"","date","timestamp","description","visible_until_utc","score","datetime_utc","date_tbd","datetime_local","title","url","type","created_at","time_tbd","status","is_open","short_title","datetime_tbd","announce_date","popularity","id","general_admission","visible_listing_count","lowest_price","lowest_price_good_deals","median_price","highest_price","average_price","listing_count","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","address","has_upcoming_events","score_venue","name_v2","extended_address","display_location","slug","url_venue","timezone","postal_code","name","metro_code","country","city","popularity_venue","num_upcoming_events","id_venue","state","lon","lat","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"89","2018-09-25","2018-09-25_11.04.40","","2018-11-05T01:05:00",0.855,"2018-11-04T21:05:00",FALSE,"2018-11-04T14:05:00","Houston Texans at Denver Broncos","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","nfl","2018-04-20T01:04:05",FALSE,"normal",FALSE,"Texans at Broncos",FALSE,"2018-04-20T00:00:00",0.842,4347141,NA,729,144,122,281,123582,1574.02,100,"QRCODE","2018-08-24T21:53:39Z",FALSE,"1701 Bryant St.",TRUE,0.9028296,"Sports Authority Field at Mile High","Denver, CO 80204","Denver, CO","sports-authority-field-at-mile-high","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","America/Denver","80204","Sports Authority Field at Mile High",751,"US","Denver",0,7,1131,"CO",-105.02,39.74,"QRCODE_TM","2015-08-07T18:39:02Z",FALSE
"90","2018-09-25","2018-09-25_11.04.40","","2018-11-05T01:25:00",0.837,"2018-11-04T21:25:00",FALSE,"2018-11-04T15:25:00","Los Angeles Rams at New Orleans Saints","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970","nfl","2018-04-20T00:47:25",FALSE,"normal",TRUE,"Rams at Saints",FALSE,"2018-04-20T00:00:00",0.825,4346970,NA,1132,81,81,225,5942,254.04063,1255,"QRCODE","2018-05-29T20:39:08Z",FALSE,"1500 Sugar Bowl Drive",TRUE,0.8966978,"Mercedes-Benz Superdome","New Orleans, LA 70112","New Orleans, LA","mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago","70112","Mercedes-Benz Superdome",622,"US","New Orleans",0,17,128,"LA",-90.0786,29.9515,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"91","2018-09-25","2018-09-25_11.04.40","","2018-11-05T05:00:00",0.565,"2018-11-05T01:00:00",FALSE,"2018-11-04T19:00:00","Alex G","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","concert","2018-08-23T19:51:10",FALSE,"normal",FALSE,"Alex G",FALSE,"2018-08-23T00:00:00",0.625,4494650,TRUE,1,47,NA,64,584,114.10345,29,NA,NA,NA,"1807 S Allport St",TRUE,0.51888376,"Thalia Hall","Chicago, IL 60608","Chicago, IL","thalia-hall","https://seatgeek.com/venues/thalia-hall/tickets","America/Chicago","60608","Thalia Hall",0,"US","Chicago",0,58,60271,"IL",-87.6575,41.8577,NA,NA,NA
"92","2018-09-25","2018-09-25_11.04.40","","2018-11-05T05:20:00",0.959,"2018-11-05T01:20:00",FALSE,"2018-11-04T20:20:00","Green Bay Packers at New England Patriots","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","nfl","2018-04-20T00:47:49",FALSE,"normal",FALSE,"Packers at Patriots",FALSE,"2018-04-20T00:00:00",0.919,4347089,NA,569,401,384,717,2034,799.6871,147,"QRCODE","2018-08-24T21:53:39Z",FALSE,"1 Patriot Place",TRUE,0.8983344,"Gillette Stadium","Foxborough, MA 02035","Foxborough, MA","gillette-stadium","https://seatgeek.com/venues/gillette-stadium/tickets","America/New_York","02035","Gillette Stadium",506,"US","Foxborough",0,15,33,"MA",-71.2674,42.0906,"NONE","2018-08-22T15:36:58Z",FALSE
"93","2018-09-25","2018-09-25_11.04.40","","2018-11-06T05:15:00",0.937,"2018-11-06T01:15:00",FALSE,"2018-11-05T19:15:00","Tennessee Titans at Dallas Cowboys","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","nfl","2018-04-05T23:08:47",FALSE,"normal",TRUE,"Titans at Cowboys",FALSE,"2018-04-05T00:00:00",0.899,4327922,NA,2865,NA,NA,222,6063,279.87518,3525,"QRCODE","2018-04-17T22:02:33Z",FALSE,"1 AT&T Way",TRUE,0.9751414,"AT&T Stadium","Arlington, TX 76011","Arlington, TX","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago","76011","AT&T Stadium",623,"US","Arlington",0,21,4965,"TX",-97.0957,32.7459,"QRCODE","2018-04-17T22:02:33Z",FALSE
"94","2018-09-25","2018-09-25_11.04.40","","2018-11-09T05:20:00",0.862,"2018-11-09T01:20:00",FALSE,"2018-11-08T20:20:00","Carolina Panthers at Pittsburgh Steelers","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","nfl","2018-04-20T00:47:46",FALSE,"normal",FALSE,"Panthers at Steelers",FALSE,"2018-04-20T00:00:00",0.838,4347075,NA,979,87,88,163,1197,209.09468,602,"QRCODE","2018-08-24T21:53:39Z",FALSE,"100 Art Rooney Avenue",TRUE,0.9033526,"Heinz Field","Pittsburgh, PA 15212","Pittsburgh, PA","heinz-field","https://seatgeek.com/venues/heinz-field/tickets","America/New_York","15212","Heinz Field",508,"US","Pittsburgh",0,10,1119,"PA",-80.0158,40.4468,"QRCODE_TM","2015-12-08T15:36:23Z",FALSE
"95","2018-09-25","2018-09-25_11.04.40","","2018-11-11T21:00:00",0.89,"2018-11-11T17:00:00",FALSE,"2018-11-11T12:00:00","New England Patriots at Tennessee Titans","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","nfl","2018-04-20T00:47:30",FALSE,"normal",FALSE,"Patriots at Titans",FALSE,"2018-04-20T00:00:00",0.857,4346990,NA,595,272,267,472,2389,549.1368,329,"QRCODE","2018-08-24T21:53:40Z",FALSE,"1 Titans Way",TRUE,0.8546275,"Nissan Stadium","Nashville, TN 37213","Nashville, TN","nissan-stadium","https://seatgeek.com/venues/nissan-stadium/tickets","America/New_York","37213","Nissan Stadium",659,"US","Nashville",0,16,1126,"TN",-86.7713,36.1665,"NONE","2015-10-19T15:09:39Z",FALSE
"96","2018-09-25","2018-09-25_11.04.40","","2018-11-11T22:00:00",0.839,"2018-11-11T18:00:00",FALSE,"2018-11-11T13:00:00","New Orleans Saints at Cincinnati Bengals","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","nfl","2018-04-20T00:47:40",FALSE,"normal",FALSE,"Saints at Bengals",FALSE,"2018-04-20T00:00:00",0.817,4347040,NA,843,51,51,104,412,117.80604,464,"QRCODE","2018-08-24T21:53:40Z",FALSE,"1 Paul Brown Stadium",TRUE,0.86166537,"Paul Brown Stadium","Cincinnati, OH 45202","Cincinnati, OH","paul-brown-stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","America/New_York","45202","Paul Brown Stadium",515,"US","Cincinnati",0,7,1124,"OH",-84.5177,39.0961,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"97","2018-09-25","2018-09-25_11.04.40","","2018-11-11T22:00:00",0.842,"2018-11-11T18:00:00",FALSE,"2018-11-11T12:00:00","Arizona Cardinals at Kansas City Chiefs","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","nfl","2018-04-20T00:47:27",FALSE,"normal",FALSE,"Cardinals at Chiefs",FALSE,"2018-04-20T00:00:00",0.82,4346980,NA,1048,51,51,126,4684,150.8285,898,"QRCODE","2018-08-24T21:53:40Z",FALSE,"1 Arrowhead Drive",TRUE,0.8827867,"Arrowhead Stadium","Kansas City, MO 64129","Kansas City, MO","arrowhead-stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago","64129","Arrowhead Stadium",616,"US","Kansas City",0,8,1128,"MO",-94.4839,39.0489,"QRCODE_TM","2015-08-20T16:20:51Z",FALSE
"98","2018-09-25","2018-09-25_11.04.40","","2018-11-11T22:00:00",0.872,"2018-11-11T18:00:00",FALSE,"2018-11-11T12:00:00","Detroit Lions at Chicago Bears","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","nfl","2018-04-20T00:47:32",FALSE,"normal",FALSE,"Lions at Bears",FALSE,"2018-04-20T00:00:00",0.843,4347006,NA,798,133,126,320,1197,350.0606,132,"QRCODE","2018-08-24T21:53:40Z",FALSE,"1410 S. Museum Campus Drive",TRUE,0.940013,"Soldier Field","Chicago, IL 60605","Chicago, IL","soldier-field","https://seatgeek.com/venues/soldier-field/tickets","America/Chicago","60605","Soldier Field",602,"US","Chicago",0,9,31,"IL",-87.6159,41.8623,"NONE","2018-06-02T00:44:08Z",FALSE
"99","2018-09-25","2018-09-25_11.04.40","","2018-11-11T22:00:00",0.818,"2018-11-11T18:00:00",FALSE,"2018-11-11T13:00:00","Jacksonville Jaguars at Indianapolis Colts","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","nfl","2018-04-20T00:47:22",FALSE,"normal",FALSE,"Jaguars at Colts",FALSE,"2018-04-20T00:00:00",0.808,4346958,NA,1050,34,34,106,868,112.122086,557,"QRCODE","2018-08-24T21:53:40Z",FALSE,"500 South Capitol Avenue",TRUE,0.9071682,"Lucas Oil Stadium","Indianapolis, IN 46225","Indianapolis, IN","lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis","46225","Lucas Oil Stadium",527,"US","Indianapolis",0,14,1130,"IN",-86.1639,39.7601,"QRCODE_TM","2018-09-13T22:29:37Z",FALSE
"100","2018-09-25","2018-09-25_11.04.40","","2018-11-11T22:00:00",0.851,"2018-11-11T18:00:00",FALSE,"2018-11-11T13:00:00","Washington Redskins at Tampa Bay Buccaneers","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","nfl","2018-04-20T00:47:16",FALSE,"normal",FALSE,"Redskins at Buccaneers",FALSE,"2018-04-20T00:00:00",0.824,4346930,NA,454,90,89,182,488,224.90475,21,"QRCODE","2018-08-24T21:53:40Z",FALSE,"4201 North Dale Mabry Highway",TRUE,0.86513025,"Raymond James Stadium","Tampa, FL 33607","Tampa, FL","raymond-james-stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York","33607","Raymond James Stadium",539,"US","Tampa",0,14,39,"FL",-82.5034,27.9753,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"101","2018-09-25","2018-09-25_11.04.40","","2018-11-11T22:00:00",0.833,"2018-11-11T18:00:00",FALSE,"2018-11-11T13:00:00","Atlanta Falcons at Cleveland Browns","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","nfl","2018-04-20T00:47:31",FALSE,"normal",FALSE,"Falcons at Browns",FALSE,"2018-04-20T00:00:00",0.818,4346996,NA,1269,41,36,95,1172,114.869736,998,"QRCODE","2018-08-24T21:53:40Z",FALSE,"100 Alfred Lerner Way",TRUE,0.86852187,"FirstEnergy Stadium","Cleveland, OH 44114","Cleveland, OH","firstenergy-stadium-15","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","America/New_York","44114","FirstEnergy Stadium",510,"US","Cleveland",0,6,1123,"OH",-81.7,41.5065,"NONE","2015-11-11T20:55:31Z",FALSE
"102","2018-09-25","2018-09-25_11.04.40","","2018-11-11T22:00:00",0.878,"2018-11-11T18:00:00",FALSE,"2018-11-11T13:00:00","Buffalo Bills at New York Jets","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","nfl","2018-04-20T00:47:43",FALSE,"normal",FALSE,"Bills at Jets",FALSE,"2018-04-20T00:00:00",0.844,4347060,NA,1233,48,48,143,909,171.76987,843,"QRCODE","2018-08-24T21:53:40Z",FALSE,"1 MetLife Stadium Drive",TRUE,0.94873494,"MetLife Stadium","East Rutherford, NJ 07073","East Rutherford, NJ","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York","07073","MetLife Stadium",501,"US","East Rutherford",0,16,1587,"NJ",-74.0737,40.8142,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"103","2018-09-25","2018-09-25_11.04.40","","2018-11-11T22:00:00",0.884,"2018-11-11T18:00:00",FALSE,"2018-11-11T12:00:00","Miami Dolphins at Green Bay Packers","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","nfl","2018-04-20T00:47:13",FALSE,"normal",FALSE,"Dolphins at Packers",FALSE,"2018-04-20T00:00:00",0.857,4346912,NA,459,253,180,432,1077,440,126,"QRCODE","2018-08-24T21:53:40Z",FALSE,"1265 Lombardi Avenue",TRUE,0.92909414,"Lambeau Field","Green Bay, WI 54304","Green Bay, WI","lambeau-field","https://seatgeek.com/venues/lambeau-field/tickets","America/Chicago","54304","Lambeau Field",658,"US","Green Bay",0,6,1125,"WI",-88.0622,44.5013,"QRCODE_TM","2015-09-02T22:43:34Z",FALSE
"104","2018-09-25","2018-09-25_11.04.40","","2018-11-12T01:05:00",0.859,"2018-11-11T21:05:00",FALSE,"2018-11-11T13:05:00","Los Angeles Chargers at Oakland Raiders","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","nfl","2018-04-20T00:47:56",FALSE,"normal",FALSE,"Chargers at Raiders",FALSE,"2018-04-20T00:00:00",0.831,4347130,NA,825,82,82,177,524,187.49796,488,"QRCODE","2018-08-24T21:53:40Z",FALSE,"7000 Coliseum Way",TRUE,0.7817843,"Oakland-Alameda County Coliseum","Oakland, CA 94621","Oakland, CA","oakland-alameda-county-coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","America/Los_Angeles","94621","Oakland-Alameda County Coliseum",807,"US","Oakland",0,21,14,"CA",-122.201,37.7469,"PDF417","2015-06-24T00:00:00Z",FALSE
"105","2018-09-25","2018-09-25_11.04.40","","2018-11-12T01:25:00",0.86,"2018-11-11T21:25:00",FALSE,"2018-11-11T13:25:00","Seattle Seahawks at Los Angeles Rams","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","nfl","2018-04-20T00:47:14",FALSE,"normal",FALSE,"Seahawks at Rams",FALSE,"2018-04-20T00:00:00",0.832,4346920,NA,1336,53,50,137,1496,187.94084,710,"QRCODE","2018-08-24T21:53:40Z",FALSE,"3911 S Figueroa St",TRUE,0.86898464,"Los Angeles Memorial Coliseum","Los Angeles, CA 90037","Los Angeles, CA","los-angeles-memorial-coliseum-1","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","America/Los_Angeles","90037","Los Angeles Memorial Coliseum",0,"US","Los Angeles",0,9,51012,"CA",-118.288,34.0138,"QRCODE","2018-08-23T17:59:28Z",FALSE
"106","2018-09-25","2018-09-25_11.04.40","","2018-11-12T04:00:00",0.461,"2018-11-12T00:00:00",FALSE,"2018-11-11T19:00:00","Alex G with Half Waif","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","concert","2018-08-23T20:13:51",FALSE,"normal",FALSE,"Alex G with Half Waif",FALSE,"2018-08-23T00:00:00",0.53,4500554,TRUE,1,103,NA,249,569,255.5,6,NA,NA,NA,"1812 North 17th Street",TRUE,0.42424366,"Crowbar","Tampa, FL 33605","Tampa, FL","crowbar-2","https://seatgeek.com/venues/crowbar-2/tickets","America/New_York","33605","Crowbar",539,"US","Tampa",0,33,3160,"FL",-82.4406,27.9608,NA,NA,NA
"107","2018-09-25","2018-09-25_11.04.40","","2018-11-12T05:20:00",0.922,"2018-11-12T01:20:00",FALSE,"2018-11-11T20:20:00","Dallas Cowboys at Philadelphia Eagles","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","nfl","2018-04-20T00:47:38",FALSE,"normal",FALSE,"Cowboys at Eagles",FALSE,"2018-04-20T00:00:00",0.88,4347031,NA,920,205,149,462,1346,503.64975,394,"QRCODE","2018-08-24T21:53:40Z",FALSE,"1020 Pattison Ave",TRUE,0.90542686,"Lincoln Financial Field","Philadelphia, PA 19148","Philadelphia, PA","lincoln-financial-field","https://seatgeek.com/venues/lincoln-financial-field/tickets","America/New_York","19148","Lincoln Financial Field",504,"US","Philadelphia",0,15,330,"PA",-75.1675,39.9046,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"108","2018-09-25","2018-09-25_11.04.40","","2018-11-13T05:15:00",0.882,"2018-11-13T01:15:00",FALSE,"2018-11-12T17:15:00","New York Giants at San Francisco 49ers","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","nfl","2018-04-20T00:47:54",FALSE,"normal",FALSE,"Giants at 49ers",FALSE,"2018-04-20T00:00:00",0.847,4347117,NA,1152,75,75,180,2989,206.6126,1048,"QRCODE","2018-08-24T21:53:40Z",FALSE,"4900 Marie P DeBartolo Way",TRUE,0.95768774,"Levi's Stadium","Santa Clara, CA 95054","Santa Clara, CA","levi-s-stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles","95054","Levi's Stadium",0,"US","Santa Clara",0,13,58670,"CA",-121.969,37.4023,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"109","2018-09-25","2018-09-25_11.04.40","","2018-11-16T05:20:00",0.926,"2018-11-16T01:20:00",FALSE,"2018-11-15T17:20:00","Green Bay Packers at Seattle Seahawks","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","nfl","2018-04-20T00:47:56",FALSE,"normal",FALSE,"Packers at Seahawks",FALSE,"2018-04-20T00:00:00",0.881,4347126,NA,558,249,249,434,1597,533.01154,173,"QRCODE","2018-08-24T21:53:40Z",FALSE,"800 Occidental Ave S",TRUE,0.87232786,"CenturyLink Field","Seattle, WA 98134","Seattle, WA","centurylink-field","https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles","98134","CenturyLink Field",819,"US","Seattle",0,12,339,"WA",-122.33,47.6,"QRCODE","2018-03-02T22:54:54Z",FALSE
"110","2018-09-25","2018-09-25_11.04.40","","2018-11-18T02:00:00",0.493,"2018-11-17T22:00:00",FALSE,"2018-11-17T16:00:00","South Alabama Jaguars at Louisiana Ragin Cajuns Football","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956","ncaa_football","2018-02-28T15:00:12",FALSE,"normal",FALSE,"South Alabama at Louisiana",FALSE,"2018-02-28T00:00:00",0.54,4281956,NA,45,54,54,66,103,65.07633,131,NA,NA,NA,"201 Rhienhardt Drive",TRUE,0.43303972,"Cajun Field","Lafayette, LA 70506","Lafayette, LA","cajun-field","https://seatgeek.com/venues/cajun-field/tickets","America/Chicago","70506","Cajun Field",642,"US","Lafayette",0,4,2796,"LA",-92.04,30.22,NA,NA,NA
"111","2018-09-25","2018-09-25_11.04.40","","2018-11-18T22:00:00",0.812,"2018-11-18T18:00:00",FALSE,"2018-11-18T13:00:00","Cincinnati Bengals at Baltimore Ravens","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","nfl","2018-04-20T00:47:45",FALSE,"normal",FALSE,"Bengals at Ravens",FALSE,"2018-04-20T00:00:00",0.791,4347068,NA,1201,40,40,104,553,131.72064,630,"QRCODE","2018-08-24T21:53:40Z",FALSE,"1101 Russell St",TRUE,0.8927189,"M&T Bank Stadium","Baltimore, MD 21230","Baltimore, MD","m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York","21230","M&T Bank Stadium",512,"US","Baltimore",0,7,1121,"MD",-76.623,39.2774,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"112","2018-09-25","2018-09-25_11.04.40","","2018-11-18T22:00:00",0.873,"2018-11-18T18:00:00",FALSE,"2018-11-18T12:00:00","Philadelphia Eagles at New Orleans Saints","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","nfl","2018-04-20T00:47:25",FALSE,"normal",TRUE,"Eagles at Saints",FALSE,"2018-04-20T00:00:00",0.844,4346969,NA,1248,177,162,349,3000,374.86398,1360,"QRCODE","2018-05-29T20:39:16Z",FALSE,"1500 Sugar Bowl Drive",TRUE,0.8966978,"Mercedes-Benz Superdome","New Orleans, LA 70112","New Orleans, LA","mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago","70112","Mercedes-Benz Superdome",622,"US","New Orleans",0,17,128,"LA",-90.0786,29.9515,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"113","2018-09-25","2018-09-25_11.04.40","","2018-11-18T22:00:00",0.883,"2018-11-18T18:00:00",FALSE,"2018-11-18T12:00:00","Minnesota Vikings at Chicago Bears","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","nfl","2018-04-20T00:47:32",FALSE,"normal",FALSE,"Vikings at Bears",FALSE,"2018-04-20T00:00:00",0.847,4347005,NA,789,143,143,320,1197,366.93616,141,"QRCODE","2018-08-24T21:53:40Z",FALSE,"1410 S. Museum Campus Drive",TRUE,0.940013,"Soldier Field","Chicago, IL 60605","Chicago, IL","soldier-field","https://seatgeek.com/venues/soldier-field/tickets","America/Chicago","60605","Soldier Field",602,"US","Chicago",0,9,31,"IL",-87.6159,41.8623,"NONE","2018-06-02T00:44:08Z",FALSE
"114","2018-09-25","2018-09-25_11.04.40","","2018-11-18T22:00:00",0.889,"2018-11-18T18:00:00",FALSE,"2018-11-18T13:00:00","Carolina Panthers at Detroit Lions","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","nfl","2018-04-20T00:47:37",FALSE,"normal",FALSE,"Panthers at Lions",FALSE,"2018-04-20T00:00:00",0.861,4347025,NA,976,67,64,122,2392,153.81032,717,"QRCODE","2018-08-24T21:53:40Z",FALSE,"2000 Brush St.",TRUE,0.9029952,"Ford Field","Detroit, MI 48226","Detroit, MI","ford-field","https://seatgeek.com/venues/ford-field/tickets","America/Detroit","48226","Ford Field",505,"US","Detroit",0,11,346,"MI",-83.0459,42.34,"NONE","2015-11-04T17:31:52Z",FALSE
"115","2018-09-25","2018-09-25_11.04.40","","2018-11-18T22:00:00",0.93,"2018-11-18T18:00:00",FALSE,"2018-11-18T13:00:00","Dallas Cowboys at Atlanta Falcons","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","nfl","2018-04-20T00:47:41",FALSE,"normal",FALSE,"Cowboys at Falcons",FALSE,"2018-04-20T00:00:00",0.888,4347049,NA,973,213,213,376,2150,451.1524,689,"QRCODE","2018-08-24T21:53:40Z",FALSE,"441 M.L.K. Jr Dr NW",TRUE,0.76958936,"Mercedes-Benz Stadium","Atlanta, GA 30313","Atlanta, GA","mercedes-benz-stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","America/New_York","30313","Mercedes-Benz Stadium",0,"US","Atlanta",0,19,419590,"GA",-84.4,33.76,"QRCODE","2018-08-23T20:14:46Z",FALSE
"116","2018-09-25","2018-09-25_11.04.40","","2018-11-18T22:00:00",0.883,"2018-11-18T18:00:00",FALSE,"2018-11-18T13:00:00","Tampa Bay Buccaneers at New York Giants","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","nfl","2018-04-20T00:47:16",FALSE,"normal",FALSE,"Buccaneers at Giants",FALSE,"2018-04-20T00:00:00",0.845,4346929,NA,1072,99,99,187,1488,244.15024,639,"QRCODE","2018-08-24T21:53:40Z",FALSE,"1 MetLife Stadium Drive",TRUE,0.94873494,"MetLife Stadium","East Rutherford, NJ 07073","East Rutherford, NJ","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York","07073","MetLife Stadium",501,"US","East Rutherford",0,16,1587,"NJ",-74.0737,40.8142,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"117","2018-09-25","2018-09-25_11.04.40","","2018-11-18T22:00:00",0.821,"2018-11-18T18:00:00",FALSE,"2018-11-18T13:00:00","Tennessee Titans at Indianapolis Colts","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","nfl","2018-04-20T00:47:22",FALSE,"normal",FALSE,"Titans at Colts",FALSE,"2018-04-20T00:00:00",0.806,4346957,NA,1126,32,31,84,440,102.45469,618,"QRCODE","2018-08-24T21:53:40Z",FALSE,"500 South Capitol Avenue",TRUE,0.9071682,"Lucas Oil Stadium","Indianapolis, IN 46225","Indianapolis, IN","lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis","46225","Lucas Oil Stadium",527,"US","Indianapolis",0,14,1130,"IN",-86.1639,39.7601,"QRCODE_TM","2018-09-13T22:29:37Z",FALSE
"118","2018-09-25","2018-09-25_11.04.40","","2018-11-18T22:00:00",0.888,"2018-11-18T18:00:00",FALSE,"2018-11-18T13:00:00","Houston Texans at Washington Redskins","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","nfl","2018-04-20T00:47:17",FALSE,"normal",FALSE,"Texans at Redskins",FALSE,"2018-04-20T00:00:00",0.855,4346939,NA,1217,78,77,154,462,172.11531,954,"QRCODE","2018-08-24T21:53:40Z",FALSE,"1600 Fedex Way",TRUE,0.9333444,"FedEx Field","Landover, MD 20785","Landover, MD","fedex-field","https://seatgeek.com/venues/fedex-field/tickets","America/New_York","20785","FedEx Field",511,"US","Landover",0,6,35,"MD",-76.8658,38.9071,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"119","2018-09-25","2018-09-25_11.04.40","","2018-11-19T01:05:00",0.892,"2018-11-18T21:05:00",FALSE,"2018-11-18T13:05:00","Denver Broncos at Los Angeles Chargers","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","nfl","2018-04-20T00:47:52",FALSE,"normal",FALSE,"Broncos at Chargers",FALSE,"2018-04-20T00:00:00",0.847,4347110,NA,514,174,177,233,674,271.60983,387,"QRCODE","2018-08-24T21:53:40Z",FALSE,"18400 Avalon Blvd",TRUE,0.7228164,"StubHub Center","Carson, CA 90746","Carson, CA","stubhub-center","https://seatgeek.com/venues/stubhub-center/tickets","America/Los_Angeles","90746","StubHub Center",803,"US","Carson",0,14,52,"CA",-118.261,33.8643,NA,NA,NA
