"","date","timestamp","is_open","datetime_local","datetime_tbd","title","id","type","score","datetime_utc","description","created_at","status","visible_until_utc","time_tbd","short_title","url","popularity","announce_date","date_tbd","general_admission","listing_count","lowest_price","visible_listing_count","median_price","average_price","highest_price","lowest_price_good_deals","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","metro_code","extended_address","name_v2","timezone","state","name","display_location","score_venue","popularity_venue","postal_code","num_upcoming_events","city","country","url_venue","id_venue","has_upcoming_events","slug","address","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"42","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-14T12:00:00",FALSE,"Arizona Cardinals at Minnesota Vikings",4347145,"nfl",0.928,"2018-10-14T17:00:00","","2018-04-20T01:04:06","normal","2018-10-14T21:00:00",FALSE,"Cardinals at Vikings","https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145",0.913,"2018-04-20T00:00:00",FALSE,NA,419,115,563,271,308.2124,1199,115,"2018-08-24T21:53:38Z",FALSE,"QRCODE",0,"Minneapolis, MN 55415","U.S. Bank Stadium","America/Chicago","MN","U.S. Bank Stadium","Minneapolis, MN",0.88524246,0,"55415",15,"Minneapolis","US","https://seatgeek.com/venues/u-s-bank-stadium/tickets",218451,TRUE,"u-s-bank-stadium","900 South 5th Street",44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"43","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-14T13:00:00",FALSE,"Carolina Panthers at Washington Redskins",4346942,"nfl",0.971,"2018-10-14T17:00:00","","2018-04-20T00:47:18","normal","2018-10-14T21:00:00",FALSE,"Panthers at Redskins","https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942",0.951,"2018-04-20T00:00:00",FALSE,NA,572,93,971,154,178.96504,819,88,"2018-08-24T21:52:02Z",FALSE,"QRCODE",511,"Landover, MD 20785","FedEx Field","America/New_York","MD","FedEx Field","Landover, MD",0.9333444,0,"20785",6,"Landover","US","https://seatgeek.com/venues/fedex-field/tickets",35,TRUE,"fedex-field","1600 Fedex Way",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"44","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-14T13:00:00",FALSE,"Los Angeles Chargers at Cleveland Browns",4346998,"nfl",0.905,"2018-10-14T17:00:00","","2018-04-20T00:47:31","normal","2018-10-14T21:00:00",FALSE,"Chargers at Browns","https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998",0.897,"2018-04-20T00:00:00",FALSE,NA,683,63,900,112,134.88141,675,55,"2018-08-24T21:53:35Z",FALSE,"QRCODE",510,"Cleveland, OH 44114","FirstEnergy Stadium","America/New_York","OH","FirstEnergy Stadium","Cleveland, OH",0.86852187,0,"44114",6,"Cleveland","US","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",1123,TRUE,"firstenergy-stadium-15","100 Alfred Lerner Way",41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"45","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-14T12:00:00",FALSE,"Buffalo Bills at Houston Texans",4347019,"nfl",0.911,"2018-10-14T17:00:00","","2018-04-20T00:47:36","normal","2018-10-14T21:00:00",FALSE,"Bills at Texans","https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019",0.899,"2018-04-20T00:00:00",FALSE,NA,636,45,1026,152,170.27673,585,45,"2018-08-24T21:53:35Z",FALSE,"QRCODE",618,"Houston, TX 77054","NRG Stadium","America/Chicago","TX","NRG Stadium","Houston, TX",0.8624192,0,"77054",45,"Houston","US","https://seatgeek.com/venues/nrg-stadium/tickets",41,TRUE,"nrg-stadium","1 Reliant Park",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"46","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-14T15:25:00",FALSE,"Baltimore Ravens at Tennessee Titans",4346991,"nfl",0.881,"2018-10-14T19:25:00","","2018-04-20T00:47:30","normal","2018-10-14T23:25:00",FALSE,"Ravens at Titans","https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991",0.878,"2018-04-20T00:00:00",FALSE,NA,373,66,648,185,196.73994,511,63,"2018-08-24T21:53:35Z",FALSE,"QRCODE",659,"Nashville, TN 37213","Nissan Stadium","America/New_York","TN","Nissan Stadium","Nashville, TN",0.8546275,0,"37213",16,"Nashville","US","https://seatgeek.com/venues/nissan-stadium/tickets",1126,TRUE,"nissan-stadium","1 Titans Way",36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"47","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-14T14:05:00",FALSE,"Los Angeles Rams at Denver Broncos",4347138,"nfl",0.923,"2018-10-14T20:05:00","","2018-04-20T01:04:04","normal","2018-10-15T00:05:00",FALSE,"Rams at Broncos","https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138",0.91,"2018-04-20T00:00:00",FALSE,NA,65,167,600,324,383.96924,1193,159,"2018-08-24T21:53:38Z",FALSE,"QRCODE",751,"Denver, CO 80204","Sports Authority Field at Mile High","America/Denver","CO","Sports Authority Field at Mile High","Denver, CO",0.9028296,0,"80204",7,"Denver","US","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",1131,TRUE,"sports-authority-field-at-mile-high","1701 Bryant Street",39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"48","2018-09-27","2018-09-27_11.02.20",TRUE,"2018-10-14T15:25:00",FALSE,"Jacksonville Jaguars at Dallas Cowboys",4327923,"nfl",0.998,"2018-10-14T20:25:00","","2018-04-05T23:08:47","normal","2018-10-15T00:25:00",FALSE,"Jaguars at Cowboys","https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923",0.967,"2018-04-05T00:00:00",FALSE,NA,2409,26,NA,NA,323.36,2642,26,"2018-04-17T22:02:33Z",FALSE,"QRCODE",623,"Arlington, TX 76011","AT&T Stadium","America/Chicago","TX","AT&T Stadium","Arlington, TX",0.9751414,0,"76011",20,"Arlington","US","https://seatgeek.com/venues/at-t-stadium/tickets",4965,TRUE,"at-t-stadium","1 AT&T Way",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"49","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-14T20:20:00",FALSE,"Kansas City Chiefs at New England Patriots",4347095,"nfl",0.979,"2018-10-15T00:20:00","","2018-04-20T00:47:50","normal","2018-10-15T04:20:00",FALSE,"Chiefs at Patriots","https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095",0.949,"2018-04-20T00:00:00",FALSE,NA,184,241,616,417,508.07065,1436,189,"2018-08-24T21:53:35Z",FALSE,"QRCODE",506,"Foxborough, MA 02035","Gillette Stadium","America/New_York","MA","Gillette Stadium","Foxborough, MA",0.8983344,0,"02035",15,"Foxborough","US","https://seatgeek.com/venues/gillette-stadium/tickets",33,TRUE,"gillette-stadium","1 Patriot Place",42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"50","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-15T19:15:00",FALSE,"San Francisco 49ers at Green Bay Packers",4346914,"nfl",0.968,"2018-10-16T00:15:00","","2018-04-20T00:47:13","normal","2018-10-16T04:15:00",FALSE,"49ers at Packers","https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914",0.94,"2018-04-20T00:00:00",FALSE,NA,134,181,497,309,315.67163,644,172,"2018-08-24T21:53:38Z",FALSE,"QRCODE",658,"Green Bay, WI 54304","Lambeau Field","America/Chicago","WI","Lambeau Field","Green Bay, WI",0.92909414,0,"54304",6,"Green Bay","US","https://seatgeek.com/venues/lambeau-field/tickets",1125,TRUE,"lambeau-field","1265 Lombardi Avenue",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"51","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-18T17:20:00",FALSE,"Denver Broncos at Arizona Cardinals",4347102,"nfl",0.96,"2018-10-19T00:20:00","","2018-04-20T00:47:51","normal","2018-10-19T04:20:00",FALSE,"Broncos at Cardinals","https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102",0.93,"2018-04-20T00:00:00",FALSE,NA,504,51,761,140,171.18254,720,51,"2018-08-24T21:53:38Z",FALSE,"QRCODE",753,"Glendale, AZ 85305","State Farm Stadium","America/Phoenix","AZ","State Farm Stadium","Glendale, AZ",0.93402725,0,"85305",10,"Glendale","US","https://seatgeek.com/venues/state-farm-stadium/tickets",43,TRUE,"state-farm-stadium","1 Cardinals Drive",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"52","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-20T18:30:00",FALSE,"Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",4471322,"nfl",0.356,"2018-10-20T23:30:00","","2018-08-01T16:01:33","normal","2018-10-21T03:30:00",FALSE,"Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/10-20-2018-jonesboro-arkansas-asu-convocation-center-1/nfl/4471322",0.474,"2018-08-01T00:00:00",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE",734,"Jonesboro, AR 72401","ASU Convocation Center","America/Chicago","AR","ASU Convocation Center","Jonesboro, AR",0.5808074,0,"72401",42,"Jonesboro","US","https://seatgeek.com/venues/asu-convocation-center-1/tickets",4081,TRUE,"asu-convocation-center-1","217 Olympic Drive",35.8438,-90.6691,NA,NA,NA
"53","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-21T12:00:00",FALSE,"New England Patriots at Chicago Bears",4347008,"nfl",1.005,"2018-10-21T17:00:00","","2018-04-20T00:47:33","normal","2018-10-21T21:00:00",FALSE,"Patriots at Bears","https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008",0.961,"2018-04-20T00:00:00",FALSE,NA,59,255,445,700,2746.5085,123581,356,"2018-08-24T21:53:38Z",FALSE,"QRCODE",602,"Chicago, IL 60605","Soldier Field","America/Chicago","IL","Soldier Field","Chicago, IL",0.940013,0,"60605",9,"Chicago","US","https://seatgeek.com/venues/soldier-field/tickets",31,TRUE,"soldier-field","1410 S. Museum Campus Drive",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"54","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-21T13:00:00",FALSE,"Buffalo Bills at Indianapolis Colts",4346960,"nfl",0.897,"2018-10-21T17:00:00","","2018-04-20T00:47:22","normal","2018-10-21T21:00:00",FALSE,"Bills at Colts","https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960",0.883,"2018-04-20T00:00:00",FALSE,NA,562,34,NA,NA,117.73,875,34,"2018-08-24T21:53:38Z",FALSE,"QRCODE",527,"Indianapolis, IN 46225","Lucas Oil Stadium","America/Indiana/Indianapolis","IN","Lucas Oil Stadium","Indianapolis, IN",0.9071682,0,"46225",13,"Indianapolis","US","https://seatgeek.com/venues/lucas-oil-stadium/tickets",1130,TRUE,"lucas-oil-stadium","500 South Capitol Avenue",39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"55","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-21T13:00:00",FALSE,"Minnesota Vikings at New York Jets",4346975,"nfl",0.972,"2018-10-21T17:00:00","","2018-04-20T00:47:26","normal","2018-10-21T21:00:00",FALSE,"Vikings at Jets","https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975",0.936,"2018-04-20T00:00:00",FALSE,NA,566,65,NA,NA,217.03,1032,65,"2018-08-24T21:53:38Z",FALSE,"QRCODE",501,"East Rutherford, NJ 07073","MetLife Stadium","America/New_York","NJ","MetLife Stadium","East Rutherford, NJ",0.94873494,0,"07073",16,"East Rutherford","US","https://seatgeek.com/venues/metlife-stadium/tickets",1587,TRUE,"metlife-stadium","1 MetLife Stadium Drive",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"56","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-21T13:00:00",FALSE,"Detroit Lions at Miami Dolphins",4347084,"nfl",0.909,"2018-10-21T17:00:00","","2018-04-20T00:47:47","normal","2018-10-21T21:00:00",FALSE,"Lions at Dolphins","https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084",0.889,"2018-04-20T00:00:00",FALSE,NA,185,61,984,144,156.55676,899,53,"2018-08-24T21:53:38Z",FALSE,"QRCODE",528,"Miami Gardens, FL 33056","Hard Rock Stadium","America/New_York","FL","Hard Rock Stadium","Miami Gardens, FL",0.8378203,0,"33056",36,"Miami Gardens","US","https://seatgeek.com/venues/hard-rock-stadium/tickets",29,TRUE,"hard-rock-stadium","347 Don Shula Dr.",25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"57","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-21T13:00:00",FALSE,"Cleveland Browns at Tampa Bay Buccaneers",4346931,"nfl",0.897,"2018-10-21T17:00:00","","2018-04-20T00:47:16","normal","2018-10-21T21:00:00",FALSE,"Browns at Buccaneers","https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931",0.878,"2018-04-20T00:00:00",FALSE,NA,27,62,369,193,238.7037,558,62,"2018-08-24T21:53:38Z",FALSE,"QRCODE",539,"Tampa, FL 33607","Raymond James Stadium","America/New_York","FL","Raymond James Stadium","Tampa, FL",0.86513025,0,"33607",14,"Tampa","US","https://seatgeek.com/venues/raymond-james-stadium/tickets",39,TRUE,"raymond-james-stadium","4201 North Dale Mabry Highway",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"58","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-21T13:00:00",FALSE,"Carolina Panthers at Philadelphia Eagles",4347036,"nfl",0.974,"2018-10-21T17:00:00","","2018-04-20T00:47:39","normal","2018-10-21T21:00:00",FALSE,"Panthers at Eagles","https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036",0.94,"2018-04-20T00:00:00",FALSE,NA,340,200,658,362,409.63235,3586,151,"2018-08-24T21:53:38Z",FALSE,"QRCODE",504,"Philadelphia, PA 19148","Lincoln Financial Field","America/New_York","PA","Lincoln Financial Field","Philadelphia, PA",0.90542686,0,"19148",15,"Philadelphia","US","https://seatgeek.com/venues/lincoln-financial-field/tickets",330,TRUE,"lincoln-financial-field","1020 Pattison Ave",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"59","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-21T12:00:00",FALSE,"Cincinnati Bengals at Kansas City Chiefs",4346982,"nfl",0.929,"2018-10-21T17:00:00","","2018-04-20T00:47:27","normal","2018-10-21T21:00:00",FALSE,"Bengals at Chiefs","https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982",0.905,"2018-04-20T00:00:00",FALSE,NA,906,49,1108,138,148.63245,602,49,"2018-08-24T21:53:38Z",FALSE,"QRCODE",616,"Kansas City, MO 64129","Arrowhead Stadium","America/Chicago","MO","Arrowhead Stadium","Kansas City, MO",0.8827867,0,"64129",8,"Kansas City","US","https://seatgeek.com/venues/arrowhead-stadium/tickets",1128,TRUE,"arrowhead-stadium","1 Arrowhead Drive",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"60","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-21T13:00:00",FALSE,"Houston Texans at Jacksonville Jaguars",4346948,"nfl",0.841,"2018-10-21T17:00:00","","2018-04-20T00:47:19","normal","2018-10-21T21:00:00",FALSE,"Texans at Jaguars","https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948",0.837,"2018-04-20T00:00:00",FALSE,NA,542,45,851,93,119.45019,489,43,"2018-08-24T21:53:38Z",FALSE,"QRCODE",561,"Jacksonville, FL 32202","EverBank Field","America/New_York","FL","EverBank Field","Jacksonville, FL",0.83759147,0,"32202",8,"Jacksonville","US","https://seatgeek.com/venues/everbank-field/tickets",5178,TRUE,"everbank-field","1 Everbank Field Dr",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"61","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-21T16:05:00",FALSE,"New Orleans Saints at Baltimore Ravens",4347071,"nfl",0.898,"2018-10-21T20:05:00","","2018-04-20T00:47:45","normal","2018-10-22T00:05:00",FALSE,"Saints at Ravens","https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071",0.881,"2018-04-20T00:00:00",FALSE,NA,403,56,897,123,153.77171,626,53,"2018-08-24T21:53:38Z",FALSE,"QRCODE",512,"Baltimore, MD 21230","M&T Bank Stadium","America/New_York","MD","M&T Bank Stadium","Baltimore, MD",0.8927189,0,"21230",7,"Baltimore","US","https://seatgeek.com/venues/m-t-bank-stadium/tickets",1121,TRUE,"m-t-bank-stadium","1101 Russell St",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"62","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-21T16:25:00",FALSE,"Dallas Cowboys at Washington Redskins",4346941,"nfl",1.009,"2018-10-21T20:25:00","","2018-04-20T00:47:18","normal","2018-10-22T00:25:00",FALSE,"Cowboys at Redskins","https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941",0.968,"2018-04-20T00:00:00",FALSE,NA,678,184,NA,NA,328.42,1091,184,"2018-08-24T21:53:38Z",FALSE,"QRCODE",511,"Landover, MD 20785","FedEx Field","America/New_York","MD","FedEx Field","Landover, MD",0.9333444,0,"20785",6,"Landover","US","https://seatgeek.com/venues/fedex-field/tickets",35,TRUE,"fedex-field","1600 Fedex Way",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"63","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-21T17:20:00",FALSE,"Los Angeles Rams at San Francisco 49ers",4347118,"nfl",0.961,"2018-10-22T00:20:00","","2018-04-20T00:47:54","normal","2018-10-22T04:20:00",FALSE,"Rams at 49ers","https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118",0.926,"2018-04-20T00:00:00",FALSE,NA,744,83,NA,NA,221.75,2989,83,"2018-08-24T21:53:38Z",FALSE,"QRCODE",0,"Santa Clara, CA 95054","Levi's Stadium","America/Los_Angeles","CA","Levi's Stadium","Santa Clara, CA",0.95768774,0,"95054",13,"Santa Clara","US","https://seatgeek.com/venues/levi-s-stadium/tickets",58670,TRUE,"levi-s-stadium","4900 Marie P DeBartolo Way",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"64","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-22T20:15:00",FALSE,"New York Giants at Atlanta Falcons",4347050,"nfl",0.971,"2018-10-23T00:15:00","","2018-04-20T00:47:42","normal","2018-10-23T04:15:00",FALSE,"Giants at Falcons","https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050",0.933,"2018-04-20T00:00:00",FALSE,NA,815,121,NA,NA,307.66,1791,121,"2018-08-24T21:53:38Z",FALSE,"QRCODE",0,"Atlanta, GA 30313","Mercedes-Benz Stadium","America/New_York","GA","Mercedes-Benz Stadium","Atlanta, GA",0.76958936,0,"30313",19,"Atlanta","US","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",419590,TRUE,"mercedes-benz-stadium","441 M.L.K. Jr Dr NW",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"65","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-23T19:00:00",FALSE,"Troy Trojans at South Alabama Jaguars Football",4281985,"ncaa_football",0.273,"2018-10-24T00:00:00","","2018-02-28T15:00:17","normal","2018-10-24T04:00:00",FALSE,"Troy at South Alabama","https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985",0.41,"2018-02-28T00:00:00",FALSE,NA,29,26,11,36,43.58621,92,26,NA,NA,NA,686,"Mobile, AL 36604","Ladd Peebles Stadium","America/Chicago","AL","Ladd Peebles Stadium","Mobile, AL",0.50177634,0,"36604",5,"Mobile","US","https://seatgeek.com/venues/ladd-peebles-stadium/tickets",3716,TRUE,"ladd-peebles-stadium","1621 Virginia St.",30.6748,-88.0761,NA,NA,NA
"66","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-25T19:20:00",FALSE,"Miami Dolphins at Houston Texans",4347018,"nfl",0.916,"2018-10-26T00:20:00","","2018-04-20T00:47:36","normal","2018-10-26T04:20:00",FALSE,"Dolphins at Texans","https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018",0.881,"2018-04-20T00:00:00",FALSE,NA,688,37,1089,135,163.76744,620,37,"2018-08-24T21:53:38Z",FALSE,"QRCODE",618,"Houston, TX 77054","NRG Stadium","America/Chicago","TX","NRG Stadium","Houston, TX",0.8624192,0,"77054",45,"Houston","US","https://seatgeek.com/venues/nrg-stadium/tickets",41,TRUE,"nrg-stadium","1 Reliant Park",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"67","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-28T13:00:00",FALSE,"Tampa Bay Buccaneers at Cincinnati Bengals",4347041,"nfl",0.895,"2018-10-28T17:00:00","","2018-04-20T00:47:40","normal","2018-10-28T21:00:00",FALSE,"Buccaneers at Bengals","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041",0.87,"2018-04-20T00:00:00",FALSE,NA,582,40,920,90,99.900345,332,40,"2018-08-24T21:53:39Z",FALSE,"QRCODE",515,"Cincinnati, OH 45202","Paul Brown Stadium","America/New_York","OH","Paul Brown Stadium","Cincinnati, OH",0.86166537,0,"45202",7,"Cincinnati","US","https://seatgeek.com/venues/paul-brown-stadium/tickets",1124,TRUE,"paul-brown-stadium","1 Paul Brown Stadium",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"68","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-28T13:00:00",FALSE,"Seattle Seahawks at Detroit Lions",4347026,"nfl",0.947,"2018-10-28T17:00:00","","2018-04-20T00:47:37","normal","2018-10-28T21:00:00",FALSE,"Seahawks at Lions","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026",0.913,"2018-04-20T00:00:00",FALSE,NA,508,66,752,130,174.34251,2392,64,"2018-08-24T21:53:39Z",FALSE,"QRCODE",505,"Detroit, MI 48226","Ford Field","America/Detroit","MI","Ford Field","Detroit, MI",0.9029952,0,"48226",11,"Detroit","US","https://seatgeek.com/venues/ford-field/tickets",346,TRUE,"ford-field","2000 Brush St.",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"69","2018-09-27","2018-09-27_11.02.20",FALSE,"2018-10-28T13:00:00",FALSE,"Baltimore Ravens at Carolina Panthers",4347070,"nfl",0.932,"2018-10-28T17:00:00","","2018-04-20T00:47:45","normal","2018-10-28T21:00:00",FALSE,"Ravens at Panthers","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070",0.896,"2018-04-20T00:00:00",FALSE,NA,273,84,NA,NA,227.48,588,84,"2018-08-24T21:53:39Z",FALSE,"QRCODE",517,"Charlotte, NC 28202","Bank of America Stadium","America/New_York","NC","Bank of America Stadium","Charlotte, NC",0.8968222,0,"28202",8,"Charlotte","US","https://seatgeek.com/venues/bank-of-america-stadium/tickets",1122,TRUE,"bank-of-america-stadium","800 South Mint Street",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
