"","date","timestamp","datetime_local","time_tbd","description","datetime_utc","status","title","id","is_open","url","created_at","score","date_tbd","announce_date","short_title","popularity","type","visible_until_utc","datetime_tbd","general_admission","listing_count","lowest_price_good_deals","average_price","lowest_price","visible_listing_count","median_price","highest_price","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","num_upcoming_events","postal_code","id_venue","display_location","country","extended_address","address","slug","url_venue","timezone","score_venue","state","name","has_upcoming_events","metro_code","city","name_v2","popularity_venue","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"130","2018-09-13","2018-09-13_08.14.02","2018-11-11T12:00:00",FALSE,"","2018-11-11T18:00:00","normal","Arizona Cardinals at Kansas City Chiefs",4346980,FALSE,"https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","2018-04-20T00:47:27",0.901,FALSE,"2018-04-20T00:00:00","Cardinals at Chiefs",0.835,"nfl","2018-11-11T22:00:00",FALSE,NA,825,40,141.59758,40,823,124,525,"2018-08-24T21:53:40Z","QRCODE",FALSE,9,"64129",1128,"Kansas City, MO","US","Kansas City, MO 64129","1 Arrowhead Drive","arrowhead-stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago",0.8827867,"MO","Arrowhead Stadium",TRUE,616,"Kansas City","Arrowhead Stadium",0,39.0489,-94.4839,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"131","2018-09-13","2018-09-13_08.14.02","2018-11-11T12:00:00",FALSE,"","2018-11-11T18:00:00","normal","Detroit Lions at Chicago Bears",4347006,FALSE,"https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","2018-04-20T00:47:32",0.914,FALSE,"2018-04-20T00:00:00","Lions at Bears",0.845,"nfl","2018-11-11T22:00:00",FALSE,NA,176,105,301.61365,112,873,274,1197,"2018-08-24T21:53:40Z","QRCODE",FALSE,12,"60605",31,"Chicago, IL","US","Chicago, IL 60605","1410 S. Museum Campus Drive","soldier-field","https://seatgeek.com/venues/soldier-field/tickets","America/Chicago",0.940013,"IL","Soldier Field",TRUE,602,"Chicago","Soldier Field",0,41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"132","2018-09-13","2018-09-13_08.14.02","2018-11-11T13:00:00",FALSE,"","2018-11-11T18:00:00","normal","New Orleans Saints at Cincinnati Bengals",4347040,FALSE,"https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","2018-04-20T00:47:40",0.901,FALSE,"2018-04-20T00:00:00","Saints at Bengals",0.834,"nfl","2018-11-11T22:00:00",FALSE,NA,547,51,117.36198,52,800,104,422,"2018-08-24T21:53:40Z","QRCODE",FALSE,8,"45202",1124,"Cincinnati, OH","US","Cincinnati, OH 45202","1 Paul Brown Stadium","paul-brown-stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","America/New_York",0.86166537,"OH","Paul Brown Stadium",TRUE,515,"Cincinnati","Paul Brown Stadium",0,39.0961,-84.5177,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"133","2018-09-13","2018-09-13_08.14.02","2018-11-11T13:00:00",FALSE,"","2018-11-11T18:00:00","normal","Jacksonville Jaguars at Indianapolis Colts",4346958,FALSE,"https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","2018-04-20T00:47:22",0.876,FALSE,"2018-04-20T00:00:00","Jaguars at Colts",0.822,"nfl","2018-11-11T22:00:00",FALSE,NA,755,33,105.98278,33,1065,85,1198,"2018-08-24T21:53:40Z","QRCODE",FALSE,13,"46225",1130,"Indianapolis, IN","US","Indianapolis, IN 46225","500 South Capitol Avenue","lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis",0.9071682,"IN","Lucas Oil Stadium",TRUE,527,"Indianapolis","Lucas Oil Stadium",0,39.7601,-86.1639,"2015-08-22T16:51:43Z","QRCODE_TM",FALSE
"134","2018-09-13","2018-09-13_08.14.02","2018-11-11T13:00:00",FALSE,"","2018-11-11T18:00:00","normal","Washington Redskins at Tampa Bay Buccaneers",4346930,FALSE,"https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","2018-04-20T00:47:16",0.887,FALSE,"2018-04-20T00:00:00","Redskins at Buccaneers",0.823,"nfl","2018-11-11T22:00:00",FALSE,NA,27,79,219.88889,79,456,168,528,"2018-08-24T21:53:40Z","QRCODE",FALSE,15,"33607",39,"Tampa, FL","US","Tampa, FL 33607","4201 North Dale Mabry Highway","raymond-james-stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York",0.86513025,"FL","Raymond James Stadium",TRUE,539,"Tampa","Raymond James Stadium",0,27.9753,-82.5034,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"135","2018-09-13","2018-09-13_08.14.02","2018-11-11T13:00:00",FALSE,"","2018-11-11T18:00:00","normal","Buffalo Bills at New York Jets",4347060,FALSE,"https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","2018-04-20T00:47:43",0.942,FALSE,"2018-04-20T00:00:00","Bills at Jets",0.864,"nfl","2018-11-11T22:00:00",FALSE,NA,977,44,149.44728,44,1151,125,871,"2018-08-24T21:53:40Z","QRCODE",FALSE,18,"07073",1587,"East Rutherford, NJ","US","East Rutherford, NJ 07073","1 MetLife Stadium Drive","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",0.94873494,"NJ","MetLife Stadium",TRUE,501,"East Rutherford","MetLife Stadium",0,40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"136","2018-09-13","2018-09-13_08.14.02","2018-11-11T13:00:00",FALSE,"","2018-11-11T18:00:00","normal","Atlanta Falcons at Cleveland Browns",4346996,FALSE,"https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","2018-04-20T00:47:31",0.875,FALSE,"2018-04-20T00:00:00","Falcons at Browns",0.82,"nfl","2018-11-11T22:00:00",FALSE,NA,1136,30,96.33451,31,1372,77,1172,"2018-08-24T21:53:40Z","QRCODE",FALSE,7,"44114",1123,"Cleveland, OH","US","Cleveland, OH 44114","100 Alfred Lerner Way","firstenergy-stadium-15","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","America/New_York",0.86852187,"OH","FirstEnergy Stadium",TRUE,510,"Cleveland","FirstEnergy Stadium",0,41.5065,-81.7,"2015-11-11T20:55:31Z","NONE",FALSE
"137","2018-09-13","2018-09-13_08.14.02","2018-11-11T12:00:00",FALSE,"","2018-11-11T18:00:00","normal","Miami Dolphins at Green Bay Packers",4346912,FALSE,"https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","2018-04-20T00:47:13",0.921,FALSE,"2018-04-20T00:00:00","Dolphins at Packers",0.857,"nfl","2018-11-11T22:00:00",FALSE,NA,175,193,389.09143,195,537,390,797,"2018-08-24T21:53:40Z","QRCODE",FALSE,7,"54304",1125,"Green Bay, WI","US","Green Bay, WI 54304","1265 Lombardi Avenue","lambeau-field","https://seatgeek.com/venues/lambeau-field/tickets","America/Chicago",0.92909414,"WI","Lambeau Field",TRUE,658,"Green Bay","Lambeau Field",0,44.5013,-88.0622,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"138","2018-09-13","2018-09-13_08.14.02","2018-11-11T13:05:00",FALSE,"","2018-11-11T21:05:00","normal","Los Angeles Chargers at Oakland Raiders",4347130,FALSE,"https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","2018-04-20T00:47:56",0.894,FALSE,"2018-04-20T00:00:00","Chargers at Raiders",0.828,"nfl","2018-11-12T01:05:00",FALSE,NA,498,75,202.5743,79,741,190,628,"2018-08-24T21:53:40Z","QRCODE",FALSE,26,"94621",14,"Oakland, CA","US","Oakland, CA 94621","7000 Coliseum Way","oakland-alameda-county-coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","America/Los_Angeles",0.7817843,"CA","Oakland-Alameda County Coliseum",TRUE,807,"Oakland","Oakland-Alameda County Coliseum",0,37.7469,-122.201,"2015-06-24T00:00:00Z","PDF417",FALSE
"139","2018-09-13","2018-09-13_08.14.02","2018-11-11T13:25:00",FALSE,"","2018-11-11T21:25:00","normal","Seattle Seahawks at Los Angeles Rams",4346920,FALSE,"https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","2018-04-20T00:47:14",0.921,FALSE,"2018-04-20T00:00:00","Seahawks at Rams",0.849,"nfl","2018-11-12T01:25:00",FALSE,NA,857,54,186.69,54,NA,NA,922,"2018-08-24T21:53:40Z","QRCODE",FALSE,12,"90037",51012,"Los Angeles, CA","US","Los Angeles, CA 90037","3911 S Figueroa St","los-angeles-memorial-coliseum-1","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","America/Los_Angeles",0.86898464,"CA","Los Angeles Memorial Coliseum",TRUE,0,"Los Angeles","Los Angeles Memorial Coliseum",0,34.0138,-118.288,"2018-08-23T17:59:28Z","QRCODE",FALSE
"140","2018-09-13","2018-09-13_08.14.02","2018-11-11T19:00:00",FALSE,"","2018-11-12T00:00:00","normal","Alex G with Half Waif",4500554,FALSE,"https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","2018-08-23T20:13:51",0.468,FALSE,"2018-08-23T00:00:00","Alex G with Half Waif",0.513,"concert","2018-11-12T04:00:00",FALSE,TRUE,17,NA,207.52942,45,1,113,569,NA,NA,NA,32,"33605",3160,"Tampa, FL","US","Tampa, FL 33605","1812 North 17th Street","crowbar-2","https://seatgeek.com/venues/crowbar-2/tickets","America/New_York",0.42424366,"FL","Crowbar",TRUE,539,"Tampa","Crowbar",0,27.9608,-82.4406,NA,NA,NA
"141","2018-09-13","2018-09-13_08.14.02","2018-11-11T20:20:00",FALSE,"","2018-11-12T01:20:00","normal","Dallas Cowboys at Philadelphia Eagles",4347031,FALSE,"https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","2018-04-20T00:47:38",0.964,FALSE,"2018-04-20T00:00:00","Cowboys at Eagles",0.88,"nfl","2018-11-12T05:20:00",FALSE,NA,485,144,479.70517,204,1003,415,1535,"2018-08-24T21:53:40Z","QRCODE",FALSE,16,"19148",330,"Philadelphia, PA","US","Philadelphia, PA 19148","1020 Pattison Ave","lincoln-financial-field","https://seatgeek.com/venues/lincoln-financial-field/tickets","America/New_York",0.90542686,"PA","Lincoln Financial Field",TRUE,504,"Philadelphia","Lincoln Financial Field",0,39.9046,-75.1675,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"142","2018-09-13","2018-09-13_08.14.02","2018-11-12T17:15:00",FALSE,"","2018-11-13T01:15:00","normal","New York Giants at San Francisco 49ers",4347117,FALSE,"https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","2018-04-20T00:47:54",0.961,FALSE,"2018-04-20T00:00:00","Giants at 49ers",0.877,"nfl","2018-11-13T05:15:00",FALSE,NA,1062,89,237.18832,87,1152,212,3699,"2018-08-24T21:53:40Z","QRCODE",FALSE,13,"95054",58670,"Santa Clara, CA","US","Santa Clara, CA 95054","4900 Marie P DeBartolo Way","levi-s-stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles",0.95768774,"CA","Levi's Stadium",TRUE,0,"Santa Clara","Levi's Stadium",0,37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"143","2018-09-13","2018-09-13_08.14.02","2018-11-15T17:20:00",FALSE,"","2018-11-16T01:20:00","normal","Green Bay Packers at Seattle Seahawks",4347126,FALSE,"https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","2018-04-20T00:47:56",0.965,FALSE,"2018-04-20T00:00:00","Packers at Seahawks",0.879,"nfl","2018-11-16T05:20:00",FALSE,NA,217,261,513.3318,270,444,416,1809,"2018-08-24T21:53:40Z","QRCODE",FALSE,18,"98134",339,"Seattle, WA","US","Seattle, WA 98134","800 Occidental Ave S","centurylink-field","https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles",0.87232786,"WA","CenturyLink Field",TRUE,819,"Seattle","CenturyLink Field",0,47.6,-122.33,"2018-03-02T22:54:54Z","QRCODE",FALSE
"144","2018-09-13","2018-09-13_08.14.02","2018-11-17T12:00:00",FALSE,"","2018-11-17T18:00:00","normal","South Alabama Jaguars at Louisiana Ragin Cajuns Football",4281956,FALSE,"https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-12-pm/4281956","2018-02-28T15:00:12",0.498,FALSE,"2018-02-28T00:00:00","South Alabama at Louisiana",0.508,"ncaa_football","2018-11-17T22:00:00",FALSE,NA,173,53,64.67052,54,75,68,99,NA,NA,NA,5,"70506",2796,"Lafayette, LA","US","Lafayette, LA 70506","201 Rhienhardt Drive","cajun-field","https://seatgeek.com/venues/cajun-field/tickets","America/Chicago",0.43303972,"LA","Cajun Field",TRUE,642,"Lafayette","Cajun Field",0,30.22,-92.04,NA,NA,NA
"145","2018-09-13","2018-09-13_08.14.02","2018-11-18T13:00:00",FALSE,"","2018-11-18T18:00:00","normal","Cincinnati Bengals at Baltimore Ravens",4347068,FALSE,"https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","2018-04-20T00:47:45",0.864,FALSE,"2018-04-20T00:00:00","Bengals at Ravens",0.801,"nfl","2018-11-18T22:00:00",FALSE,NA,704,39,127.40625,39,1250,102,550,"2018-08-24T21:53:40Z","QRCODE",FALSE,8,"21230",1121,"Baltimore, MD","US","Baltimore, MD 21230","1101 Russell St","m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York",0.8927189,"MD","M&T Bank Stadium",TRUE,512,"Baltimore","M&T Bank Stadium",0,39.2774,-76.623,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"146","2018-09-13","2018-09-13_08.14.02","2018-11-18T12:00:00",FALSE,"","2018-11-18T18:00:00","normal","Minnesota Vikings at Chicago Bears",4347005,FALSE,"https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","2018-04-20T00:47:32",0.924,FALSE,"2018-04-20T00:00:00","Vikings at Bears",0.847,"nfl","2018-11-18T22:00:00",FALSE,NA,194,119,317.77835,119,884,277,1197,"2018-08-24T21:53:40Z","QRCODE",FALSE,12,"60605",31,"Chicago, IL","US","Chicago, IL 60605","1410 S. Museum Campus Drive","soldier-field","https://seatgeek.com/venues/soldier-field/tickets","America/Chicago",0.940013,"IL","Soldier Field",TRUE,602,"Chicago","Soldier Field",0,41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"147","2018-09-13","2018-09-13_08.14.02","2018-11-18T13:00:00",FALSE,"","2018-11-18T18:00:00","normal","Carolina Panthers at Detroit Lions",4347025,FALSE,"https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","2018-04-20T00:47:37",0.929,FALSE,"2018-04-20T00:00:00","Panthers at Lions",0.859,"nfl","2018-11-18T22:00:00",FALSE,NA,687,67,153.5837,67,883,132,899,"2018-08-24T21:53:40Z","QRCODE",FALSE,9,"48226",346,"Detroit, MI","US","Detroit, MI 48226","2000 Brush St.","ford-field","https://seatgeek.com/venues/ford-field/tickets","America/Detroit",0.9029952,"MI","Ford Field",TRUE,505,"Detroit","Ford Field",0,42.34,-83.0459,"2015-11-04T17:31:52Z","NONE",FALSE
"148","2018-09-13","2018-09-13_08.14.02","2018-11-18T13:00:00",FALSE,"","2018-11-18T18:00:00","normal","Dallas Cowboys at Atlanta Falcons",4347049,FALSE,"https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","2018-04-20T00:47:41",0.965,FALSE,"2018-04-20T00:00:00","Cowboys at Falcons",0.885,"nfl","2018-11-18T22:00:00",FALSE,NA,653,215,459.5957,218,899,388,2149,"2018-08-24T21:53:40Z","QRCODE",FALSE,19,"30313",419590,"Atlanta, GA","US","Atlanta, GA 30313","441 M.L.K. Jr Dr NW","mercedes-benz-stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","America/New_York",0.76958936,"GA","Mercedes-Benz Stadium",TRUE,0,"Atlanta","Mercedes-Benz Stadium",0,33.76,-84.4,"2018-08-23T20:14:46Z","QRCODE",FALSE
"149","2018-09-13","2018-09-13_08.14.02","2018-11-18T12:00:00",FALSE,"","2018-11-18T18:00:00","normal","Philadelphia Eagles at New Orleans Saints",4346969,TRUE,"https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","2018-04-20T00:47:25",0.914,FALSE,"2018-04-20T00:00:00","Eagles at Saints",0.845,"nfl","2018-11-18T22:00:00",FALSE,NA,1358,160,479.84167,160,1372,360,123594,"2018-05-29T20:39:16Z","QRCODE",FALSE,19,"70112",128,"New Orleans, LA","US","New Orleans, LA 70112","1500 Sugar Bowl Drive","mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago",0.8966978,"LA","Mercedes-Benz Superdome",TRUE,622,"New Orleans","Mercedes-Benz Superdome",0,29.9515,-90.0786,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"150","2018-09-13","2018-09-13_08.14.02","2018-11-18T13:00:00",FALSE,"","2018-11-18T18:00:00","normal","Tennessee Titans at Indianapolis Colts",4346957,FALSE,"https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","2018-04-20T00:47:22",0.878,FALSE,"2018-04-20T00:00:00","Titans at Colts",0.818,"nfl","2018-11-18T22:00:00",FALSE,NA,745,28,103.754364,28,1046,83,440,"2018-08-24T21:53:40Z","QRCODE",FALSE,13,"46225",1130,"Indianapolis, IN","US","Indianapolis, IN 46225","500 South Capitol Avenue","lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis",0.9071682,"IN","Lucas Oil Stadium",TRUE,527,"Indianapolis","Lucas Oil Stadium",0,39.7601,-86.1639,"2015-08-22T16:51:43Z","QRCODE_TM",FALSE
"151","2018-09-13","2018-09-13_08.14.02","2018-11-18T13:00:00",FALSE,"","2018-11-18T18:00:00","normal","Tampa Bay Buccaneers at New York Giants",4346929,FALSE,"https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","2018-04-20T00:47:16",0.912,FALSE,"2018-04-20T00:00:00","Buccaneers at Giants",0.837,"nfl","2018-11-18T22:00:00",FALSE,NA,622,97,252.88747,97,1149,199,1488,"2018-08-24T21:53:40Z","QRCODE",FALSE,18,"07073",1587,"East Rutherford, NJ","US","East Rutherford, NJ 07073","1 MetLife Stadium Drive","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",0.94873494,"NJ","MetLife Stadium",TRUE,501,"East Rutherford","MetLife Stadium",0,40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"152","2018-09-13","2018-09-13_08.14.02","2018-11-18T13:00:00",FALSE,"","2018-11-18T18:00:00","normal","Houston Texans at Washington Redskins",4346939,FALSE,"https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","2018-04-20T00:47:17",0.924,FALSE,"2018-04-20T00:00:00","Texans at Redskins",0.851,"nfl","2018-11-18T22:00:00",FALSE,NA,833,79,176.90996,79,1133,161,1011,"2018-08-24T21:53:40Z","QRCODE",FALSE,8,"20785",35,"Landover, MD","US","Landover, MD 20785","1600 Fedex Way","fedex-field","https://seatgeek.com/venues/fedex-field/tickets","America/New_York",0.9333444,"MD","FedEx Field",TRUE,511,"Landover","FedEx Field",0,38.9071,-76.8658,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"153","2018-09-13","2018-09-13_08.14.02","2018-11-18T14:05:00",FALSE,"","2018-11-18T21:05:00","normal","Oakland Raiders at Arizona Cardinals",4347100,FALSE,"https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","2018-04-20T00:47:51",0.947,FALSE,"2018-04-20T00:00:00","Raiders at Cardinals",0.872,"nfl","2018-11-19T01:05:00",FALSE,NA,434,97,240.73271,97,685,212,909,"2018-08-24T21:53:40Z","QRCODE",FALSE,10,"85305",43,"Glendale, AZ","US","Glendale, AZ 85305","1 Cardinals Drive","state-farm-stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","America/Phoenix",0.93402725,"AZ","State Farm Stadium",TRUE,753,"Glendale","State Farm Stadium",0,33.5294,-112.262,"2015-12-21T17:26:05Z","NONE",FALSE
"154","2018-09-13","2018-09-13_08.14.02","2018-11-18T13:05:00",FALSE,"","2018-11-18T21:05:00","normal","Denver Broncos at Los Angeles Chargers",4347110,FALSE,"https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","2018-04-20T00:47:52",0.954,FALSE,"2018-04-20T00:00:00","Broncos at Chargers",0.864,"nfl","2018-11-19T01:05:00",FALSE,NA,338,172,297.21893,186,350,253,765,"2018-08-24T21:53:40Z","QRCODE",FALSE,12,"90746",52,"Carson, CA","US","Carson, CA 90746","18400 Avalon Blvd","stubhub-center","https://seatgeek.com/venues/stubhub-center/tickets","America/Los_Angeles",0.7228164,"CA","StubHub Center",TRUE,803,"Carson","StubHub Center",0,33.8643,-118.261,NA,NA,NA
"155","2018-09-13","2018-09-13_08.14.02","2018-11-18T20:20:00",FALSE,"","2018-11-19T01:20:00","normal","Pittsburgh Steelers at Jacksonville Jaguars",4346947,FALSE,"https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947","2018-04-20T00:47:19",0.891,FALSE,"2018-04-20T00:00:00","Steelers at Jaguars",0.817,"nfl","2018-11-19T05:20:00",FALSE,NA,499,157,375.33667,156,725,321,1048,"2018-08-24T21:53:40Z","QRCODE",FALSE,10,"32202",5178,"Jacksonville, FL","US","Jacksonville, FL 32202","1 Everbank Field Dr","everbank-field","https://seatgeek.com/venues/everbank-field/tickets","America/New_York",0.83759147,"FL","EverBank Field",TRUE,561,"Jacksonville","EverBank Field",0,30.3239,-81.6373,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"156","2018-09-13","2018-09-13_08.14.02","2018-11-19T19:15:00",FALSE,"","2018-11-20T01:15:00","normal","Kansas City Chiefs at Los Angeles Rams",4347137,FALSE,"https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","2018-04-20T01:04:04",0.923,FALSE,"2018-04-20T00:00:00","Chiefs at Rams",0.844,"nfl","2018-11-20T05:15:00",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,1,"04650",41952,"Mexico City, Mexico","Mexico","Mexico City, Mexico","Calzada de Tlalpan 3665","estadio-azteca-2","https://seatgeek.com/venues/estadio-azteca-2/tickets","America/Mexico_City",0,NA,"Estadio Azteca",TRUE,0,"Mexico City","Estadio Azteca",0,19.3,-99.15,NA,NA,NA
"157","2018-09-13","2018-09-13_08.14.02","2018-11-22T12:30:00",FALSE,"","2018-11-22T17:30:00","normal","Chicago Bears at Detroit Lions",4347024,FALSE,"https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","2018-04-20T00:47:36",0.96,FALSE,"2018-04-20T00:00:00","Bears at Lions",0.88,"nfl","2018-11-22T21:30:00",FALSE,NA,632,100,209.89082,104,866,175,1202,"2018-08-24T21:53:40Z","QRCODE",FALSE,9,"48226",346,"Detroit, MI","US","Detroit, MI 48226","2000 Brush St.","ford-field","https://seatgeek.com/venues/ford-field/tickets","America/Detroit",0.9029952,"MI","Ford Field",TRUE,505,"Detroit","Ford Field",0,42.34,-83.0459,"2015-11-04T17:31:52Z","NONE",FALSE
"158","2018-09-13","2018-09-13_08.14.02","2018-11-22T15:30:00",FALSE,"","2018-11-22T21:30:00","normal","Washington Redskins at Dallas Cowboys",4327921,TRUE,"https://seatgeek.com/washington-redskins-at-dallas-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","2018-04-05T23:08:47",1.002,FALSE,"2018-04-05T00:00:00","Washington Redskins at Dallas Cowboys",0.906,"nfl","2018-11-23T01:30:00",FALSE,NA,2935,35,397.56592,35,2348,330,4322,"2018-04-17T22:02:33Z","QRCODE",FALSE,23,"76011",4965,"Arlington, TX","US","Arlington, TX 76011","1 AT&T Way","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago",0.9751414,"TX","AT&T Stadium",TRUE,623,"Arlington","AT&T Stadium",0,32.7459,-97.0957,"2018-04-17T22:02:33Z","QRCODE",FALSE
"159","2018-09-13","2018-09-13_08.14.02","2018-11-22T19:20:00",FALSE,"","2018-11-23T01:20:00","normal","Atlanta Falcons at New Orleans Saints",4346968,TRUE,"https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","2018-04-20T00:47:24",0.894,FALSE,"2018-04-20T00:00:00","Falcons at Saints",0.82,"nfl","2018-11-23T05:20:00",FALSE,NA,1401,100,322.99072,119,1330,300,4200,"2018-05-29T20:39:22Z","QRCODE",FALSE,19,"70112",128,"New Orleans, LA","US","New Orleans, LA 70112","1500 Sugar Bowl Drive","mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago",0.8966978,"LA","Mercedes-Benz Superdome",TRUE,622,"New Orleans","Mercedes-Benz Superdome",0,29.9515,-90.0786,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"160","2018-09-13","2018-09-13_08.14.02","2018-11-23T12:00:00",FALSE,"","2018-11-23T18:00:00","normal","Coastal Carolina Chanticleers at South Alabama Jaguars Football",4281983,FALSE,"https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-12-pm/4281983","2018-02-28T15:00:16",0.381,FALSE,"2018-02-28T00:00:00","Coastal Carolina at South Alabama",0.403,"ncaa_football","2018-11-23T22:00:00",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"36604",3716,"Mobile, AL","US","Mobile, AL 36604","1621 Virginia St.","ladd-peebles-stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","America/Chicago",0.50177634,"AL","Ladd Peebles Stadium",TRUE,0,"Mobile","Ladd Peebles Stadium",0,30.6748,-88.0761,NA,NA,NA
