"","date","timestamp","id","time_tbd","date_tbd","type","datetime_local","description","datetime_utc","short_title","popularity","is_open","title","datetime_tbd","created_at","visible_until_utc","announce_date","score","status","url","general_admission","listing_count","average_price","lowest_price_good_deals","lowest_price","visible_listing_count","highest_price","median_price","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","id_venue","slug","display_location","timezone","state","postal_code","has_upcoming_events","popularity_venue","num_upcoming_events","metro_code","name_v2","address","score_venue","country","url_venue","name","extended_address","city","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"31","2018-10-15","2018-10-15_16.07.46",4466234,FALSE,FALSE,"sports","2018-11-03T13:00:00","","2018-11-03T18:00:00","Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball",0.505,FALSE,"Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball",FALSE,"2018-07-28T16:00:52","2018-11-03T22:00:00","2018-07-28T00:00:00",0.401,"normal","https://seatgeek.com/texas-tech-red-raiders-at-kansas-jayhawks-womens-volleyball-tickets/sport/2018-11-03-1-pm/4466234",NA,1,82,NA,82,1,82,82,NA,NA,NA,74230,"horejsi-center","Lawrence","America/Chicago",NA,"66045",TRUE,0,4,0,"Horejsi Center","1550 Allen Fieldhhouse Dr",0.56565154,"","https://seatgeek.com/venues/horejsi-center/tickets","Horejsi Center","Lawrence, ","Lawrence",38.9535,-95.2532,NA,NA,NA
"32","2018-10-15","2018-10-15_16.07.46",4281935,FALSE,FALSE,"ncaa_football","2018-11-03T14:00:00","","2018-11-03T19:00:00","South Alabama at Arkansas State",0.571,FALSE,"South Alabama Jaguars at Arkansas State Red Wolves Football",FALSE,"2018-02-28T15:00:09","2018-11-03T23:00:00","2018-02-28T00:00:00",0.486,"normal","https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935",NA,95,42.021053,NA,23,96,60,44,NA,NA,NA,8896,"centennial-bank-stadium-1","Jonesboro, AR","America/Chicago","AR","72401",TRUE,0,2,0,"Centennial Bank Stadium","2180 Aggie Rd",0.47753516,"US","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","Centennial Bank Stadium","Jonesboro, AR 72401","Jonesboro",35.8429,-90.6797,NA,NA,NA
"33","2018-10-15","2018-10-15_16.07.46",4347083,FALSE,FALSE,"nfl","2018-11-04T13:00:00","","2018-11-04T18:00:00","Jets at Dolphins",0.892,FALSE,"New York Jets at Miami Dolphins",FALSE,"2018-04-20T00:47:47","2018-11-04T22:00:00","2018-04-20T00:00:00",0.857,"normal","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083",NA,78,210.51282,87,92,1508,899,202,"2018-08-24T21:53:39Z","QRCODE",FALSE,29,"hard-rock-stadium","Miami Gardens, FL","America/New_York","FL","33056",TRUE,0,32,528,"Hard Rock Stadium","347 Don Shula Dr.",0.8378203,"US","https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium","Miami Gardens, FL 33056","Miami Gardens",25.96,-80.24,"2017-10-03T18:58:44Z","NONE",FALSE
"34","2018-10-15","2018-10-15_16.07.46",4347140,FALSE,FALSE,"nfl","2018-11-04T12:00:00","","2018-11-04T18:00:00","Lions at Vikings",0.911,FALSE,"Detroit Lions at Minnesota Vikings",FALSE,"2018-04-20T01:04:05","2018-11-04T22:00:00","2018-04-20T00:00:00",0.875,"normal","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140",NA,426,282.90845,123,123,1436,1267,239,"2018-08-24T21:53:39Z","QRCODE",FALSE,218451,"u-s-bank-stadium","Minneapolis, MN","America/Chicago","MN","55415",TRUE,0,14,0,"U.S. Bank Stadium","900 South 5th Street",0.88524246,"US","https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","Minneapolis, MN 55415","Minneapolis",44.97,-93.26,"2018-08-22T15:34:15Z","NONE",FALSE
"35","2018-10-15","2018-10-15_16.07.46",4346997,FALSE,FALSE,"nfl","2018-11-04T13:00:00","","2018-11-04T18:00:00","Chiefs at Browns",0.879,FALSE,"Kansas City Chiefs at Cleveland Browns",FALSE,"2018-04-20T00:47:31","2018-11-04T22:00:00","2018-04-20T00:00:00",0.837,"normal","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997",NA,2,113.5,58,102,1222,125,102,"2018-08-24T21:53:39Z","QRCODE",FALSE,1123,"firstenergy-stadium-15","Cleveland, OH","America/New_York","OH","44114",TRUE,0,5,510,"FirstEnergy Stadium","100 Alfred Lerner Way",0.86852187,"US","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium","Cleveland, OH 44114","Cleveland",41.5065,-81.7,"2015-11-11T20:55:31Z","NONE",FALSE
"36","2018-10-15","2018-10-15_16.07.46",4347069,FALSE,FALSE,"nfl","2018-11-04T13:00:00","","2018-11-04T18:00:00","Steelers at Ravens",0.895,FALSE,"Pittsburgh Steelers at Baltimore Ravens",FALSE,"2018-04-20T00:47:45","2018-11-04T22:00:00","2018-04-20T00:00:00",0.861,"normal","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069",NA,367,259.17166,120,120,1499,835,209,"2018-08-24T21:53:39Z","QRCODE",FALSE,1121,"m-t-bank-stadium","Baltimore, MD","America/New_York","MD","21230",TRUE,0,6,512,"M&T Bank Stadium","1101 Russell St",0.8927189,"US","https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","Baltimore, MD 21230","Baltimore",39.2774,-76.623,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"37","2018-10-15","2018-10-15_16.07.46",4346937,FALSE,FALSE,"nfl","2018-11-04T13:00:00","","2018-11-04T18:00:00","Falcons at Redskins",0.923,FALSE,"Atlanta Falcons at Washington Redskins",FALSE,"2018-04-20T00:47:17","2018-11-04T22:00:00","2018-04-20T00:00:00",0.888,"normal","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937",NA,478,174.56276,75,78,1113,407,163,"2018-08-24T21:53:39Z","QRCODE",FALSE,35,"fedex-field","Landover, MD","America/New_York","MD","20785",TRUE,0,5,511,"FedEx Field","1600 Fedex Way",0.9333444,"US","https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","Landover, MD 20785","Landover",38.9071,-76.8658,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"38","2018-10-15","2018-10-15_16.07.46",4347061,FALSE,FALSE,"nfl","2018-11-04T13:00:00","","2018-11-04T18:00:00","Bears at Bills",0.922,FALSE,"Chicago Bears at Buffalo Bills",FALSE,"2018-04-20T00:47:43","2018-11-04T22:00:00","2018-04-20T00:00:00",0.888,"normal","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061",NA,446,164.71973,62,62,1166,715,131,"2018-08-24T21:53:39Z","QRCODE",FALSE,1135,"new-era-field","Orchard Park, NY","America/New_York","NY","14127",TRUE,0,6,514,"New Era Field","1 Bills Drive",0.8815085,"US","https://seatgeek.com/venues/new-era-field/tickets","New Era Field","Orchard Park, NY 14127","Orchard Park",42.7737,-78.7874,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"39","2018-10-15","2018-10-15_16.07.46",4347033,FALSE,FALSE,"nfl","2018-11-04T13:00:00","","2018-11-04T18:00:00","Buccaneers at Panthers",0.883,FALSE,"Tampa Bay Buccaneers at Carolina Panthers",FALSE,"2018-04-20T00:47:38","2018-11-04T22:00:00","2018-04-20T00:00:00",0.847,"normal","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033",NA,411,212.23601,77,81,1552,854,173,"2018-08-24T21:53:39Z","QRCODE",FALSE,1122,"bank-of-america-stadium","Charlotte, NC","America/New_York","NC","28202",TRUE,0,9,517,"Bank of America Stadium","800 South Mint Street",0.8968222,"US","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","Charlotte, NC 28202","Charlotte",35.2243,-80.8524,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"40","2018-10-15","2018-10-15_16.07.46",4347127,FALSE,FALSE,"nfl","2018-11-04T13:05:00","","2018-11-04T21:05:00","Chargers at Seahawks",0.906,FALSE,"Los Angeles Chargers at Seattle Seahawks",FALSE,"2018-04-20T00:47:56","2018-11-05T01:05:00","2018-04-20T00:00:00",0.873,"normal","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127",NA,152,360.9013,132,169,1627,874,345,"2018-08-24T21:53:39Z","QRCODE",FALSE,339,"centurylink-field","Seattle, WA","America/Los_Angeles","WA","98134",TRUE,0,8,819,"CenturyLink Field","800 Occidental Ave S",0.87232786,"US","https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","Seattle, WA 98134","Seattle",47.6,-122.33,"2018-03-02T22:54:54Z","QRCODE",FALSE
"41","2018-10-15","2018-10-15_16.07.46",4347141,FALSE,FALSE,"nfl","2018-11-04T14:05:00","","2018-11-04T21:05:00","Texans at Broncos",0.886,FALSE,"Houston Texans at Denver Broncos",FALSE,"2018-04-20T01:04:05","2018-11-05T01:05:00","2018-04-20T00:00:00",0.845,"normal","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141",NA,96,337.60416,115,135,1474,1210,280,"2018-08-24T21:53:39Z","QRCODE",FALSE,1131,"sports-authority-field-at-mile-high","Denver, CO","America/Denver","CO","80204",TRUE,0,6,751,"Sports Authority Field at Mile High","1701 Bryant Street",0.9028296,"US","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Sports Authority Field at Mile High","Denver, CO 80204","Denver",39.74,-105.02,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"42","2018-10-15","2018-10-15_16.07.46",4346970,FALSE,FALSE,"nfl","2018-11-04T15:25:00","","2018-11-04T21:25:00","Rams at Saints",0.882,TRUE,"Los Angeles Rams at New Orleans Saints",FALSE,"2018-04-20T00:47:25","2018-11-05T01:25:00","2018-04-20T00:00:00",0.843,"normal","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970",NA,487,320.6345,88,88,983,1800,300,"2018-05-29T20:39:08Z","QRCODE",FALSE,128,"mercedes-benz-superdome","New Orleans, LA","America/Chicago","LA","70112",TRUE,0,15,622,"Mercedes-Benz Superdome","1500 Sugar Bowl Drive",0.8966978,"US","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","New Orleans, LA 70112","New Orleans",29.9515,-90.0786,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"43","2018-10-15","2018-10-15_16.07.46",4494650,FALSE,FALSE,"concert","2018-11-04T19:00:00","","2018-11-05T01:00:00","Alex G",0.574,FALSE,"Alex G",FALSE,"2018-08-23T19:51:10","2018-11-05T05:00:00","2018-08-23T00:00:00",0.499,"normal","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650",TRUE,21,127.47619,NA,49,1,584,67,NA,NA,NA,60271,"thalia-hall","Chicago, IL","America/Chicago","IL","60608",TRUE,0,57,0,"Thalia Hall","1807 S Allport St",0.51888376,"US","https://seatgeek.com/venues/thalia-hall/tickets","Thalia Hall","Chicago, IL 60608","Chicago",41.8577,-87.6575,NA,NA,NA
"44","2018-10-15","2018-10-15_16.07.46",4347089,FALSE,FALSE,"nfl","2018-11-04T20:20:00","","2018-11-05T01:20:00","Packers at Patriots",0.987,FALSE,"Green Bay Packers at New England Patriots",FALSE,"2018-04-20T00:47:49","2018-11-05T05:20:00","2018-04-20T00:00:00",0.964,"normal","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089",NA,189,1006.72485,326,376,871,14928,546,"2018-08-24T21:53:39Z","QRCODE",FALSE,33,"gillette-stadium","Foxborough, MA","America/New_York","MA","02035",TRUE,0,11,506,"Gillette Stadium","1 Patriot Place",0.8983344,"US","https://seatgeek.com/venues/gillette-stadium/tickets","Gillette Stadium","Foxborough, MA 02035","Foxborough",42.0906,-71.2674,"2018-08-22T15:36:58Z","NONE",FALSE
"45","2018-10-15","2018-10-15_16.07.46",4327922,FALSE,FALSE,"nfl","2018-11-05T19:15:00","","2018-11-06T01:15:00","Titans at Cowboys",0.951,TRUE,"Tennessee Titans at Dallas Cowboys",FALSE,"2018-04-05T23:08:47","2018-11-06T05:15:00","2018-04-05T00:00:00",0.924,"normal","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922",NA,1673,295.51047,NA,NA,2704,2400,234,"2018-10-06T23:29:11Z","QRCODE_TM",FALSE,4965,"at-t-stadium","Arlington, TX","America/Chicago","TX","76011",TRUE,0,17,623,"AT&T Stadium","1 AT&T Way",0.9751414,"US","https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","Arlington, TX 76011","Arlington",32.7459,-97.0957,"2018-10-06T23:29:11Z","QRCODE_TM",FALSE
"46","2018-10-15","2018-10-15_16.07.46",4347075,FALSE,FALSE,"nfl","2018-11-08T20:20:00","","2018-11-09T01:20:00","Panthers at Steelers",0.886,FALSE,"Carolina Panthers at Pittsburgh Steelers",FALSE,"2018-04-20T00:47:46","2018-11-09T05:20:00","2018-04-20T00:00:00",0.861,"normal","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075",NA,484,205.74586,87,88,1931,1197,154,"2018-08-24T21:53:39Z","QRCODE",FALSE,1119,"heinz-field","Pittsburgh, PA","America/New_York","PA","15212",TRUE,0,7,508,"Heinz Field","100 Art Rooney Avenue",0.9033526,"US","https://seatgeek.com/venues/heinz-field/tickets","Heinz Field","Pittsburgh, PA 15212","Pittsburgh",40.4468,-80.0158,"2018-10-04T12:42:28Z","QRCODE",FALSE
"47","2018-10-15","2018-10-15_16.07.46",4346990,FALSE,FALSE,"nfl","2018-11-11T12:00:00","","2018-11-11T17:00:00","Patriots at Titans",0.921,FALSE,"New England Patriots at Tennessee Titans",FALSE,"2018-04-20T00:47:30","2018-11-11T21:00:00","2018-04-20T00:00:00",0.903,"normal","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990",NA,290,541.9586,235,235,1071,2448,469,"2018-08-24T21:53:40Z","QRCODE",FALSE,1126,"nissan-stadium","Nashville, TN","America/New_York","TN","37213",TRUE,0,16,659,"Nissan Stadium","1 Titans Way",0.8546275,"US","https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium","Nashville, TN 37213","Nashville",36.1665,-86.7713,"2015-10-19T15:09:39Z","NONE",FALSE
"48","2018-10-15","2018-10-15_16.07.46",4347040,FALSE,FALSE,"nfl","2018-11-11T13:00:00","","2018-11-11T18:00:00","Saints at Bengals",0.872,FALSE,"New Orleans Saints at Cincinnati Bengals",FALSE,"2018-04-20T00:47:40","2018-11-11T22:00:00","2018-04-20T00:00:00",0.848,"normal","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040",NA,399,162.604,66,66,804,10749,119,"2018-08-24T21:53:40Z","QRCODE",FALSE,1124,"paul-brown-stadium","Cincinnati, OH","America/New_York","OH","45202",TRUE,0,5,515,"Paul Brown Stadium","1 Paul Brown Stadium",0.86166537,"US","https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium","Cincinnati, OH 45202","Cincinnati",39.0961,-84.5177,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"49","2018-10-15","2018-10-15_16.07.46",4346980,FALSE,FALSE,"nfl","2018-11-11T12:00:00","","2018-11-11T18:00:00","Cardinals at Chiefs",0.878,FALSE,"Arizona Cardinals at Kansas City Chiefs",FALSE,"2018-04-20T00:47:27","2018-11-11T22:00:00","2018-04-20T00:00:00",0.855,"normal","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980",NA,998,158.2495,63,63,1264,445,131,"2018-08-24T21:53:40Z","QRCODE",FALSE,1128,"arrowhead-stadium","Kansas City, MO","America/Chicago","MO","64129",TRUE,0,6,616,"Arrowhead Stadium","1 Arrowhead Drive",0.8827867,"US","https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium","Kansas City, MO 64129","Kansas City",39.0489,-94.4839,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"50","2018-10-15","2018-10-15_16.07.46",4347006,FALSE,FALSE,"nfl","2018-11-11T12:00:00","","2018-11-11T18:00:00","Lions at Bears",0.899,FALSE,"Detroit Lions at Chicago Bears",FALSE,"2018-04-20T00:47:32","2018-11-11T22:00:00","2018-04-20T00:00:00",0.877,"normal","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006",NA,100,400.07,137,208,1086,1196,352,"2018-08-24T21:53:40Z","QRCODE",FALSE,31,"soldier-field","Chicago, IL","America/Chicago","IL","60605",TRUE,0,8,602,"Soldier Field","1410 S. Museum Campus Drive",0.940013,"US","https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","Chicago, IL 60605","Chicago",41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"51","2018-10-15","2018-10-15_16.07.46",4346958,FALSE,FALSE,"nfl","2018-11-11T13:00:00","","2018-11-11T18:00:00","Jaguars at Colts",0.85,FALSE,"Jacksonville Jaguars at Indianapolis Colts",FALSE,"2018-04-20T00:47:22","2018-11-11T22:00:00","2018-04-20T00:00:00",0.818,"normal","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958",NA,645,102.73023,28,28,1235,868,83,"2018-08-24T21:53:40Z","QRCODE",FALSE,1130,"lucas-oil-stadium","Indianapolis, IN","America/Indiana/Indianapolis","IN","46225",TRUE,0,12,527,"Lucas Oil Stadium","500 South Capitol Avenue",0.9071682,"US","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","Indianapolis, IN 46225","Indianapolis",39.7601,-86.1639,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"52","2018-10-15","2018-10-15_16.07.46",4346930,FALSE,FALSE,"nfl","2018-11-11T13:00:00","","2018-11-11T18:00:00","Redskins at Buccaneers",0.862,FALSE,"Washington Redskins at Tampa Bay Buccaneers",FALSE,"2018-04-20T00:47:16","2018-11-11T22:00:00","2018-04-20T00:00:00",0.84,"normal","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930",NA,13,184.38461,78,80,674,430,168,"2018-08-24T21:53:40Z","QRCODE",FALSE,39,"raymond-james-stadium","Tampa, FL","America/New_York","FL","33607",TRUE,0,14,539,"Raymond James Stadium","4201 North Dale Mabry Highway",0.86513025,"US","https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","Tampa, FL 33607","Tampa",27.9753,-82.5034,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"53","2018-10-15","2018-10-15_16.07.46",4346996,FALSE,FALSE,"nfl","2018-11-11T13:00:00","","2018-11-11T18:00:00","Falcons at Browns",0.86,FALSE,"Atlanta Falcons at Cleveland Browns",FALSE,"2018-04-20T00:47:31","2018-11-11T22:00:00","2018-04-20T00:00:00",0.829,"normal","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",NA,866,118.27021,47,49,1369,1172,95,"2018-08-24T21:53:40Z","QRCODE",FALSE,1123,"firstenergy-stadium-15","Cleveland, OH","America/New_York","OH","44114",TRUE,0,5,510,"FirstEnergy Stadium","100 Alfred Lerner Way",0.86852187,"US","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium","Cleveland, OH 44114","Cleveland",41.5065,-81.7,"2015-11-11T20:55:31Z","NONE",FALSE
"54","2018-10-15","2018-10-15_16.07.46",4347060,FALSE,FALSE,"nfl","2018-11-11T13:00:00","","2018-11-11T18:00:00","Bills at Jets",0.898,FALSE,"Buffalo Bills at New York Jets",FALSE,"2018-04-20T00:47:43","2018-11-11T22:00:00","2018-04-20T00:00:00",0.878,"normal","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",NA,740,165.67973,48,49,1522,942,138,"2018-08-24T21:53:40Z","QRCODE",FALSE,1587,"metlife-stadium","East Rutherford, NJ","America/New_York","NJ","07073",TRUE,0,12,501,"MetLife Stadium","1 MetLife Stadium Drive",0.94873494,"US","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","East Rutherford, NJ 07073","East Rutherford",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"55","2018-10-15","2018-10-15_16.07.46",4346912,FALSE,FALSE,"nfl","2018-11-11T12:00:00","","2018-11-11T18:00:00","Dolphins at Packers",0.908,FALSE,"Miami Dolphins at Green Bay Packers",FALSE,"2018-04-20T00:47:13","2018-11-11T22:00:00","2018-04-20T00:00:00",0.881,"normal","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",NA,110,387.15454,181,233,662,1075,379,"2018-08-24T21:53:40Z","QRCODE",FALSE,1125,"lambeau-field","Green Bay, WI","America/Chicago","WI","54304",TRUE,0,5,658,"Lambeau Field","1265 Lombardi Avenue",0.92909414,"US","https://seatgeek.com/venues/lambeau-field/tickets","Lambeau Field","Green Bay, WI 54304","Green Bay",44.5013,-88.0622,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"56","2018-10-15","2018-10-15_16.07.46",4347130,FALSE,FALSE,"nfl","2018-11-11T13:05:00","","2018-11-11T21:05:00","Chargers at Raiders",0.869,FALSE,"Los Angeles Chargers at Oakland Raiders",FALSE,"2018-04-20T00:47:56","2018-11-12T01:05:00","2018-04-20T00:00:00",0.846,"normal","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",NA,433,188.89838,77,79,1600,497,180,"2018-08-24T21:53:40Z","QRCODE",FALSE,14,"oakland-alameda-county-coliseum","Oakland, CA","America/Los_Angeles","CA","94621",TRUE,0,9,807,"Oakland-Alameda County Coliseum","7000 Coliseum Way",0.7817843,"US","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum","Oakland, CA 94621","Oakland",37.7469,-122.201,"2015-06-24T00:00:00Z","PDF417",FALSE
"57","2018-10-15","2018-10-15_16.07.46",4346920,FALSE,FALSE,"nfl","2018-11-11T13:25:00","","2018-11-11T21:25:00","Seahawks at Rams",0.883,FALSE,"Seattle Seahawks at Los Angeles Rams",FALSE,"2018-04-20T00:47:14","2018-11-12T01:25:00","2018-04-20T00:00:00",0.862,"normal","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",NA,463,222.84233,68,86,1506,923,168,"2018-08-24T21:53:40Z","QRCODE",FALSE,51012,"los-angeles-memorial-coliseum-1","Los Angeles, CA","America/Los_Angeles","CA","90037",TRUE,0,8,0,"Los Angeles Memorial Coliseum","3911 S Figueroa St",0.86898464,"US","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","Los Angeles, CA 90037","Los Angeles",34.0138,-118.288,"2018-08-23T17:59:28Z","QRCODE",FALSE
"58","2018-10-15","2018-10-15_16.07.46",4500554,FALSE,FALSE,"concert","2018-11-11T19:00:00","","2018-11-12T00:00:00","Alex G with Half Waif",0.518,FALSE,"Alex G with Half Waif",FALSE,"2018-08-23T20:13:51","2018-11-12T04:00:00","2018-08-23T00:00:00",0.44,"normal","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",TRUE,2,105,NA,104,1,106,104,NA,NA,NA,3160,"crowbar-2","Tampa, FL","America/New_York","FL","33605",TRUE,0,29,539,"Crowbar","1812 North 17th Street",0.42424366,"US","https://seatgeek.com/venues/crowbar-2/tickets","Crowbar","Tampa, FL 33605","Tampa",27.9608,-82.4406,NA,NA,NA
"59","2018-10-15","2018-10-15_16.07.46",4347031,FALSE,FALSE,"nfl","2018-11-11T20:20:00","","2018-11-12T01:20:00","Cowboys at Eagles",0.939,FALSE,"Dallas Cowboys at Philadelphia Eagles",FALSE,"2018-04-20T00:47:38","2018-11-12T05:20:00","2018-04-20T00:00:00",0.925,"normal","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",NA,337,461.1009,181,199,1552,1346,418,"2018-08-24T21:53:40Z","QRCODE",FALSE,330,"lincoln-financial-field","Philadelphia, PA","America/New_York","PA","19148",TRUE,0,13,504,"Lincoln Financial Field","1020 Pattison Ave",0.90542686,"US","https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field","Philadelphia, PA 19148","Philadelphia",39.9046,-75.1675,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"60","2018-10-15","2018-10-15_16.07.46",4347117,FALSE,FALSE,"nfl","2018-11-12T17:15:00","","2018-11-13T01:15:00","Giants at 49ers",0.913,FALSE,"New York Giants at San Francisco 49ers",FALSE,"2018-04-20T00:47:54","2018-11-13T05:15:00","2018-04-20T00:00:00",0.895,"normal","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",NA,4,153.75,46,85,2139,220,96,"2018-08-24T21:53:40Z","QRCODE",FALSE,58670,"levi-s-stadium","Santa Clara, CA","America/Los_Angeles","CA","95054",TRUE,0,10,0,"Levi's Stadium","4900 Marie P DeBartolo Way",0.95768774,"US","https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","Santa Clara, CA 95054","Santa Clara",37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"61","2018-10-15","2018-10-15_16.07.46",4347126,FALSE,FALSE,"nfl","2018-11-15T17:20:00","","2018-11-16T01:20:00","Packers at Seahawks",0.935,FALSE,"Green Bay Packers at Seattle Seahawks",FALSE,"2018-04-20T00:47:56","2018-11-16T05:20:00","2018-04-20T00:00:00",0.923,"normal","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",NA,146,547.6233,217,250,1462,1597,450,"2018-08-24T21:53:40Z","QRCODE",FALSE,339,"centurylink-field","Seattle, WA","America/Los_Angeles","WA","98134",TRUE,0,8,819,"CenturyLink Field","800 Occidental Ave S",0.87232786,"US","https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","Seattle, WA 98134","Seattle",47.6,-122.33,"2018-03-02T22:54:54Z","QRCODE",FALSE
