"","date","timestamp","announce_date","created_at","score","date_tbd","url","id","visible_until_utc","datetime_tbd","type","short_title","description","datetime_local","time_tbd","popularity","title","status","datetime_utc","is_open","general_admission","highest_price","visible_listing_count","lowest_price","median_price","average_price","listing_count","lowest_price_good_deals","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","state","score_venue","name","url_venue","timezone","slug","display_location","id_venue","popularity_venue","metro_code","name_v2","has_upcoming_events","city","country","num_upcoming_events","postal_code","address","extended_address","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"73","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:25",0.9,FALSE,"https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970",4346970,"2018-11-05T01:25:00",FALSE,"nfl","Rams at Saints","","2018-11-04T15:25:00",FALSE,0.822,"Los Angeles Rams at New Orleans Saints","normal","2018-11-04T21:25:00",TRUE,NA,5942,1241,66,236,263.6074,1192,66,"2018-05-29T20:39:08Z","QRCODE",FALSE,"LA",0.8966978,"Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago","mercedes-benz-superdome","New Orleans, LA",128,0,622,"Mercedes-Benz Superdome",TRUE,"New Orleans","US",16,"70112","1500 Sugar Bowl Drive","New Orleans, LA 70112",29.9515,-90.0786,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"74","2018-10-04","2018-10-04_11.07.19","2018-08-23T00:00:00","2018-08-23T19:51:10",0.539,FALSE,"https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650",4494650,"2018-11-05T05:00:00",FALSE,"concert","Alex G","","2018-11-04T19:00:00",FALSE,0.553,"Alex G","normal","2018-11-05T01:00:00",FALSE,TRUE,584,1,47,63,111.24138,29,NA,NA,NA,NA,"IL",0.51888376,"Thalia Hall","https://seatgeek.com/venues/thalia-hall/tickets","America/Chicago","thalia-hall","Chicago, IL",60271,0,0,"Thalia Hall",TRUE,"Chicago","US",58,"60608","1807 S Allport St","Chicago, IL 60608",41.8577,-87.6575,NA,NA,NA
"75","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:49",1.014,FALSE,"https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089",4347089,"2018-11-05T05:20:00",FALSE,"nfl","Packers at Patriots","","2018-11-04T20:20:00",FALSE,0.907,"Green Bay Packers at New England Patriots","normal","2018-11-05T01:20:00",FALSE,NA,1837,546,449,732,790.65674,134,392,"2018-08-24T21:53:39Z","QRCODE",FALSE,"MA",0.8983344,"Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","America/New_York","gillette-stadium","Foxborough, MA",33,0,506,"Gillette Stadium",TRUE,"Foxborough","US",14,"02035","1 Patriot Place","Foxborough, MA 02035",42.0906,-71.2674,"2018-08-22T15:36:58Z","NONE",FALSE
"76","2018-10-04","2018-10-04_11.07.19","2018-04-05T00:00:00","2018-04-05T23:08:47",0.989,FALSE,"https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922",4327922,"2018-11-06T05:15:00",FALSE,"nfl","Titans at Cowboys","","2018-11-05T19:15:00",FALSE,0.886,"Tennessee Titans at Dallas Cowboys","normal","2018-11-06T01:15:00",TRUE,NA,2640,1069,NA,240,308.14276,1506,NA,"2018-04-17T22:02:33Z","QRCODE",FALSE,"TX",0.9751414,"AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago","at-t-stadium","Arlington, TX",4965,0,623,"AT&T Stadium",TRUE,"Arlington","US",24,"76011","1 AT&T Way","Arlington, TX 76011",32.7459,-97.0957,"2018-04-17T22:02:33Z","QRCODE",FALSE
"77","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:46",0.92,FALSE,"https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075",4347075,"2018-11-09T05:20:00",FALSE,"nfl","Panthers at Steelers","","2018-11-08T20:20:00",FALSE,0.829,"Carolina Panthers at Pittsburgh Steelers","normal","2018-11-09T01:20:00",FALSE,NA,1197,906,86,152,211.07202,486,86,"2018-08-24T21:53:39Z","QRCODE",FALSE,"PA",0.9033526,"Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","America/New_York","heinz-field","Pittsburgh, PA",1119,0,508,"Heinz Field",TRUE,"Pittsburgh","US",9,"15212","100 Art Rooney Avenue","Pittsburgh, PA 15212",40.4468,-80.0158,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"78","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:30",0.966,FALSE,"https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990",4346990,"2018-11-11T21:00:00",FALSE,"nfl","Patriots at Titans","","2018-11-11T12:00:00",FALSE,0.862,"New England Patriots at Tennessee Titans","normal","2018-11-11T17:00:00",FALSE,NA,2389,553,265,472,539.0788,292,262,"2018-08-24T21:53:40Z","QRCODE",FALSE,"TN",0.8546275,"Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","America/New_York","nissan-stadium","Nashville, TN",1126,0,659,"Nissan Stadium",TRUE,"Nashville","US",16,"37213","1 Titans Way","Nashville, TN 37213",36.1665,-86.7713,"2015-10-19T15:09:39Z","NONE",FALSE
"79","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:40",0.901,FALSE,"https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040",4347040,"2018-11-11T22:00:00",FALSE,"nfl","Saints at Bengals","","2018-11-11T13:00:00",FALSE,0.812,"New Orleans Saints at Cincinnati Bengals","normal","2018-11-11T18:00:00",FALSE,NA,412,763,55,110,125.41204,432,55,"2018-08-24T21:53:40Z","QRCODE",FALSE,"OH",0.86166537,"Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","America/New_York","paul-brown-stadium","Cincinnati, OH",1124,0,515,"Paul Brown Stadium",TRUE,"Cincinnati","US",7,"45202","1 Paul Brown Stadium","Cincinnati, OH 45202",39.0961,-84.5177,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"80","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:32",0.932,FALSE,"https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006",4347006,"2018-11-11T22:00:00",FALSE,"nfl","Lions at Bears","","2018-11-11T12:00:00",FALSE,0.836,"Detroit Lions at Chicago Bears","normal","2018-11-11T18:00:00",FALSE,NA,1197,769,187,320,368.57352,136,153,"2018-08-24T21:53:40Z","QRCODE",FALSE,"IL",0.940013,"Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","America/Chicago","soldier-field","Chicago, IL",31,0,602,"Soldier Field",TRUE,"Chicago","US",8,"60605","1410 S. Museum Campus Drive","Chicago, IL 60605",41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"81","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:27",0.915,FALSE,"https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980",4346980,"2018-11-11T22:00:00",FALSE,"nfl","Cardinals at Chiefs","","2018-11-11T12:00:00",FALSE,0.823,"Arizona Cardinals at Kansas City Chiefs","normal","2018-11-11T18:00:00",FALSE,NA,454,1138,52,121,147.56274,1004,52,"2018-08-24T21:53:40Z","QRCODE",FALSE,"MO",0.8827867,"Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago","arrowhead-stadium","Kansas City, MO",1128,0,616,"Arrowhead Stadium",TRUE,"Kansas City","US",8,"64129","1 Arrowhead Drive","Kansas City, MO 64129",39.0489,-94.4839,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"82","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:22",0.882,FALSE,"https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958",4346958,"2018-11-11T22:00:00",FALSE,"nfl","Jaguars at Colts","","2018-11-11T13:00:00",FALSE,0.804,"Jacksonville Jaguars at Indianapolis Colts","normal","2018-11-11T18:00:00",FALSE,NA,868,921,32,94,107.05997,567,32,"2018-08-24T21:53:40Z","QRCODE",FALSE,"IN",0.9071682,"Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis","lucas-oil-stadium","Indianapolis, IN",1130,0,527,"Lucas Oil Stadium",TRUE,"Indianapolis","US",12,"46225","500 South Capitol Avenue","Indianapolis, IN 46225",39.7601,-86.1639,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"83","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:16",0.894,FALSE,"https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930",4346930,"2018-11-11T22:00:00",FALSE,"nfl","Redskins at Buccaneers","","2018-11-11T13:00:00",FALSE,0.805,"Washington Redskins at Tampa Bay Buccaneers","normal","2018-11-11T18:00:00",FALSE,NA,429,351,77,175,194.0303,33,77,"2018-08-24T21:53:40Z","QRCODE",FALSE,"FL",0.86513025,"Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York","raymond-james-stadium","Tampa, FL",39,0,539,"Raymond James Stadium",TRUE,"Tampa","US",15,"33607","4201 North Dale Mabry Highway","Tampa, FL 33607",27.9753,-82.5034,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"84","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:31",0.888,FALSE,"https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",4346996,"2018-11-11T22:00:00",FALSE,"nfl","Falcons at Browns","","2018-11-11T13:00:00",FALSE,0.807,"Atlanta Falcons at Cleveland Browns","normal","2018-11-11T18:00:00",FALSE,NA,1172,1148,55,103,121.640205,970,36,"2018-08-24T21:53:40Z","QRCODE",FALSE,"OH",0.86852187,"FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","America/New_York","firstenergy-stadium-15","Cleveland, OH",1123,0,510,"FirstEnergy Stadium",TRUE,"Cleveland","US",6,"44114","100 Alfred Lerner Way","Cleveland, OH 44114",41.5065,-81.7,"2015-11-11T20:55:31Z","NONE",FALSE
"85","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:43",0.94,FALSE,"https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",4347060,"2018-11-11T22:00:00",FALSE,"nfl","Bills at Jets","","2018-11-11T13:00:00",FALSE,0.841,"Buffalo Bills at New York Jets","normal","2018-11-11T18:00:00",FALSE,NA,942,1131,54,143,173.61186,894,45,"2018-08-24T21:53:40Z","QRCODE",FALSE,"NJ",0.94873494,"MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York","metlife-stadium","East Rutherford, NJ",1587,0,501,"MetLife Stadium",TRUE,"East Rutherford","US",15,"07073","1 MetLife Stadium Drive","East Rutherford, NJ 07073",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"86","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:13",0.943,FALSE,"https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",4346912,"2018-11-11T22:00:00",FALSE,"nfl","Dolphins at Packers","","2018-11-11T12:00:00",FALSE,0.85,"Miami Dolphins at Green Bay Packers","normal","2018-11-11T18:00:00",FALSE,NA,730,450,245,414,408.63504,137,182,"2018-08-24T21:53:40Z","QRCODE",FALSE,"WI",0.92909414,"Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","America/Chicago","lambeau-field","Green Bay, WI",1125,0,658,"Lambeau Field",TRUE,"Green Bay","US",5,"54304","1265 Lombardi Avenue","Green Bay, WI 54304",44.5013,-88.0622,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"87","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:56",0.906,FALSE,"https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",4347130,"2018-11-12T01:05:00",FALSE,"nfl","Chargers at Raiders","","2018-11-11T13:05:00",FALSE,0.815,"Los Angeles Chargers at Oakland Raiders","normal","2018-11-11T21:05:00",FALSE,NA,497,745,87,184,198.33252,409,87,"2018-08-24T21:53:40Z","QRCODE",FALSE,"CA",0.7817843,"Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","America/Los_Angeles","oakland-alameda-county-coliseum","Oakland, CA",14,0,807,"Oakland-Alameda County Coliseum",TRUE,"Oakland","US",8,"94621","7000 Coliseum Way","Oakland, CA 94621",37.7469,-122.201,"2015-06-24T00:00:00Z","PDF417",FALSE
"88","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:14",0.927,FALSE,"https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",4346920,"2018-11-12T01:25:00",FALSE,"nfl","Seahawks at Rams","","2018-11-11T13:25:00",FALSE,0.832,"Seattle Seahawks at Los Angeles Rams","normal","2018-11-11T21:25:00",FALSE,NA,922,1256,64,152,200.54872,667,60,"2018-08-24T21:53:40Z","QRCODE",FALSE,"CA",0.86898464,"Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","America/Los_Angeles","los-angeles-memorial-coliseum-1","Los Angeles, CA",51012,0,0,"Los Angeles Memorial Coliseum",TRUE,"Los Angeles","US",8,"90037","3911 S Figueroa St","Los Angeles, CA 90037",34.0138,-118.288,"2018-08-23T17:59:28Z","QRCODE",FALSE
"89","2018-10-04","2018-10-04_11.07.19","2018-08-23T00:00:00","2018-08-23T20:13:51",0.471,FALSE,"https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",4500554,"2018-11-12T04:00:00",FALSE,"concert","Alex G with Half Waif","","2018-11-11T19:00:00",FALSE,0.487,"Alex G with Half Waif","normal","2018-11-12T00:00:00",FALSE,TRUE,557,1,102,106,214,8,NA,NA,NA,NA,"FL",0.42424366,"Crowbar","https://seatgeek.com/venues/crowbar-2/tickets","America/New_York","crowbar-2","Tampa, FL",3160,0,539,"Crowbar",TRUE,"Tampa","US",33,"33605","1812 North 17th Street","Tampa, FL 33605",27.9608,-82.4406,NA,NA,NA
"90","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:38",0.981,FALSE,"https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",4347031,"2018-11-12T05:20:00",FALSE,"nfl","Cowboys at Eagles","","2018-11-11T20:20:00",FALSE,0.872,"Dallas Cowboys at Philadelphia Eagles","normal","2018-11-12T01:20:00",FALSE,NA,1381,909,210,432,494.31616,408,157,"2018-08-24T21:53:40Z","QRCODE",FALSE,"PA",0.90542686,"Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","America/New_York","lincoln-financial-field","Philadelphia, PA",330,0,504,"Lincoln Financial Field",TRUE,"Philadelphia","US",14,"19148","1020 Pattison Ave","Philadelphia, PA 19148",39.9046,-75.1675,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"91","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:54",0.949,FALSE,"https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",4347117,"2018-11-13T05:15:00",FALSE,"nfl","Giants at 49ers","","2018-11-12T17:15:00",FALSE,0.847,"New York Giants at San Francisco 49ers","normal","2018-11-13T01:15:00",FALSE,NA,2989,1132,62,150,174.8048,1086,59,"2018-08-24T21:53:40Z","QRCODE",FALSE,"CA",0.95768774,"Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles","levi-s-stadium","Santa Clara, CA",58670,0,0,"Levi's Stadium",TRUE,"Santa Clara","US",12,"95054","4900 Marie P DeBartolo Way","Santa Clara, CA 95054",37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"92","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:56",0.98,FALSE,"https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",4347126,"2018-11-16T05:20:00",FALSE,"nfl","Packers at Seahawks","","2018-11-15T17:20:00",FALSE,0.87,"Green Bay Packers at Seattle Seahawks","normal","2018-11-16T01:20:00",FALSE,NA,1597,536,255,467,546.6687,166,255,"2018-08-24T21:53:40Z","QRCODE",FALSE,"WA",0.87232786,"CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles","centurylink-field","Seattle, WA",339,0,819,"CenturyLink Field",TRUE,"Seattle","US",11,"98134","800 Occidental Ave S","Seattle, WA 98134",47.6,-122.33,"2018-03-02T22:54:54Z","QRCODE",FALSE
"93","2018-10-04","2018-10-04_11.07.19","2018-02-28T00:00:00","2018-02-28T15:00:12",0.474,FALSE,"https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956",4281956,"2018-11-18T02:00:00",FALSE,"ncaa_football","South Alabama at Louisiana","","2018-11-17T16:00:00",FALSE,0.472,"South Alabama Jaguars at Louisiana Ragin Cajuns Football","normal","2018-11-17T22:00:00",FALSE,NA,103,45,56,66,65.85217,115,56,NA,NA,NA,"LA",0.43303972,"Cajun Field","https://seatgeek.com/venues/cajun-field/tickets","America/Chicago","cajun-field","Lafayette, LA",2796,0,642,"Cajun Field",TRUE,"Lafayette","US",4,"70506","201 Rhienhardt Drive","Lafayette, LA 70506",30.22,-92.04,NA,NA,NA
"94","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:45",0.863,FALSE,"https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068",4347068,"2018-11-18T22:00:00",FALSE,"nfl","Bengals at Ravens","","2018-11-18T13:00:00",FALSE,0.779,"Cincinnati Bengals at Baltimore Ravens","normal","2018-11-18T18:00:00",FALSE,NA,542,1092,44,103,134.54352,563,44,"2018-08-24T21:53:40Z","QRCODE",FALSE,"MD",0.8927189,"M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York","m-t-bank-stadium","Baltimore, MD",1121,0,512,"M&T Bank Stadium",TRUE,"Baltimore","US",7,"21230","1101 Russell St","Baltimore, MD 21230",39.2774,-76.623,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"95","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:41",0.989,FALSE,"https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049",4347049,"2018-11-18T22:00:00",FALSE,"nfl","Cowboys at Falcons","","2018-11-18T13:00:00",FALSE,0.879,"Dallas Cowboys at Atlanta Falcons","normal","2018-11-18T18:00:00",FALSE,NA,2150,965,186,349,426.07022,712,186,"2018-08-24T21:53:40Z","QRCODE",FALSE,"GA",0.76958936,"Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","America/New_York","mercedes-benz-stadium","Atlanta, GA",419590,0,0,"Mercedes-Benz Stadium",TRUE,"Atlanta","US",19,"30313","35 Northside Dr NW","Atlanta, GA 30313",33.76,-84.4,"2018-08-23T20:14:46Z","QRCODE",FALSE
"96","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:37",0.944,FALSE,"https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025",4347025,"2018-11-18T22:00:00",FALSE,"nfl","Panthers at Lions","","2018-11-18T13:00:00",FALSE,0.85,"Carolina Panthers at Detroit Lions","normal","2018-11-18T18:00:00",FALSE,NA,2392,976,62,110,166.65723,671,62,"2018-08-24T21:53:40Z","QRCODE",FALSE,"MI",0.9029952,"Ford Field","https://seatgeek.com/venues/ford-field/tickets","America/Detroit","ford-field","Detroit, MI",346,0,505,"Ford Field",TRUE,"Detroit","US",11,"48226","2000 Brush St.","Detroit, MI 48226",42.34,-83.0459,"2015-11-04T17:31:52Z","NONE",FALSE
"97","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:32",0.944,FALSE,"https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005",4347005,"2018-11-18T22:00:00",FALSE,"nfl","Vikings at Bears","","2018-11-18T12:00:00",FALSE,0.842,"Minnesota Vikings at Chicago Bears","normal","2018-11-18T18:00:00",FALSE,NA,1286,775,161,331,394.30713,140,172,"2018-08-24T21:53:40Z","QRCODE",FALSE,"IL",0.940013,"Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","America/Chicago","soldier-field","Chicago, IL",31,0,602,"Soldier Field",TRUE,"Chicago","US",8,"60605","1410 S. Museum Campus Drive","Chicago, IL 60605",41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"98","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:25",0.935,FALSE,"https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969",4346969,"2018-11-18T22:00:00",FALSE,"nfl","Eagles at Saints","","2018-11-18T12:00:00",FALSE,0.839,"Philadelphia Eagles at New Orleans Saints","normal","2018-11-18T18:00:00",TRUE,NA,3000,1199,162,347,371.57883,1332,162,"2018-05-29T20:39:16Z","QRCODE",FALSE,"LA",0.8966978,"Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago","mercedes-benz-superdome","New Orleans, LA",128,0,622,"Mercedes-Benz Superdome",TRUE,"New Orleans","US",16,"70112","1500 Sugar Bowl Drive","New Orleans, LA 70112",29.9515,-90.0786,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"99","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:22",0.884,FALSE,"https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957",4346957,"2018-11-18T22:00:00",FALSE,"nfl","Titans at Colts","","2018-11-18T13:00:00",FALSE,0.803,"Tennessee Titans at Indianapolis Colts","normal","2018-11-18T18:00:00",FALSE,NA,601,1081,32,80,101.58514,646,31,"2018-08-24T21:53:40Z","QRCODE",FALSE,"IN",0.9071682,"Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis","lucas-oil-stadium","Indianapolis, IN",1130,0,527,"Lucas Oil Stadium",TRUE,"Indianapolis","US",12,"46225","500 South Capitol Avenue","Indianapolis, IN 46225",39.7601,-86.1639,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"100","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:16",0.935,FALSE,"https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929",4346929,"2018-11-18T22:00:00",FALSE,"nfl","Buccaneers at Giants","","2018-11-18T13:00:00",FALSE,0.834,"Tampa Bay Buccaneers at New York Giants","normal","2018-11-18T18:00:00",FALSE,NA,1289,992,102,193,245.45847,626,102,"2018-08-24T21:53:40Z","QRCODE",FALSE,"NJ",0.94873494,"MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York","metlife-stadium","East Rutherford, NJ",1587,0,501,"MetLife Stadium",TRUE,"East Rutherford","US",15,"07073","1 MetLife Stadium Drive","East Rutherford, NJ 07073",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"101","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:17",0.939,FALSE,"https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939",4346939,"2018-11-18T22:00:00",FALSE,"nfl","Texans at Redskins","","2018-11-18T13:00:00",FALSE,0.841,"Houston Texans at Washington Redskins","normal","2018-11-18T18:00:00",FALSE,NA,430,1172,83,152,171.23566,959,78,"2018-08-24T21:53:40Z","QRCODE",FALSE,"MD",0.9333444,"FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","America/New_York","fedex-field","Landover, MD",35,0,511,"FedEx Field",TRUE,"Landover","US",6,"20785","1600 Fedex Way","Landover, MD 20785",38.9071,-76.8658,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"102","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:52",0.96,FALSE,"https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110",4347110,"2018-11-19T01:05:00",FALSE,"nfl","Broncos at Chargers","","2018-11-18T13:05:00",FALSE,0.849,"Denver Broncos at Los Angeles Chargers","normal","2018-11-18T21:05:00",FALSE,NA,1198,459,182,238,289.7631,325,181,"2018-08-24T21:53:40Z","QRCODE",FALSE,"CA",0.7228164,"StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","America/Los_Angeles","stubhub-center","Carson, CA",52,0,803,"StubHub Center",TRUE,"Carson","US",12,"90746","18400 Avalon Blvd","Carson, CA 90746",33.8643,-118.261,NA,NA,NA
"103","2018-10-04","2018-10-04_11.07.19","2018-04-20T00:00:00","2018-04-20T00:47:51",0.953,FALSE,"https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100",4347100,"2018-11-19T01:05:00",FALSE,"nfl","Raiders at Cardinals","","2018-11-18T14:05:00",FALSE,0.856,"Oakland Raiders at Arizona Cardinals","normal","2018-11-18T21:05:00",FALSE,NA,687,847,80,206,227.93698,603,80,"2018-08-24T21:53:40Z","QRCODE",FALSE,"AZ",0.93402725,"State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","America/Phoenix","state-farm-stadium","Glendale, AZ",43,0,753,"State Farm Stadium",TRUE,"Glendale","US",9,"85305","1 Cardinals Drive","Glendale, AZ 85305",33.5294,-112.262,"2015-12-21T17:26:05Z","NONE",FALSE
