"","date","timestamp","created_at","url","visible_until_utc","id","date_tbd","short_title","announce_date","datetime_local","datetime_tbd","is_open","description","time_tbd","type","title","status","score","datetime_utc","popularity","general_admission","average_price","listing_count","highest_price","lowest_price","lowest_price_good_deals","median_price","visible_listing_count","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","url_venue","id_venue","name_v2","postal_code","metro_code","state","address","num_upcoming_events","slug","extended_address","country","has_upcoming_events","score_venue","popularity_venue","timezone","display_location","city","name","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"154","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:51","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","2018-11-19T01:05:00",4347100,FALSE,"Raiders at Cardinals","2018-04-20T00:00:00","2018-11-18T14:05:00",FALSE,FALSE,"",FALSE,"nfl","Oakland Raiders at Arizona Cardinals","normal",0.953,"2018-11-18T21:05:00",0.874,NA,245.70325,492,909,97,97,215,840,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/state-farm-stadium/tickets",43,"State Farm Stadium","85305",753,"AZ","1 Cardinals Drive",10,"state-farm-stadium","Glendale, AZ 85305","US",TRUE,0.93402725,0,"America/Phoenix","Glendale, AZ","Glendale","State Farm Stadium",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"155","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:19","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947","2018-11-19T05:20:00",4346947,FALSE,"Steelers at Jaguars","2018-04-20T00:00:00","2018-11-18T20:20:00",FALSE,FALSE,"",FALSE,"nfl","Pittsburgh Steelers at Jacksonville Jaguars","normal",0.905,"2018-11-19T01:20:00",0.825,NA,375.4721,502,1048,156,151,321,726,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/everbank-field/tickets",5178,"EverBank Field","32202",561,"FL","1 Everbank Field Dr",10,"everbank-field","Jacksonville, FL 32202","US",TRUE,0.83759147,0,"America/New_York","Jacksonville, FL","Jacksonville","EverBank Field",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"156","2018-09-13","2018-09-13_16.00.42","2018-04-20T01:04:04","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","2018-11-20T05:15:00",4347137,FALSE,"Chiefs at Rams","2018-04-20T00:00:00","2018-11-19T19:15:00",FALSE,FALSE,"",FALSE,"nfl","Kansas City Chiefs at Los Angeles Rams","normal",0.918,"2018-11-20T01:15:00",0.838,NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/estadio-azteca-2/tickets",41952,"Estadio Azteca","04950",0,NA,"Calzada de Tlalpan 3665",1,"estadio-azteca-2","Mexico City, Mexico","Mexico",TRUE,0,0,"America/Mexico_City","Mexico City, Mexico","Mexico City","Estadio Azteca",19.3,-99.15,NA,NA,NA
"157","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:36","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","2018-11-22T21:30:00",4347024,FALSE,"Bears at Lions","2018-04-20T00:00:00","2018-11-22T12:30:00",FALSE,FALSE,"",FALSE,"nfl","Chicago Bears at Detroit Lions","normal",0.956,"2018-11-22T17:30:00",0.874,NA,209.10378,636,1198,100,99,174,865,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/ford-field/tickets",346,"Ford Field","48226",505,"MI","2000 Brush St.",9,"ford-field","Detroit, MI 48226","US",TRUE,0.9029952,0,"America/Detroit","Detroit, MI","Detroit","Ford Field",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"158","2018-09-13","2018-09-13_16.00.42","2018-04-05T23:08:47","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","2018-11-23T01:30:00",4327921,FALSE,"Redskins at Cowboys","2018-04-05T00:00:00","2018-11-22T15:30:00",FALSE,TRUE,"",FALSE,"nfl","Washington Redskins at Dallas Cowboys","normal",0.986,"2018-11-22T21:30:00",0.89,NA,395.8412,2934,4309,34,34,329,2460,"2018-04-17T22:02:33Z",FALSE,"QRCODE","https://seatgeek.com/venues/at-t-stadium/tickets",4965,"AT&T Stadium","76011",623,"TX","1 AT&T Way",23,"at-t-stadium","Arlington, TX 76011","US",TRUE,0.9751414,0,"America/Chicago","Arlington, TX","Arlington","AT&T Stadium",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"159","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:24","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","2018-11-23T05:20:00",4346968,FALSE,"Falcons at Saints","2018-04-20T00:00:00","2018-11-22T19:20:00",FALSE,TRUE,"",FALSE,"nfl","Atlanta Falcons at New Orleans Saints","normal",0.906,"2018-11-23T01:20:00",0.826,NA,322.15335,1402,4200,119,119,297,1257,"2018-05-29T20:39:22Z",FALSE,"QRCODE","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",128,"Mercedes-Benz Superdome","70112",622,"LA","1500 Sugar Bowl Drive",19,"mercedes-benz-superdome","New Orleans, LA 70112","US",TRUE,0.8966978,0,"America/Chicago","New Orleans, LA","New Orleans","Mercedes-Benz Superdome",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"160","2018-09-13","2018-09-13_16.00.42","2018-02-28T15:00:16","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983","2018-11-24T00:00:00",4281983,FALSE,"Coastal Carolina at South Alabama","2018-02-28T00:00:00","2018-11-23T14:00:00",FALSE,FALSE,"",FALSE,"ncaa_football","Coastal Carolina Chanticleers at South Alabama Jaguars Football","normal",0.381,"2018-11-23T20:00:00",0.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets",3716,"Ladd Peebles Stadium","36604",686,"AL","1621 Virginia St.",7,"ladd-peebles-stadium","Mobile, AL 36604","US",TRUE,0.50177634,0,"America/Chicago","Mobile, AL","Mobile","Ladd Peebles Stadium",30.6748,-88.0761,NA,NA,NA
"161","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:39","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","2018-11-25T22:00:00",4347039,FALSE,"Browns at Bengals","2018-04-20T00:00:00","2018-11-25T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Cleveland Browns at Cincinnati Bengals","normal",0.894,"2018-11-25T18:00:00",0.814,NA,143.31862,634,11944,50,50,95,863,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/paul-brown-stadium/tickets",1124,"Paul Brown Stadium","45202",515,"OH","1 Paul Brown Stadium",8,"paul-brown-stadium","Cincinnati, OH 45202","US",TRUE,0.86166537,0,"America/New_York","Cincinnati, OH","Cincinnati","Paul Brown Stadium",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"162","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:14","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","2018-11-25T22:00:00",4346918,FALSE,"Giants at Eagles","2018-04-20T00:00:00","2018-11-25T13:00:00",FALSE,FALSE,"",FALSE,"nfl","New York Giants at Philadelphia Eagles","normal",0.962,"2018-11-25T18:00:00",0.87,NA,410.36795,443,1240,166,143,349,1012,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/lincoln-financial-field/tickets",330,"Lincoln Financial Field","19148",504,"PA","1020 Pattison Ave",16,"lincoln-financial-field","Philadelphia, PA 19148","US",TRUE,0.90542686,0,"America/New_York","Philadelphia, PA","Philadelphia","Lincoln Financial Field",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"163","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:43","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","2018-11-25T22:00:00",4347058,FALSE,"Jaguars at Bills","2018-04-20T00:00:00","2018-11-25T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Jacksonville Jaguars at Buffalo Bills","normal",0.898,"2018-11-25T18:00:00",0.823,NA,96.931175,1235,636,33,35,79,1524,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/new-era-field/tickets",1135,"New Era Field","14127",514,"NY","1 Bills Drive",8,"new-era-field","Orchard Park, NY 14127","US",TRUE,0.8815085,0,"America/New_York","Orchard Park, NY","Orchard Park","New Era Field",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"164","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:50","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","2018-11-25T22:00:00",4347098,FALSE,"Patriots at Jets","2018-04-20T00:00:00","2018-11-25T13:00:00",FALSE,FALSE,"",FALSE,"nfl","New England Patriots at New York Jets","normal",0.993,"2018-11-25T18:00:00",0.89,NA,286.9974,770,1365,108,105,245,1175,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/metlife-stadium/tickets",1587,"MetLife Stadium","07073",501,"NJ","1 MetLife Stadium Drive",18,"metlife-stadium","East Rutherford, NJ 07073","US",TRUE,0.94873494,0,"America/New_York","East Rutherford, NJ","East Rutherford","MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"165","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:55","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","2018-11-25T22:00:00",4347125,FALSE,"Seahawks at Panthers","2018-04-20T00:00:00","2018-11-25T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Seattle Seahawks at Carolina Panthers","normal",0.933,"2018-11-25T18:00:00",0.846,NA,231.09468,507,1196,90,80,175,976,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/bank-of-america-stadium/tickets",1122,"Bank of America Stadium","28202",517,"NC","800 South Mint Street",9,"bank-of-america-stadium","Charlotte, NC 28202","US",TRUE,0.8968222,0,"America/New_York","Charlotte, NC","Charlotte","Bank of America Stadium",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"166","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:44","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","2018-11-25T22:00:00",4347067,FALSE,"Raiders at Ravens","2018-04-20T00:00:00","2018-11-25T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Oakland Raiders at Baltimore Ravens","normal",0.888,"2018-11-25T18:00:00",0.811,NA,179.4802,606,722,66,66,137,1115,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/m-t-bank-stadium/tickets",1121,"M&T Bank Stadium","21230",512,"MD","1101 Russell St",8,"m-t-bank-stadium","Baltimore, MD 21230","US",TRUE,0.8927189,0,"America/New_York","Baltimore, MD","Baltimore","M&T Bank Stadium",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"167","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:15","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928","2018-11-25T22:00:00",4346928,FALSE,"49ers at Buccaneers","2018-04-20T00:00:00","2018-11-25T13:00:00",FALSE,FALSE,"",FALSE,"nfl","San Francisco 49ers at Tampa Bay Buccaneers","normal",0.906,"2018-11-25T18:00:00",0.824,NA,240,28,528,77,76,203,576,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/raymond-james-stadium/tickets",39,"Raymond James Stadium","33607",539,"FL","4201 North Dale Mabry Highway",15,"raymond-james-stadium","Tampa, FL 33607","US",TRUE,0.86513025,0,"America/New_York","Tampa, FL","Tampa","Raymond James Stadium",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"168","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:21","https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956","2018-11-25T22:00:00",4346956,FALSE,"Dolphins at Colts","2018-04-20T00:00:00","2018-11-25T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Miami Dolphins at Indianapolis Colts","normal",0.902,"2018-11-25T18:00:00",0.828,NA,109.838295,705,931,33,33,91,1018,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/lucas-oil-stadium/tickets",1130,"Lucas Oil Stadium","46225",527,"IN","500 South Capitol Avenue",13,"lucas-oil-stadium","Indianapolis, IN 46225","US",TRUE,0.9071682,0,"America/Indiana/Indianapolis","Indianapolis, IN","Indianapolis","Lucas Oil Stadium",39.7601,-86.1639,"2015-08-22T16:51:43Z",FALSE,"QRCODE_TM"
"169","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:52","https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109","2018-11-26T01:05:00",4347109,FALSE,"Cardinals at Chargers","2018-04-20T00:00:00","2018-11-25T13:05:00",FALSE,FALSE,"",FALSE,"nfl","Arizona Cardinals at Los Angeles Chargers","normal",0.899,"2018-11-25T21:05:00",0.811,NA,206.91708,603,599,103,103,195,571,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/stubhub-center/tickets",52,"StubHub Center","90746",803,"CA","18400 Avalon Blvd",12,"stubhub-center","Carson, CA 90746","US",TRUE,0.7228164,0,"America/Los_Angeles","Carson, CA","Carson","StubHub Center",33.8643,-118.261,NA,NA,NA
"170","2018-09-13","2018-09-13_16.00.42","2018-04-20T01:04:05","https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143","2018-11-26T01:25:00",4347143,FALSE,"Steelers at Broncos","2018-04-20T00:00:00","2018-11-25T14:25:00",FALSE,FALSE,"",FALSE,"nfl","Pittsburgh Steelers at Denver Broncos","normal",0.935,"2018-11-25T21:25:00",0.854,NA,1164.3682,182,123594,210,167,398,996,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",1131,"Sports Authority Field at Mile High","80204",751,"CO","1701 Bryant Street",7,"sports-authority-field-at-mile-high","Denver, CO 80204","US",TRUE,0.9028296,0,"America/Denver","Denver, CO","Denver","Sports Authority Field at Mile High",39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"171","2018-09-13","2018-09-13_16.00.42","2018-04-20T01:04:04","https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133","2018-11-26T05:20:00",4347133,FALSE,"Packers at Vikings","2018-04-20T00:00:00","2018-11-25T19:20:00",FALSE,FALSE,"",FALSE,"nfl","Green Bay Packers at Minnesota Vikings","normal",0.964,"2018-11-26T01:20:00",0.873,NA,439.57193,570,3584,207,207,359,959,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/u-s-bank-stadium/tickets",218451,"U.S. Bank Stadium","55415",0,"MN","900 South 5th Street",13,"u-s-bank-stadium","Minneapolis, MN 55415","US",TRUE,0.88524246,0,"America/Chicago","Minneapolis, MN","Minneapolis","U.S. Bank Stadium",44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"172","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:36","https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017","2018-11-27T05:15:00",4347017,FALSE,"Titans at Texans","2018-04-20T00:00:00","2018-11-26T19:15:00",FALSE,FALSE,"",FALSE,"nfl","Tennessee Titans at Houston Texans","normal",0.893,"2018-11-27T01:15:00",0.801,NA,174.10518,618,954,44,44,137,1199,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/nrg-stadium/tickets",41,"NRG Stadium","77054",618,"TX","1 Reliant Park",46,"nrg-stadium","Houston, TX 77054","US",TRUE,0.8624192,0,"America/Chicago","Houston, TX","Houston","NRG Stadium",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"173","2018-09-13","2018-09-13_16.00.42","2018-04-05T23:08:47","https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920","2018-11-30T05:20:00",4327920,FALSE,"Saints at Cowboys","2018-04-05T00:00:00","2018-11-29T19:20:00",FALSE,TRUE,"",FALSE,"nfl","New Orleans Saints at Dallas Cowboys","normal",0.989,"2018-11-30T01:20:00",0.885,NA,417.74973,2745,4309,37,37,349,2278,"2018-04-17T22:02:33Z",FALSE,"QRCODE","https://seatgeek.com/venues/at-t-stadium/tickets",4965,"AT&T Stadium","76011",623,"TX","1 AT&T Way",23,"at-t-stadium","Arlington, TX 76011","US",TRUE,0.9751414,0,"America/Chicago","Arlington, TX","Arlington","AT&T Stadium",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"174","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:36","https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023","2018-12-02T22:00:00",4347023,FALSE,"Rams at Lions","2018-04-20T00:00:00","2018-12-02T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Los Angeles Rams at Detroit Lions","normal",0.93,"2018-12-02T18:00:00",0.844,NA,152.87761,621,1197,66,62,128,901,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/ford-field/tickets",346,"Ford Field","48226",505,"MI","2000 Brush St.",9,"ford-field","Detroit, MI 48226","US",TRUE,0.9029952,0,"America/Detroit","Detroit, MI","Detroit","Ford Field",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"175","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:15","https://seatgeek.com/panthers-at-buccaneers-tickets/12-2-2018-tampa-florida-raymond-james-stadium/nfl/4346927","2018-12-02T22:00:00",4346927,FALSE,"Panthers at Buccaneers","2018-04-20T00:00:00","2018-12-02T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Carolina Panthers at Tampa Bay Buccaneers","normal",0.897,"2018-12-02T18:00:00",0.811,NA,163.82143,28,406,69,59,143,583,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/raymond-james-stadium/tickets",39,"Raymond James Stadium","33607",539,"FL","4201 North Dale Mabry Highway",15,"raymond-james-stadium","Tampa, FL 33607","US",TRUE,0.86513025,0,"America/New_York","Tampa, FL","Tampa","Raymond James Stadium",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"176","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:48","https://seatgeek.com/bills-at-dolphins-tickets/12-2-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347087","2018-12-02T22:00:00",4347087,FALSE,"Bills at Dolphins","2018-04-20T00:00:00","2018-12-02T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Buffalo Bills at Miami Dolphins","normal",0.909,"2018-12-02T18:00:00",0.812,NA,197.64601,226,899,49,46,143,977,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/hard-rock-stadium/tickets",29,"Hard Rock Stadium","33056",528,"FL","347 Don Shula Dr.",38,"hard-rock-stadium","Miami Gardens, FL 33056","US",TRUE,0.8378203,0,"America/New_York","Miami Gardens, FL","Miami Gardens","Hard Rock Stadium",25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"177","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:13","https://seatgeek.com/cardinals-at-packers-tickets/12-2-2018-green-bay-wisconsin-lambeau-field/nfl/4346909","2018-12-02T22:00:00",4346909,FALSE,"Cardinals at Packers","2018-04-20T00:00:00","2018-12-02T12:00:00",FALSE,FALSE,"",FALSE,"nfl","Arizona Cardinals at Green Bay Packers","normal",0.922,"2018-12-02T18:00:00",0.833,NA,263.7851,470,720,153,146,229,1108,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/lambeau-field/tickets",1125,"Lambeau Field","54304",658,"WI","1265 Lombardi Avenue",7,"lambeau-field","Green Bay, WI 54304","US",TRUE,0.92909414,0,"America/Chicago","Green Bay, WI","Green Bay","Lambeau Field",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"178","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:52","https://seatgeek.com/chargers-at-steelers-tickets/12-2-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347108","2018-12-02T22:00:00",4347108,FALSE,"Chargers at Steelers","2018-04-20T00:00:00","2018-12-02T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Los Angeles Chargers at Pittsburgh Steelers","normal",0.923,"2018-12-02T18:00:00",0.832,NA,207.77496,711,958,92,92,173,1062,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/heinz-field/tickets",1119,"Heinz Field","15212",508,"PA","100 Art Rooney Avenue",12,"heinz-field","Pittsburgh, PA 15212","US",TRUE,0.9033526,0,"America/New_York","Pittsburgh, PA","Pittsburgh","Heinz Field",40.4468,-80.0158,"2015-12-08T15:36:23Z",FALSE,"QRCODE_TM"
"179","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:19","https://seatgeek.com/colts-at-jaguars-tickets/12-2-2018-jacksonville-florida-everbank-field/nfl/4346946","2018-12-02T22:00:00",4346946,FALSE,"Colts at Jaguars","2018-04-20T00:00:00","2018-12-02T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Indianapolis Colts at Jacksonville Jaguars","normal",0.852,"2018-12-02T18:00:00",0.771,NA,142.8201,756,5566,54,54,109,839,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/everbank-field/tickets",5178,"EverBank Field","32202",561,"FL","1 Everbank Field Dr",10,"everbank-field","Jacksonville, FL 32202","US",TRUE,0.83759147,0,"America/New_York","Jacksonville, FL","Jacksonville","EverBank Field",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"180","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:41","https://seatgeek.com/ravens-at-falcons-tickets/12-2-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347048","2018-12-02T22:00:00",4347048,FALSE,"Ravens at Falcons","2018-04-20T00:00:00","2018-12-02T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Baltimore Ravens at Atlanta Falcons","normal",0.94,"2018-12-02T18:00:00",0.853,NA,219.08833,849,1197,68,68,175,1134,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",419590,"Mercedes-Benz Stadium","30313",0,"GA","441 M.L.K. Jr Dr NW",20,"mercedes-benz-stadium","Atlanta, GA 30313","US",TRUE,0.76958936,0,"America/New_York","Atlanta, GA","Atlanta","Mercedes-Benz Stadium",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"181","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:39","https://seatgeek.com/broncos-at-bengals-tickets/12-2-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347038","2018-12-02T22:00:00",4347038,FALSE,"Broncos at Bengals","2018-04-20T00:00:00","2018-12-02T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Denver Broncos at Cincinnati Bengals","normal",0.93,"2018-12-02T18:00:00",0.836,NA,111.87417,604,580,49,49,97,842,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/paul-brown-stadium/tickets",1124,"Paul Brown Stadium","45202",515,"OH","1 Paul Brown Stadium",8,"paul-brown-stadium","Cincinnati, OH 45202","US",TRUE,0.86166537,0,"America/New_York","Cincinnati, OH","Cincinnati","Paul Brown Stadium",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"182","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:32","https://seatgeek.com/bears-at-giants-tickets/12-2-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347004","2018-12-02T22:00:00",4347004,FALSE,"Bears at Giants","2018-04-20T00:00:00","2018-12-02T13:00:00",FALSE,FALSE,"",FALSE,"nfl","Chicago Bears at New York Giants","normal",0.936,"2018-12-02T18:00:00",0.838,NA,264.75705,745,1666,98,96,204,1307,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/metlife-stadium/tickets",1587,"MetLife Stadium","07073",501,"NJ","1 MetLife Stadium Drive",18,"metlife-stadium","East Rutherford, NJ 07073","US",TRUE,0.94873494,0,"America/New_York","East Rutherford, NJ","East Rutherford","MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"183","2018-09-13","2018-09-13_16.00.42","2018-04-20T03:52:35","https://seatgeek.com/browns-at-texans-tickets/12-2-2018-houston-texas-nrg-stadium/nfl/4347156","2018-12-02T22:00:00",4347156,FALSE,"Browns at Texans","2018-04-20T00:00:00","2018-12-02T12:00:00",FALSE,FALSE,"",FALSE,"nfl","Cleveland Browns at Houston Texans","normal",0.921,"2018-12-02T18:00:00",0.825,NA,169.3,540,2225,44,44,129,1031,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/nrg-stadium/tickets",41,"NRG Stadium","77054",618,"TX","1 Reliant Park",46,"nrg-stadium","Houston, TX 77054","US",TRUE,0.8624192,0,"America/Chicago","Houston, TX","Houston","NRG Stadium",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"184","2018-09-13","2018-09-13_16.00.42","2018-04-20T00:47:29","https://seatgeek.com/jets-at-titans-tickets/12-2-2018-nashville-tennessee-nissan-stadium/nfl/4346989","2018-12-03T00:05:00",4346989,FALSE,"Jets at Titans","2018-04-20T00:00:00","2018-12-02T15:05:00",FALSE,FALSE,"",FALSE,"nfl","New York Jets at Tennessee Titans","normal",0.871,"2018-12-02T20:05:00",0.787,NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","https://seatgeek.com/venues/nissan-stadium/tickets",1126,"Nissan Stadium","37213",659,"TN","1 Titans Way",15,"nissan-stadium","Nashville, TN 37213","US",TRUE,0.8546275,0,"America/New_York","Nashville, TN","Nashville","Nissan Stadium",36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
