"","date","timestamp","visible_until_utc","id","time_tbd","description","status","short_title","datetime_utc","announce_date","created_at","date_tbd","type","popularity","datetime_local","score","title","datetime_tbd","is_open","url","general_admission","lowest_price","median_price","listing_count","visible_listing_count","lowest_price_good_deals","average_price","highest_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","state","country","has_upcoming_events","id_venue","slug","metro_code","display_location","popularity_venue","extended_address","score_venue","timezone","city","postal_code","address","url_venue","name","name_v2","num_upcoming_events","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"42","2018-10-03","2018-10-03_11.19.58","2018-10-21T21:00:00",4347036,FALSE,"","normal","Panthers at Eagles","2018-10-21T17:00:00","2018-04-20T00:00:00","2018-04-20T00:47:39",FALSE,"nfl",0.888,"2018-10-21T13:00:00",0.943,"Carolina Panthers at Philadelphia Eagles",FALSE,FALSE,"https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036",NA,213,363,292,711,153,410.30823,3586,"QRCODE",FALSE,"2018-08-24T21:53:38Z","PA","US",TRUE,330,"lincoln-financial-field",504,"Philadelphia, PA",0,"Philadelphia, PA 19148",0.90542686,"America/New_York","Philadelphia","19148","1020 Pattison Ave","https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field","Lincoln Financial Field",14,-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"43","2018-10-03","2018-10-03_11.19.58","2018-10-22T00:05:00",4347071,FALSE,"","normal","Saints at Ravens","2018-10-21T20:05:00","2018-04-20T00:00:00","2018-04-20T00:47:45",FALSE,"nfl",0.829,"2018-10-21T16:05:00",0.866,"New Orleans Saints at Baltimore Ravens",FALSE,FALSE,"https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071",NA,54,121,334,773,54,149.91318,619,"QRCODE",FALSE,"2018-08-24T21:53:38Z","MD","US",TRUE,1121,"m-t-bank-stadium",512,"Baltimore, MD",0,"Baltimore, MD 21230",0.8927189,"America/New_York","Baltimore","21230","1101 Russell St","https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","M&T Bank Stadium",7,-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"44","2018-10-03","2018-10-03_11.19.58","2018-10-22T00:25:00",4346941,FALSE,"","normal","Cowboys at Redskins","2018-10-21T20:25:00","2018-04-20T00:00:00","2018-04-20T00:47:18",FALSE,"nfl",0.916,"2018-10-21T16:25:00",0.978,"Dallas Cowboys at Washington Redskins",FALSE,FALSE,"https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941",NA,173,272,711,1013,164,314.78482,1052,"QRCODE",FALSE,"2018-08-24T21:53:38Z","MD","US",TRUE,35,"fedex-field",511,"Landover, MD",0,"Landover, MD 20785",0.9333444,"America/New_York","Landover","20785","1600 Fedex Way","https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","FedEx Field",6,-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"45","2018-10-03","2018-10-03_11.19.58","2018-10-22T04:20:00",4347118,FALSE,"","normal","Rams at 49ers","2018-10-22T00:20:00","2018-04-20T00:00:00","2018-04-20T00:47:54",FALSE,"nfl",0.872,"2018-10-21T17:20:00",0.927,"Los Angeles Rams at San Francisco 49ers",FALSE,FALSE,"https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118",NA,71,183,814,1055,72,205.40295,2989,"QRCODE",FALSE,"2018-08-24T21:53:38Z","CA","US",TRUE,58670,"levi-s-stadium",0,"Santa Clara, CA",0,"Santa Clara, CA 95054",0.95768774,"America/Los_Angeles","Santa Clara","95054","4900 Marie P DeBartolo Way","https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","Levi's Stadium",12,-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"46","2018-10-03","2018-10-03_11.19.58","2018-10-23T04:15:00",4347050,FALSE,"","normal","Giants at Falcons","2018-10-23T00:15:00","2018-04-20T00:00:00","2018-04-20T00:47:42",FALSE,"nfl",0.88,"2018-10-22T20:15:00",0.94,"New York Giants at Atlanta Falcons",FALSE,FALSE,"https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050",NA,114,279,776,833,117,295.09277,1793,"QRCODE",FALSE,"2018-08-24T21:53:38Z","GA","US",TRUE,419590,"mercedes-benz-stadium",0,"Atlanta, GA",0,"Atlanta, GA 30313",0.76958936,"America/New_York","Atlanta","30313","35 Northside Dr NW","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Mercedes-Benz Stadium","Mercedes-Benz Stadium",19,-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"47","2018-10-03","2018-10-03_11.19.58","2018-10-24T04:00:00",4281985,FALSE,"","normal","Troy at South Alabama","2018-10-24T00:00:00","2018-02-28T00:00:00","2018-02-28T15:00:17",FALSE,"ncaa_football",0.447,"2018-10-23T19:00:00",0.324,"Troy Trojans at South Alabama Jaguars Football",FALSE,FALSE,"https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985",NA,20,33,32,11,20,40.90625,93,NA,NA,NA,"AL","US",TRUE,3716,"ladd-peebles-stadium",686,"Mobile, AL",0,"Mobile, AL 36604",0.50177634,"America/Chicago","Mobile","36604","1621 Virginia St.","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Ladd Peebles Stadium","Ladd Peebles Stadium",5,-88.0761,30.6748,NA,NA,NA
"48","2018-10-03","2018-10-03_11.19.58","2018-10-26T04:20:00",4347018,FALSE,"","normal","Dolphins at Texans","2018-10-26T00:20:00","2018-04-20T00:00:00","2018-04-20T00:47:36",FALSE,"nfl",0.834,"2018-10-25T19:20:00",0.891,"Miami Dolphins at Houston Texans",FALSE,FALSE,"https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018",NA,39,137,636,1013,39,162.2893,620,"QRCODE",FALSE,"2018-08-24T21:53:38Z","TX","US",TRUE,41,"nrg-stadium",618,"Houston, TX",0,"Houston, TX 77054",0.8624192,"America/Chicago","Houston","77054","1 Reliant Park","https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","NRG Stadium",44,-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"49","2018-10-03","2018-10-03_11.19.58","2018-10-28T21:00:00",4347041,FALSE,"","normal","Buccaneers at Bengals","2018-10-28T17:00:00","2018-04-20T00:00:00","2018-04-20T00:47:40",FALSE,"nfl",0.808,"2018-10-28T13:00:00",0.853,"Tampa Bay Buccaneers at Cincinnati Bengals",FALSE,FALSE,"https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041",NA,43,94,534,911,43,107.395134,332,"QRCODE",FALSE,"2018-08-24T21:53:39Z","OH","US",TRUE,1124,"paul-brown-stadium",515,"Cincinnati, OH",0,"Cincinnati, OH 45202",0.86166537,"America/New_York","Cincinnati","45202","1 Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium","Paul Brown Stadium",7,-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"50","2018-10-03","2018-10-03_11.19.58","2018-10-28T21:00:00",4347026,FALSE,"","normal","Seahawks at Lions","2018-10-28T17:00:00","2018-04-20T00:00:00","2018-04-20T00:47:37",FALSE,"nfl",0.867,"2018-10-28T13:00:00",0.926,"Seattle Seahawks at Detroit Lions",FALSE,FALSE,"https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026",NA,72,124,431,667,69,154.6334,2320,"QRCODE",FALSE,"2018-08-24T21:53:39Z","MI","US",TRUE,346,"ford-field",505,"Detroit, MI",0,"Detroit, MI 48226",0.9029952,"America/Detroit","Detroit","48226","2000 Brush St.","https://seatgeek.com/venues/ford-field/tickets","Ford Field","Ford Field",11,-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"51","2018-10-03","2018-10-03_11.19.58","2018-10-28T21:00:00",4347070,FALSE,"","normal","Ravens at Panthers","2018-10-28T17:00:00","2018-04-20T00:00:00","2018-04-20T00:47:45",FALSE,"nfl",0.837,"2018-10-28T13:00:00",0.893,"Baltimore Ravens at Carolina Panthers",FALSE,FALSE,"https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070",NA,83,184,249,661,83,235.92369,589,"QRCODE",FALSE,"2018-08-24T21:53:39Z","NC","US",TRUE,1122,"bank-of-america-stadium",517,"Charlotte, NC",0,"Charlotte, NC 28202",0.8968222,"America/New_York","Charlotte","28202","800 South Mint Street","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","Bank of America Stadium",9,-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"52","2018-10-03","2018-10-03_11.19.58","2018-10-28T21:00:00",4346940,FALSE,"","normal","Redskins at Giants","2018-10-28T17:00:00","2018-04-20T00:00:00","2018-04-20T00:47:17",FALSE,"nfl",0.867,"2018-10-28T13:00:00",0.934,"Washington Redskins at New York Giants",FALSE,FALSE,"https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940",NA,130,234,457,765,132,301.62582,1438,"QRCODE",FALSE,"2018-08-24T21:53:39Z","NJ","US",TRUE,1587,"metlife-stadium",501,"East Rutherford, NJ",0,"East Rutherford, NJ 07073",0.94873494,"America/New_York","East Rutherford","07073","1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","MetLife Stadium",15,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"53","2018-10-03","2018-10-03_11.19.58","2018-10-28T21:00:00",4346981,FALSE,"","normal","Broncos at Chiefs","2018-10-28T17:00:00","2018-04-20T00:00:00","2018-04-20T00:47:27",FALSE,"nfl",0.863,"2018-10-28T12:00:00",0.927,"Denver Broncos at Kansas City Chiefs",FALSE,FALSE,"https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981",NA,143,239,728,935,143,260.19644,840,"QRCODE",FALSE,"2018-08-24T21:53:39Z","MO","US",TRUE,1128,"arrowhead-stadium",616,"Kansas City, MO",0,"Kansas City, MO 64129",0.8827867,"America/Chicago","Kansas City","64129","1 Arrowhead Drive","https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium","Arrowhead Stadium",8,-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"54","2018-10-03","2018-10-03_11.19.58","2018-10-28T21:00:00",4347078,FALSE,"","normal","Browns at Steelers","2018-10-28T17:00:00","2018-04-20T00:00:00","2018-04-20T00:47:46",FALSE,"nfl",0.849,"2018-10-28T13:00:00",0.907,"Cleveland Browns at Pittsburgh Steelers",FALSE,FALSE,"https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078",NA,96,272,229,544,96,314.71616,1142,"QRCODE",FALSE,"2018-08-24T21:53:39Z","PA","US",TRUE,1119,"heinz-field",508,"Pittsburgh, PA",0,"Pittsburgh, PA 15212",0.9033526,"America/New_York","Pittsburgh","15212","100 Art Rooney Avenue","https://seatgeek.com/venues/heinz-field/tickets","Heinz Field","Heinz Field",9,-80.0158,40.4468,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"55","2018-10-03","2018-10-03_11.19.58","2018-10-28T21:00:00",4347007,FALSE,"","normal","Jets at Bears","2018-10-28T17:00:00","2018-04-20T00:00:00","2018-04-20T00:47:33",FALSE,"nfl",0.858,"2018-10-28T12:00:00",0.919,"New York Jets at Chicago Bears",FALSE,FALSE,"https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007",NA,133,310,109,628,133,355.63303,1197,"QRCODE",FALSE,"2018-08-24T21:53:39Z","IL","US",TRUE,31,"soldier-field",602,"Chicago, IL",0,"Chicago, IL 60605",0.940013,"America/Chicago","Chicago","60605","1410 S. Museum Campus Drive","https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","Soldier Field",8,-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"56","2018-10-03","2018-10-03_11.19.58","2018-10-29T00:05:00",4347153,FALSE,"","normal","Colts at Raiders","2018-10-28T20:05:00","2018-04-20T00:00:00","2018-04-20T01:04:25",FALSE,"nfl",0.823,"2018-10-28T13:05:00",0.873,"Indianapolis Colts at Oakland Raiders",FALSE,FALSE,"https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153",NA,75,152,383,775,75,170.87468,481,"QRCODE",FALSE,"2018-08-24T21:53:39Z","CA","US",TRUE,14,"oakland-alameda-county-coliseum",807,"Oakland, CA",0,"Oakland, CA 94621",0.7817843,"America/Los_Angeles","Oakland","94621","7000 Coliseum Way","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum",18,-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"57","2018-10-03","2018-10-03_11.19.58","2018-10-29T00:25:00",4346921,FALSE,"","normal","Packers at Rams","2018-10-28T20:25:00","2018-04-20T00:00:00","2018-04-20T00:47:14",FALSE,"nfl",0.892,"2018-10-28T13:25:00",0.967,"Green Bay Packers at Los Angeles Rams",FALSE,FALSE,"https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921",NA,244,466,527,1049,244,735.9032,123582,"QRCODE",FALSE,"2018-08-24T21:53:39Z","CA","US",TRUE,51012,"los-angeles-memorial-coliseum-1",0,"Los Angeles, CA",0,"Los Angeles, CA 90037",0.86898464,"America/Los_Angeles","Los Angeles","90037","3911 S Figueroa St","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum",8,-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"58","2018-10-03","2018-10-03_11.19.58","2018-10-29T00:25:00",4347101,FALSE,"","normal","49ers at Cardinals","2018-10-28T20:25:00","2018-04-20T00:00:00","2018-04-20T00:47:51",FALSE,"nfl",0.854,"2018-10-28T13:25:00",0.912,"San Francisco 49ers at Arizona Cardinals",FALSE,FALSE,"https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101",NA,37,112,713,984,37,135.76016,611,"QRCODE",FALSE,"2018-08-24T21:53:39Z","AZ","US",TRUE,43,"state-farm-stadium",753,"Glendale, AZ",0,"Glendale, AZ 85305",0.93402725,"America/Phoenix","Glendale","85305","1 Cardinals Drive","https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium","State Farm Stadium",9,-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"59","2018-10-03","2018-10-03_11.19.58","2018-10-29T04:20:00",4347136,FALSE,"","normal","Saints at Vikings","2018-10-29T00:20:00","2018-04-20T00:00:00","2018-04-20T01:04:04",FALSE,"nfl",0.861,"2018-10-28T19:20:00",0.924,"New Orleans Saints at Minnesota Vikings",FALSE,FALSE,"https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136",NA,126,259,736,713,126,310.3981,2034,"QRCODE",FALSE,"2018-08-24T21:53:39Z","MN","US",TRUE,218451,"u-s-bank-stadium",0,"Minneapolis, MN",0,"Minneapolis, MN 55415",0.88524246,"America/Chicago","Minneapolis","55415","900 South 5th Street","https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","U.S. Bank Stadium",15,-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"60","2018-10-03","2018-10-03_11.19.58","2018-10-30T04:15:00",4347062,FALSE,"","normal","Patriots at Bills","2018-10-30T00:15:00","2018-04-20T00:00:00","2018-04-20T00:47:44",FALSE,"nfl",0.858,"2018-10-29T20:15:00",0.925,"New England Patriots at Buffalo Bills",FALSE,FALSE,"https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062",NA,97,152,882,965,86,176.14853,835,"QRCODE",FALSE,"2018-08-24T21:53:39Z","NY","US",TRUE,1135,"new-era-field",514,"Orchard Park, NY",0,"Orchard Park, NY 14127",0.8815085,"America/New_York","Orchard Park","14127","1 Bills Drive","https://seatgeek.com/venues/new-era-field/tickets","New Era Field","New Era Field",7,-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"61","2018-10-03","2018-10-03_11.19.58","2018-11-02T04:20:00",4347131,FALSE,"","normal","Raiders at 49ers","2018-11-02T00:20:00","2018-04-20T00:00:00","2018-04-20T00:47:57",FALSE,"nfl",0.887,"2018-11-01T17:20:00",0.97,"Oakland Raiders at San Francisco 49ers",FALSE,FALSE,"https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131",NA,184,411,692,970,184,441.41907,2989,"QRCODE",FALSE,"2018-08-24T21:53:39Z","CA","US",TRUE,58670,"levi-s-stadium",0,"Santa Clara, CA",0,"Santa Clara, CA 95054",0.95768774,"America/Los_Angeles","Santa Clara","95054","4900 Marie P DeBartolo Way","https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","Levi's Stadium",12,-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"62","2018-10-03","2018-10-03_11.19.58","2018-11-03T22:00:00",4466234,FALSE,"","normal","Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball","2018-11-03T18:00:00","2018-07-28T00:00:00","2018-07-28T16:00:52",FALSE,"nfl",0,"2018-11-03T13:00:00",0,"Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball",FALSE,FALSE,"https://seatgeek.com/texas-tech-red-raiders-at-kansas-jayhawks-womens-volleyball-tickets/11-3-2018-lawrence-horejsi-center/nfl/4466234",NA,82,82,1,1,NA,82,82,NA,NA,NA,NA,"",TRUE,74230,"horejsi-center",0,"Lawrence",0,"Lawrence, ",0.56565154,"America/Chicago","Lawrence","66045","1550 Allen Fieldhhouse Dr","https://seatgeek.com/venues/horejsi-center/tickets","Horejsi Center","Horejsi Center",7,-95.2532,38.9535,NA,NA,NA
"63","2018-10-03","2018-10-03_11.19.58","2018-11-03T23:00:00",4281935,FALSE,"","normal","South Alabama at Arkansas State","2018-11-03T19:00:00","2018-02-28T00:00:00","2018-02-28T15:00:09",FALSE,"ncaa_football",0.507,"2018-11-03T14:00:00",0.437,"South Alabama Jaguars at Arkansas State Red Wolves Football",FALSE,FALSE,"https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935",NA,23,45,159,107,NA,44.685535,78,NA,NA,NA,"AR","US",TRUE,8896,"centennial-bank-stadium-1",0,"Jonesboro, AR",0,"Jonesboro, AR 72401",0.47753516,"America/Chicago","Jonesboro","72401","2180 Aggie Rd","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","Centennial Bank Stadium","Centennial Bank Stadium",3,-90.6797,35.8429,NA,NA,NA
"64","2018-10-03","2018-10-03_11.19.58","2018-11-04T22:00:00",4347083,FALSE,"","normal","Jets at Dolphins","2018-11-04T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:47",FALSE,"nfl",0.829,"2018-11-04T13:00:00",0.899,"New York Jets at Miami Dolphins",FALSE,FALSE,"https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083",NA,76,196,151,856,67,245.21854,899,"QRCODE",FALSE,"2018-08-24T21:53:39Z","FL","US",TRUE,29,"hard-rock-stadium",528,"Miami Gardens, FL",0,"Miami Gardens, FL 33056",0.8378203,"America/New_York","Miami Gardens","33056","347 Don Shula Dr.","https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium","Hard Rock Stadium",35,-80.24,25.96,"NONE",FALSE,"2017-10-03T18:58:44Z"
"65","2018-10-03","2018-10-03_11.19.58","2018-11-04T22:00:00",4346997,FALSE,"","normal","Chiefs at Browns","2018-11-04T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:31",FALSE,"nfl",0.809,"2018-11-04T13:00:00",0.864,"Kansas City Chiefs at Cleveland Browns",FALSE,FALSE,"https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997",NA,62,113,890,1092,59,131.09775,477,"QRCODE",FALSE,"2018-08-24T21:53:39Z","OH","US",TRUE,1123,"firstenergy-stadium-15",510,"Cleveland, OH",0,"Cleveland, OH 44114",0.86852187,"America/New_York","Cleveland","44114","100 Alfred Lerner Way","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium","FirstEnergy Stadium",6,-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"66","2018-10-03","2018-10-03_11.19.58","2018-11-04T22:00:00",4347140,FALSE,"","normal","Lions at Vikings","2018-11-04T18:00:00","2018-04-20T00:00:00","2018-04-20T01:04:05",FALSE,"nfl",0.838,"2018-11-04T12:00:00",0.9,"Detroit Lions at Minnesota Vikings",FALSE,FALSE,"https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140",NA,108,216,534,774,108,257.0674,1385,"QRCODE",FALSE,"2018-08-24T21:53:39Z","MN","US",TRUE,218451,"u-s-bank-stadium",0,"Minneapolis, MN",0,"Minneapolis, MN 55415",0.88524246,"America/Chicago","Minneapolis","55415","900 South 5th Street","https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","U.S. Bank Stadium",15,-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"67","2018-10-03","2018-10-03_11.19.58","2018-11-04T22:00:00",4347069,FALSE,"","normal","Steelers at Ravens","2018-11-04T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:45",FALSE,"nfl",0.835,"2018-11-04T13:00:00",0.905,"Pittsburgh Steelers at Baltimore Ravens",FALSE,FALSE,"https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069",NA,120,191,372,801,120,287.87903,11280,"QRCODE",FALSE,"2018-08-24T21:53:39Z","MD","US",TRUE,1121,"m-t-bank-stadium",512,"Baltimore, MD",0,"Baltimore, MD 21230",0.8927189,"America/New_York","Baltimore","21230","1101 Russell St","https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","M&T Bank Stadium",7,-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"68","2018-10-03","2018-10-03_11.19.58","2018-11-04T22:00:00",4346937,FALSE,"","normal","Falcons at Redskins","2018-11-04T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:17",FALSE,"nfl",0.853,"2018-11-04T13:00:00",0.921,"Atlanta Falcons at Washington Redskins",FALSE,FALSE,"https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937",NA,80,150,617,1016,80,172.1329,420,"QRCODE",FALSE,"2018-08-24T21:53:39Z","MD","US",TRUE,35,"fedex-field",511,"Landover, MD",0,"Landover, MD 20785",0.9333444,"America/New_York","Landover","20785","1600 Fedex Way","https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","FedEx Field",6,-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"69","2018-10-03","2018-10-03_11.19.58","2018-11-04T22:00:00",4347061,FALSE,"","normal","Bears at Bills","2018-11-04T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:43",FALSE,"nfl",0.827,"2018-11-04T13:00:00",0.89,"Chicago Bears at Buffalo Bills",FALSE,FALSE,"https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061",NA,58,107,755,1119,54,133.42384,603,"QRCODE",FALSE,"2018-08-24T21:53:39Z","NY","US",TRUE,1135,"new-era-field",514,"Orchard Park, NY",0,"Orchard Park, NY 14127",0.8815085,"America/New_York","Orchard Park","14127","1 Bills Drive","https://seatgeek.com/venues/new-era-field/tickets","New Era Field","New Era Field",7,-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"70","2018-10-03","2018-10-03_11.19.58","2018-11-04T22:00:00",4347033,FALSE,"","normal","Buccaneers at Panthers","2018-11-04T18:00:00","2018-04-20T00:00:00","2018-04-20T00:47:38",FALSE,"nfl",0.811,"2018-11-04T13:00:00",0.873,"Tampa Bay Buccaneers at Carolina Panthers",FALSE,FALSE,"https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033",NA,82,162,289,728,71,202.17993,956,"QRCODE",FALSE,"2018-08-24T21:53:39Z","NC","US",TRUE,1122,"bank-of-america-stadium",517,"Charlotte, NC",0,"Charlotte, NC 28202",0.8968222,"America/New_York","Charlotte","28202","800 South Mint Street","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","Bank of America Stadium",9,-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"71","2018-10-03","2018-10-03_11.19.58","2018-11-05T01:05:00",4347127,FALSE,"","normal","Chargers at Seahawks","2018-11-04T21:05:00","2018-04-20T00:00:00","2018-04-20T00:47:56",FALSE,"nfl",0.844,"2018-11-04T13:05:00",0.916,"Los Angeles Chargers at Seattle Seahawks",FALSE,FALSE,"https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127",NA,156,362,186,589,156,367.4355,955,"QRCODE",FALSE,"2018-08-24T21:53:39Z","WA","US",TRUE,339,"centurylink-field",819,"Seattle, WA",0,"Seattle, WA 98134",0.87232786,"America/Los_Angeles","Seattle","98134","800 Occidental Ave S","https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","CenturyLink Field",11,-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"72","2018-10-03","2018-10-03_11.19.58","2018-11-05T01:05:00",4347141,FALSE,"","normal","Texans at Broncos","2018-11-04T21:05:00","2018-04-20T00:00:00","2018-04-20T01:04:05",FALSE,"nfl",0.824,"2018-11-04T14:05:00",0.882,"Houston Texans at Denver Broncos",FALSE,FALSE,"https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141",NA,158,286,82,670,119,359.5122,1053,"QRCODE",FALSE,"2018-08-24T21:53:39Z","CO","US",TRUE,1131,"sports-authority-field-at-mile-high",751,"Denver, CO",0,"Denver, CO 80204",0.9028296,"America/Denver","Denver","80204","1701 Bryant Street","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Sports Authority Field at Mile High","Sports Authority Field at Mile High",6,-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
