"","date","timestamp","is_open","description","created_at","datetime_local","visible_until_utc","popularity","datetime_utc","title","type","announce_date","url","date_tbd","datetime_tbd","id","time_tbd","short_title","status","score","general_admission","average_price","lowest_price","highest_price","listing_count","lowest_price_good_deals","median_price","visible_listing_count","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","timezone","display_location","name_v2","name","address","popularity_venue","extended_address","city","has_upcoming_events","country","postal_code","url_venue","num_upcoming_events","id_venue","slug","state","score_venue","lon","lat","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"129","2018-09-10","2018-09-10_11.01.00",TRUE,"","2018-04-05T23:08:47","2018-11-05T19:15:00","2018-11-06T05:15:00",0.865,"2018-11-06T01:15:00","Tennessee Titans at Dallas Cowboys","nfl","2018-04-05T00:00:00","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922",FALSE,FALSE,4327922,FALSE,"Titans at Cowboys","normal",0.93,NA,289.47,25,6037,3596,25,NA,NA,"2018-04-17T22:02:33Z","QRCODE",FALSE,"America/Chicago","Arlington, TX","AT&T Stadium","AT&T Stadium","1 AT&T Way",0,"Arlington, TX 76011","Arlington",TRUE,"US","76011","https://seatgeek.com/venues/at-t-stadium/tickets",24,4965,"at-t-stadium","TX",0.9751414,-97.0957,32.7459,"2018-04-17T22:02:33Z","QRCODE",FALSE
"130","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:46","2018-11-08T20:20:00","2018-11-09T05:20:00",0.823,"2018-11-09T01:20:00","Carolina Panthers at Pittsburgh Steelers","nfl","2018-04-20T00:00:00","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075",FALSE,FALSE,4347075,FALSE,"Panthers at Steelers","normal",0.88,NA,207.26,91,2441,536,91,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/New_York","Pittsburgh, PA","Heinz Field","Heinz Field","100 Art Rooney Avenue",0,"Pittsburgh, PA 15212","Pittsburgh",TRUE,"US","15212","https://seatgeek.com/venues/heinz-field/tickets",12,1119,"heinz-field","PA",0.9033526,-80.0158,40.4468,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"131","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:30","2018-11-11T12:00:00","2018-11-11T21:00:00",0.835,"2018-11-11T17:00:00","New England Patriots at Tennessee Titans","nfl","2018-04-20T00:00:00","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990",FALSE,FALSE,4346990,FALSE,"Patriots at Titans","normal",0.899,NA,594.25,300,1934,331,314,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/New_York","Nashville, TN","Nissan Stadium","Nissan Stadium","1 Titans Way",0,"Nashville, TN 37213","Nashville",TRUE,"US","37213","https://seatgeek.com/venues/nissan-stadium/tickets",16,1126,"nissan-stadium","TN",0.8546275,-86.7713,36.1665,"2015-10-19T15:09:39Z","NONE",FALSE
"132","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:27","2018-11-11T12:00:00","2018-11-11T22:00:00",0.814,"2018-11-11T18:00:00","Arizona Cardinals at Kansas City Chiefs","nfl","2018-04-20T00:00:00","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980",FALSE,FALSE,4346980,FALSE,"Cardinals at Chiefs","normal",0.872,NA,142.06,42,534,811,42,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/Chicago","Kansas City, MO","Arrowhead Stadium","Arrowhead Stadium","1 Arrowhead Drive",0,"Kansas City, MO 64129","Kansas City",TRUE,"US","64129","https://seatgeek.com/venues/arrowhead-stadium/tickets",9,1128,"arrowhead-stadium","MO",0.8827867,-94.4839,39.0489,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"133","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:32","2018-11-11T12:00:00","2018-11-11T22:00:00",0.84,"2018-11-11T18:00:00","Detroit Lions at Chicago Bears","nfl","2018-04-20T00:00:00","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006",FALSE,FALSE,4347006,FALSE,"Lions at Bears","normal",0.906,NA,289.13,114,1199,177,114,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/Chicago","Chicago, IL","Soldier Field","Soldier Field","1410 S. Museum Campus Drive",0,"Chicago, IL 60605","Chicago",TRUE,"US","60605","https://seatgeek.com/venues/soldier-field/tickets",12,31,"soldier-field","IL",0.940013,-87.6159,41.8623,"2018-06-02T00:44:08Z","NONE",FALSE
"134","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:40","2018-11-11T13:00:00","2018-11-11T22:00:00",0.808,"2018-11-11T18:00:00","New Orleans Saints at Cincinnati Bengals","nfl","2018-04-20T00:00:00","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040",FALSE,FALSE,4347040,FALSE,"Saints at Bengals","normal",0.867,NA,115.15,52,422,524,52,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/New_York","Cincinnati, OH","Paul Brown Stadium","Paul Brown Stadium","1 Paul Brown Stadium",0,"Cincinnati, OH 45202","Cincinnati",TRUE,"US","45202","https://seatgeek.com/venues/paul-brown-stadium/tickets",8,1124,"paul-brown-stadium","OH",0.86166537,-84.5177,39.0961,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"135","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:22","2018-11-11T13:00:00","2018-11-11T22:00:00",0.804,"2018-11-11T18:00:00","Jacksonville Jaguars at Indianapolis Colts","nfl","2018-04-20T00:00:00","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958",FALSE,FALSE,4346958,FALSE,"Jaguars at Colts","normal",0.852,NA,109.93,33,1204,779,34,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/Indiana/Indianapolis","Indianapolis, IN","Lucas Oil Stadium","Lucas Oil Stadium","500 South Capitol Avenue",0,"Indianapolis, IN 46225","Indianapolis",TRUE,"US","46225","https://seatgeek.com/venues/lucas-oil-stadium/tickets",13,1130,"lucas-oil-stadium","IN",0.9071682,-86.1639,39.7601,"2015-08-22T16:51:43Z","QRCODE_TM",FALSE
"136","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:16","2018-11-11T13:00:00","2018-11-11T22:00:00",0.803,"2018-11-11T18:00:00","Washington Redskins at Tampa Bay Buccaneers","nfl","2018-04-20T00:00:00","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930",FALSE,FALSE,4346930,FALSE,"Redskins at Buccaneers","normal",0.86,NA,271.79,90,1202,29,90,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/New_York","Tampa, FL","Raymond James Stadium","Raymond James Stadium","4201 North Dale Mabry Highway",0,"Tampa, FL 33607","Tampa",TRUE,"US","33607","https://seatgeek.com/venues/raymond-james-stadium/tickets",15,39,"raymond-james-stadium","FL",0.86513025,-82.5034,27.9753,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"137","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:31","2018-11-11T13:00:00","2018-11-11T22:00:00",0.804,"2018-11-11T18:00:00","Atlanta Falcons at Cleveland Browns","nfl","2018-04-20T00:00:00","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",FALSE,FALSE,4346996,FALSE,"Falcons at Browns","normal",0.853,NA,96.14,31,1172,1141,33,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/New_York","Cleveland, OH","FirstEnergy Stadium","FirstEnergy Stadium","100 Alfred Lerner Way",0,"Cleveland, OH 44114","Cleveland",TRUE,"US","44114","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",7,1123,"firstenergy-stadium-15","OH",0.86852187,-81.7,41.5065,"2015-11-11T20:55:31Z","NONE",FALSE
"138","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:43","2018-11-11T13:00:00","2018-11-11T22:00:00",0.831,"2018-11-11T18:00:00","Buffalo Bills at New York Jets","nfl","2018-04-20T00:00:00","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",FALSE,FALSE,4347060,FALSE,"Bills at Jets","normal",0.899,NA,147.51,40,872,952,40,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/New_York","East Rutherford, NJ","MetLife Stadium","MetLife Stadium","1 MetLife Stadium Drive",0,"East Rutherford, NJ 07073","East Rutherford",TRUE,"US","07073","https://seatgeek.com/venues/metlife-stadium/tickets",19,1587,"metlife-stadium","NJ",0.94873494,-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"139","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:13","2018-11-11T12:00:00","2018-11-11T22:00:00",0.844,"2018-11-11T18:00:00","Miami Dolphins at Green Bay Packers","nfl","2018-04-20T00:00:00","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",FALSE,FALSE,4346912,FALSE,"Dolphins at Packers","normal",0.904,NA,390.4,195,797,192,210,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/Chicago","Green Bay, WI","Lambeau Field","Lambeau Field","1265 Lombardi Avenue",0,"Green Bay, WI 54304","Green Bay",TRUE,"US","54304","https://seatgeek.com/venues/lambeau-field/tickets",7,1125,"lambeau-field","WI",0.92909414,-88.0622,44.5013,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"140","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:56","2018-11-11T13:05:00","2018-11-12T01:05:00",0.81,"2018-11-11T21:05:00","Los Angeles Chargers at Oakland Raiders","nfl","2018-04-20T00:00:00","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",FALSE,FALSE,4347130,FALSE,"Chargers at Raiders","normal",0.87,NA,206.54,99,629,499,99,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/Los_Angeles","Oakland, CA","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum","7000 Coliseum Way",0,"Oakland, CA 94621","Oakland",TRUE,"US","94621","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",27,14,"oakland-alameda-county-coliseum","CA",0.7817843,-122.201,37.7469,"2015-06-24T00:00:00Z","PDF417",FALSE
"141","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-04-20T00:47:14","2018-11-11T13:25:00","2018-11-12T01:25:00",0.83,"2018-11-11T21:25:00","Seattle Seahawks at Los Angeles Rams","nfl","2018-04-20T00:00:00","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",FALSE,FALSE,4346920,FALSE,"Seahawks at Rams","normal",0.894,NA,187.01,58,922,850,58,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"America/Los_Angeles","Los Angeles, CA","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum","3911 S Figueroa St",0,"Los Angeles, CA 90037","Los Angeles",TRUE,"US","90037","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",12,51012,"los-angeles-memorial-coliseum-1","CA",0.86898464,-118.29,34.01,"2018-08-23T17:59:28Z","QRCODE",FALSE
"142","2018-09-10","2018-09-10_11.01.00",FALSE,"","2018-08-23T20:13:51","2018-11-11T19:00:00","2018-11-12T04:00:00",0.508,"2018-11-12T00:00:00","Alex G with Half Waif","concert","2018-08-23T00:00:00","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",FALSE,FALSE,4500554,FALSE,"Alex G with Half Waif","normal",0.46,TRUE,180.64,45,562,11,NA,NA,NA,NA,NA,NA,"America/New_York","Tampa, FL","Crowbar","Crowbar","1812 North 17th Street",0,"Tampa, FL 33605","Tampa",TRUE,"US","33605","https://seatgeek.com/venues/crowbar-2/tickets",29,3160,"crowbar-2","FL",0.42424366,-82.4406,27.9608,NA,NA,NA
