"","date","timestamp","datetime_local","id","time_tbd","url","popularity","announce_date","date_tbd","datetime_tbd","status","description","visible_until_utc","is_open","created_at","short_title","title","type","datetime_utc","score","general_admission","average_price","visible_listing_count","listing_count","median_price","lowest_price","highest_price","lowest_price_good_deals","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","timezone","id_venue","has_upcoming_events","country","url_venue","popularity_venue","display_location","name","postal_code","metro_code","num_upcoming_events","extended_address","slug","name_v2","address","city","score_venue","state","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"31","2018-10-09","2018-10-09_16.00.05","2018-10-25T19:20:00",4347018,FALSE,"https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018",0.818,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-10-26T04:20:00",FALSE,"2018-04-20T00:47:36","Dolphins at Texans","Miami Dolphins at Houston Texans","nfl","2018-10-26T00:20:00",0.876,NA,158.58012,1880,624,120,44,626,44,FALSE,"2018-08-24T21:53:38Z","QRCODE","America/Chicago",41,TRUE,"US","https://seatgeek.com/venues/nrg-stadium/tickets",0,"Houston, TX","NRG Stadium","77054",618,42,"Houston, TX 77054","nrg-stadium","NRG Stadium","1 Reliant Park","Houston",0.8624192,"TX",29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"32","2018-10-09","2018-10-09_16.00.05","2018-10-28T13:00:00",4347041,FALSE,"https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041",0.794,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-10-28T21:00:00",FALSE,"2018-04-20T00:47:40","Buccaneers at Bengals","Tampa Bay Buccaneers at Cincinnati Bengals","nfl","2018-10-28T17:00:00",0.849,NA,113.36401,903,478,103,56,332,56,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",1124,TRUE,"US","https://seatgeek.com/venues/paul-brown-stadium/tickets",0,"Cincinnati, OH","Paul Brown Stadium","45202",515,6,"Cincinnati, OH 45202","paul-brown-stadium","Paul Brown Stadium","1 Paul Brown Stadium","Cincinnati",0.86166537,"OH",39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"33","2018-10-09","2018-10-09_16.00.05","2018-10-28T13:00:00",4347026,FALSE,"https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026",0.846,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-10-28T21:00:00",FALSE,"2018-04-20T00:47:37","Seahawks at Lions","Seattle Seahawks at Detroit Lions","nfl","2018-10-28T17:00:00",0.909,NA,142.99706,550,340,111,72,604,73,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Detroit",346,TRUE,"US","https://seatgeek.com/venues/ford-field/tickets",0,"Detroit, MI","Ford Field","48226",505,10,"Detroit, MI 48226","ford-field","Ford Field","2000 Brush St.","Detroit",0.9029952,"MI",42.34,-83.0459,FALSE,"2015-11-04T17:31:52Z","NONE"
"34","2018-10-09","2018-10-09_16.00.05","2018-10-28T13:00:00",4347070,FALSE,"https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070",0.823,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-10-28T21:00:00",FALSE,"2018-04-20T00:47:45","Ravens at Panthers","Baltimore Ravens at Carolina Panthers","nfl","2018-10-28T17:00:00",0.885,NA,751.187,1439,246,193,102,123647,102,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",1122,TRUE,"US","https://seatgeek.com/venues/bank-of-america-stadium/tickets",0,"Charlotte, NC","Bank of America Stadium","28202",517,7,"Charlotte, NC 28202","bank-of-america-stadium","Bank of America Stadium","800 South Mint Street","Charlotte",0.8968222,"NC",35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"35","2018-10-09","2018-10-09_16.00.05","2018-10-28T13:00:00",4346940,FALSE,"https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940",0.856,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-10-28T21:00:00",FALSE,"2018-04-20T00:47:17","Redskins at Giants","Washington Redskins at New York Giants","nfl","2018-10-28T17:00:00",0.925,NA,291.5339,1432,354,236,122,1438,114,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",1587,TRUE,"US","https://seatgeek.com/venues/metlife-stadium/tickets",0,"East Rutherford, NJ","MetLife Stadium","07073",501,14,"East Rutherford, NJ 07073","metlife-stadium","MetLife Stadium","1 MetLife Stadium Drive","East Rutherford",0.94873494,"NJ",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"36","2018-10-09","2018-10-09_16.00.05","2018-10-28T13:00:00",4347078,FALSE,"https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078",0.83,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-10-28T21:00:00",FALSE,"2018-04-20T00:47:46","Browns at Steelers","Cleveland Browns at Pittsburgh Steelers","nfl","2018-10-28T17:00:00",0.892,NA,321.80338,1096,178,279,93,939,93,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",1119,TRUE,"US","https://seatgeek.com/venues/heinz-field/tickets",0,"Pittsburgh, PA","Heinz Field","15212",508,7,"Pittsburgh, PA 15212","heinz-field","Heinz Field","100 Art Rooney Avenue","Pittsburgh",0.9033526,"PA",40.4468,-80.0158,FALSE,"2018-10-04T12:42:28Z","QRCODE"
"37","2018-10-09","2018-10-09_16.00.05","2018-10-28T12:00:00",4346981,FALSE,"https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981",0.843,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-10-28T21:00:00",FALSE,"2018-04-20T00:47:27","Broncos at Chiefs","Denver Broncos at Kansas City Chiefs","nfl","2018-10-28T17:00:00",0.908,NA,283.89963,931,558,272,169,1078,169,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Chicago",1128,TRUE,"US","https://seatgeek.com/venues/arrowhead-stadium/tickets",0,"Kansas City, MO","Arrowhead Stadium","64129",616,7,"Kansas City, MO 64129","arrowhead-stadium","Arrowhead Stadium","1 Arrowhead Drive","Kansas City",0.8827867,"MO",39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"38","2018-10-09","2018-10-09_16.00.05","2018-10-28T12:00:00",4347007,FALSE,"https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007",0.846,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-10-28T21:00:00",FALSE,"2018-04-20T00:47:33","Jets at Bears","New York Jets at Chicago Bears","nfl","2018-10-28T17:00:00",0.913,NA,360.87234,997,94,323,205,776,190,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Chicago",31,TRUE,"US","https://seatgeek.com/venues/soldier-field/tickets",0,"Chicago, IL","Soldier Field","60605",602,7,"Chicago, IL 60605","soldier-field","Soldier Field","1410 S. Museum Campus Drive","Chicago",0.940013,"IL",41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"39","2018-10-09","2018-10-09_16.00.05","2018-10-28T13:05:00",4347153,FALSE,"https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153",0.808,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-10-29T00:05:00",FALSE,"2018-04-20T01:04:25","Colts at Raiders","Indianapolis Colts at Oakland Raiders","nfl","2018-10-28T20:05:00",0.866,NA,170.18333,1775,360,163,69,481,69,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Los_Angeles",14,TRUE,"US","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",0,"Oakland, CA","Oakland-Alameda County Coliseum","94621",807,8,"Oakland, CA 94621","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum","7000 Coliseum Way","Oakland",0.7817843,"CA",37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
"40","2018-10-09","2018-10-09_16.00.05","2018-10-28T13:25:00",4346921,FALSE,"https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921",0.882,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-10-29T00:25:00",FALSE,"2018-04-20T00:47:14","Packers at Rams","Green Bay Packers at Los Angeles Rams","nfl","2018-10-28T20:25:00",0.959,NA,502.81384,1653,462,446,260,1420,243,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Los_Angeles",51012,TRUE,"US","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",0,"Los Angeles, CA","Los Angeles Memorial Coliseum","90037",0,9,"Los Angeles, CA 90037","los-angeles-memorial-coliseum-1","Los Angeles Memorial Coliseum","3911 S Figueroa St","Los Angeles",0.86898464,"CA",34.0138,-118.288,FALSE,"2018-08-23T17:59:28Z","QRCODE"
"41","2018-10-09","2018-10-09_16.00.05","2018-10-28T13:25:00",4347101,FALSE,"https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101",0.841,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-10-29T00:25:00",FALSE,"2018-04-20T00:47:51","49ers at Cardinals","San Francisco 49ers at Arizona Cardinals","nfl","2018-10-28T20:25:00",0.906,NA,134.63622,1304,591,115,35,611,35,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Phoenix",43,TRUE,"US","https://seatgeek.com/venues/state-farm-stadium/tickets",0,"Glendale, AZ","State Farm Stadium","85305",753,8,"Glendale, AZ 85305","state-farm-stadium","State Farm Stadium","1 Cardinals Drive","Glendale",0.93402725,"AZ",33.5294,-112.262,FALSE,"2015-12-21T17:26:05Z","NONE"
"42","2018-10-09","2018-10-09_16.00.05","2018-10-28T19:20:00",4347136,FALSE,"https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136",0.836,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-10-29T04:20:00",FALSE,"2018-04-20T01:04:04","Saints at Vikings","New Orleans Saints at Minnesota Vikings","nfl","2018-10-29T00:20:00",0.901,NA,331.2489,1458,454,286,110,2030,110,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Chicago",218451,TRUE,"US","https://seatgeek.com/venues/u-s-bank-stadium/tickets",0,"Minneapolis, MN","U.S. Bank Stadium","55415",0,15,"Minneapolis, MN 55415","u-s-bank-stadium","U.S. Bank Stadium","401 Chicago Avenue","Minneapolis",0.88524246,"MN",44.97,-93.26,FALSE,"2018-08-22T15:34:15Z","NONE"
"43","2018-10-09","2018-10-09_16.00.05","2018-10-29T20:15:00",4347062,FALSE,"https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062",0.837,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-10-30T04:15:00",FALSE,"2018-04-20T00:47:44","Patriots at Bills","New England Patriots at Buffalo Bills","nfl","2018-10-30T00:15:00",0.907,NA,172.53232,1485,727,152,93,835,100,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",1135,TRUE,"US","https://seatgeek.com/venues/new-era-field/tickets",0,"Orchard Park, NY","New Era Field","14127",514,6,"Orchard Park, NY 14127","new-era-field","New Era Field","1 Bills Drive","Orchard Park",0.8815085,"NY",42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"44","2018-10-09","2018-10-09_16.00.05","2018-11-01T17:20:00",4347131,FALSE,"https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131",0.886,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-11-02T04:20:00",FALSE,"2018-04-20T00:47:57","Raiders at 49ers","Oakland Raiders at San Francisco 49ers","nfl","2018-11-02T00:20:00",0.976,NA,413.68646,2037,657,390,200,1537,190,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Los_Angeles",58670,TRUE,"US","https://seatgeek.com/venues/levi-s-stadium/tickets",0,"Santa Clara, CA","Levi's Stadium","95054",0,11,"Santa Clara, CA 95054","levi-s-stadium","Levi's Stadium","4900 Marie P DeBartolo Way","Santa Clara",0.95768774,"CA",37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"45","2018-10-09","2018-10-09_16.00.05","2018-11-03T13:00:00",4466234,FALSE,"https://seatgeek.com/texas-tech-red-raiders-at-kansas-jayhawks-womens-volleyball-tickets/sport/2018-11-03-1-pm/4466234",0.45,"2018-07-28T00:00:00",FALSE,FALSE,"normal","","2018-11-03T22:00:00",FALSE,"2018-07-28T16:00:52","Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball","Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball","sports","2018-11-03T18:00:00",0.361,NA,82,1,1,82,82,82,NA,NA,NA,NA,"America/Chicago",74230,TRUE,"","https://seatgeek.com/venues/horejsi-center/tickets",0,"Lawrence","Horejsi Center","66045",0,5,"Lawrence, ","horejsi-center","Horejsi Center","1550 Allen Fieldhhouse Dr","Lawrence",0.56565154,NA,38.9535,-95.2532,NA,NA,NA
"46","2018-10-09","2018-10-09_16.00.05","2018-11-03T14:00:00",4281935,FALSE,"https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935",0.531,"2018-02-28T00:00:00",FALSE,FALSE,"normal","","2018-11-03T23:00:00",FALSE,"2018-02-28T15:00:09","South Alabama at Arkansas State","South Alabama Jaguars at Arkansas State Red Wolves Football","ncaa_football","2018-11-03T19:00:00",0.538,NA,42.303032,46,132,44,23,75,NA,NA,NA,NA,"America/Chicago",8896,TRUE,"US","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets",0,"Jonesboro, AR","Centennial Bank Stadium","72401",0,3,"Jonesboro, AR 72401","centennial-bank-stadium-1","Centennial Bank Stadium","2180 Aggie Rd","Jonesboro",0.47753516,"AR",35.8429,-90.6797,NA,NA,NA
"47","2018-10-09","2018-10-09_16.00.05","2018-11-04T13:00:00",4347083,FALSE,"https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083",0.802,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-11-04T22:00:00",FALSE,"2018-04-20T00:47:47","Jets at Dolphins","New York Jets at Miami Dolphins","nfl","2018-11-04T18:00:00",0.881,NA,199.34021,1461,97,191,84,902,73,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",29,TRUE,"US","https://seatgeek.com/venues/hard-rock-stadium/tickets",0,"Miami Gardens, FL","Hard Rock Stadium","33056",528,34,"Miami Gardens, FL 33056","hard-rock-stadium","Hard Rock Stadium","347 Don Shula Dr.","Miami Gardens",0.8378203,"FL",25.96,-80.24,FALSE,"2017-10-03T18:58:44Z","NONE"
"48","2018-10-09","2018-10-09_16.00.05","2018-11-04T12:00:00",4347140,FALSE,"https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140",0.817,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-11-04T22:00:00",FALSE,"2018-04-20T01:04:05","Lions at Vikings","Detroit Lions at Minnesota Vikings","nfl","2018-11-04T18:00:00",0.892,NA,271.1102,1489,490,236,107,1267,116,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Chicago",218451,TRUE,"US","https://seatgeek.com/venues/u-s-bank-stadium/tickets",0,"Minneapolis, MN","U.S. Bank Stadium","55415",0,15,"Minneapolis, MN 55415","u-s-bank-stadium","U.S. Bank Stadium","401 Chicago Avenue","Minneapolis",0.88524246,"MN",44.97,-93.26,FALSE,"2018-08-22T15:34:15Z","NONE"
"49","2018-10-09","2018-10-09_16.00.05","2018-11-04T13:00:00",4346997,FALSE,"https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997",0.786,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-11-04T22:00:00",FALSE,"2018-04-20T00:47:31","Chiefs at Browns","Kansas City Chiefs at Cleveland Browns","nfl","2018-11-04T18:00:00",0.854,NA,125.69149,1318,752,105,64,476,56,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",1123,TRUE,"US","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",0,"Cleveland, OH","FirstEnergy Stadium","44114",510,5,"Cleveland, OH 44114","firstenergy-stadium-15","FirstEnergy Stadium","100 Alfred Lerner Way","Cleveland",0.86852187,"OH",41.5065,-81.7,FALSE,"2015-11-11T20:55:31Z","NONE"
"50","2018-10-09","2018-10-09_16.00.05","2018-11-04T13:00:00",4346937,FALSE,"https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937",0.838,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-11-04T22:00:00",FALSE,"2018-04-20T00:47:17","Falcons at Redskins","Atlanta Falcons at Washington Redskins","nfl","2018-11-04T18:00:00",0.915,NA,170.05182,1102,521,150,79,408,79,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",35,TRUE,"US","https://seatgeek.com/venues/fedex-field/tickets",0,"Landover, MD","FedEx Field","20785",511,6,"Landover, MD 20785","fedex-field","FedEx Field","1600 Fedex Way","Landover",0.9333444,"MD",38.9071,-76.8658,FALSE,"2015-09-12T14:13:58Z","QRCODE_TM"
"51","2018-10-09","2018-10-09_16.00.05","2018-11-04T13:00:00",4347069,FALSE,"https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069",0.806,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-11-04T22:00:00",FALSE,"2018-04-20T00:47:45","Steelers at Ravens","Pittsburgh Steelers at Baltimore Ravens","nfl","2018-11-04T18:00:00",0.885,NA,252.563,1575,373,199,122,844,122,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",1121,TRUE,"US","https://seatgeek.com/venues/m-t-bank-stadium/tickets",0,"Baltimore, MD","M&T Bank Stadium","21230",512,6,"Baltimore, MD 21230","m-t-bank-stadium","M&T Bank Stadium","1101 Russell St","Baltimore",0.8927189,"MD",39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"52","2018-10-09","2018-10-09_16.00.05","2018-11-04T13:00:00",4347033,FALSE,"https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033",0.785,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-11-04T22:00:00",FALSE,"2018-04-20T00:47:38","Buccaneers at Panthers","Tampa Bay Buccaneers at Carolina Panthers","nfl","2018-11-04T18:00:00",0.86,NA,201.02167,1553,323,170,84,957,90,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",1122,TRUE,"US","https://seatgeek.com/venues/bank-of-america-stadium/tickets",0,"Charlotte, NC","Bank of America Stadium","28202",517,7,"Charlotte, NC 28202","bank-of-america-stadium","Bank of America Stadium","800 South Mint Street","Charlotte",0.8968222,"NC",35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"53","2018-10-09","2018-10-09_16.00.05","2018-11-04T13:00:00",4347061,FALSE,"https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061",0.823,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-11-04T22:00:00",FALSE,"2018-04-20T00:47:43","Bears at Bills","Chicago Bears at Buffalo Bills","nfl","2018-11-04T18:00:00",0.901,NA,141.60577,1314,520,115,61,585,60,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",1135,TRUE,"US","https://seatgeek.com/venues/new-era-field/tickets",0,"Orchard Park, NY","New Era Field","14127",514,6,"Orchard Park, NY 14127","new-era-field","New Era Field","1 Bills Drive","Orchard Park",0.8815085,"NY",42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"54","2018-10-09","2018-10-09_16.00.05","2018-11-04T13:05:00",4347127,FALSE,"https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127",0.815,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-11-05T01:05:00",FALSE,"2018-04-20T00:47:56","Chargers at Seahawks","Los Angeles Chargers at Seattle Seahawks","nfl","2018-11-04T21:05:00",0.894,NA,348.78906,1664,128,335,169,955,165,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Los_Angeles",339,TRUE,"US","https://seatgeek.com/venues/centurylink-field/tickets",0,"Seattle, WA","CenturyLink Field","98134",819,8,"Seattle, WA 98134","centurylink-field","CenturyLink Field","800 Occidental Ave S","Seattle",0.87232786,"WA",47.6,-122.33,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"55","2018-10-09","2018-10-09_16.00.05","2018-11-04T14:05:00",4347141,FALSE,"https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141",0.794,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-11-05T01:05:00",FALSE,"2018-04-20T01:04:05","Texans at Broncos","Houston Texans at Denver Broncos","nfl","2018-11-04T21:05:00",0.864,NA,363.67032,1421,91,311,145,1271,106,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Denver",1131,TRUE,"US","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",0,"Denver, CO","Sports Authority Field at Mile High","80204",751,6,"Denver, CO 80204","sports-authority-field-at-mile-high","Sports Authority Field at Mile High","1701 Bryant St.","Denver",0.9028296,"CO",39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
"56","2018-10-09","2018-10-09_16.00.05","2018-11-04T15:25:00",4346970,FALSE,"https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970",0.796,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-11-05T01:25:00",TRUE,"2018-04-20T00:47:25","Rams at Saints","Los Angeles Rams at New Orleans Saints","nfl","2018-11-04T21:25:00",0.866,NA,271.3711,988,1086,256,87,1800,87,FALSE,"2018-05-29T20:39:08Z","QRCODE","America/Chicago",128,TRUE,"US","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",0,"New Orleans, LA","Mercedes-Benz Superdome","70112",622,15,"New Orleans, LA 70112","mercedes-benz-superdome","Mercedes-Benz Superdome","1500 Sugar Bowl Drive","New Orleans",0.8966978,"LA",29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"57","2018-10-09","2018-10-09_16.00.05","2018-11-04T19:00:00",4494650,FALSE,"https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650",0.598,"2018-08-23T00:00:00",FALSE,FALSE,"normal","","2018-11-05T05:00:00",FALSE,"2018-08-23T19:51:10","Alex G","Alex G","concert","2018-11-05T01:00:00",0.548,TRUE,111.10345,1,29,63,46,584,NA,NA,NA,NA,"America/Chicago",60271,TRUE,"US","https://seatgeek.com/venues/thalia-hall/tickets",0,"Chicago, IL","Thalia Hall","60608",0,58,"Chicago, IL 60608","thalia-hall","Thalia Hall","1807 S Allport St","Chicago",0.51888376,"IL",41.8577,-87.6575,NA,NA,NA
"58","2018-10-09","2018-10-09_16.00.05","2018-11-04T20:20:00",4347089,FALSE,"https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089",0.887,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-11-05T05:20:00",FALSE,"2018-04-20T00:47:49","Packers at Patriots","Green Bay Packers at New England Patriots","nfl","2018-11-05T01:20:00",0.977,NA,682.1436,862,195,580,382,1796,382,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",33,TRUE,"US","https://seatgeek.com/venues/gillette-stadium/tickets",0,"Foxborough, MA","Gillette Stadium","02035",506,13,"Foxborough, MA 02035","gillette-stadium","Gillette Stadium","1 Patriot Place","Foxborough",0.8983344,"MA",42.0906,-71.2674,FALSE,"2018-08-22T15:36:58Z","NONE"
"59","2018-10-09","2018-10-09_16.00.05","2018-11-05T19:15:00",4327922,FALSE,"https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922",0.86,"2018-04-05T00:00:00",FALSE,FALSE,"normal","","2018-11-06T05:15:00",TRUE,"2018-04-05T23:08:47","Titans at Cowboys","Tennessee Titans at Dallas Cowboys","nfl","2018-11-06T01:15:00",0.947,NA,237.80305,2551,3478,186,NA,2400,NA,FALSE,"2018-10-06T23:29:11Z","QRCODE_TM","America/Chicago",4965,TRUE,"US","https://seatgeek.com/venues/at-t-stadium/tickets",0,"Arlington, TX","AT&T Stadium","76011",623,17,"Arlington, TX 76011","at-t-stadium","AT&T Stadium","1 AT&T Way","Arlington",0.9751414,"TX",32.7459,-97.0957,FALSE,"2018-10-06T23:29:11Z","QRCODE_TM"
"60","2018-10-09","2018-10-09_16.00.05","2018-11-08T20:20:00",4347075,FALSE,"https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075",0.795,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-11-09T05:20:00",FALSE,"2018-04-20T00:47:46","Panthers at Steelers","Carolina Panthers at Pittsburgh Steelers","nfl","2018-11-09T01:20:00",0.878,NA,201.25607,1960,453,145,82,1199,82,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",1119,TRUE,"US","https://seatgeek.com/venues/heinz-field/tickets",0,"Pittsburgh, PA","Heinz Field","15212",508,7,"Pittsburgh, PA 15212","heinz-field","Heinz Field","100 Art Rooney Avenue","Pittsburgh",0.9033526,"PA",40.4468,-80.0158,FALSE,"2018-10-04T12:42:28Z","QRCODE"
"61","2018-10-09","2018-10-09_16.00.05","2018-11-11T12:00:00",4346990,FALSE,"https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990",0.832,"2018-04-20T00:00:00",FALSE,FALSE,"normal","","2018-11-11T21:00:00",FALSE,"2018-04-20T00:47:30","Patriots at Titans","New England Patriots at Tennessee Titans","nfl","2018-11-11T17:00:00",0.925,NA,551.23444,1084,273,463,262,2446,260,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/New_York",1126,TRUE,"US","https://seatgeek.com/venues/nissan-stadium/tickets",0,"Nashville, TN","Nissan Stadium","37213",659,15,"Nashville, TN 37213","nissan-stadium","Nissan Stadium","1 Titans Way","Nashville",0.8546275,"TN",36.1665,-86.7713,FALSE,"2015-10-19T15:09:39Z","NONE"
