"","date","timestamp","short_title","title","created_at","date_tbd","datetime_tbd","popularity","description","url","visible_until_utc","datetime_utc","id","announce_date","is_open","score","status","type","datetime_local","time_tbd","general_admission","lowest_price","visible_listing_count","median_price","listing_count","lowest_price_good_deals","average_price","highest_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","state","postal_code","timezone","country","extended_address","slug","url_venue","has_upcoming_events","popularity_venue","id_venue","address","score_venue","metro_code","display_location","name","name_v2","num_upcoming_events","city","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"119","2018-09-19","2018-09-19_08.16.19","Falcons at Browns","Atlanta Falcons at Cleveland Browns","2018-04-20T00:47:31",FALSE,FALSE,0.825,"","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","2018-11-11T22:00:00","2018-11-11T18:00:00",4346996,"2018-04-20T00:00:00",FALSE,0.874,"normal","nfl","2018-11-11T13:00:00",FALSE,NA,28,1391,77,1079,28,96.207596,1172,"QRCODE",FALSE,"2018-08-24T21:53:40Z","OH","44114","America/New_York","US","Cleveland, OH 44114","firstenergy-stadium-15","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",TRUE,0,1123,"100 Alfred Lerner Way",0.86852187,510,"Cleveland, OH","FirstEnergy Stadium","FirstEnergy Stadium",7,"Cleveland",-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"120","2018-09-19","2018-09-19_08.16.19","Dolphins at Packers","Miami Dolphins at Green Bay Packers","2018-04-20T00:47:13",FALSE,FALSE,0.859,"","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","2018-11-11T22:00:00","2018-11-11T18:00:00",4346912,"2018-04-20T00:00:00",FALSE,0.917,"normal","nfl","2018-11-11T12:00:00",FALSE,NA,237,551,402,136,168,409.95587,797,"QRCODE",FALSE,"2018-08-24T21:53:40Z","WI","54304","America/Chicago","US","Green Bay, WI 54304","lambeau-field","https://seatgeek.com/venues/lambeau-field/tickets",TRUE,0,1125,"1265 Lombardi Avenue",0.92909414,658,"Green Bay, WI","Lambeau Field","Lambeau Field",6,"Green Bay",-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"121","2018-09-19","2018-09-19_08.16.19","Chargers at Raiders","Los Angeles Chargers at Oakland Raiders","2018-04-20T00:47:56",FALSE,FALSE,0.827,"","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","2018-11-12T01:05:00","2018-11-11T21:05:00",4347130,"2018-04-20T00:00:00",FALSE,0.886,"normal","nfl","2018-11-11T13:05:00",FALSE,NA,81,823,184,479,81,199.27348,628,"QRCODE",FALSE,"2018-08-24T21:53:40Z","CA","94621","America/Los_Angeles","US","Oakland, CA 94621","oakland-alameda-county-coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",TRUE,0,14,"7000 Coliseum Way",0.7817843,807,"Oakland, CA","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum",23,"Oakland",-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"122","2018-09-19","2018-09-19_08.16.19","Seahawks at Rams","Seattle Seahawks at Los Angeles Rams","2018-04-20T00:47:14",FALSE,FALSE,0.834,"","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","2018-11-12T01:25:00","2018-11-11T21:25:00",4346920,"2018-04-20T00:00:00",FALSE,0.894,"normal","nfl","2018-11-11T13:25:00",FALSE,NA,50,1409,143,736,47,191.7595,922,"QRCODE",FALSE,"2018-08-24T21:53:40Z","CA","90037","America/Los_Angeles","US","Los Angeles, CA 90037","los-angeles-memorial-coliseum-1","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",TRUE,0,51012,"3911 S Figueroa St",0.86898464,0,"Los Angeles, CA","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum",11,"Los Angeles",-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"123","2018-09-19","2018-09-19_08.16.19","Alex G with Half Waif","Alex G with Half Waif","2018-08-23T20:13:51",FALSE,FALSE,0.499,"","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","2018-11-12T04:00:00","2018-11-12T00:00:00",4500554,"2018-08-23T00:00:00",FALSE,0.451,"normal","concert","2018-11-11T19:00:00",FALSE,TRUE,102,1,244,14,NA,235.42857,584,NA,NA,NA,"FL","33605","America/New_York","US","Tampa, FL 33605","crowbar-2","https://seatgeek.com/venues/crowbar-2/tickets",TRUE,0,3160,"1812 North 17th Street",0.42424366,539,"Tampa, FL","Crowbar","Crowbar",33,"Tampa",-82.4406,27.9608,NA,NA,NA
"124","2018-09-19","2018-09-19_08.16.19","Cowboys at Eagles","Dallas Cowboys at Philadelphia Eagles","2018-04-20T00:47:38",FALSE,FALSE,0.884,"","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","2018-11-12T05:20:00","2018-11-12T01:20:00",4347031,"2018-04-20T00:00:00",FALSE,0.961,"normal","nfl","2018-11-11T20:20:00",FALSE,NA,204,1039,445,429,149,493.34265,1535,"QRCODE",FALSE,"2018-08-24T21:53:40Z","PA","19148","America/New_York","US","Philadelphia, PA 19148","lincoln-financial-field","https://seatgeek.com/venues/lincoln-financial-field/tickets",TRUE,0,330,"1020 Pattison Ave",0.90542686,504,"Philadelphia, PA","Lincoln Financial Field","Lincoln Financial Field",16,"Philadelphia",-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"125","2018-09-19","2018-09-19_08.16.19","Giants at 49ers","New York Giants at San Francisco 49ers","2018-04-20T00:47:54",FALSE,FALSE,0.864,"","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","2018-11-13T05:15:00","2018-11-13T01:15:00",4347117,"2018-04-20T00:00:00",FALSE,0.936,"normal","nfl","2018-11-12T17:15:00",FALSE,NA,89,1165,209,999,95,235.10611,3694,"QRCODE",FALSE,"2018-08-24T21:53:40Z","CA","95054","America/Los_Angeles","US","Santa Clara, CA 95054","levi-s-stadium","https://seatgeek.com/venues/levi-s-stadium/tickets",TRUE,0,58670,"4900 Marie P DeBartolo Way",0.95768774,0,"Santa Clara, CA","Levi's Stadium","Levi's Stadium",12,"Santa Clara",-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"126","2018-09-19","2018-09-19_08.16.19","Packers at Seahawks","Green Bay Packers at Seattle Seahawks","2018-04-20T00:47:56",FALSE,FALSE,0.881,"","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","2018-11-16T05:20:00","2018-11-16T01:20:00",4347126,"2018-04-20T00:00:00",FALSE,0.96,"normal","nfl","2018-11-15T17:20:00",FALSE,NA,237,568,452,187,231,516.3048,1597,"QRCODE",FALSE,"2018-08-24T21:53:40Z","WA","98134","America/Los_Angeles","US","Seattle, WA 98134","centurylink-field","https://seatgeek.com/venues/centurylink-field/tickets",TRUE,0,339,"800 Occidental Ave S",0.87232786,819,"Seattle, WA","CenturyLink Field","CenturyLink Field",13,"Seattle",-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"127","2018-09-19","2018-09-19_08.16.19","South Alabama at Louisiana","South Alabama Jaguars at Louisiana Ragin Cajuns Football","2018-02-28T15:00:12",FALSE,FALSE,0.517,"","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956","2018-11-18T02:00:00","2018-11-17T22:00:00",4281956,"2018-02-28T00:00:00",FALSE,0.501,"normal","ncaa_football","2018-11-17T16:00:00",FALSE,NA,54,47,63,88,53,64.63636,103,NA,NA,NA,"LA","70506","America/Chicago","US","Lafayette, LA 70506","cajun-field","https://seatgeek.com/venues/cajun-field/tickets",TRUE,0,2796,"201 Rhienhardt Drive",0.43303972,642,"Lafayette, LA","Cajun Field","Cajun Field",5,"Lafayette",-92.04,30.22,NA,NA,NA
"128","2018-09-19","2018-09-19_08.16.19","Bengals at Ravens","Cincinnati Bengals at Baltimore Ravens","2018-04-20T00:47:45",FALSE,FALSE,0.798,"","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","2018-11-18T22:00:00","2018-11-18T18:00:00",4347068,"2018-04-20T00:00:00",FALSE,0.854,"normal","nfl","2018-11-18T13:00:00",FALSE,NA,40,1188,102,682,40,130.43402,550,"QRCODE",FALSE,"2018-08-24T21:53:40Z","MD","21230","America/New_York","US","Baltimore, MD 21230","m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets",TRUE,0,1121,"1101 Russell St",0.8927189,512,"Baltimore, MD","M&T Bank Stadium","M&T Bank Stadium",8,"Baltimore",-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"129","2018-09-19","2018-09-19_08.16.19","Cowboys at Falcons","Dallas Cowboys at Atlanta Falcons","2018-04-20T00:47:41",FALSE,FALSE,0.89,"","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","2018-11-18T22:00:00","2018-11-18T18:00:00",4347049,"2018-04-20T00:00:00",FALSE,0.964,"normal","nfl","2018-11-18T13:00:00",FALSE,NA,213,1047,376,671,216,448.87482,2149,"QRCODE",FALSE,"2018-08-24T21:53:40Z","GA","30313","America/New_York","US","Atlanta, GA 30313","mercedes-benz-stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",TRUE,0,419590,"441 M.L.K. Jr Dr NW",0.76958936,0,"Atlanta, GA","Mercedes-Benz Stadium","Mercedes-Benz Stadium",19,"Atlanta",-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"130","2018-09-19","2018-09-19_08.16.19","Eagles at Saints","Philadelphia Eagles at New Orleans Saints","2018-04-20T00:47:25",FALSE,FALSE,0.855,"","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","2018-11-18T22:00:00","2018-11-18T18:00:00",4346969,"2018-04-20T00:00:00",TRUE,0.919,"normal","nfl","2018-11-18T12:00:00",FALSE,NA,167,1257,360,1380,167,384.31958,3000,"QRCODE",FALSE,"2018-05-29T20:39:16Z","LA","70112","America/Chicago","US","New Orleans, LA 70112","mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",TRUE,0,128,"1500 Sugar Bowl Drive",0.8966978,622,"New Orleans, LA","Mercedes-Benz Superdome","Mercedes-Benz Superdome",17,"New Orleans",-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"131","2018-09-19","2018-09-19_08.16.19","Vikings at Bears","Minnesota Vikings at Chicago Bears","2018-04-20T00:47:32",FALSE,FALSE,0.852,"","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","2018-11-18T22:00:00","2018-11-18T18:00:00",4347005,"2018-04-20T00:00:00",FALSE,0.922,"normal","nfl","2018-11-18T12:00:00",FALSE,NA,119,NA,NA,199,119,315.38,1197,"QRCODE",FALSE,"2018-08-24T21:53:40Z","IL","60605","America/Chicago","US","Chicago, IL 60605","soldier-field","https://seatgeek.com/venues/soldier-field/tickets",TRUE,0,31,"1410 S. Museum Campus Drive",0.940013,602,"Chicago, IL","Soldier Field","Soldier Field",10,"Chicago",-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"132","2018-09-19","2018-09-19_08.16.19","Panthers at Lions","Carolina Panthers at Detroit Lions","2018-04-20T00:47:37",FALSE,FALSE,0.855,"","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","2018-11-18T22:00:00","2018-11-18T18:00:00",4347025,"2018-04-20T00:00:00",FALSE,0.915,"normal","nfl","2018-11-18T13:00:00",FALSE,NA,67,991,136,717,41,162.63878,2392,"QRCODE",FALSE,"2018-08-24T21:53:40Z","MI","48226","America/Detroit","US","Detroit, MI 48226","ford-field","https://seatgeek.com/venues/ford-field/tickets",TRUE,0,346,"2000 Brush St.",0.9029952,505,"Detroit, MI","Ford Field","Ford Field",9,"Detroit",-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"133","2018-09-19","2018-09-19_08.16.19","Titans at Colts","Tennessee Titans at Indianapolis Colts","2018-04-20T00:47:22",FALSE,FALSE,0.813,"","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","2018-11-18T22:00:00","2018-11-18T18:00:00",4346957,"2018-04-20T00:00:00",FALSE,0.863,"normal","nfl","2018-11-18T13:00:00",FALSE,NA,28,1098,80,753,28,104.30677,440,"QRCODE",FALSE,"2018-08-24T21:53:40Z","IN","46225","America/Indiana/Indianapolis","US","Indianapolis, IN 46225","lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets",TRUE,0,1130,"500 South Capitol Avenue",0.9071682,527,"Indianapolis, IN","Lucas Oil Stadium","Lucas Oil Stadium",12,"Indianapolis",-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"134","2018-09-19","2018-09-19_08.16.19","Buccaneers at Giants","Tampa Bay Buccaneers at New York Giants","2018-04-20T00:47:16",FALSE,FALSE,0.843,"","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","2018-11-18T22:00:00","2018-11-18T18:00:00",4346929,"2018-04-20T00:00:00",FALSE,0.912,"normal","nfl","2018-11-18T13:00:00",FALSE,NA,91,1185,188,658,91,235.81612,1289,"QRCODE",FALSE,"2018-08-24T21:53:40Z","NJ","07073","America/New_York","US","East Rutherford, NJ 07073","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets",TRUE,0,1587,"1 MetLife Stadium Drive",0.94873494,501,"East Rutherford, NJ","MetLife Stadium","MetLife Stadium",17,"East Rutherford",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"135","2018-09-19","2018-09-19_08.16.19","Texans at Redskins","Houston Texans at Washington Redskins","2018-04-20T00:47:17",FALSE,FALSE,0.848,"","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","2018-11-18T22:00:00","2018-11-18T18:00:00",4346939,"2018-04-20T00:00:00",FALSE,0.911,"normal","nfl","2018-11-18T13:00:00",FALSE,NA,82,1193,156,878,79,171.22551,928,"QRCODE",FALSE,"2018-08-24T21:53:40Z","MD","20785","America/New_York","US","Landover, MD 20785","fedex-field","https://seatgeek.com/venues/fedex-field/tickets",TRUE,0,35,"1600 Fedex Way",0.9333444,511,"Landover, MD","FedEx Field","FedEx Field",7,"Landover",-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"136","2018-09-19","2018-09-19_08.16.19","Broncos at Chargers","Denver Broncos at Los Angeles Chargers","2018-04-20T00:47:52",FALSE,FALSE,0.86,"","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","2018-11-19T01:05:00","2018-11-18T21:05:00",4347110,"2018-04-20T00:00:00",FALSE,0.941,"normal","nfl","2018-11-18T13:05:00",FALSE,NA,191,464,262,302,164,308.0232,766,"QRCODE",FALSE,"2018-08-24T21:53:40Z","CA","90746","America/Los_Angeles","US","Carson, CA 90746","stubhub-center","https://seatgeek.com/venues/stubhub-center/tickets",TRUE,0,52,"18400 Avalon Blvd",0.7228164,803,"Carson, CA","StubHub Center","StubHub Center",16,"Carson",-118.261,33.8643,NA,NA,NA
"137","2018-09-19","2018-09-19_08.16.19","Raiders at Cardinals","Oakland Raiders at Arizona Cardinals","2018-04-20T00:47:51",FALSE,FALSE,0.866,"","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","2018-11-19T01:05:00","2018-11-18T21:05:00",4347100,"2018-04-20T00:00:00",FALSE,0.93,"normal","nfl","2018-11-18T14:05:00",FALSE,NA,104,934,239,533,100,252.2908,911,"QRCODE",FALSE,"2018-08-24T21:53:40Z","AZ","85305","America/Phoenix","US","Glendale, AZ 85305","state-farm-stadium","https://seatgeek.com/venues/state-farm-stadium/tickets",TRUE,0,43,"1 Cardinals Drive",0.93402725,753,"Glendale, AZ","State Farm Stadium","State Farm Stadium",10,"Glendale",-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"138","2018-09-19","2018-09-19_08.16.19","Steelers at Jaguars","Pittsburgh Steelers at Jacksonville Jaguars","2018-04-20T00:47:19",FALSE,FALSE,0.806,"","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947","2018-11-19T05:20:00","2018-11-19T01:20:00",4346947,"2018-04-20T00:00:00",FALSE,0.871,"normal","nfl","2018-11-18T20:20:00",FALSE,NA,138,832,320,499,138,349.08417,899,"QRCODE",FALSE,"2018-08-24T21:53:40Z","FL","32202","America/New_York","US","Jacksonville, FL 32202","everbank-field","https://seatgeek.com/venues/everbank-field/tickets",TRUE,0,5178,"1 Everbank Field Dr",0.83759147,561,"Jacksonville, FL","EverBank Field","EverBank Field",9,"Jacksonville",-81.6373,30.3239,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"139","2018-09-19","2018-09-19_08.16.19","Chiefs at Rams","Kansas City Chiefs at Los Angeles Rams","2018-04-20T01:04:04",FALSE,FALSE,0.806,"","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","2018-11-20T05:15:00","2018-11-20T01:15:00",4347137,"2018-04-20T00:00:00",FALSE,0.866,"normal","nfl","2018-11-19T19:15:00",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:40Z",NA,"14370","America/Mexico_City","Mexico","Mexico City, Mexico","estadio-azteca-2","https://seatgeek.com/venues/estadio-azteca-2/tickets",TRUE,0,41952,"Calzada de Tlalpan 3665",0,0,"Mexico City, Mexico","Estadio Azteca","Estadio Azteca",1,"Mexico City",-99.15,19.3,NA,NA,NA
"140","2018-09-19","2018-09-19_08.16.19","Bears at Lions","Chicago Bears at Detroit Lions","2018-04-20T00:47:36",FALSE,FALSE,0.869,"","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","2018-11-22T21:30:00","2018-11-22T17:30:00",4347024,"2018-04-20T00:00:00",FALSE,0.938,"normal","nfl","2018-11-22T12:30:00",FALSE,NA,98,763,181,657,98,219.72298,2393,"QRCODE",FALSE,"2018-08-24T21:53:40Z","MI","48226","America/Detroit","US","Detroit, MI 48226","ford-field","https://seatgeek.com/venues/ford-field/tickets",TRUE,0,346,"2000 Brush St.",0.9029952,505,"Detroit, MI","Ford Field","Ford Field",9,"Detroit",-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"141","2018-09-19","2018-09-19_08.16.19","Redskins at Cowboys","Washington Redskins at Dallas Cowboys","2018-04-05T23:08:47",FALSE,FALSE,0.874,"","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","2018-11-23T01:30:00","2018-11-22T21:30:00",4327921,"2018-04-05T00:00:00",TRUE,0.954,"normal","nfl","2018-11-22T15:30:00",FALSE,NA,32,2428,311,3174,32,380.39856,3288,"QRCODE",FALSE,"2018-04-17T22:02:33Z","TX","76011","America/Chicago","US","Arlington, TX 76011","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets",TRUE,0,4965,"1 AT&T Way",0.9751414,623,"Arlington, TX","AT&T Stadium","AT&T Stadium",22,"Arlington",-97.0957,32.7459,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"142","2018-09-19","2018-09-19_08.16.19","Falcons at Saints","Atlanta Falcons at New Orleans Saints","2018-04-20T00:47:24",FALSE,FALSE,0.822,"","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","2018-11-23T05:20:00","2018-11-23T01:20:00",4346968,"2018-04-20T00:00:00",TRUE,0.888,"normal","nfl","2018-11-22T19:20:00",FALSE,NA,120,1238,296,1391,120,318.74118,4200,"QRCODE",FALSE,"2018-05-29T20:39:22Z","LA","70112","America/Chicago","US","New Orleans, LA 70112","mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",TRUE,0,128,"1500 Sugar Bowl Drive",0.8966978,622,"New Orleans, LA","Mercedes-Benz Superdome","Mercedes-Benz Superdome",17,"New Orleans",-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"143","2018-09-19","2018-09-19_08.16.19","Coastal Carolina at South Alabama","Coastal Carolina Chanticleers at South Alabama Jaguars Football","2018-02-28T15:00:16",FALSE,FALSE,0.362,"","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983","2018-11-24T00:00:00","2018-11-23T20:00:00",4281983,"2018-02-28T00:00:00",FALSE,0.327,"normal","ncaa_football","2018-11-23T14:00:00",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AL","36604","America/Chicago","US","Mobile, AL 36604","ladd-peebles-stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets",TRUE,0,3716,"1621 Virginia St.",0.50177634,686,"Mobile, AL","Ladd Peebles Stadium","Ladd Peebles Stadium",6,"Mobile",-88.0761,30.6748,NA,NA,NA
"144","2018-09-19","2018-09-19_08.16.19","Browns at Bengals","Cleveland Browns at Cincinnati Bengals","2018-04-20T00:47:39",FALSE,FALSE,0.812,"","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","2018-11-25T22:00:00","2018-11-25T18:00:00",4347039,"2018-04-20T00:00:00",FALSE,0.88,"normal","nfl","2018-11-25T13:00:00",FALSE,NA,51,1131,96,614,51,126.192184,11944,"QRCODE",FALSE,"2018-08-24T21:53:40Z","OH","45202","America/New_York","US","Cincinnati, OH 45202","paul-brown-stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets",TRUE,0,1124,"1 Paul Brown Stadium",0.86166537,515,"Cincinnati, OH","Paul Brown Stadium","Paul Brown Stadium",7,"Cincinnati",-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"145","2018-09-19","2018-09-19_08.16.19","Giants at Eagles","New York Giants at Philadelphia Eagles","2018-04-20T00:47:14",FALSE,FALSE,0.864,"","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","2018-11-25T22:00:00","2018-11-25T18:00:00",4346918,"2018-04-20T00:00:00",FALSE,0.944,"normal","nfl","2018-11-25T13:00:00",FALSE,NA,166,1064,354,413,142,415.9322,1241,"QRCODE",FALSE,"2018-08-24T21:53:40Z","PA","19148","America/New_York","US","Philadelphia, PA 19148","lincoln-financial-field","https://seatgeek.com/venues/lincoln-financial-field/tickets",TRUE,0,330,"1020 Pattison Ave",0.90542686,504,"Philadelphia, PA","Lincoln Financial Field","Lincoln Financial Field",16,"Philadelphia",-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"146","2018-09-19","2018-09-19_08.16.19","Jaguars at Bills","Jacksonville Jaguars at Buffalo Bills","2018-04-20T00:47:43",FALSE,FALSE,0.814,"","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","2018-11-25T22:00:00","2018-11-25T18:00:00",4347058,"2018-04-20T00:00:00",FALSE,0.876,"normal","nfl","2018-11-25T13:00:00",FALSE,NA,27,1539,72,1275,20,92.460396,639,"QRCODE",FALSE,"2018-08-24T21:53:41Z","NY","14127","America/New_York","US","Orchard Park, NY 14127","new-era-field","https://seatgeek.com/venues/new-era-field/tickets",TRUE,0,1135,"1 Bills Drive",0.8815085,514,"Orchard Park, NY","New Era Field","New Era Field",7,"Orchard Park",-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"147","2018-09-19","2018-09-19_08.16.19","Seahawks at Panthers","Seattle Seahawks at Carolina Panthers","2018-04-20T00:47:55",FALSE,FALSE,0.829,"","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","2018-11-25T22:00:00","2018-11-25T18:00:00",4347125,"2018-04-20T00:00:00",FALSE,0.901,"normal","nfl","2018-11-25T13:00:00",FALSE,NA,91,1029,169,523,91,227.25621,1132,"QRCODE",FALSE,"2018-08-24T21:53:41Z","NC","28202","America/New_York","US","Charlotte, NC 28202","bank-of-america-stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets",TRUE,0,1122,"800 South Mint Street",0.8968222,517,"Charlotte, NC","Bank of America Stadium","Bank of America Stadium",9,"Charlotte",-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"148","2018-09-19","2018-09-19_08.16.19","Raiders at Ravens","Oakland Raiders at Baltimore Ravens","2018-04-20T00:47:44",FALSE,FALSE,0.807,"","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","2018-11-25T22:00:00","2018-11-25T18:00:00",4347067,"2018-04-20T00:00:00",FALSE,0.873,"normal","nfl","2018-11-25T13:00:00",FALSE,NA,68,NA,NA,476,68,195.61,767,"QRCODE",FALSE,"2018-08-24T21:53:41Z","MD","21230","America/New_York","US","Baltimore, MD 21230","m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets",TRUE,0,1121,"1101 Russell St",0.8927189,512,"Baltimore, MD","M&T Bank Stadium","M&T Bank Stadium",8,"Baltimore",-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"149","2018-09-19","2018-09-19_08.16.19","Patriots at Jets","New England Patriots at New York Jets","2018-04-20T00:47:50",FALSE,FALSE,0.887,"","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","2018-11-25T22:00:00","2018-11-25T18:00:00",4347098,"2018-04-20T00:00:00",FALSE,0.978,"normal","nfl","2018-11-25T13:00:00",FALSE,NA,108,1152,260,727,101,308.45804,6034,"QRCODE",FALSE,"2018-08-24T21:53:41Z","NJ","07073","America/New_York","US","East Rutherford, NJ 07073","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets",TRUE,0,1587,"1 MetLife Stadium Drive",0.94873494,501,"East Rutherford, NJ","MetLife Stadium","MetLife Stadium",17,"East Rutherford",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
