"","date","timestamp","datetime_utc","short_title","url","id","description","datetime_local","visible_until_utc","date_tbd","datetime_tbd","is_open","time_tbd","announce_date","type","popularity","created_at","title","status","score","general_admission","median_price","listing_count","lowest_price","visible_listing_count","highest_price","average_price","lowest_price_good_deals","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","extended_address","city","timezone","num_upcoming_events","name","display_location","url_venue","address","id_venue","has_upcoming_events","state","country","slug","postal_code","name_v2","score_venue","popularity_venue","metro_code","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"59","2018-09-26","2018-09-26_11.03.31","2018-10-21T17:00:00","Bengals at Chiefs","https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982",4346982,"","2018-10-21T12:00:00","2018-10-21T21:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.916,"2018-04-20T00:47:27","Cincinnati Bengals at Kansas City Chiefs","normal",0.879,NA,139,913,50,1100,601,149.1172,48,FALSE,"2018-08-24T21:53:38Z","QRCODE","Kansas City, MO 64129","Kansas City","America/Chicago",8,"Arrowhead Stadium","Kansas City, MO","https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive",1128,TRUE,"MO","US","arrowhead-stadium","64129","Arrowhead Stadium",0.8827867,0,616,39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"60","2018-09-26","2018-09-26_11.03.31","2018-10-21T17:00:00","Texans at Jaguars","https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948",4346948,"","2018-10-21T13:00:00","2018-10-21T21:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.85,"2018-04-20T00:47:19","Houston Texans at Jacksonville Jaguars","normal",0.799,NA,95,534,46,827,489,125.29588,46,FALSE,"2018-08-24T21:53:38Z","QRCODE","Jacksonville, FL 32202","Jacksonville","America/New_York",8,"EverBank Field","Jacksonville, FL","https://seatgeek.com/venues/everbank-field/tickets","1 Everbank Field Dr",5178,TRUE,"FL","US","everbank-field","32202","EverBank Field",0.83759147,0,561,30.3239,-81.6373,FALSE,"2015-10-17T20:03:42Z","QRCODE_TM"
"61","2018-09-26","2018-09-26_11.03.31","2018-10-21T20:05:00","Saints at Ravens","https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071",4347071,"","2018-10-21T16:05:00","2018-10-22T00:05:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.889,"2018-04-20T00:47:45","New Orleans Saints at Baltimore Ravens","normal",0.845,NA,121,501,51,791,626,147.7485,51,FALSE,"2018-08-24T21:53:38Z","QRCODE","Baltimore, MD 21230","Baltimore","America/New_York",7,"M&T Bank Stadium","Baltimore, MD","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St",1121,TRUE,"MD","US","m-t-bank-stadium","21230","M&T Bank Stadium",0.8927189,0,512,39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"62","2018-09-26","2018-09-26_11.03.31","2018-10-21T20:25:00","Cowboys at Redskins","https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941",4346941,"","2018-10-21T16:25:00","2018-10-22T00:25:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.977,"2018-04-20T00:47:18","Dallas Cowboys at Washington Redskins","normal",0.952,NA,296,717,182,1022,1091,344.3166,179,FALSE,"2018-08-24T21:53:38Z","QRCODE","Landover, MD 20785","Landover","America/New_York",6,"FedEx Field","Landover, MD","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way",35,TRUE,"MD","US","fedex-field","20785","FedEx Field",0.9333444,0,511,38.9071,-76.8658,FALSE,"2015-09-12T14:13:58Z","QRCODE_TM"
"63","2018-09-26","2018-09-26_11.03.31","2018-10-22T00:20:00","Rams at 49ers","https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118",4347118,"","2018-10-21T17:20:00","2018-10-22T04:20:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.946,"2018-04-20T00:47:54","Los Angeles Rams at San Francisco 49ers","normal",0.919,NA,194,800,83,952,2989,222.3975,83,FALSE,"2018-08-24T21:53:38Z","QRCODE","Santa Clara, CA 95054","Santa Clara","America/Los_Angeles",13,"Levi's Stadium","Santa Clara, CA","https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way",58670,TRUE,"CA","US","levi-s-stadium","95054","Levi's Stadium",0.95768774,0,0,37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"64","2018-09-26","2018-09-26_11.03.31","2018-10-23T00:15:00","Giants at Falcons","https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050",4347050,"","2018-10-22T20:15:00","2018-10-23T04:15:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.936,"2018-04-20T00:47:42","New York Giants at Atlanta Falcons","normal",0.907,NA,303,813,128,827,1990,324.70972,122,FALSE,"2018-08-24T21:53:38Z","QRCODE","Atlanta, GA 30313","Atlanta","America/New_York",19,"Mercedes-Benz Stadium","Atlanta, GA","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","441 M.L.K. Jr Dr NW",419590,TRUE,"GA","US","mercedes-benz-stadium","30313","Mercedes-Benz Stadium",0.76958936,0,0,33.76,-84.4,FALSE,"2018-08-23T20:14:46Z","QRCODE"
"65","2018-09-26","2018-09-26_11.03.31","2018-10-24T00:00:00","Troy at South Alabama","https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985",4281985,"","2018-10-23T19:00:00","2018-10-24T04:00:00",FALSE,FALSE,FALSE,FALSE,"2018-02-28T00:00:00","ncaa_football",0.451,"2018-02-28T15:00:17","Troy Trojans at South Alabama Jaguars Football","normal",0.299,NA,36,29,26,11,92,43.58621,26,NA,NA,NA,"Mobile, AL 36604","Mobile","America/Chicago",5,"Ladd Peebles Stadium","Mobile, AL","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","1621 Virginia St.",3716,TRUE,"AL","US","ladd-peebles-stadium","36604","Ladd Peebles Stadium",0.50177634,0,686,30.6748,-88.0761,NA,NA,NA
"66","2018-09-26","2018-09-26_11.03.31","2018-10-26T00:20:00","Dolphins at Texans","https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018",4347018,"","2018-10-25T19:20:00","2018-10-26T04:20:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.884,"2018-04-20T00:47:36","Miami Dolphins at Houston Texans","normal",0.856,NA,134,720,37,1090,622,162.96805,37,FALSE,"2018-08-24T21:53:38Z","QRCODE","Houston, TX 77054","Houston","America/Chicago",45,"NRG Stadium","Houston, TX","https://seatgeek.com/venues/nrg-stadium/tickets","1 Reliant Park",41,TRUE,"TX","US","nrg-stadium","77054","NRG Stadium",0.8624192,0,618,29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"67","2018-09-26","2018-09-26_11.03.31","2018-10-28T17:00:00","Buccaneers at Bengals","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041",4347041,"","2018-10-28T13:00:00","2018-10-28T21:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.87,"2018-04-20T00:47:40","Tampa Bay Buccaneers at Cincinnati Bengals","normal",0.834,NA,90,594,40,885,332,100.91751,40,FALSE,"2018-08-24T21:53:39Z","QRCODE","Cincinnati, OH 45202","Cincinnati","America/New_York",7,"Paul Brown Stadium","Cincinnati, OH","https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium",1124,TRUE,"OH","US","paul-brown-stadium","45202","Paul Brown Stadium",0.86166537,0,515,39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"68","2018-09-26","2018-09-26_11.03.31","2018-10-28T17:00:00","Seahawks at Lions","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026",4347026,"","2018-10-28T13:00:00","2018-10-28T21:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.926,"2018-04-20T00:47:37","Seattle Seahawks at Detroit Lions","normal",0.899,NA,132,516,50,710,2392,175.5872,50,FALSE,"2018-08-24T21:53:39Z","QRCODE","Detroit, MI 48226","Detroit","America/Detroit",11,"Ford Field","Detroit, MI","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.",346,TRUE,"MI","US","ford-field","48226","Ford Field",0.9029952,0,505,42.34,-83.0459,FALSE,"2015-11-04T17:31:52Z","NONE"
"69","2018-09-26","2018-09-26_11.03.31","2018-10-28T17:00:00","Ravens at Panthers","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070",4347070,"","2018-10-28T13:00:00","2018-10-28T21:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.898,"2018-04-20T00:47:45","Baltimore Ravens at Carolina Panthers","normal",0.87,NA,162,339,84,659,588,212.80531,84,FALSE,"2018-08-24T21:53:39Z","QRCODE","Charlotte, NC 28202","Charlotte","America/New_York",8,"Bank of America Stadium","Charlotte, NC","https://seatgeek.com/venues/bank-of-america-stadium/tickets","800 South Mint Street",1122,TRUE,"NC","US","bank-of-america-stadium","28202","Bank of America Stadium",0.8968222,0,517,35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"70","2018-09-26","2018-09-26_11.03.31","2018-10-28T17:00:00","Redskins at Giants","https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940",4346940,"","2018-10-28T13:00:00","2018-10-28T21:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.922,"2018-04-20T00:47:17","Washington Redskins at New York Giants","normal",0.902,NA,228,521,134,807,1498,285.68713,131,FALSE,"2018-08-24T21:53:39Z","QRCODE","East Rutherford, NJ 07073","East Rutherford","America/New_York",16,"MetLife Stadium","East Rutherford, NJ","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",1587,TRUE,"NJ","US","metlife-stadium","07073","MetLife Stadium",0.94873494,0,501,40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"71","2018-09-26","2018-09-26_11.03.31","2018-10-28T17:00:00","Broncos at Chiefs","https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981",4346981,"","2018-10-28T12:00:00","2018-10-28T21:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.922,"2018-04-20T00:47:27","Denver Broncos at Kansas City Chiefs","normal",0.899,NA,189,811,100,1030,840,213.37854,100,FALSE,"2018-08-24T21:53:39Z","QRCODE","Kansas City, MO 64129","Kansas City","America/Chicago",8,"Arrowhead Stadium","Kansas City, MO","https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive",1128,TRUE,"MO","US","arrowhead-stadium","64129","Arrowhead Stadium",0.8827867,0,616,39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"72","2018-09-26","2018-09-26_11.03.31","2018-10-28T17:00:00","Browns at Steelers","https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078",4347078,"","2018-10-28T13:00:00","2018-10-28T21:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.908,"2018-04-20T00:47:46","Cleveland Browns at Pittsburgh Steelers","normal",0.88,NA,240,299,89,623,1138,287.52173,89,FALSE,"2018-08-24T21:53:39Z","QRCODE","Pittsburgh, PA 15212","Pittsburgh","America/New_York",10,"Heinz Field","Pittsburgh, PA","https://seatgeek.com/venues/heinz-field/tickets","100 Art Rooney Avenue",1119,TRUE,"PA","US","heinz-field","15212","Heinz Field",0.9033526,0,508,40.4468,-80.0158,FALSE,"2015-12-08T15:36:23Z","QRCODE_TM"
"73","2018-09-26","2018-09-26_11.03.31","2018-10-28T17:00:00","Jets at Bears","https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007",4347007,"","2018-10-28T12:00:00","2018-10-28T21:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.913,"2018-04-20T00:47:33","New York Jets at Chicago Bears","normal",0.887,NA,291,137,133,699,1198,325.48175,133,FALSE,"2018-08-24T21:53:39Z","QRCODE","Chicago, IL 60605","Chicago","America/Chicago",9,"Soldier Field","Chicago, IL","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive",31,TRUE,"IL","US","soldier-field","60605","Soldier Field",0.940013,0,602,41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"74","2018-09-26","2018-09-26_11.03.31","2018-10-28T20:05:00","Colts at Raiders","https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153",4347153,"","2018-10-28T13:05:00","2018-10-29T00:05:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.891,"2018-04-20T01:04:25","Indianapolis Colts at Oakland Raiders","normal",0.86,NA,153,608,75,834,591,167.57402,75,FALSE,"2018-08-24T21:53:39Z","QRCODE","Oakland, CA 94621","Oakland","America/Los_Angeles",21,"Oakland-Alameda County Coliseum","Oakland, CA","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","7000 Coliseum Way",14,TRUE,"CA","US","oakland-alameda-county-coliseum","94621","Oakland-Alameda County Coliseum",0.7817843,0,807,37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
"75","2018-09-26","2018-09-26_11.03.31","2018-10-28T20:25:00","Packers at Rams","https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921",4346921,"","2018-10-28T13:25:00","2018-10-29T00:25:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.951,"2018-04-20T00:47:14","Green Bay Packers at Los Angeles Rams","normal",0.937,NA,498,587,240,1028,3006,671.74615,279,FALSE,"2018-08-24T21:53:39Z","QRCODE","Los Angeles, CA 90037","Los Angeles","America/Los_Angeles",9,"Los Angeles Memorial Coliseum","Los Angeles, CA","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","3911 S Figueroa St",51012,TRUE,"CA","US","los-angeles-memorial-coliseum-1","90037","Los Angeles Memorial Coliseum",0.86898464,0,0,34.0138,-118.288,FALSE,"2018-08-23T17:59:28Z","QRCODE"
"76","2018-09-26","2018-09-26_11.03.31","2018-10-28T20:25:00","49ers at Cardinals","https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101",4347101,"","2018-10-28T13:25:00","2018-10-29T00:25:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.922,"2018-04-20T00:47:51","San Francisco 49ers at Arizona Cardinals","normal",0.897,NA,110,771,33,1007,611,137.36705,33,FALSE,"2018-08-24T21:53:39Z","QRCODE","Glendale, AZ 85305","Glendale","America/Phoenix",10,"State Farm Stadium","Glendale, AZ","https://seatgeek.com/venues/state-farm-stadium/tickets","1 Cardinals Drive",43,TRUE,"AZ","US","state-farm-stadium","85305","State Farm Stadium",0.93402725,0,753,33.5294,-112.262,FALSE,"2015-12-21T17:26:05Z","NONE"
"77","2018-09-26","2018-09-26_11.03.31","2018-10-29T00:20:00","Saints at Vikings","https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136",4347136,"","2018-10-28T19:20:00","2018-10-29T04:20:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.921,"2018-04-20T01:04:04","New Orleans Saints at Minnesota Vikings","normal",0.897,NA,275,498,139,733,2321,337.50403,136,FALSE,"2018-08-24T21:53:39Z","QRCODE","Minneapolis, MN 55415","Minneapolis","America/Chicago",15,"U.S. Bank Stadium","Minneapolis, MN","https://seatgeek.com/venues/u-s-bank-stadium/tickets","900 South 5th Street",218451,TRUE,"MN","US","u-s-bank-stadium","55415","U.S. Bank Stadium",0.88524246,0,0,44.97,-93.26,FALSE,"2018-08-22T15:34:15Z","NONE"
"78","2018-09-26","2018-09-26_11.03.31","2018-10-30T00:15:00","Patriots at Bills","https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062",4347062,"","2018-10-29T20:15:00","2018-10-30T04:15:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.915,"2018-04-20T00:47:44","New England Patriots at Buffalo Bills","normal",0.895,NA,162,964,101,1038,123647,310.90976,95,FALSE,"2018-08-24T21:53:39Z","QRCODE","Orchard Park, NY 14127","Orchard Park","America/New_York",7,"New Era Field","Orchard Park, NY","https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive",1135,TRUE,"NY","US","new-era-field","14127","New Era Field",0.8815085,0,514,42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"79","2018-09-26","2018-09-26_11.03.31","2018-11-02T00:20:00","Raiders at 49ers","https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131",4347131,"","2018-11-01T17:20:00","2018-11-02T04:20:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.967,"2018-04-20T00:47:57","Oakland Raiders at San Francisco 49ers","normal",0.963,NA,455,741,216,889,3068,490.8664,216,FALSE,"2018-08-24T21:53:39Z","QRCODE","Santa Clara, CA 95054","Santa Clara","America/Los_Angeles",13,"Levi's Stadium","Santa Clara, CA","https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way",58670,TRUE,"CA","US","levi-s-stadium","95054","Levi's Stadium",0.95768774,0,0,37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"80","2018-09-26","2018-09-26_11.03.31","2018-11-03T19:00:00","South Alabama at Arkansas State","https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935",4281935,"","2018-11-03T14:00:00","2018-11-03T23:00:00",FALSE,FALSE,FALSE,FALSE,"2018-02-28T00:00:00","ncaa_football",0.533,"2018-02-28T15:00:09","South Alabama Jaguars at Arkansas State Red Wolves Football","normal",0.427,NA,45,53,25,43,74,42.64151,NA,NA,NA,NA,"Jonesboro, AR 72401","Jonesboro","America/Chicago",3,"Centennial Bank Stadium","Jonesboro, AR","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","2180 Aggie Rd",8896,TRUE,"AR","US","centennial-bank-stadium-1","72401","Centennial Bank Stadium",0.47753516,0,0,35.8429,-90.6797,NA,NA,NA
"81","2018-09-26","2018-09-26_11.03.31","2018-11-04T18:00:00","Jets at Dolphins","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083",4347083,"","2018-11-04T13:00:00","2018-11-04T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.892,"2018-04-20T00:47:47","New York Jets at Miami Dolphins","normal",0.874,NA,173,189,73,859,902,226.31746,62,FALSE,"2018-08-24T21:53:39Z","QRCODE","Miami Gardens, FL 33056","Miami Gardens","America/New_York",36,"Hard Rock Stadium","Miami Gardens, FL","https://seatgeek.com/venues/hard-rock-stadium/tickets","347 Don Shula Dr.",29,TRUE,"FL","US","hard-rock-stadium","33056","Hard Rock Stadium",0.8378203,0,528,25.96,-80.24,FALSE,"2017-10-03T18:58:44Z","NONE"
"82","2018-09-26","2018-09-26_11.03.31","2018-11-04T18:00:00","Lions at Vikings","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140",4347140,"","2018-11-04T12:00:00","2018-11-04T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.908,"2018-04-20T01:04:05","Detroit Lions at Minnesota Vikings","normal",0.885,NA,221,481,109,741,1389,267.0998,109,FALSE,"2018-08-24T21:53:39Z","QRCODE","Minneapolis, MN 55415","Minneapolis","America/Chicago",15,"U.S. Bank Stadium","Minneapolis, MN","https://seatgeek.com/venues/u-s-bank-stadium/tickets","900 South 5th Street",218451,TRUE,"MN","US","u-s-bank-stadium","55415","U.S. Bank Stadium",0.88524246,0,0,44.97,-93.26,FALSE,"2018-08-22T15:34:15Z","NONE"
"83","2018-09-26","2018-09-26_11.03.31","2018-11-04T18:00:00","Chiefs at Browns","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997",4346997,"","2018-11-04T13:00:00","2018-11-04T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.874,"2018-04-20T00:47:31","Kansas City Chiefs at Cleveland Browns","normal",0.844,NA,105,988,50,1140,476,124.20344,56,FALSE,"2018-08-24T21:53:39Z","QRCODE","Cleveland, OH 44114","Cleveland","America/New_York",6,"FirstEnergy Stadium","Cleveland, OH","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","100 Alfred Lerner Way",1123,TRUE,"OH","US","firstenergy-stadium-15","44114","FirstEnergy Stadium",0.86852187,0,510,41.5065,-81.7,FALSE,"2015-11-11T20:55:31Z","NONE"
"84","2018-09-26","2018-09-26_11.03.31","2018-11-04T18:00:00","Falcons at Redskins","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937",4346937,"","2018-11-04T13:00:00","2018-11-04T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.921,"2018-04-20T00:47:17","Atlanta Falcons at Washington Redskins","normal",0.902,NA,154,691,79,993,451,174.21997,79,FALSE,"2018-08-24T21:53:39Z","QRCODE","Landover, MD 20785","Landover","America/New_York",6,"FedEx Field","Landover, MD","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way",35,TRUE,"MD","US","fedex-field","20785","FedEx Field",0.9333444,0,511,38.9071,-76.8658,FALSE,"2015-09-12T14:13:58Z","QRCODE_TM"
"85","2018-09-26","2018-09-26_11.03.31","2018-11-04T18:00:00","Steelers at Ravens","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069",4347069,"","2018-11-04T13:00:00","2018-11-04T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.897,"2018-04-20T00:47:45","Pittsburgh Steelers at Baltimore Ravens","normal",0.88,NA,202,529,123,876,11429,273.8185,123,FALSE,"2018-08-24T21:53:39Z","QRCODE","Baltimore, MD 21230","Baltimore","America/New_York",7,"M&T Bank Stadium","Baltimore, MD","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St",1121,TRUE,"MD","US","m-t-bank-stadium","21230","M&T Bank Stadium",0.8927189,0,512,39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"86","2018-09-26","2018-09-26_11.03.31","2018-11-04T18:00:00","Buccaneers at Panthers","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033",4347033,"","2018-11-04T13:00:00","2018-11-04T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.872,"2018-04-20T00:47:38","Tampa Bay Buccaneers at Carolina Panthers","normal",0.848,NA,156,389,77,748,1081,193.6581,71,FALSE,"2018-08-24T21:53:39Z","QRCODE","Charlotte, NC 28202","Charlotte","America/New_York",8,"Bank of America Stadium","Charlotte, NC","https://seatgeek.com/venues/bank-of-america-stadium/tickets","800 South Mint Street",1122,TRUE,"NC","US","bank-of-america-stadium","28202","Bank of America Stadium",0.8968222,0,517,35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"87","2018-09-26","2018-09-26_11.03.31","2018-11-04T18:00:00","Bears at Bills","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061",4347061,"","2018-11-04T13:00:00","2018-11-04T22:00:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.889,"2018-04-20T00:47:43","Chicago Bears at Buffalo Bills","normal",0.865,NA,106,863,53,1167,601,132.78563,51,FALSE,"2018-08-24T21:53:39Z","QRCODE","Orchard Park, NY 14127","Orchard Park","America/New_York",7,"New Era Field","Orchard Park, NY","https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive",1135,TRUE,"NY","US","new-era-field","14127","New Era Field",0.8815085,0,514,42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"88","2018-09-26","2018-09-26_11.03.31","2018-11-04T21:05:00","Chargers at Seahawks","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127",4347127,"","2018-11-04T13:05:00","2018-11-05T01:05:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.909,"2018-04-20T00:47:56","Los Angeles Chargers at Seattle Seahawks","normal",0.893,NA,362,223,156,637,1015,367.21973,156,FALSE,"2018-08-24T21:53:39Z","QRCODE","Seattle, WA 98134","Seattle","America/Los_Angeles",12,"CenturyLink Field","Seattle, WA","https://seatgeek.com/venues/centurylink-field/tickets","800 Occidental Ave S",339,TRUE,"WA","US","centurylink-field","98134","CenturyLink Field",0.87232786,0,819,47.6,-122.33,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"89","2018-09-26","2018-09-26_11.03.31","2018-11-04T21:05:00","Texans at Broncos","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141",4347141,"","2018-11-04T14:05:00","2018-11-05T01:05:00",FALSE,FALSE,FALSE,FALSE,"2018-04-20T00:00:00","nfl",0.884,"2018-04-20T01:04:05","Houston Texans at Denver Broncos","normal",0.856,NA,282,96,145,708,12361,597.3333,125,FALSE,"2018-08-24T21:53:39Z","QRCODE","Denver, CO 80204","Denver","America/Denver",7,"Sports Authority Field at Mile High","Denver, CO","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","1701 Bryant St.",1131,TRUE,"CO","US","sports-authority-field-at-mile-high","80204","Sports Authority Field at Mile High",0.9028296,0,751,39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
