"","date","timestamp","short_title","popularity","title","visible_until_utc","type","score","datetime_utc","announce_date","date_tbd","status","url","datetime_local","created_at","is_open","description","datetime_tbd","id","time_tbd","general_admission","highest_price","average_price","lowest_price_good_deals","listing_count","lowest_price","visible_listing_count","median_price","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","popularity_venue","score_venue","name_v2","timezone","postal_code","state","slug","name","display_location","country","url_venue","address","num_upcoming_events","city","has_upcoming_events","id_venue","extended_address","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"128","2018-09-10","2018-09-10_15.59.48","Packers at Patriots",0.948,"Green Bay Packers at New England Patriots","2018-11-05T05:20:00","nfl",0.973,"2018-11-05T01:20:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","2018-11-04T20:20:00","2018-04-20T00:47:49",FALSE,"",FALSE,4347089,FALSE,NA,12362,868.09,422,209,422,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,0,0.8983344,"Gillette Stadium","America/New_York","02035","MA","gillette-stadium","Gillette Stadium","Foxborough, MA","US","https://seatgeek.com/venues/gillette-stadium/tickets","1 Patriot Place",13,"Foxborough",TRUE,33,"Foxborough, MA 02035",42.0906,-71.2674,"2018-08-22T15:36:58Z","NONE",FALSE
"129","2018-09-10","2018-09-10_15.59.48","Titans at Cowboys",0.923,"Tennessee Titans at Dallas Cowboys","2018-11-06T05:15:00","nfl",0.95,"2018-11-06T01:15:00","2018-04-05T00:00:00",FALSE,"normal","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","2018-11-05T19:15:00","2018-04-05T23:08:47",TRUE,"",FALSE,4327922,FALSE,NA,6037,288.68,26,3617,26,NA,NA,"2018-04-17T22:02:33Z","QRCODE",FALSE,0,0.9751414,"AT&T Stadium","America/Chicago","76011","TX","at-t-stadium","AT&T Stadium","Arlington, TX","US","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way",24,"Arlington",TRUE,4965,"Arlington, TX 76011",32.7459,-97.0957,"2018-04-17T22:02:33Z","QRCODE",FALSE
"130","2018-09-10","2018-09-10_15.59.48","Panthers at Steelers",0.853,"Carolina Panthers at Pittsburgh Steelers","2018-11-09T05:20:00","nfl",0.868,"2018-11-09T01:20:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","2018-11-08T20:20:00","2018-04-20T00:47:46",FALSE,"",FALSE,4347075,FALSE,NA,2441,217.01,87,639,87,NA,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,0,0.9033526,"Heinz Field","America/New_York","15212","PA","heinz-field","Heinz Field","Pittsburgh, PA","US","https://seatgeek.com/venues/heinz-field/tickets","100 Art Rooney Avenue",12,"Pittsburgh",TRUE,1119,"Pittsburgh, PA 15212",40.4468,-80.0158,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"131","2018-09-10","2018-09-10_15.59.48","Patriots at Titans",0.894,"New England Patriots at Tennessee Titans","2018-11-11T21:00:00","nfl",0.922,"2018-11-11T17:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","2018-11-11T12:00:00","2018-04-20T00:47:30",FALSE,"",FALSE,4346990,FALSE,NA,1934,593.77,278,324,278,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.8546275,"Nissan Stadium","America/New_York","37213","TN","nissan-stadium","Nissan Stadium","Nashville, TN","US","https://seatgeek.com/venues/nissan-stadium/tickets","1 Titans Way",16,"Nashville",TRUE,1126,"Nashville, TN 37213",36.1665,-86.7713,"2015-10-19T15:09:39Z","NONE",FALSE
"132","2018-09-10","2018-09-10_15.59.48","Cardinals at Chiefs",0.855,"Arizona Cardinals at Kansas City Chiefs","2018-11-11T22:00:00","nfl",0.874,"2018-11-11T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","2018-11-11T12:00:00","2018-04-20T00:47:27",FALSE,"",FALSE,4346980,FALSE,NA,534,142.13,42,809,42,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.8827867,"Arrowhead Stadium","America/Chicago","64129","MO","arrowhead-stadium","Arrowhead Stadium","Kansas City, MO","US","https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive",9,"Kansas City",TRUE,1128,"Kansas City, MO 64129",39.0489,-94.4839,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"133","2018-09-10","2018-09-10_15.59.48","Saints at Bengals",0.849,"New Orleans Saints at Cincinnati Bengals","2018-11-11T22:00:00","nfl",0.869,"2018-11-11T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","2018-11-11T13:00:00","2018-04-20T00:47:40",FALSE,"",FALSE,4347040,FALSE,NA,422,115.18,52,521,52,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.86166537,"Paul Brown Stadium","America/New_York","45202","OH","paul-brown-stadium","Paul Brown Stadium","Cincinnati, OH","US","https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium",8,"Cincinnati",TRUE,1124,"Cincinnati, OH 45202",39.0961,-84.5177,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"134","2018-09-10","2018-09-10_15.59.48","Lions at Bears",0.868,"Detroit Lions at Chicago Bears","2018-11-11T22:00:00","nfl",0.891,"2018-11-11T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","2018-11-11T12:00:00","2018-04-20T00:47:32",FALSE,"",FALSE,4347006,FALSE,NA,1199,292.84,112,174,112,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.940013,"Soldier Field","America/Chicago","60605","IL","soldier-field","Soldier Field","Chicago, IL","US","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive",12,"Chicago",TRUE,31,"Chicago, IL 60605",41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"135","2018-09-10","2018-09-10_15.59.48","Jaguars at Colts",0.841,"Jacksonville Jaguars at Indianapolis Colts","2018-11-11T22:00:00","nfl",0.85,"2018-11-11T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","2018-11-11T13:00:00","2018-04-20T00:47:22",FALSE,"",FALSE,4346958,FALSE,NA,1204,109.57,34,778,33,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.9071682,"Lucas Oil Stadium","America/Indiana/Indianapolis","46225","IN","lucas-oil-stadium","Lucas Oil Stadium","Indianapolis, IN","US","https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue",13,"Indianapolis",TRUE,1130,"Indianapolis, IN 46225",39.7601,-86.1639,"2015-08-22T16:51:43Z","QRCODE_TM",FALSE
"136","2018-09-10","2018-09-10_15.59.48","Redskins at Buccaneers",0.841,"Washington Redskins at Tampa Bay Buccaneers","2018-11-11T22:00:00","nfl",0.86,"2018-11-11T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","2018-11-11T13:00:00","2018-04-20T00:47:16",FALSE,"",FALSE,4346930,FALSE,NA,543,279.32,92,19,92,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.86513025,"Raymond James Stadium","America/New_York","33607","FL","raymond-james-stadium","Raymond James Stadium","Tampa, FL","US","https://seatgeek.com/venues/raymond-james-stadium/tickets","4201 North Dale Mabry Highway",15,"Tampa",TRUE,39,"Tampa, FL 33607",27.9753,-82.5034,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"137","2018-09-10","2018-09-10_15.59.48","Bills at Jets",0.873,"Buffalo Bills at New York Jets","2018-11-11T22:00:00","nfl",0.901,"2018-11-11T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","2018-11-11T13:00:00","2018-04-20T00:47:43",FALSE,"",FALSE,4347060,FALSE,NA,872,148.68,40,951,40,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.94873494,"MetLife Stadium","America/New_York","07073","NJ","metlife-stadium","MetLife Stadium","East Rutherford, NJ","US","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",19,"East Rutherford",TRUE,1587,"East Rutherford, NJ 07073",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"138","2018-09-10","2018-09-10_15.59.48","Falcons at Browns",0.843,"Atlanta Falcons at Cleveland Browns","2018-11-11T22:00:00","nfl",0.854,"2018-11-11T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","2018-11-11T13:00:00","2018-04-20T00:47:31",FALSE,"",FALSE,4346996,FALSE,NA,1172,96.14,33,1142,31,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.86852187,"FirstEnergy Stadium","America/New_York","44114","OH","firstenergy-stadium-15","FirstEnergy Stadium","Cleveland, OH","US","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","100 Alfred Lerner Way",7,"Cleveland",TRUE,1123,"Cleveland, OH 44114",41.5065,-81.7,"2015-11-11T20:55:31Z","NONE",FALSE
"139","2018-09-10","2018-09-10_15.59.48","Dolphins at Packers",0.887,"Miami Dolphins at Green Bay Packers","2018-11-11T22:00:00","nfl",0.906,"2018-11-11T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","2018-11-11T12:00:00","2018-04-20T00:47:13",FALSE,"",FALSE,4346912,FALSE,NA,797,391.16,205,190,195,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.92909414,"Lambeau Field","America/Chicago","54304","WI","lambeau-field","Lambeau Field","Green Bay, WI","US","https://seatgeek.com/venues/lambeau-field/tickets","1265 Lombardi Avenue",7,"Green Bay",TRUE,1125,"Green Bay, WI 54304",44.5013,-88.0622,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"140","2018-09-10","2018-09-10_15.59.48","Chargers at Raiders",0.85,"Los Angeles Chargers at Oakland Raiders","2018-11-12T01:05:00","nfl",0.872,"2018-11-11T21:05:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","2018-11-11T13:05:00","2018-04-20T00:47:56",FALSE,"",FALSE,4347130,FALSE,NA,629,206.42,99,499,99,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.7817843,"Oakland-Alameda County Coliseum","America/Los_Angeles","94621","CA","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum","Oakland, CA","US","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","7000 Coliseum Way",27,"Oakland",TRUE,14,"Oakland, CA 94621",37.7469,-122.201,"2015-06-24T00:00:00Z","PDF417",FALSE
"141","2018-09-10","2018-09-10_15.59.48","Seahawks at Rams",0.861,"Seattle Seahawks at Los Angeles Rams","2018-11-12T01:25:00","nfl",0.883,"2018-11-11T21:25:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","2018-11-11T13:25:00","2018-04-20T00:47:14",FALSE,"",FALSE,4346920,FALSE,NA,922,185.88,56,844,56,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.86898464,"Los Angeles Memorial Coliseum","America/Los_Angeles","90037","CA","los-angeles-memorial-coliseum-1","Los Angeles Memorial Coliseum","Los Angeles, CA","US","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","3911 S Figueroa St",12,"Los Angeles",TRUE,51012,"Los Angeles, CA 90037",34.01,-118.29,"2018-08-23T17:59:28Z","QRCODE",FALSE
"142","2018-09-10","2018-09-10_15.59.48","Alex G with Half Waif",0.508,"Alex G with Half Waif","2018-11-12T04:00:00","concert",0.46,"2018-11-12T00:00:00","2018-08-23T00:00:00",FALSE,"normal","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","2018-11-11T19:00:00","2018-08-23T20:13:51",FALSE,"",FALSE,4500554,FALSE,TRUE,569,207.53,NA,17,45,NA,NA,NA,NA,NA,0,0.42424366,"Crowbar","America/New_York","33605","FL","crowbar-2","Crowbar","Tampa, FL","US","https://seatgeek.com/venues/crowbar-2/tickets","1812 North 17th Street",29,"Tampa",TRUE,3160,"Tampa, FL 33605",27.9608,-82.4406,NA,NA,NA
"143","2018-09-10","2018-09-10_15.59.48","Cowboys at Eagles",0.912,"Dallas Cowboys at Philadelphia Eagles","2018-11-12T05:20:00","nfl",0.949,"2018-11-12T01:20:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","2018-11-11T20:20:00","2018-04-20T00:47:38",FALSE,"",FALSE,4347031,FALSE,NA,7263,512.78,235,441,235,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.90542686,"Lincoln Financial Field","America/New_York","19148","PA","lincoln-financial-field","Lincoln Financial Field","Philadelphia, PA","US","https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave",16,"Philadelphia",TRUE,330,"Philadelphia, PA 19148",39.9046,-75.1675,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"144","2018-09-10","2018-09-10_15.59.48","Giants at 49ers",0.883,"New York Giants at San Francisco 49ers","2018-11-13T05:15:00","nfl",0.914,"2018-11-13T01:15:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","2018-11-12T17:15:00","2018-04-20T00:47:54",FALSE,"",FALSE,4347117,FALSE,NA,3701,246.98,88,1003,88,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.95768774,"Levi's Stadium","America/Los_Angeles","95054","CA","levi-s-stadium","Levi's Stadium","Santa Clara, CA","US","https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way",13,"Santa Clara",TRUE,58670,"Santa Clara, CA 95054",37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"145","2018-09-10","2018-09-10_15.59.48","Packers at Seahawks",0.911,"Green Bay Packers at Seattle Seahawks","2018-11-16T05:20:00","nfl",0.95,"2018-11-16T01:20:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","2018-11-15T17:20:00","2018-04-20T00:47:56",FALSE,"",FALSE,4347126,FALSE,NA,1809,524.52,277,209,277,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.87232786,"CenturyLink Field","America/Los_Angeles","98134","WA","centurylink-field","CenturyLink Field","Seattle, WA","US","https://seatgeek.com/venues/centurylink-field/tickets","800 Occidental Ave S",14,"Seattle",TRUE,339,"Seattle, WA 98134",47.6,-122.33,"2018-03-02T22:54:54Z","QRCODE",FALSE
"146","2018-09-10","2018-09-10_15.59.48","South Alabama at Louisiana",0.453,"South Alabama Jaguars at Louisiana Ragin Cajuns Football","2018-11-17T22:00:00","ncaa_football",0.435,"2018-11-17T18:00:00","2018-02-28T00:00:00",FALSE,"normal","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-12-pm/4281956","2018-11-17T12:00:00","2018-02-28T15:00:12",FALSE,"",FALSE,4281956,FALSE,NA,84,66.23,54,161,54,NA,NA,NA,NA,NA,0,0.43303972,"Cajun Field","America/Chicago","70506","LA","cajun-field","Cajun Field","Lafayette, LA","US","https://seatgeek.com/venues/cajun-field/tickets","201 Rhienhardt Drive",5,"Lafayette",TRUE,2796,"Lafayette, LA 70506",30.22,-92.04,NA,NA,NA
"147","2018-09-10","2018-09-10_15.59.48","Bengals at Ravens",0.808,"Cincinnati Bengals at Baltimore Ravens","2018-11-18T22:00:00","nfl",0.824,"2018-11-18T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","2018-11-18T13:00:00","2018-04-20T00:47:45",FALSE,"",FALSE,4347068,FALSE,NA,550,140.41,43,492,43,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.8927189,"M&T Bank Stadium","America/New_York","21230","MD","m-t-bank-stadium","M&T Bank Stadium","Baltimore, MD","US","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St",8,"Baltimore",TRUE,1121,"Baltimore, MD 21230",39.2774,-76.623,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"148","2018-09-10","2018-09-10_15.59.48","Cowboys at Falcons",0.921,"Dallas Cowboys at Atlanta Falcons","2018-11-18T22:00:00","nfl",0.952,"2018-11-18T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","2018-11-18T13:00:00","2018-04-20T00:47:41",FALSE,"",FALSE,4347049,FALSE,NA,123725,659.26,216,661,216,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.76958936,"Mercedes-Benz Stadium","America/New_York","30313","GA","mercedes-benz-stadium","Mercedes-Benz Stadium","Atlanta, GA","US","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","441 M.L.K. Jr Dr NW",15,"Atlanta",TRUE,419590,"Atlanta, GA 30313",33.76,-84.4,"2018-08-23T20:14:46Z","QRCODE",FALSE
"149","2018-09-10","2018-09-10_15.59.48","Eagles at Saints",0.882,"Philadelphia Eagles at New Orleans Saints","2018-11-18T22:00:00","nfl",0.908,"2018-11-18T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","2018-11-18T12:00:00","2018-04-20T00:47:25",TRUE,"",FALSE,4346969,FALSE,NA,3000,394.58,160,1307,160,NA,NA,"2018-05-29T20:39:16Z","QRCODE",FALSE,0,0.8966978,"Mercedes-Benz Superdome","America/Chicago","70112","LA","mercedes-benz-superdome","Mercedes-Benz Superdome","New Orleans, LA","US","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive",19,"New Orleans",TRUE,128,"New Orleans, LA 70112",29.9515,-90.0786,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"150","2018-09-10","2018-09-10_15.59.48","Vikings at Bears",0.874,"Minnesota Vikings at Chicago Bears","2018-11-18T22:00:00","nfl",0.904,"2018-11-18T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","2018-11-18T12:00:00","2018-04-20T00:47:32",FALSE,"",FALSE,4347005,FALSE,NA,1197,306.88,119,196,119,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.940013,"Soldier Field","America/Chicago","60605","IL","soldier-field","Soldier Field","Chicago, IL","US","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive",12,"Chicago",TRUE,31,"Chicago, IL 60605",41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"151","2018-09-10","2018-09-10_15.59.48","Panthers at Lions",0.871,"Carolina Panthers at Detroit Lions","2018-11-18T22:00:00","nfl",0.89,"2018-11-18T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","2018-11-18T13:00:00","2018-04-20T00:47:37",FALSE,"",FALSE,4347025,FALSE,NA,901,168.82,71,560,71,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.9029952,"Ford Field","America/Detroit","48226","MI","ford-field","Ford Field","Detroit, MI","US","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.",10,"Detroit",TRUE,346,"Detroit, MI 48226",42.34,-83.0459,"2015-11-04T17:31:52Z","NONE",FALSE
"152","2018-09-10","2018-09-10_15.59.48","Titans at Colts",0.829,"Tennessee Titans at Indianapolis Colts","2018-11-18T22:00:00","nfl",0.842,"2018-11-18T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","2018-11-18T13:00:00","2018-04-20T00:47:22",FALSE,"",FALSE,4346957,FALSE,NA,440,108.31,28,779,28,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.9071682,"Lucas Oil Stadium","America/Indiana/Indianapolis","46225","IN","lucas-oil-stadium","Lucas Oil Stadium","Indianapolis, IN","US","https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue",13,"Indianapolis",TRUE,1130,"Indianapolis, IN 46225",39.7601,-86.1639,"2015-08-22T16:51:43Z","QRCODE_TM",FALSE
"153","2018-09-10","2018-09-10_15.59.48","Buccaneers at Giants",0.864,"Tampa Bay Buccaneers at New York Giants","2018-11-18T22:00:00","nfl",0.894,"2018-11-18T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","2018-11-18T13:00:00","2018-04-20T00:47:16",FALSE,"",FALSE,4346929,FALSE,NA,1500,262.3,92,594,92,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.94873494,"MetLife Stadium","America/New_York","07073","NJ","metlife-stadium","MetLife Stadium","East Rutherford, NJ","US","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",19,"East Rutherford",TRUE,1587,"East Rutherford, NJ 07073",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"154","2018-09-10","2018-09-10_15.59.48","Texans at Redskins",0.874,"Houston Texans at Washington Redskins","2018-11-18T22:00:00","nfl",0.901,"2018-11-18T18:00:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","2018-11-18T13:00:00","2018-04-20T00:47:17",FALSE,"",FALSE,4346939,FALSE,NA,1015,180.4,84,712,84,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.9333444,"FedEx Field","America/New_York","20785","MD","fedex-field","FedEx Field","Landover, MD","US","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way",9,"Landover",TRUE,35,"Landover, MD 20785",38.9071,-76.8658,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"155","2018-09-10","2018-09-10_15.59.48","Broncos at Chargers",0.886,"Denver Broncos at Los Angeles Chargers","2018-11-19T01:05:00","nfl",0.928,"2018-11-18T21:05:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","2018-11-18T13:05:00","2018-04-20T00:47:52",FALSE,"",FALSE,4347110,FALSE,NA,767,298.49,186,348,186,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.7228164,"StubHub Center","America/Los_Angeles","90746","CA","stubhub-center","StubHub Center","Carson, CA","US","https://seatgeek.com/venues/stubhub-center/tickets","18400 Avalon Blvd",13,"Carson",TRUE,52,"Carson, CA 90746",33.8643,-118.261,NA,NA,NA
"156","2018-09-10","2018-09-10_15.59.48","Raiders at Cardinals",0.887,"Oakland Raiders at Arizona Cardinals","2018-11-19T01:05:00","nfl",0.912,"2018-11-18T21:05:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","2018-11-18T14:05:00","2018-04-20T00:47:51",FALSE,"",FALSE,4347100,FALSE,NA,608,293.14,130,85,127,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.93402725,"State Farm Stadium","America/Phoenix","85305","AZ","state-farm-stadium","State Farm Stadium","Glendale, AZ","US","https://seatgeek.com/venues/state-farm-stadium/tickets","1 Cardinals Drive",10,"Glendale",TRUE,43,"Glendale, AZ 85305",33.5294,-112.262,"2015-12-21T17:26:05Z","NONE",FALSE
"157","2018-09-10","2018-09-10_15.59.48","Steelers at Jaguars",0.834,"Pittsburgh Steelers at Jacksonville Jaguars","2018-11-19T05:20:00","nfl",0.863,"2018-11-19T01:20:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947","2018-11-18T20:20:00","2018-04-20T00:47:19",FALSE,"",FALSE,4346947,FALSE,NA,1046,380.24,165,489,165,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0.83759147,"TIAA Bank Field","America/New_York","32202","FL","tiaa-bank-field","TIAA Bank Field","Jacksonville, FL","US","https://seatgeek.com/venues/tiaa-bank-field/tickets","1 Everbank Field Dr",10,"Jacksonville",TRUE,5178,"Jacksonville, FL 32202",30.3239,-81.6373,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"158","2018-09-10","2018-09-10_15.59.48","Chiefs at Rams",0.784,"Kansas City Chiefs at Los Angeles Rams","2018-11-20T05:15:00","nfl",0.848,"2018-11-20T01:15:00","2018-04-20T00:00:00",FALSE,"normal","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","2018-11-19T19:15:00","2018-04-20T01:04:04",FALSE,"",FALSE,4347137,FALSE,NA,679,366.71,152,70,152,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,0,0,"Estadio Azteca","America/Mexico_City","14370",NA,"estadio-azteca-2","Estadio Azteca","Mexico City, Mexico","Mexico","https://seatgeek.com/venues/estadio-azteca-2/tickets","Calzada de Tlalpan 3665",1,"Mexico City",TRUE,41952,"Mexico City, Mexico",19.3,-99.15,NA,NA,NA
