"","date","timestamp","url","type","visible_until_utc","description","datetime_local","date_tbd","status","is_open","announce_date","short_title","title","time_tbd","popularity","created_at","datetime_tbd","score","datetime_utc","id","general_admission","visible_listing_count","median_price","lowest_price","average_price","listing_count","lowest_price_good_deals","highest_price","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","url_venue","extended_address","postal_code","has_upcoming_events","address","slug","country","name","state","timezone","display_location","popularity_venue","num_upcoming_events","name_v2","metro_code","score_venue","id_venue","city","lon","lat","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"120","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","nfl","2018-11-11T22:00:00","","2018-11-11T12:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Dolphins at Packers","Miami Dolphins at Green Bay Packers",FALSE,0.747,"2018-04-20T00:47:13",FALSE,0.689,"2018-11-11T18:00:00",4346912,NA,NA,NA,195,390.11,177,195,797,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/lambeau-field/tickets","Green Bay, WI 54304","54304",TRUE,"1265 Lombardi Avenue","lambeau-field","US","Lambeau Field","WI","America/Chicago","Green Bay, WI",0,6,"Lambeau Field",658,0.92909414,1125,"Green Bay",-88.0622,44.5013,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"121","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","nfl","2018-11-12T01:05:00","","2018-11-11T13:05:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Chargers at Raiders","Los Angeles Chargers at Oakland Raiders",FALSE,0.701,"2018-04-20T00:47:56",FALSE,0.654,"2018-11-11T21:05:00",4347130,NA,NA,NA,99,201.45,503,99,628,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA 94621","94621",TRUE,"7000 Coliseum Way","oakland-alameda-county-coliseum","US","Oakland-Alameda County Coliseum","CA","America/Los_Angeles","Oakland, CA",0,23,"Oakland-Alameda County Coliseum",807,0.7817843,14,"Oakland",-122.201,37.7469,"2015-06-24T00:00:00Z","PDF417",FALSE
"122","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","nfl","2018-11-12T01:25:00","","2018-11-11T13:25:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Seahawks at Rams","Seattle Seahawks at Los Angeles Rams",FALSE,0.727,"2018-04-20T00:47:14",FALSE,0.677,"2018-11-11T21:25:00",4346920,NA,NA,NA,54,186.69,857,54,922,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles, CA 90037","90037",TRUE,"3911 S Figueroa St","los-angeles-memorial-coliseum-1","US","Los Angeles Memorial Coliseum","CA","America/Los_Angeles","Los Angeles, CA",0,11,"Los Angeles Memorial Coliseum",0,0.86898464,51012,"Los Angeles",-118.288,34.0138,"2018-08-23T17:59:28Z","QRCODE",FALSE
"123","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","concert","2018-11-12T04:00:00","","2018-11-11T19:00:00",FALSE,"normal",FALSE,"2018-08-23T00:00:00","Alex G with Half Waif","Alex G with Half Waif",FALSE,0.499,"2018-08-23T20:13:51",FALSE,0.451,"2018-11-12T00:00:00",4500554,TRUE,1,244,102,235.42857,14,NA,584,NA,NA,NA,"https://seatgeek.com/venues/crowbar-2/tickets","Tampa, FL 33605","33605",TRUE,"1812 North 17th Street","crowbar-2","US","Crowbar","FL","America/New_York","Tampa, FL",0,33,"Crowbar",539,0.42424366,3160,"Tampa",-82.4406,27.9608,NA,NA,NA
"124","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","nfl","2018-11-12T05:20:00","","2018-11-11T20:20:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Cowboys at Eagles","Dallas Cowboys at Philadelphia Eagles",FALSE,0.77,"2018-04-20T00:47:38",FALSE,0.718,"2018-11-12T01:20:00",4347031,NA,NA,NA,204,485.34,472,204,1535,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA 19148","19148",TRUE,"1020 Pattison Ave","lincoln-financial-field","US","Lincoln Financial Field","PA","America/New_York","Philadelphia, PA",0,17,"Lincoln Financial Field",504,0.90542686,330,"Philadelphia",-75.1675,39.9046,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"125","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","nfl","2018-11-13T05:15:00","","2018-11-12T17:15:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Giants at 49ers","New York Giants at San Francisco 49ers",FALSE,0.742,"2018-04-20T00:47:54",FALSE,0.695,"2018-11-13T01:15:00",4347117,NA,NA,NA,88,237.17,1072,90,3694,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA 95054","95054",TRUE,"4900 Marie P DeBartolo Way","levi-s-stadium","US","Levi's Stadium","CA","America/Los_Angeles","Santa Clara, CA",0,13,"Levi's Stadium",0,0.95768774,58670,"Santa Clara",-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"126","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","nfl","2018-11-16T05:20:00","","2018-11-15T17:20:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Packers at Seahawks","Green Bay Packers at Seattle Seahawks",FALSE,0.775,"2018-04-20T00:47:56",FALSE,0.726,"2018-11-16T01:20:00",4347126,NA,NA,NA,270,514.29,220,270,1809,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA 98134","98134",TRUE,"800 Occidental Ave S","centurylink-field","US","CenturyLink Field","WA","America/Los_Angeles","Seattle, WA",0,13,"CenturyLink Field",819,0.87232786,339,"Seattle",-122.33,47.6,"2018-03-02T22:54:54Z","QRCODE",FALSE
"127","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956","ncaa_football","2018-11-18T02:00:00","","2018-11-17T16:00:00",FALSE,"normal",FALSE,"2018-02-28T00:00:00","South Alabama at Louisiana","South Alabama Jaguars at Louisiana Ragin Cajuns Football",FALSE,0.396,"2018-02-28T15:00:12",FALSE,0.385,"2018-11-17T22:00:00",4281956,NA,31,63,54,64.63636,88,54,103,NA,NA,NA,"https://seatgeek.com/venues/cajun-field/tickets","Lafayette, LA 70506","70506",TRUE,"201 Reinhardt Dr","cajun-field","US","Cajun Field","LA","America/Chicago","Lafayette, LA",0,5,"Cajun Field",642,0.43303972,2796,"Lafayette",-92.04,30.22,NA,NA,NA
"128","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","nfl","2018-11-18T22:00:00","","2018-11-18T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Bengals at Ravens","Cincinnati Bengals at Baltimore Ravens",FALSE,0.664,"2018-04-20T00:47:45",FALSE,0.624,"2018-11-18T18:00:00",4347068,NA,NA,NA,43,140.21,559,43,550,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD 21230","21230",TRUE,"1101 Russell St","m-t-bank-stadium","US","M&T Bank Stadium","MD","America/New_York","Baltimore, MD",0,8,"M&T Bank Stadium",512,0.8927189,1121,"Baltimore",-76.623,39.2774,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"129","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","nfl","2018-11-18T22:00:00","","2018-11-18T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Panthers at Lions","Carolina Panthers at Detroit Lions",FALSE,0.741,"2018-04-20T00:47:37",FALSE,0.686,"2018-11-18T18:00:00",4347025,NA,991,127,67,157.04323,717,41,2392,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/ford-field/tickets","Detroit, MI 48226","48226",TRUE,"2000 Brush St.","ford-field","US","Ford Field","MI","America/Detroit","Detroit, MI",0,11,"Ford Field",505,0.9029952,346,"Detroit",-83.0459,42.34,"2015-11-04T17:31:52Z","NONE",FALSE
"130","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","nfl","2018-11-18T22:00:00","","2018-11-18T12:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Vikings at Bears","Minnesota Vikings at Chicago Bears",FALSE,0.73,"2018-04-20T00:47:32",FALSE,0.685,"2018-11-18T18:00:00",4347005,NA,NA,NA,119,315.38,199,119,1197,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL 60605","60605",TRUE,"1410 S. Museum Campus Drive","soldier-field","US","Soldier Field","IL","America/Chicago","Chicago, IL",0,10,"Soldier Field",602,0.940013,31,"Chicago",-87.6159,41.8623,"2018-06-02T00:44:08Z","NONE",FALSE
"131","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","nfl","2018-11-18T22:00:00","","2018-11-18T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Cowboys at Falcons","Dallas Cowboys at Atlanta Falcons",FALSE,0.782,"2018-04-20T00:47:41",FALSE,0.726,"2018-11-18T18:00:00",4347049,NA,NA,NA,222,462.35,658,222,2388,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA 30313","30313",TRUE,"35 Northside Dr NW","mercedes-benz-stadium","US","Mercedes-Benz Stadium","GA","America/New_York","Atlanta, GA",0,19,"Mercedes-Benz Stadium",0,0.76958936,419590,"Atlanta",-84.4,33.76,"2018-08-23T20:14:46Z","QRCODE",FALSE
"132","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","nfl","2018-11-18T22:00:00","","2018-11-18T12:00:00",FALSE,"normal",TRUE,"2018-04-20T00:00:00","Eagles at Saints","Philadelphia Eagles at New Orleans Saints",FALSE,0.739,"2018-04-20T00:47:25",FALSE,0.687,"2018-11-18T18:00:00",4346969,NA,NA,NA,160,390.69,1357,160,3000,"2018-05-29T20:39:16Z","QRCODE",FALSE,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","New Orleans, LA 70112","70112",TRUE,"1500 Sugar Bowl Drive","mercedes-benz-superdome","US","Mercedes-Benz Superdome","LA","America/Chicago","New Orleans, LA",0,18,"Mercedes-Benz Superdome",622,0.8966978,128,"New Orleans",-90.0786,29.9515,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"133","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","nfl","2018-11-18T22:00:00","","2018-11-18T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Titans at Colts","Tennessee Titans at Indianapolis Colts",FALSE,0.813,"2018-04-20T00:47:22",FALSE,0.863,"2018-11-18T18:00:00",4346957,NA,1098,81,28,104.51129,753,28,440,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN 46225","46225",TRUE,"500 South Capitol Avenue","lucas-oil-stadium","US","Lucas Oil Stadium","IN","America/Indiana/Indianapolis","Indianapolis, IN",0,14,"Lucas Oil Stadium",527,0.9071682,1130,"Indianapolis",-86.1639,39.7601,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"134","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","nfl","2018-11-18T22:00:00","","2018-11-18T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Buccaneers at Giants","Tampa Bay Buccaneers at New York Giants",FALSE,0.724,"2018-04-20T00:47:16",FALSE,0.68,"2018-11-18T18:00:00",4346929,NA,NA,NA,96,256.17,612,96,1488,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","07073",TRUE,"1 MetLife Stadium Drive","metlife-stadium","US","MetLife Stadium","NJ","America/New_York","East Rutherford, NJ",0,17,"MetLife Stadium",501,0.94873494,1587,"East Rutherford",-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"135","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","nfl","2018-11-18T22:00:00","","2018-11-18T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Texans at Redskins","Houston Texans at Washington Redskins",FALSE,0.732,"2018-04-20T00:47:17",FALSE,0.681,"2018-11-18T18:00:00",4346939,NA,NA,NA,85,180.28,797,85,1011,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/fedex-field/tickets","Landover, MD 20785","20785",TRUE,"1600 Fedex Way","fedex-field","US","FedEx Field","MD","America/New_York","Landover, MD",0,7,"FedEx Field",511,0.9333444,35,"Landover",-76.8658,38.9071,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"136","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","nfl","2018-11-19T01:05:00","","2018-11-18T13:05:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Broncos at Chargers","Denver Broncos at Los Angeles Chargers",FALSE,0.749,"2018-04-20T00:47:52",FALSE,0.708,"2018-11-18T21:05:00",4347110,NA,461,260,190,307.8623,305,163,765,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/stubhub-center/tickets","Carson, CA 90746","90746",TRUE,"18400 Avalon Blvd","stubhub-center","US","StubHub Center","CA","America/Los_Angeles","Carson, CA",0,16,"StubHub Center",803,0.7228164,52,"Carson",-118.261,33.8643,NA,NA,NA
"137","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","nfl","2018-11-19T01:05:00","","2018-11-18T14:05:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Raiders at Cardinals","Oakland Raiders at Arizona Cardinals",FALSE,0.747,"2018-04-20T00:47:51",FALSE,0.693,"2018-11-18T21:05:00",4347100,NA,NA,NA,97,238.07,444,97,908,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ 85305","85305",TRUE,"1 Cardinals Drive","state-farm-stadium","US","State Farm Stadium","AZ","America/Phoenix","Glendale, AZ",0,10,"State Farm Stadium",753,0.93402725,43,"Glendale",-112.262,33.5294,"2015-12-21T17:26:05Z","NONE",FALSE
"138","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947","nfl","2018-11-19T05:20:00","","2018-11-18T20:20:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Steelers at Jaguars","Pittsburgh Steelers at Jacksonville Jaguars",FALSE,0.701,"2018-04-20T00:47:19",FALSE,0.663,"2018-11-19T01:20:00",4346947,NA,NA,NA,155,373.23,513,157,1045,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/everbank-field/tickets","Jacksonville, FL 32202","32202",TRUE,"1 Everbank Field Dr","everbank-field","US","EverBank Field","FL","America/New_York","Jacksonville, FL",0,9,"EverBank Field",561,0.83759147,5178,"Jacksonville",-81.6373,30.3239,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"139","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","nfl","2018-11-20T05:15:00","","2018-11-19T19:15:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Chiefs at Rams","Kansas City Chiefs at Los Angeles Rams",FALSE,0.723,"2018-04-20T01:04:04",FALSE,0.679,"2018-11-20T01:15:00",4347137,NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/estadio-azteca-2/tickets","Mexico City, Mexico","04650",TRUE,"Calzada de Tlalpan 3665","estadio-azteca-2","Mexico","Estadio Azteca",NA,"America/Mexico_City","Mexico City, Mexico",0,1,"Estadio Azteca",0,0,41952,"Mexico City",-99.15,19.3,NA,NA,NA
"140","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","nfl","2018-11-22T21:30:00","","2018-11-22T12:30:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Bears at Lions","Chicago Bears at Detroit Lions",FALSE,0.744,"2018-04-20T00:47:36",FALSE,0.692,"2018-11-22T17:30:00",4347024,NA,NA,NA,104,206.34,525,107,1202,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/ford-field/tickets","Detroit, MI 48226","48226",TRUE,"2000 Brush St.","ford-field","US","Ford Field","MI","America/Detroit","Detroit, MI",0,11,"Ford Field",505,0.9029952,346,"Detroit",-83.0459,42.34,"2015-11-04T17:31:52Z","NONE",FALSE
"141","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","nfl","2018-11-23T01:30:00","","2018-11-22T15:30:00",FALSE,"normal",TRUE,"2018-04-05T00:00:00","Redskins at Cowboys","Washington Redskins at Dallas Cowboys",FALSE,0.788,"2018-04-05T23:08:47",FALSE,0.739,"2018-11-22T21:30:00",4327921,NA,NA,NA,33,397.87,2918,33,4322,"2018-04-17T22:02:33Z","QRCODE",FALSE,"https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX 76011","76011",TRUE,"1 AT&T Way","at-t-stadium","US","AT&T Stadium","TX","America/Chicago","Arlington, TX",0,22,"AT&T Stadium",623,0.9751414,4965,"Arlington",-97.0957,32.7459,"2018-04-17T22:02:33Z","QRCODE",FALSE
"142","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","nfl","2018-11-23T05:20:00","","2018-11-22T19:20:00",FALSE,"normal",TRUE,"2018-04-20T00:00:00","Falcons at Saints","Atlanta Falcons at New Orleans Saints",FALSE,0.708,"2018-04-20T00:47:24",FALSE,0.667,"2018-11-23T01:20:00",4346968,NA,NA,NA,119,323.66,1398,119,4200,"2018-05-29T20:39:22Z","QRCODE",FALSE,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","New Orleans, LA 70112","70112",TRUE,"1500 Sugar Bowl Drive","mercedes-benz-superdome","US","Mercedes-Benz Superdome","LA","America/Chicago","New Orleans, LA",0,18,"Mercedes-Benz Superdome",622,0.8966978,128,"New Orleans",-90.0786,29.9515,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"143","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983","ncaa_football","2018-11-24T00:00:00","","2018-11-23T14:00:00",FALSE,"normal",FALSE,"2018-02-28T00:00:00","Coastal Carolina at South Alabama","Coastal Carolina Chanticleers at South Alabama Jaguars Football",FALSE,0.362,"2018-02-28T15:00:16",FALSE,0.327,"2018-11-23T20:00:00",4281983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Mobile, AL 36604","36604",TRUE,"1621 Virginia St.","ladd-peebles-stadium","US","Ladd Peebles Stadium","AL","America/Chicago","Mobile, AL",0,6,"Ladd Peebles Stadium",686,0.50177634,3716,"Mobile",-88.0761,30.6748,NA,NA,NA
"144","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","nfl","2018-11-25T22:00:00","","2018-11-25T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Browns at Bengals","Cleveland Browns at Cincinnati Bengals",FALSE,0.812,"2018-04-20T00:47:39",FALSE,0.88,"2018-11-25T18:00:00",4347039,NA,905,96,50,126.17021,611,50,11988,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH 45202","45202",TRUE,"1 Paul Brown Stadium","paul-brown-stadium","US","Paul Brown Stadium","OH","America/New_York","Cincinnati, OH",0,7,"Paul Brown Stadium",515,0.86166537,1124,"Cincinnati",-84.5177,39.0961,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"145","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","nfl","2018-11-25T22:00:00","","2018-11-25T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Jaguars at Bills","Jacksonville Jaguars at Buffalo Bills",FALSE,0.69,"2018-04-20T00:47:43",FALSE,0.65,"2018-11-25T18:00:00",4347058,NA,NA,NA,29,98.81,1108,29,636,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY 14127","14127",TRUE,"1 Bills Drive","new-era-field","US","New Era Field","NY","America/New_York","Orchard Park, NY",0,7,"New Era Field",514,0.8815085,1135,"Orchard Park",-78.7874,42.7737,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"146","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","nfl","2018-11-25T22:00:00","","2018-11-25T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Giants at Eagles","New York Giants at Philadelphia Eagles",FALSE,0.748,"2018-04-20T00:47:14",FALSE,0.705,"2018-11-25T18:00:00",4346918,NA,NA,NA,169,421.35,365,169,1264,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA 19148","19148",TRUE,"1020 Pattison Ave","lincoln-financial-field","US","Lincoln Financial Field","PA","America/New_York","Philadelphia, PA",0,17,"Lincoln Financial Field",504,0.90542686,330,"Philadelphia",-75.1675,39.9046,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"147","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","nfl","2018-11-25T22:00:00","","2018-11-25T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Seahawks at Panthers","Seattle Seahawks at Carolina Panthers",FALSE,0.724,"2018-04-20T00:47:55",FALSE,0.684,"2018-11-25T18:00:00",4347125,NA,NA,NA,90,228.87,503,90,1196,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte, NC 28202","28202",TRUE,"800 South Mint Street","bank-of-america-stadium","US","Bank of America Stadium","NC","America/New_York","Charlotte, NC",0,9,"Bank of America Stadium",517,0.8968222,1122,"Charlotte",-80.8524,35.2243,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"148","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","nfl","2018-11-25T22:00:00","","2018-11-25T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Raiders at Ravens","Oakland Raiders at Baltimore Ravens",FALSE,0.679,"2018-04-20T00:47:44",FALSE,0.644,"2018-11-25T18:00:00",4347067,NA,NA,NA,68,195.61,476,68,767,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD 21230","21230",TRUE,"1101 Russell St","m-t-bank-stadium","US","M&T Bank Stadium","MD","America/New_York","Baltimore, MD",0,8,"M&T Bank Stadium",512,0.8927189,1121,"Baltimore",-76.623,39.2774,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"149","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","nfl","2018-11-25T22:00:00","","2018-11-25T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","Patriots at Jets","New England Patriots at New York Jets",FALSE,0.77,"2018-04-20T00:47:50",FALSE,0.729,"2018-11-25T18:00:00",4347098,NA,NA,NA,108,305.41,773,108,14951,"2018-08-24T21:53:41Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","07073",TRUE,"1 MetLife Stadium Drive","metlife-stadium","US","MetLife Stadium","NJ","America/New_York","East Rutherford, NJ",0,17,"MetLife Stadium",501,0.94873494,1587,"East Rutherford",-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"150","2018-09-19","2018-09-19_16.03.17","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928","nfl","2018-11-25T22:00:00","","2018-11-25T13:00:00",FALSE,"normal",FALSE,"2018-04-20T00:00:00","49ers at Buccaneers","San Francisco 49ers at Tampa Bay Buccaneers",FALSE,0.702,"2018-04-20T00:47:15",FALSE,0.666,"2018-11-25T18:00:00",4346928,NA,NA,NA,78,238.1,30,78,529,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa, FL 33607","33607",TRUE,"4201 North Dale Mabry Highway","raymond-james-stadium","US","Raymond James Stadium","FL","America/New_York","Tampa, FL",0,16,"Raymond James Stadium",539,0.86513025,39,"Tampa",-82.5034,27.9753,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
