"","date","timestamp","created_at","status","description","datetime_utc","date_tbd","popularity","score","time_tbd","is_open","visible_until_utc","url","datetime_tbd","id","announce_date","type","datetime_local","short_title","title","general_admission","listing_count","median_price","lowest_price_good_deals","average_price","lowest_price","highest_price","visible_listing_count","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","address","has_upcoming_events","display_location","metro_code","extended_address","popularity_venue","score_venue","state","country","name","url_venue","slug","postal_code","id_venue","timezone","name_v2","num_upcoming_events","city","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"119","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:13","normal","","2018-11-11T18:00:00",FALSE,0.854,0.905,FALSE,FALSE,"2018-11-11T22:00:00","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",FALSE,4346912,"2018-04-20T00:00:00","nfl","2018-11-11T12:00:00","Dolphins at Packers","Miami Dolphins at Green Bay Packers",NA,136,414,168,420,248,718,543,"2018-08-24T21:53:40Z",FALSE,"QRCODE","1265 Lombardi Avenue",TRUE,"Green Bay, WI",658,"Green Bay, WI 54304",0,0.92909414,"WI","US","Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","lambeau-field","54304",1125,"America/Chicago","Lambeau Field",6,"Green Bay",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"120","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:56","normal","","2018-11-11T21:05:00",FALSE,0.822,0.876,FALSE,FALSE,"2018-11-12T01:05:00","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",FALSE,4347130,"2018-04-20T00:00:00","nfl","2018-11-11T13:05:00","Chargers at Raiders","Los Angeles Chargers at Oakland Raiders",NA,470,183,82,198.82979,82,589,813,"2018-08-24T21:53:40Z",FALSE,"QRCODE","7000 Coliseum Way",TRUE,"Oakland, CA",807,"Oakland, CA 94621",0,0.7817843,"CA","US","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","oakland-alameda-county-coliseum","94621",14,"America/Los_Angeles","Oakland-Alameda County Coliseum",21,"Oakland",37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"121","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:14","normal","","2018-11-11T21:25:00",FALSE,0.837,0.893,FALSE,FALSE,"2018-11-12T01:25:00","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",FALSE,4346920,"2018-04-20T00:00:00","nfl","2018-11-11T13:25:00","Seahawks at Rams","Seattle Seahawks at Los Angeles Rams",NA,692,144,51,194.14452,52,922,1388,"2018-08-24T21:53:40Z",FALSE,"QRCODE","3911 S Figueroa St",TRUE,"Los Angeles, CA",0,"Los Angeles, CA 90037",0,0.86898464,"CA","US","Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","los-angeles-memorial-coliseum-1","90037",51012,"America/Los_Angeles","Los Angeles Memorial Coliseum",11,"Los Angeles",34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"122","2018-09-21","2018-09-21_11.00.46","2018-08-23T20:13:51","normal","","2018-11-12T00:00:00",FALSE,0.506,0.463,FALSE,FALSE,"2018-11-12T04:00:00","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",FALSE,4500554,"2018-08-23T00:00:00","concert","2018-11-11T19:00:00","Alex G with Half Waif","Alex G with Half Waif",TRUE,14,244,NA,235.42857,102,584,1,NA,NA,NA,"1812 North 17th Street",TRUE,"Tampa, FL",539,"Tampa, FL 33605",0,0.42424366,"FL","US","Crowbar","https://seatgeek.com/venues/crowbar-2/tickets","crowbar-2","33605",3160,"America/New_York","Crowbar",33,"Tampa",27.9608,-82.4406,NA,NA,NA
"123","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:38","normal","","2018-11-12T01:20:00",FALSE,0.88,0.952,FALSE,FALSE,"2018-11-12T05:20:00","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",FALSE,4347031,"2018-04-20T00:00:00","nfl","2018-11-11T20:20:00","Cowboys at Eagles","Dallas Cowboys at Philadelphia Eagles",NA,417,450,149,493.6259,194,1535,1031,"2018-08-24T21:53:40Z",FALSE,"QRCODE","1020 Pattison Ave",TRUE,"Philadelphia, PA",504,"Philadelphia, PA 19148",0,0.90542686,"PA","US","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field","19148",330,"America/New_York","Lincoln Financial Field",16,"Philadelphia",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"124","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:54","normal","","2018-11-13T01:15:00",FALSE,0.849,0.914,FALSE,FALSE,"2018-11-13T05:15:00","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",FALSE,4347117,"2018-04-20T00:00:00","nfl","2018-11-12T17:15:00","Giants at 49ers","New York Giants at San Francisco 49ers",NA,980,202,93,230.72755,89,3694,1160,"2018-08-24T21:53:40Z",FALSE,"QRCODE","4900 Marie P DeBartolo Way",TRUE,"Santa Clara, CA",0,"Santa Clara, CA 95054",0,0.95768774,"CA","US","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium","95054",58670,"America/Los_Angeles","Levi's Stadium",13,"Santa Clara",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"125","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:56","normal","","2018-11-16T01:20:00",FALSE,0.878,0.953,FALSE,FALSE,"2018-11-16T05:20:00","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",FALSE,4347126,"2018-04-20T00:00:00","nfl","2018-11-15T17:20:00","Packers at Seahawks","Green Bay Packers at Seattle Seahawks",NA,183,472,238,529.8962,238,1597,562,"2018-08-24T21:53:40Z",FALSE,"QRCODE","800 Occidental Ave S",TRUE,"Seattle, WA",819,"Seattle, WA 98134",0,0.87232786,"WA","US","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","centurylink-field","98134",339,"America/Los_Angeles","CenturyLink Field",12,"Seattle",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"126","2018-09-21","2018-09-21_11.00.46","2018-02-28T15:00:12","normal","","2018-11-17T22:00:00",FALSE,0.504,0.49,FALSE,FALSE,"2018-11-18T02:00:00","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956",FALSE,4281956,"2018-02-28T00:00:00","ncaa_football","2018-11-17T16:00:00","South Alabama at Louisiana","South Alabama Jaguars at Louisiana Ragin Cajuns Football",NA,101,66,54,64.52475,54,103,39,NA,NA,NA,"201 Reinhardt Dr",TRUE,"Lafayette, LA",642,"Lafayette, LA 70506",0,0.43303972,"LA","US","Cajun Field","https://seatgeek.com/venues/cajun-field/tickets","cajun-field","70506",2796,"America/Chicago","Cajun Field",5,"Lafayette",30.22,-92.04,NA,NA,NA
"127","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:45","normal","","2018-11-18T18:00:00",FALSE,0.791,0.839,FALSE,FALSE,"2018-11-18T22:00:00","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068",FALSE,4347068,"2018-04-20T00:00:00","nfl","2018-11-18T13:00:00","Bengals at Ravens","Cincinnati Bengals at Baltimore Ravens",NA,665,101,40,129.49324,40,553,1221,"2018-08-24T21:53:40Z",FALSE,"QRCODE","1101 Russell St",TRUE,"Baltimore, MD",512,"Baltimore, MD 21230",0,0.8927189,"MD","US","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium","21230",1121,"America/New_York","M&T Bank Stadium",8,"Baltimore",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"128","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:32","normal","","2018-11-18T18:00:00",FALSE,0.843,0.907,FALSE,FALSE,"2018-11-18T22:00:00","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005",FALSE,4347005,"2018-04-20T00:00:00","nfl","2018-11-18T12:00:00","Vikings at Bears","Minnesota Vikings at Chicago Bears",NA,157,314,127,352.24203,127,1196,870,"2018-08-24T21:53:40Z",FALSE,"QRCODE","1410 S. Museum Campus Drive",TRUE,"Chicago, IL",602,"Chicago, IL 60605",0,0.940013,"IL","US","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","soldier-field","60605",31,"America/Chicago","Soldier Field",10,"Chicago",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"129","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:25","normal","","2018-11-18T18:00:00",FALSE,0.847,0.905,FALSE,TRUE,"2018-11-18T22:00:00","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969",FALSE,4346969,"2018-04-20T00:00:00","nfl","2018-11-18T12:00:00","Eagles at Saints","Philadelphia Eagles at New Orleans Saints",NA,1371,360,180,384.23123,180,3000,1251,"2018-05-29T20:39:16Z",FALSE,"QRCODE","1500 Sugar Bowl Drive",TRUE,"New Orleans, LA",622,"New Orleans, LA 70112",0,0.8966978,"LA","US","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome","70112",128,"America/Chicago","Mercedes-Benz Superdome",18,"New Orleans",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"130","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:37","normal","","2018-11-18T18:00:00",FALSE,0.858,0.915,FALSE,FALSE,"2018-11-18T22:00:00","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025",FALSE,4347025,"2018-04-20T00:00:00","nfl","2018-11-18T13:00:00","Panthers at Lions","Carolina Panthers at Detroit Lions",NA,699,126,41,155.38484,67,2393,980,"2018-08-24T21:53:40Z",FALSE,"QRCODE","2000 Brush St.",TRUE,"Detroit, MI",505,"Detroit, MI 48226",0,0.9029952,"MI","US","Ford Field","https://seatgeek.com/venues/ford-field/tickets","ford-field","48226",346,"America/Detroit","Ford Field",11,"Detroit",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"131","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:41","normal","","2018-11-18T18:00:00",FALSE,0.884,0.952,FALSE,FALSE,"2018-11-18T22:00:00","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049",FALSE,4347049,"2018-04-20T00:00:00","nfl","2018-11-18T13:00:00","Cowboys at Falcons","Dallas Cowboys at Atlanta Falcons",NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","35 Northside Dr NW",TRUE,"Atlanta, GA",0,"Atlanta, GA 30313",0,0.76958936,"GA","US","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","mercedes-benz-stadium","30313",419590,"America/New_York","Mercedes-Benz Stadium",19,"Atlanta",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"132","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:16","normal","","2018-11-18T18:00:00",FALSE,0.839,0.904,FALSE,FALSE,"2018-11-18T22:00:00","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929",FALSE,4346929,"2018-04-20T00:00:00","nfl","2018-11-18T13:00:00","Buccaneers at Giants","Tampa Bay Buccaneers at New York Giants",NA,661,188,90,234.69138,90,1288,1201,"2018-08-24T21:53:40Z",FALSE,"QRCODE","1 MetLife Stadium Drive",TRUE,"East Rutherford, NJ",501,"East Rutherford, NJ 07073",0,0.94873494,"NJ","US","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","07073",1587,"America/New_York","MetLife Stadium",17,"East Rutherford",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"133","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:22","normal","","2018-11-18T18:00:00",FALSE,0.808,0.853,FALSE,FALSE,"2018-11-18T22:00:00","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957",FALSE,4346957,"2018-04-20T00:00:00","nfl","2018-11-18T13:00:00","Titans at Colts","Tennessee Titans at Indianapolis Colts",NA,750,79,28,103.12,28,440,1139,"2018-08-24T21:53:40Z",FALSE,"QRCODE","500 South Capitol Avenue",TRUE,"Indianapolis, IN",527,"Indianapolis, IN 46225",0,0.9071682,"IN","US","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium","46225",1130,"America/Indiana/Indianapolis","Lucas Oil Stadium",14,"Indianapolis",39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"134","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:17","normal","","2018-11-18T18:00:00",FALSE,0.847,0.907,FALSE,FALSE,"2018-11-18T22:00:00","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939",FALSE,4346939,"2018-04-20T00:00:00","nfl","2018-11-18T13:00:00","Texans at Redskins","Houston Texans at Washington Redskins",NA,890,152,78,168.14494,81,469,1241,"2018-08-24T21:53:40Z",FALSE,"QRCODE","1600 Fedex Way",TRUE,"Landover, MD",511,"Landover, MD 20785",0,0.9333444,"MD","US","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","fedex-field","20785",35,"America/New_York","FedEx Field",7,"Landover",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"135","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:51","normal","","2018-11-18T21:05:00",FALSE,0.861,0.922,FALSE,FALSE,"2018-11-19T01:05:00","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100",FALSE,4347100,"2018-04-20T00:00:00","nfl","2018-11-18T14:05:00","Raiders at Cardinals","Oakland Raiders at Arizona Cardinals",NA,1,140,116,140,140,140,868,"2018-08-24T21:53:40Z",FALSE,"QRCODE","1 Cardinals Drive",TRUE,"Glendale, AZ",753,"Glendale, AZ 85305",0,0.93402725,"AZ","US","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","state-farm-stadium","85305",43,"America/Phoenix","State Farm Stadium",9,"Glendale",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"136","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:52","normal","","2018-11-18T21:05:00",FALSE,0.853,0.928,FALSE,FALSE,"2018-11-19T01:05:00","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110",FALSE,4347110,"2018-04-20T00:00:00","nfl","2018-11-18T13:05:00","Broncos at Chargers","Denver Broncos at Los Angeles Chargers",NA,249,242,174,290.12048,174,738,529,"2018-08-24T21:53:40Z",FALSE,"QRCODE","18400 Avalon Blvd",TRUE,"Carson, CA",803,"Carson, CA 90746",0,0.7228164,"CA","US","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center","90746",52,"America/Los_Angeles","StubHub Center",16,"Carson",33.8643,-118.261,NA,NA,NA
"137","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:19","normal","","2018-11-19T01:20:00",FALSE,0.81,0.872,FALSE,FALSE,"2018-11-19T05:20:00","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947",FALSE,4346947,"2018-04-20T00:00:00","nfl","2018-11-18T20:20:00","Steelers at Jaguars","Pittsburgh Steelers at Jacksonville Jaguars",NA,478,301,138,343.53555,138,789,817,"2018-08-24T21:53:40Z",FALSE,"QRCODE","1 Everbank Field Dr",TRUE,"Jacksonville, FL",561,"Jacksonville, FL 32202",0,0.83759147,"FL","US","EverBank Field","https://seatgeek.com/venues/everbank-field/tickets","everbank-field","32202",5178,"America/New_York","EverBank Field",9,"Jacksonville",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"138","2018-09-21","2018-09-21_11.00.46","2018-04-20T01:04:04","normal","","2018-11-20T01:15:00",FALSE,0.846,0.913,FALSE,FALSE,"2018-11-20T05:15:00","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137",FALSE,4347137,"2018-04-20T00:00:00","nfl","2018-11-19T19:15:00","Chiefs at Rams","Kansas City Chiefs at Los Angeles Rams",NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Calzada de Tlalpan 3665",TRUE,"Mexico City, Mexico",0,"Mexico City, Mexico",0,0,NA,"Mexico","Estadio Azteca","https://seatgeek.com/venues/estadio-azteca-2/tickets","estadio-azteca-2","04650",41952,"America/Mexico_City","Estadio Azteca",1,"Mexico City",19.3,-99.15,NA,NA,NA
"139","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:36","normal","","2018-11-22T17:30:00",FALSE,0.862,0.926,FALSE,FALSE,"2018-11-22T21:30:00","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024",FALSE,4347024,"2018-04-20T00:00:00","nfl","2018-11-22T12:30:00","Bears at Lions","Chicago Bears at Detroit Lions",NA,644,181,97,221.3292,97,2408,905,"2018-08-24T21:53:40Z",FALSE,"QRCODE","2000 Brush St.",TRUE,"Detroit, MI",505,"Detroit, MI 48226",0,0.9029952,"MI","US","Ford Field","https://seatgeek.com/venues/ford-field/tickets","ford-field","48226",346,"America/Detroit","Ford Field",11,"Detroit",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"140","2018-09-21","2018-09-21_11.00.46","2018-04-05T23:08:47","normal","","2018-11-22T21:30:00",FALSE,0.891,0.972,FALSE,TRUE,"2018-11-23T01:30:00","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921",FALSE,4327921,"2018-04-05T00:00:00","nfl","2018-11-22T15:30:00","Redskins at Cowboys","Washington Redskins at Dallas Cowboys",NA,3139,319,37,387.39215,37,3375,2400,"2018-04-17T22:02:33Z",FALSE,"QRCODE","1 AT&T Way",TRUE,"Arlington, TX",623,"Arlington, TX 76011",0,0.9751414,"TX","US","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium","76011",4965,"America/Chicago","AT&T Stadium",22,"Arlington",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"141","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:24","normal","","2018-11-23T01:20:00",FALSE,0.818,0.879,FALSE,TRUE,"2018-11-23T05:20:00","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968",FALSE,4346968,"2018-04-20T00:00:00","nfl","2018-11-22T19:20:00","Falcons at Saints","Atlanta Falcons at New Orleans Saints",NA,1375,298,120,318.35562,120,4200,1230,"2018-05-29T20:39:22Z",FALSE,"QRCODE","1500 Sugar Bowl Drive",TRUE,"New Orleans, LA",622,"New Orleans, LA 70112",0,0.8966978,"LA","US","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome","70112",128,"America/Chicago","Mercedes-Benz Superdome",18,"New Orleans",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"142","2018-09-21","2018-09-21_11.00.46","2018-02-28T15:00:16","normal","","2018-11-23T20:00:00",FALSE,0.37,0.336,FALSE,FALSE,"2018-11-24T00:00:00","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983",FALSE,4281983,"2018-02-28T00:00:00","ncaa_football","2018-11-23T14:00:00","Coastal Carolina at South Alabama","Coastal Carolina Chanticleers at South Alabama Jaguars Football",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1621 Virginia St.",TRUE,"Mobile, AL",686,"Mobile, AL 36604",0,0.50177634,"AL","US","Ladd Peebles Stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","ladd-peebles-stadium","36604",3716,"America/Chicago","Ladd Peebles Stadium",6,"Mobile",30.6748,-88.0761,NA,NA,NA
"143","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:43","normal","","2018-11-25T18:00:00",FALSE,0.803,0.858,FALSE,FALSE,"2018-11-25T22:00:00","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058",FALSE,4347058,"2018-04-20T00:00:00","nfl","2018-11-25T13:00:00","Jaguars at Bills","Jacksonville Jaguars at Buffalo Bills",NA,1108,NA,29,98.81,29,636,NA,"2018-08-24T21:53:41Z",FALSE,"QRCODE","1 Bills Drive",TRUE,"Orchard Park, NY",514,"Orchard Park, NY 14127",0,0.8815085,"NY","US","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","new-era-field","14127",1135,"America/New_York","New Era Field",7,"Orchard Park",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"144","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:14","normal","","2018-11-25T18:00:00",FALSE,0.86,0.934,FALSE,FALSE,"2018-11-25T22:00:00","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918",FALSE,4346918,"2018-04-20T00:00:00","nfl","2018-11-25T13:00:00","Giants at Eagles","New York Giants at Philadelphia Eagles",NA,405,350,139,412.30865,143,1241,1047,"2018-08-24T21:53:40Z",FALSE,"QRCODE","1020 Pattison Ave",TRUE,"Philadelphia, PA",504,"Philadelphia, PA 19148",0,0.90542686,"PA","US","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field","19148",330,"America/New_York","Lincoln Financial Field",16,"Philadelphia",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"145","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:39","normal","","2018-11-25T18:00:00",FALSE,0.812,0.876,FALSE,FALSE,"2018-11-25T22:00:00","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039",FALSE,4347039,"2018-04-20T00:00:00","nfl","2018-11-25T13:00:00","Browns at Bengals","Cleveland Browns at Cincinnati Bengals",NA,270,117,53,134.12593,53,423,870,"2018-08-24T21:53:40Z",FALSE,"QRCODE","1 Paul Brown Stadium",TRUE,"Cincinnati, OH",515,"Cincinnati, OH 45202",0,0.86166537,"OH","US","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","paul-brown-stadium","45202",1124,"America/New_York","Paul Brown Stadium",7,"Cincinnati",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"146","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:44","normal","","2018-11-25T18:00:00",FALSE,0.805,0.864,FALSE,FALSE,"2018-11-25T22:00:00","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067",FALSE,4347067,"2018-04-20T00:00:00","nfl","2018-11-25T13:00:00","Raiders at Ravens","Oakland Raiders at Baltimore Ravens",NA,1,563,70,563,563,563,1045,"2018-08-24T21:53:41Z",FALSE,"QRCODE","1101 Russell St",TRUE,"Baltimore, MD",512,"Baltimore, MD 21230",0,0.8927189,"MD","US","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium","21230",1121,"America/New_York","M&T Bank Stadium",8,"Baltimore",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"147","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:50","normal","","2018-11-25T18:00:00",FALSE,0.878,0.962,FALSE,FALSE,"2018-11-25T22:00:00","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098",FALSE,4347098,"2018-04-20T00:00:00","nfl","2018-11-25T13:00:00","Patriots at Jets","New England Patriots at New York Jets",NA,709,261,101,310.41467,109,6034,1178,"2018-08-24T21:53:41Z",FALSE,"QRCODE","1 MetLife Stadium Drive",TRUE,"East Rutherford, NJ",501,"East Rutherford, NJ 07073",0,0.94873494,"NJ","US","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","07073",1587,"America/New_York","MetLife Stadium",17,"East Rutherford",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"148","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:55","normal","","2018-11-25T18:00:00",FALSE,0.83,0.898,FALSE,FALSE,"2018-11-25T22:00:00","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125",FALSE,4347125,"2018-04-20T00:00:00","nfl","2018-11-25T13:00:00","Seahawks at Panthers","Seattle Seahawks at Carolina Panthers",NA,521,169,80,226.63339,85,1132,1019,"2018-08-24T21:53:41Z",FALSE,"QRCODE","800 South Mint Street",TRUE,"Charlotte, NC",517,"Charlotte, NC 28202",0,0.8968222,"NC","US","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","bank-of-america-stadium","28202",1122,"America/New_York","Bank of America Stadium",9,"Charlotte",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"149","2018-09-21","2018-09-21_11.00.46","2018-04-20T00:47:15","normal","","2018-11-25T18:00:00",FALSE,0.825,0.893,FALSE,FALSE,"2018-11-25T22:00:00","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928",FALSE,4346928,"2018-04-20T00:00:00","nfl","2018-11-25T13:00:00","49ers at Buccaneers","San Francisco 49ers at Tampa Bay Buccaneers",NA,28,193,71,228.85715,80,459,384,"2018-08-24T21:53:40Z",FALSE,"QRCODE","4201 North Dale Mabry Highway",TRUE,"Tampa, FL",539,"Tampa, FL 33607",0,0.86513025,"FL","US","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","raymond-james-stadium","33607",39,"America/New_York","Raymond James Stadium",16,"Tampa",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
