"","date","timestamp","date_tbd","id","short_title","score","datetime_tbd","status","is_open","announce_date","url","popularity","title","visible_until_utc","datetime_local","description","datetime_utc","created_at","type","time_tbd","general_admission","median_price","visible_listing_count","listing_count","average_price","lowest_price","lowest_price_good_deals","highest_price","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","postal_code","country","id_venue","name","extended_address","score_venue","state","url_venue","timezone","has_upcoming_events","popularity_venue","display_location","metro_code","num_upcoming_events","name_v2","city","address","slug","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"42","2018-10-19","2018-10-19_08.21.47",FALSE,4347089,"Packers at Patriots",1.024,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089",0.932,"Green Bay Packers at New England Patriots","2018-11-05T05:20:00","2018-11-04T20:20:00","","2018-11-05T01:20:00","2018-04-20T00:47:49","nfl",FALSE,NA,565,881,199,673.05023,342,326,1789,"2018-08-24T21:53:39Z",FALSE,"QRCODE","02035","US",33,"Gillette Stadium","Foxborough, MA 02035",0.8983344,"MA","https://seatgeek.com/venues/gillette-stadium/tickets","America/New_York",TRUE,0,"Foxborough, MA",506,11,"Gillette Stadium","Foxborough","1 Patriot Place","gillette-stadium",42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"43","2018-10-19","2018-10-19_08.21.47",FALSE,4327922,"Titans at Cowboys",0.968,FALSE,"normal",TRUE,"2018-04-05T00:00:00","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922",0.889,"Tennessee Titans at Dallas Cowboys","2018-11-06T05:15:00","2018-11-05T19:15:00","","2018-11-06T01:15:00","2018-04-05T23:08:47","nfl",FALSE,NA,180,2639,3572,231.5182,NA,NA,2400,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM","76011","US",4965,"AT&T Stadium","Arlington, TX 76011",0.9751414,"TX","https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago",TRUE,0,"Arlington, TX",623,17,"AT&T Stadium","Arlington","1 AT&T Way","at-t-stadium",32.7459,-97.0957,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM"
"44","2018-10-19","2018-10-19_08.21.47",FALSE,4347075,"Panthers at Steelers",0.917,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075",0.846,"Carolina Panthers at Pittsburgh Steelers","2018-11-09T05:20:00","2018-11-08T20:20:00","","2018-11-09T01:20:00","2018-04-20T00:47:46","nfl",FALSE,NA,154,1887,427,205.59953,81,81,1197,"2018-08-24T21:53:39Z",FALSE,"QRCODE","15212","US",1119,"Heinz Field","Pittsburgh, PA 15212",0.9033526,"PA","https://seatgeek.com/venues/heinz-field/tickets","America/New_York",TRUE,0,"Pittsburgh, PA",508,7,"Heinz Field","Pittsburgh","100 Art Rooney Avenue","heinz-field",40.4468,-80.0158,"2018-10-04T12:42:28Z",FALSE,"QRCODE"
"45","2018-10-19","2018-10-19_08.21.47",FALSE,4346990,"Patriots at Titans",0.96,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990",0.874,"New England Patriots at Tennessee Titans","2018-11-11T21:00:00","2018-11-11T12:00:00","","2018-11-11T17:00:00","2018-04-20T00:47:30","nfl",FALSE,NA,457,1047,246,537,245,245,2389,"2018-08-24T21:53:40Z",FALSE,"QRCODE","37213","US",1126,"Nissan Stadium","Nashville, TN 37213",0.8546275,"TN","https://seatgeek.com/venues/nissan-stadium/tickets","America/New_York",TRUE,0,"Nashville, TN",659,16,"Nissan Stadium","Nashville","1 Titans Way","nissan-stadium",36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"46","2018-10-19","2018-10-19_08.21.47",FALSE,4346980,"Cardinals at Chiefs",0.905,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980",0.835,"Arizona Cardinals at Kansas City Chiefs","2018-11-11T22:00:00","2018-11-11T12:00:00","","2018-11-11T18:00:00","2018-04-20T00:47:27","nfl",FALSE,NA,144,1261,982,167.2118,72,72,449,"2018-08-24T21:53:40Z",FALSE,"QRCODE","64129","US",1128,"Arrowhead Stadium","Kansas City, MO 64129",0.8827867,"MO","https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago",TRUE,0,"Kansas City, MO",616,6,"Arrowhead Stadium","Kansas City","1 Arrowhead Drive","arrowhead-stadium",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"47","2018-10-19","2018-10-19_08.21.47",FALSE,4347040,"Saints at Bengals",0.9,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040",0.832,"New Orleans Saints at Cincinnati Bengals","2018-11-11T22:00:00","2018-11-11T13:00:00","","2018-11-11T18:00:00","2018-04-20T00:47:40","nfl",FALSE,NA,119,749,357,167.82913,63,70,10749,"2018-08-24T21:53:40Z",FALSE,"QRCODE","45202","US",1124,"Paul Brown Stadium","Cincinnati, OH 45202",0.86166537,"OH","https://seatgeek.com/venues/paul-brown-stadium/tickets","America/New_York",TRUE,0,"Cincinnati, OH",515,5,"Paul Brown Stadium","Cincinnati","1 Paul Brown Stadium","paul-brown-stadium",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"48","2018-10-19","2018-10-19_08.21.47",FALSE,4347006,"Lions at Bears",0.933,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006",0.856,"Detroit Lions at Chicago Bears","2018-11-11T22:00:00","2018-11-11T12:00:00","","2018-11-11T18:00:00","2018-04-20T00:47:32","nfl",FALSE,NA,374,1045,109,1527.2661,206,137,123582,"2018-08-24T21:53:40Z",FALSE,"QRCODE","60605","US",31,"Soldier Field","Chicago, IL 60605",0.940013,"IL","https://seatgeek.com/venues/soldier-field/tickets","America/Chicago",TRUE,0,"Chicago, IL",602,8,"Soldier Field","Chicago","1410 S. Museum Campus Drive","soldier-field",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"49","2018-10-19","2018-10-19_08.21.47",FALSE,4346958,"Jaguars at Colts",0.871,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958",0.814,"Jacksonville Jaguars at Indianapolis Colts","2018-11-11T22:00:00","2018-11-11T13:00:00","","2018-11-11T18:00:00","2018-04-20T00:47:22","nfl",FALSE,NA,89,1228,667,104.329834,26,28,847,"2018-08-24T21:53:40Z",FALSE,"QRCODE","46225","US",1130,"Lucas Oil Stadium","Indianapolis, IN 46225",0.9071682,"IN","https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis",TRUE,0,"Indianapolis, IN",527,12,"Lucas Oil Stadium","Indianapolis","500 South Capitol Avenue","lucas-oil-stadium",39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"50","2018-10-19","2018-10-19_08.21.47",FALSE,4346930,"Redskins at Buccaneers",0.896,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930",0.827,"Washington Redskins at Tampa Bay Buccaneers","2018-11-11T22:00:00","2018-11-11T13:00:00","","2018-11-11T18:00:00","2018-04-20T00:47:16","nfl",FALSE,NA,168,719,15,191.06667,80,87,429,"2018-08-24T21:53:40Z",FALSE,"QRCODE","33607","US",39,"Raymond James Stadium","Tampa, FL 33607",0.86513025,"FL","https://seatgeek.com/venues/raymond-james-stadium/tickets","America/New_York",TRUE,0,"Tampa, FL",539,14,"Raymond James Stadium","Tampa","4201 North Dale Mabry Highway","raymond-james-stadium",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"51","2018-10-19","2018-10-19_08.21.47",FALSE,4346996,"Falcons at Browns",0.881,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",0.82,"Atlanta Falcons at Cleveland Browns","2018-11-11T22:00:00","2018-11-11T13:00:00","","2018-11-11T18:00:00","2018-04-20T00:47:31","nfl",FALSE,NA,96,1382,809,118.40173,49,47,1176,"2018-08-24T21:53:40Z",FALSE,"QRCODE","44114","US",1123,"FirstEnergy Stadium","Cleveland, OH 44114",0.86852187,"OH","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","America/New_York",TRUE,0,"Cleveland, OH",510,5,"FirstEnergy Stadium","Cleveland","100 Alfred Lerner Way","firstenergy-stadium-15",41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"52","2018-10-19","2018-10-19_08.21.47",FALSE,4347060,"Bills at Jets",0.93,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",0.853,"Buffalo Bills at New York Jets","2018-11-11T22:00:00","2018-11-11T13:00:00","","2018-11-11T18:00:00","2018-04-20T00:47:43","nfl",FALSE,NA,133,1535,750,164.92534,51,51,3228,"2018-08-24T21:53:40Z",FALSE,"QRCODE","07073","US",1587,"MetLife Stadium","East Rutherford, NJ 07073",0.94873494,"NJ","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",TRUE,0,"East Rutherford, NJ",501,12,"MetLife Stadium","East Rutherford","1 MetLife Stadium Drive","metlife-stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"53","2018-10-19","2018-10-19_08.21.47",FALSE,4346912,"Dolphins at Packers",0.944,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",0.868,"Miami Dolphins at Green Bay Packers","2018-11-11T22:00:00","2018-11-11T12:00:00","","2018-11-11T18:00:00","2018-04-20T00:47:13","nfl",FALSE,NA,367,636,103,365.10678,212,180,659,"2018-08-24T21:53:40Z",FALSE,"QRCODE","54304","US",1125,"Lambeau Field","Green Bay, WI 54304",0.92909414,"WI","https://seatgeek.com/venues/lambeau-field/tickets","America/Chicago",TRUE,0,"Green Bay, WI",658,4,"Lambeau Field","Green Bay","1265 Lombardi Avenue","lambeau-field",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"54","2018-10-19","2018-10-19_08.21.47",FALSE,4347130,"Chargers at Raiders",0.909,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",0.838,"Los Angeles Chargers at Oakland Raiders","2018-11-12T01:05:00","2018-11-11T13:05:00","","2018-11-11T21:05:00","2018-04-20T00:47:56","nfl",FALSE,NA,177,1614,437,185.21053,85,77,497,"2018-08-24T21:53:40Z",FALSE,"QRCODE","94621","US",14,"Oakland-Alameda County Coliseum","Oakland, CA 94621",0.7817843,"CA","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","America/Los_Angeles",TRUE,0,"Oakland, CA",807,9,"Oakland-Alameda County Coliseum","Oakland","7000 Coliseum Way","oakland-alameda-county-coliseum",37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"55","2018-10-19","2018-10-19_08.21.47",FALSE,4346920,"Seahawks at Rams",0.916,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",0.842,"Seattle Seahawks at Los Angeles Rams","2018-11-12T01:25:00","2018-11-11T13:25:00","","2018-11-11T21:25:00","2018-04-20T00:47:14","nfl",FALSE,NA,173,1444,414,229.77054,89,68,922,"2018-08-24T21:53:40Z",FALSE,"QRCODE","90037","US",51012,"Los Angeles Memorial Coliseum","Los Angeles, CA 90037",0.86898464,"CA","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","America/Los_Angeles",TRUE,0,"Los Angeles, CA",0,8,"Los Angeles Memorial Coliseum","Los Angeles","3911 S Figueroa St","los-angeles-memorial-coliseum-1",34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"56","2018-10-19","2018-10-19_08.21.47",FALSE,4500554,"Alex G with Half Waif",0.465,FALSE,"normal",FALSE,"2018-08-23T00:00:00","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",0.525,"Alex G with Half Waif","2018-11-12T04:00:00","2018-11-11T19:00:00","","2018-11-12T00:00:00","2018-08-23T20:13:51","concert",FALSE,TRUE,113,1,10,199.8,102,NA,584,NA,NA,NA,"33605","US",3160,"Crowbar","Tampa, FL 33605",0.42424366,"FL","https://seatgeek.com/venues/crowbar-2/tickets","America/New_York",TRUE,0,"Tampa, FL",539,28,"Crowbar","Tampa","1812 North 17th Street","crowbar-2",27.9608,-82.4406,NA,NA,NA
"57","2018-10-19","2018-10-19_08.21.47",FALSE,4347031,"Cowboys at Eagles",0.981,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",0.888,"Dallas Cowboys at Philadelphia Eagles","2018-11-12T05:20:00","2018-11-11T20:20:00","","2018-11-12T01:20:00","2018-04-20T00:47:38","nfl",FALSE,NA,429,1535,282,482.0993,205,151,2588,"2018-08-24T21:53:40Z",FALSE,"QRCODE","19148","US",330,"Lincoln Financial Field","Philadelphia, PA 19148",0.90542686,"PA","https://seatgeek.com/venues/lincoln-financial-field/tickets","America/New_York",TRUE,0,"Philadelphia, PA",504,13,"Lincoln Financial Field","Philadelphia","1020 Pattison Ave","lincoln-financial-field",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"58","2018-10-19","2018-10-19_08.21.47",FALSE,4347117,"Giants at 49ers",0.948,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",0.864,"New York Giants at San Francisco 49ers","2018-11-13T05:15:00","2018-11-12T17:15:00","","2018-11-13T01:15:00","2018-04-20T00:47:54","nfl",FALSE,NA,131,2243,1055,147.05687,44,44,696,"2018-08-24T21:53:40Z",FALSE,"QRCODE","95054","US",58670,"Levi's Stadium","Santa Clara, CA 95054",0.95768774,"CA","https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles",TRUE,0,"Santa Clara, CA",0,10,"Levi's Stadium","Santa Clara","4900 Marie P DeBartolo Way","levi-s-stadium",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"59","2018-10-19","2018-10-19_08.21.47",FALSE,4347126,"Packers at Seahawks",0.983,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",0.887,"Green Bay Packers at Seattle Seahawks","2018-11-16T05:20:00","2018-11-15T17:20:00","","2018-11-16T01:20:00","2018-04-20T00:47:56","nfl",FALSE,NA,462,1429,137,558.7883,259,224,1597,"2018-08-24T21:53:40Z",FALSE,"QRCODE","98134","US",339,"CenturyLink Field","Seattle, WA 98134",0.87232786,"WA","https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles",TRUE,0,"Seattle, WA",819,8,"CenturyLink Field","Seattle","800 Occidental Ave S","centurylink-field",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"60","2018-10-19","2018-10-19_08.21.47",FALSE,4281956,"South Alabama at Louisiana",0.484,FALSE,"normal",FALSE,"2018-02-28T00:00:00","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956",0.529,"South Alabama Jaguars at Louisiana Ragin Cajuns Football","2018-11-18T02:00:00","2018-11-17T16:00:00","","2018-11-17T22:00:00","2018-02-28T15:00:12","ncaa_football",FALSE,NA,67,53,88,67.65909,57,53,103,NA,NA,NA,"70506","US",2796,"Cajun Field","Lafayette, LA 70506",0.43303972,"LA","https://seatgeek.com/venues/cajun-field/tickets","America/Chicago",TRUE,0,"Lafayette, LA",642,3,"Cajun Field","Lafayette","201 Reinhardt Dr","cajun-field",30.22,-92.04,NA,NA,NA
"61","2018-10-19","2018-10-19_08.21.47",FALSE,4347068,"Bengals at Ravens",0.859,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068",0.796,"Cincinnati Bengals at Baltimore Ravens","2018-11-18T22:00:00","2018-11-18T13:00:00","","2018-11-18T18:00:00","2018-04-20T00:47:45","nfl",FALSE,NA,106,1941,545,139.45505,45,44,715,"2018-08-24T21:53:40Z",FALSE,"QRCODE","21230","US",1121,"M&T Bank Stadium","Baltimore, MD 21230",0.8927189,"MD","https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York",TRUE,0,"Baltimore, MD",512,6,"M&T Bank Stadium","Baltimore","1101 Russell St","m-t-bank-stadium",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"62","2018-10-19","2018-10-19_08.21.47",FALSE,4347025,"Panthers at Lions",0.929,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025",0.852,"Carolina Panthers at Detroit Lions","2018-11-18T22:00:00","2018-11-18T13:00:00","","2018-11-18T18:00:00","2018-04-20T00:47:37","nfl",FALSE,NA,100,837,541,123.17375,58,58,899,"2018-08-24T21:53:40Z",FALSE,"QRCODE","48226","US",346,"Ford Field","Detroit, MI 48226",0.9029952,"MI","https://seatgeek.com/venues/ford-field/tickets","America/Detroit",TRUE,0,"Detroit, MI",505,11,"Ford Field","Detroit","2000 Brush St.","ford-field",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"63","2018-10-19","2018-10-19_08.21.47",FALSE,4346969,"Eagles at Saints",0.936,FALSE,"normal",TRUE,"2018-04-20T00:00:00","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969",0.858,"Philadelphia Eagles at New Orleans Saints","2018-11-18T22:00:00","2018-11-18T12:00:00","","2018-11-18T18:00:00","2018-04-20T00:47:25","nfl",FALSE,NA,341,1093,1186,369.77234,166,166,3000,"2018-05-29T20:39:16Z",FALSE,"QRCODE","70112","US",128,"Mercedes-Benz Superdome","New Orleans, LA 70112",0.8966978,"LA","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago",TRUE,0,"New Orleans, LA",622,15,"Mercedes-Benz Superdome","New Orleans","1500 Sugar Bowl Drive","mercedes-benz-superdome",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"64","2018-10-19","2018-10-19_08.21.47",FALSE,4347005,"Vikings at Bears",0.943,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005",0.857,"Minnesota Vikings at Chicago Bears","2018-11-18T22:00:00","2018-11-18T12:00:00","","2018-11-18T18:00:00","2018-04-20T00:47:32","nfl",FALSE,NA,378,1123,123,417.11383,194,194,1049,"2018-08-24T21:53:40Z",FALSE,"QRCODE","60605","US",31,"Soldier Field","Chicago, IL 60605",0.940013,"IL","https://seatgeek.com/venues/soldier-field/tickets","America/Chicago",TRUE,0,"Chicago, IL",602,8,"Soldier Field","Chicago","1410 S. Museum Campus Drive","soldier-field",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"65","2018-10-19","2018-10-19_08.21.47",FALSE,4347049,"Cowboys at Falcons",0.981,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049",0.891,"Dallas Cowboys at Atlanta Falcons","2018-11-18T22:00:00","2018-11-18T13:00:00","","2018-11-18T18:00:00","2018-04-20T00:47:41","nfl",FALSE,NA,323,2299,716,387.98325,160,160,1600,"2018-08-24T21:53:40Z",FALSE,"QRCODE","30313","US",419590,"Mercedes-Benz Stadium","Atlanta, GA 30313",0.76958936,"GA","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","America/New_York",TRUE,0,"Atlanta, GA",0,16,"Mercedes-Benz Stadium","Atlanta","35 Northside Dr NW","mercedes-benz-stadium",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"66","2018-10-19","2018-10-19_08.21.47",FALSE,4346929,"Buccaneers at Giants",0.936,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929",0.851,"Tampa Bay Buccaneers at New York Giants","2018-11-18T22:00:00","2018-11-18T13:00:00","","2018-11-18T18:00:00","2018-04-20T00:47:16","nfl",FALSE,NA,173,1884,491,223.65173,87,85,1217,"2018-08-24T21:53:40Z",FALSE,"QRCODE","07073","US",1587,"MetLife Stadium","East Rutherford, NJ 07073",0.94873494,"NJ","https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",TRUE,0,"East Rutherford, NJ",501,12,"MetLife Stadium","East Rutherford","1 MetLife Stadium Drive","metlife-stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"67","2018-10-19","2018-10-19_08.21.47",FALSE,4346957,"Titans at Colts",0.877,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957",0.814,"Tennessee Titans at Indianapolis Colts","2018-11-18T22:00:00","2018-11-18T13:00:00","","2018-11-18T18:00:00","2018-04-20T00:47:22","nfl",FALSE,NA,75,1278,689,100.650215,26,26,1162,"2018-08-24T21:53:40Z",FALSE,"QRCODE","46225","US",1130,"Lucas Oil Stadium","Indianapolis, IN 46225",0.9071682,"IN","https://seatgeek.com/venues/lucas-oil-stadium/tickets","America/Indiana/Indianapolis",TRUE,0,"Indianapolis, IN",527,12,"Lucas Oil Stadium","Indianapolis","500 South Capitol Avenue","lucas-oil-stadium",39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"68","2018-10-19","2018-10-19_08.21.47",FALSE,4346939,"Texans at Redskins",0.944,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939",0.863,"Houston Texans at Washington Redskins","2018-11-18T22:00:00","2018-11-18T13:00:00","","2018-11-18T18:00:00","2018-04-20T00:47:17","nfl",FALSE,NA,155,1253,633,163.79779,68,68,376,"2018-08-24T21:53:40Z",FALSE,"QRCODE","20785","US",35,"FedEx Field","Landover, MD 20785",0.9333444,"MD","https://seatgeek.com/venues/fedex-field/tickets","America/New_York",TRUE,0,"Landover, MD",511,5,"FedEx Field","Landover","1600 Fedex Way","fedex-field",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"69","2018-10-19","2018-10-19_08.21.47",FALSE,4347110,"Broncos at Chargers",0.967,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110",0.872,"Denver Broncos at Los Angeles Chargers","2018-11-19T01:05:00","2018-11-18T13:05:00","","2018-11-18T21:05:00","2018-04-20T00:47:52","nfl",FALSE,NA,260,601,199,298.27136,194,188,612,"2018-08-24T21:53:40Z",FALSE,"QRCODE","90746","US",52,"StubHub Center","Carson, CA 90746",0.7228164,"CA","https://seatgeek.com/venues/stubhub-center/tickets","America/Los_Angeles",TRUE,0,"Carson, CA",803,10,"StubHub Center","Carson","18400 Avalon Blvd","stubhub-center",33.8643,-118.261,NA,NA,NA
"70","2018-10-19","2018-10-19_08.21.47",FALSE,4347100,"Raiders at Cardinals",0.943,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100",0.861,"Oakland Raiders at Arizona Cardinals","2018-11-19T01:05:00","2018-11-18T14:05:00","","2018-11-18T21:05:00","2018-04-20T00:47:51","nfl",FALSE,NA,205,1190,532,224.6861,75,75,687,"2018-08-24T21:53:40Z",FALSE,"QRCODE","85305","US",43,"State Farm Stadium","Glendale, AZ 85305",0.93402725,"AZ","https://seatgeek.com/venues/state-farm-stadium/tickets","America/Phoenix",TRUE,0,"Glendale, AZ",753,9,"State Farm Stadium","Glendale","1 Cardinals Drive","state-farm-stadium",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"71","2018-10-19","2018-10-19_08.21.47",FALSE,4346947,"Steelers at Jaguars",0.913,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947",0.832,"Pittsburgh Steelers at Jacksonville Jaguars","2018-11-19T05:20:00","2018-11-18T20:20:00","","2018-11-19T01:20:00","2018-04-20T00:47:19","nfl",FALSE,NA,278,1157,378,980.91534,148,141,123582,"2018-08-24T21:53:40Z",FALSE,"QRCODE","32202","US",5178,"TIAA Bank Field","Jacksonville, FL 32202",0.83759147,"FL","https://seatgeek.com/venues/tiaa-bank-field/tickets","America/New_York",TRUE,0,"Jacksonville, FL",561,7,"TIAA Bank Field","Jacksonville","1 Everbank Field Dr","tiaa-bank-field",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"72","2018-10-19","2018-10-19_08.21.47",FALSE,4347137,"Chiefs at Rams",0.913,FALSE,"normal",FALSE,"2018-04-20T00:00:00","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137",0.838,"Kansas City Chiefs at Los Angeles Rams","2018-11-20T05:15:00","2018-11-19T19:15:00","","2018-11-20T01:15:00","2018-04-20T01:04:04","nfl",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","04650","Mexico",41952,"Estadio Azteca","Mexico City, Mexico",0,NA,"https://seatgeek.com/venues/estadio-azteca-2/tickets","America/Mexico_City",TRUE,0,"Mexico City, Mexico",0,1,"Estadio Azteca","Mexico City","Calzada de Tlalpan 3665","estadio-azteca-2",19.3,-99.15,NA,NA,NA
