"","date","timestamp","datetime_tbd","description","is_open","short_title","visible_until_utc","type","score","time_tbd","date_tbd","announce_date","popularity","url","datetime_local","status","title","datetime_utc","created_at","id","general_admission","median_price","lowest_price_good_deals","lowest_price","visible_listing_count","average_price","highest_price","listing_count","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","name_v2","has_upcoming_events","score_venue","slug","country","city","popularity_venue","postal_code","url_venue","extended_address","timezone","address","name","display_location","metro_code","state","id_venue","num_upcoming_events","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"120","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Dolphins at Packers","2018-11-11T22:00:00","nfl",0.93,FALSE,FALSE,"2018-04-20T00:00:00",0.859,"https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","2018-11-11T12:00:00","normal","Miami Dolphins at Green Bay Packers","2018-11-11T18:00:00","2018-04-20T00:47:13",4346912,NA,402,168,237,553,408.35037,797,137,FALSE,"2018-08-24T21:53:40Z","QRCODE","Lambeau Field",TRUE,0.92909414,"lambeau-field","US","Green Bay",0,"54304","https://seatgeek.com/venues/lambeau-field/tickets","Green Bay, WI 54304","America/Chicago","1265 Lombardi Avenue","Lambeau Field","Green Bay, WI",658,"WI",1125,6,44.5013,-88.0622,FALSE,"2015-09-02T22:43:34Z","QRCODE_TM"
"121","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Chargers at Raiders","2018-11-12T01:05:00","nfl",0.903,FALSE,FALSE,"2018-04-20T00:00:00",0.83,"https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","2018-11-11T13:05:00","normal","Los Angeles Chargers at Oakland Raiders","2018-11-11T21:05:00","2018-04-20T00:47:56",4347130,NA,183,81,81,825,198.87216,628,485,FALSE,"2018-08-24T21:53:40Z","QRCODE","Oakland-Alameda County Coliseum",TRUE,0.7817843,"oakland-alameda-county-coliseum","US","Oakland",0,"94621","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA 94621","America/Los_Angeles","7000 Coliseum Way","Oakland-Alameda County Coliseum","Oakland, CA",807,"CA",14,24,37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
"122","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Seahawks at Rams","2018-11-12T01:25:00","nfl",0.924,FALSE,FALSE,"2018-04-20T00:00:00",0.847,"https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","2018-11-11T13:25:00","normal","Seattle Seahawks at Los Angeles Rams","2018-11-11T21:25:00","2018-04-20T00:47:14",4346920,NA,143,49,49,1455,189.95418,922,742,FALSE,"2018-08-24T21:53:40Z","QRCODE","Los Angeles Memorial Coliseum",TRUE,0.86898464,"los-angeles-memorial-coliseum-1","US","Los Angeles",0,"90037","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles, CA 90037","America/Los_Angeles","3911 S Figueroa St","Los Angeles Memorial Coliseum","Los Angeles, CA",0,"CA",51012,11,34.0138,-118.288,FALSE,"2018-08-23T17:59:28Z","QRCODE"
"123","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Alex G with Half Waif","2018-11-12T04:00:00","concert",0.468,FALSE,FALSE,"2018-08-23T00:00:00",0.501,"https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","2018-11-11T19:00:00","normal","Alex G with Half Waif","2018-11-12T00:00:00","2018-08-23T20:13:51",4500554,TRUE,244,NA,102,1,235.42857,584,14,NA,NA,NA,"Crowbar",TRUE,0.42424366,"crowbar-2","US","Tampa",0,"33605","https://seatgeek.com/venues/crowbar-2/tickets","Tampa, FL 33605","America/New_York","1812 North 17th Street","Crowbar","Tampa, FL",539,"FL",3160,31,27.9608,-82.4406,NA,NA,NA
"124","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Cowboys at Eagles","2018-11-12T05:20:00","nfl",0.981,FALSE,FALSE,"2018-04-20T00:00:00",0.889,"https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","2018-11-11T20:20:00","normal","Dallas Cowboys at Philadelphia Eagles","2018-11-12T01:20:00","2018-04-20T00:47:38",4347031,NA,463,153,210,1016,508.66824,1575,425,FALSE,"2018-08-24T21:53:40Z","QRCODE","Lincoln Financial Field",TRUE,0.90542686,"lincoln-financial-field","US","Philadelphia",0,"19148","https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA 19148","America/New_York","1020 Pattison Ave","Lincoln Financial Field","Philadelphia, PA",504,"PA",330,16,39.9046,-75.1675,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"125","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Giants at 49ers","2018-11-13T05:15:00","nfl",0.95,FALSE,FALSE,"2018-04-20T00:00:00",0.864,"https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","2018-11-12T17:15:00","normal","New York Giants at San Francisco 49ers","2018-11-13T01:15:00","2018-04-20T00:47:54",4347117,NA,NA,90,88,NA,237.17,3694,1072,FALSE,"2018-08-24T21:53:40Z","QRCODE","Levi's Stadium",TRUE,0.95768774,"levi-s-stadium","US","Santa Clara",0,"95054","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA 95054","America/Los_Angeles","4900 Marie P DeBartolo Way","Levi's Stadium","Santa Clara, CA",0,"CA",58670,12,37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"126","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Packers at Seahawks","2018-11-16T05:20:00","nfl",0.993,FALSE,FALSE,"2018-04-20T00:00:00",0.896,"https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","2018-11-15T17:20:00","normal","Green Bay Packers at Seattle Seahawks","2018-11-16T01:20:00","2018-04-20T00:47:56",4347126,NA,416,237,237,572,513.2629,1597,194,FALSE,"2018-08-24T21:53:40Z","QRCODE","CenturyLink Field",TRUE,0.87232786,"centurylink-field","US","Seattle",0,"98134","https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA 98134","America/Los_Angeles","800 Occidental Ave S","CenturyLink Field","Seattle, WA",819,"WA",339,18,47.6,-122.33,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"127","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"South Alabama at Louisiana","2018-11-18T02:00:00","ncaa_football",0.448,FALSE,FALSE,"2018-02-28T00:00:00",0.46,"https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956","2018-11-17T16:00:00","normal","South Alabama Jaguars at Louisiana Ragin Cajuns Football","2018-11-17T22:00:00","2018-02-28T15:00:12",4281956,NA,68,53,54,47,65.03809,103,105,NA,NA,NA,"Cajun Field",TRUE,0.43303972,"cajun-field","US","Lafayette",0,"70506","https://seatgeek.com/venues/cajun-field/tickets","Lafayette, LA 70506","America/Chicago","201 Rhienhardt Drive","Cajun Field","Lafayette, LA",642,"LA",2796,5,30.22,-92.04,NA,NA,NA
"128","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Bengals at Ravens","2018-11-18T22:00:00","nfl",0.858,FALSE,FALSE,"2018-04-20T00:00:00",0.79,"https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","2018-11-18T13:00:00","normal","Cincinnati Bengals at Baltimore Ravens","2018-11-18T18:00:00","2018-04-20T00:47:45",4347068,NA,104,43,43,1263,130.70953,550,661,FALSE,"2018-08-24T21:53:40Z","QRCODE","M&T Bank Stadium",TRUE,0.8927189,"m-t-bank-stadium","US","Baltimore",0,"21230","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD 21230","America/New_York","1101 Russell St","M&T Bank Stadium","Baltimore, MD",512,"MD",1121,8,39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"129","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Cowboys at Falcons","2018-11-18T22:00:00","nfl",0.981,FALSE,FALSE,"2018-04-20T00:00:00",0.893,"https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","2018-11-18T13:00:00","normal","Dallas Cowboys at Atlanta Falcons","2018-11-18T18:00:00","2018-04-20T00:47:41",4347049,NA,NA,222,222,NA,462.35,2388,658,FALSE,"2018-08-24T21:53:40Z","QRCODE","Mercedes-Benz Stadium",TRUE,0.76958936,"mercedes-benz-stadium","US","Atlanta",0,"30313","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA 30313","America/New_York","441 M.L.K. Jr Dr NW","Mercedes-Benz Stadium","Atlanta, GA",0,"GA",419590,19,33.76,-84.4,FALSE,"2018-08-23T20:14:46Z","QRCODE"
"130","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Panthers at Lions","2018-11-18T22:00:00","nfl",0.934,FALSE,FALSE,"2018-04-20T00:00:00",0.859,"https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","2018-11-18T13:00:00","normal","Carolina Panthers at Detroit Lions","2018-11-18T18:00:00","2018-04-20T00:47:37",4347025,NA,136,41,67,995,162.88005,2393,717,FALSE,"2018-08-24T21:53:40Z","QRCODE","Ford Field",TRUE,0.9029952,"ford-field","US","Detroit",0,"48226","https://seatgeek.com/venues/ford-field/tickets","Detroit, MI 48226","America/Detroit","2000 Brush St.","Ford Field","Detroit, MI",505,"MI",346,9,42.34,-83.0459,FALSE,"2015-11-04T17:31:52Z","NONE"
"131","2018-09-18","2018-09-18_11.00.31",FALSE,"",TRUE,"Eagles at Saints","2018-11-18T22:00:00","nfl",0.934,FALSE,FALSE,"2018-04-20T00:00:00",0.856,"https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","2018-11-18T12:00:00","normal","Philadelphia Eagles at New Orleans Saints","2018-11-18T18:00:00","2018-04-20T00:47:25",4346969,NA,NA,160,160,NA,390.69,3000,1357,FALSE,"2018-05-29T20:39:16Z","QRCODE","Mercedes-Benz Superdome",TRUE,0.8966978,"mercedes-benz-superdome","US","New Orleans",0,"70112","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","New Orleans, LA 70112","America/Chicago","1500 Sugar Bowl Drive","Mercedes-Benz Superdome","New Orleans, LA",622,"LA",128,17,29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"132","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Vikings at Bears","2018-11-18T22:00:00","nfl",0.936,FALSE,FALSE,"2018-04-20T00:00:00",0.852,"https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","2018-11-18T12:00:00","normal","Minnesota Vikings at Chicago Bears","2018-11-18T18:00:00","2018-04-20T00:47:32",4347005,NA,284,118,118,908,333.23978,1196,171,FALSE,"2018-08-24T21:53:40Z","QRCODE","Soldier Field",TRUE,0.940013,"soldier-field","US","Chicago",0,"60605","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL 60605","America/Chicago","1410 S. Museum Campus Drive","Soldier Field","Chicago, IL",602,"IL",31,10,41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"133","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Buccaneers at Giants","2018-11-18T22:00:00","nfl",0.921,FALSE,FALSE,"2018-04-20T00:00:00",0.839,"https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","2018-11-18T13:00:00","normal","Tampa Bay Buccaneers at New York Giants","2018-11-18T18:00:00","2018-04-20T00:47:16",4346929,NA,206,91,91,1182,260.25485,1288,463,FALSE,"2018-08-24T21:53:40Z","QRCODE","MetLife Stadium",TRUE,0.94873494,"metlife-stadium","US","East Rutherford",0,"07073","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","America/New_York","1 MetLife Stadium Drive","MetLife Stadium","East Rutherford, NJ",501,"NJ",1587,17,40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"134","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Titans at Colts","2018-11-18T22:00:00","nfl",0.879,FALSE,FALSE,"2018-04-20T00:00:00",0.815,"https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","2018-11-18T13:00:00","normal","Tennessee Titans at Indianapolis Colts","2018-11-18T18:00:00","2018-04-20T00:47:22",4346957,NA,80,28,28,1103,104.42308,440,754,FALSE,"2018-08-24T21:53:40Z","QRCODE","Lucas Oil Stadium",TRUE,0.9071682,"lucas-oil-stadium","US","Indianapolis",0,"46225","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN 46225","America/Indiana/Indianapolis","500 South Capitol Avenue","Lucas Oil Stadium","Indianapolis, IN",527,"IN",1130,12,39.7601,-86.1639,FALSE,"2018-09-13T22:29:37Z","QRCODE_TM"
"135","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Texans at Redskins","2018-11-18T22:00:00","nfl",0.93,FALSE,FALSE,"2018-04-20T00:00:00",0.852,"https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","2018-11-18T13:00:00","normal","Houston Texans at Washington Redskins","2018-11-18T18:00:00","2018-04-20T00:47:17",4346939,NA,157,81,82,1168,173.63234,928,835,FALSE,"2018-08-24T21:53:40Z","QRCODE","FedEx Field",TRUE,0.9333444,"fedex-field","US","Landover",0,"20785","https://seatgeek.com/venues/fedex-field/tickets","Landover, MD 20785","America/New_York","1600 Fedex Way","FedEx Field","Landover, MD",511,"MD",35,7,38.9071,-76.8658,FALSE,"2015-09-12T14:13:58Z","QRCODE_TM"
"136","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Raiders at Cardinals","2018-11-19T01:05:00","nfl",0.947,FALSE,FALSE,"2018-04-20T00:00:00",0.868,"https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","2018-11-18T14:05:00","normal","Oakland Raiders at Arizona Cardinals","2018-11-18T21:05:00","2018-04-20T00:47:51",4347100,NA,241,97,98,922,253.83363,911,547,FALSE,"2018-08-24T21:53:40Z","QRCODE","State Farm Stadium",TRUE,0.93402725,"state-farm-stadium","US","Glendale",0,"85305","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ 85305","America/Phoenix","1 Cardinals Drive","State Farm Stadium","Glendale, AZ",753,"AZ",43,10,33.5294,-112.262,FALSE,"2015-12-21T17:26:05Z","NONE"
"137","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Broncos at Chargers","2018-11-19T01:05:00","nfl",0.957,FALSE,FALSE,"2018-04-20T00:00:00",0.862,"https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","2018-11-18T13:05:00","normal","Denver Broncos at Los Angeles Chargers","2018-11-18T21:05:00","2018-04-20T00:47:52",4347110,NA,259,164,186,507,306.8127,766,315,FALSE,"2018-08-24T21:53:40Z","QRCODE","StubHub Center",TRUE,0.7228164,"stubhub-center","US","Carson",0,"90746","https://seatgeek.com/venues/stubhub-center/tickets","Carson, CA 90746","America/Los_Angeles","18400 Avalon Blvd","StubHub Center","Carson, CA",803,"CA",52,16,33.8643,-118.261,NA,NA,NA
"138","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Steelers at Jaguars","2018-11-19T05:20:00","nfl",0.893,FALSE,FALSE,"2018-04-20T00:00:00",0.812,"https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947","2018-11-18T20:20:00","normal","Pittsburgh Steelers at Jacksonville Jaguars","2018-11-19T01:20:00","2018-04-20T00:47:19",4346947,NA,321,165,168,752,375.32272,1020,471,FALSE,"2018-08-24T21:53:40Z","QRCODE","EverBank Field",TRUE,0.83759147,"everbank-field","US","Jacksonville",0,"32202","https://seatgeek.com/venues/everbank-field/tickets","Jacksonville, FL 32202","America/New_York","1 Everbank Field Dr","EverBank Field","Jacksonville, FL",561,"FL",5178,9,30.3239,-81.6373,FALSE,"2015-10-17T20:03:42Z","QRCODE_TM"
"139","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Chiefs at Rams","2018-11-20T05:15:00","nfl",0.943,FALSE,FALSE,"2018-04-20T00:00:00",0.857,"https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","2018-11-19T19:15:00","normal","Kansas City Chiefs at Los Angeles Rams","2018-11-20T01:15:00","2018-04-20T01:04:04",4347137,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","Estadio Azteca",TRUE,0,"estadio-azteca-2","Mexico","Mexico City",0,"04650","https://seatgeek.com/venues/estadio-azteca-2/tickets","Mexico City, Mexico","America/Mexico_City","Calzada de Tlalpan 3665","Estadio Azteca","Mexico City, Mexico",0,NA,41952,1,19.3,-99.15,NA,NA,NA
"140","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Bears at Lions","2018-11-22T21:30:00","nfl",0.95,FALSE,FALSE,"2018-04-20T00:00:00",0.867,"https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","2018-11-22T12:30:00","normal","Chicago Bears at Detroit Lions","2018-11-22T17:30:00","2018-04-20T00:47:36",4347024,NA,180,97,97,918,219.20847,2393,662,FALSE,"2018-08-24T21:53:40Z","QRCODE","Ford Field",TRUE,0.9029952,"ford-field","US","Detroit",0,"48226","https://seatgeek.com/venues/ford-field/tickets","Detroit, MI 48226","America/Detroit","2000 Brush St.","Ford Field","Detroit, MI",505,"MI",346,9,42.34,-83.0459,FALSE,"2015-11-04T17:31:52Z","NONE"
"141","2018-09-18","2018-09-18_11.00.31",FALSE,"",TRUE,"Redskins at Cowboys","2018-11-23T01:30:00","nfl",0.995,FALSE,FALSE,"2018-04-05T00:00:00",0.896,"https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","2018-11-22T15:30:00","normal","Washington Redskins at Dallas Cowboys","2018-11-22T21:30:00","2018-04-05T23:08:47",4327921,NA,313,32,32,2434,384.69965,4309,3193,FALSE,"2018-04-17T22:02:33Z","QRCODE","AT&T Stadium",TRUE,0.9751414,"at-t-stadium","US","Arlington",0,"76011","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX 76011","America/Chicago","1 AT&T Way","AT&T Stadium","Arlington, TX",623,"TX",4965,22,32.7459,-97.0957,FALSE,"2018-04-17T22:02:33Z","QRCODE"
"142","2018-09-18","2018-09-18_11.00.31",FALSE,"",TRUE,"Falcons at Saints","2018-11-23T05:20:00","nfl",0.905,FALSE,FALSE,"2018-04-20T00:00:00",0.825,"https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","2018-11-22T19:20:00","normal","Atlanta Falcons at New Orleans Saints","2018-11-23T01:20:00","2018-04-20T00:47:24",4346968,NA,296,68,120,1377,317.41608,4200,1394,FALSE,"2018-05-29T20:39:22Z","QRCODE","Mercedes-Benz Superdome",TRUE,0.8966978,"mercedes-benz-superdome","US","New Orleans",0,"70112","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","New Orleans, LA 70112","America/Chicago","1500 Sugar Bowl Drive","Mercedes-Benz Superdome","New Orleans, LA",622,"LA",128,17,29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"143","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Coastal Carolina at South Alabama","2018-11-24T00:00:00","ncaa_football",0.265,FALSE,FALSE,"2018-02-28T00:00:00",0.298,"https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983","2018-11-23T14:00:00","normal","Coastal Carolina Chanticleers at South Alabama Jaguars Football","2018-11-23T20:00:00","2018-02-28T15:00:16",4281983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ladd Peebles Stadium",TRUE,0.50177634,"ladd-peebles-stadium","US","Mobile",0,"36604","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Mobile, AL 36604","America/Chicago","1621 Virginia St.","Ladd Peebles Stadium","Mobile, AL",686,"AL",3716,6,30.6748,-88.0761,NA,NA,NA
"144","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Jaguars at Bills","2018-11-25T22:00:00","nfl",0.884,FALSE,FALSE,"2018-04-20T00:00:00",0.809,"https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","2018-11-25T13:00:00","normal","Jacksonville Jaguars at Buffalo Bills","2018-11-25T18:00:00","2018-04-20T00:47:43",4347058,NA,77,32,30,1479,95.425255,639,1164,FALSE,"2018-08-24T21:53:41Z","QRCODE","New Era Field",TRUE,0.8815085,"new-era-field","US","Orchard Park",0,"14127","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY 14127","America/New_York","1 Bills Drive","New Era Field","Orchard Park, NY",514,"NY",1135,7,42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"145","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Browns at Bengals","2018-11-25T22:00:00","nfl",0.905,FALSE,FALSE,"2018-04-20T00:00:00",0.82,"https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","2018-11-25T13:00:00","normal","Cleveland Browns at Cincinnati Bengals","2018-11-25T18:00:00","2018-04-20T00:47:39",4347039,NA,96,51,51,907,126.1737,11944,616,FALSE,"2018-08-24T21:53:40Z","QRCODE","Paul Brown Stadium",TRUE,0.86166537,"paul-brown-stadium","US","Cincinnati",0,"45202","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH 45202","America/New_York","1 Paul Brown Stadium","Paul Brown Stadium","Cincinnati, OH",515,"OH",1124,7,39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"146","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Giants at Eagles","2018-11-25T22:00:00","nfl",0.961,FALSE,FALSE,"2018-04-20T00:00:00",0.867,"https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","2018-11-25T13:00:00","normal","New York Giants at Philadelphia Eagles","2018-11-25T18:00:00","2018-04-20T00:47:14",4346918,NA,NA,169,169,NA,421.35,1264,365,FALSE,"2018-08-24T21:53:40Z","QRCODE","Lincoln Financial Field",TRUE,0.90542686,"lincoln-financial-field","US","Philadelphia",0,"19148","https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA 19148","America/New_York","1020 Pattison Ave","Lincoln Financial Field","Philadelphia, PA",504,"PA",330,16,39.9046,-75.1675,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"147","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Seahawks at Panthers","2018-11-25T22:00:00","nfl",0.932,FALSE,FALSE,"2018-04-20T00:00:00",0.843,"https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","2018-11-25T13:00:00","normal","Seattle Seahawks at Carolina Panthers","2018-11-25T18:00:00","2018-04-20T00:47:55",4347125,NA,176,80,91,1016,235.76,1132,500,FALSE,"2018-08-24T21:53:41Z","QRCODE","Bank of America Stadium",TRUE,0.8968222,"bank-of-america-stadium","US","Charlotte",0,"28202","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte, NC 28202","America/New_York","800 South Mint Street","Bank of America Stadium","Charlotte, NC",517,"NC",1122,9,35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"148","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Raiders at Ravens","2018-11-25T22:00:00","nfl",0.882,FALSE,FALSE,"2018-04-20T00:00:00",0.803,"https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","2018-11-25T13:00:00","normal","Oakland Raiders at Baltimore Ravens","2018-11-25T18:00:00","2018-04-20T00:47:44",4347067,NA,NA,68,68,NA,195.61,767,476,FALSE,"2018-08-24T21:53:41Z","QRCODE","M&T Bank Stadium",TRUE,0.8927189,"m-t-bank-stadium","US","Baltimore",0,"21230","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD 21230","America/New_York","1101 Russell St","M&T Bank Stadium","Baltimore, MD",512,"MD",1121,8,39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"149","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"Patriots at Jets","2018-11-25T22:00:00","nfl",0.991,FALSE,FALSE,"2018-04-20T00:00:00",0.886,"https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","2018-11-25T13:00:00","normal","New England Patriots at New York Jets","2018-11-25T18:00:00","2018-04-20T00:47:50",4347098,NA,260,101,108,1158,309.42233,6034,734,FALSE,"2018-08-24T21:53:41Z","QRCODE","MetLife Stadium",TRUE,0.94873494,"metlife-stadium","US","East Rutherford",0,"07073","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","America/New_York","1 MetLife Stadium Drive","MetLife Stadium","East Rutherford, NJ",501,"NJ",1587,17,40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"150","2018-09-18","2018-09-18_11.00.31",FALSE,"",FALSE,"49ers at Buccaneers","2018-11-25T22:00:00","nfl",0.9,FALSE,FALSE,"2018-04-20T00:00:00",0.816,"https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928","2018-11-25T13:00:00","normal","San Francisco 49ers at Tampa Bay Buccaneers","2018-11-25T18:00:00","2018-04-20T00:47:15",4346928,NA,206,71,80,413,235.39285,528,28,FALSE,"2018-08-24T21:53:40Z","QRCODE","Raymond James Stadium",TRUE,0.86513025,"raymond-james-stadium","US","Tampa",0,"33607","https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa, FL 33607","America/New_York","4201 North Dale Mabry Highway","Raymond James Stadium","Tampa, FL",539,"FL",39,14,27.9753,-82.5034,FALSE,"2015-08-24T14:44:53Z","QRCODE_TM"
