"","date","timestamp","title","datetime_local","created_at","type","url","visible_until_utc","description","date_tbd","score","datetime_utc","popularity","short_title","announce_date","datetime_tbd","id","is_open","status","time_tbd","general_admission","average_price","highest_price","lowest_price_good_deals","median_price","visible_listing_count","lowest_price","listing_count","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","name_v2","url_venue","extended_address","slug","display_location","has_upcoming_events","address","timezone","score_venue","popularity_venue","city","state","id_venue","num_upcoming_events","name","postal_code","country","metro_code","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"42","2018-10-18","2018-10-18_16.00.59","Alex G","2018-11-04T19:00:00","2018-08-23T19:51:10","concert","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","2018-11-05T05:00:00","",FALSE,0.476,"2018-11-05T01:00:00",0.571,"Alex G","2018-08-23T00:00:00",FALSE,4494650,FALSE,"normal",FALSE,TRUE,112.37931,584,NA,64,1,47,29,NA,NA,NA,"Thalia Hall","https://seatgeek.com/venues/thalia-hall/tickets","Chicago, IL 60608","thalia-hall","Chicago, IL",TRUE,"1807 S Allport St","America/Chicago",0.51888376,0,"Chicago","IL",60271,59,"Thalia Hall","60608","US",0,41.8577,-87.6575,NA,NA,NA
"43","2018-10-18","2018-10-18_16.00.59","Green Bay Packers at New England Patriots","2018-11-04T20:20:00","2018-04-20T00:47:49","nfl","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","2018-11-05T05:20:00","",FALSE,1.024,"2018-11-05T01:20:00",0.932,"Packers at Patriots","2018-04-20T00:00:00",FALSE,4347089,FALSE,"normal",FALSE,NA,678.5226,1789,326,589,892,389,199,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","Foxborough, MA 02035","gillette-stadium","Foxborough, MA",TRUE,"1 Patriot Place","America/New_York",0.8983344,0,"Foxborough","MA",33,11,"Gillette Stadium","02035","US",506,42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"44","2018-10-18","2018-10-18_16.00.59","Tennessee Titans at Dallas Cowboys","2018-11-05T19:15:00","2018-04-05T23:08:47","nfl","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","2018-11-06T05:15:00","",FALSE,0.968,"2018-11-06T01:15:00",0.889,"Titans at Cowboys","2018-04-05T00:00:00",FALSE,4327922,TRUE,"normal",FALSE,NA,232.43909,2400,NA,180,2658,NA,3612,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX 76011","at-t-stadium","Arlington, TX",TRUE,"1 AT&T Way","America/Chicago",0.9751414,0,"Arlington","TX",4965,17,"AT&T Stadium","76011","US",623,32.7459,-97.0957,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM"
"45","2018-10-18","2018-10-18_16.00.59","Carolina Panthers at Pittsburgh Steelers","2018-11-08T20:20:00","2018-04-20T00:47:46","nfl","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","2018-11-09T05:20:00","",FALSE,0.917,"2018-11-09T01:20:00",0.846,"Panthers at Steelers","2018-04-20T00:00:00",FALSE,4347075,FALSE,"normal",FALSE,NA,205.22603,1197,81,152,1911,81,438,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA 15212","heinz-field","Pittsburgh, PA",TRUE,"100 Art Rooney Avenue","America/New_York",0.9033526,0,"Pittsburgh","PA",1119,7,"Heinz Field","15212","US",508,40.4468,-80.0158,"2018-10-04T12:42:28Z",FALSE,"QRCODE"
"46","2018-10-18","2018-10-18_16.00.59","New England Patriots at Tennessee Titans","2018-11-11T12:00:00","2018-04-20T00:47:30","nfl","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","2018-11-11T21:00:00","",FALSE,0.96,"2018-11-11T17:00:00",0.874,"Patriots at Titans","2018-04-20T00:00:00",FALSE,4346990,FALSE,"normal",FALSE,NA,537.73706,2389,245,467,1061,245,251,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","Nashville, TN 37213","nissan-stadium","Nashville, TN",TRUE,"1 Titans Way","America/New_York",0.8546275,0,"Nashville","TN",1126,16,"Nissan Stadium","37213","US",659,36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"47","2018-10-18","2018-10-18_16.00.59","Arizona Cardinals at Kansas City Chiefs","2018-11-11T12:00:00","2018-04-20T00:47:27","nfl","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","2018-11-11T22:00:00","",FALSE,0.905,"2018-11-11T18:00:00",0.835,"Cardinals at Chiefs","2018-04-20T00:00:00",FALSE,4346980,FALSE,"normal",FALSE,NA,167.5036,449,72,146,1260,72,971,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO 64129","arrowhead-stadium","Kansas City, MO",TRUE,"1 Arrowhead Drive","America/Chicago",0.8827867,0,"Kansas City","MO",1128,6,"Arrowhead Stadium","64129","US",616,39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"48","2018-10-18","2018-10-18_16.00.59","Detroit Lions at Chicago Bears","2018-11-11T12:00:00","2018-04-20T00:47:32","nfl","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","2018-11-11T22:00:00","",FALSE,0.933,"2018-11-11T18:00:00",0.856,"Lions at Bears","2018-04-20T00:00:00",FALSE,4347006,FALSE,"normal",FALSE,NA,394.21817,1197,137,362,1051,188,110,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL 60605","soldier-field","Chicago, IL",TRUE,"1410 S. Museum Campus Drive","America/Chicago",0.940013,0,"Chicago","IL",31,8,"Soldier Field","60605","US",602,41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"49","2018-10-18","2018-10-18_16.00.59","New Orleans Saints at Cincinnati Bengals","2018-11-11T13:00:00","2018-04-20T00:47:40","nfl","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","2018-11-11T22:00:00","",FALSE,0.9,"2018-11-11T18:00:00",0.832,"Saints at Bengals","2018-04-20T00:00:00",FALSE,4347040,FALSE,"normal",FALSE,NA,167.7033,10755,65,121,764,65,364,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH 45202","paul-brown-stadium","Cincinnati, OH",TRUE,"1 Paul Brown Stadium","America/New_York",0.86166537,0,"Cincinnati","OH",1124,5,"Paul Brown Stadium","45202","US",515,39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"50","2018-10-18","2018-10-18_16.00.59","Jacksonville Jaguars at Indianapolis Colts","2018-11-11T13:00:00","2018-04-20T00:47:22","nfl","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","2018-11-11T22:00:00","",FALSE,0.871,"2018-11-11T18:00:00",0.814,"Jaguars at Colts","2018-04-20T00:00:00",FALSE,4346958,FALSE,"normal",FALSE,NA,104.779434,847,28,89,1228,26,671,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN 46225","lucas-oil-stadium","Indianapolis, IN",TRUE,"500 South Capitol Avenue","America/Indiana/Indianapolis",0.9071682,0,"Indianapolis","IN",1130,12,"Lucas Oil Stadium","46225","US",527,39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"51","2018-10-18","2018-10-18_16.00.59","Washington Redskins at Tampa Bay Buccaneers","2018-11-11T13:00:00","2018-04-20T00:47:16","nfl","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","2018-11-11T22:00:00","",FALSE,0.896,"2018-11-11T18:00:00",0.827,"Redskins at Buccaneers","2018-04-20T00:00:00",FALSE,4346930,FALSE,"normal",FALSE,NA,188.75,429,138,168,717,80,16,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa, FL 33607","raymond-james-stadium","Tampa, FL",TRUE,"4201 North Dale Mabry Highway","America/New_York",0.86513025,0,"Tampa","FL",39,14,"Raymond James Stadium","33607","US",539,27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"52","2018-10-18","2018-10-18_16.00.59","Buffalo Bills at New York Jets","2018-11-11T13:00:00","2018-04-20T00:47:43","nfl","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","2018-11-11T22:00:00","",FALSE,0.93,"2018-11-11T18:00:00",0.853,"Bills at Jets","2018-04-20T00:00:00",FALSE,4347060,FALSE,"normal",FALSE,NA,163.46684,3228,51,132,1553,51,784,"2018-08-24T21:53:40Z",FALSE,"QRCODE","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","metlife-stadium","East Rutherford, NJ",TRUE,"1 MetLife Stadium Drive","America/New_York",0.94873494,0,"East Rutherford","NJ",1587,12,"MetLife Stadium","07073","US",501,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"53","2018-10-18","2018-10-18_16.00.59","Atlanta Falcons at Cleveland Browns","2018-11-11T13:00:00","2018-04-20T00:47:31","nfl","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","2018-11-11T22:00:00","",FALSE,0.881,"2018-11-11T18:00:00",0.82,"Falcons at Browns","2018-04-20T00:00:00",FALSE,4346996,FALSE,"normal",FALSE,NA,118.623314,1176,47,96,1376,50,815,"2018-08-24T21:53:40Z",FALSE,"QRCODE","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland, OH 44114","firstenergy-stadium-15","Cleveland, OH",TRUE,"100 Alfred Lerner Way","America/New_York",0.86852187,0,"Cleveland","OH",1123,5,"FirstEnergy Stadium","44114","US",510,41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
