"","date","timestamp","date_tbd","datetime_utc","popularity","datetime_local","id","score","created_at","short_title","visible_until_utc","type","description","is_open","datetime_tbd","status","url","announce_date","title","time_tbd","general_admission","highest_price","lowest_price","median_price","visible_listing_count","listing_count","average_price","lowest_price_good_deals","employee_only_accessMethod","method_accessMethod","created_at_accessMethod","has_upcoming_events","popularity_venue","postal_code","id_venue","metro_code","display_location","slug","extended_address","name_v2","timezone","score_venue","address","state","city","name","url_venue","country","num_upcoming_events","lon","lat","employee_only_AccessMethod","method_AccessMethod","created_at_AccessMethod"
"46","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-11T17:00:00",0.896,"2018-11-11T12:00:00",4346990,0.927,"2018-04-20T00:47:30","Patriots at Titans","2018-11-11T21:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","2018-04-20T00:00:00","New England Patriots at Tennessee Titans",FALSE,NA,2389,241,467,1070,257,537.0934,241,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"37213",1126,659,"Nashville, TN","nissan-stadium","Nashville, TN 37213","Nissan Stadium","America/New_York",0.8546275,"1 Titans Way","TN","Nashville","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets","US",16,-86.7713,36.1665,FALSE,"NONE","2015-10-19T15:09:39Z"
"47","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-11T18:00:00",0.859,"2018-11-11T13:00:00",4347040,0.879,"2018-04-20T00:47:40","Saints at Bengals","2018-11-11T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","2018-04-20T00:00:00","New Orleans Saints at Cincinnati Bengals",FALSE,NA,10755,65,121,760,366,167.34973,65,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"45202",1124,515,"Cincinnati, OH","paul-brown-stadium","Cincinnati, OH 45202","Paul Brown Stadium","America/New_York",0.86166537,"1 Paul Brown Stadium","OH","Cincinnati","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","US",5,-84.5177,39.0961,FALSE,"QRCODE_TM","2015-10-09T16:14:37Z"
"48","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-11T18:00:00",0.88,"2018-11-11T12:00:00",4347006,0.905,"2018-04-20T00:47:32","Lions at Bears","2018-11-11T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","2018-04-20T00:00:00","Detroit Lions at Chicago Bears",FALSE,NA,1197,187,369,1061,111,392.96396,137,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"60605",31,602,"Chicago, IL","soldier-field","Chicago, IL 60605","Soldier Field","America/Chicago",0.940013,"1410 S. Museum Campus Drive","IL","Chicago","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","US",8,-87.6159,41.8623,FALSE,"NONE","2018-06-02T00:44:08Z"
"49","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-11T18:00:00",0.863,"2018-11-11T12:00:00",4346980,0.884,"2018-04-20T00:47:27","Cardinals at Chiefs","2018-11-11T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","2018-04-20T00:00:00","Arizona Cardinals at Kansas City Chiefs",FALSE,NA,449,72,146,1264,974,167.42915,72,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"64129",1128,616,"Kansas City, MO","arrowhead-stadium","Kansas City, MO 64129","Arrowhead Stadium","America/Chicago",0.8827867,"1 Arrowhead Drive","MO","Kansas City","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","US",6,-94.4839,39.0489,FALSE,"QRCODE_TM","2015-08-20T16:20:51Z"
"50","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-11T18:00:00",0.839,"2018-11-11T13:00:00",4346958,0.848,"2018-04-20T00:47:22","Jaguars at Colts","2018-11-11T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","2018-04-20T00:00:00","Jacksonville Jaguars at Indianapolis Colts",FALSE,NA,847,28,89,1231,674,105.637985,28,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"46225",1130,527,"Indianapolis, IN","lucas-oil-stadium","Indianapolis, IN 46225","Lucas Oil Stadium","America/Indiana/Indianapolis",0.9071682,"500 South Capitol Avenue","IN","Indianapolis","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","US",12,-86.1639,39.7601,FALSE,"QRCODE_TM","2018-09-13T22:29:37Z"
"51","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-11T18:00:00",0.852,"2018-11-11T13:00:00",4346930,0.872,"2018-04-20T00:47:16","Redskins at Buccaneers","2018-11-11T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","2018-04-20T00:00:00","Washington Redskins at Tampa Bay Buccaneers",FALSE,NA,430,80,168,717,15,190.13333,79,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"33607",39,539,"Tampa, FL","raymond-james-stadium","Tampa, FL 33607","Raymond James Stadium","America/New_York",0.86513025,"4201 North Dale Mabry Highway","FL","Tampa","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","US",14,-82.5034,27.9753,FALSE,"QRCODE_TM","2015-08-24T14:44:53Z"
"52","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-11T18:00:00",0.85,"2018-11-11T13:00:00",4346996,0.862,"2018-04-20T00:47:31","Falcons at Browns","2018-11-11T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","2018-04-20T00:00:00","Atlanta Falcons at Cleveland Browns",FALSE,NA,1176,49,96,1378,823,118.48481,47,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"44114",1123,510,"Cleveland, OH","firstenergy-stadium-15","Cleveland, OH 44114","FirstEnergy Stadium","America/New_York",0.86852187,"100 Alfred Lerner Way","OH","Cleveland","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US",5,-81.7,41.5065,FALSE,"NONE","2015-11-11T20:55:31Z"
"53","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-11T18:00:00",0.884,"2018-11-11T13:00:00",4347060,0.912,"2018-04-20T00:47:43","Bills at Jets","2018-11-11T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","2018-04-20T00:00:00","Buffalo Bills at New York Jets",FALSE,NA,3228,51,134,1559,779,165.01797,50,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"07073",1587,501,"East Rutherford, NJ","metlife-stadium","East Rutherford, NJ 07073","MetLife Stadium","America/New_York",0.94873494,"1 MetLife Stadium Drive","NJ","East Rutherford","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US",12,-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"54","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-11T18:00:00",0.891,"2018-11-11T12:00:00",4346912,0.914,"2018-04-20T00:47:13","Dolphins at Packers","2018-11-11T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","2018-04-20T00:00:00","Miami Dolphins at Green Bay Packers",FALSE,NA,659,227,371,641,106,365.66037,180,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"54304",1125,658,"Green Bay, WI","lambeau-field","Green Bay, WI 54304","Lambeau Field","America/Chicago",0.92909414,"1265 Lombardi Avenue","WI","Green Bay","Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","US",4,-88.0622,44.5013,FALSE,"QRCODE_TM","2015-09-02T22:43:34Z"
"55","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-11T21:05:00",0.856,"2018-11-11T13:05:00",4347130,0.875,"2018-04-20T00:47:56","Chargers at Raiders","2018-11-12T01:05:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","2018-04-20T00:00:00","Los Angeles Chargers at Oakland Raiders",FALSE,NA,497,85,181,1615,437,187.49199,77,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"94621",14,807,"Oakland, CA","oakland-alameda-county-coliseum","Oakland, CA 94621","Oakland-Alameda County Coliseum","America/Los_Angeles",0.7817843,"7000 Coliseum Way","CA","Oakland","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US",9,-122.201,37.7469,FALSE,"PDF417","2015-06-24T00:00:00Z"
"56","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-11T21:25:00",0.871,"2018-11-11T13:25:00",4346920,0.896,"2018-04-20T00:47:14","Seahawks at Rams","2018-11-12T01:25:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","2018-04-20T00:00:00","Seattle Seahawks at Los Angeles Rams",FALSE,NA,922,89,170,1456,436,227.3945,68,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"90037",51012,0,"Los Angeles, CA","los-angeles-memorial-coliseum-1","Los Angeles, CA 90037","Los Angeles Memorial Coliseum","America/Los_Angeles",0.86898464,"3911 S Figueroa St","CA","Los Angeles","Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","US",8,-118.288,34.0138,FALSE,"QRCODE","2018-08-23T17:59:28Z"
"57","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-12T00:00:00",0.525,"2018-11-11T19:00:00",4500554,0.435,"2018-08-23T20:13:51","Alex G with Half Waif","2018-11-12T04:00:00","concert","",FALSE,FALSE,"normal","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","2018-08-23T00:00:00","Alex G with Half Waif",FALSE,TRUE,584,102,113,1,10,199.8,NA,NA,NA,NA,TRUE,0,"33605",3160,539,"Tampa, FL","crowbar-2","Tampa, FL 33605","Crowbar","America/New_York",0.42424366,"1812 North 17th Street","FL","Tampa","Crowbar","https://seatgeek.com/venues/crowbar-2/tickets","US",29,-82.4406,27.9608,NA,NA,NA
"58","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-12T01:20:00",0.916,"2018-11-11T20:20:00",4347031,0.955,"2018-04-20T00:47:38","Cowboys at Eagles","2018-11-12T05:20:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","2018-04-20T00:00:00","Dallas Cowboys at Philadelphia Eagles",FALSE,NA,2588,205,428,1539,282,480.68796,151,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"19148",330,504,"Philadelphia, PA","lincoln-financial-field","Philadelphia, PA 19148","Lincoln Financial Field","America/New_York",0.90542686,"1020 Pattison Ave","PA","Philadelphia","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","US",13,-75.1675,39.9046,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"59","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-13T01:15:00",0.887,"2018-11-12T17:15:00",4347117,0.917,"2018-04-20T00:47:54","Giants at 49ers","2018-11-13T05:15:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","2018-04-20T00:00:00","New York Giants at San Francisco 49ers",FALSE,NA,5666,44,131,2243,1064,152.91353,44,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"95054",58670,0,"Santa Clara, CA","levi-s-stadium","Santa Clara, CA 95054","Levi's Stadium","America/Los_Angeles",0.95768774,"4900 Marie P DeBartolo Way","CA","Santa Clara","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","US",10,-121.969,37.4023,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"60","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-16T01:20:00",0.909,"2018-11-15T17:20:00",4347126,0.949,"2018-04-20T00:47:56","Packers at Seahawks","2018-11-16T05:20:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","2018-04-20T00:00:00","Green Bay Packers at Seattle Seahawks",FALSE,NA,1599,256,476,1442,140,559.6643,224,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"98134",339,819,"Seattle, WA","centurylink-field","Seattle, WA 98134","CenturyLink Field","America/Los_Angeles",0.87232786,"800 Occidental Ave S","WA","Seattle","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","US",8,-122.33,47.6,FALSE,"QRCODE","2018-03-02T22:54:54Z"
"61","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-17T22:00:00",0.505,"2018-11-17T16:00:00",4281956,0.424,"2018-02-28T15:00:12","South Alabama at Louisiana","2018-11-18T02:00:00","ncaa_football","",FALSE,FALSE,"normal","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956","2018-02-28T00:00:00","South Alabama Jaguars at Louisiana Ragin Cajuns Football",FALSE,NA,103,54,59,37,107,64.98131,54,NA,NA,NA,TRUE,0,"70506",2796,642,"Lafayette, LA","cajun-field","Lafayette, LA 70506","Cajun Field","America/Chicago",0.43303972,"201 Rhienhardt Drive","LA","Lafayette","Cajun Field","https://seatgeek.com/venues/cajun-field/tickets","US",3,-92.04,30.22,NA,NA,NA
"62","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-18T18:00:00",0.829,"2018-11-18T13:00:00",4347068,0.847,"2018-04-20T00:47:45","Bengals at Ravens","2018-11-18T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","2018-04-20T00:00:00","Cincinnati Bengals at Baltimore Ravens",FALSE,NA,715,45,106,1942,553,138.88788,44,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"21230",1121,512,"Baltimore, MD","m-t-bank-stadium","Baltimore, MD 21230","M&T Bank Stadium","America/New_York",0.8927189,"1101 Russell St","MD","Baltimore","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","US",6,-76.623,39.2774,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z"
"63","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-18T18:00:00",0.885,"2018-11-18T12:00:00",4347005,0.919,"2018-04-20T00:47:32","Vikings at Bears","2018-11-18T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","2018-04-20T00:00:00","Minnesota Vikings at Chicago Bears",FALSE,NA,1049,190,378,1132,129,412.7054,194,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"60605",31,602,"Chicago, IL","soldier-field","Chicago, IL 60605","Soldier Field","America/Chicago",0.940013,"1410 S. Museum Campus Drive","IL","Chicago","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","US",8,-87.6159,41.8623,FALSE,"NONE","2018-06-02T00:44:08Z"
"64","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-18T18:00:00",0.918,"2018-11-18T13:00:00",4347049,0.954,"2018-04-20T00:47:41","Cowboys at Falcons","2018-11-18T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","2018-04-20T00:00:00","Dallas Cowboys at Atlanta Falcons",FALSE,NA,1600,163,315,2296,669,380.44095,163,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"30313",419590,0,"Atlanta, GA","mercedes-benz-stadium","Atlanta, GA 30313","Mercedes-Benz Stadium","America/New_York",0.76958936,"35 Northside Dr NW","GA","Atlanta","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","US",16,-84.4,33.76,FALSE,"QRCODE","2018-08-23T20:14:46Z"
"65","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-18T18:00:00",0.885,"2018-11-18T12:00:00",4346969,0.911,"2018-04-20T00:47:25","Eagles at Saints","2018-11-18T22:00:00","nfl","",TRUE,FALSE,"normal","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","2018-04-20T00:00:00","Philadelphia Eagles at New Orleans Saints",FALSE,NA,3000,166,340,1109,1203,369.35162,166,FALSE,"QRCODE","2018-05-29T20:39:16Z",TRUE,0,"70112",128,622,"New Orleans, LA","mercedes-benz-superdome","New Orleans, LA 70112","Mercedes-Benz Superdome","America/Chicago",0.8966978,"1500 Sugar Bowl Drive","LA","New Orleans","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","US",15,-90.0786,29.9515,FALSE,"QRCODE_TM","2018-08-27T20:46:59Z"
"66","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-18T18:00:00",0.882,"2018-11-18T13:00:00",4347025,0.908,"2018-04-20T00:47:37","Panthers at Lions","2018-11-18T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","2018-04-20T00:00:00","Carolina Panthers at Detroit Lions",FALSE,NA,899,58,100,778,554,123.99458,58,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"48226",346,505,"Detroit, MI","ford-field","Detroit, MI 48226","Ford Field","America/Detroit",0.9029952,"2000 Brush St.","MI","Detroit","Ford Field","https://seatgeek.com/venues/ford-field/tickets","US",11,-83.0459,42.34,FALSE,"NONE","2015-11-04T17:31:52Z"
"67","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-18T18:00:00",0.842,"2018-11-18T13:00:00",4346957,0.857,"2018-04-20T00:47:22","Titans at Colts","2018-11-18T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","2018-04-20T00:00:00","Tennessee Titans at Indianapolis Colts",FALSE,NA,1162,26,73,1282,688,100.084305,26,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"46225",1130,527,"Indianapolis, IN","lucas-oil-stadium","Indianapolis, IN 46225","Lucas Oil Stadium","America/Indiana/Indianapolis",0.9071682,"500 South Capitol Avenue","IN","Indianapolis","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","US",12,-86.1639,39.7601,FALSE,"QRCODE_TM","2018-09-13T22:29:37Z"
"68","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-18T18:00:00",0.873,"2018-11-18T13:00:00",4346929,0.906,"2018-04-20T00:47:16","Buccaneers at Giants","2018-11-18T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","2018-04-20T00:00:00","Tampa Bay Buccaneers at New York Giants",FALSE,NA,1217,85,172,1884,500,221.598,85,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"07073",1587,501,"East Rutherford, NJ","metlife-stadium","East Rutherford, NJ 07073","MetLife Stadium","America/New_York",0.94873494,"1 MetLife Stadium Drive","NJ","East Rutherford","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US",12,-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"69","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-18T18:00:00",0.889,"2018-11-18T13:00:00",4346939,0.917,"2018-04-20T00:47:17","Texans at Redskins","2018-11-18T22:00:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","2018-04-20T00:00:00","Houston Texans at Washington Redskins",FALSE,NA,376,62,157,1263,640,164.4375,62,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"20785",35,511,"Landover, MD","fedex-field","Landover, MD 20785","FedEx Field","America/New_York",0.9333444,"1600 Fedex Way","MD","Landover","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","US",5,-76.8658,38.9071,FALSE,"QRCODE_TM","2015-09-12T14:13:58Z"
"70","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-18T21:05:00",0.89,"2018-11-18T14:05:00",4347100,0.92,"2018-04-20T00:47:51","Raiders at Cardinals","2018-11-19T01:05:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","2018-04-20T00:00:00","Oakland Raiders at Arizona Cardinals",FALSE,NA,687,75,210,1179,530,228.90944,75,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"85305",43,753,"Glendale, AZ","state-farm-stadium","Glendale, AZ 85305","State Farm Stadium","America/Phoenix",0.93402725,"1 Cardinals Drive","AZ","Glendale","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","US",10,-112.262,33.5294,FALSE,"NONE","2015-12-21T17:26:05Z"
"71","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-18T21:05:00",0.9,"2018-11-18T13:05:00",4347110,0.941,"2018-04-20T00:47:52","Broncos at Chargers","2018-11-19T01:05:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","2018-04-20T00:00:00","Denver Broncos at Los Angeles Chargers",FALSE,NA,612,188,255,612,214,295.2243,188,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"90746",52,803,"Carson, CA","stubhub-center","Carson, CA 90746","StubHub Center","America/Los_Angeles",0.7228164,"18400 Avalon Blvd","CA","Carson","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","US",10,-118.261,33.8643,NA,NA,NA
"72","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-19T01:20:00",0.846,"2018-11-18T20:20:00",4346947,0.873,"2018-04-20T00:47:19","Steelers at Jaguars","2018-11-19T05:20:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947","2018-04-20T00:00:00","Pittsburgh Steelers at Jacksonville Jaguars",FALSE,NA,123582,156,278,1162,380,654.1579,156,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"32202",5178,561,"Jacksonville, FL","tiaa-bank-field","Jacksonville, FL 32202","TIAA Bank Field","America/New_York",0.83759147,"1 Everbank Field Dr","FL","Jacksonville","TIAA Bank Field","https://seatgeek.com/venues/tiaa-bank-field/tickets","US",7,-81.6373,30.3239,FALSE,"QRCODE_TM","2015-10-17T20:03:42Z"
"73","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-20T01:15:00",0.865,"2018-11-19T19:15:00",4347137,0.89,"2018-04-20T01:04:04","Chiefs at Rams","2018-11-20T05:15:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","2018-04-20T00:00:00","Kansas City Chiefs at Los Angeles Rams",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"14370",41952,0,"Mexico City, Mexico","estadio-azteca-2","Mexico City, Mexico","Estadio Azteca","America/Mexico_City",0,"Calzada de Tlalpan 3665",NA,"Mexico City","Estadio Azteca","https://seatgeek.com/venues/estadio-azteca-2/tickets","Mexico",1,-99.15,19.3,NA,NA,NA
"74","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-22T17:30:00",0.901,"2018-11-22T12:30:00",4347024,0.937,"2018-04-20T00:47:36","Bears at Lions","2018-11-22T21:30:00","nfl","",FALSE,FALSE,"normal","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","2018-04-20T00:00:00","Chicago Bears at Detroit Lions",FALSE,NA,899,122,188,638,432,219.48842,110,FALSE,"QRCODE","2018-08-24T21:53:40Z",TRUE,0,"48226",346,505,"Detroit, MI","ford-field","Detroit, MI 48226","Ford Field","America/Detroit",0.9029952,"2000 Brush St.","MI","Detroit","Ford Field","https://seatgeek.com/venues/ford-field/tickets","US",11,-83.0459,42.34,FALSE,"NONE","2015-11-04T17:31:52Z"
"75","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-22T21:30:00",0.919,"2018-11-22T15:30:00",4327921,0.962,"2018-04-05T23:08:47","Redskins at Cowboys","2018-11-23T01:30:00","nfl","",TRUE,FALSE,"normal","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","2018-04-05T00:00:00","Washington Redskins at Dallas Cowboys",FALSE,NA,2986,NA,294,2202,2760,351.2134,NA,FALSE,"QRCODE_TM","2018-10-06T23:29:11Z",TRUE,0,"76011",4965,623,"Arlington, TX","at-t-stadium","Arlington, TX 76011","AT&T Stadium","America/Chicago",0.9751414,"1 AT&T Way","TX","Arlington","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","US",17,-97.0957,32.7459,FALSE,"QRCODE_TM","2018-10-06T23:29:11Z"
"76","2018-10-18","2018-10-18_11.00.16",FALSE,"2018-11-23T01:20:00",0.857,"2018-11-22T19:20:00",4346968,0.883,"2018-04-20T00:47:24","Falcons at Saints","2018-11-23T05:20:00","nfl","",TRUE,FALSE,"normal","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","2018-04-20T00:00:00","Atlanta Falcons at New Orleans Saints",FALSE,NA,4200,135,329,875,951,355.9453,135,FALSE,"QRCODE","2018-05-29T20:39:22Z",TRUE,0,"70112",128,622,"New Orleans, LA","mercedes-benz-superdome","New Orleans, LA 70112","Mercedes-Benz Superdome","America/Chicago",0.8966978,"1500 Sugar Bowl Drive","LA","New Orleans","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","US",15,-90.0786,29.9515,FALSE,"QRCODE_TM","2018-08-27T20:46:59Z"
