"","date","timestamp","visible_until_utc","url","datetime_local","datetime_tbd","id","type","score","status","date_tbd","time_tbd","is_open","short_title","popularity","title","announce_date","datetime_utc","description","created_at","general_admission","listing_count","lowest_price","median_price","visible_listing_count","highest_price","average_price","lowest_price_good_deals","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","metro_code","city","extended_address","country","url_venue","name_v2","slug","name","score_venue","popularity_venue","num_upcoming_events","id_venue","timezone","has_upcoming_events","state","display_location","postal_code","address","lat","lon","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"73","2018-09-27","2018-09-27_16.00.17","2018-10-28T21:00:00","https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007","2018-10-28T12:00:00",FALSE,4347007,"nfl",0.923,"normal",FALSE,FALSE,FALSE,"Jets at Bears",0.892,"New York Jets at Chicago Bears","2018-04-20T00:00:00","2018-10-28T17:00:00","","2018-04-20T00:47:33",NA,132,133,291,709,1197,325.61365,158,"QRCODE",FALSE,"2018-08-24T21:53:39Z",602,"Chicago","Chicago, IL 60605","US","https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","soldier-field","Soldier Field",0.940013,0,9,31,"America/Chicago",TRUE,"IL","Chicago, IL","60605","1410 S. Museum Campus Drive",41.8623,-87.6159,"NONE",FALSE,"2018-06-02T00:44:08Z"
"74","2018-09-27","2018-09-27_16.00.17","2018-10-29T00:05:00","https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153","2018-10-28T13:05:00",FALSE,4347153,"nfl",0.89,"normal",FALSE,FALSE,FALSE,"Colts at Raiders",0.867,"Indianapolis Colts at Oakland Raiders","2018-04-20T00:00:00","2018-10-28T20:05:00","","2018-04-20T01:04:25",NA,546,77,154,842,484,167.80037,77,"QRCODE",FALSE,"2018-08-24T21:53:39Z",807,"Oakland","Oakland, CA 94621","US","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum",0.7817843,0,20,14,"America/Los_Angeles",TRUE,"CA","Oakland, CA","94621","7000 Coliseum Way",37.7469,-122.201,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"75","2018-09-27","2018-09-27_16.00.17","2018-10-29T00:25:00","https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921","2018-10-28T13:25:00",FALSE,4346921,"nfl",0.986,"normal",FALSE,FALSE,FALSE,"Packers at Rams",0.938,"Green Bay Packers at Los Angeles Rams","2018-04-20T00:00:00","2018-10-28T20:25:00","","2018-04-20T00:47:14",NA,580,232,485,1021,2929,658.9345,232,"QRCODE",FALSE,"2018-08-24T21:53:39Z",0,"Los Angeles","Los Angeles, CA 90037","US","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","los-angeles-memorial-coliseum-1","Los Angeles Memorial Coliseum",0.86898464,0,9,51012,"America/Los_Angeles",TRUE,"CA","Los Angeles, CA","90037","3911 S Figueroa St",34.0138,-118.288,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"76","2018-09-27","2018-09-27_16.00.17","2018-10-29T00:25:00","https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101","2018-10-28T13:25:00",FALSE,4347101,"nfl",0.94,"normal",FALSE,FALSE,FALSE,"49ers at Cardinals",0.907,"San Francisco 49ers at Arizona Cardinals","2018-04-20T00:00:00","2018-10-28T20:25:00","","2018-04-20T00:47:51",NA,765,37,112,1001,611,139.03398,37,"QRCODE",FALSE,"2018-08-24T21:53:39Z",753,"Glendale","Glendale, AZ 85305","US","https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium","state-farm-stadium","State Farm Stadium",0.93402725,0,10,43,"America/Phoenix",TRUE,"AZ","Glendale, AZ","85305","1 Cardinals Drive",33.5294,-112.262,"NONE",FALSE,"2015-12-21T17:26:05Z"
"77","2018-09-27","2018-09-27_16.00.17","2018-10-29T04:20:00","https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136","2018-10-28T19:20:00",FALSE,4347136,"nfl",0.926,"normal",FALSE,FALSE,FALSE,"Saints at Vikings",0.895,"New Orleans Saints at Minnesota Vikings","2018-04-20T00:00:00","2018-10-29T00:20:00","","2018-04-20T01:04:04",NA,504,133,271,743,2321,333.19247,133,"QRCODE",FALSE,"2018-08-24T21:53:39Z",0,"Minneapolis","Minneapolis, MN 55415","US","https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","u-s-bank-stadium","U.S. Bank Stadium",0.88524246,0,15,218451,"America/Chicago",TRUE,"MN","Minneapolis, MN","55415","401 Chicago Avenue",44.97,-93.26,"NONE",FALSE,"2018-08-22T15:34:15Z"
"78","2018-09-27","2018-09-27_16.00.17","2018-10-30T04:15:00","https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062","2018-10-29T20:15:00",FALSE,4347062,"nfl",0.939,"normal",FALSE,FALSE,FALSE,"Patriots at Bills",0.9,"New England Patriots at Buffalo Bills","2018-04-20T00:00:00","2018-10-30T00:15:00","","2018-04-20T00:47:44",NA,961,95,158,1031,123582,308.27054,95,"QRCODE",FALSE,"2018-08-24T21:53:39Z",514,"Orchard Park","Orchard Park, NY 14127","US","https://seatgeek.com/venues/new-era-field/tickets","New Era Field","new-era-field","New Era Field",0.8815085,0,7,1135,"America/New_York",TRUE,"NY","Orchard Park, NY","14127","1 Bills Drive",42.7737,-78.7874,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"79","2018-09-27","2018-09-27_16.00.17","2018-11-02T04:20:00","https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131","2018-11-01T17:20:00",FALSE,4347131,"nfl",0.988,"normal",FALSE,FALSE,FALSE,"Raiders at 49ers",0.934,"Oakland Raiders at San Francisco 49ers","2018-04-20T00:00:00","2018-11-02T00:20:00","","2018-04-20T00:47:57",NA,684,224,436,929,3068,470.1316,224,"QRCODE",FALSE,"2018-08-24T21:53:39Z",0,"Santa Clara","Santa Clara, CA 95054","US","https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","levi-s-stadium","Levi's Stadium",0.95768774,0,13,58670,"America/Los_Angeles",TRUE,"CA","Santa Clara, CA","95054","4900 Marie P DeBartolo Way",37.4023,-121.969,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"80","2018-09-27","2018-09-27_16.00.17","2018-11-03T23:00:00","https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935","2018-11-03T14:00:00",FALSE,4281935,"ncaa_football",0.512,"normal",FALSE,FALSE,FALSE,"South Alabama at Arkansas State",0.573,"South Alabama Jaguars at Arkansas State Red Wolves Football","2018-02-28T00:00:00","2018-11-03T19:00:00","","2018-02-28T15:00:09",NA,123,23,45,53,78,45.333332,NA,NA,NA,NA,0,"Jonesboro","Jonesboro, AR 72401","US","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","Centennial Bank Stadium","centennial-bank-stadium-1","Centennial Bank Stadium",0.47753516,0,3,8896,"America/Chicago",TRUE,"AR","Jonesboro, AR","72401","2180 Aggie Rd",35.8429,-90.6797,NA,NA,NA
"81","2018-09-27","2018-09-27_16.00.17","2018-11-04T22:00:00","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083","2018-11-04T13:00:00",FALSE,4347083,"nfl",0.907,"normal",FALSE,FALSE,FALSE,"Jets at Dolphins",0.869,"New York Jets at Miami Dolphins","2018-04-20T00:00:00","2018-11-04T18:00:00","","2018-04-20T00:47:47",NA,181,73,176,871,899,225.8674,63,"QRCODE",FALSE,"2018-08-24T21:53:39Z",528,"Miami Gardens","Miami Gardens, FL 33056","US","https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium","hard-rock-stadium","Hard Rock Stadium",0.8378203,0,36,29,"America/New_York",TRUE,"FL","Miami Gardens, FL","33056","347 Don Shula Dr.",25.96,-80.24,"NONE",FALSE,"2017-10-03T18:58:44Z"
"82","2018-09-27","2018-09-27_16.00.17","2018-11-04T22:00:00","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140","2018-11-04T12:00:00",FALSE,4347140,"nfl",0.923,"normal",FALSE,FALSE,FALSE,"Lions at Vikings",0.889,"Detroit Lions at Minnesota Vikings","2018-04-20T00:00:00","2018-11-04T18:00:00","","2018-04-20T01:04:05",NA,478,109,222,739,1385,267.77197,109,"QRCODE",FALSE,"2018-08-24T21:53:39Z",0,"Minneapolis","Minneapolis, MN 55415","US","https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","u-s-bank-stadium","U.S. Bank Stadium",0.88524246,0,15,218451,"America/Chicago",TRUE,"MN","Minneapolis, MN","55415","401 Chicago Avenue",44.97,-93.26,"NONE",FALSE,"2018-08-22T15:34:15Z"
"83","2018-09-27","2018-09-27_16.00.17","2018-11-04T22:00:00","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997","2018-11-04T13:00:00",FALSE,4346997,"nfl",0.866,"normal",FALSE,FALSE,FALSE,"Chiefs at Browns",0.844,"Kansas City Chiefs at Cleveland Browns","2018-04-20T00:00:00","2018-11-04T18:00:00","","2018-04-20T00:47:31",NA,975,57,107,1151,476,125.66975,50,"QRCODE",FALSE,"2018-08-24T21:53:39Z",510,"Cleveland","Cleveland, OH 44114","US","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium","firstenergy-stadium-15","FirstEnergy Stadium",0.86852187,0,6,1123,"America/New_York",TRUE,"OH","Cleveland, OH","44114","100 Alfred Lerner Way",41.5065,-81.7,"NONE",FALSE,"2015-11-11T20:55:31Z"
"84","2018-09-27","2018-09-27_16.00.17","2018-11-04T22:00:00","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069","2018-11-04T13:00:00",FALSE,4347069,"nfl",0.914,"normal",FALSE,FALSE,FALSE,"Steelers at Ravens",0.876,"Pittsburgh Steelers at Baltimore Ravens","2018-04-20T00:00:00","2018-11-04T18:00:00","","2018-04-20T00:47:45",NA,395,120,196,855,11429,290.45062,120,"QRCODE",FALSE,"2018-08-24T21:53:39Z",512,"Baltimore","Baltimore, MD 21230","US","https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","m-t-bank-stadium","M&T Bank Stadium",0.8927189,0,7,1121,"America/New_York",TRUE,"MD","Baltimore, MD","21230","1101 Russell St",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"85","2018-09-27","2018-09-27_16.00.17","2018-11-04T22:00:00","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937","2018-11-04T13:00:00",FALSE,4346937,"nfl",0.933,"normal",FALSE,FALSE,FALSE,"Falcons at Redskins",0.896,"Atlanta Falcons at Washington Redskins","2018-04-20T00:00:00","2018-11-04T18:00:00","","2018-04-20T00:47:17",NA,668,79,147,1017,420,169.7036,79,"QRCODE",FALSE,"2018-08-24T21:53:39Z",511,"Landover","Landover, MD 20785","US","https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","fedex-field","FedEx Field",0.9333444,0,6,35,"America/New_York",TRUE,"MD","Landover, MD","20785","1600 Fedex Way",38.9071,-76.8658,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"86","2018-09-27","2018-09-27_16.00.17","2018-11-04T22:00:00","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033","2018-11-04T13:00:00",FALSE,4347033,"nfl",0.878,"normal",FALSE,FALSE,FALSE,"Buccaneers at Panthers",0.849,"Tampa Bay Buccaneers at Carolina Panthers","2018-04-20T00:00:00","2018-11-04T18:00:00","","2018-04-20T00:47:38",NA,300,79,158,748,1081,204.63333,71,"QRCODE",FALSE,"2018-08-24T21:53:39Z",517,"Charlotte","Charlotte, NC 28202","US","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","bank-of-america-stadium","Bank of America Stadium",0.8968222,0,8,1122,"America/New_York",TRUE,"NC","Charlotte, NC","28202","800 South Mint Street",35.2243,-80.8524,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"87","2018-09-27","2018-09-27_16.00.17","2018-11-04T22:00:00","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061","2018-11-04T13:00:00",FALSE,4347061,"nfl",0.9,"normal",FALSE,FALSE,FALSE,"Bears at Bills",0.868,"Chicago Bears at Buffalo Bills","2018-04-20T00:00:00","2018-11-04T18:00:00","","2018-04-20T00:47:43",NA,876,54,103,1172,601,128.60388,54,"QRCODE",FALSE,"2018-08-24T21:53:39Z",514,"Orchard Park","Orchard Park, NY 14127","US","https://seatgeek.com/venues/new-era-field/tickets","New Era Field","new-era-field","New Era Field",0.8815085,0,7,1135,"America/New_York",TRUE,"NY","Orchard Park, NY","14127","1 Bills Drive",42.7737,-78.7874,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"88","2018-09-27","2018-09-27_16.00.17","2018-11-05T01:05:00","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","2018-11-04T13:05:00",FALSE,4347127,"nfl",0.921,"normal",FALSE,FALSE,FALSE,"Chargers at Seahawks",0.881,"Los Angeles Chargers at Seattle Seahawks","2018-04-20T00:00:00","2018-11-04T21:05:00","","2018-04-20T00:47:56",NA,221,154,362,627,1015,363.73303,154,"QRCODE",FALSE,"2018-08-24T21:53:39Z",819,"Seattle","Seattle, WA 98134","US","https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","centurylink-field","CenturyLink Field",0.87232786,0,12,339,"America/Los_Angeles",TRUE,"WA","Seattle, WA","98134","800 Occidental Ave S",47.6,-122.33,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"89","2018-09-27","2018-09-27_16.00.17","2018-11-05T01:05:00","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","2018-11-04T14:05:00",FALSE,4347141,"nfl",0.885,"normal",FALSE,FALSE,FALSE,"Texans at Broncos",0.86,"Houston Texans at Denver Broncos","2018-04-20T00:00:00","2018-11-04T21:05:00","","2018-04-20T01:04:05",NA,99,145,282,684,123582,1592.8384,145,"QRCODE",FALSE,"2018-08-24T21:53:39Z",751,"Denver","Denver, CO 80204","US","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Sports Authority Field at Mile High","sports-authority-field-at-mile-high","Sports Authority Field at Mile High",0.9028296,0,7,1131,"America/Denver",TRUE,"CO","Denver, CO","80204","1701 Bryant Street",39.74,-105.02,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"90","2018-09-27","2018-09-27_16.00.17","2018-11-05T01:25:00","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970","2018-11-04T15:25:00",FALSE,4346970,"nfl",0.887,"normal",FALSE,FALSE,TRUE,"Rams at Saints",0.86,"Los Angeles Rams at New Orleans Saints","2018-04-20T00:00:00","2018-11-04T21:25:00","","2018-04-20T00:47:25",NA,1205,72,240,1249,5942,262.04065,72,"QRCODE",FALSE,"2018-05-29T20:39:08Z",622,"New Orleans","New Orleans, LA 70112","US","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","mercedes-benz-superdome","Mercedes-Benz Superdome",0.8966978,0,17,128,"America/Chicago",TRUE,"LA","New Orleans, LA","70112","1500 Sugar Bowl Drive",29.9515,-90.0786,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"91","2018-09-27","2018-09-27_16.00.17","2018-11-05T05:00:00","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","2018-11-04T19:00:00",FALSE,4494650,"concert",0.566,"normal",FALSE,FALSE,FALSE,"Alex G",0.619,"Alex G","2018-08-23T00:00:00","2018-11-05T01:00:00","","2018-08-23T19:51:10",TRUE,29,47,64,1,584,112.206894,NA,NA,NA,NA,0,"Chicago","Chicago, IL 60608","US","https://seatgeek.com/venues/thalia-hall/tickets","Thalia Hall","thalia-hall","Thalia Hall",0.51888376,0,58,60271,"America/Chicago",TRUE,"IL","Chicago, IL","60608","1807 S Allport St",41.8577,-87.6575,NA,NA,NA
"92","2018-09-27","2018-09-27_16.00.17","2018-11-05T05:20:00","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","2018-11-04T20:20:00",FALSE,4347089,"nfl",0.996,"normal",FALSE,FALSE,FALSE,"Packers at Patriots",0.943,"Green Bay Packers at New England Patriots","2018-04-20T00:00:00","2018-11-05T01:20:00","","2018-04-20T00:47:49",NA,175,384,690,570,2034,802.4857,491,"QRCODE",FALSE,"2018-08-24T21:53:39Z",506,"Foxborough","Foxborough, MA 02035","US","https://seatgeek.com/venues/gillette-stadium/tickets","Gillette Stadium","gillette-stadium","Gillette Stadium",0.8983344,0,15,33,"America/New_York",TRUE,"MA","Foxborough, MA","02035","1 Patriot Place",42.0906,-71.2674,"NONE",FALSE,"2018-08-22T15:36:58Z"
"93","2018-09-27","2018-09-27_16.00.17","2018-11-06T05:15:00","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","2018-11-05T19:15:00",FALSE,4327922,"nfl",0.983,"normal",FALSE,FALSE,TRUE,"Titans at Cowboys",0.93,"Tennessee Titans at Dallas Cowboys","2018-04-05T00:00:00","2018-11-06T01:15:00","","2018-04-05T23:08:47",NA,3755,NA,204,2831,6034,264.53397,NA,"QRCODE",FALSE,"2018-04-17T22:02:33Z",623,"Arlington","Arlington, TX 76011","US","https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","at-t-stadium","AT&T Stadium",0.9751414,0,20,4965,"America/Chicago",TRUE,"TX","Arlington, TX","76011","1 AT&T Way",32.7459,-97.0957,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"94","2018-09-27","2018-09-27_16.00.17","2018-11-09T05:20:00","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","2018-11-08T20:20:00",FALSE,4347075,"nfl",0.904,"normal",FALSE,FALSE,FALSE,"Panthers at Steelers",0.866,"Carolina Panthers at Pittsburgh Steelers","2018-04-20T00:00:00","2018-11-09T01:20:00","","2018-04-20T00:47:46",NA,572,87,165,949,1200,223.16959,87,"QRCODE",FALSE,"2018-08-24T21:53:39Z",508,"Pittsburgh","Pittsburgh, PA 15212","US","https://seatgeek.com/venues/heinz-field/tickets","Heinz Field","heinz-field","Heinz Field",0.9033526,0,10,1119,"America/New_York",TRUE,"PA","Pittsburgh, PA","15212","100 Art Rooney Avenue",40.4468,-80.0158,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"95","2018-09-27","2018-09-27_16.00.17","2018-11-11T21:00:00","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","2018-11-11T12:00:00",FALSE,4346990,"nfl",0.939,"normal",FALSE,FALSE,FALSE,"Patriots at Titans",0.89,"New England Patriots at Tennessee Titans","2018-04-20T00:00:00","2018-11-11T17:00:00","","2018-04-20T00:47:30",NA,334,296,485,624,2452,563.32635,300,"QRCODE",FALSE,"2018-08-24T21:53:40Z",659,"Nashville","Nashville, TN 37213","US","https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium","nissan-stadium","Nissan Stadium",0.8546275,0,16,1126,"America/New_York",TRUE,"TN","Nashville, TN","37213","1 Titans Way",36.1665,-86.7713,"NONE",FALSE,"2015-10-19T15:09:39Z"
"96","2018-09-27","2018-09-27_16.00.17","2018-11-11T22:00:00","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","2018-11-11T12:00:00",FALSE,4346980,"nfl",0.892,"normal",FALSE,FALSE,FALSE,"Cardinals at Chiefs",0.854,"Arizona Cardinals at Kansas City Chiefs","2018-04-20T00:00:00","2018-11-11T18:00:00","","2018-04-20T00:47:27",NA,952,50,122,1088,981,147.49684,50,"QRCODE",FALSE,"2018-08-24T21:53:40Z",616,"Kansas City","Kansas City, MO 64129","US","https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium","arrowhead-stadium","Arrowhead Stadium",0.8827867,0,8,1128,"America/Chicago",TRUE,"MO","Kansas City, MO","64129","1 Arrowhead Drive",39.0489,-94.4839,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"97","2018-09-27","2018-09-27_16.00.17","2018-11-11T22:00:00","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","2018-11-11T13:00:00",FALSE,4347040,"nfl",0.882,"normal",FALSE,FALSE,FALSE,"Saints at Bengals",0.846,"New Orleans Saints at Cincinnati Bengals","2018-04-20T00:00:00","2018-11-11T18:00:00","","2018-04-20T00:47:40",NA,475,52,104,837,412,117.78316,52,"QRCODE",FALSE,"2018-08-24T21:53:40Z",515,"Cincinnati","Cincinnati, OH 45202","US","https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium","paul-brown-stadium","Paul Brown Stadium",0.86166537,0,7,1124,"America/New_York",TRUE,"OH","Cincinnati, OH","45202","1 Paul Brown Stadium",39.0961,-84.5177,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"98","2018-09-27","2018-09-27_16.00.17","2018-11-11T22:00:00","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","2018-11-11T12:00:00",FALSE,4347006,"nfl",0.919,"normal",FALSE,FALSE,FALSE,"Lions at Bears",0.875,"Detroit Lions at Chicago Bears","2018-04-20T00:00:00","2018-11-11T18:00:00","","2018-04-20T00:47:32",NA,158,148,308,815,1197,339.1962,148,"QRCODE",FALSE,"2018-08-24T21:53:40Z",602,"Chicago","Chicago, IL 60605","US","https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","soldier-field","Soldier Field",0.940013,0,9,31,"America/Chicago",TRUE,"IL","Chicago, IL","60605","1410 S. Museum Campus Drive",41.8623,-87.6159,"NONE",FALSE,"2018-06-02T00:44:08Z"
"99","2018-09-27","2018-09-27_16.00.17","2018-11-11T22:00:00","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","2018-11-11T13:00:00",FALSE,4346958,"nfl",0.863,"normal",FALSE,FALSE,FALSE,"Jaguars at Colts",0.838,"Jacksonville Jaguars at Indianapolis Colts","2018-04-20T00:00:00","2018-11-11T18:00:00","","2018-04-20T00:47:22",NA,566,34,105,1035,869,113.477036,34,"QRCODE",FALSE,"2018-08-24T21:53:40Z",527,"Indianapolis","Indianapolis, IN 46225","US","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","lucas-oil-stadium","Lucas Oil Stadium",0.9071682,0,13,1130,"America/Indiana/Indianapolis",TRUE,"IN","Indianapolis, IN","46225","500 South Capitol Avenue",39.7601,-86.1639,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"100","2018-09-27","2018-09-27_16.00.17","2018-11-11T22:00:00","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","2018-11-11T13:00:00",FALSE,4346930,"nfl",0.883,"normal",FALSE,FALSE,FALSE,"Redskins at Buccaneers",0.845,"Washington Redskins at Tampa Bay Buccaneers","2018-04-20T00:00:00","2018-11-11T18:00:00","","2018-04-20T00:47:16",NA,36,87,181,438,488,209.25,85,"QRCODE",FALSE,"2018-08-24T21:53:40Z",539,"Tampa","Tampa, FL 33607","US","https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","raymond-james-stadium","Raymond James Stadium",0.86513025,0,14,39,"America/New_York",TRUE,"FL","Tampa, FL","33607","4201 North Dale Mabry Highway",27.9753,-82.5034,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"101","2018-09-27","2018-09-27_16.00.17","2018-11-11T22:00:00","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","2018-11-11T13:00:00",FALSE,4346996,"nfl",0.867,"normal",FALSE,FALSE,FALSE,"Falcons at Browns",0.84,"Atlanta Falcons at Cleveland Browns","2018-04-20T00:00:00","2018-11-11T18:00:00","","2018-04-20T00:47:31",NA,1068,49,95,1245,1174,114.18259,41,"QRCODE",FALSE,"2018-08-24T21:53:40Z",510,"Cleveland","Cleveland, OH 44114","US","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium","firstenergy-stadium-15","FirstEnergy Stadium",0.86852187,0,6,1123,"America/New_York",TRUE,"OH","Cleveland, OH","44114","100 Alfred Lerner Way",41.5065,-81.7,"NONE",FALSE,"2015-11-11T20:55:31Z"
"102","2018-09-27","2018-09-27_16.00.17","2018-11-11T22:00:00","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","2018-11-11T13:00:00",FALSE,4347060,"nfl",0.924,"normal",FALSE,FALSE,FALSE,"Bills at Jets",0.877,"Buffalo Bills at New York Jets","2018-04-20T00:00:00","2018-11-11T18:00:00","","2018-04-20T00:47:43",NA,931,54,142,1190,1029,171.64876,48,"QRCODE",FALSE,"2018-08-24T21:53:40Z",501,"East Rutherford","East Rutherford, NJ 07073","US","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","metlife-stadium","MetLife Stadium",0.94873494,0,16,1587,"America/New_York",TRUE,"NJ","East Rutherford, NJ","07073","1 MetLife Stadium Drive",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"103","2018-09-27","2018-09-27_16.00.17","2018-11-11T22:00:00","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","2018-11-11T12:00:00",FALSE,4346912,"nfl",0.933,"normal",FALSE,FALSE,FALSE,"Dolphins at Packers",0.891,"Miami Dolphins at Green Bay Packers","2018-04-20T00:00:00","2018-11-11T18:00:00","","2018-04-20T00:47:13",NA,135,253,430,449,732,428.26666,181,"QRCODE",FALSE,"2018-08-24T21:53:40Z",658,"Green Bay","Green Bay, WI 54304","US","https://seatgeek.com/venues/lambeau-field/tickets","Lambeau Field","lambeau-field","Lambeau Field",0.92909414,0,6,1125,"America/Chicago",TRUE,"WI","Green Bay, WI","54304","1265 Lombardi Avenue",44.5013,-88.0622,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
