"","date","timestamp","datetime_tbd","datetime_utc","url","created_at","date_tbd","short_title","visible_until_utc","time_tbd","datetime_local","status","description","type","score","announce_date","title","id","is_open","popularity","general_admission","median_price","listing_count","lowest_price","highest_price","lowest_price_good_deals","average_price","visible_listing_count","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","name_v2","url_venue","country","popularity_venue","name","slug","address","num_upcoming_events","state","score_venue","display_location","city","timezone","has_upcoming_events","id_venue","postal_code","metro_code","extended_address","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"59","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-21T17:00:00","https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982","2018-04-20T00:47:27",FALSE,"Bengals at Chiefs","2018-10-21T21:00:00",FALSE,"2018-10-21T12:00:00","normal","","nfl",0.854,"2018-04-20T00:00:00","Cincinnati Bengals at Kansas City Chiefs",4346982,FALSE,0.881,NA,139,923,52,601,52,149.078,1112,FALSE,"2018-08-24T21:53:38Z","QRCODE","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","US",0,"Arrowhead Stadium","arrowhead-stadium","1 Arrowhead Drive",8,"MO",0.8827867,"Kansas City, MO","Kansas City","America/Chicago",TRUE,1128,"64129",616,"Kansas City, MO 64129",39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"60","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-21T17:00:00","https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948","2018-04-20T00:47:19",FALSE,"Texans at Jaguars","2018-10-21T21:00:00",FALSE,"2018-10-21T13:00:00","normal","","nfl",0.76,"2018-04-20T00:00:00","Houston Texans at Jacksonville Jaguars",4346948,FALSE,0.804,NA,98,537,46,587,46,127.59032,849,FALSE,"2018-08-24T21:53:38Z","QRCODE","EverBank Field","https://seatgeek.com/venues/everbank-field/tickets","US",0,"EverBank Field","everbank-field","1 Everbank Field Dr",8,"FL",0.83759147,"Jacksonville, FL","Jacksonville","America/New_York",TRUE,5178,"32202",561,"Jacksonville, FL 32202",30.3239,-81.6373,FALSE,"2015-10-17T20:03:42Z","QRCODE_TM"
"61","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-21T20:05:00","https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071","2018-04-20T00:47:45",FALSE,"Saints at Ravens","2018-10-22T00:05:00",FALSE,"2018-10-21T16:05:00","normal","","nfl",0.816,"2018-04-20T00:00:00","New Orleans Saints at Baltimore Ravens",4347071,FALSE,0.85,NA,122,519,51,626,51,148.08092,924,FALSE,"2018-08-24T21:53:38Z","QRCODE","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","US",0,"M&T Bank Stadium","m-t-bank-stadium","1101 Russell St",7,"MD",0.8927189,"Baltimore, MD","Baltimore","America/New_York",TRUE,1121,"21230",512,"Baltimore, MD 21230",39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"62","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-21T20:25:00","https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941","2018-04-20T00:47:18",FALSE,"Cowboys at Redskins","2018-10-22T00:25:00",FALSE,"2018-10-21T16:25:00","normal","","nfl",0.917,"2018-04-20T00:00:00","Dallas Cowboys at Washington Redskins",4346941,FALSE,0.934,NA,298,721,183,1101,180,345.3606,1050,FALSE,"2018-08-24T21:53:38Z","QRCODE","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","US",0,"FedEx Field","fedex-field","1600 Fedex Way",6,"MD",0.9333444,"Landover, MD","Landover","America/New_York",TRUE,35,"20785",511,"Landover, MD 20785",38.9071,-76.8658,FALSE,"2015-09-12T14:13:58Z","QRCODE_TM"
"63","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-22T00:20:00","https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118","2018-04-20T00:47:54",FALSE,"Rams at 49ers","2018-10-22T04:20:00",FALSE,"2018-10-21T17:20:00","normal","","nfl",0.863,"2018-04-20T00:00:00","Los Angeles Rams at San Francisco 49ers",4347118,FALSE,0.886,NA,196,794,85,2993,85,225.06297,986,FALSE,"2018-08-24T21:53:38Z","QRCODE","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","US",0,"Levi's Stadium","levi-s-stadium","4900 Marie P DeBartolo Way",13,"CA",0.95768774,"Santa Clara, CA","Santa Clara","America/Los_Angeles",TRUE,58670,"95054",0,"Santa Clara, CA 95054",37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"64","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-23T00:15:00","https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050","2018-04-20T00:47:42",FALSE,"Giants at Falcons","2018-10-23T04:15:00",FALSE,"2018-10-22T20:15:00","normal","","nfl",0.885,"2018-04-20T00:00:00","New York Giants at Atlanta Falcons",4347050,FALSE,0.902,NA,303,820,128,1990,122,324.40732,833,FALSE,"2018-08-24T21:53:38Z","QRCODE","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","US",0,"Mercedes-Benz Stadium","mercedes-benz-stadium","441 M.L.K. Jr Dr NW",19,"GA",0.76958936,"Atlanta, GA","Atlanta","America/New_York",TRUE,419590,"30313",0,"Atlanta, GA 30313",33.76,-84.4,FALSE,"2018-08-23T20:14:46Z","QRCODE"
"65","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-24T00:00:00","https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985","2018-02-28T15:00:17",FALSE,"Troy at South Alabama","2018-10-24T04:00:00",FALSE,"2018-10-23T19:00:00","normal","","ncaa_football",0.312,"2018-02-28T00:00:00","Troy Trojans at South Alabama Jaguars Football",4281985,FALSE,0.447,NA,36,29,26,92,26,43.58621,11,NA,NA,NA,"Ladd Peebles Stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","US",0,"Ladd Peebles Stadium","ladd-peebles-stadium","1621 Virginia St.",5,"AL",0.50177634,"Mobile, AL","Mobile","America/Chicago",TRUE,3716,"36604",686,"Mobile, AL 36604",30.6748,-88.0761,NA,NA,NA
"66","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-26T00:20:00","https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018","2018-04-20T00:47:36",FALSE,"Dolphins at Texans","2018-10-26T04:20:00",FALSE,"2018-10-25T19:20:00","normal","","nfl",0.853,"2018-04-20T00:00:00","Miami Dolphins at Houston Texans",4347018,FALSE,0.864,NA,146,688,40,843,40,177.99419,1076,FALSE,"2018-08-24T21:53:38Z","QRCODE","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","US",0,"NRG Stadium","nrg-stadium","1 Reliant Park",47,"TX",0.8624192,"Houston, TX","Houston","America/Chicago",TRUE,41,"77054",618,"Houston, TX 77054",29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"67","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-28T17:00:00","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026","2018-04-20T00:47:37",FALSE,"Seahawks at Lions","2018-10-28T21:00:00",FALSE,"2018-10-28T13:00:00","normal","","nfl",0.889,"2018-04-20T00:00:00","Seattle Seahawks at Detroit Lions",4347026,FALSE,0.903,NA,132,527,57,2392,57,174.86717,772,FALSE,"2018-08-24T21:53:39Z","QRCODE","Ford Field","https://seatgeek.com/venues/ford-field/tickets","US",0,"Ford Field","ford-field","2000 Brush St.",11,"MI",0.9029952,"Detroit, MI","Detroit","America/Detroit",TRUE,346,"48226",505,"Detroit, MI 48226",42.34,-83.0459,FALSE,"2015-11-04T17:31:52Z","NONE"
"68","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-28T17:00:00","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041","2018-04-20T00:47:40",FALSE,"Buccaneers at Bengals","2018-10-28T21:00:00",FALSE,"2018-10-28T13:00:00","normal","","nfl",0.827,"2018-04-20T00:00:00","Tampa Bay Buccaneers at Cincinnati Bengals",4347041,FALSE,0.849,NA,91,581,41,332,41,101.783134,916,FALSE,"2018-08-24T21:53:39Z","QRCODE","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","US",0,"Paul Brown Stadium","paul-brown-stadium","1 Paul Brown Stadium",7,"OH",0.86166537,"Cincinnati, OH","Cincinnati","America/New_York",TRUE,1124,"45202",515,"Cincinnati, OH 45202",39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"69","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-28T17:00:00","https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940","2018-04-20T00:47:17",FALSE,"Redskins at Giants","2018-10-28T21:00:00",FALSE,"2018-10-28T13:00:00","normal","","nfl",0.882,"2018-04-20T00:00:00","Washington Redskins at New York Giants",4346940,FALSE,0.889,NA,231,564,134,1498,134,291.78015,834,FALSE,"2018-08-24T21:53:39Z","QRCODE","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US",0,"MetLife Stadium","metlife-stadium","1 MetLife Stadium Drive",16,"NJ",0.94873494,"East Rutherford, NJ","East Rutherford","America/New_York",TRUE,1587,"07073",501,"East Rutherford, NJ 07073",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"70","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-28T17:00:00","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070","2018-04-20T00:47:45",FALSE,"Ravens at Panthers","2018-10-28T21:00:00",FALSE,"2018-10-28T13:00:00","normal","","nfl",0.854,"2018-04-20T00:00:00","Baltimore Ravens at Carolina Panthers",4347070,FALSE,0.868,NA,161,346,84,588,84,211.5318,694,FALSE,"2018-08-24T21:53:39Z","QRCODE","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","US",0,"Bank of America Stadium","bank-of-america-stadium","800 South Mint Street",8,"NC",0.8968222,"Charlotte, NC","Charlotte","America/New_York",TRUE,1122,"28202",517,"Charlotte, NC 28202",35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"71","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-28T17:00:00","https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078","2018-04-20T00:47:46",FALSE,"Browns at Steelers","2018-10-28T21:00:00",FALSE,"2018-10-28T13:00:00","normal","","nfl",0.848,"2018-04-20T00:00:00","Cleveland Browns at Pittsburgh Steelers",4347078,FALSE,0.866,NA,250,296,91,1138,91,293.22974,633,FALSE,"2018-08-24T21:53:39Z","QRCODE","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","US",0,"Heinz Field","heinz-field","100 Art Rooney Avenue",10,"PA",0.9033526,"Pittsburgh, PA","Pittsburgh","America/New_York",TRUE,1119,"15212",508,"Pittsburgh, PA 15212",40.4468,-80.0158,FALSE,"2015-12-08T15:36:23Z","QRCODE_TM"
"72","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-28T17:00:00","https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981","2018-04-20T00:47:27",FALSE,"Broncos at Chiefs","2018-10-28T21:00:00",FALSE,"2018-10-28T12:00:00","normal","","nfl",0.873,"2018-04-20T00:00:00","Denver Broncos at Kansas City Chiefs",4346981,FALSE,0.885,NA,187,820,102,840,102,209.59756,1045,FALSE,"2018-08-24T21:53:39Z","QRCODE","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","US",0,"Arrowhead Stadium","arrowhead-stadium","1 Arrowhead Drive",8,"MO",0.8827867,"Kansas City, MO","Kansas City","America/Chicago",TRUE,1128,"64129",616,"Kansas City, MO 64129",39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"73","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-28T17:00:00","https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007","2018-04-20T00:47:33",FALSE,"Jets at Bears","2018-10-28T21:00:00",FALSE,"2018-10-28T12:00:00","normal","","nfl",0.864,"2018-04-20T00:00:00","New York Jets at Chicago Bears",4347007,FALSE,0.879,NA,290,140,133,1198,133,321.90714,725,FALSE,"2018-08-24T21:53:39Z","QRCODE","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","US",0,"Soldier Field","soldier-field","1410 S. Museum Campus Drive",9,"IL",0.940013,"Chicago, IL","Chicago","America/Chicago",TRUE,31,"60605",602,"Chicago, IL 60605",41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"74","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-28T20:05:00","https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153","2018-04-20T01:04:25",FALSE,"Colts at Raiders","2018-10-29T00:05:00",FALSE,"2018-10-28T13:05:00","normal","","nfl",0.837,"2018-04-20T00:00:00","Indianapolis Colts at Oakland Raiders",4347153,FALSE,0.856,NA,161,603,78,591,78,171.95523,850,FALSE,"2018-08-24T21:53:39Z","QRCODE","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US",0,"Oakland-Alameda County Coliseum","oakland-alameda-county-coliseum","7000 Coliseum Way",21,"CA",0.7817843,"Oakland, CA","Oakland","America/Los_Angeles",TRUE,14,"94621",807,"Oakland, CA 94621",37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
"75","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-28T20:25:00","https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921","2018-04-20T00:47:14",FALSE,"Packers at Rams","2018-10-29T00:25:00",FALSE,"2018-10-28T13:25:00","normal","","nfl",0.885,"2018-04-20T00:00:00","Green Bay Packers at Los Angeles Rams",4346921,FALSE,0.892,NA,495,598,249,126792,239,881.93146,1036,FALSE,"2018-08-24T21:53:39Z","QRCODE","Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","US",0,"Los Angeles Memorial Coliseum","los-angeles-memorial-coliseum-1","3911 S Figueroa St",9,"CA",0.86898464,"Los Angeles, CA","Los Angeles","America/Los_Angeles",TRUE,51012,"90037",0,"Los Angeles, CA 90037",34.0138,-118.288,FALSE,"2018-08-23T17:59:28Z","QRCODE"
"76","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-28T20:25:00","https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101","2018-04-20T00:47:51",FALSE,"49ers at Cardinals","2018-10-29T00:25:00",FALSE,"2018-10-28T13:25:00","normal","","nfl",0.862,"2018-04-20T00:00:00","San Francisco 49ers at Arizona Cardinals",4347101,FALSE,0.878,NA,111,784,36,611,36,138.7347,1039,FALSE,"2018-08-24T21:53:39Z","QRCODE","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","US",0,"State Farm Stadium","state-farm-stadium","1 Cardinals Drive",10,"AZ",0.93402725,"Glendale, AZ","Glendale","America/Phoenix",TRUE,43,"85305",753,"Glendale, AZ 85305",33.5294,-112.262,FALSE,"2015-12-21T17:26:05Z","NONE"
"77","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-29T00:20:00","https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136","2018-04-20T01:04:04",FALSE,"Saints at Vikings","2018-10-29T04:20:00",FALSE,"2018-10-28T19:20:00","normal","","nfl",0.87,"2018-04-20T00:00:00","New Orleans Saints at Minnesota Vikings",4347136,FALSE,0.884,NA,275,502,133,2321,133,335.34262,743,FALSE,"2018-08-24T21:53:39Z","QRCODE","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","US",0,"U.S. Bank Stadium","u-s-bank-stadium","900 South 5th Street",15,"MN",0.88524246,"Minneapolis, MN","Minneapolis","America/Chicago",TRUE,218451,"55415",0,"Minneapolis, MN 55415",44.97,-93.26,FALSE,"2018-08-22T15:34:15Z","NONE"
"78","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-10-30T00:15:00","https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062","2018-04-20T00:47:44",FALSE,"Patriots at Bills","2018-10-30T04:15:00",FALSE,"2018-10-29T20:15:00","normal","","nfl",0.88,"2018-04-20T00:00:00","New England Patriots at Buffalo Bills",4347062,FALSE,0.885,NA,162,978,99,123647,95,308.61758,1069,FALSE,"2018-08-24T21:53:39Z","QRCODE","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","US",0,"New Era Field","new-era-field","1 Bills Drive",7,"NY",0.8815085,"Orchard Park, NY","Orchard Park","America/New_York",TRUE,1135,"14127",514,"Orchard Park, NY 14127",42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"79","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-11-02T00:20:00","https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131","2018-04-20T00:47:57",FALSE,"Raiders at 49ers","2018-11-02T04:20:00",FALSE,"2018-11-01T17:20:00","normal","","nfl",0.892,"2018-04-20T00:00:00","Oakland Raiders at San Francisco 49ers",4347131,FALSE,0.89,NA,457,750,224,3068,224,492.05066,936,FALSE,"2018-08-24T21:53:39Z","QRCODE","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","US",0,"Levi's Stadium","levi-s-stadium","4900 Marie P DeBartolo Way",13,"CA",0.95768774,"Santa Clara, CA","Santa Clara","America/Los_Angeles",TRUE,58670,"95054",0,"Santa Clara, CA 95054",37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"80","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-11-03T19:00:00","https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935","2018-02-28T15:00:09",FALSE,"South Alabama at Arkansas State","2018-11-03T23:00:00",FALSE,"2018-11-03T14:00:00","normal","","ncaa_football",0.503,"2018-02-28T00:00:00","South Alabama Jaguars at Arkansas State Red Wolves Football",4281935,FALSE,0.573,NA,45,144,23,78,NA,44.52778,55,NA,NA,NA,"Centennial Bank Stadium","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","US",0,"Centennial Bank Stadium","centennial-bank-stadium-1","2180 Aggie Rd",3,"AR",0.47753516,"Jonesboro, AR","Jonesboro","America/Chicago",TRUE,8896,"72401",0,"Jonesboro, AR 72401",35.8429,-90.6797,NA,NA,NA
"81","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-11-04T18:00:00","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083","2018-04-20T00:47:47",FALSE,"Jets at Dolphins","2018-11-04T22:00:00",FALSE,"2018-11-04T13:00:00","normal","","nfl",0.857,"2018-04-20T00:00:00","New York Jets at Miami Dolphins",4347083,FALSE,0.86,NA,170,200,73,902,62,219.07,910,FALSE,"2018-08-24T21:53:39Z","QRCODE","Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","US",0,"Hard Rock Stadium","hard-rock-stadium","347 Don Shula Dr.",36,"FL",0.8378203,"Miami Gardens, FL","Miami Gardens","America/New_York",TRUE,29,"33056",528,"Miami Gardens, FL 33056",25.96,-80.24,FALSE,"2017-10-03T18:58:44Z","NONE"
"82","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-11-04T18:00:00","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140","2018-04-20T01:04:05",FALSE,"Lions at Vikings","2018-11-04T22:00:00",FALSE,"2018-11-04T12:00:00","normal","","nfl",0.872,"2018-04-20T00:00:00","Detroit Lions at Minnesota Vikings",4347140,FALSE,0.881,NA,217,488,109,1389,109,263.9918,747,FALSE,"2018-08-24T21:53:39Z","QRCODE","U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","US",0,"U.S. Bank Stadium","u-s-bank-stadium","900 South 5th Street",15,"MN",0.88524246,"Minneapolis, MN","Minneapolis","America/Chicago",TRUE,218451,"55415",0,"Minneapolis, MN 55415",44.97,-93.26,FALSE,"2018-08-22T15:34:15Z","NONE"
"83","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-11-04T18:00:00","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997","2018-04-20T00:47:31",FALSE,"Chiefs at Browns","2018-11-04T22:00:00",FALSE,"2018-11-04T13:00:00","normal","","nfl",0.824,"2018-04-20T00:00:00","Kansas City Chiefs at Cleveland Browns",4346997,FALSE,0.841,NA,103,1012,50,476,50,120.07411,1184,FALSE,"2018-08-24T21:53:39Z","QRCODE","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US",0,"FirstEnergy Stadium","firstenergy-stadium-15","100 Alfred Lerner Way",6,"OH",0.86852187,"Cleveland, OH","Cleveland","America/New_York",TRUE,1123,"44114",510,"Cleveland, OH 44114",41.5065,-81.7,FALSE,"2015-11-11T20:55:31Z","NONE"
"84","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-11-04T18:00:00","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937","2018-04-20T00:47:17",FALSE,"Falcons at Redskins","2018-11-04T22:00:00",FALSE,"2018-11-04T13:00:00","normal","","nfl",0.883,"2018-04-20T00:00:00","Atlanta Falcons at Washington Redskins",4346937,FALSE,0.887,NA,152,698,79,451,79,173.74213,913,FALSE,"2018-08-24T21:53:39Z","QRCODE","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","US",0,"FedEx Field","fedex-field","1600 Fedex Way",6,"MD",0.9333444,"Landover, MD","Landover","America/New_York",TRUE,35,"20785",511,"Landover, MD 20785",38.9071,-76.8658,FALSE,"2015-09-12T14:13:58Z","QRCODE_TM"
"85","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-11-04T18:00:00","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069","2018-04-20T00:47:45",FALSE,"Steelers at Ravens","2018-11-04T22:00:00",FALSE,"2018-11-04T13:00:00","normal","","nfl",0.841,"2018-04-20T00:00:00","Pittsburgh Steelers at Baltimore Ravens",4347069,FALSE,0.849,NA,202,536,123,11429,123,275.35822,897,FALSE,"2018-08-24T21:53:39Z","QRCODE","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","US",0,"M&T Bank Stadium","m-t-bank-stadium","1101 Russell St",7,"MD",0.8927189,"Baltimore, MD","Baltimore","America/New_York",TRUE,1121,"21230",512,"Baltimore, MD 21230",39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"86","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-11-04T18:00:00","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033","2018-04-20T00:47:38",FALSE,"Buccaneers at Panthers","2018-11-04T22:00:00",FALSE,"2018-11-04T13:00:00","normal","","nfl",0.838,"2018-04-20T00:00:00","Tampa Bay Buccaneers at Carolina Panthers",4347033,FALSE,0.846,NA,156,394,77,1081,71,194.45178,765,FALSE,"2018-08-24T21:53:39Z","QRCODE","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","US",0,"Bank of America Stadium","bank-of-america-stadium","800 South Mint Street",8,"NC",0.8968222,"Charlotte, NC","Charlotte","America/New_York",TRUE,1122,"28202",517,"Charlotte, NC 28202",35.2243,-80.8524,FALSE,"2015-09-25T18:23:51Z","QRCODE_TM"
"87","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-11-04T18:00:00","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061","2018-04-20T00:47:43",FALSE,"Bears at Bills","2018-11-04T22:00:00",FALSE,"2018-11-04T13:00:00","normal","","nfl",0.869,"2018-04-20T00:00:00","Chicago Bears at Buffalo Bills",4347061,FALSE,0.873,NA,104,837,52,602,49,132.71326,1350,FALSE,"2018-08-24T21:53:39Z","QRCODE","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","US",0,"New Era Field","new-era-field","1 Bills Drive",7,"NY",0.8815085,"Orchard Park, NY","Orchard Park","America/New_York",TRUE,1135,"14127",514,"Orchard Park, NY 14127",42.7737,-78.7874,FALSE,"2015-08-12T16:52:53Z","QRCODE_TM"
"88","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-11-04T21:05:00","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","2018-04-20T00:47:56",FALSE,"Chargers at Seahawks","2018-11-05T01:05:00",FALSE,"2018-11-04T13:05:00","normal","","nfl",0.867,"2018-04-20T00:00:00","Los Angeles Chargers at Seattle Seahawks",4347127,FALSE,0.869,NA,355,241,140,1015,140,357.92117,657,FALSE,"2018-08-24T21:53:39Z","QRCODE","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","US",0,"CenturyLink Field","centurylink-field","800 Occidental Ave S",12,"WA",0.87232786,"Seattle, WA","Seattle","America/Los_Angeles",TRUE,339,"98134",819,"Seattle, WA 98134",47.6,-122.33,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"89","2018-09-25","2018-09-25_16.00.07",FALSE,"2018-11-04T21:05:00","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","2018-04-20T01:04:05",FALSE,"Texans at Broncos","2018-11-05T01:05:00",FALSE,"2018-11-04T14:05:00","normal","","nfl",0.837,"2018-04-20T00:00:00","Houston Texans at Denver Broncos",4347141,FALSE,0.852,NA,281,98,144,123582,148,1602.3469,726,FALSE,"2018-08-24T21:53:39Z","QRCODE","Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","US",0,"Sports Authority Field at Mile High","sports-authority-field-at-mile-high","1701 Bryant St.",7,"CO",0.9028296,"Denver, CO","Denver","America/Denver",TRUE,1131,"80204",751,"Denver, CO 80204",39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
