"","date","timestamp","score","type","title","announce_date","is_open","id","date_tbd","datetime_utc","datetime_tbd","popularity","created_at","url","short_title","visible_until_utc","time_tbd","status","description","datetime_local","general_admission","lowest_price_good_deals","listing_count","median_price","highest_price","lowest_price","visible_listing_count","average_price","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","score_venue","state","city","display_location","postal_code","timezone","id_venue","has_upcoming_events","metro_code","extended_address","name_v2","name","popularity_venue","country","url_venue","address","slug","num_upcoming_events","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"119","2018-09-21","2018-09-21_15.54.36",0.926,"nfl","Miami Dolphins at Green Bay Packers","2018-04-20T00:00:00",FALSE,4346912,FALSE,"2018-11-11T18:00:00",FALSE,0.861,"2018-04-20T00:47:13","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","Dolphins at Packers","2018-11-11T22:00:00",FALSE,"normal","","2018-11-11T12:00:00",NA,168,138,414,718,248,546,420.0942,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0.92909414,"WI","Green Bay","Green Bay, WI","54304","America/Chicago",1125,TRUE,658,"Green Bay, WI 54304","Lambeau Field","Lambeau Field",0,"US","https://seatgeek.com/venues/lambeau-field/tickets","1265 Lombardi Avenue","lambeau-field",6,44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"120","2018-09-21","2018-09-21_15.54.36",0.888,"nfl","Los Angeles Chargers at Oakland Raiders","2018-04-20T00:00:00",FALSE,4347130,FALSE,"2018-11-11T21:05:00",FALSE,0.82,"2018-04-20T00:47:56","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","Chargers at Raiders","2018-11-12T01:05:00",FALSE,"normal","","2018-11-11T13:05:00",NA,82,469,183,589,82,812,199.09808,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0.7817843,"CA","Oakland","Oakland, CA","94621","America/Los_Angeles",14,TRUE,807,"Oakland, CA 94621","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum",0,"US","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","7000 Coliseum Way","oakland-alameda-county-coliseum",23,37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"121","2018-09-21","2018-09-21_15.54.36",0.91,"nfl","Seattle Seahawks at Los Angeles Rams","2018-04-20T00:00:00",FALSE,4346920,FALSE,"2018-11-11T21:25:00",FALSE,0.839,"2018-04-20T00:47:14","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","Seahawks at Rams","2018-11-12T01:25:00",FALSE,"normal","","2018-11-11T13:25:00",NA,50,720,145,922,50,1387,193.49583,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0.86898464,"CA","Los Angeles","Los Angeles, CA","90037","America/Los_Angeles",51012,TRUE,0,"Los Angeles, CA 90037","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum",0,"US","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","3911 S Figueroa St","los-angeles-memorial-coliseum-1",11,34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"122","2018-09-21","2018-09-21_15.54.36",0.463,"concert","Alex G with Half Waif","2018-08-23T00:00:00",FALSE,4500554,FALSE,"2018-11-12T00:00:00",FALSE,0.506,"2018-08-23T20:13:51","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","Alex G with Half Waif","2018-11-12T04:00:00",FALSE,"normal","","2018-11-11T19:00:00",TRUE,NA,14,244,584,102,1,235.42857,NA,NA,NA,0.42424366,"FL","Tampa","Tampa, FL","33605","America/New_York",3160,TRUE,539,"Tampa, FL 33605","Crowbar","Crowbar",0,"US","https://seatgeek.com/venues/crowbar-2/tickets","1812 North 17th Street","crowbar-2",33,27.9608,-82.4406,NA,NA,NA
"123","2018-09-21","2018-09-21_15.54.36",0.965,"nfl","Dallas Cowboys at Philadelphia Eagles","2018-04-20T00:00:00",FALSE,4347031,FALSE,"2018-11-12T01:20:00",FALSE,0.881,"2018-04-20T00:47:38","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","Cowboys at Eagles","2018-11-12T05:20:00",FALSE,"normal","","2018-11-11T20:20:00",NA,149,416,454,1535,194,1029,494.9832,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0.90542686,"PA","Philadelphia","Philadelphia, PA","19148","America/New_York",330,TRUE,504,"Philadelphia, PA 19148","Lincoln Financial Field","Lincoln Financial Field",0,"US","https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave","lincoln-financial-field",16,39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"124","2018-09-21","2018-09-21_15.54.36",0.938,"nfl","New York Giants at San Francisco 49ers","2018-04-20T00:00:00",FALSE,4347117,FALSE,"2018-11-13T01:15:00",FALSE,0.859,"2018-04-20T00:47:54","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","Giants at 49ers","2018-11-13T05:15:00",FALSE,"normal","","2018-11-12T17:15:00",NA,87,973,202,3694,89,1162,231.08017,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0.95768774,"CA","Santa Clara","Santa Clara, CA","95054","America/Los_Angeles",58670,TRUE,0,"Santa Clara, CA 95054","Levi's Stadium","Levi's Stadium",0,"US","https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way","levi-s-stadium",13,37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"125","2018-09-21","2018-09-21_15.54.36",0.976,"nfl","Green Bay Packers at Seattle Seahawks","2018-04-20T00:00:00",FALSE,4347126,FALSE,"2018-11-16T01:20:00",FALSE,0.889,"2018-04-20T00:47:56","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","Packers at Seahawks","2018-11-16T05:20:00",FALSE,"normal","","2018-11-15T17:20:00",NA,238,179,466,1597,238,562,530.85474,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0.87232786,"WA","Seattle","Seattle, WA","98134","America/Los_Angeles",339,TRUE,819,"Seattle, WA 98134","CenturyLink Field","CenturyLink Field",0,"US","https://seatgeek.com/venues/centurylink-field/tickets","800 Occidental Ave S","centurylink-field",12,47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"126","2018-09-21","2018-09-21_15.54.36",0.49,"ncaa_football","South Alabama Jaguars at Louisiana Ragin Cajuns Football","2018-02-28T00:00:00",FALSE,4281956,FALSE,"2018-11-17T22:00:00",FALSE,0.504,"2018-02-28T15:00:12","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956","South Alabama at Louisiana","2018-11-18T02:00:00",FALSE,"normal","","2018-11-17T16:00:00",NA,54,101,66,103,54,39,64.52475,NA,NA,NA,0.43303972,"LA","Lafayette","Lafayette, LA","70506","America/Chicago",2796,TRUE,642,"Lafayette, LA 70506","Cajun Field","Cajun Field",0,"US","https://seatgeek.com/venues/cajun-field/tickets","201 Reinhardt Dr","cajun-field",5,30.22,-92.04,NA,NA,NA
"127","2018-09-21","2018-09-21_15.54.36",0.855,"nfl","Cincinnati Bengals at Baltimore Ravens","2018-04-20T00:00:00",FALSE,4347068,FALSE,"2018-11-18T18:00:00",FALSE,0.79,"2018-04-20T00:47:45","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","Bengals at Ravens","2018-11-18T22:00:00",FALSE,"normal","","2018-11-18T13:00:00",NA,40,660,102,553,40,1221,129.18939,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0.8927189,"MD","Baltimore","Baltimore, MD","21230","America/New_York",1121,TRUE,512,"Baltimore, MD 21230","M&T Bank Stadium","M&T Bank Stadium",0,"US","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St","m-t-bank-stadium",8,39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"128","2018-09-21","2018-09-21_15.54.36",0.965,"nfl","Dallas Cowboys at Atlanta Falcons","2018-04-20T00:00:00",FALSE,4347049,FALSE,"2018-11-18T18:00:00",FALSE,0.885,"2018-04-20T00:47:41","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","Cowboys at Falcons","2018-11-18T22:00:00",FALSE,"normal","","2018-11-18T13:00:00",NA,219,705,388,2206,219,1059,463.15604,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0.76958936,"GA","Atlanta","Atlanta, GA","30313","America/New_York",419590,TRUE,0,"Atlanta, GA 30313","Mercedes-Benz Stadium","Mercedes-Benz Stadium",0,"US","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","441 M.L.K. Jr Dr NW","mercedes-benz-stadium",20,33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"129","2018-09-21","2018-09-21_15.54.36",0.928,"nfl","Carolina Panthers at Detroit Lions","2018-04-20T00:00:00",FALSE,4347025,FALSE,"2018-11-18T18:00:00",FALSE,0.858,"2018-04-20T00:47:37","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","Panthers at Lions","2018-11-18T22:00:00",FALSE,"normal","","2018-11-18T13:00:00",NA,41,709,127,2393,67,1035,156.64175,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0.9029952,"MI","Detroit","Detroit, MI","48226","America/Detroit",346,TRUE,505,"Detroit, MI 48226","Ford Field","Ford Field",0,"US","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.","ford-field",11,42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"130","2018-09-21","2018-09-21_15.54.36",0.926,"nfl","Minnesota Vikings at Chicago Bears","2018-04-20T00:00:00",FALSE,4347005,FALSE,"2018-11-18T18:00:00",FALSE,0.848,"2018-04-20T00:47:32","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","Vikings at Bears","2018-11-18T22:00:00",FALSE,"normal","","2018-11-18T12:00:00",NA,139,152,314,1196,139,876,356.07236,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0.940013,"IL","Chicago","Chicago, IL","60605","America/Chicago",31,TRUE,602,"Chicago, IL 60605","Soldier Field","Soldier Field",0,"US","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive","soldier-field",10,41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"131","2018-09-21","2018-09-21_15.54.36",0.926,"nfl","Philadelphia Eagles at New Orleans Saints","2018-04-20T00:00:00",TRUE,4346969,FALSE,"2018-11-18T18:00:00",FALSE,0.853,"2018-04-20T00:47:25","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","Eagles at Saints","2018-11-18T22:00:00",FALSE,"normal","","2018-11-18T12:00:00",NA,180,1370,360,3000,180,1252,383.27664,"2018-05-29T20:39:16Z",FALSE,"QRCODE",0.8966978,"LA","New Orleans","New Orleans, LA","70112","America/Chicago",128,TRUE,622,"New Orleans, LA 70112","Mercedes-Benz Superdome","Mercedes-Benz Superdome",0,"US","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive","mercedes-benz-superdome",18,29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"132","2018-09-21","2018-09-21_15.54.36",0.864,"nfl","Tennessee Titans at Indianapolis Colts","2018-04-20T00:00:00",FALSE,4346957,FALSE,"2018-11-18T18:00:00",FALSE,0.804,"2018-04-20T00:47:22","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","Titans at Colts","2018-11-18T22:00:00",FALSE,"normal","","2018-11-18T13:00:00",NA,28,751,79,440,28,1257,103.50333,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0.9071682,"IN","Indianapolis","Indianapolis, IN","46225","America/Indiana/Indianapolis",1130,TRUE,527,"Indianapolis, IN 46225","Lucas Oil Stadium","Lucas Oil Stadium",0,"US","https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue","lucas-oil-stadium",14,39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"133","2018-09-21","2018-09-21_15.54.36",0.913,"nfl","Tampa Bay Buccaneers at New York Giants","2018-04-20T00:00:00",FALSE,4346929,FALSE,"2018-11-18T18:00:00",FALSE,0.836,"2018-04-20T00:47:16","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","Buccaneers at Giants","2018-11-18T22:00:00",FALSE,"normal","","2018-11-18T13:00:00",NA,92,542,172,1288,92,1198,218.23247,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0.94873494,"NJ","East Rutherford","East Rutherford, NJ","07073","America/New_York",1587,TRUE,501,"East Rutherford, NJ 07073","MetLife Stadium","MetLife Stadium",0,"US","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive","metlife-stadium",17,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"134","2018-09-21","2018-09-21_15.54.36",0.918,"nfl","Houston Texans at Washington Redskins","2018-04-20T00:00:00",FALSE,4346939,FALSE,"2018-11-18T18:00:00",FALSE,0.846,"2018-04-20T00:47:17","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","Texans at Redskins","2018-11-18T22:00:00",FALSE,"normal","","2018-11-18T13:00:00",NA,78,889,151,469,81,1240,167.70192,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0.9333444,"MD","Landover","Landover, MD","20785","America/New_York",35,TRUE,511,"Landover, MD 20785","FedEx Field","FedEx Field",0,"US","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way","fedex-field",7,38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"135","2018-09-21","2018-09-21_15.54.36",0.941,"nfl","Oakland Raiders at Arizona Cardinals","2018-04-20T00:00:00",FALSE,4347100,FALSE,"2018-11-18T21:05:00",FALSE,0.867,"2018-04-20T00:47:51","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","Raiders at Cardinals","2018-11-19T01:05:00",FALSE,"normal","","2018-11-18T14:05:00",NA,107,562,242,848,108,927,259.88257,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0.93402725,"AZ","Glendale","Glendale, AZ","85305","America/Phoenix",43,TRUE,753,"Glendale, AZ 85305","State Farm Stadium","State Farm Stadium",0,"US","https://seatgeek.com/venues/state-farm-stadium/tickets","1 Cardinals Drive","state-farm-stadium",10,33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"136","2018-09-21","2018-09-21_15.54.36",0.952,"nfl","Denver Broncos at Los Angeles Chargers","2018-04-20T00:00:00",FALSE,4347110,FALSE,"2018-11-18T21:05:00",FALSE,0.863,"2018-04-20T00:47:52","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","Broncos at Chargers","2018-11-19T01:05:00",FALSE,"normal","","2018-11-18T13:05:00",NA,173,420,231,738,174,530,274.28333,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0.7228164,"CA","Carson","Carson, CA","90746","America/Los_Angeles",52,TRUE,803,"Carson, CA 90746","StubHub Center","StubHub Center",0,"US","https://seatgeek.com/venues/stubhub-center/tickets","18400 Avalon Blvd","stubhub-center",16,33.8643,-118.261,NA,NA,NA
"137","2018-09-21","2018-09-21_15.54.36",0.897,"nfl","Pittsburgh Steelers at Jacksonville Jaguars","2018-04-20T00:00:00",FALSE,4346947,FALSE,"2018-11-19T01:20:00",FALSE,0.819,"2018-04-20T00:47:19","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947","Steelers at Jaguars","2018-11-19T05:20:00",FALSE,"normal","","2018-11-18T20:20:00",NA,138,475,305,789,138,844,347.33475,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0.83759147,"FL","Jacksonville","Jacksonville, FL","32202","America/New_York",5178,TRUE,561,"Jacksonville, FL 32202","EverBank Field","EverBank Field",0,"US","https://seatgeek.com/venues/everbank-field/tickets","1 Everbank Field Dr","everbank-field",9,30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"138","2018-09-21","2018-09-21_15.54.36",0.937,"nfl","Kansas City Chiefs at Los Angeles Rams","2018-04-20T00:00:00",FALSE,4347137,FALSE,"2018-11-20T01:15:00",FALSE,0.856,"2018-04-20T01:04:04","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","Chiefs at Rams","2018-11-20T05:15:00",FALSE,"normal","","2018-11-19T19:15:00",NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0,NA,"Mexico City","Mexico City, Mexico","04650","America/Mexico_City",41952,TRUE,0,"Mexico City, Mexico","Estadio Azteca","Estadio Azteca",0,"Mexico","https://seatgeek.com/venues/estadio-azteca-2/tickets","Calzada de Tlalpan 3665","estadio-azteca-2",1,19.3,-99.15,NA,NA,NA
"139","2018-09-21","2018-09-21_15.54.36",0.94,"nfl","Chicago Bears at Detroit Lions","2018-04-20T00:00:00",FALSE,4347024,FALSE,"2018-11-22T17:30:00",FALSE,0.863,"2018-04-20T00:47:36","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","Bears at Lions","2018-11-22T21:30:00",FALSE,"normal","","2018-11-22T12:30:00",NA,97,641,181,2408,97,923,221.6833,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0.9029952,"MI","Detroit","Detroit, MI","48226","America/Detroit",346,TRUE,505,"Detroit, MI 48226","Ford Field","Ford Field",0,"US","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.","ford-field",11,42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"140","2018-09-21","2018-09-21_15.54.36",0.975,"nfl","Washington Redskins at Dallas Cowboys","2018-04-05T00:00:00",TRUE,4327921,FALSE,"2018-11-22T21:30:00",FALSE,0.885,"2018-04-05T23:08:47","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","Redskins at Cowboys","2018-11-23T01:30:00",FALSE,"normal","","2018-11-22T15:30:00",NA,36,3150,316,3375,37,2486,386.9111,"2018-04-17T22:02:33Z",FALSE,"QRCODE",0.9751414,"TX","Arlington","Arlington, TX","76011","America/Chicago",4965,TRUE,623,"Arlington, TX 76011","AT&T Stadium","AT&T Stadium",0,"US","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way","at-t-stadium",22,32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"141","2018-09-21","2018-09-21_15.54.36",0.895,"nfl","Atlanta Falcons at New Orleans Saints","2018-04-20T00:00:00",TRUE,4346968,FALSE,"2018-11-23T01:20:00",FALSE,0.818,"2018-04-20T00:47:24","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","Falcons at Saints","2018-11-23T05:20:00",FALSE,"normal","","2018-11-22T19:20:00",NA,120,1374,297,4200,120,1228,319.00073,"2018-05-29T20:39:22Z",FALSE,"QRCODE",0.8966978,"LA","New Orleans","New Orleans, LA","70112","America/Chicago",128,TRUE,622,"New Orleans, LA 70112","Mercedes-Benz Superdome","Mercedes-Benz Superdome",0,"US","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive","mercedes-benz-superdome",18,29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"142","2018-09-21","2018-09-21_15.54.36",0.336,"ncaa_football","Coastal Carolina Chanticleers at South Alabama Jaguars Football","2018-02-28T00:00:00",FALSE,4281983,FALSE,"2018-11-23T20:00:00",FALSE,0.37,"2018-02-28T15:00:16","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983","Coastal Carolina at South Alabama","2018-11-24T00:00:00",FALSE,"normal","","2018-11-23T14:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50177634,"AL","Mobile","Mobile, AL","36604","America/Chicago",3716,TRUE,686,"Mobile, AL 36604","Ladd Peebles Stadium","Ladd Peebles Stadium",0,"US","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","1621 Virginia St.","ladd-peebles-stadium",6,30.6748,-88.0761,NA,NA,NA
"143","2018-09-21","2018-09-21_15.54.36",0.876,"nfl","Jacksonville Jaguars at Buffalo Bills","2018-04-20T00:00:00",FALSE,4347058,FALSE,"2018-11-25T18:00:00",FALSE,0.804,"2018-04-20T00:47:43","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","Jaguars at Bills","2018-11-25T22:00:00",FALSE,"normal","","2018-11-25T13:00:00",NA,26,1297,74,636,27,1500,92.8589,"2018-08-24T21:53:41Z",FALSE,"QRCODE",0.8815085,"NY","Orchard Park","Orchard Park, NY","14127","America/New_York",1135,TRUE,514,"Orchard Park, NY 14127","New Era Field","New Era Field",0,"US","https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive","new-era-field",7,42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"144","2018-09-21","2018-09-21_15.54.36",0.949,"nfl","New York Giants at Philadelphia Eagles","2018-04-20T00:00:00",FALSE,4346918,FALSE,"2018-11-25T18:00:00",FALSE,0.862,"2018-04-20T00:47:14","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","Giants at Eagles","2018-11-25T22:00:00",FALSE,"normal","","2018-11-25T13:00:00",NA,139,401,345,1241,143,1051,412.29425,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0.90542686,"PA","Philadelphia","Philadelphia, PA","19148","America/New_York",330,TRUE,504,"Philadelphia, PA 19148","Lincoln Financial Field","Lincoln Financial Field",0,"US","https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave","lincoln-financial-field",16,39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"145","2018-09-21","2018-09-21_15.54.36",0.888,"nfl","Cleveland Browns at Cincinnati Bengals","2018-04-20T00:00:00",FALSE,4347039,FALSE,"2018-11-25T18:00:00",FALSE,0.809,"2018-04-20T00:47:39","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","Browns at Bengals","2018-11-25T22:00:00",FALSE,"normal","","2018-11-25T13:00:00",NA,56,555,103,423,56,921,114.00721,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0.86166537,"OH","Cincinnati","Cincinnati, OH","45202","America/New_York",1124,TRUE,515,"Cincinnati, OH 45202","Paul Brown Stadium","Paul Brown Stadium",0,"US","https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium","paul-brown-stadium",7,39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"146","2018-09-21","2018-09-21_15.54.36",0.922,"nfl","Seattle Seahawks at Carolina Panthers","2018-04-20T00:00:00",FALSE,4347125,FALSE,"2018-11-25T18:00:00",FALSE,0.839,"2018-04-20T00:47:55","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","Seahawks at Panthers","2018-11-25T22:00:00",FALSE,"normal","","2018-11-25T13:00:00",NA,80,522,169,1132,85,1046,225.73755,"2018-08-24T21:53:41Z",FALSE,"QRCODE",0.8968222,"NC","Charlotte","Charlotte, NC","28202","America/New_York",1122,TRUE,517,"Charlotte, NC 28202","Bank of America Stadium","Bank of America Stadium",0,"US","https://seatgeek.com/venues/bank-of-america-stadium/tickets","800 South Mint Street","bank-of-america-stadium",9,35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"147","2018-09-21","2018-09-21_15.54.36",0.978,"nfl","New England Patriots at New York Jets","2018-04-20T00:00:00",FALSE,4347098,FALSE,"2018-11-25T18:00:00",FALSE,0.882,"2018-04-20T00:47:50","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","Patriots at Jets","2018-11-25T22:00:00",FALSE,"normal","","2018-11-25T13:00:00",NA,96,715,261,6034,109,1240,309.09372,"2018-08-24T21:53:41Z",FALSE,"QRCODE",0.94873494,"NJ","East Rutherford","East Rutherford, NJ","07073","America/New_York",1587,TRUE,501,"East Rutherford, NJ 07073","MetLife Stadium","MetLife Stadium",0,"US","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive","metlife-stadium",17,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"148","2018-09-21","2018-09-21_15.54.36",0.872,"nfl","Oakland Raiders at Baltimore Ravens","2018-04-20T00:00:00",FALSE,4347067,FALSE,"2018-11-25T18:00:00",FALSE,0.798,"2018-04-20T00:47:44","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","Raiders at Ravens","2018-11-25T22:00:00",FALSE,"normal","","2018-11-25T13:00:00",NA,66,595,137,722,67,1120,177.4958,"2018-08-24T21:53:41Z",FALSE,"QRCODE",0.8927189,"MD","Baltimore","Baltimore, MD","21230","America/New_York",1121,TRUE,512,"Baltimore, MD 21230","M&T Bank Stadium","M&T Bank Stadium",0,"US","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St","m-t-bank-stadium",8,39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"149","2018-09-21","2018-09-21_15.54.36",0.893,"nfl","San Francisco 49ers at Tampa Bay Buccaneers","2018-04-20T00:00:00",FALSE,4346928,FALSE,"2018-11-25T18:00:00",FALSE,0.825,"2018-04-20T00:47:15","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928","49ers at Buccaneers","2018-11-25T22:00:00",FALSE,"normal","","2018-11-25T13:00:00",NA,78,30,NA,529,78,NA,238.1,"2018-08-24T21:53:40Z",FALSE,"QRCODE",0.86513025,"FL","Tampa","Tampa, FL","33607","America/New_York",39,TRUE,539,"Tampa, FL 33607","Raymond James Stadium","Raymond James Stadium",0,"US","https://seatgeek.com/venues/raymond-james-stadium/tickets","4201 North Dale Mabry Highway","raymond-james-stadium",16,27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
