"","date","timestamp","url","short_title","title","id","datetime_tbd","score","popularity","is_open","time_tbd","description","announce_date","visible_until_utc","created_at","status","date_tbd","type","datetime_utc","datetime_local","general_admission","listing_count","visible_listing_count","average_price","lowest_price_good_deals","highest_price","lowest_price","median_price","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","name_v2","country","url_venue","slug","num_upcoming_events","id_venue","score_venue","has_upcoming_events","popularity_venue","address","state","city","timezone","postal_code","display_location","extended_address","name","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"127","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","Titans at Cowboys","Tennessee Titans at Dallas Cowboys",4327922,FALSE,0.946,0.88,TRUE,FALSE,"","2018-04-05T00:00:00","2018-11-06T05:15:00","2018-04-05T23:08:47","normal",FALSE,"nfl","2018-11-06T01:15:00","2018-11-05T19:15:00",NA,3584,NA,290.02,26,6037,26,NA,FALSE,"2018-04-17T22:02:33Z","QRCODE","AT&T Stadium","US","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium",24,4965,0.9751414,TRUE,0,"1 AT&T Way","TX","Arlington","America/Chicago","76011","Arlington, TX","Arlington, TX 76011","AT&T Stadium",32.7459,-97.0957,FALSE,"2018-04-17T22:02:33Z","QRCODE"
"128","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","Panthers at Steelers","Carolina Panthers at Pittsburgh Steelers",4347075,FALSE,0.87,0.818,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-09T05:20:00","2018-04-20T00:47:46","normal",FALSE,"nfl","2018-11-09T01:20:00","2018-11-08T20:20:00",NA,599,NA,215.54,87,2441,87,NA,FALSE,"2018-08-24T21:53:39Z","QRCODE","Heinz Field","US","https://seatgeek.com/venues/heinz-field/tickets","heinz-field",12,1119,0.9033526,TRUE,0,"100 Art Rooney Avenue","PA","Pittsburgh","America/New_York","15212","Pittsburgh, PA","Pittsburgh, PA 15212","Heinz Field",40.4468,-80.0158,FALSE,"2015-12-08T15:36:23Z","QRCODE_TM"
"129","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","Patriots at Titans","New England Patriots at Tennessee Titans",4346990,FALSE,0.902,0.841,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-11T21:00:00","2018-04-20T00:47:30","normal",FALSE,"nfl","2018-11-11T17:00:00","2018-11-11T12:00:00",NA,320,NA,594.57,278,1934,278,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","Nissan Stadium","US","https://seatgeek.com/venues/nissan-stadium/tickets","nissan-stadium",16,1126,0.8546275,TRUE,0,"1 Titans Way","TN","Nashville","America/New_York","37213","Nashville, TN","Nashville, TN 37213","Nissan Stadium",36.1665,-86.7713,FALSE,"2015-10-19T15:09:39Z","NONE"
"130","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","Cardinals at Chiefs","Arizona Cardinals at Kansas City Chiefs",4346980,FALSE,0.863,0.809,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-11T22:00:00","2018-04-20T00:47:27","normal",FALSE,"nfl","2018-11-11T18:00:00","2018-11-11T12:00:00",NA,799,NA,142.16,42,534,42,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","Arrowhead Stadium","US","https://seatgeek.com/venues/arrowhead-stadium/tickets","arrowhead-stadium",9,1128,0.8827867,TRUE,0,"1 Arrowhead Drive","MO","Kansas City","America/Chicago","64129","Kansas City, MO","Kansas City, MO 64129","Arrowhead Stadium",39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"131","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","Lions at Bears","Detroit Lions at Chicago Bears",4347006,FALSE,0.873,0.817,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-11T22:00:00","2018-04-20T00:47:32","normal",FALSE,"nfl","2018-11-11T18:00:00","2018-11-11T12:00:00",NA,174,NA,292.63,134,1199,114,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","Soldier Field","US","https://seatgeek.com/venues/soldier-field/tickets","soldier-field",12,31,0.940013,TRUE,0,"1410 S. Museum Campus Drive","IL","Chicago","America/Chicago","60605","Chicago, IL","Chicago, IL 60605","Soldier Field",41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"132","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","Saints at Bengals","New Orleans Saints at Cincinnati Bengals",4347040,FALSE,0.86,0.806,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-11T22:00:00","2018-04-20T00:47:40","normal",FALSE,"nfl","2018-11-11T18:00:00","2018-11-11T13:00:00",NA,518,NA,115.08,52,422,52,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","Paul Brown Stadium","US","https://seatgeek.com/venues/paul-brown-stadium/tickets","paul-brown-stadium",8,1124,0.86166537,TRUE,0,"1 Paul Brown Stadium","OH","Cincinnati","America/New_York","45202","Cincinnati, OH","Cincinnati, OH 45202","Paul Brown Stadium",39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"133","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","Jaguars at Colts","Jacksonville Jaguars at Indianapolis Colts",4346958,FALSE,0.839,0.798,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-11T22:00:00","2018-04-20T00:47:22","normal",FALSE,"nfl","2018-11-11T18:00:00","2018-11-11T13:00:00",NA,774,NA,109.51,33,1198,33,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","Lucas Oil Stadium","US","https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium",13,1130,0.9071682,TRUE,0,"500 South Capitol Avenue","IN","Indianapolis","America/Indiana/Indianapolis","46225","Indianapolis, IN","Indianapolis, IN 46225","Lucas Oil Stadium",39.7601,-86.1639,FALSE,"2015-08-22T16:51:43Z","QRCODE_TM"
"134","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","Redskins at Buccaneers","Washington Redskins at Tampa Bay Buccaneers",4346930,FALSE,0.851,0.798,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-11T22:00:00","2018-04-20T00:47:16","normal",FALSE,"nfl","2018-11-11T18:00:00","2018-11-11T13:00:00",NA,31,NA,229.97,79,540,79,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","Raymond James Stadium","US","https://seatgeek.com/venues/raymond-james-stadium/tickets","raymond-james-stadium",15,39,0.86513025,TRUE,0,"4201 North Dale Mabry Highway","FL","Tampa","America/New_York","33607","Tampa, FL","Tampa, FL 33607","Raymond James Stadium",27.9753,-82.5034,FALSE,"2015-08-24T14:44:53Z","QRCODE_TM"
"135","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","Bills at Jets","Buffalo Bills at New York Jets",4347060,FALSE,0.876,0.816,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-11T22:00:00","2018-04-20T00:47:43","normal",FALSE,"nfl","2018-11-11T18:00:00","2018-11-11T13:00:00",NA,939,NA,151.35,43,871,43,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","MetLife Stadium","US","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium",19,1587,0.94873494,TRUE,0,"1 MetLife Stadium Drive","NJ","East Rutherford","America/New_York","07073","East Rutherford, NJ","East Rutherford, NJ 07073","MetLife Stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"136","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","Falcons at Browns","Atlanta Falcons at Cleveland Browns",4346996,FALSE,0.84,0.797,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-11T22:00:00","2018-04-20T00:47:31","normal",FALSE,"nfl","2018-11-11T18:00:00","2018-11-11T13:00:00",NA,1122,NA,96.62,33,1172,31,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","FirstEnergy Stadium","US","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","firstenergy-stadium-15",7,1123,0.86852187,TRUE,0,"100 Alfred Lerner Way","OH","Cleveland","America/New_York","44114","Cleveland, OH","Cleveland, OH 44114","FirstEnergy Stadium",41.5065,-81.7,FALSE,"2015-11-11T20:55:31Z","NONE"
"137","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","Dolphins at Packers","Miami Dolphins at Green Bay Packers",4346912,FALSE,0.889,0.836,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-11T22:00:00","2018-04-20T00:47:13","normal",FALSE,"nfl","2018-11-11T18:00:00","2018-11-11T12:00:00",NA,186,NA,390.6,195,797,195,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","Lambeau Field","US","https://seatgeek.com/venues/lambeau-field/tickets","lambeau-field",7,1125,0.92909414,TRUE,0,"1265 Lombardi Avenue","WI","Green Bay","America/Chicago","54304","Green Bay, WI","Green Bay, WI 54304","Lambeau Field",44.5013,-88.0622,FALSE,"2015-09-02T22:43:34Z","QRCODE_TM"
"138","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","Chargers at Raiders","Los Angeles Chargers at Oakland Raiders",4347130,FALSE,0.86,0.805,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-12T01:05:00","2018-04-20T00:47:56","normal",FALSE,"nfl","2018-11-11T21:05:00","2018-11-11T13:05:00",NA,493,NA,205.1,97,629,97,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","Oakland-Alameda County Coliseum","US","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","oakland-alameda-county-coliseum",26,14,0.7817843,TRUE,0,"7000 Coliseum Way","CA","Oakland","America/Los_Angeles","94621","Oakland, CA","Oakland, CA 94621","Oakland-Alameda County Coliseum",37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
"139","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","Seahawks at Rams","Seattle Seahawks at Los Angeles Rams",4346920,FALSE,0.868,0.812,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-12T01:25:00","2018-04-20T00:47:14","normal",FALSE,"nfl","2018-11-11T21:25:00","2018-11-11T13:25:00",NA,847,NA,187.22,58,922,58,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","Los Angeles Memorial Coliseum","US","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","los-angeles-memorial-coliseum-1",12,51012,0.86898464,TRUE,0,"3911 S Figueroa St","CA","Los Angeles","America/Los_Angeles","90037","Los Angeles, CA","Los Angeles, CA 90037","Los Angeles Memorial Coliseum",34.01,-118.29,FALSE,"2018-08-23T17:59:28Z","QRCODE"
"140","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","Alex G with Half Waif","Alex G with Half Waif",4500554,FALSE,0.467,0.516,FALSE,FALSE,"","2018-08-23T00:00:00","2018-11-12T04:00:00","2018-08-23T20:13:51","normal",FALSE,"concert","2018-11-12T00:00:00","2018-11-11T19:00:00",TRUE,17,NA,207.53,NA,569,45,NA,NA,NA,NA,"Crowbar","US","https://seatgeek.com/venues/crowbar-2/tickets","crowbar-2",29,3160,0.42424366,TRUE,0,"1812 North 17th Street","FL","Tampa","America/New_York","33605","Tampa, FL","Tampa, FL 33605","Crowbar",27.9608,-82.4406,NA,NA,NA
"141","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","Cowboys at Eagles","Dallas Cowboys at Philadelphia Eagles",4347031,FALSE,0.928,0.857,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-12T05:20:00","2018-04-20T00:47:38","normal",FALSE,"nfl","2018-11-12T01:20:00","2018-11-11T20:20:00",NA,416,NA,492.71,237,1535,232,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","Lincoln Financial Field","US","https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field",16,330,0.90542686,TRUE,0,"1020 Pattison Ave","PA","Philadelphia","America/New_York","19148","Philadelphia, PA","Philadelphia, PA 19148","Lincoln Financial Field",39.9046,-75.1675,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"142","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","Giants at 49ers","New York Giants at San Francisco 49ers",4347117,FALSE,0.911,0.842,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-13T05:15:00","2018-04-20T00:47:54","normal",FALSE,"nfl","2018-11-13T01:15:00","2018-11-12T17:15:00",NA,986,NA,248.99,88,3701,88,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","Levi's Stadium","US","https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium",13,58670,0.95768774,TRUE,0,"4900 Marie P DeBartolo Way","CA","Santa Clara","America/Los_Angeles","95054","Santa Clara, CA","Santa Clara, CA 95054","Levi's Stadium",37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"143","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","Packers at Seahawks","Green Bay Packers at Seattle Seahawks",4347126,FALSE,0.93,0.856,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-16T05:20:00","2018-04-20T00:47:56","normal",FALSE,"nfl","2018-11-16T01:20:00","2018-11-15T17:20:00",NA,204,NA,525.12,287,1809,287,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","CenturyLink Field","US","https://seatgeek.com/venues/centurylink-field/tickets","centurylink-field",14,339,0.87232786,TRUE,0,"800 Occidental Ave S","WA","Seattle","America/Los_Angeles","98134","Seattle, WA","Seattle, WA 98134","CenturyLink Field",47.6,-122.33,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"144","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-12-pm/4281956","South Alabama at Louisiana","South Alabama Jaguars at Louisiana Ragin Cajuns Football",4281956,FALSE,0.497,0.507,FALSE,FALSE,"","2018-02-28T00:00:00","2018-11-17T22:00:00","2018-02-28T15:00:12","normal",FALSE,"ncaa_football","2018-11-17T18:00:00","2018-11-17T12:00:00",NA,154,NA,66.02,54,84,54,NA,NA,NA,NA,"Cajun Field","US","https://seatgeek.com/venues/cajun-field/tickets","cajun-field",5,2796,0.43303972,TRUE,0,"201 Rhienhardt Drive","LA","Lafayette","America/Chicago","70506","Lafayette, LA","Lafayette, LA 70506","Cajun Field",30.22,-92.04,NA,NA,NA
"145","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","Bengals at Ravens","Cincinnati Bengals at Baltimore Ravens",4347068,FALSE,0.816,0.767,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-18T22:00:00","2018-04-20T00:47:45","normal",FALSE,"nfl","2018-11-18T18:00:00","2018-11-18T13:00:00",NA,517,NA,140.29,43,550,43,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","M&T Bank Stadium","US","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium",8,1121,0.8927189,TRUE,0,"1101 Russell St","MD","Baltimore","America/New_York","21230","Baltimore, MD","Baltimore, MD 21230","M&T Bank Stadium",39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"146","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","Panthers at Lions","Carolina Panthers at Detroit Lions",4347025,FALSE,0.895,0.837,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-18T22:00:00","2018-04-20T00:47:37","normal",FALSE,"nfl","2018-11-18T18:00:00","2018-11-18T13:00:00",NA,556,NA,168.35,71,899,71,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","Ford Field","US","https://seatgeek.com/venues/ford-field/tickets","ford-field",9,346,0.9029952,TRUE,0,"2000 Brush St.","MI","Detroit","America/Detroit","48226","Detroit, MI","Detroit, MI 48226","Ford Field",42.34,-83.0459,FALSE,"2015-11-04T17:31:52Z","NONE"
"147","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","Vikings at Bears","Minnesota Vikings at Chicago Bears",4347005,FALSE,0.887,0.823,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-18T22:00:00","2018-04-20T00:47:32","normal",FALSE,"nfl","2018-11-18T18:00:00","2018-11-18T12:00:00",NA,189,NA,312.54,119,1197,119,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","Soldier Field","US","https://seatgeek.com/venues/soldier-field/tickets","soldier-field",12,31,0.940013,TRUE,0,"1410 S. Museum Campus Drive","IL","Chicago","America/Chicago","60605","Chicago, IL","Chicago, IL 60605","Soldier Field",41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"148","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","Cowboys at Falcons","Dallas Cowboys at Atlanta Falcons",4347049,FALSE,0.935,0.868,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-18T22:00:00","2018-04-20T00:47:41","normal",FALSE,"nfl","2018-11-18T18:00:00","2018-11-18T13:00:00",NA,651,NA,659.45,215,123594,215,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","Mercedes-Benz Stadium","US","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","mercedes-benz-stadium",15,419590,0.76958936,TRUE,0,"441 M.L.K. Jr Dr NW","GA","Atlanta","America/New_York","30313","Atlanta, GA","Atlanta, GA 30313","Mercedes-Benz Stadium",33.76,-84.4,FALSE,"2018-08-23T20:14:46Z","QRCODE"
"149","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","Eagles at Saints","Philadelphia Eagles at New Orleans Saints",4346969,FALSE,0.875,0.818,TRUE,FALSE,"","2018-04-20T00:00:00","2018-11-18T22:00:00","2018-04-20T00:47:25","normal",FALSE,"nfl","2018-11-18T18:00:00","2018-11-18T12:00:00",NA,1355,NA,391.82,160,3000,160,NA,FALSE,"2018-05-29T20:39:16Z","QRCODE","Mercedes-Benz Superdome","US","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome",19,128,0.8966978,TRUE,0,"1500 Sugar Bowl Drive","LA","New Orleans","America/Chicago","70112","New Orleans, LA","New Orleans, LA 70112","Mercedes-Benz Superdome",29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"150","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","Titans at Colts","Tennessee Titans at Indianapolis Colts",4346957,FALSE,0.838,0.791,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-18T22:00:00","2018-04-20T00:47:22","normal",FALSE,"nfl","2018-11-18T18:00:00","2018-11-18T13:00:00",NA,774,NA,108.58,28,440,28,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","Lucas Oil Stadium","US","https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium",13,1130,0.9071682,TRUE,0,"500 South Capitol Avenue","IN","Indianapolis","America/Indiana/Indianapolis","46225","Indianapolis, IN","Indianapolis, IN 46225","Lucas Oil Stadium",39.7601,-86.1639,FALSE,"2015-08-22T16:51:43Z","QRCODE_TM"
"151","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","Buccaneers at Giants","Tampa Bay Buccaneers at New York Giants",4346929,FALSE,0.883,0.818,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-18T22:00:00","2018-04-20T00:47:16","normal",FALSE,"nfl","2018-11-18T18:00:00","2018-11-18T13:00:00",NA,590,NA,264.32,96,1500,96,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","MetLife Stadium","US","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium",19,1587,0.94873494,TRUE,0,"1 MetLife Stadium Drive","NJ","East Rutherford","America/New_York","07073","East Rutherford, NJ","East Rutherford, NJ 07073","MetLife Stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"152","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","Texans at Redskins","Houston Texans at Washington Redskins",4346939,FALSE,0.892,0.83,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-18T22:00:00","2018-04-20T00:47:17","normal",FALSE,"nfl","2018-11-18T18:00:00","2018-11-18T13:00:00",NA,729,NA,182.21,84,1015,84,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","FedEx Field","US","https://seatgeek.com/venues/fedex-field/tickets","fedex-field",9,35,0.9333444,TRUE,0,"1600 Fedex Way","MD","Landover","America/New_York","20785","Landover, MD","Landover, MD 20785","FedEx Field",38.9071,-76.8658,FALSE,"2015-09-12T14:13:58Z","QRCODE_TM"
"153","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","Broncos at Chargers","Denver Broncos at Los Angeles Chargers",4347110,FALSE,0.924,0.845,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-19T01:05:00","2018-04-20T00:47:52","normal",FALSE,"nfl","2018-11-18T21:05:00","2018-11-18T13:05:00",NA,348,NA,297.72,186,765,186,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","StubHub Center","US","https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center",13,52,0.7228164,TRUE,0,"18400 Avalon Blvd","CA","Carson","America/Los_Angeles","90746","Carson, CA","Carson, CA 90746","StubHub Center",33.8643,-118.261,NA,NA,NA
"154","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","Raiders at Cardinals","Oakland Raiders at Arizona Cardinals",4347100,FALSE,0.901,0.841,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-19T01:05:00","2018-04-20T00:47:51","normal",FALSE,"nfl","2018-11-18T21:05:00","2018-11-18T14:05:00",NA,94,NA,284.45,110,608,110,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","State Farm Stadium","US","https://seatgeek.com/venues/state-farm-stadium/tickets","state-farm-stadium",10,43,0.93402725,TRUE,0,"1 Cardinals Drive","AZ","Glendale","America/Phoenix","85305","Glendale, AZ","Glendale, AZ 85305","State Farm Stadium",33.5294,-112.262,FALSE,"2015-12-21T17:26:05Z","NONE"
"155","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947","Steelers at Jaguars","Pittsburgh Steelers at Jacksonville Jaguars",4346947,FALSE,0.869,0.803,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-19T05:20:00","2018-04-20T00:47:19","normal",FALSE,"nfl","2018-11-19T01:20:00","2018-11-18T20:20:00",NA,489,NA,379.65,165,1046,165,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","TIAA Bank Field","US","https://seatgeek.com/venues/tiaa-bank-field/tickets","tiaa-bank-field",10,5178,0.83759147,TRUE,0,"1 Everbank Field Dr","FL","Jacksonville","America/New_York","32202","Jacksonville, FL","Jacksonville, FL 32202","TIAA Bank Field",30.3239,-81.6373,FALSE,"2015-10-17T20:03:42Z","QRCODE_TM"
"156","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","Chiefs at Rams","Kansas City Chiefs at Los Angeles Rams",4347137,FALSE,0.869,0.805,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-20T05:15:00","2018-04-20T01:04:04","normal",FALSE,"nfl","2018-11-20T01:15:00","2018-11-19T19:15:00",NA,1,NA,679,679,679,679,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","Estadio Azteca","Mexico","https://seatgeek.com/venues/estadio-azteca-2/tickets","estadio-azteca-2",1,41952,0,TRUE,0,"Calzada de Tlalpan 3665",NA,"Mexico City","America/Mexico_City","14370","Mexico City, Mexico","Mexico City, Mexico","Estadio Azteca",19.3,-99.15,NA,NA,NA
"157","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","Bears at Lions","Chicago Bears at Detroit Lions",4347024,FALSE,0.915,0.849,FALSE,FALSE,"","2018-04-20T00:00:00","2018-11-22T21:30:00","2018-04-20T00:47:36","normal",FALSE,"nfl","2018-11-22T17:30:00","2018-11-22T12:30:00",NA,529,NA,206.58,107,1202,104,NA,FALSE,"2018-08-24T21:53:40Z","QRCODE","Ford Field","US","https://seatgeek.com/venues/ford-field/tickets","ford-field",9,346,0.9029952,TRUE,0,"2000 Brush St.","MI","Detroit","America/Detroit","48226","Detroit, MI","Detroit, MI 48226","Ford Field",42.34,-83.0459,FALSE,"2015-11-04T17:31:52Z","NONE"
"158","2018-09-11","2018-09-11_10.59.07","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","Redskins at Cowboys","Washington Redskins at Dallas Cowboys",4327921,FALSE,0.956,0.873,TRUE,FALSE,"","2018-04-05T00:00:00","2018-11-23T01:30:00","2018-04-05T23:08:47","normal",FALSE,"nfl","2018-11-22T21:30:00","2018-11-22T15:30:00",NA,2920,NA,397.92,33,4322,33,NA,FALSE,"2018-04-17T22:02:33Z","QRCODE","AT&T Stadium","US","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium",24,4965,0.9751414,TRUE,0,"1 AT&T Way","TX","Arlington","America/Chicago","76011","Arlington, TX","Arlington, TX 76011","AT&T Stadium",32.7459,-97.0957,FALSE,"2018-04-17T22:02:33Z","QRCODE"
