"","date","timestamp","time_tbd","title","type","url","datetime_local","is_open","datetime_utc","description","id","short_title","score","popularity","visible_until_utc","status","created_at","announce_date","datetime_tbd","date_tbd","general_admission","highest_price","average_price","listing_count","lowest_price","lowest_price_good_deals","median_price","visible_listing_count","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","url_venue","state","address","score_venue","has_upcoming_events","popularity_venue","timezone","id_venue","num_upcoming_events","metro_code","postal_code","city","slug","country","display_location","extended_address","name_v2","name","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"119","2018-09-22","2018-09-22_11.01.42",FALSE,"Miami Dolphins at Green Bay Packers","nfl","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","2018-11-11T12:00:00",FALSE,"2018-11-11T18:00:00","",4346912,"Dolphins at Packers",0.932,0.888,"2018-11-11T22:00:00","normal","2018-04-20T00:47:13","2018-04-20T00:00:00",FALSE,FALSE,NA,718,426.2015,134,253,168,420,539,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/lambeau-field/tickets","WI","1265 Lombardi Avenue",0.92909414,TRUE,0,"America/Chicago",1125,6,658,"54304","Green Bay","lambeau-field","US","Green Bay, WI","Green Bay, WI 54304","Lambeau Field","Lambeau Field",44.5013,-88.0622,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"120","2018-09-22","2018-09-22_11.01.42",FALSE,"Los Angeles Chargers at Oakland Raiders","nfl","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","2018-11-11T13:05:00",FALSE,"2018-11-11T21:05:00","",4347130,"Chargers at Raiders",0.891,0.849,"2018-11-12T01:05:00","normal","2018-04-20T00:47:56","2018-04-20T00:00:00",FALSE,FALSE,NA,588,198.7516,467,82,82,184,812,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","CA","7000 Coliseum Way",0.7817843,TRUE,0,"America/Los_Angeles",14,22,807,"94621","Oakland","oakland-alameda-county-coliseum","US","Oakland, CA","Oakland, CA 94621","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum",37.7469,-122.201,"2015-06-24T00:00:00Z","PDF417",FALSE
"121","2018-09-22","2018-09-22_11.01.42",FALSE,"Seattle Seahawks at Los Angeles Rams","nfl","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","2018-11-11T13:25:00",FALSE,"2018-11-11T21:25:00","",4346920,"Seahawks at Rams",0.905,0.861,"2018-11-12T01:25:00","normal","2018-04-20T00:47:14","2018-04-20T00:00:00",FALSE,FALSE,NA,922,191.70319,721,52,51,142,1383,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","CA","3911 S Figueroa St",0.86898464,TRUE,0,"America/Los_Angeles",51012,10,0,"90037","Los Angeles","los-angeles-memorial-coliseum-1","US","Los Angeles, CA","Los Angeles, CA 90037","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum",34.0138,-118.288,"2018-08-23T17:59:28Z","QRCODE",FALSE
"122","2018-09-22","2018-09-22_11.01.42",FALSE,"Alex G with Half Waif","concert","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","2018-11-11T19:00:00",FALSE,"2018-11-12T00:00:00","",4500554,"Alex G with Half Waif",0.476,0.528,"2018-11-12T04:00:00","normal","2018-08-23T20:13:51","2018-08-23T00:00:00",FALSE,FALSE,TRUE,584,235.42857,14,102,NA,244,1,NA,NA,NA,"https://seatgeek.com/venues/crowbar-2/tickets","FL","1812 North 17th Street",0.42424366,TRUE,0,"America/New_York",3160,34,539,"33605","Tampa","crowbar-2","US","Tampa, FL","Tampa, FL 33605","Crowbar","Crowbar",27.9608,-82.4406,NA,NA,NA
"123","2018-09-22","2018-09-22_11.01.42",FALSE,"Dallas Cowboys at Philadelphia Eagles","nfl","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","2018-11-11T20:20:00",FALSE,"2018-11-12T01:20:00","",4347031,"Cowboys at Eagles",0.977,0.914,"2018-11-12T05:20:00","normal","2018-04-20T00:47:38","2018-04-20T00:00:00",FALSE,FALSE,NA,123594,794.67554,413,194,149,457,1019,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/lincoln-financial-field/tickets","PA","1020 Pattison Ave",0.90542686,TRUE,0,"America/New_York",330,16,504,"19148","Philadelphia","lincoln-financial-field","US","Philadelphia, PA","Philadelphia, PA 19148","Lincoln Financial Field","Lincoln Financial Field",39.9046,-75.1675,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"124","2018-09-22","2018-09-22_11.01.42",FALSE,"New York Giants at San Francisco 49ers","nfl","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","2018-11-12T17:15:00",FALSE,"2018-11-13T01:15:00","",4347117,"Giants at 49ers",0.945,0.889,"2018-11-13T05:15:00","normal","2018-04-20T00:47:54","2018-04-20T00:00:00",FALSE,FALSE,NA,3694,230.65642,975,89,93,202,1090,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/levi-s-stadium/tickets","CA","4900 Marie P DeBartolo Way",0.95768774,TRUE,0,"America/Los_Angeles",58670,13,0,"95054","Santa Clara","levi-s-stadium","US","Santa Clara, CA","Santa Clara, CA 95054","Levi's Stadium","Levi's Stadium",37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"125","2018-09-22","2018-09-22_11.01.42",FALSE,"Green Bay Packers at Seattle Seahawks","nfl","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","2018-11-15T17:20:00",FALSE,"2018-11-16T01:20:00","",4347126,"Packers at Seahawks",0.981,0.915,"2018-11-16T05:20:00","normal","2018-04-20T00:47:56","2018-04-20T00:00:00",FALSE,FALSE,NA,1597,532.7634,186,238,238,453,575,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/centurylink-field/tickets","WA","800 Occidental Ave S",0.87232786,TRUE,0,"America/Los_Angeles",339,12,819,"98134","Seattle","centurylink-field","US","Seattle, WA","Seattle, WA 98134","CenturyLink Field","CenturyLink Field",47.6,-122.33,"2018-03-02T22:54:54Z","QRCODE",FALSE
"126","2018-09-22","2018-09-22_11.01.42",FALSE,"South Alabama Jaguars at Louisiana Ragin Cajuns Football","ncaa_football","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956","2018-11-17T16:00:00",FALSE,"2018-11-17T22:00:00","",4281956,"South Alabama at Louisiana",0.378,0.428,"2018-11-18T02:00:00","normal","2018-02-28T15:00:12","2018-02-28T00:00:00",FALSE,FALSE,NA,103,67.72816,103,57,57,66,41,NA,NA,NA,"https://seatgeek.com/venues/cajun-field/tickets","LA","201 Reinhardt Dr",0.43303972,TRUE,0,"America/Chicago",2796,5,642,"70506","Lafayette","cajun-field","US","Lafayette, LA","Lafayette, LA 70506","Cajun Field","Cajun Field",30.22,-92.04,NA,NA,NA
"127","2018-09-22","2018-09-22_11.01.42",FALSE,"Cincinnati Bengals at Baltimore Ravens","nfl","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","2018-11-18T13:00:00",FALSE,"2018-11-18T18:00:00","",4347068,"Bengals at Ravens",0.869,0.828,"2018-11-18T22:00:00","normal","2018-04-20T00:47:45","2018-04-20T00:00:00",FALSE,FALSE,NA,553,129.46445,661,40,40,102,1212,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","MD","1101 Russell St",0.8927189,TRUE,0,"America/New_York",1121,8,512,"21230","Baltimore","m-t-bank-stadium","US","Baltimore, MD","Baltimore, MD 21230","M&T Bank Stadium","M&T Bank Stadium",39.2774,-76.623,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"128","2018-09-22","2018-09-22_11.01.42",FALSE,"Minnesota Vikings at Chicago Bears","nfl","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","2018-11-18T12:00:00",FALSE,"2018-11-18T18:00:00","",4347005,"Vikings at Bears",0.932,0.878,"2018-11-18T22:00:00","normal","2018-04-20T00:47:32","2018-04-20T00:00:00",FALSE,FALSE,NA,1196,358.6284,148,139,139,314,870,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/soldier-field/tickets","IL","1410 S. Museum Campus Drive",0.940013,TRUE,0,"America/Chicago",31,10,602,"60605","Chicago","soldier-field","US","Chicago, IL","Chicago, IL 60605","Soldier Field","Soldier Field",41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"129","2018-09-22","2018-09-22_11.01.42",FALSE,"Dallas Cowboys at Atlanta Falcons","nfl","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","2018-11-18T13:00:00",FALSE,"2018-11-18T18:00:00","",4347049,"Cowboys at Falcons",0.978,0.92,"2018-11-18T22:00:00","normal","2018-04-20T00:47:41","2018-04-20T00:00:00",FALSE,FALSE,NA,2206,464.78714,700,219,219,389,1058,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","GA","441 M.L.K. Jr Dr NW",0.76958936,TRUE,0,"America/New_York",419590,20,0,"30313","Atlanta","mercedes-benz-stadium","US","Atlanta, GA","Atlanta, GA 30313","Mercedes-Benz Stadium","Mercedes-Benz Stadium",33.76,-84.4,"2018-08-23T20:14:46Z","QRCODE",FALSE
"130","2018-09-22","2018-09-22_11.01.42",FALSE,"Carolina Panthers at Detroit Lions","nfl","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","2018-11-18T13:00:00",FALSE,"2018-11-18T18:00:00","",4347025,"Panthers at Lions",0.932,0.887,"2018-11-18T22:00:00","normal","2018-04-20T00:47:37","2018-04-20T00:00:00",FALSE,FALSE,NA,2393,156.34322,708,67,41,127,1032,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/ford-field/tickets","MI","2000 Brush St.",0.9029952,TRUE,0,"America/Detroit",346,11,505,"48226","Detroit","ford-field","US","Detroit, MI","Detroit, MI 48226","Ford Field","Ford Field",42.34,-83.0459,"2015-11-04T17:31:52Z","NONE",FALSE
"131","2018-09-22","2018-09-22_11.01.42",FALSE,"Philadelphia Eagles at New Orleans Saints","nfl","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","2018-11-18T12:00:00",TRUE,"2018-11-18T18:00:00","",4346969,"Eagles at Saints",0.927,0.879,"2018-11-18T22:00:00","normal","2018-04-20T00:47:25","2018-04-20T00:00:00",FALSE,FALSE,NA,3000,383.18634,1363,180,178,360,1242,"2018-05-29T20:39:16Z","QRCODE",FALSE,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","LA","1500 Sugar Bowl Drive",0.8966978,TRUE,0,"America/Chicago",128,18,622,"70112","New Orleans","mercedes-benz-superdome","US","New Orleans, LA","New Orleans, LA 70112","Mercedes-Benz Superdome","Mercedes-Benz Superdome",29.9515,-90.0786,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"132","2018-09-22","2018-09-22_11.01.42",FALSE,"Tennessee Titans at Indianapolis Colts","nfl","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","2018-11-18T13:00:00",FALSE,"2018-11-18T18:00:00","",4346957,"Titans at Colts",0.876,0.841,"2018-11-18T22:00:00","normal","2018-04-20T00:47:22","2018-04-20T00:00:00",FALSE,FALSE,NA,441,103.46309,745,30,30,79,1125,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","IN","500 South Capitol Avenue",0.9071682,TRUE,0,"America/Indiana/Indianapolis",1130,14,527,"46225","Indianapolis","lucas-oil-stadium","US","Indianapolis, IN","Indianapolis, IN 46225","Lucas Oil Stadium","Lucas Oil Stadium",39.7601,-86.1639,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"133","2018-09-22","2018-09-22_11.01.42",FALSE,"Tampa Bay Buccaneers at New York Giants","nfl","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","2018-11-18T13:00:00",FALSE,"2018-11-18T18:00:00","",4346929,"Buccaneers at Giants",0.924,0.87,"2018-11-18T22:00:00","normal","2018-04-20T00:47:16","2018-04-20T00:00:00",FALSE,FALSE,NA,1289,236.95099,653,92,92,192,1185,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","NJ","1 MetLife Stadium Drive",0.94873494,TRUE,0,"America/New_York",1587,16,501,"07073","East Rutherford","metlife-stadium","US","East Rutherford, NJ","East Rutherford, NJ 07073","MetLife Stadium","MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"134","2018-09-22","2018-09-22_11.01.42",FALSE,"Houston Texans at Washington Redskins","nfl","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","2018-11-18T13:00:00",FALSE,"2018-11-18T18:00:00","",4346939,"Texans at Redskins",0.924,0.875,"2018-11-18T22:00:00","normal","2018-04-20T00:47:17","2018-04-20T00:00:00",FALSE,FALSE,NA,465,167.78491,888,82,79,151,1228,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/fedex-field/tickets","MD","1600 Fedex Way",0.9333444,TRUE,0,"America/New_York",35,7,511,"20785","Landover","fedex-field","US","Landover, MD","Landover, MD 20785","FedEx Field","FedEx Field",38.9071,-76.8658,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"135","2018-09-22","2018-09-22_11.01.42",FALSE,"Oakland Raiders at Arizona Cardinals","nfl","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","2018-11-18T14:05:00",FALSE,"2018-11-18T21:05:00","",4347100,"Raiders at Cardinals",0.941,0.892,"2018-11-19T01:05:00","normal","2018-04-20T00:47:51","2018-04-20T00:00:00",FALSE,FALSE,NA,851,262.00906,552,109,104,243,907,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/state-farm-stadium/tickets","AZ","1 Cardinals Drive",0.93402725,TRUE,0,"America/Phoenix",43,10,753,"85305","Glendale","state-farm-stadium","US","Glendale, AZ","Glendale, AZ 85305","State Farm Stadium","State Farm Stadium",33.5294,-112.262,"2015-12-21T17:26:05Z","NONE",FALSE
"136","2018-09-22","2018-09-22_11.01.42",FALSE,"Denver Broncos at Los Angeles Chargers","nfl","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","2018-11-18T13:05:00",FALSE,"2018-11-18T21:05:00","",4347110,"Broncos at Chargers",0.954,0.889,"2018-11-19T01:05:00","normal","2018-04-20T00:47:52","2018-04-20T00:00:00",FALSE,FALSE,NA,738,268.51318,417,174,174,230,522,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/stubhub-center/tickets","CA","18400 Avalon Blvd",0.7228164,TRUE,0,"America/Los_Angeles",52,16,803,"90746","Carson","stubhub-center","US","Carson, CA","Carson, CA 90746","StubHub Center","StubHub Center",33.8643,-118.261,NA,NA,NA
"137","2018-09-22","2018-09-22_11.01.42",FALSE,"Pittsburgh Steelers at Jacksonville Jaguars","nfl","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947","2018-11-18T20:20:00",FALSE,"2018-11-19T01:20:00","",4346947,"Steelers at Jaguars",0.884,0.834,"2018-11-19T05:20:00","normal","2018-04-20T00:47:19","2018-04-20T00:00:00",FALSE,FALSE,NA,789,348.00424,470,138,138,307,848,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/everbank-field/tickets","FL","1 Everbank Field Dr",0.83759147,TRUE,0,"America/New_York",5178,9,561,"32202","Jacksonville","everbank-field","US","Jacksonville, FL","Jacksonville, FL 32202","EverBank Field","EverBank Field",30.3239,-81.6373,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"138","2018-09-22","2018-09-22_11.01.42",FALSE,"Kansas City Chiefs at Los Angeles Rams","nfl","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","2018-11-19T19:15:00",FALSE,"2018-11-20T01:15:00","",4347137,"Chiefs at Rams",0.929,0.873,"2018-11-20T05:15:00","normal","2018-04-20T01:04:04","2018-04-20T00:00:00",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/estadio-azteca-2/tickets",NA,"Calzada de Tlalpan 3665",0,TRUE,0,"America/Mexico_City",41952,1,0,"04650","Mexico City","estadio-azteca-2","Mexico","Mexico City, Mexico","Mexico City, Mexico","Estadio Azteca","Estadio Azteca",19.3,-99.15,NA,NA,NA
"139","2018-09-22","2018-09-22_11.01.42",FALSE,"Chicago Bears at Detroit Lions","nfl","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","2018-11-22T12:30:00",FALSE,"2018-11-22T17:30:00","",4347024,"Bears at Lions",0.951,0.897,"2018-11-22T21:30:00","normal","2018-04-20T00:47:36","2018-04-20T00:00:00",FALSE,FALSE,NA,2408,221.95425,634,97,97,181,913,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/ford-field/tickets","MI","2000 Brush St.",0.9029952,TRUE,0,"America/Detroit",346,11,505,"48226","Detroit","ford-field","US","Detroit, MI","Detroit, MI 48226","Ford Field","Ford Field",42.34,-83.0459,"2015-11-04T17:31:52Z","NONE",FALSE
