"","date","timestamp","url","is_open","description","datetime_tbd","date_tbd","created_at","status","title","visible_until_utc","short_title","popularity","time_tbd","datetime_local","type","score","id","datetime_utc","announce_date","general_admission","highest_price","median_price","average_price","lowest_price_good_deals","listing_count","lowest_price","visible_listing_count","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","url_venue","slug","extended_address","country","timezone","postal_code","state","city","num_upcoming_events","name_v2","name","display_location","score_venue","address","id_venue","popularity_venue","has_upcoming_events","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"128","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:46","normal","Carolina Panthers at Pittsburgh Steelers","2018-11-09T05:20:00","Panthers at Steelers",0.843,FALSE,"2018-11-08T20:20:00","nfl",0.885,4347075,"2018-11-09T01:20:00","2018-04-20T00:00:00",NA,1197,NA,211.34,87,650,87,NA,"2018-08-24T21:53:39Z","QRCODE",FALSE,"https://seatgeek.com/venues/heinz-field/tickets","heinz-field","Pittsburgh, PA 15212","US","America/New_York","15212","PA","Pittsburgh",12,"Heinz Field","Heinz Field","Pittsburgh, PA",0.9033526,"100 Art Rooney Avenue",1119,0,TRUE,40.4468,-80.0158,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"129","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:30","normal","New England Patriots at Tennessee Titans","2018-11-11T21:00:00","Patriots at Titans",0.869,FALSE,"2018-11-11T12:00:00","nfl",0.92,4346990,"2018-11-11T17:00:00","2018-04-20T00:00:00",NA,1932,NA,572.42,269,337,269,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/nissan-stadium/tickets","nissan-stadium","Nashville, TN 37213","US","America/New_York","37213","TN","Nashville",16,"Nissan Stadium","Nissan Stadium","Nashville, TN",0.8546275,"1 Titans Way",1126,0,TRUE,36.1665,-86.7713,"2015-10-19T15:09:39Z","NONE",FALSE
"130","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:27","normal","Arizona Cardinals at Kansas City Chiefs","2018-11-11T22:00:00","Cardinals at Chiefs",0.823,FALSE,"2018-11-11T12:00:00","nfl",0.864,4346980,"2018-11-11T18:00:00","2018-04-20T00:00:00",NA,525,NA,140.83,40,832,40,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/arrowhead-stadium/tickets","arrowhead-stadium","Kansas City, MO 64129","US","America/Chicago","64129","MO","Kansas City",9,"Arrowhead Stadium","Arrowhead Stadium","Kansas City, MO",0.8827867,"1 Arrowhead Drive",1128,0,TRUE,39.0489,-94.4839,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"131","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:32","normal","Detroit Lions at Chicago Bears","2018-11-11T22:00:00","Lions at Bears",0.841,FALSE,"2018-11-11T12:00:00","nfl",0.887,4347006,"2018-11-11T18:00:00","2018-04-20T00:00:00",NA,1197,NA,301,116,175,116,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/soldier-field/tickets","soldier-field","Chicago, IL 60605","US","America/Chicago","60605","IL","Chicago",12,"Soldier Field","Soldier Field","Chicago, IL",0.940013,"1410 S. Museum Campus Drive",31,0,TRUE,41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"132","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:40","normal","New Orleans Saints at Cincinnati Bengals","2018-11-11T22:00:00","Saints at Bengals",0.822,FALSE,"2018-11-11T13:00:00","nfl",0.865,4347040,"2018-11-11T18:00:00","2018-04-20T00:00:00",NA,422,NA,117.53,52,554,52,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/paul-brown-stadium/tickets","paul-brown-stadium","Cincinnati, OH 45202","US","America/New_York","45202","OH","Cincinnati",8,"Paul Brown Stadium","Paul Brown Stadium","Cincinnati, OH",0.86166537,"1 Paul Brown Stadium",1124,0,TRUE,39.0961,-84.5177,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"133","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:22","normal","Jacksonville Jaguars at Indianapolis Colts","2018-11-11T22:00:00","Jaguars at Colts",0.813,FALSE,"2018-11-11T13:00:00","nfl",0.845,4346958,"2018-11-11T18:00:00","2018-04-20T00:00:00",NA,1198,NA,108.61,33,767,33,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium","Indianapolis, IN 46225","US","America/Indiana/Indianapolis","46225","IN","Indianapolis",13,"Lucas Oil Stadium","Lucas Oil Stadium","Indianapolis, IN",0.9071682,"500 South Capitol Avenue",1130,0,TRUE,39.7601,-86.1639,"2015-08-22T16:51:43Z","QRCODE_TM",FALSE
"134","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:16","normal","Washington Redskins at Tampa Bay Buccaneers","2018-11-11T22:00:00","Redskins at Buccaneers",0.817,FALSE,"2018-11-11T13:00:00","nfl",0.86,4346930,"2018-11-11T18:00:00","2018-04-20T00:00:00",NA,528,NA,217.9,79,29,79,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/raymond-james-stadium/tickets","raymond-james-stadium","Tampa, FL 33607","US","America/New_York","33607","FL","Tampa",15,"Raymond James Stadium","Raymond James Stadium","Tampa, FL",0.86513025,"4201 North Dale Mabry Highway",39,0,TRUE,27.9753,-82.5034,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"135","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:31","normal","Atlanta Falcons at Cleveland Browns","2018-11-11T22:00:00","Falcons at Browns",0.817,FALSE,"2018-11-11T13:00:00","nfl",0.851,4346996,"2018-11-11T18:00:00","2018-04-20T00:00:00",NA,1172,NA,96.09,33,1144,31,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","firstenergy-stadium-15","Cleveland, OH 44114","US","America/New_York","44114","OH","Cleveland",7,"FirstEnergy Stadium","FirstEnergy Stadium","Cleveland, OH",0.86852187,"100 Alfred Lerner Way",1123,0,TRUE,41.5065,-81.7,"2015-11-11T20:55:31Z","NONE",FALSE
"136","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:43","normal","Buffalo Bills at New York Jets","2018-11-11T22:00:00","Bills at Jets",0.847,FALSE,"2018-11-11T13:00:00","nfl",0.899,4347060,"2018-11-11T18:00:00","2018-04-20T00:00:00",NA,871,NA,150.83,46,967,46,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","East Rutherford, NJ 07073","US","America/New_York","07073","NJ","East Rutherford",19,"MetLife Stadium","MetLife Stadium","East Rutherford, NJ",0.94873494,"1 MetLife Stadium Drive",1587,0,TRUE,40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"137","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:13","normal","Miami Dolphins at Green Bay Packers","2018-11-11T22:00:00","Dolphins at Packers",0.859,FALSE,"2018-11-11T12:00:00","nfl",0.9,4346912,"2018-11-11T18:00:00","2018-04-20T00:00:00",NA,797,NA,390.11,195,177,195,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/lambeau-field/tickets","lambeau-field","Green Bay, WI 54304","US","America/Chicago","54304","WI","Green Bay",7,"Lambeau Field","Lambeau Field","Green Bay, WI",0.92909414,"1265 Lombardi Avenue",1125,0,TRUE,44.5013,-88.0622,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"138","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:56","normal","Los Angeles Chargers at Oakland Raiders","2018-11-12T01:05:00","Chargers at Raiders",0.823,FALSE,"2018-11-11T13:05:00","nfl",0.867,4347130,"2018-11-11T21:05:00","2018-04-20T00:00:00",NA,628,NA,201.45,99,503,99,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","oakland-alameda-county-coliseum","Oakland, CA 94621","US","America/Los_Angeles","94621","CA","Oakland",26,"Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum","Oakland, CA",0.7817843,"7000 Coliseum Way",14,0,TRUE,37.7469,-122.201,"2015-06-24T00:00:00Z","PDF417",FALSE
"139","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:14","normal","Seattle Seahawks at Los Angeles Rams","2018-11-12T01:25:00","Seahawks at Rams",0.839,FALSE,"2018-11-11T13:25:00","nfl",0.886,4346920,"2018-11-11T21:25:00","2018-04-20T00:00:00",NA,922,NA,186.69,54,857,54,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","los-angeles-memorial-coliseum-1","Los Angeles, CA 90037","US","America/Los_Angeles","90037","CA","Los Angeles",12,"Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum","Los Angeles, CA",0.86898464,"3911 S Figueroa St",51012,0,TRUE,34.01,-118.29,"2018-08-23T17:59:28Z","QRCODE",FALSE
"140","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",FALSE,"",FALSE,FALSE,"2018-08-23T20:13:51","normal","Alex G with Half Waif","2018-11-12T04:00:00","Alex G with Half Waif",0.512,FALSE,"2018-11-11T19:00:00","concert",0.466,4500554,"2018-11-12T00:00:00","2018-08-23T00:00:00",TRUE,569,NA,207.53,NA,17,45,NA,NA,NA,NA,"https://seatgeek.com/venues/crowbar-2/tickets","crowbar-2","Tampa, FL 33605","US","America/New_York","33605","FL","Tampa",29,"Crowbar","Crowbar","Tampa, FL",0.42424366,"1812 North 17th Street",3160,0,TRUE,27.9608,-82.4406,NA,NA,NA
"141","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:38","normal","Dallas Cowboys at Philadelphia Eagles","2018-11-12T05:20:00","Cowboys at Eagles",0.881,FALSE,"2018-11-11T20:20:00","nfl",0.94,4347031,"2018-11-12T01:20:00","2018-04-20T00:00:00",NA,1535,NA,485.34,204,472,204,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field","Philadelphia, PA 19148","US","America/New_York","19148","PA","Philadelphia",16,"Lincoln Financial Field","Lincoln Financial Field","Philadelphia, PA",0.90542686,"1020 Pattison Ave",330,0,TRUE,39.9046,-75.1675,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"142","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:54","normal","New York Giants at San Francisco 49ers","2018-11-13T05:15:00","Giants at 49ers",0.859,FALSE,"2018-11-12T17:15:00","nfl",0.915,4347117,"2018-11-13T01:15:00","2018-04-20T00:00:00",NA,3694,NA,237.17,90,1072,88,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium","Santa Clara, CA 95054","US","America/Los_Angeles","95054","CA","Santa Clara",13,"Levi's Stadium","Levi's Stadium","Santa Clara, CA",0.95768774,"4900 Marie P DeBartolo Way",58670,0,TRUE,37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"143","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:56","normal","Green Bay Packers at Seattle Seahawks","2018-11-16T05:20:00","Packers at Seahawks",0.887,FALSE,"2018-11-15T17:20:00","nfl",0.95,4347126,"2018-11-16T01:20:00","2018-04-20T00:00:00",NA,1809,NA,514.29,270,220,270,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/centurylink-field/tickets","centurylink-field","Seattle, WA 98134","US","America/Los_Angeles","98134","WA","Seattle",14,"CenturyLink Field","CenturyLink Field","Seattle, WA",0.87232786,"800 Occidental Ave S",339,0,TRUE,47.6,-122.33,"2018-03-02T22:54:54Z","QRCODE",FALSE
"144","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-12-pm/4281956",FALSE,"",FALSE,FALSE,"2018-02-28T15:00:12","normal","South Alabama Jaguars at Louisiana Ragin Cajuns Football","2018-11-17T22:00:00","South Alabama at Louisiana",0.516,FALSE,"2018-11-17T12:00:00","ncaa_football",0.511,4281956,"2018-11-17T18:00:00","2018-02-28T00:00:00",NA,84,NA,67.3,57,133,57,NA,NA,NA,NA,"https://seatgeek.com/venues/cajun-field/tickets","cajun-field","Lafayette, LA 70506","US","America/Chicago","70506","LA","Lafayette",5,"Cajun Field","Cajun Field","Lafayette, LA",0.43303972,"201 Rhienhardt Drive",2796,0,TRUE,30.22,-92.04,NA,NA,NA
"145","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:45","normal","Cincinnati Bengals at Baltimore Ravens","2018-11-18T22:00:00","Bengals at Ravens",0.791,FALSE,"2018-11-18T13:00:00","nfl",0.833,4347068,"2018-11-18T18:00:00","2018-04-20T00:00:00",NA,550,NA,140.21,43,559,43,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium","Baltimore, MD 21230","US","America/New_York","21230","MD","Baltimore",8,"M&T Bank Stadium","M&T Bank Stadium","Baltimore, MD",0.8927189,"1101 Russell St",1121,0,TRUE,39.2774,-76.623,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"146","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:37","normal","Carolina Panthers at Detroit Lions","2018-11-18T22:00:00","Panthers at Lions",0.857,FALSE,"2018-11-18T13:00:00","nfl",0.902,4347025,"2018-11-18T18:00:00","2018-04-20T00:00:00",NA,899,NA,167.85,71,544,71,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/ford-field/tickets","ford-field","Detroit, MI 48226","US","America/Detroit","48226","MI","Detroit",9,"Ford Field","Ford Field","Detroit, MI",0.9029952,"2000 Brush St.",346,0,TRUE,42.34,-83.0459,"2015-11-04T17:31:52Z","NONE",FALSE
"147","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969",TRUE,"",FALSE,FALSE,"2018-04-20T00:47:25","normal","Philadelphia Eagles at New Orleans Saints","2018-11-18T22:00:00","Eagles at Saints",0.848,FALSE,"2018-11-18T12:00:00","nfl",0.896,4346969,"2018-11-18T18:00:00","2018-04-20T00:00:00",NA,3000,NA,390.69,160,1357,160,NA,"2018-05-29T20:39:16Z","QRCODE",FALSE,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome","New Orleans, LA 70112","US","America/Chicago","70112","LA","New Orleans",19,"Mercedes-Benz Superdome","Mercedes-Benz Superdome","New Orleans, LA",0.8966978,"1500 Sugar Bowl Drive",128,0,TRUE,29.9515,-90.0786,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"148","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:41","normal","Dallas Cowboys at Atlanta Falcons","2018-11-18T22:00:00","Cowboys at Falcons",0.893,FALSE,"2018-11-18T13:00:00","nfl",0.947,4347049,"2018-11-18T18:00:00","2018-04-20T00:00:00",NA,2388,NA,462.35,222,658,222,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","mercedes-benz-stadium","Atlanta, GA 30313","US","America/New_York","30313","GA","Atlanta",19,"Mercedes-Benz Stadium","Mercedes-Benz Stadium","Atlanta, GA",0.76958936,"35 Northside Dr NW",419590,0,TRUE,33.76,-84.4,"2018-08-23T20:14:46Z","QRCODE",FALSE
"149","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:32","normal","Minnesota Vikings at Chicago Bears","2018-11-18T22:00:00","Vikings at Bears",0.845,FALSE,"2018-11-18T12:00:00","nfl",0.898,4347005,"2018-11-18T18:00:00","2018-04-20T00:00:00",NA,1197,NA,315.38,119,199,119,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/soldier-field/tickets","soldier-field","Chicago, IL 60605","US","America/Chicago","60605","IL","Chicago",12,"Soldier Field","Soldier Field","Chicago, IL",0.940013,"1410 S. Museum Campus Drive",31,0,TRUE,41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"150","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:16","normal","Tampa Bay Buccaneers at New York Giants","2018-11-18T22:00:00","Buccaneers at Giants",0.842,FALSE,"2018-11-18T13:00:00","nfl",0.897,4346929,"2018-11-18T18:00:00","2018-04-20T00:00:00",NA,1488,NA,256.17,96,612,96,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","East Rutherford, NJ 07073","US","America/New_York","07073","NJ","East Rutherford",19,"MetLife Stadium","MetLife Stadium","East Rutherford, NJ",0.94873494,"1 MetLife Stadium Drive",1587,0,TRUE,40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"151","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:22","normal","Tennessee Titans at Indianapolis Colts","2018-11-18T22:00:00","Titans at Colts",0.814,FALSE,"2018-11-18T13:00:00","nfl",0.851,4346957,"2018-11-18T18:00:00","2018-04-20T00:00:00",NA,440,NA,106.81,28,764,28,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium","Indianapolis, IN 46225","US","America/Indiana/Indianapolis","46225","IN","Indianapolis",13,"Lucas Oil Stadium","Lucas Oil Stadium","Indianapolis, IN",0.9071682,"500 South Capitol Avenue",1130,0,TRUE,39.7601,-86.1639,"2015-08-22T16:51:43Z","QRCODE_TM",FALSE
"152","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:17","normal","Houston Texans at Washington Redskins","2018-11-18T22:00:00","Texans at Redskins",0.851,FALSE,"2018-11-18T13:00:00","nfl",0.902,4346939,"2018-11-18T18:00:00","2018-04-20T00:00:00",NA,1011,NA,180.28,85,797,85,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/fedex-field/tickets","fedex-field","Landover, MD 20785","US","America/New_York","20785","MD","Landover",9,"FedEx Field","FedEx Field","Landover, MD",0.9333444,"1600 Fedex Way",35,0,TRUE,38.9071,-76.8658,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"153","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:52","normal","Denver Broncos at Los Angeles Chargers","2018-11-19T01:05:00","Broncos at Chargers",0.847,FALSE,"2018-11-18T13:05:00","nfl",0.91,4347110,"2018-11-18T21:05:00","2018-04-20T00:00:00",NA,765,NA,296.2,186,344,186,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center","Carson, CA 90746","US","America/Los_Angeles","90746","CA","Carson",13,"StubHub Center","StubHub Center","Carson, CA",0.7228164,"18400 Avalon Blvd",52,0,TRUE,33.8643,-118.261,NA,NA,NA
"154","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:51","normal","Oakland Raiders at Arizona Cardinals","2018-11-19T01:05:00","Raiders at Cardinals",0.862,FALSE,"2018-11-18T14:05:00","nfl",0.91,4347100,"2018-11-18T21:05:00","2018-04-20T00:00:00",NA,908,NA,238.07,97,444,97,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/state-farm-stadium/tickets","state-farm-stadium","Glendale, AZ 85305","US","America/Phoenix","85305","AZ","Glendale",10,"State Farm Stadium","State Farm Stadium","Glendale, AZ",0.93402725,"1 Cardinals Drive",43,0,TRUE,33.5294,-112.262,"2015-12-21T17:26:05Z","NONE",FALSE
"155","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:19","normal","Pittsburgh Steelers at Jacksonville Jaguars","2018-11-19T05:20:00","Steelers at Jaguars",0.829,FALSE,"2018-11-18T20:20:00","nfl",0.886,4346947,"2018-11-19T01:20:00","2018-04-20T00:00:00",NA,1045,NA,373.23,157,513,155,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/tiaa-bank-field/tickets","tiaa-bank-field","Jacksonville, FL 32202","US","America/New_York","32202","FL","Jacksonville",10,"TIAA Bank Field","TIAA Bank Field","Jacksonville, FL",0.83759147,"1 Everbank Field Dr",5178,0,TRUE,30.3239,-81.6373,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"156","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137",FALSE,"",FALSE,FALSE,"2018-04-20T01:04:04","normal","Kansas City Chiefs at Los Angeles Rams","2018-11-20T05:15:00","Chiefs at Rams",0.842,FALSE,"2018-11-19T19:15:00","nfl",0.898,4347137,"2018-11-20T01:15:00","2018-04-20T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/estadio-azteca-2/tickets","estadio-azteca-2","Mexico City, Mexico","Mexico","America/Mexico_City","14370",NA,"Mexico City",1,"Estadio Azteca","Estadio Azteca","Mexico City, Mexico",0,"Calzada de Tlalpan 3665",41952,0,TRUE,19.3,-99.15,NA,NA,NA
"157","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024",FALSE,"",FALSE,FALSE,"2018-04-20T00:47:36","normal","Chicago Bears at Detroit Lions","2018-11-22T21:30:00","Bears at Lions",0.867,FALSE,"2018-11-22T12:30:00","nfl",0.919,4347024,"2018-11-22T17:30:00","2018-04-20T00:00:00",NA,1202,NA,206.34,107,525,104,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"https://seatgeek.com/venues/ford-field/tickets","ford-field","Detroit, MI 48226","US","America/Detroit","48226","MI","Detroit",9,"Ford Field","Ford Field","Detroit, MI",0.9029952,"2000 Brush St.",346,0,TRUE,42.34,-83.0459,"2015-11-04T17:31:52Z","NONE",FALSE
"158","2018-09-12","2018-09-12_11.04.26","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921",TRUE,"",FALSE,FALSE,"2018-04-05T23:08:47","normal","Washington Redskins at Dallas Cowboys","2018-11-23T01:30:00","Redskins at Cowboys",0.906,FALSE,"2018-11-22T15:30:00","nfl",0.977,4327921,"2018-11-22T21:30:00","2018-04-05T00:00:00",NA,4322,NA,397.87,33,2918,33,NA,"2018-04-17T22:02:33Z","QRCODE",FALSE,"https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium","Arlington, TX 76011","US","America/Chicago","76011","TX","Arlington",24,"AT&T Stadium","AT&T Stadium","Arlington, TX",0.9751414,"1 AT&T Way",4965,0,TRUE,32.7459,-97.0957,"2018-04-17T22:02:33Z","QRCODE",FALSE
