"","date","timestamp","type","description","is_open","datetime_tbd","date_tbd","time_tbd","score","visible_until_utc","short_title","url","popularity","status","announce_date","id","created_at","datetime_utc","title","datetime_local","general_admission","listing_count","highest_price","average_price","visible_listing_count","lowest_price","lowest_price_good_deals","median_price","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","name_v2","country","slug","score_venue","has_upcoming_events","timezone","extended_address","url_venue","postal_code","popularity_venue","city","id_venue","num_upcoming_events","state","metro_code","display_location","name","address","lon","lat","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"119","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.905,"2018-11-11T22:00:00","Dolphins at Packers","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",0.854,"normal","2018-04-20T00:00:00",4346912,"2018-04-20T00:47:13","2018-11-11T18:00:00","Miami Dolphins at Green Bay Packers","2018-11-11T12:00:00",NA,134,718,418.93283,541,248,168,408,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Lambeau Field","US","lambeau-field",0.92909414,TRUE,"America/Chicago","Green Bay, WI 54304","https://seatgeek.com/venues/lambeau-field/tickets","54304",0,"Green Bay",1125,6,"WI",658,"Green Bay, WI","Lambeau Field","1265 Lombardi Avenue",-88.0622,44.5013,"QRCODE_TM","2015-09-02T22:43:34Z",FALSE
"120","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.876,"2018-11-12T01:05:00","Chargers at Raiders","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",0.822,"normal","2018-04-20T00:00:00",4347130,"2018-04-20T00:47:56","2018-11-11T21:05:00","Los Angeles Chargers at Oakland Raiders","2018-11-11T13:05:00",NA,471,589,198.76433,813,82,82,183,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Oakland-Alameda County Coliseum","US","oakland-alameda-county-coliseum",0.7817843,TRUE,"America/Los_Angeles","Oakland, CA 94621","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","94621",0,"Oakland",14,21,"CA",807,"Oakland, CA","Oakland-Alameda County Coliseum","7000 Coliseum Way",-122.201,37.7469,"PDF417","2015-06-24T00:00:00Z",FALSE
"121","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.893,"2018-11-12T01:25:00","Seahawks at Rams","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",0.837,"normal","2018-04-20T00:00:00",4346920,"2018-04-20T00:47:14","2018-11-11T21:25:00","Seattle Seahawks at Los Angeles Rams","2018-11-11T13:25:00",NA,695,922,193.73813,1392,49,49,143,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Los Angeles Memorial Coliseum","US","los-angeles-memorial-coliseum-1",0.86898464,TRUE,"America/Los_Angeles","Los Angeles, CA 90037","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","90037",0,"Los Angeles",51012,11,"CA",0,"Los Angeles, CA","Los Angeles Memorial Coliseum","3911 S Figueroa St",-118.288,34.0138,"QRCODE","2018-08-23T17:59:28Z",FALSE
"122","2018-09-21","2018-09-21_08.02.02","concert","",FALSE,FALSE,FALSE,FALSE,0.463,"2018-11-12T04:00:00","Alex G with Half Waif","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",0.506,"normal","2018-08-23T00:00:00",4500554,"2018-08-23T20:13:51","2018-11-12T00:00:00","Alex G with Half Waif","2018-11-11T19:00:00",TRUE,14,584,235.42857,1,102,NA,244,NA,NA,NA,"Crowbar","US","crowbar-2",0.42424366,TRUE,"America/New_York","Tampa, FL 33605","https://seatgeek.com/venues/crowbar-2/tickets","33605",0,"Tampa",3160,33,"FL",539,"Tampa, FL","Crowbar","1812 North 17th Street",-82.4406,27.9608,NA,NA,NA
"123","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.952,"2018-11-12T05:20:00","Cowboys at Eagles","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",0.88,"normal","2018-04-20T00:00:00",4347031,"2018-04-20T00:47:38","2018-11-12T01:20:00","Dallas Cowboys at Philadelphia Eagles","2018-11-11T20:20:00",NA,421,1535,492.75058,1030,204,149,450,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Lincoln Financial Field","US","lincoln-financial-field",0.90542686,TRUE,"America/New_York","Philadelphia, PA 19148","https://seatgeek.com/venues/lincoln-financial-field/tickets","19148",0,"Philadelphia",330,16,"PA",504,"Philadelphia, PA","Lincoln Financial Field","1020 Pattison Ave",-75.1675,39.9046,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"124","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.914,"2018-11-13T05:15:00","Giants at 49ers","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",0.849,"normal","2018-04-20T00:00:00",4347117,"2018-04-20T00:47:54","2018-11-13T01:15:00","New York Giants at San Francisco 49ers","2018-11-12T17:15:00",NA,979,3694,230.93973,1159,89,87,202,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Levi's Stadium","US","levi-s-stadium",0.95768774,TRUE,"America/Los_Angeles","Santa Clara, CA 95054","https://seatgeek.com/venues/levi-s-stadium/tickets","95054",0,"Santa Clara",58670,13,"CA",0,"Santa Clara, CA","Levi's Stadium","4900 Marie P DeBartolo Way",-121.969,37.4023,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"125","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.953,"2018-11-16T05:20:00","Packers at Seahawks","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",0.878,"normal","2018-04-20T00:00:00",4347126,"2018-04-20T00:47:56","2018-11-16T01:20:00","Green Bay Packers at Seattle Seahawks","2018-11-15T17:20:00",NA,183,1597,529.3388,743,238,235,472,"QRCODE","2018-08-24T21:53:40Z",FALSE,"CenturyLink Field","US","centurylink-field",0.87232786,TRUE,"America/Los_Angeles","Seattle, WA 98134","https://seatgeek.com/venues/centurylink-field/tickets","98134",0,"Seattle",339,12,"WA",819,"Seattle, WA","CenturyLink Field","800 Occidental Ave S",-122.33,47.6,"QRCODE","2018-03-02T22:54:54Z",FALSE
"126","2018-09-21","2018-09-21_08.02.02","ncaa_football","",FALSE,FALSE,FALSE,FALSE,0.49,"2018-11-18T02:00:00","South Alabama at Louisiana","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956",0.504,"normal","2018-02-28T00:00:00",4281956,"2018-02-28T15:00:12","2018-11-17T22:00:00","South Alabama Jaguars at Louisiana Ragin Cajuns Football","2018-11-17T16:00:00",NA,101,103,64.52475,39,54,54,66,NA,NA,NA,"Cajun Field","US","cajun-field",0.43303972,TRUE,"America/Chicago","Lafayette, LA 70506","https://seatgeek.com/venues/cajun-field/tickets","70506",0,"Lafayette",2796,5,"LA",642,"Lafayette, LA","Cajun Field","201 Reinhardt Dr",-92.04,30.22,NA,NA,NA
"127","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.839,"2018-11-18T22:00:00","Bengals at Ravens","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068",0.791,"normal","2018-04-20T00:00:00",4347068,"2018-04-20T00:47:45","2018-11-18T18:00:00","Cincinnati Bengals at Baltimore Ravens","2018-11-18T13:00:00",NA,664,553,129.13855,1176,40,40,101,"QRCODE","2018-08-24T21:53:40Z",FALSE,"M&T Bank Stadium","US","m-t-bank-stadium",0.8927189,TRUE,"America/New_York","Baltimore, MD 21230","https://seatgeek.com/venues/m-t-bank-stadium/tickets","21230",0,"Baltimore",1121,8,"MD",512,"Baltimore, MD","M&T Bank Stadium","1101 Russell St",-76.623,39.2774,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"128","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.915,"2018-11-18T22:00:00","Panthers at Lions","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025",0.858,"normal","2018-04-20T00:00:00",4347025,"2018-04-20T00:47:37","2018-11-18T18:00:00","Carolina Panthers at Detroit Lions","2018-11-18T13:00:00",NA,544,899,167.85,NA,71,71,NA,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Ford Field","US","ford-field",0.9029952,TRUE,"America/Detroit","Detroit, MI 48226","https://seatgeek.com/venues/ford-field/tickets","48226",0,"Detroit",346,11,"MI",505,"Detroit, MI","Ford Field","2000 Brush St.",-83.0459,42.34,"NONE","2015-11-04T17:31:52Z",FALSE
"129","2018-09-21","2018-09-21_08.02.02","nfl","",TRUE,FALSE,FALSE,FALSE,0.905,"2018-11-18T22:00:00","Eagles at Saints","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969",0.847,"normal","2018-04-20T00:00:00",4346969,"2018-04-20T00:47:25","2018-11-18T18:00:00","Philadelphia Eagles at New Orleans Saints","2018-11-18T12:00:00",NA,1373,3000,383.88638,1252,180,180,360,"QRCODE","2018-05-29T20:39:16Z",FALSE,"Mercedes-Benz Superdome","US","mercedes-benz-superdome",0.8966978,TRUE,"America/Chicago","New Orleans, LA 70112","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","70112",0,"New Orleans",128,18,"LA",622,"New Orleans, LA","Mercedes-Benz Superdome","1500 Sugar Bowl Drive",-90.0786,29.9515,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"130","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.952,"2018-11-18T22:00:00","Cowboys at Falcons","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049",0.884,"normal","2018-04-20T00:00:00",4347049,"2018-04-20T00:47:41","2018-11-18T18:00:00","Dallas Cowboys at Atlanta Falcons","2018-11-18T13:00:00",NA,705,2206,463.09647,1062,219,198,388,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Mercedes-Benz Stadium","US","mercedes-benz-stadium",0.76958936,TRUE,"America/New_York","Atlanta, GA 30313","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","30313",0,"Atlanta",419590,19,"GA",0,"Atlanta, GA","Mercedes-Benz Stadium","35 Northside Dr NW",-84.4,33.76,"QRCODE","2018-08-23T20:14:46Z",FALSE
"131","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.907,"2018-11-18T22:00:00","Vikings at Bears","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005",0.843,"normal","2018-04-20T00:00:00",4347005,"2018-04-20T00:47:32","2018-11-18T18:00:00","Minnesota Vikings at Chicago Bears","2018-11-18T12:00:00",NA,156,1196,353.3718,872,127,126,300,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Soldier Field","US","soldier-field",0.940013,TRUE,"America/Chicago","Chicago, IL 60605","https://seatgeek.com/venues/soldier-field/tickets","60605",0,"Chicago",31,10,"IL",602,"Chicago, IL","Soldier Field","1410 S. Museum Campus Drive",-87.6159,41.8623,"NONE","2018-06-02T00:44:08Z",FALSE
"132","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.904,"2018-11-18T22:00:00","Buccaneers at Giants","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929",0.839,"normal","2018-04-20T00:00:00",4346929,"2018-04-20T00:47:16","2018-11-18T18:00:00","Tampa Bay Buccaneers at New York Giants","2018-11-18T13:00:00",NA,663,1288,234.57617,1178,90,90,188,"QRCODE","2018-08-24T21:53:40Z",FALSE,"MetLife Stadium","US","metlife-stadium",0.94873494,TRUE,"America/New_York","East Rutherford, NJ 07073","https://seatgeek.com/venues/metlife-stadium/tickets","07073",0,"East Rutherford",1587,17,"NJ",501,"East Rutherford, NJ","MetLife Stadium","1 MetLife Stadium Drive",-74.0737,40.8142,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"133","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.853,"2018-11-18T22:00:00","Titans at Colts","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957",0.808,"normal","2018-04-20T00:00:00",4346957,"2018-04-20T00:47:22","2018-11-18T18:00:00","Tennessee Titans at Indianapolis Colts","2018-11-18T13:00:00",NA,750,440,103.08,1091,28,28,79,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Lucas Oil Stadium","US","lucas-oil-stadium",0.9071682,TRUE,"America/Indiana/Indianapolis","Indianapolis, IN 46225","https://seatgeek.com/venues/lucas-oil-stadium/tickets","46225",0,"Indianapolis",1130,14,"IN",527,"Indianapolis, IN","Lucas Oil Stadium","500 South Capitol Avenue",-86.1639,39.7601,"QRCODE_TM","2018-09-13T22:29:37Z",FALSE
"134","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.907,"2018-11-18T22:00:00","Texans at Redskins","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939",0.847,"normal","2018-04-20T00:00:00",4346939,"2018-04-20T00:47:17","2018-11-18T18:00:00","Houston Texans at Washington Redskins","2018-11-18T13:00:00",NA,889,469,168.32172,1206,81,79,152,"QRCODE","2018-08-24T21:53:40Z",FALSE,"FedEx Field","US","fedex-field",0.9333444,TRUE,"America/New_York","Landover, MD 20785","https://seatgeek.com/venues/fedex-field/tickets","20785",0,"Landover",35,7,"MD",511,"Landover, MD","FedEx Field","1600 Fedex Way",-76.8658,38.9071,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"135","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.922,"2018-11-19T01:05:00","Raiders at Cardinals","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100",0.861,"normal","2018-04-20T00:00:00",4347100,"2018-04-20T00:47:51","2018-11-18T21:05:00","Oakland Raiders at Arizona Cardinals","2018-11-18T14:05:00",NA,528,848,258.0284,909,105,105,242,"QRCODE","2018-08-24T21:53:40Z",FALSE,"State Farm Stadium","US","state-farm-stadium",0.93402725,TRUE,"America/Phoenix","Glendale, AZ 85305","https://seatgeek.com/venues/state-farm-stadium/tickets","85305",0,"Glendale",43,9,"AZ",753,"Glendale, AZ","State Farm Stadium","1 Cardinals Drive",-112.262,33.5294,"NONE","2015-12-21T17:26:05Z",FALSE
"136","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.928,"2018-11-19T01:05:00","Broncos at Chargers","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110",0.853,"normal","2018-04-20T00:00:00",4347110,"2018-04-20T00:47:52","2018-11-18T21:05:00","Denver Broncos at Los Angeles Chargers","2018-11-18T13:05:00",NA,249,738,290.12048,529,174,174,242,"QRCODE","2018-08-24T21:53:40Z",FALSE,"StubHub Center","US","stubhub-center",0.7228164,TRUE,"America/Los_Angeles","Carson, CA 90746","https://seatgeek.com/venues/stubhub-center/tickets","90746",0,"Carson",52,16,"CA",803,"Carson, CA","StubHub Center","18400 Avalon Blvd",-118.261,33.8643,NA,NA,NA
"137","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.872,"2018-11-19T05:20:00","Steelers at Jaguars","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947",0.81,"normal","2018-04-20T00:00:00",4346947,"2018-04-20T00:47:19","2018-11-19T01:20:00","Pittsburgh Steelers at Jacksonville Jaguars","2018-11-18T20:20:00",NA,478,789,343.70712,816,138,138,301,"QRCODE","2018-08-24T21:53:40Z",FALSE,"EverBank Field","US","everbank-field",0.83759147,TRUE,"America/New_York","Jacksonville, FL 32202","https://seatgeek.com/venues/everbank-field/tickets","32202",0,"Jacksonville",5178,9,"FL",561,"Jacksonville, FL","EverBank Field","1 Everbank Field Dr",-81.6373,30.3239,"QRCODE_TM","2015-10-17T20:03:42Z",FALSE
"138","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.913,"2018-11-20T05:15:00","Chiefs at Rams","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137",0.846,"normal","2018-04-20T00:00:00",4347137,"2018-04-20T01:04:04","2018-11-20T01:15:00","Kansas City Chiefs at Los Angeles Rams","2018-11-19T19:15:00",NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Estadio Azteca","Mexico","estadio-azteca-2",0,TRUE,"America/Mexico_City","Mexico City, Mexico","https://seatgeek.com/venues/estadio-azteca-2/tickets","04650",0,"Mexico City",41952,1,NA,0,"Mexico City, Mexico","Estadio Azteca","Calzada de Tlalpan 3665",-99.15,19.3,NA,NA,NA
"139","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.926,"2018-11-22T21:30:00","Bears at Lions","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024",0.862,"normal","2018-04-20T00:00:00",4347024,"2018-04-20T00:47:36","2018-11-22T17:30:00","Chicago Bears at Detroit Lions","2018-11-22T12:30:00",NA,645,2408,221.07132,907,97,97,180,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Ford Field","US","ford-field",0.9029952,TRUE,"America/Detroit","Detroit, MI 48226","https://seatgeek.com/venues/ford-field/tickets","48226",0,"Detroit",346,11,"MI",505,"Detroit, MI","Ford Field","2000 Brush St.",-83.0459,42.34,"NONE","2015-11-04T17:31:52Z",FALSE
"140","2018-09-21","2018-09-21_08.02.02","nfl","",TRUE,FALSE,FALSE,FALSE,0.972,"2018-11-23T01:30:00","Redskins at Cowboys","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921",0.891,"normal","2018-04-05T00:00:00",4327921,"2018-04-05T23:08:47","2018-11-22T21:30:00","Washington Redskins at Dallas Cowboys","2018-11-22T15:30:00",NA,3157,3375,386.53976,2573,37,36,318,"QRCODE","2018-04-17T22:02:33Z",FALSE,"AT&T Stadium","US","at-t-stadium",0.9751414,TRUE,"America/Chicago","Arlington, TX 76011","https://seatgeek.com/venues/at-t-stadium/tickets","76011",0,"Arlington",4965,22,"TX",623,"Arlington, TX","AT&T Stadium","1 AT&T Way",-97.0957,32.7459,"QRCODE","2018-04-17T22:02:33Z",FALSE
"141","2018-09-21","2018-09-21_08.02.02","nfl","",TRUE,FALSE,FALSE,FALSE,0.879,"2018-11-23T05:20:00","Falcons at Saints","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968",0.818,"normal","2018-04-20T00:00:00",4346968,"2018-04-20T00:47:24","2018-11-23T01:20:00","Atlanta Falcons at New Orleans Saints","2018-11-22T19:20:00",NA,1376,4200,318.3176,1390,120,69,297,"QRCODE","2018-05-29T20:39:22Z",FALSE,"Mercedes-Benz Superdome","US","mercedes-benz-superdome",0.8966978,TRUE,"America/Chicago","New Orleans, LA 70112","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","70112",0,"New Orleans",128,18,"LA",622,"New Orleans, LA","Mercedes-Benz Superdome","1500 Sugar Bowl Drive",-90.0786,29.9515,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"142","2018-09-21","2018-09-21_08.02.02","ncaa_football","",FALSE,FALSE,FALSE,FALSE,0.336,"2018-11-24T00:00:00","Coastal Carolina at South Alabama","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983",0.37,"normal","2018-02-28T00:00:00",4281983,"2018-02-28T15:00:16","2018-11-23T20:00:00","Coastal Carolina Chanticleers at South Alabama Jaguars Football","2018-11-23T14:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ladd Peebles Stadium","US","ladd-peebles-stadium",0.50177634,TRUE,"America/Chicago","Mobile, AL 36604","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","36604",0,"Mobile",3716,6,"AL",686,"Mobile, AL","Ladd Peebles Stadium","1621 Virginia St.",-88.0761,30.6748,NA,NA,NA
"143","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.934,"2018-11-25T22:00:00","Giants at Eagles","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918",0.86,"normal","2018-04-20T00:00:00",4346918,"2018-04-20T00:47:14","2018-11-25T18:00:00","New York Giants at Philadelphia Eagles","2018-11-25T13:00:00",NA,406,1241,411.9409,1049,167,139,345,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Lincoln Financial Field","US","lincoln-financial-field",0.90542686,TRUE,"America/New_York","Philadelphia, PA 19148","https://seatgeek.com/venues/lincoln-financial-field/tickets","19148",0,"Philadelphia",330,16,"PA",504,"Philadelphia, PA","Lincoln Financial Field","1020 Pattison Ave",-75.1675,39.9046,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"144","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.876,"2018-11-25T22:00:00","Browns at Bengals","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039",0.812,"normal","2018-04-20T00:00:00",4347039,"2018-04-20T00:47:39","2018-11-25T18:00:00","Cleveland Browns at Cincinnati Bengals","2018-11-25T13:00:00",NA,277,423,132.18773,688,53,53,118,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Paul Brown Stadium","US","paul-brown-stadium",0.86166537,TRUE,"America/New_York","Cincinnati, OH 45202","https://seatgeek.com/venues/paul-brown-stadium/tickets","45202",0,"Cincinnati",1124,7,"OH",515,"Cincinnati, OH","Paul Brown Stadium","1 Paul Brown Stadium",-84.5177,39.0961,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"145","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.858,"2018-11-25T22:00:00","Jaguars at Bills","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058",0.803,"normal","2018-04-20T00:00:00",4347058,"2018-04-20T00:47:43","2018-11-25T18:00:00","Jacksonville Jaguars at Buffalo Bills","2018-11-25T13:00:00",NA,1310,636,92.87252,1501,27,26,75,"QRCODE","2018-08-24T21:53:41Z",FALSE,"New Era Field","US","new-era-field",0.8815085,TRUE,"America/New_York","Orchard Park, NY 14127","https://seatgeek.com/venues/new-era-field/tickets","14127",0,"Orchard Park",1135,7,"NY",514,"Orchard Park, NY","New Era Field","1 Bills Drive",-78.7874,42.7737,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"146","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.864,"2018-11-25T22:00:00","Raiders at Ravens","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067",0.805,"normal","2018-04-20T00:00:00",4347067,"2018-04-20T00:47:44","2018-11-25T18:00:00","Oakland Raiders at Baltimore Ravens","2018-11-25T13:00:00",NA,598,722,178.18729,1072,67,67,137,"QRCODE","2018-08-24T21:53:41Z",FALSE,"M&T Bank Stadium","US","m-t-bank-stadium",0.8927189,TRUE,"America/New_York","Baltimore, MD 21230","https://seatgeek.com/venues/m-t-bank-stadium/tickets","21230",0,"Baltimore",1121,8,"MD",512,"Baltimore, MD","M&T Bank Stadium","1101 Russell St",-76.623,39.2774,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"147","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.962,"2018-11-25T22:00:00","Patriots at Jets","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098",0.878,"normal","2018-04-20T00:00:00",4347098,"2018-04-20T00:47:50","2018-11-25T18:00:00","New England Patriots at New York Jets","2018-11-25T13:00:00",NA,713,6034,310.21738,1178,109,101,261,"QRCODE","2018-08-24T21:53:41Z",FALSE,"MetLife Stadium","US","metlife-stadium",0.94873494,TRUE,"America/New_York","East Rutherford, NJ 07073","https://seatgeek.com/venues/metlife-stadium/tickets","07073",0,"East Rutherford",1587,17,"NJ",501,"East Rutherford, NJ","MetLife Stadium","1 MetLife Stadium Drive",-74.0737,40.8142,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"148","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.898,"2018-11-25T22:00:00","Seahawks at Panthers","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125",0.83,"normal","2018-04-20T00:00:00",4347125,"2018-04-20T00:47:55","2018-11-25T18:00:00","Seattle Seahawks at Carolina Panthers","2018-11-25T13:00:00",NA,521,1132,226.68906,1017,85,80,170,"QRCODE","2018-08-24T21:53:41Z",FALSE,"Bank of America Stadium","US","bank-of-america-stadium",0.8968222,TRUE,"America/New_York","Charlotte, NC 28202","https://seatgeek.com/venues/bank-of-america-stadium/tickets","28202",0,"Charlotte",1122,9,"NC",517,"Charlotte, NC","Bank of America Stadium","800 South Mint Street",-80.8524,35.2243,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"149","2018-09-21","2018-09-21_08.02.02","nfl","",FALSE,FALSE,FALSE,FALSE,0.893,"2018-11-25T22:00:00","49ers at Buccaneers","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928",0.825,"normal","2018-04-20T00:00:00",4346928,"2018-04-20T00:47:15","2018-11-25T18:00:00","San Francisco 49ers at Tampa Bay Buccaneers","2018-11-25T13:00:00",NA,28,459,228.85715,383,80,71,193,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Raymond James Stadium","US","raymond-james-stadium",0.86513025,TRUE,"America/New_York","Tampa, FL 33607","https://seatgeek.com/venues/raymond-james-stadium/tickets","33607",0,"Tampa",39,16,"FL",539,"Tampa, FL","Raymond James Stadium","4201 North Dale Mabry Highway",-82.5034,27.9753,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
