"","date","timestamp","description","datetime_utc","datetime_local","visible_until_utc","id","is_open","date_tbd","popularity","status","url","type","score","title","datetime_tbd","created_at","time_tbd","short_title","announce_date","general_admission","median_price","lowest_price","lowest_price_good_deals","visible_listing_count","listing_count","average_price","highest_price","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","slug","postal_code","state","address","extended_address","id_venue","timezone","popularity_venue","url_venue","score_venue","display_location","has_upcoming_events","name_v2","country","city","num_upcoming_events","name","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"136","2018-09-07","2018-09-07_10.59.28","","2018-11-04T18:00:00","2018-11-04T13:00:00","2018-11-04T22:00:00",4347061,FALSE,FALSE,0.881,"normal","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061","nfl",0.886,"Chicago Bears at Buffalo Bills",FALSE,"2018-04-20T00:47:43",FALSE,"Bears at Bills","2018-04-20T00:00:00",NA,NA,57,57,NA,2189,161,1156,"2018-08-24T21:53:39Z",FALSE,"QRCODE","new-era-field","14127","NY","1 Bills Drive","Orchard Park, NY 14127",1135,"America/New_York",0,"https://seatgeek.com/venues/new-era-field/tickets",0.8815085,"Orchard Park, NY",TRUE,"New Era Field","US","Orchard Park",8,"New Era Field",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"137","2018-09-07","2018-09-07_10.59.28","","2018-11-04T18:00:00","2018-11-04T13:00:00","2018-11-04T22:00:00",4347033,FALSE,FALSE,0.839,"normal","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033","nfl",0.839,"Tampa Bay Buccaneers at Carolina Panthers",FALSE,"2018-04-20T00:47:38",FALSE,"Buccaneers at Panthers","2018-04-20T00:00:00",NA,NA,67,67,NA,1693,236.21,5377,"2018-08-24T21:53:39Z",FALSE,"QRCODE","bank-of-america-stadium","28202","NC","800 South Mint Street","Charlotte, NC 28202",1122,"America/New_York",0,"https://seatgeek.com/venues/bank-of-america-stadium/tickets",0.8968222,"Charlotte, NC",TRUE,"Bank of America Stadium","US","Charlotte",10,"Bank of America Stadium",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"138","2018-09-07","2018-09-07_10.59.28","","2018-11-04T21:05:00","2018-11-04T13:05:00","2018-11-05T01:05:00",4347127,FALSE,FALSE,0.877,"normal","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","nfl",0.886,"Los Angeles Chargers at Seattle Seahawks",FALSE,"2018-04-20T00:47:56",FALSE,"Chargers at Seahawks","2018-04-20T00:00:00",NA,NA,127,127,NA,1217,368.78,1351,"2018-08-24T21:53:39Z",FALSE,"QRCODE","centurylink-field","98134","WA","800 Occidental Ave S","Seattle, WA 98134",339,"America/Los_Angeles",0,"https://seatgeek.com/venues/centurylink-field/tickets",0.87232786,"Seattle, WA",TRUE,"CenturyLink Field","US","Seattle",14,"CenturyLink Field",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"139","2018-09-07","2018-09-07_10.59.28","","2018-11-04T21:05:00","2018-11-04T14:05:00","2018-11-05T01:05:00",4347141,FALSE,FALSE,0.851,"normal","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","nfl",0.849,"Houston Texans at Denver Broncos",FALSE,"2018-04-20T01:04:05",FALSE,"Texans at Broncos","2018-04-20T00:00:00",NA,NA,112,112,NA,1397,473.98,123593,"2018-08-24T21:53:39Z",FALSE,"QRCODE","sports-authority-field-at-mile-high","80204","CO","1701 Bryant St.","Denver, CO 80204",1131,"America/Denver",0,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",0.9028296,"Denver, CO",TRUE,"Sports Authority Field at Mile High","US","Denver",8,"Sports Authority Field at Mile High",39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"140","2018-09-07","2018-09-07_10.59.28","","2018-11-04T21:25:00","2018-11-04T15:25:00","2018-11-05T01:25:00",4346970,TRUE,FALSE,0.846,"normal","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970","nfl",0.845,"Los Angeles Rams at New Orleans Saints",FALSE,"2018-04-20T00:47:25",FALSE,"Rams at Saints","2018-04-20T00:00:00",NA,NA,71,71,NA,1377,244.06,5941,"2018-05-29T20:39:08Z",FALSE,"QRCODE","mercedes-benz-superdome","70112","LA","1500 Sugar Bowl Drive","New Orleans, LA 70112",128,"America/Chicago",0,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets",0.8966978,"New Orleans, LA",TRUE,"Mercedes-Benz Superdome","US","New Orleans",20,"Mercedes-Benz Superdome",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"141","2018-09-07","2018-09-07_10.59.28","","2018-11-05T01:00:00","2018-11-04T19:00:00","2018-11-05T05:00:00",4494650,FALSE,FALSE,0.601,"normal","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","concert",0.52,"Alex G",FALSE,"2018-08-23T19:51:10",FALSE,"Alex G","2018-08-23T00:00:00",TRUE,NA,59,NA,NA,22,127.23,562,NA,NA,NA,"thalia-hall","60608","IL","1807 S Allport St","Chicago, IL 60608",60271,"America/Chicago",0,"https://seatgeek.com/venues/thalia-hall/tickets",0.51888376,"Chicago, IL",TRUE,"Thalia Hall","US","Chicago",58,"Thalia Hall",41.8577,-87.6575,NA,NA,NA
"142","2018-09-07","2018-09-07_10.59.28","","2018-11-05T01:20:00","2018-11-04T20:20:00","2018-11-05T05:20:00",4347089,FALSE,FALSE,0.947,"normal","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","nfl",0.966,"Green Bay Packers at New England Patriots",FALSE,"2018-04-20T00:47:49",FALSE,"Packers at Patriots","2018-04-20T00:00:00",NA,NA,457,457,NA,1231,1121.12,12062,"2018-08-24T21:53:39Z",FALSE,"QRCODE","gillette-stadium","02035","MA","1 Patriot Place","Foxborough, MA 02035",33,"America/New_York",0,"https://seatgeek.com/venues/gillette-stadium/tickets",0.8983344,"Foxborough, MA",TRUE,"Gillette Stadium","US","Foxborough",14,"Gillette Stadium",42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"143","2018-09-07","2018-09-07_10.59.28","","2018-11-06T01:15:00","2018-11-05T19:15:00","2018-11-06T05:15:00",4327922,TRUE,FALSE,0.911,"normal","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","nfl",0.928,"Tennessee Titans at Dallas Cowboys",FALSE,"2018-04-05T23:08:47",FALSE,"Titans at Cowboys","2018-04-05T00:00:00",NA,NA,28,28,NA,3589,293.34,6036,"2018-04-17T22:02:33Z",FALSE,"QRCODE","at-t-stadium","76011","TX","1 AT&T Way","Arlington, TX 76011",4965,"America/Chicago",0,"https://seatgeek.com/venues/at-t-stadium/tickets",0.9751414,"Arlington, TX",TRUE,"AT&T Stadium","US","Arlington",24,"AT&T Stadium",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"144","2018-09-07","2018-09-07_10.59.28","","2018-11-09T01:20:00","2018-11-08T20:20:00","2018-11-09T05:20:00",4347075,FALSE,FALSE,0.858,"normal","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","nfl",0.868,"Carolina Panthers at Pittsburgh Steelers",FALSE,"2018-04-20T00:47:46",FALSE,"Panthers at Steelers","2018-04-20T00:00:00",NA,NA,89,89,NA,1694,260.12,2422,"2018-08-24T21:53:39Z",FALSE,"QRCODE","heinz-field","15212","PA","100 Art Rooney Avenue","Pittsburgh, PA 15212",1119,"America/New_York",0,"https://seatgeek.com/venues/heinz-field/tickets",0.9033526,"Pittsburgh, PA",TRUE,"Heinz Field","US","Pittsburgh",13,"Heinz Field",40.4468,-80.0158,"2015-12-08T15:36:23Z",FALSE,"QRCODE_TM"
"145","2018-09-07","2018-09-07_10.59.28","","2018-11-11T17:00:00","2018-11-11T12:00:00","2018-11-11T21:00:00",4346990,FALSE,FALSE,0.887,"normal","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","nfl",0.904,"New England Patriots at Tennessee Titans",FALSE,"2018-04-20T00:47:30",FALSE,"Patriots at Titans","2018-04-20T00:00:00",NA,NA,267,276,NA,874,624.39,12607,"2018-08-24T21:53:40Z",FALSE,"QRCODE","nissan-stadium","37213","TN","1 Titans Way","Nashville, TN 37213",1126,"America/New_York",0,"https://seatgeek.com/venues/nissan-stadium/tickets",0.8546275,"Nashville, TN",TRUE,"Nissan Stadium","US","Nashville",16,"Nissan Stadium",36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"146","2018-09-07","2018-09-07_10.59.28","","2018-11-11T18:00:00","2018-11-11T13:00:00","2018-11-11T22:00:00",4347040,FALSE,FALSE,0.839,"normal","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","nfl",0.849,"New Orleans Saints at Cincinnati Bengals",FALSE,"2018-04-20T00:47:40",FALSE,"Saints at Bengals","2018-04-20T00:00:00",NA,NA,51,51,NA,1261,143.71,1109,"2018-08-24T21:53:40Z",FALSE,"QRCODE","paul-brown-stadium","45202","OH","1 Paul Brown Stadium","Cincinnati, OH 45202",1124,"America/New_York",0,"https://seatgeek.com/venues/paul-brown-stadium/tickets",0.86166537,"Cincinnati, OH",TRUE,"Paul Brown Stadium","US","Cincinnati",9,"Paul Brown Stadium",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"147","2018-09-07","2018-09-07_10.59.28","","2018-11-11T18:00:00","2018-11-11T12:00:00","2018-11-11T22:00:00",4346980,FALSE,FALSE,0.839,"normal","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","nfl",0.846,"Arizona Cardinals at Kansas City Chiefs",FALSE,"2018-04-20T00:47:27",FALSE,"Cardinals at Chiefs","2018-04-20T00:00:00",NA,NA,41,41,NA,1359,160.81,1047,"2018-08-24T21:53:40Z",FALSE,"QRCODE","arrowhead-stadium","64129","MO","1 Arrowhead Drive","Kansas City, MO 64129",1128,"America/Chicago",0,"https://seatgeek.com/venues/arrowhead-stadium/tickets",0.8827867,"Kansas City, MO",TRUE,"Arrowhead Stadium","US","Kansas City",10,"Arrowhead Stadium",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"148","2018-09-07","2018-09-07_10.59.28","","2018-11-11T18:00:00","2018-11-11T12:00:00","2018-11-11T22:00:00",4347006,FALSE,FALSE,0.863,"normal","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","nfl",0.875,"Detroit Lions at Chicago Bears",FALSE,"2018-04-20T00:47:32",FALSE,"Lions at Bears","2018-04-20T00:00:00",NA,NA,104,105,NA,1763,357.4,1969,"2018-08-24T21:53:40Z",FALSE,"QRCODE","soldier-field","60605","IL","1410 S. Museum Campus Drive","Chicago, IL 60605",31,"America/Chicago",0,"https://seatgeek.com/venues/soldier-field/tickets",0.940013,"Chicago, IL",TRUE,"Soldier Field","US","Chicago",12,"Soldier Field",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"149","2018-09-07","2018-09-07_10.59.28","","2018-11-11T18:00:00","2018-11-11T13:00:00","2018-11-11T22:00:00",4346958,FALSE,FALSE,0.833,"normal","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","nfl",0.834,"Jacksonville Jaguars at Indianapolis Colts",FALSE,"2018-04-20T00:47:22",FALSE,"Jaguars at Colts","2018-04-20T00:00:00",NA,NA,33,33,NA,2413,169.06,6154,"2018-08-24T21:53:40Z",FALSE,"QRCODE","lucas-oil-stadium","46225","IN","500 South Capitol Avenue","Indianapolis, IN 46225",1130,"America/Indiana/Indianapolis",0,"https://seatgeek.com/venues/lucas-oil-stadium/tickets",0.9071682,"Indianapolis, IN",TRUE,"Lucas Oil Stadium","US","Indianapolis",14,"Lucas Oil Stadium",39.7601,-86.1639,"2015-08-22T16:51:43Z",FALSE,"QRCODE_TM"
"150","2018-09-07","2018-09-07_10.59.28","","2018-11-11T18:00:00","2018-11-11T13:00:00","2018-11-11T22:00:00",4346930,FALSE,FALSE,0.827,"normal","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","nfl",0.835,"Washington Redskins at Tampa Bay Buccaneers",FALSE,"2018-04-20T00:47:16",FALSE,"Redskins at Buccaneers","2018-04-20T00:00:00",NA,NA,75,75,NA,1078,239.69,1268,"2018-08-24T21:53:40Z",FALSE,"QRCODE","raymond-james-stadium","33607","FL","4201 North Dale Mabry Highway","Tampa, FL 33607",39,"America/New_York",0,"https://seatgeek.com/venues/raymond-james-stadium/tickets",0.86513025,"Tampa, FL",TRUE,"Raymond James Stadium","US","Tampa",16,"Raymond James Stadium",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"151","2018-09-07","2018-09-07_10.59.28","","2018-11-11T18:00:00","2018-11-11T13:00:00","2018-11-11T22:00:00",4347060,FALSE,FALSE,0.847,"normal","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","nfl",0.861,"Buffalo Bills at New York Jets",FALSE,"2018-04-20T00:47:43",FALSE,"Bills at Jets","2018-04-20T00:00:00",NA,NA,36,36,NA,2697,174.58,1864,"2018-08-24T21:53:40Z",FALSE,"QRCODE","metlife-stadium","07073","NJ","1 MetLife Stadium Drive","East Rutherford, NJ 07073",1587,"America/New_York",0,"https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"East Rutherford, NJ",TRUE,"MetLife Stadium","US","East Rutherford",21,"MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"152","2018-09-07","2018-09-07_10.59.28","","2018-11-11T18:00:00","2018-11-11T13:00:00","2018-11-11T22:00:00",4346996,FALSE,FALSE,0.833,"normal","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","nfl",0.834,"Atlanta Falcons at Cleveland Browns",FALSE,"2018-04-20T00:47:31",FALSE,"Falcons at Browns","2018-04-20T00:00:00",NA,NA,31,33,NA,2545,129.51,1172,"2018-08-24T21:53:40Z",FALSE,"QRCODE","firstenergy-stadium-15","44114","OH","100 Alfred Lerner Way","Cleveland, OH 44114",1123,"America/New_York",0,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets",0.86852187,"Cleveland, OH",TRUE,"FirstEnergy Stadium","US","Cleveland",8,"FirstEnergy Stadium",41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"153","2018-09-07","2018-09-07_10.59.28","","2018-11-11T18:00:00","2018-11-11T12:00:00","2018-11-11T22:00:00",4346912,FALSE,FALSE,0.883,"normal","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","nfl",0.893,"Miami Dolphins at Green Bay Packers",FALSE,"2018-04-20T00:47:13",FALSE,"Dolphins at Packers","2018-04-20T00:00:00",NA,NA,193,193,NA,1177,412.85,1861,"2018-08-24T21:53:40Z",FALSE,"QRCODE","lambeau-field","54304","WI","1265 Lombardi Avenue","Green Bay, WI 54304",1125,"America/Chicago",0,"https://seatgeek.com/venues/lambeau-field/tickets",0.92909414,"Green Bay, WI",TRUE,"Lambeau Field","US","Green Bay",8,"Lambeau Field",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"154","2018-09-07","2018-09-07_10.59.28","","2018-11-11T21:05:00","2018-11-11T13:05:00","2018-11-12T01:05:00",4347130,FALSE,FALSE,0.845,"normal","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","nfl",0.856,"Los Angeles Chargers at Oakland Raiders",FALSE,"2018-04-20T00:47:56",FALSE,"Chargers at Raiders","2018-04-20T00:00:00",NA,NA,96,96,NA,1388,242.43,1268,"2018-08-24T21:53:40Z",FALSE,"QRCODE","oakland-alameda-county-coliseum","94621","CA","7000 Coliseum Way","Oakland, CA 94621",14,"America/Los_Angeles",0,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",0.7817843,"Oakland, CA",TRUE,"Oakland-Alameda County Coliseum","US","Oakland",30,"Oakland-Alameda County Coliseum",37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"155","2018-09-07","2018-09-07_10.59.28","","2018-11-11T21:25:00","2018-11-11T13:25:00","2018-11-12T01:25:00",4346920,FALSE,FALSE,0.852,"normal","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","nfl",0.864,"Seattle Seahawks at Los Angeles Rams",FALSE,"2018-04-20T00:47:14",FALSE,"Seahawks at Rams","2018-04-20T00:00:00",NA,NA,56,56,NA,2522,193.02,2783,"2018-08-24T21:53:40Z",FALSE,"QRCODE","los-angeles-memorial-coliseum-1","90037","CA","3911 S Figueroa St","Los Angeles, CA 90037",51012,"America/Los_Angeles",0,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",0.86898464,"Los Angeles, CA",TRUE,"Los Angeles Memorial Coliseum","US","Los Angeles",14,"Los Angeles Memorial Coliseum",34.01,-118.29,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"156","2018-09-07","2018-09-07_10.59.28","","2018-11-12T00:00:00","2018-11-11T19:00:00","2018-11-12T04:00:00",4500554,FALSE,FALSE,0.514,"normal","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","concert",0.438,"Alex G with Half Waif",FALSE,"2018-08-23T20:13:51",FALSE,"Alex G with Half Waif","2018-08-23T00:00:00",TRUE,NA,45,NA,NA,11,180.64,562,NA,NA,NA,"crowbar-2","33605","FL","1812 North 17th Street","Tampa, FL 33605",3160,"America/New_York",0,"https://seatgeek.com/venues/crowbar-2/tickets",0.42424366,"Tampa, FL",TRUE,"Crowbar","US","Tampa",30,"Crowbar",27.9608,-82.4406,NA,NA,NA
"157","2018-09-07","2018-09-07_10.59.28","","2018-11-12T01:20:00","2018-11-11T20:20:00","2018-11-12T05:20:00",4347031,FALSE,FALSE,0.902,"normal","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","nfl",0.928,"Dallas Cowboys at Philadelphia Eagles",FALSE,"2018-04-20T00:47:38",FALSE,"Cowboys at Eagles","2018-04-20T00:00:00",NA,NA,232,232,NA,452,500.54,7168,"2018-08-24T21:53:40Z",FALSE,"QRCODE","lincoln-financial-field","19148","PA","1020 Pattison Ave","Philadelphia, PA 19148",330,"America/New_York",0,"https://seatgeek.com/venues/lincoln-financial-field/tickets",0.90542686,"Philadelphia, PA",TRUE,"Lincoln Financial Field","US","Philadelphia",17,"Lincoln Financial Field",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"158","2018-09-07","2018-09-07_10.59.28","","2018-11-13T01:15:00","2018-11-12T17:15:00","2018-11-13T05:15:00",4347117,FALSE,FALSE,0.877,"normal","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","nfl",0.897,"New York Giants at San Francisco 49ers",FALSE,"2018-04-20T00:47:54",FALSE,"Giants at 49ers","2018-04-20T00:00:00",NA,NA,79,93,NA,2060,274.04,3700,"2018-08-24T21:53:40Z",FALSE,"QRCODE","levi-s-stadium","95054","CA","4900 Marie P DeBartolo Way","Santa Clara, CA 95054",58670,"America/Los_Angeles",0,"https://seatgeek.com/venues/levi-s-stadium/tickets",0.95768774,"Santa Clara, CA",TRUE,"Levi's Stadium","US","Santa Clara",13,"Levi's Stadium",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"159","2018-09-07","2018-09-07_10.59.28","","2018-11-16T01:20:00","2018-11-15T17:20:00","2018-11-16T05:20:00",4347126,FALSE,FALSE,0.908,"normal","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","nfl",0.935,"Green Bay Packers at Seattle Seahawks",FALSE,"2018-04-20T00:47:56",FALSE,"Packers at Seahawks","2018-04-20T00:00:00",NA,NA,266,266,NA,928,661.23,2533,"2018-08-24T21:53:40Z",FALSE,"QRCODE","centurylink-field","98134","WA","800 Occidental Ave S","Seattle, WA 98134",339,"America/Los_Angeles",0,"https://seatgeek.com/venues/centurylink-field/tickets",0.87232786,"Seattle, WA",TRUE,"CenturyLink Field","US","Seattle",14,"CenturyLink Field",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"160","2018-09-07","2018-09-07_10.59.28","","2018-11-17T18:00:00","2018-11-17T12:00:00","2018-11-17T22:00:00",4281956,FALSE,FALSE,0.432,"normal","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-12-pm/4281956","ncaa_football",0.395,"South Alabama Jaguars at Louisiana Ragin Cajuns Football",FALSE,"2018-02-28T15:00:12",FALSE,"South Alabama at Louisiana","2018-02-28T00:00:00",NA,NA,54,54,NA,162,65.31,84,NA,NA,NA,"cajun-field","70506","LA","201 Rhienhardt Drive","Lafayette, LA 70506",2796,"America/Chicago",0,"https://seatgeek.com/venues/cajun-field/tickets",0.43303972,"Lafayette, LA",TRUE,"Cajun Field","US","Lafayette",5,"Cajun Field",30.22,-92.04,NA,NA,NA
"161","2018-09-07","2018-09-07_10.59.28","","2018-11-18T18:00:00","2018-11-18T13:00:00","2018-11-18T22:00:00",4347068,FALSE,FALSE,0.812,"normal","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","nfl",0.819,"Cincinnati Bengals at Baltimore Ravens",FALSE,"2018-04-20T00:47:45",FALSE,"Bengals at Ravens","2018-04-20T00:00:00",NA,NA,43,43,NA,2677,190.38,833,"2018-08-24T21:53:40Z",FALSE,"QRCODE","m-t-bank-stadium","21230","MD","1101 Russell St","Baltimore, MD 21230",1121,"America/New_York",0,"https://seatgeek.com/venues/m-t-bank-stadium/tickets",0.8927189,"Baltimore, MD",TRUE,"M&T Bank Stadium","US","Baltimore",9,"M&T Bank Stadium",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"162","2018-09-07","2018-09-07_10.59.28","","2018-11-18T18:00:00","2018-11-18T13:00:00","2018-11-18T22:00:00",4347025,FALSE,FALSE,0.862,"normal","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","nfl",0.872,"Carolina Panthers at Detroit Lions",FALSE,"2018-04-20T00:47:37",FALSE,"Panthers at Lions","2018-04-20T00:00:00",NA,NA,67,67,NA,1249,266.32,11426,"2018-08-24T21:53:40Z",FALSE,"QRCODE","ford-field","48226","MI","2000 Brush St.","Detroit, MI 48226",346,"America/Detroit",0,"https://seatgeek.com/venues/ford-field/tickets",0.9029952,"Detroit, MI",TRUE,"Ford Field","US","Detroit",11,"Ford Field",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"163","2018-09-07","2018-09-07_10.59.28","","2018-11-18T18:00:00","2018-11-18T12:00:00","2018-11-18T22:00:00",4347005,FALSE,FALSE,0.869,"normal","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","nfl",0.886,"Minnesota Vikings at Chicago Bears",FALSE,"2018-04-20T00:47:32",FALSE,"Vikings at Bears","2018-04-20T00:00:00",NA,NA,107,107,NA,1867,379.03,1969,"2018-08-24T21:53:40Z",FALSE,"QRCODE","soldier-field","60605","IL","1410 S. Museum Campus Drive","Chicago, IL 60605",31,"America/Chicago",0,"https://seatgeek.com/venues/soldier-field/tickets",0.940013,"Chicago, IL",TRUE,"Soldier Field","US","Chicago",12,"Soldier Field",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"164","2018-09-07","2018-09-07_10.59.28","","2018-11-18T18:00:00","2018-11-18T13:00:00","2018-11-18T22:00:00",4347049,FALSE,FALSE,0.903,"normal","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","nfl",0.92,"Dallas Cowboys at Atlanta Falcons",FALSE,"2018-04-20T00:47:41",FALSE,"Cowboys at Falcons","2018-04-20T00:00:00",NA,NA,213,213,NA,1707,530.46,2946,"2018-08-24T21:53:40Z",FALSE,"QRCODE","mercedes-benz-stadium","30313","GA","441 M.L.K. Jr Dr NW","Atlanta, GA 30313",419590,"America/New_York",0,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets",0.76958936,"Atlanta, GA",TRUE,"Mercedes-Benz Stadium","US","Atlanta",15,"Mercedes-Benz Stadium",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"165","2018-09-07","2018-09-07_10.59.28","","2018-11-18T18:00:00","2018-11-18T12:00:00","2018-11-18T22:00:00",4346969,TRUE,FALSE,0.866,"normal","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","nfl",0.883,"Philadelphia Eagles at New Orleans Saints",FALSE,"2018-04-20T00:47:25",FALSE,"Eagles at Saints","2018-04-20T00:00:00",NA,NA,160,160,NA,1308,488.62,123594,"2018-05-29T20:39:16Z",FALSE,"QRCODE","mercedes-benz-superdome","70112","LA","1500 Sugar Bowl Drive","New Orleans, LA 70112",128,"America/Chicago",0,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets",0.8966978,"New Orleans, LA",TRUE,"Mercedes-Benz Superdome","US","New Orleans",20,"Mercedes-Benz Superdome",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"166","2018-09-07","2018-09-07_10.59.28","","2018-11-18T18:00:00","2018-11-18T13:00:00","2018-11-18T22:00:00",4346929,FALSE,FALSE,0.86,"normal","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","nfl",0.881,"Tampa Bay Buccaneers at New York Giants",FALSE,"2018-04-20T00:47:16",FALSE,"Buccaneers at Giants","2018-04-20T00:00:00",NA,NA,93,93,NA,2356,276.06,2476,"2018-08-24T21:53:40Z",FALSE,"QRCODE","metlife-stadium","07073","NJ","1 MetLife Stadium Drive","East Rutherford, NJ 07073",1587,"America/New_York",0,"https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"East Rutherford, NJ",TRUE,"MetLife Stadium","US","East Rutherford",21,"MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
