"","date","timestamp","status","date_tbd","datetime_tbd","announce_date","created_at","popularity","short_title","score","description","datetime_utc","visible_until_utc","id","datetime_local","url","type","title","time_tbd","is_open","general_admission","lowest_price","lowest_price_good_deals","listing_count","average_price","highest_price","visible_listing_count","median_price","employee_only_accessMethod","method_accessMethod","created_at_accessMethod","extended_address","display_location","name","name_v2","country","timezone","city","has_upcoming_events","popularity_venue","score_venue","metro_code","num_upcoming_events","id_venue","state","url_venue","slug","address","postal_code","lon","lat","employee_only_AccessMethod","method_AccessMethod","created_at_AccessMethod"
"42","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:14",0.882,"Packers at Rams",0.958,"","2018-10-28T20:25:00","2018-10-29T00:25:00",4346921,"2018-10-28T13:25:00","https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921","nfl","Green Bay Packers at Los Angeles Rams",FALSE,FALSE,NA,253,223,395,533.4506,1419,950,480,FALSE,"QRCODE","2018-08-24T21:53:39Z","Los Angeles, CA 90037","Los Angeles, CA","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum","US","America/Los_Angeles","Los Angeles",TRUE,0,0.86898464,0,8,51012,"CA","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","los-angeles-memorial-coliseum-1","3911 S Figueroa St","90037",-118.288,34.0138,FALSE,"QRCODE","2018-08-23T17:59:28Z"
"43","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:51",0.851,"49ers at Cardinals",0.913,"","2018-10-28T20:25:00","2018-10-29T00:25:00",4347101,"2018-10-28T13:25:00","https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101","nfl","San Francisco 49ers at Arizona Cardinals",FALSE,FALSE,NA,39,39,589,133.03226,611,911,114,FALSE,"QRCODE","2018-08-24T21:53:39Z","Glendale, AZ 85305","Glendale, AZ","State Farm Stadium","State Farm Stadium","US","America/Phoenix","Glendale",TRUE,0,0.93402725,753,8,43,"AZ","https://seatgeek.com/venues/state-farm-stadium/tickets","state-farm-stadium","1 Cardinals Drive","85305",-112.262,33.5294,FALSE,"NONE","2015-12-21T17:26:05Z"
"44","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T01:04:04",0.852,"Saints at Vikings",0.916,"","2018-10-29T00:20:00","2018-10-29T04:20:00",4347136,"2018-10-28T19:20:00","https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136","nfl","New Orleans Saints at Minnesota Vikings",FALSE,FALSE,NA,105,131,487,331.05338,2030,757,290,FALSE,"QRCODE","2018-08-24T21:53:39Z","Minneapolis, MN 55415","Minneapolis, MN","U.S. Bank Stadium","U.S. Bank Stadium","US","America/Chicago","Minneapolis",TRUE,0,0.88524246,0,15,218451,"MN","https://seatgeek.com/venues/u-s-bank-stadium/tickets","u-s-bank-stadium","401 Chicago Avenue","55415",-93.26,44.97,FALSE,"NONE","2018-08-22T15:34:15Z"
"45","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:44",0.847,"Patriots at Bills",0.915,"","2018-10-30T00:15:00","2018-10-30T04:15:00",4347062,"2018-10-29T20:15:00","https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062","nfl","New England Patriots at Buffalo Bills",FALSE,FALSE,NA,92,NA,1413,278.18826,123594,863,165,FALSE,"QRCODE","2018-08-24T21:53:39Z","Orchard Park, NY 14127","Orchard Park, NY","New Era Field","New Era Field","US","America/New_York","Orchard Park",TRUE,0,0.8815085,514,6,1135,"NY","https://seatgeek.com/venues/new-era-field/tickets","new-era-field","1 Bills Drive","14127",-78.7874,42.7737,FALSE,"QRCODE_TM","2015-08-12T16:52:53Z"
"46","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:57",0.891,"Raiders at 49ers",0.978,"","2018-11-02T00:20:00","2018-11-02T04:20:00",4347131,"2018-11-01T17:20:00","https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131","nfl","Oakland Raiders at San Francisco 49ers",FALSE,FALSE,NA,204,190,691,424.99277,1883,878,402,FALSE,"QRCODE","2018-08-24T21:53:39Z","Santa Clara, CA 95054","Santa Clara, CA","Levi's Stadium","Levi's Stadium","US","America/Los_Angeles","Santa Clara",TRUE,0,0.95768774,0,11,58670,"CA","https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium","4900 Marie P DeBartolo Way","95054",-121.969,37.4023,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"47","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-07-28T00:00:00","2018-07-28T16:00:52",0.421,"Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball",0.361,"","2018-11-03T18:00:00","2018-11-03T22:00:00",4466234,"2018-11-03T13:00:00","https://seatgeek.com/texas-tech-red-raiders-at-kansas-jayhawks-womens-volleyball-tickets/sport/2018-11-03-1-pm/4466234","sports","Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball",FALSE,FALSE,NA,82,NA,1,82,82,1,82,NA,NA,NA,"Lawrence, ","Lawrence","Horejsi Center","Horejsi Center","","America/Chicago","Lawrence",TRUE,0,0.56565154,0,5,74230,NA,"https://seatgeek.com/venues/horejsi-center/tickets","horejsi-center","1550 Allen Fieldhhouse Dr","66045",-95.2532,38.9535,NA,NA,NA
"48","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-02-28T00:00:00","2018-02-28T15:00:09",0.532,"South Alabama at Arkansas State",0.5,"","2018-11-03T19:00:00","2018-11-03T23:00:00",4281935,"2018-11-03T14:00:00","https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935","ncaa_football","South Alabama Jaguars at Arkansas State Red Wolves Football",FALSE,FALSE,NA,23,NA,99,42.31313,60,46,44,NA,NA,NA,"Jonesboro, AR 72401","Jonesboro, AR","Centennial Bank Stadium","Centennial Bank Stadium","US","America/Chicago","Jonesboro",TRUE,0,0.47753516,0,3,8896,"AR","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","centennial-bank-stadium-1","2180 Aggie Rd","72401",-90.6797,35.8429,NA,NA,NA
"49","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:47",0.824,"Jets at Dolphins",0.894,"","2018-11-04T18:00:00","2018-11-04T22:00:00",4347083,"2018-11-04T13:00:00","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083","nfl","New York Jets at Miami Dolphins",FALSE,FALSE,NA,84,73,100,200.38,902,791,191,FALSE,"QRCODE","2018-08-24T21:53:39Z","Miami Gardens, FL 33056","Miami Gardens, FL","Hard Rock Stadium","Hard Rock Stadium","US","America/New_York","Miami Gardens",TRUE,0,0.8378203,528,34,29,"FL","https://seatgeek.com/venues/hard-rock-stadium/tickets","hard-rock-stadium","347 Don Shula Dr.","33056",-80.24,25.96,FALSE,"NONE","2017-10-03T18:58:44Z"
"50","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:31",0.807,"Chiefs at Browns",0.865,"","2018-11-04T18:00:00","2018-11-04T22:00:00",4346997,"2018-11-04T13:00:00","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997","nfl","Kansas City Chiefs at Cleveland Browns",FALSE,FALSE,NA,56,56,785,124.60637,476,996,108,FALSE,"QRCODE","2018-08-24T21:53:39Z","Cleveland, OH 44114","Cleveland, OH","FirstEnergy Stadium","FirstEnergy Stadium","US","America/New_York","Cleveland",TRUE,0,0.86852187,510,5,1123,"OH","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","firstenergy-stadium-15","100 Alfred Lerner Way","44114",-81.7,41.5065,FALSE,"NONE","2015-11-11T20:55:31Z"
"51","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T01:04:05",0.834,"Lions at Vikings",0.898,"","2018-11-04T18:00:00","2018-11-04T22:00:00",4347140,"2018-11-04T12:00:00","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140","nfl","Detroit Lions at Minnesota Vikings",FALSE,FALSE,NA,14,NA,1009,284.9554,1552,619,240,FALSE,"QRCODE","2018-08-24T21:53:39Z","Minneapolis, MN 55415","Minneapolis, MN","U.S. Bank Stadium","U.S. Bank Stadium","US","America/Chicago","Minneapolis",TRUE,0,0.88524246,0,15,218451,"MN","https://seatgeek.com/venues/u-s-bank-stadium/tickets","u-s-bank-stadium","401 Chicago Avenue","55415",-93.26,44.97,FALSE,"NONE","2018-08-22T15:34:15Z"
"52","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:17",0.852,"Falcons at Redskins",0.92,"","2018-11-04T18:00:00","2018-11-04T22:00:00",4346937,"2018-11-04T13:00:00","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937","nfl","Atlanta Falcons at Washington Redskins",FALSE,FALSE,NA,79,79,534,170.99626,421,927,149,FALSE,"QRCODE","2018-08-24T21:53:39Z","Landover, MD 20785","Landover, MD","FedEx Field","FedEx Field","US","America/New_York","Landover",TRUE,0,0.9333444,511,6,35,"MD","https://seatgeek.com/venues/fedex-field/tickets","fedex-field","1600 Fedex Way","20785",-76.8658,38.9071,FALSE,"QRCODE_TM","2015-09-12T14:13:58Z"
"53","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:45",0.831,"Steelers at Ravens",0.901,"","2018-11-04T18:00:00","2018-11-04T22:00:00",4347069,"2018-11-04T13:00:00","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069","nfl","Pittsburgh Steelers at Baltimore Ravens",FALSE,FALSE,NA,122,122,394,276.2944,11406,748,199,FALSE,"QRCODE","2018-08-24T21:53:39Z","Baltimore, MD 21230","Baltimore, MD","M&T Bank Stadium","M&T Bank Stadium","US","America/New_York","Baltimore",TRUE,0,0.8927189,512,7,1121,"MD","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium","1101 Russell St","21230",-76.623,39.2774,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z"
"54","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:43",0.825,"Bears at Bills",0.89,"","2018-11-04T18:00:00","2018-11-04T22:00:00",4347061,"2018-11-04T13:00:00","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061","nfl","Chicago Bears at Buffalo Bills",FALSE,FALSE,NA,61,57,554,138.49638,584,939,111,FALSE,"QRCODE","2018-08-24T21:53:39Z","Orchard Park, NY 14127","Orchard Park, NY","New Era Field","New Era Field","US","America/New_York","Orchard Park",TRUE,0,0.8815085,514,6,1135,"NY","https://seatgeek.com/venues/new-era-field/tickets","new-era-field","1 Bills Drive","14127",-78.7874,42.7737,FALSE,"QRCODE_TM","2015-08-12T16:52:53Z"
"55","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:38",0.811,"Buccaneers at Panthers",0.875,"","2018-11-04T18:00:00","2018-11-04T22:00:00",4347033,"2018-11-04T13:00:00","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033","nfl","Tampa Bay Buccaneers at Carolina Panthers",FALSE,FALSE,NA,84,71,322,204.20186,957,677,176,FALSE,"QRCODE","2018-08-24T21:53:39Z","Charlotte, NC 28202","Charlotte, NC","Bank of America Stadium","Bank of America Stadium","US","America/New_York","Charlotte",TRUE,0,0.8968222,517,8,1122,"NC","https://seatgeek.com/venues/bank-of-america-stadium/tickets","bank-of-america-stadium","800 South Mint Street","28202",-80.8524,35.2243,FALSE,"QRCODE_TM","2015-09-25T18:23:51Z"
"56","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:56",0.838,"Chargers at Seahawks",0.911,"","2018-11-04T21:05:00","2018-11-05T01:05:00",4347127,"2018-11-04T13:05:00","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","nfl","Los Angeles Chargers at Seattle Seahawks",FALSE,FALSE,NA,165,165,155,363.76773,955,555,349,FALSE,"QRCODE","2018-08-24T21:53:39Z","Seattle, WA 98134","Seattle, WA","CenturyLink Field","CenturyLink Field","US","America/Los_Angeles","Seattle",TRUE,0,0.87232786,819,9,339,"WA","https://seatgeek.com/venues/centurylink-field/tickets","centurylink-field","800 Occidental Ave S","98134",-122.33,47.6,FALSE,"QRCODE","2018-03-02T22:54:54Z"
"57","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T01:04:05",0.813,"Texans at Broncos",0.872,"","2018-11-04T21:05:00","2018-11-05T01:05:00",4347141,"2018-11-04T14:05:00","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","nfl","Houston Texans at Denver Broncos",FALSE,FALSE,NA,162,115,78,379.7564,1271,623,341,FALSE,"QRCODE","2018-08-24T21:53:39Z","Denver, CO 80204","Denver, CO","Sports Authority Field at Mile High","Sports Authority Field at Mile High","US","America/Denver","Denver",TRUE,0,0.9028296,751,6,1131,"CO","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","sports-authority-field-at-mile-high","1701 Bryant St.","80204",-105.02,39.74,FALSE,"QRCODE_TM","2015-08-07T18:39:02Z"
"58","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:25",0.813,"Rams at Saints",0.87,"","2018-11-04T21:25:00","2018-11-05T01:25:00",4346970,"2018-11-04T15:25:00","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970","nfl","Los Angeles Rams at New Orleans Saints",FALSE,TRUE,NA,66,66,1135,259.81497,1800,1036,246,FALSE,"QRCODE","2018-05-29T20:39:08Z","New Orleans, LA 70112","New Orleans, LA","Mercedes-Benz Superdome","Mercedes-Benz Superdome","US","America/Chicago","New Orleans",TRUE,0,0.8966978,622,16,128,"LA","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome","1500 Sugar Bowl Drive","70112",-90.0786,29.9515,FALSE,"QRCODE_TM","2018-08-27T20:46:59Z"
"59","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-08-23T00:00:00","2018-08-23T19:51:10",0.548,"Alex G",0.522,"","2018-11-05T01:00:00","2018-11-05T05:00:00",4494650,"2018-11-04T19:00:00","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","concert","Alex G",FALSE,FALSE,TRUE,46,NA,29,111.10345,584,1,63,NA,NA,NA,"Chicago, IL 60608","Chicago, IL","Thalia Hall","Thalia Hall","US","America/Chicago","Chicago",TRUE,0,0.51888376,0,55,60271,"IL","https://seatgeek.com/venues/thalia-hall/tickets","thalia-hall","1807 S Allport St","60608",-87.6575,41.8577,NA,NA,NA
"60","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:49",0.895,"Packers at Patriots",0.979,"","2018-11-05T01:20:00","2018-11-05T05:20:00",4347089,"2018-11-04T20:20:00","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","nfl","Green Bay Packers at New England Patriots",FALSE,FALSE,NA,388,388,202,699.5495,1796,578,594,FALSE,"QRCODE","2018-08-24T21:53:39Z","Foxborough, MA 02035","Foxborough, MA","Gillette Stadium","Gillette Stadium","US","America/New_York","Foxborough",TRUE,0,0.8983344,506,13,33,"MA","https://seatgeek.com/venues/gillette-stadium/tickets","gillette-stadium","1 Patriot Place","02035",-71.2674,42.0906,FALSE,"NONE","2018-08-22T15:36:58Z"
"61","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-05T00:00:00","2018-04-05T23:08:47",0.878,"Titans at Cowboys",0.959,"","2018-11-06T01:15:00","2018-11-06T05:15:00",4327922,"2018-11-05T19:15:00","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","nfl","Tennessee Titans at Dallas Cowboys",FALSE,TRUE,NA,NA,NA,3605,247.09404,2400,2763,191,FALSE,"QRCODE_TM","2018-10-06T23:29:11Z","Arlington, TX 76011","Arlington, TX","AT&T Stadium","AT&T Stadium","US","America/Chicago","Arlington",TRUE,0,0.9751414,623,17,4965,"TX","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium","1 AT&T Way","76011",-97.0957,32.7459,FALSE,"QRCODE_TM","2018-10-06T23:29:11Z"
"62","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:46",0.814,"Panthers at Steelers",0.883,"","2018-11-09T01:20:00","2018-11-09T05:20:00",4347075,"2018-11-08T20:20:00","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","nfl","Carolina Panthers at Pittsburgh Steelers",FALSE,FALSE,NA,87,87,468,204.69444,1199,851,146,FALSE,"QRCODE","2018-08-24T21:53:39Z","Pittsburgh, PA 15212","Pittsburgh, PA","Heinz Field","Heinz Field","US","America/New_York","Pittsburgh",TRUE,0,0.9033526,508,7,1119,"PA","https://seatgeek.com/venues/heinz-field/tickets","heinz-field","100 Art Rooney Avenue","15212",-80.0158,40.4468,FALSE,"QRCODE","2018-10-04T12:42:28Z"
"63","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:30",0.851,"Patriots at Titans",0.934,"","2018-11-11T17:00:00","2018-11-11T21:00:00",4346990,"2018-11-11T12:00:00","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","nfl","New England Patriots at Tennessee Titans",FALSE,FALSE,NA,264,256,269,537.43494,2389,509,457,FALSE,"QRCODE","2018-08-24T21:53:40Z","Nashville, TN 37213","Nashville, TN","Nissan Stadium","Nissan Stadium","US","America/New_York","Nashville",TRUE,0,0.8546275,659,15,1126,"TN","https://seatgeek.com/venues/nissan-stadium/tickets","nissan-stadium","1 Titans Way","37213",-86.7713,36.1665,FALSE,"NONE","2015-10-19T15:09:39Z"
"64","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:32",0.828,"Lions at Bears",0.903,"","2018-11-11T18:00:00","2018-11-11T22:00:00",4347006,"2018-11-11T12:00:00","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","nfl","Detroit Lions at Chicago Bears",FALSE,FALSE,NA,187,153,118,378.98306,1197,721,332,FALSE,"QRCODE","2018-08-24T21:53:40Z","Chicago, IL 60605","Chicago, IL","Soldier Field","Soldier Field","US","America/Chicago","Chicago",TRUE,0,0.940013,602,7,31,"IL","https://seatgeek.com/venues/soldier-field/tickets","soldier-field","1410 S. Museum Campus Drive","60605",-87.6159,41.8623,FALSE,"NONE","2018-06-02T00:44:08Z"
"65","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:40",0.805,"Saints at Bengals",0.874,"","2018-11-11T18:00:00","2018-11-11T22:00:00",4347040,"2018-11-11T13:00:00","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","nfl","New Orleans Saints at Cincinnati Bengals",FALSE,FALSE,NA,62,62,400,130.92,412,730,116,FALSE,"QRCODE","2018-08-24T21:53:40Z","Cincinnati, OH 45202","Cincinnati, OH","Paul Brown Stadium","Paul Brown Stadium","US","America/New_York","Cincinnati",TRUE,0,0.86166537,515,6,1124,"OH","https://seatgeek.com/venues/paul-brown-stadium/tickets","paul-brown-stadium","1 Paul Brown Stadium","45202",-84.5177,39.0961,FALSE,"QRCODE_TM","2015-10-09T16:14:37Z"
"66","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:27",0.811,"Cardinals at Chiefs",0.882,"","2018-11-11T18:00:00","2018-11-11T22:00:00",4346980,"2018-11-11T12:00:00","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","nfl","Arizona Cardinals at Kansas City Chiefs",FALSE,FALSE,NA,54,54,981,150.90826,455,1095,125,FALSE,"QRCODE","2018-08-24T21:53:40Z","Kansas City, MO 64129","Kansas City, MO","Arrowhead Stadium","Arrowhead Stadium","US","America/Chicago","Kansas City",TRUE,0,0.8827867,616,7,1128,"MO","https://seatgeek.com/venues/arrowhead-stadium/tickets","arrowhead-stadium","1 Arrowhead Drive","64129",-94.4839,39.0489,FALSE,"QRCODE_TM","2015-08-20T16:20:51Z"
"67","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:22",0.786,"Jaguars at Colts",0.843,"","2018-11-11T18:00:00","2018-11-11T22:00:00",4346958,"2018-11-11T13:00:00","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","nfl","Jacksonville Jaguars at Indianapolis Colts",FALSE,FALSE,NA,32,32,573,114.23909,868,1001,98,FALSE,"QRCODE","2018-08-24T21:53:40Z","Indianapolis, IN 46225","Indianapolis, IN","Lucas Oil Stadium","Lucas Oil Stadium","US","America/Indiana/Indianapolis","Indianapolis",TRUE,0,0.9071682,527,11,1130,"IN","https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium","500 South Capitol Avenue","46225",-86.1639,39.7601,FALSE,"QRCODE_TM","2018-09-13T22:29:37Z"
"68","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:16",0.797,"Redskins at Buccaneers",0.865,"","2018-11-11T18:00:00","2018-11-11T22:00:00",4346930,"2018-11-11T13:00:00","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","nfl","Washington Redskins at Tampa Bay Buccaneers",FALSE,FALSE,NA,77,77,17,192.88235,429,346,174,FALSE,"QRCODE","2018-08-24T21:53:40Z","Tampa, FL 33607","Tampa, FL","Raymond James Stadium","Raymond James Stadium","US","America/New_York","Tampa",TRUE,0,0.86513025,539,15,39,"FL","https://seatgeek.com/venues/raymond-james-stadium/tickets","raymond-james-stadium","4201 North Dale Mabry Highway","33607",-82.5034,27.9753,FALSE,"QRCODE_TM","2015-08-24T14:44:53Z"
"69","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:31",0.799,"Falcons at Browns",0.861,"","2018-11-11T18:00:00","2018-11-11T22:00:00",4346996,"2018-11-11T13:00:00","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","nfl","Atlanta Falcons at Cleveland Browns",FALSE,FALSE,NA,56,55,864,120.71296,1172,1117,100,FALSE,"QRCODE","2018-08-24T21:53:40Z","Cleveland, OH 44114","Cleveland, OH","FirstEnergy Stadium","FirstEnergy Stadium","US","America/New_York","Cleveland",TRUE,0,0.86852187,510,5,1123,"OH","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","firstenergy-stadium-15","100 Alfred Lerner Way","44114",-81.7,41.5065,FALSE,"NONE","2015-11-11T20:55:31Z"
"70","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:43",0.832,"Bills at Jets",0.911,"","2018-11-11T18:00:00","2018-11-11T22:00:00",4347060,"2018-11-11T13:00:00","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","nfl","Buffalo Bills at New York Jets",FALSE,FALSE,NA,54,48,778,175.59383,942,1125,142,FALSE,"QRCODE","2018-08-24T21:53:40Z","East Rutherford, NJ 07073","East Rutherford, NJ","MetLife Stadium","MetLife Stadium","US","America/New_York","East Rutherford",TRUE,0,0.94873494,501,14,1587,"NJ","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","1 MetLife Stadium Drive","07073",-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"71","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:13",0.841,"Dolphins at Packers",0.912,"","2018-11-11T18:00:00","2018-11-11T22:00:00",4346912,"2018-11-11T12:00:00","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","nfl","Miami Dolphins at Green Bay Packers",FALSE,FALSE,NA,242,159,125,405.552,732,445,411,FALSE,"QRCODE","2018-08-24T21:53:40Z","Green Bay, WI 54304","Green Bay, WI","Lambeau Field","Lambeau Field","US","America/Chicago","Green Bay",TRUE,0,0.92909414,658,5,1125,"WI","https://seatgeek.com/venues/lambeau-field/tickets","lambeau-field","1265 Lombardi Avenue","54304",-88.0622,44.5013,FALSE,"QRCODE_TM","2015-09-02T22:43:34Z"
"72","2018-10-08","2018-10-08_10.57.45","normal",FALSE,FALSE,"2018-04-20T00:00:00","2018-04-20T00:47:56",0.802,"Chargers at Raiders",0.871,"","2018-11-11T21:05:00","2018-11-12T01:05:00",4347130,"2018-11-11T13:05:00","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","nfl","Los Angeles Chargers at Oakland Raiders",FALSE,FALSE,NA,79,78,388,194.87886,497,744,182,FALSE,"QRCODE","2018-08-24T21:53:40Z","Oakland, CA 94621","Oakland, CA","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum","US","America/Los_Angeles","Oakland",TRUE,0,0.7817843,807,8,14,"CA","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","oakland-alameda-county-coliseum","7000 Coliseum Way","94621",-122.201,37.7469,FALSE,"PDF417","2015-06-24T00:00:00Z"
