"","date","timestamp","time_tbd","id","datetime_local","date_tbd","popularity","url","announce_date","visible_until_utc","is_open","status","description","type","datetime_tbd","score","datetime_utc","created_at","short_title","title","general_admission","median_price","listing_count","highest_price","lowest_price","lowest_price_good_deals","average_price","visible_listing_count","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","timezone","has_upcoming_events","id_venue","popularity_venue","url_venue","country","display_location","name","slug","address","postal_code","metro_code","extended_address","num_upcoming_events","state","name_v2","score_venue","city","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"42","2018-10-10","2018-10-10_08.11.57",FALSE,4347136,"2018-10-28T19:20:00",FALSE,0.883,"https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136","2018-04-20T00:00:00","2018-10-29T04:20:00",FALSE,"normal","","nfl",FALSE,0.926,"2018-10-29T00:20:00","2018-04-20T01:04:04","Saints at Vikings","New Orleans Saints at Minnesota Vikings",NA,287,446,2030,110,110,331.5471,1446,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/Chicago",TRUE,218451,0,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","US","Minneapolis, MN","U.S. Bank Stadium","u-s-bank-stadium","401 Chicago Avenue","55415",0,"Minneapolis, MN 55415",15,"MN","U.S. Bank Stadium",0.88524246,"Minneapolis",44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"43","2018-10-10","2018-10-10_08.11.57",FALSE,4347062,"2018-10-29T20:15:00",FALSE,0.88,"https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062","2018-04-20T00:00:00","2018-10-30T04:15:00",FALSE,"normal","","nfl",FALSE,0.925,"2018-10-30T00:15:00","2018-04-20T00:47:44","Patriots at Bills","New England Patriots at Buffalo Bills",NA,152,711,835,93,88,172.52461,1483,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/New_York",TRUE,1135,0,"https://seatgeek.com/venues/new-era-field/tickets","US","Orchard Park, NY","New Era Field","new-era-field","1 Bills Drive","14127",514,"Orchard Park, NY 14127",6,"NY","New Era Field",0.8815085,"Orchard Park",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"44","2018-10-10","2018-10-10_08.11.57",FALSE,4347131,"2018-11-01T17:20:00",FALSE,0.914,"https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131","2018-04-20T00:00:00","2018-11-02T04:20:00",FALSE,"normal","","nfl",FALSE,0.982,"2018-11-02T00:20:00","2018-04-20T00:47:57","Raiders at 49ers","Oakland Raiders at San Francisco 49ers",NA,390,660,1537,200,173,414.33182,2065,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/Los_Angeles",TRUE,58670,0,"https://seatgeek.com/venues/levi-s-stadium/tickets","US","Santa Clara, CA","Levi's Stadium","levi-s-stadium","4900 Marie P DeBartolo Way","95054",0,"Santa Clara, CA 95054",11,"CA","Levi's Stadium",0.95768774,"Santa Clara",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"45","2018-10-10","2018-10-10_08.11.57",FALSE,4466234,"2018-11-03T13:00:00",FALSE,0.45,"https://seatgeek.com/texas-tech-red-raiders-at-kansas-jayhawks-womens-volleyball-tickets/sport/2018-11-03-1-pm/4466234","2018-07-28T00:00:00","2018-11-03T22:00:00",FALSE,"normal","","sports",FALSE,0.358,"2018-11-03T18:00:00","2018-07-28T16:00:52","Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball","Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball",NA,82,1,82,82,NA,82,1,NA,NA,NA,"America/Chicago",TRUE,74230,0,"https://seatgeek.com/venues/horejsi-center/tickets","","Lawrence","Horejsi Center","horejsi-center","1550 Allen Fieldhhouse Dr","66045",0,"Lawrence, ",5,NA,"Horejsi Center",0.56565154,"Lawrence",38.9535,-95.2532,NA,NA,NA
"46","2018-10-10","2018-10-10_08.11.57",FALSE,4281935,"2018-11-03T14:00:00",FALSE,0.529,"https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935","2018-02-28T00:00:00","2018-11-03T23:00:00",FALSE,"normal","","ncaa_football",FALSE,0.456,"2018-11-03T19:00:00","2018-02-28T15:00:09","South Alabama at Arkansas State","South Alabama Jaguars at Arkansas State Red Wolves Football",NA,44,132,75,23,NA,41.333332,46,NA,NA,NA,"America/Chicago",TRUE,8896,0,"https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","US","Jonesboro, AR","Centennial Bank Stadium","centennial-bank-stadium-1","2180 Aggie Rd","72401",0,"Jonesboro, AR 72401",2,"AR","Centennial Bank Stadium",0.47753516,"Jonesboro",35.8429,-90.6797,NA,NA,NA
"47","2018-10-10","2018-10-10_08.11.57",FALSE,4347083,"2018-11-04T13:00:00",FALSE,0.848,"https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083","2018-04-20T00:00:00","2018-11-04T22:00:00",FALSE,"normal","","nfl",FALSE,0.899,"2018-11-04T18:00:00","2018-04-20T00:47:47","Jets at Dolphins","New York Jets at Miami Dolphins",NA,191,98,902,84,76,199.07143,1506,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/New_York",TRUE,29,0,"https://seatgeek.com/venues/hard-rock-stadium/tickets","US","Miami Gardens, FL","Hard Rock Stadium","hard-rock-stadium","347 Don Shula Dr.","33056",528,"Miami Gardens, FL 33056",34,"FL","Hard Rock Stadium",0.8378203,"Miami Gardens",25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"48","2018-10-10","2018-10-10_08.11.57",FALSE,4346997,"2018-11-04T13:00:00",FALSE,0.837,"https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997","2018-04-20T00:00:00","2018-11-04T22:00:00",FALSE,"normal","","nfl",FALSE,0.878,"2018-11-04T18:00:00","2018-04-20T00:47:31","Chiefs at Browns","Kansas City Chiefs at Cleveland Browns",NA,105,747,476,64,56,125.61178,1326,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/New_York",TRUE,1123,0,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US","Cleveland, OH","FirstEnergy Stadium","firstenergy-stadium-15","100 Alfred Lerner Way","44114",510,"Cleveland, OH 44114",5,"OH","FirstEnergy Stadium",0.86852187,"Cleveland",41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"49","2018-10-10","2018-10-10_08.11.57",FALSE,4347140,"2018-11-04T12:00:00",FALSE,0.863,"https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140","2018-04-20T00:00:00","2018-11-04T22:00:00",FALSE,"normal","","nfl",FALSE,0.912,"2018-11-04T18:00:00","2018-04-20T01:04:05","Lions at Vikings","Detroit Lions at Minnesota Vikings",NA,231,485,1267,107,114,271.5897,1482,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/Chicago",TRUE,218451,0,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","US","Minneapolis, MN","U.S. Bank Stadium","u-s-bank-stadium","401 Chicago Avenue","55415",0,"Minneapolis, MN 55415",15,"MN","U.S. Bank Stadium",0.88524246,"Minneapolis",44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"50","2018-10-10","2018-10-10_08.11.57",FALSE,4347069,"2018-11-04T13:00:00",FALSE,0.861,"https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069","2018-04-20T00:00:00","2018-11-04T22:00:00",FALSE,"normal","","nfl",FALSE,0.916,"2018-11-04T18:00:00","2018-04-20T00:47:45","Steelers at Ravens","Pittsburgh Steelers at Baltimore Ravens",NA,199,362,844,122,122,253.90608,1568,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/New_York",TRUE,1121,0,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","US","Baltimore, MD","M&T Bank Stadium","m-t-bank-stadium","1101 Russell St","21230",512,"Baltimore, MD 21230",6,"MD","M&T Bank Stadium",0.8927189,"Baltimore",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"51","2018-10-10","2018-10-10_08.11.57",FALSE,4346937,"2018-11-04T13:00:00",FALSE,0.88,"https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937","2018-04-20T00:00:00","2018-11-04T22:00:00",FALSE,"normal","","nfl",FALSE,0.934,"2018-11-04T18:00:00","2018-04-20T00:47:17","Falcons at Redskins","Atlanta Falcons at Washington Redskins",NA,148,515,408,79,79,169.74564,1137,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/New_York",TRUE,35,0,"https://seatgeek.com/venues/fedex-field/tickets","US","Landover, MD","FedEx Field","fedex-field","1600 Fedex Way","20785",511,"Landover, MD 20785",6,"MD","FedEx Field",0.9333444,"Landover",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"52","2018-10-10","2018-10-10_08.11.57",FALSE,4347033,"2018-11-04T13:00:00",FALSE,0.842,"https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033","2018-04-20T00:00:00","2018-11-04T22:00:00",FALSE,"normal","","nfl",FALSE,0.89,"2018-11-04T18:00:00","2018-04-20T00:47:38","Buccaneers at Panthers","Tampa Bay Buccaneers at Carolina Panthers",NA,170,318,957,84,71,200.90251,1564,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/New_York",TRUE,1122,0,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","US","Charlotte, NC","Bank of America Stadium","bank-of-america-stadium","800 South Mint Street","28202",517,"Charlotte, NC 28202",7,"NC","Bank of America Stadium",0.8968222,"Charlotte",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"53","2018-10-10","2018-10-10_08.11.57",FALSE,4347061,"2018-11-04T13:00:00",FALSE,0.863,"https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061","2018-04-20T00:00:00","2018-11-04T22:00:00",FALSE,"normal","","nfl",FALSE,0.915,"2018-11-04T18:00:00","2018-04-20T00:47:43","Bears at Bills","Chicago Bears at Buffalo Bills",NA,116,490,585,61,60,146.09796,1329,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/New_York",TRUE,1135,0,"https://seatgeek.com/venues/new-era-field/tickets","US","Orchard Park, NY","New Era Field","new-era-field","1 Bills Drive","14127",514,"Orchard Park, NY 14127",6,"NY","New Era Field",0.8815085,"Orchard Park",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"54","2018-10-10","2018-10-10_08.11.57",FALSE,4347127,"2018-11-04T13:05:00",FALSE,0.864,"https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","2018-04-20T00:00:00","2018-11-05T01:05:00",FALSE,"normal","","nfl",FALSE,0.919,"2018-11-04T21:05:00","2018-04-20T00:47:56","Chargers at Seahawks","Los Angeles Chargers at Seattle Seahawks",NA,335,129,955,169,165,345.36435,1669,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/Los_Angeles",TRUE,339,0,"https://seatgeek.com/venues/centurylink-field/tickets","US","Seattle, WA","CenturyLink Field","centurylink-field","800 Occidental Ave S","98134",819,"Seattle, WA 98134",8,"WA","CenturyLink Field",0.87232786,"Seattle",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"55","2018-10-10","2018-10-10_08.11.57",FALSE,4347141,"2018-11-04T14:05:00",FALSE,0.843,"https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","2018-04-20T00:00:00","2018-11-05T01:05:00",FALSE,"normal","","nfl",FALSE,0.885,"2018-11-04T21:05:00","2018-04-20T01:04:05","Texans at Broncos","Houston Texans at Denver Broncos",NA,311,89,1271,162,101,365.7528,1439,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/Denver",TRUE,1131,0,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","US","Denver, CO","Sports Authority Field at Mile High","sports-authority-field-at-mile-high","1701 Bryant St.","80204",751,"Denver, CO 80204",6,"CO","Sports Authority Field at Mile High",0.9028296,"Denver",39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"56","2018-10-10","2018-10-10_08.11.57",FALSE,4346970,"2018-11-04T15:25:00",FALSE,0.842,"https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970","2018-04-20T00:00:00","2018-11-05T01:25:00",TRUE,"normal","","nfl",FALSE,0.884,"2018-11-04T21:25:00","2018-04-20T00:47:25","Rams at Saints","Los Angeles Rams at New Orleans Saints",NA,256,1075,1800,87,87,270.58047,987,"2018-05-29T20:39:08Z",FALSE,"QRCODE","America/Chicago",TRUE,128,0,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","US","New Orleans, LA","Mercedes-Benz Superdome","mercedes-benz-superdome","1500 Sugar Bowl Drive","70112",622,"New Orleans, LA 70112",15,"LA","Mercedes-Benz Superdome",0.8966978,"New Orleans",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"57","2018-10-10","2018-10-10_08.11.57",FALSE,4494650,"2018-11-04T19:00:00",FALSE,0.564,"https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","2018-08-23T00:00:00","2018-11-05T05:00:00",FALSE,"normal","","concert",FALSE,0.512,"2018-11-05T01:00:00","2018-08-23T19:51:10","Alex G","Alex G",TRUE,63,29,584,46,NA,111.10345,1,NA,NA,NA,"America/Chicago",TRUE,60271,0,"https://seatgeek.com/venues/thalia-hall/tickets","US","Chicago, IL","Thalia Hall","thalia-hall","1807 S Allport St","60608",0,"Chicago, IL 60608",57,"IL","Thalia Hall",0.51888376,"Chicago",41.8577,-87.6575,NA,NA,NA
"58","2018-10-10","2018-10-10_08.11.57",FALSE,4347089,"2018-11-04T20:20:00",FALSE,0.915,"https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","2018-04-20T00:00:00","2018-11-05T05:20:00",FALSE,"normal","","nfl",FALSE,0.983,"2018-11-05T01:20:00","2018-04-20T00:47:49","Packers at Patriots","Green Bay Packers at New England Patriots",NA,580,192,1796,388,383,682.3281,861,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/New_York",TRUE,33,0,"https://seatgeek.com/venues/gillette-stadium/tickets","US","Foxborough, MA","Gillette Stadium","gillette-stadium","1 Patriot Place","02035",506,"Foxborough, MA 02035",13,"MA","Gillette Stadium",0.8983344,"Foxborough",42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"59","2018-10-10","2018-10-10_08.11.57",FALSE,4327922,"2018-11-05T19:15:00",FALSE,0.901,"https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","2018-04-05T00:00:00","2018-11-06T05:15:00",TRUE,"normal","","nfl",FALSE,0.966,"2018-11-06T01:15:00","2018-04-05T23:08:47","Titans at Cowboys","Tennessee Titans at Dallas Cowboys",NA,186,3467,2400,NA,NA,238.77069,2552,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM","America/Chicago",TRUE,4965,0,"https://seatgeek.com/venues/at-t-stadium/tickets","US","Arlington, TX","AT&T Stadium","at-t-stadium","1 AT&T Way","76011",623,"Arlington, TX 76011",17,"TX","AT&T Stadium",0.9751414,"Arlington",32.7459,-97.0957,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM"
"60","2018-10-10","2018-10-10_08.11.57",FALSE,4347075,"2018-11-08T20:20:00",FALSE,0.847,"https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","2018-04-20T00:00:00","2018-11-09T05:20:00",FALSE,"normal","","nfl",FALSE,0.904,"2018-11-09T01:20:00","2018-04-20T00:47:46","Panthers at Steelers","Carolina Panthers at Pittsburgh Steelers",NA,141,434,1199,87,87,201.8848,1956,"2018-08-24T21:53:39Z",FALSE,"QRCODE","America/New_York",TRUE,1119,0,"https://seatgeek.com/venues/heinz-field/tickets","US","Pittsburgh, PA","Heinz Field","heinz-field","100 Art Rooney Avenue","15212",508,"Pittsburgh, PA 15212",7,"PA","Heinz Field",0.9033526,"Pittsburgh",40.4468,-80.0158,"2018-10-04T12:42:28Z",FALSE,"QRCODE"
"61","2018-10-10","2018-10-10_08.11.57",FALSE,4346990,"2018-11-11T12:00:00",FALSE,0.864,"https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","2018-04-20T00:00:00","2018-11-11T21:00:00",FALSE,"normal","","nfl",FALSE,0.93,"2018-11-11T17:00:00","2018-04-20T00:47:30","Patriots at Titans","New England Patriots at Tennessee Titans",NA,463,276,2448,248,248,548.9239,1085,"2018-08-24T21:53:40Z",FALSE,"QRCODE","America/New_York",TRUE,1126,0,"https://seatgeek.com/venues/nissan-stadium/tickets","US","Nashville, TN","Nissan Stadium","nissan-stadium","1 Titans Way","37213",659,"Nashville, TN 37213",15,"TN","Nissan Stadium",0.8546275,"Nashville",36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"62","2018-10-10","2018-10-10_08.11.57",FALSE,4347040,"2018-11-11T13:00:00",FALSE,0.835,"https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","2018-04-20T00:00:00","2018-11-11T22:00:00",FALSE,"normal","","nfl",FALSE,0.891,"2018-11-11T18:00:00","2018-04-20T00:47:40","Saints at Bengals","New Orleans Saints at Cincinnati Bengals",NA,116,378,412,67,67,130.07936,838,"2018-08-24T21:53:40Z",FALSE,"QRCODE","America/New_York",TRUE,1124,0,"https://seatgeek.com/venues/paul-brown-stadium/tickets","US","Cincinnati, OH","Paul Brown Stadium","paul-brown-stadium","1 Paul Brown Stadium","45202",515,"Cincinnati, OH 45202",6,"OH","Paul Brown Stadium",0.86166537,"Cincinnati",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"63","2018-10-10","2018-10-10_08.11.57",FALSE,4347006,"2018-11-11T12:00:00",FALSE,0.854,"https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","2018-04-20T00:00:00","2018-11-11T22:00:00",FALSE,"normal","","nfl",FALSE,0.916,"2018-11-11T18:00:00","2018-04-20T00:47:32","Lions at Bears","Detroit Lions at Chicago Bears",NA,348,115,1197,187,136,380.14783,1176,"2018-08-24T21:53:40Z",FALSE,"QRCODE","America/Chicago",TRUE,31,0,"https://seatgeek.com/venues/soldier-field/tickets","US","Chicago, IL","Soldier Field","soldier-field","1410 S. Museum Campus Drive","60605",602,"Chicago, IL 60605",7,"IL","Soldier Field",0.940013,"Chicago",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"64","2018-10-10","2018-10-10_08.11.57",FALSE,4346980,"2018-11-11T12:00:00",FALSE,0.834,"https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","2018-04-20T00:00:00","2018-11-11T22:00:00",FALSE,"normal","","nfl",FALSE,0.89,"2018-11-11T18:00:00","2018-04-20T00:47:27","Cardinals at Chiefs","Arizona Cardinals at Kansas City Chiefs",NA,127,960,455,56,56,152.45833,1256,"2018-08-24T21:53:40Z",FALSE,"QRCODE","America/Chicago",TRUE,1128,0,"https://seatgeek.com/venues/arrowhead-stadium/tickets","US","Kansas City, MO","Arrowhead Stadium","arrowhead-stadium","1 Arrowhead Drive","64129",616,"Kansas City, MO 64129",7,"MO","Arrowhead Stadium",0.8827867,"Kansas City",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"65","2018-10-10","2018-10-10_08.11.57",FALSE,4346958,"2018-11-11T13:00:00",FALSE,0.816,"https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","2018-04-20T00:00:00","2018-11-11T22:00:00",FALSE,"normal","","nfl",FALSE,0.86,"2018-11-11T18:00:00","2018-04-20T00:47:22","Jaguars at Colts","Jacksonville Jaguars at Indianapolis Colts",NA,96,559,869,34,34,111.81753,1269,"2018-08-24T21:53:40Z",FALSE,"QRCODE","America/Indiana/Indianapolis",TRUE,1130,0,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","US","Indianapolis, IN","Lucas Oil Stadium","lucas-oil-stadium","500 South Capitol Avenue","46225",527,"Indianapolis, IN 46225",11,"IN","Lucas Oil Stadium",0.9071682,"Indianapolis",39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"66","2018-10-10","2018-10-10_08.11.57",FALSE,4346930,"2018-11-11T13:00:00",FALSE,0.818,"https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","2018-04-20T00:00:00","2018-11-11T22:00:00",FALSE,"normal","","nfl",FALSE,0.872,"2018-11-11T18:00:00","2018-04-20T00:47:16","Redskins at Buccaneers","Washington Redskins at Tampa Bay Buccaneers",NA,174,15,429,82,122,191.66667,722,"2018-08-24T21:53:40Z",FALSE,"QRCODE","America/New_York",TRUE,39,0,"https://seatgeek.com/venues/raymond-james-stadium/tickets","US","Tampa, FL","Raymond James Stadium","raymond-james-stadium","4201 North Dale Mabry Highway","33607",539,"Tampa, FL 33607",15,"FL","Raymond James Stadium",0.86513025,"Tampa",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"67","2018-10-10","2018-10-10_08.11.57",FALSE,4346996,"2018-11-11T13:00:00",FALSE,0.825,"https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","2018-04-20T00:00:00","2018-11-11T22:00:00",FALSE,"normal","","nfl",FALSE,0.872,"2018-11-11T18:00:00","2018-04-20T00:47:31","Falcons at Browns","Atlanta Falcons at Cleveland Browns",NA,100,843,1175,56,46,122.05694,1464,"2018-08-24T21:53:40Z",FALSE,"QRCODE","America/New_York",TRUE,1123,0,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US","Cleveland, OH","FirstEnergy Stadium","firstenergy-stadium-15","100 Alfred Lerner Way","44114",510,"Cleveland, OH 44114",5,"OH","FirstEnergy Stadium",0.86852187,"Cleveland",41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"68","2018-10-10","2018-10-10_08.11.57",FALSE,4347060,"2018-11-11T13:00:00",FALSE,0.861,"https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","2018-04-20T00:00:00","2018-11-11T22:00:00",FALSE,"normal","","nfl",FALSE,0.926,"2018-11-11T18:00:00","2018-04-20T00:47:43","Bills at Jets","Buffalo Bills at New York Jets",NA,142,748,942,56,47,176.54411,1568,"2018-08-24T21:53:40Z",FALSE,"QRCODE","America/New_York",TRUE,1587,0,"https://seatgeek.com/venues/metlife-stadium/tickets","US","East Rutherford, NJ","MetLife Stadium","metlife-stadium","1 MetLife Stadium Drive","07073",501,"East Rutherford, NJ 07073",14,"NJ","MetLife Stadium",0.94873494,"East Rutherford",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"69","2018-10-10","2018-10-10_08.11.57",FALSE,4346912,"2018-11-11T12:00:00",FALSE,0.865,"https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","2018-04-20T00:00:00","2018-11-11T22:00:00",FALSE,"normal","","nfl",FALSE,0.921,"2018-11-11T18:00:00","2018-04-20T00:47:13","Dolphins at Packers","Miami Dolphins at Green Bay Packers",NA,385,123,659,222,181,384.19513,689,"2018-08-24T21:53:40Z",FALSE,"QRCODE","America/Chicago",TRUE,1125,0,"https://seatgeek.com/venues/lambeau-field/tickets","US","Green Bay, WI","Lambeau Field","lambeau-field","1265 Lombardi Avenue","54304",658,"Green Bay, WI 54304",5,"WI","Lambeau Field",0.92909414,"Green Bay",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"70","2018-10-10","2018-10-10_08.11.57",FALSE,4347130,"2018-11-11T13:05:00",FALSE,0.827,"https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","2018-04-20T00:00:00","2018-11-12T01:05:00",FALSE,"normal","","nfl",FALSE,0.882,"2018-11-11T21:05:00","2018-04-20T00:47:56","Chargers at Raiders","Los Angeles Chargers at Oakland Raiders",NA,191,382,497,87,77,200.42409,1607,"2018-08-24T21:53:40Z",FALSE,"QRCODE","America/Los_Angeles",TRUE,14,0,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US","Oakland, CA","Oakland-Alameda County Coliseum","oakland-alameda-county-coliseum","7000 Coliseum Way","94621",807,"Oakland, CA 94621",8,"CA","Oakland-Alameda County Coliseum",0.7817843,"Oakland",37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"71","2018-10-10","2018-10-10_08.11.57",FALSE,4346920,"2018-11-11T13:25:00",FALSE,0.848,"https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","2018-04-20T00:00:00","2018-11-12T01:25:00",FALSE,"normal","","nfl",FALSE,0.908,"2018-11-11T21:25:00","2018-04-20T00:47:14","Seahawks at Rams","Seattle Seahawks at Los Angeles Rams",NA,159,528,922,68,67,212.61932,1624,"2018-08-24T21:53:40Z",FALSE,"QRCODE","America/Los_Angeles",TRUE,51012,0,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","US","Los Angeles, CA","Los Angeles Memorial Coliseum","los-angeles-memorial-coliseum-1","3911 S Figueroa St","90037",0,"Los Angeles, CA 90037",9,"CA","Los Angeles Memorial Coliseum",0.86898464,"Los Angeles",34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"72","2018-10-10","2018-10-10_08.11.57",FALSE,4500554,"2018-11-11T19:00:00",FALSE,0.523,"https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","2018-08-23T00:00:00","2018-11-12T04:00:00",FALSE,"normal","","concert",FALSE,0.473,"2018-11-12T00:00:00","2018-08-23T20:13:51","Alex G with Half Waif","Alex G with Half Waif",TRUE,113,10,584,102,NA,199.8,1,NA,NA,NA,"America/New_York",TRUE,3160,0,"https://seatgeek.com/venues/crowbar-2/tickets","US","Tampa, FL","Crowbar","crowbar-2","1812 North 17th Street","33605",539,"Tampa, FL 33605",33,"FL","Crowbar",0.42424366,"Tampa",27.9608,-82.4406,NA,NA,NA
