"","date","timestamp","date_tbd","id","status","time_tbd","title","short_title","type","description","announce_date","created_at","score","datetime_utc","visible_until_utc","datetime_local","is_open","url","popularity","datetime_tbd","general_admission","listing_count","average_price","highest_price","lowest_price_good_deals","median_price","visible_listing_count","lowest_price","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","state","id_venue","num_upcoming_events","name","address","popularity_venue","extended_address","postal_code","country","score_venue","metro_code","slug","display_location","has_upcoming_events","timezone","url_venue","name_v2","city","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"193","2018-09-14","2018-09-14_16.00.11",FALSE,4346979,"normal",FALSE,"Baltimore Ravens at Kansas City Chiefs","Ravens at Chiefs","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:27",0.914,"2018-12-09T18:00:00","2018-12-09T22:00:00","2018-12-09T12:00:00",FALSE,"https://seatgeek.com/ravens-at-chiefs-tickets/12-9-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346979",0.803,FALSE,NA,956,135.0366,818,37,123,1143,37,"2018-08-24T21:53:42Z",FALSE,"QRCODE","MO",1128,9,"Arrowhead Stadium","1 Arrowhead Drive",0,"Kansas City, MO 64129","64129","US",0.8827867,616,"arrowhead-stadium","Kansas City, MO",TRUE,"America/Chicago","https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium","Kansas City",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"194","2018-09-14","2018-09-14_16.00.11",FALSE,4346910,"normal",FALSE,"Atlanta Falcons at Green Bay Packers","Falcons at Packers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:13",0.913,"2018-12-09T18:00:00","2018-12-09T22:00:00","2018-12-09T12:00:00",FALSE,"https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910",0.8,FALSE,NA,458,272.2096,672,151,233,1106,159,"2018-08-24T21:53:42Z",FALSE,"QRCODE","WI",1125,7,"Lambeau Field","1265 Lombardi Avenue",0,"Green Bay, WI 54304","54304","US",0.92909414,658,"lambeau-field","Green Bay, WI",TRUE,"America/Chicago","https://seatgeek.com/venues/lambeau-field/tickets","Lambeau Field","Green Bay",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"195","2018-09-14","2018-09-14_16.00.11",FALSE,4347014,"normal",FALSE,"Indianapolis Colts at Houston Texans","Colts at Texans","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:35",0.907,"2018-12-09T18:00:00","2018-12-09T22:00:00","2018-12-09T12:00:00",FALSE,"https://seatgeek.com/colts-at-texans-tickets/12-9-2018-houston-texas-nrg-stadium/nfl/4347014",0.789,FALSE,NA,586,188.38054,2225,44,142,1122,44,"2018-08-24T21:53:42Z",FALSE,"QRCODE","TX",41,46,"NRG Stadium","1 Reliant Park",0,"Houston, TX 77054","77054","US",0.8624192,618,"nrg-stadium","Houston, TX",TRUE,"America/Chicago","https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","Houston",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"196","2018-09-14","2018-09-14_16.00.11",FALSE,4346935,"normal",FALSE,"New York Giants at Washington Redskins","Giants at Redskins","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:17",0.957,"2018-12-09T18:00:00","2018-12-09T22:00:00","2018-12-09T13:00:00",FALSE,"https://seatgeek.com/giants-at-redskins-tickets/12-9-2018-landover-maryland-fedex-field/nfl/4346935",0.829,FALSE,NA,646,226.95665,1188,92,206,1207,105,"2018-08-24T21:53:42Z",FALSE,"QRCODE","MD",35,8,"FedEx Field","1600 Fedex Way",0,"Landover, MD 20785","20785","US",0.9333444,511,"fedex-field","Landover, MD",TRUE,"America/New_York","https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","Landover",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"197","2018-09-14","2018-09-14_16.00.11",FALSE,4347059,"normal",FALSE,"New York Jets at Buffalo Bills","Jets at Bills","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:43",0.882,"2018-12-09T18:00:00","2018-12-09T22:00:00","2018-12-09T13:00:00",FALSE,"https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059",0.776,FALSE,NA,1174,95.27939,636,25,72,1558,29,"2018-08-24T21:53:42Z",FALSE,"QRCODE","NY",1135,8,"New Era Field","1 Bills Drive",0,"Orchard Park, NY 14127","14127","US",0.8815085,514,"new-era-field","Orchard Park, NY",TRUE,"America/New_York","https://seatgeek.com/venues/new-era-field/tickets","New Era Field","Orchard Park",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"198","2018-09-14","2018-09-14_16.00.11",FALSE,4347107,"normal",FALSE,"Cincinnati Bengals at Los Angeles Chargers","Bengals at Chargers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:52",0.923,"2018-12-09T21:05:00","2018-12-10T01:05:00","2018-12-09T13:05:00",FALSE,"https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107",0.799,FALSE,NA,509,209.80746,582,103,192,611,113,"2018-08-24T21:53:42Z",FALSE,"QRCODE","CA",52,16,"StubHub Center","18400 Avalon Blvd",0,"Carson, CA 90746","90746","US",0.7228164,803,"stubhub-center","Carson, CA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/stubhub-center/tickets","StubHub Center","Carson",33.8643,-118.261,NA,NA,NA
"199","2018-09-14","2018-09-14_16.00.11",FALSE,4347114,"normal",FALSE,"Denver Broncos at San Francisco 49ers","Broncos at 49ers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:53",0.954,"2018-12-09T21:05:00","2018-12-10T01:05:00","2018-12-09T13:05:00",FALSE,"https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114",0.837,FALSE,NA,1026,241.17447,2994,96,216,1202,96,"2018-08-24T21:53:42Z",FALSE,"QRCODE","CA",58670,13,"Levi's Stadium","4900 Marie P DeBartolo Way",0,"Santa Clara, CA 95054","95054","US",0.95768774,0,"levi-s-stadium","Santa Clara, CA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","Santa Clara",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"200","2018-09-14","2018-09-14_16.00.11",FALSE,4347099,"normal",FALSE,"Detroit Lions at Arizona Cardinals","Lions at Cardinals","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:51",0.929,"2018-12-09T21:25:00","2018-12-10T01:25:00","2018-12-09T14:25:00",FALSE,"https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099",0.814,FALSE,NA,974,137.1078,614,30,100,1362,30,"2018-08-24T21:53:42Z",FALSE,"QRCODE","AZ",43,10,"State Farm Stadium","1 Cardinals Drive",0,"Glendale, AZ 85305","85305","US",0.93402725,753,"state-farm-stadium","Glendale, AZ",TRUE,"America/Phoenix","https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium","Glendale",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"201","2018-09-14","2018-09-14_16.00.11",FALSE,4327919,"normal",FALSE,"Philadelphia Eagles at Dallas Cowboys","Eagles at Cowboys","nfl","","2018-04-05T00:00:00","2018-04-05T23:08:46",0.986,"2018-12-09T21:25:00","2018-12-10T01:25:00","2018-12-09T15:25:00",TRUE,"https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919",0.854,FALSE,NA,2991,453.74088,4309,48,370,2323,48,"2018-04-17T22:02:33Z",FALSE,"QRCODE","TX",4965,23,"AT&T Stadium","1 AT&T Way",0,"Arlington, TX 76011","76011","US",0.9751414,623,"at-t-stadium","Arlington, TX",TRUE,"America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","Arlington",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"202","2018-09-14","2018-09-14_16.00.11",FALSE,4347151,"normal",FALSE,"Pittsburgh Steelers at Oakland Raiders","Steelers at Raiders","nfl","","2018-04-20T00:00:00","2018-04-20T01:04:24",0.922,"2018-12-10T01:20:00","2018-12-10T05:20:00","2018-12-09T17:20:00",FALSE,"https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151",0.805,FALSE,NA,460,408.8739,1426,182,370,787,193,"2018-08-24T21:53:42Z",FALSE,"QRCODE","CA",14,26,"Oakland-Alameda County Coliseum","7000 Coliseum Way",0,"Oakland, CA 94621","94621","US",0.7817843,807,"oakland-alameda-county-coliseum","Oakland, CA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum","Oakland",37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"203","2018-09-14","2018-09-14_16.00.11",FALSE,4347123,"normal",FALSE,"Minnesota Vikings at Seattle Seahawks","Vikings at Seahawks","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:55",0.929,"2018-12-11T01:15:00","2018-12-11T05:15:00","2018-12-10T17:15:00",FALSE,"https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123",0.812,FALSE,NA,367,384.08176,1596,131,342,826,131,"2018-08-24T21:53:42Z",FALSE,"QRCODE","WA",339,19,"CenturyLink Field","800 Occidental Ave S",0,"Seattle, WA 98134","98134","US",0.87232786,819,"centurylink-field","Seattle, WA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","Seattle",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"204","2018-09-14","2018-09-14_16.00.11",FALSE,4346978,"normal",FALSE,"Los Angeles Chargers at Kansas City Chiefs","Chargers at Chiefs","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:26",0.886,"2018-12-14T01:20:00","2018-12-14T05:20:00","2018-12-13T19:20:00",FALSE,"https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978",0.777,FALSE,NA,850,145.24706,700,37,134,1084,37,"2018-08-24T21:53:42Z",FALSE,"QRCODE","MO",1128,9,"Arrowhead Stadium","1 Arrowhead Drive",0,"Kansas City, MO 64129","64129","US",0.8827867,616,"arrowhead-stadium","Kansas City, MO",TRUE,"America/Chicago","https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium","Kansas City",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"205","2018-09-14","2018-09-14_16.00.11",FALSE,4347015,"normal",FALSE,"Houston Texans at New York Jets","Texans at Jets","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:35",0.928,"2018-12-15T21:30:00","2018-12-16T01:30:00","2018-12-15T16:30:00",FALSE,"https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015",0.808,FALSE,NA,1176,136.93027,918,32,113,1387,32,"2018-08-24T21:53:42Z",FALSE,"QRCODE","NJ",1587,18,"MetLife Stadium","1 MetLife Stadium Drive",0,"East Rutherford, NJ 07073","07073","US",0.94873494,501,"metlife-stadium","East Rutherford, NJ",TRUE,"America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","East Rutherford",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"206","2018-09-14","2018-09-14_16.00.11",FALSE,4347135,"normal",FALSE,"Cleveland Browns at Denver Broncos","Browns at Broncos","nfl","","2018-04-20T00:00:00","2018-04-20T01:04:04",0.881,"2018-12-15T21:30:00","2018-12-16T01:30:00","2018-12-15T14:30:00",FALSE,"https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135",0.769,FALSE,NA,165,259.87878,1089,100,208,797,102,"2018-08-24T21:53:42Z",FALSE,"QRCODE","CO",1131,7,"Sports Authority Field at Mile High","1701 Bryant Street",0,"Denver, CO 80204","80204","US",0.9028296,751,"sports-authority-field-at-mile-high","Denver, CO",TRUE,"America/Denver","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Sports Authority Field at Mile High","Denver",39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"207","2018-09-14","2018-09-14_16.00.11",FALSE,4347047,"normal",FALSE,"Arizona Cardinals at Atlanta Falcons","Cardinals at Falcons","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:41",0.91,"2018-12-16T18:00:00","2018-12-16T22:00:00","2018-12-16T13:00:00",FALSE,"https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047",0.805,FALSE,NA,1051,195.80495,1195,62,166,1296,67,"2018-08-24T21:53:42Z",FALSE,"QRCODE","GA",419590,20,"Mercedes-Benz Stadium","35 Northside Dr NW",0,"Atlanta, GA 30313","30313","US",0.76958936,0,"mercedes-benz-stadium","Atlanta, GA",TRUE,"America/New_York","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Mercedes-Benz Stadium","Atlanta",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"208","2018-09-14","2018-09-14_16.00.11",FALSE,4346955,"normal",FALSE,"Dallas Cowboys at Indianapolis Colts","Cowboys at Colts","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:20",0.937,"2018-12-16T18:00:00","2018-12-16T22:00:00","2018-12-16T13:00:00",FALSE,"https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955",0.817,FALSE,NA,464,275.31033,1980,104,211,921,110,"2018-08-24T21:53:42Z",FALSE,"QRCODE","IN",1130,13,"Lucas Oil Stadium","500 South Capitol Avenue",0,"Indianapolis, IN 46225","46225","US",0.9071682,527,"lucas-oil-stadium","Indianapolis, IN",TRUE,"America/Indiana/Indianapolis","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","Indianapolis",39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"209","2018-09-14","2018-09-14_16.00.11",FALSE,4347002,"normal",FALSE,"Green Bay Packers at Chicago Bears","Packers at Bears","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:32",0.961,"2018-12-16T18:00:00","2018-12-16T22:00:00","2018-12-16T12:00:00",FALSE,"https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002",0.839,FALSE,NA,187,416.91443,2225,153,342,968,153,"2018-08-24T21:53:42Z",FALSE,"QRCODE","IL",31,12,"Soldier Field","1410 S. Museum Campus Drive",0,"Chicago, IL 60605","60605","US",0.940013,602,"soldier-field","Chicago, IL",TRUE,"America/Chicago","https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","Chicago",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"210","2018-09-14","2018-09-14_16.00.11",FALSE,4347057,"normal",FALSE,"Detroit Lions at Buffalo Bills","Lions at Bills","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:43",0.889,"2018-12-16T18:00:00","2018-12-16T22:00:00","2018-12-16T13:00:00",FALSE,"https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057",0.773,FALSE,NA,1177,88.054375,637,21,67,1597,25,"2018-08-24T21:53:42Z",FALSE,"QRCODE","NY",1135,8,"New Era Field","1 Bills Drive",0,"Orchard Park, NY 14127","14127","US",0.8815085,514,"new-era-field","Orchard Park, NY",TRUE,"America/New_York","https://seatgeek.com/venues/new-era-field/tickets","New Era Field","Orchard Park",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"211","2018-09-14","2018-09-14_16.00.11",FALSE,4347066,"normal",FALSE,"Tampa Bay Buccaneers at Baltimore Ravens","Buccaneers at Ravens","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:44",0.855,"2018-12-16T18:00:00","2018-12-16T22:00:00","2018-12-16T13:00:00",FALSE,"https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066",0.748,FALSE,NA,764,125.98822,609,39,96,1397,39,"2018-08-24T21:53:42Z",FALSE,"QRCODE","MD",1121,8,"M&T Bank Stadium","1101 Russell St",0,"Baltimore, MD 21230","21230","US",0.8927189,512,"m-t-bank-stadium","Baltimore, MD",TRUE,"America/New_York","https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","Baltimore",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"212","2018-09-14","2018-09-14_16.00.11",FALSE,4347144,"normal",FALSE,"Miami Dolphins at Minnesota Vikings","Dolphins at Vikings","nfl","","2018-04-20T00:00:00","2018-04-20T01:04:05",0.919,"2018-12-16T18:00:00","2018-12-16T22:00:00","2018-12-16T12:00:00",FALSE,"https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144",0.804,FALSE,NA,669,235.43349,1627,99,199,1053,100,"2018-08-24T21:53:42Z",FALSE,"QRCODE","MN",218451,13,"U.S. Bank Stadium","401 Chicago Avenue",0,"Minneapolis, MN 55415","55415","US",0.88524246,0,"u-s-bank-stadium","Minneapolis, MN",TRUE,"America/Chicago","https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","Minneapolis",44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"213","2018-09-14","2018-09-14_16.00.11",FALSE,4346945,"normal",FALSE,"Washington Redskins at Jacksonville Jaguars","Redskins at Jaguars","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:18",0.858,"2018-12-16T18:00:00","2018-12-16T22:00:00","2018-12-16T13:00:00",FALSE,"https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-everbank-field/nfl/4346945",0.744,FALSE,NA,678,162.76106,654,62,126,837,62,"2018-08-24T21:53:42Z",FALSE,"QRCODE","FL",5178,10,"EverBank Field","1 Everbank Field Dr",0,"Jacksonville, FL 32202","32202","US",0.83759147,561,"everbank-field","Jacksonville, FL",TRUE,"America/New_York","https://seatgeek.com/venues/everbank-field/tickets","EverBank Field","Jacksonville",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"214","2018-09-14","2018-09-14_16.00.11",FALSE,4347037,"normal",FALSE,"Oakland Raiders at Cincinnati Bengals","Raiders at Bengals","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:39",0.892,"2018-12-16T18:00:00","2018-12-16T22:00:00","2018-12-16T13:00:00",FALSE,"https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037",0.785,FALSE,NA,616,123.222404,601,53,106,841,53,"2018-08-24T21:53:42Z",FALSE,"QRCODE","OH",1124,7,"Paul Brown Stadium","1 Paul Brown Stadium",0,"Cincinnati, OH 45202","45202","US",0.86166537,515,"paul-brown-stadium","Cincinnati, OH",TRUE,"America/New_York","https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium","Cincinnati",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"215","2018-09-14","2018-09-14_16.00.11",FALSE,4346988,"normal",FALSE,"Tennessee Titans at New York Giants","Titans at Giants","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:29",0.912,"2018-12-16T18:00:00","2018-12-16T22:00:00","2018-12-16T13:00:00",FALSE,"https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988",0.787,FALSE,NA,934,215.16382,1488,75,174,1438,80,"2018-08-24T21:53:42Z",FALSE,"QRCODE","NJ",1587,18,"MetLife Stadium","1 MetLife Stadium Drive",0,"East Rutherford, NJ 07073","07073","US",0.94873494,501,"metlife-stadium","East Rutherford, NJ",TRUE,"America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","East Rutherford",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"216","2018-09-14","2018-09-14_16.00.11",FALSE,4347122,"normal",FALSE,"Seattle Seahawks at San Francisco 49ers","Seahawks at 49ers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:55",0.943,"2018-12-16T21:05:00","2018-12-17T01:05:00","2018-12-16T13:05:00",FALSE,"https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122",0.823,FALSE,NA,1123,339.61264,123921,96,196,1230,96,"2018-08-24T21:53:42Z",FALSE,"QRCODE","CA",58670,13,"Levi's Stadium","4900 Marie P DeBartolo Way",0,"Santa Clara, CA 95054","95054","US",0.95768774,0,"levi-s-stadium","Santa Clara, CA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","Santa Clara",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"217","2018-09-14","2018-09-14_16.00.11",FALSE,4347077,"normal",FALSE,"New England Patriots at Pittsburgh Steelers","Patriots at Steelers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:46",0.965,"2018-12-16T21:25:00","2018-12-17T01:25:00","2018-12-16T16:25:00",FALSE,"https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077",0.831,FALSE,NA,680,435.9662,1507,200,362,1182,216,"2018-08-24T21:53:42Z",FALSE,"QRCODE","PA",1119,12,"Heinz Field","100 Art Rooney Avenue",0,"Pittsburgh, PA 15212","15212","US",0.9033526,508,"heinz-field","Pittsburgh, PA",TRUE,"America/New_York","https://seatgeek.com/venues/heinz-field/tickets","Heinz Field","Pittsburgh",40.4468,-80.0158,"2015-12-08T15:36:23Z",FALSE,"QRCODE_TM"
"218","2018-09-14","2018-09-14_16.00.11",FALSE,4346919,"normal",FALSE,"Philadelphia Eagles at Los Angeles Rams","Eagles at Rams","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:14",0.933,"2018-12-17T01:20:00","2018-12-17T05:20:00","2018-12-16T17:20:00",FALSE,"https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919",0.813,FALSE,NA,867,322.91464,1942,112,255,1498,120,"2018-08-24T21:53:42Z",FALSE,"QRCODE","CA",51012,12,"Los Angeles Memorial Coliseum","3911 S Figueroa St",0,"Los Angeles, CA 90037","90037","US",0.86898464,0,"los-angeles-memorial-coliseum-1","Los Angeles, CA",TRUE,"America/Los_Angeles","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","Los Angeles",34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"219","2018-09-14","2018-09-14_16.00.11",FALSE,4347035,"normal",FALSE,"New Orleans Saints at Carolina Panthers","Saints at Panthers","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:38",0.915,"2018-12-18T01:15:00","2018-12-18T05:15:00","2018-12-17T20:15:00",FALSE,"https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035",0.79,FALSE,NA,528,224.93561,1422,77,160,1115,78,"2018-08-24T21:53:42Z",FALSE,"QRCODE","NC",1122,9,"Bank of America Stadium","800 South Mint Street",0,"Charlotte, NC 28202","28202","US",0.8968222,517,"bank-of-america-stadium","Charlotte, NC",TRUE,"America/New_York","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","Charlotte",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"220","2018-09-14","2018-09-14_16.00.11",FALSE,4346986,"normal",FALSE,"Washington Redskins at Tennessee Titans","Redskins at Titans","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:29",0.849,"2018-12-23T17:00:00","2018-12-23T21:00:00","2018-12-23T12:00:00",FALSE,"https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986",0.736,FALSE,NA,646,150.2291,788,41,134,1037,41,"2018-08-24T21:53:43Z",FALSE,"QRCODE","TN",1126,15,"Nissan Stadium","1 Titans Way",0,"Nashville, TN 37213","37213","US",0.8546275,659,"nissan-stadium","Nashville, TN",TRUE,"America/New_York","https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium","Nashville",36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"221","2018-09-14","2018-09-14_16.00.11",FALSE,4346994,"normal",FALSE,"Cincinnati Bengals at Cleveland Browns","Bengals at Browns","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:31",0.868,"2018-12-23T18:00:00","2018-12-23T22:00:00","2018-12-23T13:00:00",FALSE,"https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994",0.75,FALSE,NA,1331,93.19158,758,30,74,1581,31,"2018-08-24T21:53:43Z",FALSE,"QRCODE","OH",1123,7,"FirstEnergy Stadium","100 Alfred Lerner Way",0,"Cleveland, OH 44114","44114","US",0.86852187,510,"firstenergy-stadium-15","Cleveland, OH",TRUE,"America/New_York","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium","Cleveland",41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"222","2018-09-14","2018-09-14_16.00.11",FALSE,4347013,"normal",FALSE,"Houston Texans at Philadelphia Eagles","Texans at Eagles","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:35",0.915,"2018-12-23T18:00:00","2018-12-23T22:00:00","2018-12-23T13:00:00",FALSE,"https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013",0.783,FALSE,NA,586,345.32764,1352,105,287,1150,144,"2018-08-24T21:53:43Z",FALSE,"QRCODE","PA",330,16,"Lincoln Financial Field","1020 Pattison Ave",0,"Philadelphia, PA 19148","19148","US",0.90542686,504,"lincoln-financial-field","Philadelphia, PA",TRUE,"America/New_York","https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field","Philadelphia",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"223","2018-09-14","2018-09-14_16.00.11",FALSE,4346959,"normal",FALSE,"Green Bay Packers at New York Jets","Packers at Jets","nfl","","2018-04-20T00:00:00","2018-04-20T00:47:22",0.982,"2018-12-23T18:00:00","2018-12-23T22:00:00","2018-12-23T13:00:00",FALSE,"https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959",0.844,FALSE,NA,848,311.079,6046,87,227,1174,99,"2018-08-24T21:53:43Z",FALSE,"QRCODE","NJ",1587,18,"MetLife Stadium","1 MetLife Stadium Drive",0,"East Rutherford, NJ 07073","07073","US",0.94873494,501,"metlife-stadium","East Rutherford, NJ",TRUE,"America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","East Rutherford",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
