"","date","timestamp","datetime_tbd","is_open","time_tbd","type","popularity","title","score","datetime_utc","short_title","url","id","description","datetime_local","announce_date","visible_until_utc","date_tbd","created_at","status","general_admission","median_price","listing_count","lowest_price","visible_listing_count","highest_price","average_price","lowest_price_good_deals","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","extended_address","postal_code","name_v2","popularity_venue","metro_code","city","timezone","score_venue","num_upcoming_events","name","display_location","url_venue","address","id_venue","has_upcoming_events","state","country","slug","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"31","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.944,"Los Angeles Rams at Seattle Seahawks",0.885,"2018-10-07T20:25:00","Rams at Seahawks","https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128",4347128,"","2018-10-07T13:25:00","2018-04-20T00:00:00","2018-10-08T00:25:00",FALSE,"2018-04-20T00:47:56","normal",NA,356,164,162,464,842,372.97562,162,FALSE,"2018-08-24T21:19:14Z","QRCODE","Seattle, WA 98134","98134","CenturyLink Field",0,819,"Seattle","America/Los_Angeles",0.87232786,12,"CenturyLink Field","Seattle, WA","https://seatgeek.com/venues/centurylink-field/tickets","800 Occidental Ave S",339,TRUE,"WA","US","centurylink-field",47.6,-122.33,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"32","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.966,"Minnesota Vikings at Philadelphia Eagles",0.913,"2018-10-07T20:25:00","Vikings at Eagles","https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976",4346976,"","2018-10-07T16:25:00","2018-04-20T00:00:00","2018-10-08T00:25:00",FALSE,"2018-04-20T00:47:26","normal",NA,392,298,230,731,1052,438.38254,178,FALSE,"2018-08-24T21:03:38Z","QRCODE","Philadelphia, PA 19148","19148","Lincoln Financial Field",0,504,"Philadelphia","America/New_York",0.90542686,15,"Lincoln Financial Field","Philadelphia, PA","https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave",330,TRUE,"PA","US","lincoln-financial-field",39.9046,-75.1675,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"33","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.99,"Dallas Cowboys at Houston Texans",0.943,"2018-10-08T00:20:00","Cowboys at Texans","https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020",4347020,"","2018-10-07T19:20:00","2018-04-20T00:00:00","2018-10-08T04:20:00",FALSE,"2018-04-20T00:47:36","normal",NA,419,442,230,724,1575,479.09048,230,FALSE,"2018-08-24T21:04:53Z","QRCODE","Houston, TX 77054","77054","NRG Stadium",0,618,"Houston","America/Chicago",0.8624192,45,"NRG Stadium","Houston, TX","https://seatgeek.com/venues/nrg-stadium/tickets","1 Reliant Park",41,TRUE,"TX","US","nrg-stadium",29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"34","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"sports",0.544,"Baltimore Ravens at A Purple Evening",0.338,"2018-10-08T20:00:00","Baltimore Ravens at A Purple Evening","https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093",4474093,"","2018-10-08T16:00:00","2018-08-03T00:00:00","2018-10-09T00:00:00",FALSE,"2018-08-03T16:01:06","normal",NA,251,10,65,3,584,278.4,NA,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM","Baltimore, MD 21230","21230","M&T Bank Stadium",0,512,"Baltimore","America/New_York",0.8927189,7,"M&T Bank Stadium","Baltimore, MD","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St",1121,TRUE,"MD","US","m-t-bank-stadium",39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"35","2018-09-26","2018-09-26_16.00.16",FALSE,TRUE,FALSE,"nfl",0.922,"Washington Redskins at New Orleans Saints",0.857,"2018-10-09T00:15:00","Redskins at Saints","https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971",4346971,"","2018-10-08T19:15:00","2018-04-20T00:00:00","2018-10-09T04:15:00",FALSE,"2018-04-20T00:47:25","normal",NA,216,1487,78,1537,5942,238.67114,78,FALSE,"2018-05-29T20:38:55Z","QRCODE","New Orleans, LA 70112","70112","Mercedes-Benz Superdome",0,622,"New Orleans","America/Chicago",0.8966978,17,"Mercedes-Benz Superdome","New Orleans, LA","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive",128,TRUE,"LA","US","mercedes-benz-superdome",29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"36","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.964,"Philadelphia Eagles at New York Giants",0.922,"2018-10-12T00:20:00","Eagles at Giants","https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917",4346917,"","2018-10-11T20:20:00","2018-04-20T00:00:00","2018-10-12T04:20:00",FALSE,"2018-04-20T00:47:14","normal",NA,265,541,145,837,1489,332.4122,140,FALSE,"2018-08-24T21:52:02Z","QRCODE","East Rutherford, NJ 07073","07073","MetLife Stadium",0,501,"East Rutherford","America/New_York",0.94873494,16,"MetLife Stadium","East Rutherford, NJ","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",1587,TRUE,"NJ","US","metlife-stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"37","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"ncaa_football",0.627,"Alabama State Hornets at South Alabama Jaguars Football",0.485,"2018-10-13T21:00:00","Alabama State at South Alabama","https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-4-pm/4192619",4192619,"","2018-10-13T16:00:00","2017-12-21T00:00:00","2018-10-14T01:00:00",FALSE,"2017-12-21T15:00:36","normal",NA,36,12,21,6,85,43.5,21,NA,NA,NA,"Mobile, AL 36604","36604","Ladd Peebles Stadium",0,686,"Mobile","America/Chicago",0.50177634,5,"Ladd Peebles Stadium","Mobile, AL","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","1621 Virginia St.",3716,TRUE,"AL","US","ladd-peebles-stadium",30.6748,-88.0761,NA,NA,NA
"38","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.943,"Indianapolis Colts at New York Jets",0.901,"2018-10-14T17:00:00","Colts at Jets","https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961",4346961,"","2018-10-14T13:00:00","2018-04-20T00:00:00","2018-10-14T21:00:00",FALSE,"2018-04-20T00:47:22","normal",NA,136,772,46,1049,1031,160.72668,46,FALSE,"2018-08-24T21:52:02Z","QRCODE","East Rutherford, NJ 07073","07073","MetLife Stadium",0,501,"East Rutherford","America/New_York",0.94873494,16,"MetLife Stadium","East Rutherford, NJ","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",1587,TRUE,"NJ","US","metlife-stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"39","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.92,"Tampa Bay Buccaneers at Atlanta Falcons",0.872,"2018-10-14T17:00:00","Buccaneers at Falcons","https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051",4347051,"","2018-10-14T13:00:00","2018-04-20T00:00:00","2018-10-14T21:00:00",FALSE,"2018-04-20T00:47:42","normal",NA,194,836,78,966,966,215.21532,78,FALSE,"2018-08-24T21:53:35Z","QRCODE","Atlanta, GA 30313","30313","Mercedes-Benz Stadium",0,0,"Atlanta","America/New_York",0.76958936,19,"Mercedes-Benz Stadium","Atlanta, GA","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","441 M.L.K. Jr Dr NW",419590,TRUE,"GA","US","mercedes-benz-stadium",33.76,-84.4,FALSE,"2018-08-23T20:14:46Z","QRCODE"
"40","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.92,"Pittsburgh Steelers at Cincinnati Bengals",0.871,"2018-10-14T17:00:00","Steelers at Bengals","https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042",4347042,"","2018-10-14T13:00:00","2018-04-20T00:00:00","2018-10-14T21:00:00",FALSE,"2018-04-20T00:47:40","normal",NA,192,337,109,579,1168,207.34125,109,FALSE,"2018-08-24T21:53:35Z","QRCODE","Cincinnati, OH 45202","45202","Paul Brown Stadium",0,515,"Cincinnati","America/New_York",0.86166537,7,"Paul Brown Stadium","Cincinnati, OH","https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium",1124,TRUE,"OH","US","paul-brown-stadium",39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"41","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.922,"Chicago Bears at Miami Dolphins",0.874,"2018-10-14T17:00:00","Bears at Dolphins","https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081",4347081,"","2018-10-14T13:00:00","2018-04-20T00:00:00","2018-10-14T21:00:00",FALSE,"2018-04-20T00:47:47","normal",NA,212,130,95,773,11346,314.27692,78,FALSE,"2018-08-24T21:53:35Z","QRCODE","Miami Gardens, FL 33056","33056","Hard Rock Stadium",0,528,"Miami Gardens","America/New_York",0.8378203,36,"Hard Rock Stadium","Miami Gardens, FL","https://seatgeek.com/venues/hard-rock-stadium/tickets","347 Don Shula Dr.",29,TRUE,"FL","US","hard-rock-stadium",25.96,-80.24,FALSE,"2017-10-03T18:58:44Z","NONE"
"42","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.912,"Buffalo Bills at Houston Texans",0.863,"2018-10-14T17:00:00","Bills at Texans","https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019",4347019,"","2018-10-14T12:00:00","2018-04-20T00:00:00","2018-10-14T21:00:00",FALSE,"2018-04-20T00:47:36","normal",NA,149,683,45,1029,585,167.84627,45,FALSE,"2018-08-24T21:53:35Z","QRCODE","Houston, TX 77054","77054","NRG Stadium",0,618,"Houston","America/Chicago",0.8624192,45,"NRG Stadium","Houston, TX","https://seatgeek.com/venues/nrg-stadium/tickets","1 Reliant Park",41,TRUE,"TX","US","nrg-stadium",29.6847,-95.4107,FALSE,"2015-11-04T18:42:27Z","QRCODE_TM"
"43","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.901,"Los Angeles Chargers at Cleveland Browns",0.848,"2018-10-14T17:00:00","Chargers at Browns","https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998",4346998,"","2018-10-14T13:00:00","2018-04-20T00:00:00","2018-10-14T21:00:00",FALSE,"2018-04-20T00:47:31","normal",NA,109,700,59,885,677,132.87857,56,FALSE,"2018-08-24T21:53:35Z","QRCODE","Cleveland, OH 44114","44114","FirstEnergy Stadium",0,510,"Cleveland","America/New_York",0.86852187,6,"FirstEnergy Stadium","Cleveland, OH","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","100 Alfred Lerner Way",1123,TRUE,"OH","US","firstenergy-stadium-15",41.5065,-81.7,FALSE,"2015-11-11T20:55:31Z","NONE"
"44","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.924,"Arizona Cardinals at Minnesota Vikings",0.877,"2018-10-14T17:00:00","Cardinals at Vikings","https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145",4347145,"","2018-10-14T12:00:00","2018-04-20T00:00:00","2018-10-14T21:00:00",FALSE,"2018-04-20T01:04:06","normal",NA,264,425,116,563,1198,308.17883,121,FALSE,"2018-08-24T21:53:38Z","QRCODE","Minneapolis, MN 55415","55415","U.S. Bank Stadium",0,0,"Minneapolis","America/Chicago",0.88524246,15,"U.S. Bank Stadium","Minneapolis, MN","https://seatgeek.com/venues/u-s-bank-stadium/tickets","900 South 5th Street",218451,TRUE,"MN","US","u-s-bank-stadium",44.97,-93.26,FALSE,"2018-08-22T15:34:15Z","NONE"
"45","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.959,"Carolina Panthers at Washington Redskins",0.915,"2018-10-14T17:00:00","Panthers at Redskins","https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942",4346942,"","2018-10-14T13:00:00","2018-04-20T00:00:00","2018-10-14T21:00:00",FALSE,"2018-04-20T00:47:18","normal",NA,154,609,97,959,819,180.18062,88,FALSE,"2018-08-24T21:52:02Z","QRCODE","Landover, MD 20785","20785","FedEx Field",0,511,"Landover","America/New_York",0.9333444,6,"FedEx Field","Landover, MD","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way",35,TRUE,"MD","US","fedex-field",38.9071,-76.8658,FALSE,"2015-09-12T14:13:58Z","QRCODE_TM"
"46","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.888,"Baltimore Ravens at Tennessee Titans",0.832,"2018-10-14T19:25:00","Ravens at Titans","https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991",4346991,"","2018-10-14T15:25:00","2018-04-20T00:00:00","2018-10-14T23:25:00",FALSE,"2018-04-20T00:47:30","normal",NA,183,380,66,635,513,197.58157,63,FALSE,"2018-08-24T21:53:35Z","QRCODE","Nashville, TN 37213","37213","Nissan Stadium",0,659,"Nashville","America/New_York",0.8546275,16,"Nissan Stadium","Nashville, TN","https://seatgeek.com/venues/nissan-stadium/tickets","1 Titans Way",1126,TRUE,"TN","US","nissan-stadium",36.1665,-86.7713,FALSE,"2015-10-19T15:09:39Z","NONE"
"47","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.918,"Los Angeles Rams at Denver Broncos",0.868,"2018-10-14T20:05:00","Rams at Broncos","https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138",4347138,"","2018-10-14T14:05:00","2018-04-20T00:00:00","2018-10-15T00:05:00",FALSE,"2018-04-20T01:04:04","normal",NA,298,63,167,596,1193,382.2857,159,FALSE,"2018-08-24T21:53:38Z","QRCODE","Denver, CO 80204","80204","Sports Authority Field at Mile High",0,751,"Denver","America/Denver",0.9028296,7,"Sports Authority Field at Mile High","Denver, CO","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","1701 Bryant Street",1131,TRUE,"CO","US","sports-authority-field-at-mile-high",39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
"48","2018-09-26","2018-09-26_16.00.16",FALSE,TRUE,FALSE,"nfl",0.988,"Jacksonville Jaguars at Dallas Cowboys",0.955,"2018-10-14T20:25:00","Jaguars at Cowboys","https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923",4327923,"","2018-10-14T15:25:00","2018-04-05T00:00:00","2018-10-15T00:25:00",FALSE,"2018-04-05T23:08:47","normal",NA,260,2485,27,1957,2642,325.17987,27,FALSE,"2018-04-17T22:02:33Z","QRCODE","Arlington, TX 76011","76011","AT&T Stadium",0,623,"Arlington","America/Chicago",0.9751414,20,"AT&T Stadium","Arlington, TX","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way",4965,TRUE,"TX","US","at-t-stadium",32.7459,-97.0957,FALSE,"2018-04-17T22:02:33Z","QRCODE"
"49","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.963,"Kansas City Chiefs at New England Patriots",0.929,"2018-10-15T00:20:00","Chiefs at Patriots","https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095",4347095,"","2018-10-14T20:20:00","2018-04-20T00:00:00","2018-10-15T04:20:00",FALSE,"2018-04-20T00:47:50","normal",NA,390,219,212,621,1437,476.19635,212,FALSE,"2018-08-24T21:53:35Z","QRCODE","Foxborough, MA 02035","02035","Gillette Stadium",0,506,"Foxborough","America/New_York",0.8983344,15,"Gillette Stadium","Foxborough, MA","https://seatgeek.com/venues/gillette-stadium/tickets","1 Patriot Place",33,TRUE,"MA","US","gillette-stadium",42.0906,-71.2674,FALSE,"2018-08-22T15:36:58Z","NONE"
"50","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.946,"San Francisco 49ers at Green Bay Packers",0.909,"2018-10-16T00:15:00","49ers at Packers","https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914",4346914,"","2018-10-15T19:15:00","2018-04-20T00:00:00","2018-10-16T04:15:00",FALSE,"2018-04-20T00:47:13","normal",NA,310,143,181,497,645,315.95105,175,FALSE,"2018-08-24T21:53:38Z","QRCODE","Green Bay, WI 54304","54304","Lambeau Field",0,658,"Green Bay","America/Chicago",0.92909414,6,"Lambeau Field","Green Bay, WI","https://seatgeek.com/venues/lambeau-field/tickets","1265 Lombardi Avenue",1125,TRUE,"WI","US","lambeau-field",44.5013,-88.0622,FALSE,"2015-09-02T22:43:34Z","QRCODE_TM"
"51","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.938,"Denver Broncos at Arizona Cardinals",0.904,"2018-10-19T00:20:00","Broncos at Cardinals","https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102",4347102,"","2018-10-18T17:20:00","2018-04-20T00:00:00","2018-10-19T04:20:00",FALSE,"2018-04-20T00:47:51","normal",NA,137,516,55,753,720,169.38954,55,FALSE,"2018-08-24T21:53:38Z","QRCODE","Glendale, AZ 85305","85305","State Farm Stadium",0,753,"Glendale","America/Phoenix",0.93402725,10,"State Farm Stadium","Glendale, AZ","https://seatgeek.com/venues/state-farm-stadium/tickets","1 Cardinals Drive",43,TRUE,"AZ","US","state-farm-stadium",33.5294,-112.262,FALSE,"2015-12-21T17:26:05Z","NONE"
"52","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.485,"Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",0.342,"2018-10-20T23:30:00","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/10-20-2018-jonesboro-arkansas-asu-convocation-center-1/nfl/4471322",4471322,"","2018-10-20T18:30:00","2018-08-01T00:00:00","2018-10-21T03:30:00",FALSE,"2018-08-01T16:01:33","normal",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"2018-08-24T21:53:38Z","QRCODE","Jonesboro, AR 72401","72401","ASU Convocation Center",0,734,"Jonesboro","America/Chicago",0.5808074,42,"ASU Convocation Center","Jonesboro, AR","https://seatgeek.com/venues/asu-convocation-center-1/tickets","217 Olympic Drive",4081,TRUE,"AR","US","asu-convocation-center-1",35.8438,-90.6691,NA,NA,NA
"53","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.973,"New England Patriots at Chicago Bears",0.95,"2018-10-21T17:00:00","Patriots at Bears","https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008",4347008,"","2018-10-21T12:00:00","2018-04-20T00:00:00","2018-10-21T21:00:00",FALSE,"2018-04-20T00:47:33","normal",NA,577,68,255,454,123581,2450.75,357,FALSE,"2018-08-24T21:53:38Z","QRCODE","Chicago, IL 60605","60605","Soldier Field",0,602,"Chicago","America/Chicago",0.940013,9,"Soldier Field","Chicago, IL","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive",31,TRUE,"IL","US","soldier-field",41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"54","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.886,"Buffalo Bills at Indianapolis Colts",0.838,"2018-10-21T17:00:00","Bills at Colts","https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960",4346960,"","2018-10-21T13:00:00","2018-04-20T00:00:00","2018-10-21T21:00:00",FALSE,"2018-04-20T00:47:22","normal",NA,95,595,31,958,875,120.141174,31,FALSE,"2018-08-24T21:53:38Z","QRCODE","Indianapolis, IN 46225","46225","Lucas Oil Stadium",0,527,"Indianapolis","America/Indiana/Indianapolis",0.9071682,14,"Lucas Oil Stadium","Indianapolis, IN","https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue",1130,TRUE,"IN","US","lucas-oil-stadium",39.7601,-86.1639,FALSE,"2018-09-13T22:29:37Z","QRCODE_TM"
"55","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.952,"Minnesota Vikings at New York Jets",0.924,"2018-10-21T17:00:00","Vikings at Jets","https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975",4346975,"","2018-10-21T13:00:00","2018-04-20T00:00:00","2018-10-21T21:00:00",FALSE,"2018-04-20T00:47:26","normal",NA,181,566,62,872,1032,216.63074,62,FALSE,"2018-08-24T21:53:38Z","QRCODE","East Rutherford, NJ 07073","07073","MetLife Stadium",0,501,"East Rutherford","America/New_York",0.94873494,16,"MetLife Stadium","East Rutherford, NJ","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",1587,TRUE,"NJ","US","metlife-stadium",40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"56","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.884,"Cleveland Browns at Tampa Bay Buccaneers",0.842,"2018-10-21T17:00:00","Browns at Buccaneers","https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931",4346931,"","2018-10-21T13:00:00","2018-04-20T00:00:00","2018-10-21T21:00:00",FALSE,"2018-04-20T00:47:16","normal",NA,193,28,95,318,558,240.78572,79,FALSE,"2018-08-24T21:53:38Z","QRCODE","Tampa, FL 33607","33607","Raymond James Stadium",0,539,"Tampa","America/New_York",0.86513025,14,"Raymond James Stadium","Tampa, FL","https://seatgeek.com/venues/raymond-james-stadium/tickets","4201 North Dale Mabry Highway",39,TRUE,"FL","US","raymond-james-stadium",27.9753,-82.5034,FALSE,"2015-08-24T14:44:53Z","QRCODE_TM"
"57","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.901,"Detroit Lions at Miami Dolphins",0.86,"2018-10-21T17:00:00","Lions at Dolphins","https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084",4347084,"","2018-10-21T13:00:00","2018-04-20T00:00:00","2018-10-21T21:00:00",FALSE,"2018-04-20T00:47:47","normal",NA,143,194,61,947,899,154.74742,53,FALSE,"2018-08-24T21:53:38Z","QRCODE","Miami Gardens, FL 33056","33056","Hard Rock Stadium",0,528,"Miami Gardens","America/New_York",0.8378203,36,"Hard Rock Stadium","Miami Gardens, FL","https://seatgeek.com/venues/hard-rock-stadium/tickets","347 Don Shula Dr.",29,TRUE,"FL","US","hard-rock-stadium",25.96,-80.24,FALSE,"2017-10-03T18:58:44Z","NONE"
"58","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.85,"Houston Texans at Jacksonville Jaguars",0.799,"2018-10-21T17:00:00","Texans at Jaguars","https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948",4346948,"","2018-10-21T13:00:00","2018-04-20T00:00:00","2018-10-21T21:00:00",FALSE,"2018-04-20T00:47:19","normal",NA,93,546,46,827,489,120.57692,46,FALSE,"2018-08-24T21:53:38Z","QRCODE","Jacksonville, FL 32202","32202","EverBank Field",0,561,"Jacksonville","America/New_York",0.83759147,8,"EverBank Field","Jacksonville, FL","https://seatgeek.com/venues/everbank-field/tickets","1 Everbank Field Dr",5178,TRUE,"FL","US","everbank-field",30.3239,-81.6373,FALSE,"2015-10-17T20:03:42Z","QRCODE_TM"
"59","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.917,"Cincinnati Bengals at Kansas City Chiefs",0.879,"2018-10-21T17:00:00","Bengals at Chiefs","https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982",4346982,"","2018-10-21T12:00:00","2018-04-20T00:00:00","2018-10-21T21:00:00",FALSE,"2018-04-20T00:47:27","normal",NA,139,917,48,1115,601,149.3915,48,FALSE,"2018-08-24T21:53:38Z","QRCODE","Kansas City, MO 64129","64129","Arrowhead Stadium",0,616,"Kansas City","America/Chicago",0.8827867,8,"Arrowhead Stadium","Kansas City, MO","https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive",1128,TRUE,"MO","US","arrowhead-stadium",39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"60","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.946,"Carolina Panthers at Philadelphia Eagles",0.915,"2018-10-21T17:00:00","Panthers at Eagles","https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036",4347036,"","2018-10-21T13:00:00","2018-04-20T00:00:00","2018-10-21T21:00:00",FALSE,"2018-04-20T00:47:39","normal",NA,367,352,202,765,3680,414.76706,156,FALSE,"2018-08-24T21:53:38Z","QRCODE","Philadelphia, PA 19148","19148","Lincoln Financial Field",0,504,"Philadelphia","America/New_York",0.90542686,15,"Lincoln Financial Field","Philadelphia, PA","https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave",330,TRUE,"PA","US","lincoln-financial-field",39.9046,-75.1675,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"61","2018-09-26","2018-09-26_16.00.16",FALSE,FALSE,FALSE,"nfl",0.889,"New Orleans Saints at Baltimore Ravens",0.845,"2018-10-21T20:05:00","Saints at Ravens","https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071",4347071,"","2018-10-21T16:05:00","2018-04-20T00:00:00","2018-10-22T00:05:00",FALSE,"2018-04-20T00:47:45","normal",NA,123,506,56,875,626,148.38734,53,FALSE,"2018-08-24T21:53:38Z","QRCODE","Baltimore, MD 21230","21230","M&T Bank Stadium",0,512,"Baltimore","America/New_York",0.8927189,7,"M&T Bank Stadium","Baltimore, MD","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St",1121,TRUE,"MD","US","m-t-bank-stadium",39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
