"","date","timestamp","date_tbd","datetime_tbd","time_tbd","id","url","short_title","datetime_utc","datetime_local","type","score","title","is_open","popularity","status","description","visible_until_utc","created_at","announce_date","general_admission","median_price","lowest_price_good_deals","highest_price","listing_count","lowest_price","average_price","visible_listing_count","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","has_upcoming_events","postal_code","id_venue","url_venue","state","name_v2","name","score_venue","extended_address","timezone","popularity_venue","country","address","slug","display_location","city","metro_code","num_upcoming_events","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"59","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347117,"https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","Giants at 49ers","2018-11-13T01:15:00","2018-11-12T17:15:00","nfl",0.929,"New York Giants at San Francisco 49ers",FALSE,0.897,"normal","","2018-11-13T05:15:00","2018-04-20T00:47:54","2018-04-20T00:00:00",NA,131,46,5663,1033,50,154.60213,2233,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,"95054",58670,"https://seatgeek.com/venues/levi-s-stadium/tickets","CA","Levi's Stadium","Levi's Stadium",0.95768774,"Santa Clara, CA 95054","America/Los_Angeles",0,"US","4900 Marie P DeBartolo Way","levi-s-stadium","Santa Clara, CA","Santa Clara",0,10,37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"60","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347126,"https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","Packers at Seahawks","2018-11-16T01:20:00","2018-11-15T17:20:00","nfl",0.972,"Green Bay Packers at Seattle Seahawks",FALSE,0.927,"normal","","2018-11-16T05:20:00","2018-04-20T00:47:56","2018-04-20T00:00:00",NA,453,224,1599,149,256,548.6107,1455,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,"98134",339,"https://seatgeek.com/venues/centurylink-field/tickets","WA","CenturyLink Field","CenturyLink Field",0.87232786,"Seattle, WA 98134","America/Los_Angeles",0,"US","800 Occidental Ave S","centurylink-field","Seattle, WA","Seattle",819,8,47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"61","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4281956,"https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956","South Alabama at Louisiana","2018-11-17T22:00:00","2018-11-17T16:00:00","ncaa_football",0.457,"South Alabama Jaguars at Louisiana Ragin Cajuns Football",FALSE,0.517,"normal","","2018-11-18T02:00:00","2018-02-28T15:00:12","2018-02-28T00:00:00",NA,59,54,103,108,54,65.12963,38,NA,NA,NA,TRUE,"70506",2796,"https://seatgeek.com/venues/cajun-field/tickets","LA","Cajun Field","Cajun Field",0.43303972,"Lafayette, LA 70506","America/Chicago",0,"US","201 Reinhardt Dr","cajun-field","Lafayette, LA","Lafayette",642,3,30.22,-92.04,NA,NA,NA
"62","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347068,"https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","Bengals at Ravens","2018-11-18T18:00:00","2018-11-18T13:00:00","nfl",0.855,"Cincinnati Bengals at Baltimore Ravens",FALSE,0.836,"normal","","2018-11-18T22:00:00","2018-04-20T00:47:45","2018-04-20T00:00:00",NA,106,40,718,575,45,140.56696,1946,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,"21230",1121,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","MD","M&T Bank Stadium","M&T Bank Stadium",0.8927189,"Baltimore, MD 21230","America/New_York",0,"US","1101 Russell St","m-t-bank-stadium","Baltimore, MD","Baltimore",512,6,39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"63","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347025,"https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","Panthers at Lions","2018-11-18T18:00:00","2018-11-18T13:00:00","nfl",0.913,"Carolina Panthers at Detroit Lions",FALSE,0.887,"normal","","2018-11-18T22:00:00","2018-04-20T00:47:37","2018-04-20T00:00:00",NA,101,63,900,572,58,123.75524,786,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,"48226",346,"https://seatgeek.com/venues/ford-field/tickets","MI","Ford Field","Ford Field",0.9029952,"Detroit, MI 48226","America/Detroit",0,"US","2000 Brush St.","ford-field","Detroit, MI","Detroit",505,11,42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"64","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347005,"https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","Vikings at Bears","2018-11-18T18:00:00","2018-11-18T12:00:00","nfl",0.929,"Minnesota Vikings at Chicago Bears",FALSE,0.894,"normal","","2018-11-18T22:00:00","2018-04-20T00:47:32","2018-04-20T00:00:00",NA,369,194,1049,136,193,407.125,1153,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,"60605",31,"https://seatgeek.com/venues/soldier-field/tickets","IL","Soldier Field","Soldier Field",0.940013,"Chicago, IL 60605","America/Chicago",0,"US","1410 S. Museum Campus Drive","soldier-field","Chicago, IL","Chicago",602,8,41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"65","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347049,"https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","Cowboys at Falcons","2018-11-18T18:00:00","2018-11-18T13:00:00","nfl",0.972,"Dallas Cowboys at Atlanta Falcons",FALSE,0.933,"normal","","2018-11-18T22:00:00","2018-04-20T00:47:41","2018-04-20T00:00:00",NA,325,169,1644,699,169,391.68384,2311,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,"30313",419590,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","GA","Mercedes-Benz Stadium","Mercedes-Benz Stadium",0.76958936,"Atlanta, GA 30313","America/New_York",0,"US","441 M.L.K. Jr Dr NW","mercedes-benz-stadium","Atlanta, GA","Atlanta",0,16,33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"66","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4346969,"https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","Eagles at Saints","2018-11-18T18:00:00","2018-11-18T12:00:00","nfl",0.921,"Philadelphia Eagles at New Orleans Saints",TRUE,0.892,"normal","","2018-11-18T22:00:00","2018-04-20T00:47:25","2018-04-20T00:00:00",NA,335,167,3000,1211,167,367.02396,1295,"2018-05-29T20:39:16Z",FALSE,"QRCODE",TRUE,"70112",128,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","LA","Mercedes-Benz Superdome","Mercedes-Benz Superdome",0.8966978,"New Orleans, LA 70112","America/Chicago",0,"US","1500 Sugar Bowl Drive","mercedes-benz-superdome","New Orleans, LA","New Orleans",622,15,29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"67","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4346957,"https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","Titans at Colts","2018-11-18T18:00:00","2018-11-18T13:00:00","nfl",0.858,"Tennessee Titans at Indianapolis Colts",FALSE,0.844,"normal","","2018-11-18T22:00:00","2018-04-20T00:47:22","2018-04-20T00:00:00",NA,73,29,438,694,26,99.275215,1298,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,"46225",1130,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","IN","Lucas Oil Stadium","Lucas Oil Stadium",0.9071682,"Indianapolis, IN 46225","America/Indiana/Indianapolis",0,"US","500 South Capitol Avenue","lucas-oil-stadium","Indianapolis, IN","Indianapolis",527,12,39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"68","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4346929,"https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","Buccaneers at Giants","2018-11-18T18:00:00","2018-11-18T13:00:00","nfl",0.918,"Tampa Bay Buccaneers at New York Giants",FALSE,0.883,"normal","","2018-11-18T22:00:00","2018-04-20T00:47:16","2018-04-20T00:00:00",NA,175,89,1217,513,89,223.56335,1876,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,"07073",1587,"https://seatgeek.com/venues/metlife-stadium/tickets","NJ","MetLife Stadium","MetLife Stadium",0.94873494,"East Rutherford, NJ 07073","America/New_York",0,"US","1 MetLife Stadium Drive","metlife-stadium","East Rutherford, NJ","East Rutherford",501,12,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"69","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4346939,"https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","Texans at Redskins","2018-11-18T18:00:00","2018-11-18T13:00:00","nfl",0.928,"Houston Texans at Washington Redskins",FALSE,0.898,"normal","","2018-11-18T22:00:00","2018-04-20T00:47:17","2018-04-20T00:00:00",NA,157,77,377,774,77,165.79845,1274,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,"20785",35,"https://seatgeek.com/venues/fedex-field/tickets","MD","FedEx Field","FedEx Field",0.9333444,"Landover, MD 20785","America/New_York",0,"US","1600 Fedex Way","fedex-field","Landover, MD","Landover",511,5,38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"70","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347110,"https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","Broncos at Chargers","2018-11-18T21:05:00","2018-11-18T13:05:00","nfl",0.951,"Denver Broncos at Los Angeles Chargers",FALSE,0.907,"normal","","2018-11-19T01:05:00","2018-04-20T00:47:52","2018-04-20T00:00:00",NA,254,188,612,227,188,293.53305,629,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,"90746",52,"https://seatgeek.com/venues/stubhub-center/tickets","CA","StubHub Center","StubHub Center",0.7228164,"Carson, CA 90746","America/Los_Angeles",0,"US","18400 Avalon Blvd","stubhub-center","Carson, CA","Carson",803,10,33.8643,-118.261,NA,NA,NA
"71","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347100,"https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","Raiders at Cardinals","2018-11-18T21:05:00","2018-11-18T14:05:00","nfl",0.932,"Oakland Raiders at Arizona Cardinals",FALSE,0.9,"normal","","2018-11-19T01:05:00","2018-04-20T00:47:51","2018-04-20T00:00:00",NA,208,75,688,521,75,230.2879,1196,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,"85305",43,"https://seatgeek.com/venues/state-farm-stadium/tickets","AZ","State Farm Stadium","State Farm Stadium",0.93402725,"Glendale, AZ 85305","America/Phoenix",0,"US","1 Cardinals Drive","state-farm-stadium","Glendale, AZ","Glendale",753,10,33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"72","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4346947,"https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947","Steelers at Jaguars","2018-11-19T01:20:00","2018-11-18T20:20:00","nfl",0.893,"Pittsburgh Steelers at Jacksonville Jaguars",FALSE,0.862,"normal","","2018-11-19T05:20:00","2018-04-20T00:47:19","2018-04-20T00:00:00",NA,282,152,123582,396,156,642.6414,1173,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,"32202",5178,"https://seatgeek.com/venues/tiaa-bank-field/tickets","FL","TIAA Bank Field","TIAA Bank Field",0.83759147,"Jacksonville, FL 32202","America/New_York",0,"US","1 Everbank Field Dr","tiaa-bank-field","Jacksonville, FL","Jacksonville",561,7,30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"73","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347137,"https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","Chiefs at Rams","2018-11-20T01:15:00","2018-11-19T19:15:00","nfl",0.939,"Kansas City Chiefs at Los Angeles Rams",FALSE,0.904,"normal","","2018-11-20T05:15:00","2018-04-20T01:04:04","2018-04-20T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,"14370",41952,"https://seatgeek.com/venues/estadio-azteca-2/tickets",NA,"Estadio Azteca","Estadio Azteca",0,"Mexico City, Mexico","America/Mexico_City",0,"Mexico","Calzada de Tlalpan 3665","estadio-azteca-2","Mexico City, Mexico","Mexico City",0,1,19.3,-99.15,NA,NA,NA
"74","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347024,"https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","Bears at Lions","2018-11-22T17:30:00","2018-11-22T12:30:00","nfl",0.952,"Chicago Bears at Detroit Lions",FALSE,0.914,"normal","","2018-11-22T21:30:00","2018-04-20T00:47:36","2018-04-20T00:00:00",NA,193,110,904,453,123,222.18985,649,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,"48226",346,"https://seatgeek.com/venues/ford-field/tickets","MI","Ford Field","Ford Field",0.9029952,"Detroit, MI 48226","America/Detroit",0,"US","2000 Brush St.","ford-field","Detroit, MI","Detroit",505,11,42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"75","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4327921,"https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","Redskins at Cowboys","2018-11-22T21:30:00","2018-11-22T15:30:00","nfl",0.984,"Washington Redskins at Dallas Cowboys",TRUE,0.935,"normal","","2018-11-23T01:30:00","2018-04-05T23:08:47","2018-04-05T00:00:00",NA,298,NA,3046,2772,NA,356.4726,2196,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM",TRUE,"76011",4965,"https://seatgeek.com/venues/at-t-stadium/tickets","TX","AT&T Stadium","AT&T Stadium",0.9751414,"Arlington, TX 76011","America/Chicago",0,"US","1 AT&T Way","at-t-stadium","Arlington, TX","Arlington",623,17,32.7459,-97.0957,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM"
"76","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4346968,"https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","Falcons at Saints","2018-11-23T01:20:00","2018-11-22T19:20:00","nfl",0.9,"Atlanta Falcons at New Orleans Saints",TRUE,0.87,"normal","","2018-11-23T05:20:00","2018-04-20T00:47:24","2018-04-20T00:00:00",NA,326,135,4200,1009,135,350.58673,910,"2018-05-29T20:39:22Z",FALSE,"QRCODE",TRUE,"70112",128,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","LA","Mercedes-Benz Superdome","Mercedes-Benz Superdome",0.8966978,"New Orleans, LA 70112","America/Chicago",0,"US","1500 Sugar Bowl Drive","mercedes-benz-superdome","New Orleans, LA","New Orleans",622,15,29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"77","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4455655,"https://seatgeek.com/texas-tech-red-raiders-at-iowa-state-cyclones-womens-volleyball-tickets/sport/2018-11-23-1-pm/4455655","Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball","2018-11-23T19:00:00","2018-11-23T13:00:00","sports",0.348,"Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball",FALSE,0.405,"normal","","2018-11-23T23:00:00","2018-07-18T16:01:12","2018-07-18T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"50011",3458,"https://seatgeek.com/venues/hilton-coliseum/tickets","IA","Hilton Coliseum","Hilton Coliseum",0.6426054,"Ames, IA 50011","America/Chicago",0,"US","1700 Lincoln Way","hilton-coliseum","Ames, IA","Ames",679,47,42.02,-93.63,NA,NA,NA
"78","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4281983,"https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983","Coastal Carolina at South Alabama","2018-11-23T20:00:00","2018-11-23T14:00:00","ncaa_football",0.352,"Coastal Carolina Chanticleers at South Alabama Jaguars Football",FALSE,0.447,"normal","","2018-11-24T00:00:00","2018-02-28T15:00:16","2018-02-28T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"36604",3716,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets","AL","Ladd Peebles Stadium","Ladd Peebles Stadium",0.50177634,"Mobile, AL 36604","America/Chicago",0,"US","1621 Virginia St.","ladd-peebles-stadium","Mobile, AL","Mobile",686,4,30.6748,-88.0761,NA,NA,NA
"79","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,TRUE,4241803,"https://seatgeek.com/tfbi-shootout-texas-tech-v-baylor-university-tickets/ncaa-football/2018-11-24-3-30-am/4241803","TFBI Shootout: Texas Tech V Baylor University","2018-11-24T09:30:00","2018-11-24T03:30:00","ncaa_football",0.676,"TFBI Shootout: Texas Tech V Baylor University",TRUE,0.707,"normal","*Child Policy:: Children age 2 years and older require a ticket for entry.","2018-11-25T06:00:00","2018-01-31T15:02:10","2018-01-31T00:00:00",NA,134,63,18355,1434,63,217.38145,950,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM",TRUE,"76011",4965,"https://seatgeek.com/venues/at-t-stadium/tickets","TX","AT&T Stadium","AT&T Stadium",0.9751414,"Arlington, TX 76011","America/Chicago",0,"US","1 AT&T Way","at-t-stadium","Arlington, TX","Arlington",623,17,32.7459,-97.0957,"2018-10-06T23:29:11Z",FALSE,"QRCODE_TM"
"80","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4346918,"https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","Giants at Eagles","2018-11-25T18:00:00","2018-11-25T13:00:00","nfl",0.954,"New York Giants at Philadelphia Eagles",FALSE,0.908,"normal","","2018-11-25T22:00:00","2018-04-20T00:47:14","2018-04-20T00:00:00",NA,357,138,1240,343,210,410.87173,1398,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,"19148",330,"https://seatgeek.com/venues/lincoln-financial-field/tickets","PA","Lincoln Financial Field","Lincoln Financial Field",0.90542686,"Philadelphia, PA 19148","America/New_York",0,"US","1020 Pattison Ave","lincoln-financial-field","Philadelphia, PA","Philadelphia",504,13,39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"81","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347058,"https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","Jaguars at Bills","2018-11-25T18:00:00","2018-11-25T13:00:00","nfl",0.859,"Jacksonville Jaguars at Buffalo Bills",FALSE,0.836,"normal","","2018-11-25T22:00:00","2018-04-20T00:47:43","2018-04-20T00:00:00",NA,60,23,1198,1243,22,83.102974,1878,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"14127",1135,"https://seatgeek.com/venues/new-era-field/tickets","NY","New Era Field","New Era Field",0.8815085,"Orchard Park, NY 14127","America/New_York",0,"US","1 Bills Drive","new-era-field","Orchard Park, NY","Orchard Park",514,6,42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"82","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347039,"https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","Browns at Bengals","2018-11-25T18:00:00","2018-11-25T13:00:00","nfl",0.881,"Cleveland Browns at Cincinnati Bengals",FALSE,0.851,"normal","","2018-11-25T22:00:00","2018-04-20T00:47:39","2018-04-20T00:00:00",NA,128,86,541,425,79,136.41412,828,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,"45202",1124,"https://seatgeek.com/venues/paul-brown-stadium/tickets","OH","Paul Brown Stadium","Paul Brown Stadium",0.86166537,"Cincinnati, OH 45202","America/New_York",0,"US","1 Paul Brown Stadium","paul-brown-stadium","Cincinnati, OH","Cincinnati",515,5,39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"83","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347067,"https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","Raiders at Ravens","2018-11-25T18:00:00","2018-11-25T13:00:00","nfl",0.874,"Oakland Raiders at Baltimore Ravens",FALSE,0.846,"normal","","2018-11-25T22:00:00","2018-04-20T00:47:44","2018-04-20T00:00:00",NA,138,61,836,576,64,173.34027,1864,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"21230",1121,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","MD","M&T Bank Stadium","M&T Bank Stadium",0.8927189,"Baltimore, MD 21230","America/New_York",0,"US","1101 Russell St","m-t-bank-stadium","Baltimore, MD","Baltimore",512,6,39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"84","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347125,"https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","Seahawks at Panthers","2018-11-25T18:00:00","2018-11-25T13:00:00","nfl",0.913,"Seattle Seahawks at Carolina Panthers",FALSE,0.876,"normal","","2018-11-25T22:00:00","2018-04-20T00:47:55","2018-04-20T00:00:00",NA,171,80,996,542,93,220.56458,1615,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"28202",1122,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","NC","Bank of America Stadium","Bank of America Stadium",0.8968222,"Charlotte, NC 28202","America/New_York",0,"US","800 South Mint Street","bank-of-america-stadium","Charlotte, NC","Charlotte",517,9,35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"85","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347098,"https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","Patriots at Jets","2018-11-25T18:00:00","2018-11-25T13:00:00","nfl",0.976,"New England Patriots at New York Jets",FALSE,0.924,"normal","","2018-11-25T22:00:00","2018-04-20T00:47:50","2018-04-20T00:00:00",NA,240,106,6034,625,128,304.4352,1426,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"07073",1587,"https://seatgeek.com/venues/metlife-stadium/tickets","NJ","MetLife Stadium","MetLife Stadium",0.94873494,"East Rutherford, NJ 07073","America/New_York",0,"US","1 MetLife Stadium Drive","metlife-stadium","East Rutherford, NJ","East Rutherford",501,12,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"86","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4346928,"https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928","49ers at Buccaneers","2018-11-25T18:00:00","2018-11-25T13:00:00","nfl",0.894,"San Francisco 49ers at Tampa Bay Buccaneers",FALSE,0.86,"normal","","2018-11-25T22:00:00","2018-04-20T00:47:15","2018-04-20T00:00:00",NA,174,74,476,31,71,213.58064,763,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,"33607",39,"https://seatgeek.com/venues/raymond-james-stadium/tickets","FL","Raymond James Stadium","Raymond James Stadium",0.86513025,"Tampa, FL 33607","America/New_York",0,"US","4201 North Dale Mabry Highway","raymond-james-stadium","Tampa, FL","Tampa",539,14,27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"87","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4346956,"https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956","Dolphins at Colts","2018-11-25T18:00:00","2018-11-25T13:00:00","nfl",0.874,"Miami Dolphins at Indianapolis Colts",FALSE,0.852,"normal","","2018-11-25T22:00:00","2018-04-20T00:47:21","2018-04-20T00:00:00",NA,85,33,917,653,31,110.58193,1259,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,"46225",1130,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","IN","Lucas Oil Stadium","Lucas Oil Stadium",0.9071682,"Indianapolis, IN 46225","America/Indiana/Indianapolis",0,"US","500 South Capitol Avenue","lucas-oil-stadium","Indianapolis, IN","Indianapolis",527,12,39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"88","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347109,"https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109","Cardinals at Chargers","2018-11-25T21:05:00","2018-11-25T13:05:00","nfl",0.886,"Arizona Cardinals at Los Angeles Chargers",FALSE,0.851,"normal","","2018-11-26T01:05:00","2018-04-20T00:47:52","2018-04-20T00:00:00",NA,186,111,661,474,114,206.98312,806,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"90746",52,"https://seatgeek.com/venues/stubhub-center/tickets","CA","StubHub Center","StubHub Center",0.7228164,"Carson, CA 90746","America/Los_Angeles",0,"US","18400 Avalon Blvd","stubhub-center","Carson, CA","Carson",803,10,33.8643,-118.261,NA,NA,NA
"89","2018-10-16","2018-10-16_16.00.43",FALSE,FALSE,FALSE,4347143,"https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143","Steelers at Broncos","2018-11-25T21:25:00","2018-11-25T14:25:00","nfl",0.932,"Pittsburgh Steelers at Denver Broncos",FALSE,0.897,"normal","","2018-11-26T01:25:00","2018-04-20T01:04:05","2018-04-20T00:00:00",NA,353,134,5663,172,174,447.43604,1812,"2018-08-24T21:53:41Z",FALSE,"QRCODE",TRUE,"80204",1131,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","CO","Sports Authority Field at Mile High","Sports Authority Field at Mile High",0.9028296,"Denver, CO 80204","America/Denver",0,"US","1701 Bryant Street","sports-authority-field-at-mile-high","Denver, CO","Denver",751,6,39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
