"","date","timestamp","status","score","id","visible_until_utc","url","datetime_utc","announce_date","is_open","created_at","short_title","title","time_tbd","popularity","datetime_tbd","description","type","datetime_local","date_tbd","general_admission","average_price","median_price","lowest_price_good_deals","listing_count","highest_price","lowest_price","visible_listing_count","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","score_venue","name","metro_code","extended_address","id_venue","num_upcoming_events","url_venue","name_v2","timezone","country","postal_code","popularity_venue","address","has_upcoming_events","city","display_location","state","slug","lat","lon","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"84","2018-10-03","2018-10-03_16.27.34","normal",0.94,4347060,"2018-11-11T22:00:00","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","2018-11-11T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:43","Bills at Jets","Buffalo Bills at New York Jets",FALSE,0.841,FALSE,"","nfl","2018-11-11T13:00:00",FALSE,NA,173.42952,143,45,901,942,49,1142,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.94873494,"MetLife Stadium",501,"East Rutherford, NJ 07073",1587,15,"https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","America/New_York","US","07073",0,"1 MetLife Stadium Drive",TRUE,"East Rutherford","East Rutherford, NJ","NJ","metlife-stadium",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"85","2018-10-03","2018-10-03_16.27.34","normal",0.888,4346996,"2018-11-11T22:00:00","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","2018-11-11T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:31","Falcons at Browns","Atlanta Falcons at Cleveland Browns",FALSE,0.807,FALSE,"","nfl","2018-11-11T13:00:00",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.86852187,"FirstEnergy Stadium",510,"Cleveland, OH 44114",1123,6,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium","America/New_York","US","44114",0,"100 Alfred Lerner Way",TRUE,"Cleveland","Cleveland, OH","OH","firstenergy-stadium-15",41.5065,-81.7,"NONE",FALSE,"2015-11-11T20:55:31Z"
"86","2018-10-03","2018-10-03_16.27.34","normal",0.943,4346912,"2018-11-11T22:00:00","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","2018-11-11T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:13","Dolphins at Packers","Miami Dolphins at Green Bay Packers",FALSE,0.85,FALSE,"","nfl","2018-11-11T12:00:00",FALSE,NA,418.9,421,183,120,732,246,441,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.92909414,"Lambeau Field",658,"Green Bay, WI 54304",1125,5,"https://seatgeek.com/venues/lambeau-field/tickets","Lambeau Field","America/Chicago","US","54304",0,"1265 Lombardi Avenue",TRUE,"Green Bay","Green Bay, WI","WI","lambeau-field",44.5013,-88.0622,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"87","2018-10-03","2018-10-03_16.27.34","normal",0.882,4347130,"2018-11-12T01:05:00","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","2018-11-11T21:05:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:56","Chargers at Raiders","Los Angeles Chargers at Oakland Raiders",FALSE,0.811,FALSE,"","nfl","2018-11-11T13:05:00",FALSE,NA,199.10345,184,83,406,497,83,728,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.7817843,"Oakland-Alameda County Coliseum",807,"Oakland, CA 94621",14,18,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland-Alameda County Coliseum","America/Los_Angeles","US","94621",0,"7000 Coliseum Way",TRUE,"Oakland","Oakland, CA","CA","oakland-alameda-county-coliseum",37.7469,-122.201,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"88","2018-10-03","2018-10-03_16.27.34","normal",0.927,4346920,"2018-11-12T01:25:00","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","2018-11-11T21:25:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:14","Seahawks at Rams","Seattle Seahawks at Los Angeles Rams",FALSE,0.832,FALSE,"","nfl","2018-11-11T13:25:00",FALSE,NA,199.86925,152,60,673,922,64,1234,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.86898464,"Los Angeles Memorial Coliseum",0,"Los Angeles, CA 90037",51012,8,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","America/Los_Angeles","US","90037",0,"3911 S Figueroa St",TRUE,"Los Angeles","Los Angeles, CA","CA","los-angeles-memorial-coliseum-1",34.0138,-118.288,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"89","2018-10-03","2018-10-03_16.27.34","normal",0.459,4500554,"2018-11-12T04:00:00","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","2018-11-12T00:00:00","2018-08-23T00:00:00",FALSE,"2018-08-23T20:13:51","Alex G with Half Waif","Alex G with Half Waif",FALSE,0.492,FALSE,"","concert","2018-11-11T19:00:00",FALSE,TRUE,214,106,NA,8,557,102,1,NA,NA,NA,0.42424366,"Crowbar",539,"Tampa, FL 33605",3160,33,"https://seatgeek.com/venues/crowbar-2/tickets","Crowbar","America/New_York","US","33605",0,"1812 North 17th Street",TRUE,"Tampa","Tampa, FL","FL","crowbar-2",27.9608,-82.4406,NA,NA,NA
"90","2018-10-03","2018-10-03_16.27.34","normal",0.981,4347031,"2018-11-12T05:20:00","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","2018-11-12T01:20:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:38","Cowboys at Eagles","Dallas Cowboys at Philadelphia Eagles",FALSE,0.872,FALSE,"","nfl","2018-11-11T20:20:00",FALSE,NA,497.16382,433,153,409,1381,210,916,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.90542686,"Lincoln Financial Field",504,"Philadelphia, PA 19148",330,14,"https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field","America/New_York","US","19148",0,"1020 Pattison Ave",TRUE,"Philadelphia","Philadelphia, PA","PA","lincoln-financial-field",39.9046,-75.1675,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"91","2018-10-03","2018-10-03_16.27.34","normal",0.949,4347117,"2018-11-13T05:15:00","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","2018-11-13T01:15:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:54","Giants at 49ers","New York Giants at San Francisco 49ers",FALSE,0.847,FALSE,"","nfl","2018-11-12T17:15:00",FALSE,NA,177.5967,151,62,1091,3000,62,1141,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.95768774,"Levi's Stadium",0,"Santa Clara, CA 95054",58670,12,"https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","America/Los_Angeles","US","95054",0,"4900 Marie P DeBartolo Way",TRUE,"Santa Clara","Santa Clara, CA","CA","levi-s-stadium",37.4023,-121.969,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"92","2018-10-03","2018-10-03_16.27.34","normal",0.98,4347126,"2018-11-16T05:20:00","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","2018-11-16T01:20:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:56","Packers at Seahawks","Green Bay Packers at Seattle Seahawks",FALSE,0.87,FALSE,"","nfl","2018-11-15T17:20:00",FALSE,NA,549.16376,480,254,171,1605,254,542,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.87232786,"CenturyLink Field",819,"Seattle, WA 98134",339,11,"https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","America/Los_Angeles","US","98134",0,"800 Occidental Ave S",TRUE,"Seattle","Seattle, WA","WA","centurylink-field",47.6,-122.33,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"93","2018-10-03","2018-10-03_16.27.34","normal",0.526,4281956,"2018-11-18T02:00:00","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956","2018-11-17T22:00:00","2018-02-28T00:00:00",FALSE,"2018-02-28T15:00:12","South Alabama at Louisiana","South Alabama Jaguars at Louisiana Ragin Cajuns Football",FALSE,0.53,FALSE,"","ncaa_football","2018-11-17T16:00:00",FALSE,NA,64.4315,66,53,146,103,54,59,NA,NA,NA,0.43303972,"Cajun Field",642,"Lafayette, LA 70506",2796,4,"https://seatgeek.com/venues/cajun-field/tickets","Cajun Field","America/Chicago","US","70506",0,"201 Rhienhardt Drive",TRUE,"Lafayette","Lafayette, LA","LA","cajun-field",30.22,-92.04,NA,NA,NA
"94","2018-10-03","2018-10-03_16.27.34","normal",0.837,4347068,"2018-11-18T22:00:00","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","2018-11-18T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:45","Bengals at Ravens","Cincinnati Bengals at Baltimore Ravens",FALSE,0.774,FALSE,"","nfl","2018-11-18T13:00:00",FALSE,NA,134.40631,102,44,571,547,44,1159,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.8927189,"M&T Bank Stadium",512,"Baltimore, MD 21230",1121,7,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","America/New_York","US","21230",0,"1101 Russell St",TRUE,"Baltimore","Baltimore, MD","MD","m-t-bank-stadium",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"95","2018-10-03","2018-10-03_16.27.34","normal",0.923,4347005,"2018-11-18T22:00:00","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","2018-11-18T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:32","Vikings at Bears","Minnesota Vikings at Chicago Bears",FALSE,0.841,FALSE,"","nfl","2018-11-18T12:00:00",FALSE,NA,389.23077,326,151,143,1286,161,791,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.940013,"Soldier Field",602,"Chicago, IL 60605",31,8,"https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","America/Chicago","US","60605",0,"1410 S. Museum Campus Drive",TRUE,"Chicago","Chicago, IL","IL","soldier-field",41.8623,-87.6159,"NONE",FALSE,"2018-06-02T00:44:08Z"
"96","2018-10-03","2018-10-03_16.27.34","normal",0.944,4347025,"2018-11-18T22:00:00","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","2018-11-18T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:37","Panthers at Lions","Carolina Panthers at Detroit Lions",FALSE,0.85,FALSE,"","nfl","2018-11-18T13:00:00",FALSE,NA,166.46301,110,62,676,2392,62,978,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.9029952,"Ford Field",505,"Detroit, MI 48226",346,11,"https://seatgeek.com/venues/ford-field/tickets","Ford Field","America/Detroit","US","48226",0,"2000 Brush St.",TRUE,"Detroit","Detroit, MI","MI","ford-field",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
"97","2018-10-03","2018-10-03_16.27.34","normal",0.989,4347049,"2018-11-18T22:00:00","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","2018-11-18T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:41","Cowboys at Falcons","Dallas Cowboys at Atlanta Falcons",FALSE,0.879,FALSE,"","nfl","2018-11-18T13:00:00",FALSE,NA,426.39267,352,196,708,2150,196,965,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.76958936,"Mercedes-Benz Stadium",0,"Atlanta, GA 30313",419590,19,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Mercedes-Benz Stadium","America/New_York","US","30313",0,"35 Northside Dr NW",TRUE,"Atlanta","Atlanta, GA","GA","mercedes-benz-stadium",33.76,-84.4,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"98","2018-10-03","2018-10-03_16.27.34","normal",0.935,4346969,"2018-11-18T22:00:00","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","2018-11-18T18:00:00","2018-04-20T00:00:00",TRUE,"2018-04-20T00:47:25","Eagles at Saints","Philadelphia Eagles at New Orleans Saints",FALSE,0.839,FALSE,"","nfl","2018-11-18T12:00:00",FALSE,NA,372.5661,348,162,1339,3000,162,1372,"QRCODE",FALSE,"2018-05-29T20:39:16Z",0.8966978,"Mercedes-Benz Superdome",622,"New Orleans, LA 70112",128,16,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","America/Chicago","US","70112",0,"1500 Sugar Bowl Drive",TRUE,"New Orleans","New Orleans, LA","LA","mercedes-benz-superdome",29.9515,-90.0786,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"99","2018-10-03","2018-10-03_16.27.34","normal",0.848,4346957,"2018-11-18T22:00:00","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","2018-11-18T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:22","Titans at Colts","Tennessee Titans at Indianapolis Colts",FALSE,0.789,FALSE,"","nfl","2018-11-18T13:00:00",FALSE,NA,101.94127,84,31,647,601,32,1144,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.9071682,"Lucas Oil Stadium",527,"Indianapolis, IN 46225",1130,12,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium","America/Indiana/Indianapolis","US","46225",0,"500 South Capitol Avenue",TRUE,"Indianapolis","Indianapolis, IN","IN","lucas-oil-stadium",39.7601,-86.1639,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"100","2018-10-03","2018-10-03_16.27.34","normal",0.935,4346929,"2018-11-18T22:00:00","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","2018-11-18T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:16","Buccaneers at Giants","Tampa Bay Buccaneers at New York Giants",FALSE,0.834,FALSE,"","nfl","2018-11-18T13:00:00",FALSE,NA,244.31496,193,102,635,1289,102,1027,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.94873494,"MetLife Stadium",501,"East Rutherford, NJ 07073",1587,15,"https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","America/New_York","US","07073",0,"1 MetLife Stadium Drive",TRUE,"East Rutherford","East Rutherford, NJ","NJ","metlife-stadium",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"101","2018-10-03","2018-10-03_16.27.34","normal",0.939,4346939,"2018-11-18T22:00:00","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","2018-11-18T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:17","Texans at Redskins","Houston Texans at Washington Redskins",FALSE,0.841,FALSE,"","nfl","2018-11-18T13:00:00",FALSE,NA,171.16112,152,78,962,430,83,1219,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.9333444,"FedEx Field",511,"Landover, MD 20785",35,6,"https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","America/New_York","US","20785",0,"1600 Fedex Way",TRUE,"Landover","Landover, MD","MD","fedex-field",38.9071,-76.8658,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"102","2018-10-03","2018-10-03_16.27.34","normal",0.953,4347100,"2018-11-19T01:05:00","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","2018-11-18T21:05:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:51","Raiders at Cardinals","Oakland Raiders at Arizona Cardinals",FALSE,0.856,FALSE,"","nfl","2018-11-18T14:05:00",FALSE,NA,229.72316,206,80,596,720,80,855,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.93402725,"State Farm Stadium",753,"Glendale, AZ 85305",43,9,"https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium","America/Phoenix","US","85305",0,"1 Cardinals Drive",TRUE,"Glendale","Glendale, AZ","AZ","state-farm-stadium",33.5294,-112.262,"NONE",FALSE,"2015-12-21T17:26:05Z"
"103","2018-10-03","2018-10-03_16.27.34","normal",0.96,4347110,"2018-11-19T01:05:00","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","2018-11-18T21:05:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:52","Broncos at Chargers","Denver Broncos at Los Angeles Chargers",FALSE,0.849,FALSE,"","nfl","2018-11-18T13:05:00",FALSE,NA,286.77975,235,184,336,1198,182,465,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.7228164,"StubHub Center",803,"Carson, CA 90746",52,12,"https://seatgeek.com/venues/stubhub-center/tickets","StubHub Center","America/Los_Angeles","US","90746",0,"18400 Avalon Blvd",TRUE,"Carson","Carson, CA","CA","stubhub-center",33.8643,-118.261,NA,NA,NA
"104","2018-10-03","2018-10-03_16.27.34","normal",0.916,4346947,"2018-11-19T05:20:00","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947","2018-11-19T01:20:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:19","Steelers at Jaguars","Pittsburgh Steelers at Jacksonville Jaguars",FALSE,0.815,FALSE,"","nfl","2018-11-18T20:20:00",FALSE,NA,355.2948,314,143,441,1089,140,760,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.83759147,"EverBank Field",561,"Jacksonville, FL 32202",5178,7,"https://seatgeek.com/venues/everbank-field/tickets","EverBank Field","America/New_York","US","32202",0,"1 Everbank Field Dr",TRUE,"Jacksonville","Jacksonville, FL","FL","everbank-field",30.3239,-81.6373,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"105","2018-10-03","2018-10-03_16.27.34","normal",0.936,4347137,"2018-11-20T05:15:00","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","2018-11-20T01:15:00","2018-04-20T00:00:00",FALSE,"2018-04-20T01:04:04","Chiefs at Rams","Kansas City Chiefs at Los Angeles Rams",FALSE,0.835,FALSE,"","nfl","2018-11-19T19:15:00",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"Estadio Azteca",0,"Mexico City, Mexico",41952,1,"https://seatgeek.com/venues/estadio-azteca-2/tickets","Estadio Azteca","America/Mexico_City","Mexico","14370",0,"Calzada de Tlalpan 3665",TRUE,"Mexico City","Mexico City, Mexico",NA,"estadio-azteca-2",19.3,-99.15,NA,NA,NA
"106","2018-10-03","2018-10-03_16.27.34","normal",0.964,4347024,"2018-11-22T21:30:00","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","2018-11-22T17:30:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:36","Bears at Lions","Chicago Bears at Detroit Lions",FALSE,0.863,FALSE,"","nfl","2018-11-22T12:30:00",FALSE,NA,243.79065,185,99,535,2392,110,793,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.9029952,"Ford Field",505,"Detroit, MI 48226",346,11,"https://seatgeek.com/venues/ford-field/tickets","Ford Field","America/Detroit","US","48226",0,"2000 Brush St.",TRUE,"Detroit","Detroit, MI","MI","ford-field",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
"107","2018-10-03","2018-10-03_16.27.34","normal",0.996,4327921,"2018-11-23T01:30:00","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","2018-11-22T21:30:00","2018-04-05T00:00:00",TRUE,"2018-04-05T23:08:47","Redskins at Cowboys","Washington Redskins at Dallas Cowboys",FALSE,0.88,FALSE,"","nfl","2018-11-22T15:30:00",FALSE,NA,368.42297,297,27,2927,2980,27,2262,"QRCODE",FALSE,"2018-04-17T22:02:33Z",0.9751414,"AT&T Stadium",623,"Arlington, TX 76011",4965,24,"https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","America/Chicago","US","76011",0,"1 AT&T Way",TRUE,"Arlington","Arlington, TX","TX","at-t-stadium",32.7459,-97.0957,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"108","2018-10-03","2018-10-03_16.27.34","normal",0.908,4346968,"2018-11-23T05:20:00","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","2018-11-23T01:20:00","2018-04-20T00:00:00",TRUE,"2018-04-20T00:47:24","Falcons at Saints","Atlanta Falcons at New Orleans Saints",FALSE,0.812,FALSE,"","nfl","2018-11-22T19:20:00",FALSE,NA,330.8663,314,131,1264,4200,131,1125,"QRCODE",FALSE,"2018-05-29T20:39:22Z",0.8966978,"Mercedes-Benz Superdome",622,"New Orleans, LA 70112",128,16,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","America/Chicago","US","70112",0,"1500 Sugar Bowl Drive",TRUE,"New Orleans","New Orleans, LA","LA","mercedes-benz-superdome",29.9515,-90.0786,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"109","2018-10-03","2018-10-03_16.27.34","normal",0.379,4455655,"2018-11-23T23:00:00","https://seatgeek.com/texas-tech-red-raiders-at-iowa-state-cyclones-womens-volleyball-tickets/sport/2018-11-23-1-pm/4455655","2018-11-23T19:00:00","2018-07-18T00:00:00",FALSE,"2018-07-18T16:01:12","Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball","Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball",FALSE,0.405,FALSE,"","sports","2018-11-23T13:00:00",FALSE,NA,29.76923,29,NA,13,31,29,13,NA,NA,NA,0.6426054,"Hilton Coliseum",679,"Ames, IA 50011",3458,47,"https://seatgeek.com/venues/hilton-coliseum/tickets","Hilton Coliseum","America/Chicago","US","50011",0,"1700 Lincoln Way",TRUE,"Ames","Ames, IA","IA","hilton-coliseum",42.02,-93.63,NA,NA,NA
"110","2018-10-03","2018-10-03_16.27.34","normal",0.327,4281983,"2018-11-24T00:00:00","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983","2018-11-23T20:00:00","2018-02-28T00:00:00",FALSE,"2018-02-28T15:00:16","Coastal Carolina at South Alabama","Coastal Carolina Chanticleers at South Alabama Jaguars Football",FALSE,0.357,FALSE,"","ncaa_football","2018-11-23T14:00:00",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50177634,"Ladd Peebles Stadium",686,"Mobile, AL 36604",3716,5,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Ladd Peebles Stadium","America/Chicago","US","36604",0,"1621 Virginia St.",TRUE,"Mobile","Mobile, AL","AL","ladd-peebles-stadium",30.6748,-88.0761,NA,NA,NA
"111","2018-10-03","2018-10-03_16.27.34","normal",0.75,4241803,"2018-11-25T06:00:00","https://seatgeek.com/tfbi-shootout-texas-tech-v-baylor-university-tickets/football/2018-11-24-3-30-am/4241803","2018-11-24T09:30:00","2018-01-31T00:00:00",TRUE,"2018-01-31T15:02:10","TFBI Shootout: Texas Tech V Baylor University","TFBI Shootout: Texas Tech V Baylor University",TRUE,0.689,FALSE,"*Child Policy:: Children age 2 years and older require a ticket for entry.","football","2018-11-24T03:30:00",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-04-17T22:02:33Z",0.9751414,"AT&T Stadium",623,"Arlington, TX 76011",4965,24,"https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","America/Chicago","US","76011",0,"1 AT&T Way",TRUE,"Arlington","Arlington, TX","TX","at-t-stadium",32.7459,-97.0957,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"112","2018-10-03","2018-10-03_16.27.34","normal",0.863,4347058,"2018-11-25T22:00:00","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","2018-11-25T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:43","Jaguars at Bills","Jacksonville Jaguars at Buffalo Bills",FALSE,0.792,FALSE,"","nfl","2018-11-25T13:00:00",FALSE,NA,88.00988,65,26,1316,636,26,1386,"QRCODE",FALSE,"2018-08-24T21:53:41Z",0.8815085,"New Era Field",514,"Orchard Park, NY 14127",1135,7,"https://seatgeek.com/venues/new-era-field/tickets","New Era Field","America/New_York","US","14127",0,"1 Bills Drive",TRUE,"Orchard Park","Orchard Park, NY","NY","new-era-field",42.7737,-78.7874,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"113","2018-10-03","2018-10-03_16.27.34","normal",0.874,4347039,"2018-11-25T22:00:00","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","2018-11-25T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:39","Browns at Bengals","Cleveland Browns at Cincinnati Bengals",FALSE,0.796,FALSE,"","nfl","2018-11-25T13:00:00",FALSE,NA,130.32689,115,74,517,422,71,878,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.86166537,"Paul Brown Stadium",515,"Cincinnati, OH 45202",1124,7,"https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium","America/New_York","US","45202",0,"1 Paul Brown Stadium",TRUE,"Cincinnati","Cincinnati, OH","OH","paul-brown-stadium",39.0961,-84.5177,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"114","2018-10-03","2018-10-03_16.27.34","normal",0.967,4346918,"2018-11-25T22:00:00","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","2018-11-25T18:00:00","2018-04-20T00:00:00",FALSE,"2018-04-20T00:47:14","Giants at Eagles","New York Giants at Philadelphia Eagles",FALSE,0.857,FALSE,"","nfl","2018-11-25T13:00:00",FALSE,NA,412.2457,367,134,407,1239,212,892,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0.90542686,"Lincoln Financial Field",504,"Philadelphia, PA 19148",330,14,"https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field","America/New_York","US","19148",0,"1020 Pattison Ave",TRUE,"Philadelphia","Philadelphia, PA","PA","lincoln-financial-field",39.9046,-75.1675,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
