"","date","timestamp","time_tbd","datetime_local","type","datetime_utc","id","score","status","description","datetime_tbd","date_tbd","popularity","url","visible_until_utc","announce_date","is_open","short_title","created_at","title","general_admission","listing_count","median_price","visible_listing_count","highest_price","lowest_price","average_price","lowest_price_good_deals","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","city","id_venue","has_upcoming_events","popularity_venue","num_upcoming_events","name_v2","display_location","name","metro_code","score_venue","address","extended_address","country","timezone","url_venue","slug","postal_code","state","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"119","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-11T13:00:00","nfl","2018-11-11T18:00:00",4347060,0.85,"normal","",FALSE,FALSE,0.865,"https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","2018-11-11T22:00:00","2018-04-20T00:00:00",FALSE,"Bills at Jets","2018-04-20T00:47:43","Buffalo Bills at New York Jets",NA,967,NA,NA,871,46,150.83,46,"2018-08-24T21:53:40Z",FALSE,"QRCODE","East Rutherford",1587,TRUE,0,17,"MetLife Stadium","East Rutherford, NJ","MetLife Stadium",501,0.94873494,"1 MetLife Stadium Drive","East Rutherford, NJ 07073","US","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","07073","NJ",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"120","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-11T12:00:00","nfl","2018-11-11T18:00:00",4346912,0.851,"normal","",FALSE,FALSE,0.876,"https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","2018-11-11T22:00:00","2018-04-20T00:00:00",FALSE,"Dolphins at Packers","2018-04-20T00:47:13","Miami Dolphins at Green Bay Packers",NA,137,402,550,797,237,408.64233,168,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Green Bay",1125,TRUE,0,6,"Lambeau Field","Green Bay, WI","Lambeau Field",658,0.92909414,"1265 Lombardi Avenue","Green Bay, WI 54304","US","America/Chicago","https://seatgeek.com/venues/lambeau-field/tickets","lambeau-field","54304","WI",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"121","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-11T13:05:00","nfl","2018-11-11T21:05:00",4347130,0.82,"normal","",FALSE,FALSE,0.838,"https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","2018-11-12T01:05:00","2018-04-20T00:00:00",FALSE,"Chargers at Raiders","2018-04-20T00:47:56","Los Angeles Chargers at Oakland Raiders",NA,485,183,823,628,81,198.77113,81,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Oakland",14,TRUE,0,24,"Oakland-Alameda County Coliseum","Oakland, CA","Oakland-Alameda County Coliseum",807,0.7817843,"7000 Coliseum Way","Oakland, CA 94621","US","America/Los_Angeles","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","oakland-alameda-county-coliseum","94621","CA",37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"122","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-11T13:25:00","nfl","2018-11-11T21:25:00",4346920,0.84,"normal","",FALSE,FALSE,0.858,"https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","2018-11-12T01:25:00","2018-04-20T00:00:00",FALSE,"Seahawks at Rams","2018-04-20T00:47:14","Seattle Seahawks at Los Angeles Rams",NA,741,145,1414,922,32,191.03104,32,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Los Angeles",51012,TRUE,0,11,"Los Angeles Memorial Coliseum","Los Angeles, CA","Los Angeles Memorial Coliseum",0,0.86898464,"3911 S Figueroa St","Los Angeles, CA 90037","US","America/Los_Angeles","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","los-angeles-memorial-coliseum-1","90037","CA",34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"123","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-11T19:00:00","concert","2018-11-12T00:00:00",4500554,0.468,"normal","",FALSE,FALSE,0.501,"https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","2018-11-12T04:00:00","2018-08-23T00:00:00",FALSE,"Alex G with Half Waif","2018-08-23T20:13:51","Alex G with Half Waif",TRUE,14,244,1,584,102,235.42857,NA,NA,NA,NA,"Tampa",3160,TRUE,0,31,"Crowbar","Tampa, FL","Crowbar",539,0.42424366,"1812 North 17th Street","Tampa, FL 33605","US","America/New_York","https://seatgeek.com/venues/crowbar-2/tickets","crowbar-2","33605","FL",27.9608,-82.4406,NA,NA,NA
"124","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-11T20:20:00","nfl","2018-11-12T01:20:00",4347031,0.886,"normal","",FALSE,FALSE,0.898,"https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","2018-11-12T05:20:00","2018-04-20T00:00:00",FALSE,"Cowboys at Eagles","2018-04-20T00:47:38","Dallas Cowboys at Philadelphia Eagles",NA,429,457,1021,1575,210,506.52216,153,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Philadelphia",330,TRUE,0,16,"Lincoln Financial Field","Philadelphia, PA","Lincoln Financial Field",504,0.90542686,"1020 Pattison Ave","Philadelphia, PA 19148","US","America/New_York","https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field","19148","PA",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"125","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-12T17:15:00","nfl","2018-11-13T01:15:00",4347117,0.883,"normal","",FALSE,FALSE,0.895,"https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","2018-11-13T05:15:00","2018-04-20T00:00:00",FALSE,"Giants at 49ers","2018-04-20T00:47:54","New York Giants at San Francisco 49ers",NA,1009,208,1089,3694,88,234.95341,86,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Santa Clara",58670,TRUE,0,12,"Levi's Stadium","Santa Clara, CA","Levi's Stadium",0,0.95768774,"4900 Marie P DeBartolo Way","Santa Clara, CA 95054","US","America/Los_Angeles","https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium","95054","CA",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"126","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-15T17:20:00","nfl","2018-11-16T01:20:00",4347126,0.896,"normal","",FALSE,FALSE,0.905,"https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","2018-11-16T05:20:00","2018-04-20T00:00:00",FALSE,"Packers at Seahawks","2018-04-20T00:47:56","Green Bay Packers at Seattle Seahawks",NA,194,416,571,1597,237,514.18555,237,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Seattle",339,TRUE,0,18,"CenturyLink Field","Seattle, WA","CenturyLink Field",819,0.87232786,"800 Occidental Ave S","Seattle, WA 98134","US","America/Los_Angeles","https://seatgeek.com/venues/centurylink-field/tickets","centurylink-field","98134","WA",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"127","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-17T16:00:00","ncaa_football","2018-11-17T22:00:00",4281956,0.429,"normal","",FALSE,FALSE,0.462,"https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956","2018-11-18T02:00:00","2018-02-28T00:00:00",FALSE,"South Alabama at Louisiana","2018-02-28T15:00:12","South Alabama Jaguars at Louisiana Ragin Cajuns Football",NA,105,68,47,103,54,65.03809,53,NA,NA,NA,"Lafayette",2796,TRUE,0,5,"Cajun Field","Lafayette, LA","Cajun Field",642,0.43303972,"201 Rhienhardt Drive","Lafayette, LA 70506","US","America/Chicago","https://seatgeek.com/venues/cajun-field/tickets","cajun-field","70506","LA",30.22,-92.04,NA,NA,NA
"128","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-18T13:00:00","nfl","2018-11-18T18:00:00",4347068,0.784,"normal","",FALSE,FALSE,0.801,"https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","2018-11-18T22:00:00","2018-04-20T00:00:00",FALSE,"Bengals at Ravens","2018-04-20T00:47:45","Cincinnati Bengals at Baltimore Ravens",NA,671,104,1189,550,43,129.91655,43,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Baltimore",1121,TRUE,0,8,"M&T Bank Stadium","Baltimore, MD","M&T Bank Stadium",512,0.8927189,"1101 Russell St","Baltimore, MD 21230","US","America/New_York","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium","21230","MD",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"129","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-18T12:00:00","nfl","2018-11-18T18:00:00",4347005,0.858,"normal","",FALSE,FALSE,0.87,"https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","2018-11-18T22:00:00","2018-04-20T00:00:00",FALSE,"Vikings at Bears","2018-04-20T00:47:32","Minnesota Vikings at Chicago Bears",NA,170,289,901,1196,118,334.6706,118,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Chicago",31,TRUE,0,10,"Soldier Field","Chicago, IL","Soldier Field",602,0.940013,"1410 S. Museum Campus Drive","Chicago, IL 60605","US","America/Chicago","https://seatgeek.com/venues/soldier-field/tickets","soldier-field","60605","IL",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"130","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-18T13:00:00","nfl","2018-11-18T18:00:00",4347025,0.853,"normal","",FALSE,FALSE,0.875,"https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","2018-11-18T22:00:00","2018-04-20T00:00:00",FALSE,"Panthers at Lions","2018-04-20T00:47:37","Carolina Panthers at Detroit Lions",NA,717,136,1006,2393,67,162.80055,41,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Detroit",346,TRUE,0,9,"Ford Field","Detroit, MI","Ford Field",505,0.9029952,"2000 Brush St.","Detroit, MI 48226","US","America/Detroit","https://seatgeek.com/venues/ford-field/tickets","ford-field","48226","MI",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"131","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-18T12:00:00","nfl","2018-11-18T18:00:00",4346969,0.848,"normal","",FALSE,FALSE,0.867,"https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","2018-11-18T22:00:00","2018-04-20T00:00:00",TRUE,"Eagles at Saints","2018-04-20T00:47:25","Philadelphia Eagles at New Orleans Saints",NA,1374,360,1255,3000,167,384.09244,167,"2018-05-29T20:39:16Z",FALSE,"QRCODE","New Orleans",128,TRUE,0,17,"Mercedes-Benz Superdome","New Orleans, LA","Mercedes-Benz Superdome",622,0.8966978,"1500 Sugar Bowl Drive","New Orleans, LA 70112","US","America/Chicago","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome","70112","LA",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"132","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-18T13:00:00","nfl","2018-11-18T18:00:00",4347049,0.897,"normal","",FALSE,FALSE,0.913,"https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","2018-11-18T22:00:00","2018-04-20T00:00:00",FALSE,"Cowboys at Falcons","2018-04-20T00:47:41","Dallas Cowboys at Atlanta Falcons",NA,673,378,1047,2149,210,449.22882,191,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Atlanta",419590,TRUE,0,19,"Mercedes-Benz Stadium","Atlanta, GA","Mercedes-Benz Stadium",0,0.76958936,"441 M.L.K. Jr Dr NW","Atlanta, GA 30313","US","America/New_York","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","mercedes-benz-stadium","30313","GA",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"133","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-18T13:00:00","nfl","2018-11-18T18:00:00",4346929,0.851,"normal","",FALSE,FALSE,0.862,"https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","2018-11-18T22:00:00","2018-04-20T00:00:00",FALSE,"Buccaneers at Giants","2018-04-20T00:47:16","Tampa Bay Buccaneers at New York Giants",NA,659,190,1181,1288,91,236.18968,91,"2018-08-24T21:53:40Z",FALSE,"QRCODE","East Rutherford",1587,TRUE,0,17,"MetLife Stadium","East Rutherford, NJ","MetLife Stadium",501,0.94873494,"1 MetLife Stadium Drive","East Rutherford, NJ 07073","US","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","07073","NJ",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"134","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-18T13:00:00","nfl","2018-11-18T18:00:00",4346957,0.796,"normal","",FALSE,FALSE,0.821,"https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","2018-11-18T22:00:00","2018-04-20T00:00:00",FALSE,"Titans at Colts","2018-04-20T00:47:22","Tennessee Titans at Indianapolis Colts",NA,753,80,1101,440,28,104.30677,28,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Indianapolis",1130,TRUE,0,12,"Lucas Oil Stadium","Indianapolis, IN","Lucas Oil Stadium",527,0.9071682,"500 South Capitol Avenue","Indianapolis, IN 46225","US","America/Indiana/Indianapolis","https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium","46225","IN",39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"135","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-18T13:00:00","nfl","2018-11-18T18:00:00",4346939,0.847,"normal","",FALSE,FALSE,0.866,"https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","2018-11-18T22:00:00","2018-04-20T00:00:00",FALSE,"Texans at Redskins","2018-04-20T00:47:17","Houston Texans at Washington Redskins",NA,834,157,1168,928,82,173.28897,79,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Landover",35,TRUE,0,7,"FedEx Field","Landover, MD","FedEx Field",511,0.9333444,"1600 Fedex Way","Landover, MD 20785","US","America/New_York","https://seatgeek.com/venues/fedex-field/tickets","fedex-field","20785","MD",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"136","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-18T14:05:00","nfl","2018-11-18T21:05:00",4347100,0.865,"normal","",FALSE,FALSE,0.885,"https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","2018-11-19T01:05:00","2018-04-20T00:00:00",FALSE,"Raiders at Cardinals","2018-04-20T00:47:51","Oakland Raiders at Arizona Cardinals",NA,545,240,924,911,98,254.19266,97,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Glendale",43,TRUE,0,10,"State Farm Stadium","Glendale, AZ","State Farm Stadium",753,0.93402725,"1 Cardinals Drive","Glendale, AZ 85305","US","America/Phoenix","https://seatgeek.com/venues/state-farm-stadium/tickets","state-farm-stadium","85305","AZ",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"137","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-18T13:05:00","nfl","2018-11-18T21:05:00",4347110,0.879,"normal","",FALSE,FALSE,0.882,"https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","2018-11-19T01:05:00","2018-04-20T00:00:00",FALSE,"Broncos at Chargers","2018-04-20T00:47:52","Denver Broncos at Los Angeles Chargers",NA,311,259,468,766,191,307.96783,164,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Carson",52,TRUE,0,16,"StubHub Center","Carson, CA","StubHub Center",803,0.7228164,"18400 Avalon Blvd","Carson, CA 90746","US","America/Los_Angeles","https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center","90746","CA",33.8643,-118.261,NA,NA,NA
"138","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-18T20:20:00","nfl","2018-11-19T01:20:00",4346947,0.813,"normal","",FALSE,FALSE,0.821,"https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947","2018-11-19T05:20:00","2018-04-20T00:00:00",FALSE,"Steelers at Jaguars","2018-04-20T00:47:19","Pittsburgh Steelers at Jacksonville Jaguars",NA,504,321,851,903,138,350.2976,138,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Jacksonville",5178,TRUE,0,9,"EverBank Field","Jacksonville, FL","EverBank Field",561,0.83759147,"1 Everbank Field Dr","Jacksonville, FL 32202","US","America/New_York","https://seatgeek.com/venues/everbank-field/tickets","everbank-field","32202","FL",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"139","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-19T19:15:00","nfl","2018-11-20T01:15:00",4347137,0.878,"normal","",FALSE,FALSE,0.888,"https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","2018-11-20T05:15:00","2018-04-20T00:00:00",FALSE,"Chiefs at Rams","2018-04-20T01:04:04","Kansas City Chiefs at Los Angeles Rams",NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Mexico City",41952,TRUE,0,1,"Estadio Azteca","Mexico City, Mexico","Estadio Azteca",0,0,"Calzada de Tlalpan 3665","Mexico City, Mexico","Mexico","America/Mexico_City","https://seatgeek.com/venues/estadio-azteca-2/tickets","estadio-azteca-2","14370",NA,19.3,-99.15,NA,NA,NA
"140","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-22T12:30:00","nfl","2018-11-22T17:30:00",4347024,0.867,"normal","",FALSE,FALSE,0.883,"https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","2018-11-22T21:30:00","2018-04-20T00:00:00",FALSE,"Bears at Lions","2018-04-20T00:47:36","Chicago Bears at Detroit Lions",NA,661,180,920,2393,97,219.28896,97,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Detroit",346,TRUE,0,9,"Ford Field","Detroit, MI","Ford Field",505,0.9029952,"2000 Brush St.","Detroit, MI 48226","US","America/Detroit","https://seatgeek.com/venues/ford-field/tickets","ford-field","48226","MI",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"141","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-22T15:30:00","nfl","2018-11-22T21:30:00",4327921,0.916,"normal","",FALSE,FALSE,0.921,"https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","2018-11-23T01:30:00","2018-04-05T00:00:00",TRUE,"Redskins at Cowboys","2018-04-05T23:08:47","Washington Redskins at Dallas Cowboys",NA,3185,311,2432,3288,32,378.8961,32,"2018-04-17T22:02:33Z",FALSE,"QRCODE","Arlington",4965,TRUE,0,22,"AT&T Stadium","Arlington, TX","AT&T Stadium",623,0.9751414,"1 AT&T Way","Arlington, TX 76011","US","America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium","76011","TX",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"142","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-22T19:20:00","nfl","2018-11-23T01:20:00",4346968,0.823,"normal","",FALSE,FALSE,0.834,"https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","2018-11-23T05:20:00","2018-04-20T00:00:00",TRUE,"Falcons at Saints","2018-04-20T00:47:24","Atlanta Falcons at New Orleans Saints",NA,1392,296,1374,4200,120,317.54382,68,"2018-05-29T20:39:22Z",FALSE,"QRCODE","New Orleans",128,TRUE,0,17,"Mercedes-Benz Superdome","New Orleans, LA","Mercedes-Benz Superdome",622,0.8966978,"1500 Sugar Bowl Drive","New Orleans, LA 70112","US","America/Chicago","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome","70112","LA",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"143","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-23T14:00:00","ncaa_football","2018-11-23T20:00:00",4281983,0.265,"normal","",FALSE,FALSE,0.298,"https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983","2018-11-24T00:00:00","2018-02-28T00:00:00",FALSE,"Coastal Carolina at South Alabama","2018-02-28T15:00:16","Coastal Carolina Chanticleers at South Alabama Jaguars Football",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mobile",3716,TRUE,0,6,"Ladd Peebles Stadium","Mobile, AL","Ladd Peebles Stadium",686,0.50177634,"1621 Virginia St.","Mobile, AL 36604","US","America/Chicago","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","ladd-peebles-stadium","36604","AL",30.6748,-88.0761,NA,NA,NA
"144","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-25T13:00:00","nfl","2018-11-25T18:00:00",4347039,0.816,"normal","",FALSE,FALSE,0.823,"https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","2018-11-25T22:00:00","2018-04-20T00:00:00",FALSE,"Browns at Bengals","2018-04-20T00:47:39","Cleveland Browns at Cincinnati Bengals",NA,617,96,910,11944,51,126.06483,51,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Cincinnati",1124,TRUE,0,7,"Paul Brown Stadium","Cincinnati, OH","Paul Brown Stadium",515,0.86166537,"1 Paul Brown Stadium","Cincinnati, OH 45202","US","America/New_York","https://seatgeek.com/venues/paul-brown-stadium/tickets","paul-brown-stadium","45202","OH",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"145","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-25T13:00:00","nfl","2018-11-25T18:00:00",4346918,0.869,"normal","",FALSE,FALSE,0.875,"https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","2018-11-25T22:00:00","2018-04-20T00:00:00",FALSE,"Giants at Eagles","2018-04-20T00:47:14","New York Giants at Philadelphia Eagles",NA,365,NA,NA,1264,169,421.35,169,"2018-08-24T21:53:40Z",FALSE,"QRCODE","Philadelphia",330,TRUE,0,16,"Lincoln Financial Field","Philadelphia, PA","Lincoln Financial Field",504,0.90542686,"1020 Pattison Ave","Philadelphia, PA 19148","US","America/New_York","https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field","19148","PA",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"146","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-25T13:00:00","nfl","2018-11-25T18:00:00",4347058,0.815,"normal","",FALSE,FALSE,0.828,"https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","2018-11-25T22:00:00","2018-04-20T00:00:00",FALSE,"Jaguars at Bills","2018-04-20T00:47:43","Jacksonville Jaguars at Buffalo Bills",NA,1164,75,1483,639,29,94.85137,20,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Orchard Park",1135,TRUE,0,7,"New Era Field","Orchard Park, NY","New Era Field",514,0.8815085,"1 Bills Drive","Orchard Park, NY 14127","US","America/New_York","https://seatgeek.com/venues/new-era-field/tickets","new-era-field","14127","NY",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"147","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-25T13:00:00","nfl","2018-11-25T18:00:00",4347067,0.805,"normal","",FALSE,FALSE,0.814,"https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","2018-11-25T22:00:00","2018-04-20T00:00:00",FALSE,"Raiders at Ravens","2018-04-20T00:47:44","Oakland Raiders at Baltimore Ravens",NA,591,138,1070,722,66,178.42302,66,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Baltimore",1121,TRUE,0,8,"M&T Bank Stadium","Baltimore, MD","M&T Bank Stadium",512,0.8927189,"1101 Russell St","Baltimore, MD 21230","US","America/New_York","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium","21230","MD",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"148","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-25T13:00:00","nfl","2018-11-25T18:00:00",4347125,0.849,"normal","",FALSE,FALSE,0.855,"https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","2018-11-25T22:00:00","2018-04-20T00:00:00",FALSE,"Seahawks at Panthers","2018-04-20T00:47:55","Seattle Seahawks at Carolina Panthers",NA,528,170,1032,1132,89,229.47728,80,"2018-08-24T21:53:41Z",FALSE,"QRCODE","Charlotte",1122,TRUE,0,9,"Bank of America Stadium","Charlotte, NC","Bank of America Stadium",517,0.8968222,"800 South Mint Street","Charlotte, NC 28202","US","America/New_York","https://seatgeek.com/venues/bank-of-america-stadium/tickets","bank-of-america-stadium","28202","NC",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"149","2018-09-18","2018-09-18_16.01.16",FALSE,"2018-11-25T13:00:00","nfl","2018-11-25T18:00:00",4347098,0.91,"normal","",FALSE,FALSE,0.908,"https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","2018-11-25T22:00:00","2018-04-20T00:00:00",FALSE,"Patriots at Jets","2018-04-20T00:47:50","New England Patriots at New York Jets",NA,733,260,1161,6034,108,309.51297,101,"2018-08-24T21:53:41Z",FALSE,"QRCODE","East Rutherford",1587,TRUE,0,17,"MetLife Stadium","East Rutherford, NJ","MetLife Stadium",501,0.94873494,"1 MetLife Stadium Drive","East Rutherford, NJ 07073","US","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium","07073","NJ",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
