"","date","timestamp","popularity","datetime_utc","datetime_tbd","score","status","type","datetime_local","time_tbd","is_open","description","date_tbd","announce_date","short_title","url","visible_until_utc","created_at","id","title","general_admission","listing_count","average_price","lowest_price_good_deals","lowest_price","highest_price","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","timezone","popularity_venue","display_location","city","name","country","has_upcoming_events","score_venue","postal_code","slug","extended_address","state","num_upcoming_events","address","name_v2","url_venue","id_venue","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"139","2018-09-05","2018-09-05_11.00.08",0.887,"2018-11-04T21:05:00",FALSE,0.876,"normal","nfl","2018-11-04T13:05:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Chargers at Seahawks","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","2018-11-05T01:05:00","2018-04-20T00:47:56",4347127,"Los Angeles Chargers at Seattle Seahawks",NA,1195,368.45,135,135,1351,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Los_Angeles",0,"Seattle, WA","Seattle","CenturyLink Field","US",TRUE,0.87232786,"98134","centurylink-field","Seattle, WA 98134","WA",14,"800 Occidental Ave S","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets",339,47.6,-122.33,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"140","2018-09-05","2018-09-05_11.00.08",0.879,"2018-11-04T21:05:00",FALSE,0.861,"normal","nfl","2018-11-04T14:05:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Texans at Broncos","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","2018-11-05T01:05:00","2018-04-20T01:04:05",4347141,"Houston Texans at Denver Broncos",NA,1298,488.41,112,112,123594,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/Denver",0,"Denver, CO","Denver","Sports Authority Field at Mile High","US",TRUE,0.9028296,"80204","sports-authority-field-at-mile-high","Denver, CO 80204","CO",8,"1701 Bryant St.","Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",1131,39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
"141","2018-09-05","2018-09-05_11.00.08",0.864,"2018-11-04T21:25:00",FALSE,0.847,"normal","nfl","2018-11-04T15:25:00",FALSE,TRUE,"",FALSE,"2018-04-20T00:00:00","Rams at Saints","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970","2018-11-05T01:25:00","2018-04-20T00:47:25",4346970,"Los Angeles Rams at New Orleans Saints",NA,1398,244.03,71,71,5941,FALSE,"2018-05-29T20:39:08Z","QRCODE","America/Chicago",0,"New Orleans, LA","New Orleans","Mercedes-Benz Superdome","US",TRUE,0.8966978,"70112","mercedes-benz-superdome","New Orleans, LA 70112","LA",20,"1500 Sugar Bowl Drive","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",128,29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"142","2018-09-05","2018-09-05_11.00.08",0.596,"2018-11-05T01:00:00",FALSE,0.51,"normal","concert","2018-11-04T19:00:00",FALSE,FALSE,"",FALSE,"2018-08-23T00:00:00","Alex G","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","2018-11-05T05:00:00","2018-08-23T19:51:10",4494650,"Alex G",TRUE,8,82.25,NA,59,146,NA,NA,NA,"America/Chicago",0,"Chicago, IL","Chicago","Thalia Hall","US",TRUE,0.51888376,"60608","thalia-hall","Chicago, IL 60608","IL",58,"1807 S Allport St","Thalia Hall","https://seatgeek.com/venues/thalia-hall/tickets",60271,41.8577,-87.6575,NA,NA,NA
"143","2018-09-05","2018-09-05_11.00.08",0.976,"2018-11-05T01:20:00",FALSE,0.974,"normal","nfl","2018-11-04T20:20:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Packers at Patriots","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","2018-11-05T05:20:00","2018-04-20T00:47:49",4347089,"Green Bay Packers at New England Patriots",NA,1131,1125.16,382,382,6871,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",0,"Foxborough, MA","Foxborough","Gillette Stadium","US",TRUE,0.8983344,"02035","gillette-stadium","Foxborough, MA 02035","MA",14,"1 Patriot Place","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets",33,42.0906,-71.2674,FALSE,"2018-08-22T15:36:58Z","NONE"
"144","2018-09-05","2018-09-05_11.00.08",0.938,"2018-11-06T01:15:00",FALSE,0.937,"normal","nfl","2018-11-05T19:15:00",FALSE,TRUE,"",FALSE,"2018-04-05T00:00:00","Titans at Cowboys","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","2018-11-06T05:15:00","2018-04-05T23:08:47",4327922,"Tennessee Titans at Dallas Cowboys",NA,3565,294.88,28,28,6036,FALSE,"2018-04-17T22:02:33Z","QRCODE","America/Chicago",0,"Arlington, TX","Arlington","AT&T Stadium","US",TRUE,0.9751414,"76011","at-t-stadium","Arlington, TX 76011","TX",25,"1 AT&T Way","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets",4965,32.7459,-97.0957,FALSE,"2018-04-17T22:02:33Z","QRCODE"
"145","2018-09-05","2018-09-05_11.00.08",0.885,"2018-11-09T01:20:00",FALSE,0.88,"normal","nfl","2018-11-08T20:20:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Panthers at Steelers","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","2018-11-09T05:20:00","2018-04-20T00:47:46",4347075,"Carolina Panthers at Pittsburgh Steelers",NA,1782,261.2,85,85,2422,FALSE,"2018-08-24T21:53:39Z","QRCODE","America/New_York",0,"Pittsburgh, PA","Pittsburgh","Heinz Field","US",TRUE,0.9033526,"15212","heinz-field","Pittsburgh, PA 15212","PA",13,"100 Art Rooney Avenue","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets",1119,40.4468,-80.0158,FALSE,"2015-12-08T15:36:23Z","QRCODE_TM"
"146","2018-09-05","2018-09-05_11.00.08",0.912,"2018-11-11T17:00:00",FALSE,0.912,"normal","nfl","2018-11-11T12:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Patriots at Titans","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","2018-11-11T21:00:00","2018-04-20T00:47:30",4346990,"New England Patriots at Tennessee Titans",NA,869,623.16,261,261,12607,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/New_York",0,"Nashville, TN","Nashville","Nissan Stadium","US",TRUE,0.8546275,"37213","nissan-stadium","Nashville, TN 37213","TN",15,"1 Titans Way","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets",1126,36.1665,-86.7713,FALSE,"2015-10-19T15:09:39Z","NONE"
"147","2018-09-05","2018-09-05_11.00.08",0.86,"2018-11-11T18:00:00",FALSE,0.854,"normal","nfl","2018-11-11T12:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Cardinals at Chiefs","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","2018-11-11T22:00:00","2018-04-20T00:47:27",4346980,"Arizona Cardinals at Kansas City Chiefs",NA,1416,162.93,39,39,1030,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/Chicago",0,"Kansas City, MO","Kansas City","Arrowhead Stadium","US",TRUE,0.8827867,"64129","arrowhead-stadium","Kansas City, MO 64129","MO",10,"1 Arrowhead Drive","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets",1128,39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"148","2018-09-05","2018-09-05_11.00.08",0.876,"2018-11-11T18:00:00",FALSE,0.872,"normal","nfl","2018-11-11T12:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Lions at Bears","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","2018-11-11T22:00:00","2018-04-20T00:47:32",4347006,"Detroit Lions at Chicago Bears",NA,1852,357.58,97,97,1969,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/Chicago",0,"Chicago, IL","Chicago","Soldier Field","US",TRUE,0.940013,"60605","soldier-field","Chicago, IL 60605","IL",12,"1410 S. Museum Campus Drive","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets",31,41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"149","2018-09-05","2018-09-05_11.00.08",0.859,"2018-11-11T18:00:00",FALSE,0.854,"normal","nfl","2018-11-11T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Saints at Bengals","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","2018-11-11T22:00:00","2018-04-20T00:47:40",4347040,"New Orleans Saints at Cincinnati Bengals",NA,1546,150.6,51,51,1109,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/New_York",0,"Cincinnati, OH","Cincinnati","Paul Brown Stadium","US",TRUE,0.86166537,"45202","paul-brown-stadium","Cincinnati, OH 45202","OH",9,"1 Paul Brown Stadium","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets",1124,39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"150","2018-09-05","2018-09-05_11.00.08",0.851,"2018-11-11T18:00:00",FALSE,0.835,"normal","nfl","2018-11-11T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Jaguars at Colts","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","2018-11-11T22:00:00","2018-04-20T00:47:22",4346958,"Jacksonville Jaguars at Indianapolis Colts",NA,2405,167.71,34,34,6154,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/Indiana/Indianapolis",0,"Indianapolis, IN","Indianapolis","Lucas Oil Stadium","US",TRUE,0.9071682,"46225","lucas-oil-stadium","Indianapolis, IN 46225","IN",15,"500 South Capitol Avenue","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets",1130,39.7601,-86.1639,FALSE,"2015-08-22T16:51:43Z","QRCODE_TM"
"151","2018-09-05","2018-09-05_11.00.08",0.86,"2018-11-11T18:00:00",FALSE,0.856,"normal","nfl","2018-11-11T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Redskins at Buccaneers","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","2018-11-11T22:00:00","2018-04-20T00:47:16",4346930,"Washington Redskins at Tampa Bay Buccaneers",NA,1150,255.69,75,75,1268,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/New_York",0,"Tampa, FL","Tampa","Raymond James Stadium","US",TRUE,0.86513025,"33607","raymond-james-stadium","Tampa, FL 33607","FL",16,"4201 North Dale Mabry Highway","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets",39,27.9753,-82.5034,FALSE,"2015-08-24T14:44:53Z","QRCODE_TM"
"152","2018-09-05","2018-09-05_11.00.08",0.871,"2018-11-11T18:00:00",FALSE,0.87,"normal","nfl","2018-11-11T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Bills at Jets","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","2018-11-11T22:00:00","2018-04-20T00:47:43",4347060,"Buffalo Bills at New York Jets",NA,2589,176.04,33,33,6158,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/New_York",0,"East Rutherford, NJ","East Rutherford","MetLife Stadium","US",TRUE,0.94873494,"07073","metlife-stadium","East Rutherford, NJ 07073","NJ",21,"1 MetLife Stadium Drive","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets",1587,40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"153","2018-09-05","2018-09-05_11.00.08",0.848,"2018-11-11T18:00:00",FALSE,0.833,"normal","nfl","2018-11-11T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Falcons at Browns","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","2018-11-11T22:00:00","2018-04-20T00:47:31",4346996,"Atlanta Falcons at Cleveland Browns",NA,2898,128.55,31,31,1275,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/New_York",0,"Cleveland, OH","Cleveland","FirstEnergy Stadium","US",TRUE,0.86852187,"44114","firstenergy-stadium-15","Cleveland, OH 44114","OH",8,"100 Alfred Lerner Way","FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",1123,41.5065,-81.7,FALSE,"2015-11-11T20:55:31Z","NONE"
"154","2018-09-05","2018-09-05_11.00.08",0.902,"2018-11-11T18:00:00",FALSE,0.895,"normal","nfl","2018-11-11T12:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Dolphins at Packers","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","2018-11-11T22:00:00","2018-04-20T00:47:13",4346912,"Miami Dolphins at Green Bay Packers",NA,1188,409.64,193,193,1861,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/Chicago",0,"Green Bay, WI","Green Bay","Lambeau Field","US",TRUE,0.92909414,"54304","lambeau-field","Green Bay, WI 54304","WI",8,"1265 Lombardi Avenue","Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets",1125,44.5013,-88.0622,FALSE,"2015-09-02T22:43:34Z","QRCODE_TM"
"155","2018-09-05","2018-09-05_11.00.08",0.862,"2018-11-11T21:05:00",FALSE,0.858,"normal","nfl","2018-11-11T13:05:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Chargers at Raiders","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","2018-11-12T01:05:00","2018-04-20T00:47:56",4347130,"Los Angeles Chargers at Oakland Raiders",NA,1432,239.56,89,89,1268,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/Los_Angeles",0,"Oakland, CA","Oakland","Oakland-Alameda County Coliseum","US",TRUE,0.7817843,"94621","oakland-alameda-county-coliseum","Oakland, CA 94621","CA",31,"7000 Coliseum Way","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",14,37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
"156","2018-09-05","2018-09-05_11.00.08",0.872,"2018-11-11T21:25:00",FALSE,0.869,"normal","nfl","2018-11-11T13:25:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Seahawks at Rams","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","2018-11-12T01:25:00","2018-04-20T00:47:14",4346920,"Seattle Seahawks at Los Angeles Rams",NA,2253,198.86,55,55,2783,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/Los_Angeles",0,"Los Angeles, CA","Los Angeles","Los Angeles Memorial Coliseum","US",TRUE,0.86898464,"90037","los-angeles-memorial-coliseum-1","Los Angeles, CA 90037","CA",14,"3911 S Figueroa St","Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",51012,34.01,-118.29,FALSE,"2018-08-23T17:59:28Z","QRCODE"
"157","2018-09-05","2018-09-05_11.00.08",0.517,"2018-11-12T00:00:00",FALSE,0.438,"normal","concert","2018-11-11T19:00:00",FALSE,FALSE,"",FALSE,"2018-08-23T00:00:00","Alex G with Half Waif","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","2018-11-12T04:00:00","2018-08-23T20:13:51",4500554,"Alex G with Half Waif",TRUE,2,105,NA,104,106,NA,NA,NA,"America/New_York",0,"Tampa, FL","Tampa","Crowbar","US",TRUE,0.42424366,"33605","crowbar-2","Tampa, FL 33605","FL",29,"1812 North 17th Street","Crowbar","https://seatgeek.com/venues/crowbar-2/tickets",3160,27.9608,-82.4406,NA,NA,NA
"158","2018-09-05","2018-09-05_11.00.08",0.923,"2018-11-12T01:20:00",FALSE,0.93,"normal","nfl","2018-11-11T20:20:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Cowboys at Eagles","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","2018-11-12T05:20:00","2018-04-20T00:47:38",4347031,"Dallas Cowboys at Philadelphia Eagles",NA,1864,533.92,144,144,7171,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/New_York",0,"Philadelphia, PA","Philadelphia","Lincoln Financial Field","US",TRUE,0.90542686,"19148","lincoln-financial-field","Philadelphia, PA 19148","PA",18,"1020 Pattison Ave","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets",330,39.9046,-75.1675,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"159","2018-09-05","2018-09-05_11.00.08",0.903,"2018-11-13T01:15:00",FALSE,0.908,"normal","nfl","2018-11-12T17:15:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Giants at 49ers","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","2018-11-13T05:15:00","2018-04-20T00:47:54",4347117,"New York Giants at San Francisco 49ers",NA,2003,272.73,79,79,3694,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/Los_Angeles",0,"Santa Clara, CA","Santa Clara","Levi's Stadium","US",TRUE,0.95768774,"95054","levi-s-stadium","Santa Clara, CA 95054","CA",13,"4900 Marie P DeBartolo Way","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets",58670,37.4023,-121.969,FALSE,"2015-07-10T00:00:00Z","QRCODE_TM"
"160","2018-09-05","2018-09-05_11.00.08",0.921,"2018-11-16T01:20:00",FALSE,0.93,"normal","nfl","2018-11-15T17:20:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Packers at Seahawks","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","2018-11-16T05:20:00","2018-04-20T00:47:56",4347126,"Green Bay Packers at Seattle Seahawks",NA,921,655.33,266,266,2124,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/Los_Angeles",0,"Seattle, WA","Seattle","CenturyLink Field","US",TRUE,0.87232786,"98134","centurylink-field","Seattle, WA 98134","WA",14,"800 Occidental Ave S","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets",339,47.6,-122.33,FALSE,"2018-03-02T22:54:54Z","QRCODE"
"161","2018-09-05","2018-09-05_11.00.08",0.499,"2018-11-17T18:00:00",FALSE,0.465,"normal","ncaa_football","2018-11-17T12:00:00",FALSE,FALSE,"",FALSE,"2018-02-28T00:00:00","South Alabama at Louisiana","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-12-pm/4281956","2018-11-17T22:00:00","2018-02-28T15:00:12",4281956,"South Alabama Jaguars at Louisiana Ragin Cajuns Football",NA,154,67.45,55,55,86,NA,NA,NA,"America/Chicago",0,"Lafayette, LA","Lafayette","Cajun Field","US",TRUE,0.43303972,"70506","cajun-field","Lafayette, LA 70506","LA",5,"201 Reinhardt Dr","Cajun Field","https://seatgeek.com/venues/cajun-field/tickets",2796,30.22,-92.04,NA,NA,NA
"162","2018-09-05","2018-09-05_11.00.08",0.819,"2018-11-18T18:00:00",FALSE,0.812,"normal","nfl","2018-11-18T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Bengals at Ravens","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","2018-11-18T22:00:00","2018-04-20T00:47:45",4347068,"Cincinnati Bengals at Baltimore Ravens",NA,2494,189.45,43,43,833,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/New_York",0,"Baltimore, MD","Baltimore","M&T Bank Stadium","US",TRUE,0.8927189,"21230","m-t-bank-stadium","Baltimore, MD 21230","MD",9,"1101 Russell St","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets",1121,39.2774,-76.623,FALSE,"2015-08-04T00:00:00Z","QRCODE_TM"
"163","2018-09-05","2018-09-05_11.00.08",0.942,"2018-11-18T18:00:00",FALSE,0.943,"normal","nfl","2018-11-18T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Cowboys at Falcons","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","2018-11-18T22:00:00","2018-04-20T00:47:41",4347049,"Dallas Cowboys at Atlanta Falcons",NA,1621,531.07,212,212,2946,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/New_York",0,"Atlanta, GA","Atlanta","Mercedes-Benz Stadium","US",TRUE,0.76958936,"30313","mercedes-benz-stadium","Atlanta, GA 30313","GA",15,"35 Northside Dr NW","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",419590,33.76,-84.4,FALSE,"2018-08-23T20:14:46Z","QRCODE"
"164","2018-09-05","2018-09-05_11.00.08",0.882,"2018-11-18T18:00:00",FALSE,0.881,"normal","nfl","2018-11-18T12:00:00",FALSE,TRUE,"",FALSE,"2018-04-20T00:00:00","Eagles at Saints","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","2018-11-18T22:00:00","2018-04-20T00:47:25",4346969,"Philadelphia Eagles at New Orleans Saints",NA,1295,397.22,160,160,3000,FALSE,"2018-05-29T20:39:16Z","QRCODE","America/Chicago",0,"New Orleans, LA","New Orleans","Mercedes-Benz Superdome","US",TRUE,0.8966978,"70112","mercedes-benz-superdome","New Orleans, LA 70112","LA",20,"1500 Sugar Bowl Drive","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",128,29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"165","2018-09-05","2018-09-05_11.00.08",0.893,"2018-11-18T18:00:00",FALSE,0.888,"normal","nfl","2018-11-18T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Panthers at Lions","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","2018-11-18T22:00:00","2018-04-20T00:47:37",4347025,"Carolina Panthers at Detroit Lions",NA,1173,262.01,69,69,11426,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/Detroit",0,"Detroit, MI","Detroit","Ford Field","US",TRUE,0.9029952,"48226","ford-field","Detroit, MI 48226","MI",11,"2000 Brush St.","Ford Field","https://seatgeek.com/venues/ford-field/tickets",346,42.34,-83.0459,FALSE,"2015-11-04T17:31:52Z","NONE"
"166","2018-09-05","2018-09-05_11.00.08",0.879,"2018-11-18T18:00:00",FALSE,0.881,"normal","nfl","2018-11-18T12:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Vikings at Bears","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","2018-11-18T22:00:00","2018-04-20T00:47:32",4347005,"Minnesota Vikings at Chicago Bears",NA,1963,380.36,103,103,1969,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/Chicago",0,"Chicago, IL","Chicago","Soldier Field","US",TRUE,0.940013,"60605","soldier-field","Chicago, IL 60605","IL",12,"1410 S. Museum Campus Drive","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets",31,41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"167","2018-09-05","2018-09-05_11.00.08",0.849,"2018-11-18T18:00:00",FALSE,0.839,"normal","nfl","2018-11-18T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Titans at Colts","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","2018-11-18T22:00:00","2018-04-20T00:47:22",4346957,"Tennessee Titans at Indianapolis Colts",NA,2434,168.49,31,31,6154,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/Indiana/Indianapolis",0,"Indianapolis, IN","Indianapolis","Lucas Oil Stadium","US",TRUE,0.9071682,"46225","lucas-oil-stadium","Indianapolis, IN 46225","IN",15,"500 South Capitol Avenue","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets",1130,39.7601,-86.1639,FALSE,"2015-08-22T16:51:43Z","QRCODE_TM"
"168","2018-09-05","2018-09-05_11.00.08",0.884,"2018-11-18T18:00:00",FALSE,0.89,"normal","nfl","2018-11-18T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Buccaneers at Giants","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","2018-11-18T22:00:00","2018-04-20T00:47:16",4346929,"Tampa Bay Buccaneers at New York Giants",NA,2816,278.23,94,94,2476,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/New_York",0,"East Rutherford, NJ","East Rutherford","MetLife Stadium","US",TRUE,0.94873494,"07073","metlife-stadium","East Rutherford, NJ 07073","NJ",21,"1 MetLife Stadium Drive","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets",1587,40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"169","2018-09-05","2018-09-05_11.00.08",0.891,"2018-11-18T18:00:00",FALSE,0.893,"normal","nfl","2018-11-18T13:00:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Texans at Redskins","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","2018-11-18T22:00:00","2018-04-20T00:47:17",4346939,"Houston Texans at Washington Redskins",NA,2022,210.7,80,80,1276,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/New_York",0,"Landover, MD","Landover","FedEx Field","US",TRUE,0.9333444,"20785","fedex-field","Landover, MD 20785","MD",9,"1600 Fedex Way","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets",35,38.9071,-76.8658,FALSE,"2015-09-12T14:13:58Z","QRCODE_TM"
"170","2018-09-05","2018-09-05_11.00.08",0.897,"2018-11-18T21:05:00",FALSE,0.91,"normal","nfl","2018-11-18T13:05:00",FALSE,FALSE,"",FALSE,"2018-04-20T00:00:00","Broncos at Chargers","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","2018-11-19T01:05:00","2018-04-20T00:47:52",4347110,"Denver Broncos at Los Angeles Chargers",NA,800,317.3,163,163,4606,FALSE,"2018-08-24T21:53:40Z","QRCODE","America/Los_Angeles",0,"Carson, CA","Carson","StubHub Center","US",TRUE,0.7228164,"90746","stubhub-center","Carson, CA 90746","CA",14,"18400 Avalon Blvd","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets",52,33.8643,-118.261,NA,NA,NA
