"","date","timestamp","datetime_local","popularity","datetime_utc","date_tbd","created_at","score","id","description","visible_until_utc","short_title","is_open","type","status","datetime_tbd","title","announce_date","url","time_tbd","general_admission","median_price","lowest_price","highest_price","lowest_price_good_deals","listing_count","average_price","visible_listing_count","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","popularity_venue","has_upcoming_events","extended_address","display_location","slug","metro_code","id_venue","postal_code","timezone","city","state","address","name","num_upcoming_events","url_venue","country","score_venue","name_v2","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"31","2018-10-05","2018-10-05_11.05.06","2018-10-15T19:15:00",0.92,"2018-10-16T00:15:00",FALSE,"2018-04-20T00:47:13",0.946,4346914,"","2018-10-16T04:15:00","49ers at Packers",FALSE,"nfl","normal",FALSE,"San Francisco 49ers at Green Bay Packers","2018-04-20T00:00:00","https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914",FALSE,NA,242,144,539,131,161,260.85715,543,"2018-08-24T21:53:38Z","QRCODE",FALSE,0,TRUE,"Green Bay, WI 54304","Green Bay, WI","lambeau-field",658,1125,"54304","America/Chicago","Green Bay","WI","1265 Lombardi Avenue","Lambeau Field",5,"https://seatgeek.com/venues/lambeau-field/tickets","US",0.92909414,"Lambeau Field",44.5013,-88.0622,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"32","2018-10-05","2018-10-05_11.05.06","2018-10-18T17:20:00",0.915,"2018-10-19T00:20:00",FALSE,"2018-04-20T00:47:51",0.941,4347102,"","2018-10-19T04:20:00","Broncos at Cardinals",FALSE,"nfl","normal",FALSE,"Denver Broncos at Arizona Cardinals","2018-04-20T00:00:00","https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102",FALSE,NA,145,58,543,58,400,170.85,656,"2018-08-24T21:53:38Z","QRCODE",FALSE,0,TRUE,"Glendale, AZ 85305","Glendale, AZ","state-farm-stadium",753,43,"85305","America/Phoenix","Glendale","AZ","1 Cardinals Drive","State Farm Stadium",9,"https://seatgeek.com/venues/state-farm-stadium/tickets","US",0.93402725,"State Farm Stadium",33.5294,-112.262,"2015-12-21T17:26:05Z","NONE",FALSE
"33","2018-10-05","2018-10-05_11.05.06","2018-10-20T18:30:00",0.472,"2018-10-20T23:30:00",FALSE,"2018-08-01T16:01:33",0.319,4471322,"","2018-10-21T03:30:00","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",FALSE,"sports","normal",FALSE,"Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","2018-08-01T00:00:00","https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,0,TRUE,"Jonesboro, AR 72401","Jonesboro, AR","asu-convocation-center-1",734,4081,"72401","America/Chicago","Jonesboro","AR","217 Olympic Drive","ASU Convocation Center",42,"https://seatgeek.com/venues/asu-convocation-center-1/tickets","US",0.5808074,"ASU Convocation Center",35.8438,-90.6691,NA,NA,NA
"34","2018-10-05","2018-10-05_11.05.06","2018-10-21T12:00:00",0.937,"2018-10-21T17:00:00",FALSE,"2018-04-20T00:47:33",0.978,4347008,"","2018-10-21T21:00:00","Patriots at Bears",FALSE,"nfl","normal",FALSE,"New England Patriots at Chicago Bears","2018-04-20T00:00:00","https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008",FALSE,NA,690,392,123582,364,57,2863.5264,414,"2018-08-24T21:53:38Z","QRCODE",FALSE,0,TRUE,"Chicago, IL 60605","Chicago, IL","soldier-field",602,31,"60605","America/Chicago","Chicago","IL","1410 S. Museum Campus Drive","Soldier Field",7,"https://seatgeek.com/venues/soldier-field/tickets","US",0.940013,"Soldier Field",41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"35","2018-10-05","2018-10-05_11.05.06","2018-10-21T13:00:00",0.856,"2018-10-21T17:00:00",FALSE,"2018-04-20T00:47:22",0.867,4346960,"","2018-10-21T21:00:00","Bills at Colts",FALSE,"nfl","normal",FALSE,"Buffalo Bills at Indianapolis Colts","2018-04-20T00:00:00","https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960",FALSE,NA,105,32,840,27,748,110.17246,998,"2018-08-24T21:53:38Z","QRCODE",FALSE,0,TRUE,"Indianapolis, IN 46225","Indianapolis, IN","lucas-oil-stadium",527,1130,"46225","America/Indiana/Indianapolis","Indianapolis","IN","500 South Capitol Avenue","Lucas Oil Stadium",12,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","US",0.9071682,"Lucas Oil Stadium",39.7601,-86.1639,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"36","2018-10-05","2018-10-05_11.05.06","2018-10-21T13:00:00",0.922,"2018-10-21T17:00:00",FALSE,"2018-04-20T00:47:26",0.957,4346975,"","2018-10-21T21:00:00","Vikings at Jets",FALSE,"nfl","normal",FALSE,"Minnesota Vikings at New York Jets","2018-04-20T00:00:00","https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975",FALSE,NA,179,73,1032,63,442,221.37782,832,"2018-08-24T21:53:38Z","QRCODE",FALSE,0,TRUE,"East Rutherford, NJ 07073","East Rutherford, NJ","metlife-stadium",501,1587,"07073","America/New_York","East Rutherford","NJ","1 MetLife Stadium Drive","MetLife Stadium",15,"https://seatgeek.com/venues/metlife-stadium/tickets","US",0.94873494,"MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"37","2018-10-05","2018-10-05_11.05.06","2018-10-21T13:00:00",0.874,"2018-10-21T17:00:00",FALSE,"2018-04-20T00:47:47",0.893,4347084,"","2018-10-21T21:00:00","Lions at Dolphins",FALSE,"nfl","normal",FALSE,"Detroit Lions at Miami Dolphins","2018-04-20T00:00:00","https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084",FALSE,NA,149,69,899,50,127,164.74803,941,"2018-08-24T21:53:38Z","QRCODE",FALSE,0,TRUE,"Miami Gardens, FL 33056","Miami Gardens, FL","hard-rock-stadium",528,29,"33056","America/New_York","Miami Gardens","FL","347 Don Shula Dr.","Hard Rock Stadium",35,"https://seatgeek.com/venues/hard-rock-stadium/tickets","US",0.8378203,"Hard Rock Stadium",25.96,-80.24,"2017-10-03T18:58:44Z","NONE",FALSE
"38","2018-10-05","2018-10-05_11.05.06","2018-10-21T13:00:00",0.861,"2018-10-21T17:00:00",FALSE,"2018-04-20T00:47:16",0.879,4346931,"","2018-10-21T21:00:00","Browns at Buccaneers",FALSE,"nfl","normal",FALSE,"Cleveland Browns at Tampa Bay Buccaneers","2018-04-20T00:00:00","https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931",FALSE,NA,206,82,488,82,14,261.14285,333,"2018-08-24T21:53:38Z","QRCODE",FALSE,0,TRUE,"Tampa, FL 33607","Tampa, FL","raymond-james-stadium",539,39,"33607","America/New_York","Tampa","FL","4201 North Dale Mabry Highway","Raymond James Stadium",15,"https://seatgeek.com/venues/raymond-james-stadium/tickets","US",0.86513025,"Raymond James Stadium",27.9753,-82.5034,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"39","2018-10-05","2018-10-05_11.05.06","2018-10-21T13:00:00",0.923,"2018-10-21T17:00:00",FALSE,"2018-04-20T00:47:39",0.957,4347036,"","2018-10-21T21:00:00","Panthers at Eagles",FALSE,"nfl","normal",FALSE,"Carolina Panthers at Philadelphia Eagles","2018-04-20T00:00:00","https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036",FALSE,NA,362,218,3586,187,248,411.7016,680,"2018-08-24T21:53:38Z","QRCODE",FALSE,0,TRUE,"Philadelphia, PA 19148","Philadelphia, PA","lincoln-financial-field",504,330,"19148","America/New_York","Philadelphia","PA","1020 Pattison Ave","Lincoln Financial Field",14,"https://seatgeek.com/venues/lincoln-financial-field/tickets","US",0.90542686,"Lincoln Financial Field",39.9046,-75.1675,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"40","2018-10-05","2018-10-05_11.05.06","2018-10-21T12:00:00",0.896,"2018-10-21T17:00:00",FALSE,"2018-04-20T00:47:27",0.921,4346982,"","2018-10-21T21:00:00","Bengals at Chiefs",FALSE,"nfl","normal",FALSE,"Cincinnati Bengals at Kansas City Chiefs","2018-04-20T00:00:00","https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982",FALSE,NA,146,71,603,71,921,165.51683,1127,"2018-08-24T21:53:38Z","QRCODE",FALSE,0,TRUE,"Kansas City, MO 64129","Kansas City, MO","arrowhead-stadium",616,1128,"64129","America/Chicago","Kansas City","MO","1 Arrowhead Drive","Arrowhead Stadium",8,"https://seatgeek.com/venues/arrowhead-stadium/tickets","US",0.8827867,"Arrowhead Stadium",39.0489,-94.4839,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"41","2018-10-05","2018-10-05_11.05.06","2018-10-21T13:00:00",0.821,"2018-10-21T17:00:00",FALSE,"2018-04-20T00:47:19",0.823,4346948,"","2018-10-21T21:00:00","Texans at Jaguars",FALSE,"nfl","normal",FALSE,"Houston Texans at Jacksonville Jaguars","2018-04-20T00:00:00","https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948",FALSE,NA,89,44,489,45,506,109.478264,775,"2018-08-24T21:53:38Z","QRCODE",FALSE,0,TRUE,"Jacksonville, FL 32202","Jacksonville, FL","everbank-field",561,5178,"32202","America/New_York","Jacksonville","FL","1 Everbank Field Dr","EverBank Field",7,"https://seatgeek.com/venues/everbank-field/tickets","US",0.83759147,"EverBank Field",30.3239,-81.6373,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"42","2018-10-05","2018-10-05_11.05.06","2018-10-21T16:05:00",0.863,"2018-10-21T20:05:00",FALSE,"2018-04-20T00:47:45",0.878,4347071,"","2018-10-22T00:05:00","Saints at Ravens",FALSE,"nfl","normal",FALSE,"New Orleans Saints at Baltimore Ravens","2018-04-20T00:00:00","https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071",FALSE,NA,121,65,619,65,363,150.04959,732,"2018-08-24T21:53:38Z","QRCODE",FALSE,0,TRUE,"Baltimore, MD 21230","Baltimore, MD","m-t-bank-stadium",512,1121,"21230","America/New_York","Baltimore","MD","1101 Russell St","M&T Bank Stadium",7,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","US",0.8927189,"M&T Bank Stadium",39.2774,-76.623,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"43","2018-10-05","2018-10-05_11.05.06","2018-10-21T16:25:00",0.953,"2018-10-21T20:25:00",FALSE,"2018-04-20T00:47:18",0.995,4346941,"","2018-10-22T00:25:00","Cowboys at Redskins",FALSE,"nfl","normal",FALSE,"Dallas Cowboys at Washington Redskins","2018-04-20T00:00:00","https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941",FALSE,NA,288,199,661,184,121,315.52066,981,"2018-08-24T21:53:38Z","QRCODE",FALSE,0,TRUE,"Landover, MD 20785","Landover, MD","fedex-field",511,35,"20785","America/New_York","Landover","MD","1600 Fedex Way","FedEx Field",6,"https://seatgeek.com/venues/fedex-field/tickets","US",0.9333444,"FedEx Field",38.9071,-76.8658,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"44","2018-10-05","2018-10-05_11.05.06","2018-10-21T17:20:00",0.905,"2018-10-22T00:20:00",FALSE,"2018-04-20T00:47:54",0.937,4347118,"","2018-10-22T04:20:00","Rams at 49ers",FALSE,"nfl","normal",FALSE,"Los Angeles Rams at San Francisco 49ers","2018-04-20T00:00:00","https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118",FALSE,NA,180,69,1246,68,806,199.09305,989,"2018-08-24T21:53:38Z","QRCODE",FALSE,0,TRUE,"Santa Clara, CA 95054","Santa Clara, CA","levi-s-stadium",0,58670,"95054","America/Los_Angeles","Santa Clara","CA","4900 Marie P DeBartolo Way","Levi's Stadium",12,"https://seatgeek.com/venues/levi-s-stadium/tickets","US",0.95768774,"Levi's Stadium",37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"45","2018-10-05","2018-10-05_11.05.06","2018-10-22T20:15:00",0.912,"2018-10-23T00:15:00",FALSE,"2018-04-20T00:47:42",0.949,4347050,"","2018-10-23T04:15:00","Giants at Falcons",FALSE,"nfl","normal",FALSE,"New York Giants at Atlanta Falcons","2018-04-20T00:00:00","https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050",FALSE,NA,273,109,1241,109,734,288.203,796,"2018-08-24T21:53:38Z","QRCODE",FALSE,0,TRUE,"Atlanta, GA 30313","Atlanta, GA","mercedes-benz-stadium",0,419590,"30313","America/New_York","Atlanta","GA","441 M.L.K. Jr Dr NW","Mercedes-Benz Stadium",19,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","US",0.76958936,"Mercedes-Benz Stadium",33.76,-84.4,"2018-08-23T20:14:46Z","QRCODE",FALSE
"46","2018-10-05","2018-10-05_11.05.06","2018-10-23T19:00:00",0.469,"2018-10-24T00:00:00",FALSE,"2018-02-28T15:00:17",0.346,4281985,"","2018-10-24T04:00:00","Troy at South Alabama",FALSE,"ncaa_football","normal",FALSE,"Troy Trojans at South Alabama Jaguars Football","2018-02-28T00:00:00","https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985",FALSE,NA,33,20,93,20,32,40.90625,11,NA,NA,NA,0,TRUE,"Mobile, AL 36604","Mobile, AL","ladd-peebles-stadium",686,3716,"36604","America/Chicago","Mobile","AL","1621 Virginia St.","Ladd Peebles Stadium",5,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets","US",0.50177634,"Ladd Peebles Stadium",30.6748,-88.0761,NA,NA,NA
"47","2018-10-05","2018-10-05_11.05.06","2018-10-25T19:20:00",0.865,"2018-10-26T00:20:00",FALSE,"2018-04-20T00:47:36",0.9,4347018,"","2018-10-26T04:20:00","Dolphins at Texans",FALSE,"nfl","normal",FALSE,"Miami Dolphins at Houston Texans","2018-04-20T00:00:00","https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018",FALSE,NA,127,42,622,44,657,158.82648,1004,"2018-08-24T21:53:38Z","QRCODE",FALSE,0,TRUE,"Houston, TX 77054","Houston, TX","nrg-stadium",618,41,"77054","America/Chicago","Houston","TX","1 Reliant Park","NRG Stadium",44,"https://seatgeek.com/venues/nrg-stadium/tickets","US",0.8624192,"NRG Stadium",29.6847,-95.4107,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"48","2018-10-05","2018-10-05_11.05.06","2018-10-28T13:00:00",0.849,"2018-10-28T17:00:00",FALSE,"2018-04-20T00:47:40",0.874,4347041,"","2018-10-28T21:00:00","Buccaneers at Bengals",FALSE,"nfl","normal",FALSE,"Tampa Bay Buccaneers at Cincinnati Bengals","2018-04-20T00:00:00","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041",FALSE,NA,93,43,332,43,493,106.040565,847,"2018-08-24T21:53:39Z","QRCODE",FALSE,0,TRUE,"Cincinnati, OH 45202","Cincinnati, OH","paul-brown-stadium",515,1124,"45202","America/New_York","Cincinnati","OH","1 Paul Brown Stadium","Paul Brown Stadium",7,"https://seatgeek.com/venues/paul-brown-stadium/tickets","US",0.86166537,"Paul Brown Stadium",39.0961,-84.5177,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"49","2018-10-05","2018-10-05_11.05.06","2018-10-28T13:00:00",0.9,"2018-10-28T17:00:00",FALSE,"2018-04-20T00:47:37",0.937,4347026,"","2018-10-28T21:00:00","Seahawks at Lions",FALSE,"nfl","normal",FALSE,"Seattle Seahawks at Detroit Lions","2018-04-20T00:00:00","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026",FALSE,NA,124,72,2328,69,388,157.04124,598,"2018-08-24T21:53:39Z","QRCODE",FALSE,0,TRUE,"Detroit, MI 48226","Detroit, MI","ford-field",505,346,"48226","America/Detroit","Detroit","MI","2000 Brush St.","Ford Field",11,"https://seatgeek.com/venues/ford-field/tickets","US",0.9029952,"Ford Field",42.34,-83.0459,"2015-11-04T17:31:52Z","NONE",FALSE
"50","2018-10-05","2018-10-05_11.05.06","2018-10-28T13:00:00",0.876,"2018-10-28T17:00:00",FALSE,"2018-04-20T00:47:45",0.913,4347070,"","2018-10-28T21:00:00","Ravens at Panthers",FALSE,"nfl","normal",FALSE,"Baltimore Ravens at Carolina Panthers","2018-04-20T00:00:00","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070",FALSE,NA,192,81,685,81,286,239.88461,603,"2018-08-24T21:53:39Z","QRCODE",FALSE,0,TRUE,"Charlotte, NC 28202","Charlotte, NC","bank-of-america-stadium",517,1122,"28202","America/New_York","Charlotte","NC","800 South Mint Street","Bank of America Stadium",9,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","US",0.8968222,"Bank of America Stadium",35.2243,-80.8524,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"51","2018-10-05","2018-10-05_11.05.06","2018-10-28T13:00:00",0.897,"2018-10-28T17:00:00",FALSE,"2018-04-20T00:47:17",0.941,4346940,"","2018-10-28T21:00:00","Redskins at Giants",FALSE,"nfl","normal",FALSE,"Washington Redskins at New York Giants","2018-04-20T00:00:00","https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940",FALSE,NA,236,134,1438,130,390,303.81024,705,"2018-08-24T21:53:39Z","QRCODE",FALSE,0,TRUE,"East Rutherford, NJ 07073","East Rutherford, NJ","metlife-stadium",501,1587,"07073","America/New_York","East Rutherford","NJ","1 MetLife Stadium Drive","MetLife Stadium",15,"https://seatgeek.com/venues/metlife-stadium/tickets","US",0.94873494,"MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"52","2018-10-05","2018-10-05_11.05.06","2018-10-28T12:00:00",0.892,"2018-10-28T17:00:00",FALSE,"2018-04-20T00:47:27",0.933,4346981,"","2018-10-28T21:00:00","Broncos at Chiefs",FALSE,"nfl","normal",FALSE,"Denver Broncos at Kansas City Chiefs","2018-04-20T00:00:00","https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981",FALSE,NA,250,145,846,145,659,266.71167,902,"2018-08-24T21:53:39Z","QRCODE",FALSE,0,TRUE,"Kansas City, MO 64129","Kansas City, MO","arrowhead-stadium",616,1128,"64129","America/Chicago","Kansas City","MO","1 Arrowhead Drive","Arrowhead Stadium",8,"https://seatgeek.com/venues/arrowhead-stadium/tickets","US",0.8827867,"Arrowhead Stadium",39.0489,-94.4839,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"53","2018-10-05","2018-10-05_11.05.06","2018-10-28T13:00:00",0.882,"2018-10-28T17:00:00",FALSE,"2018-04-20T00:47:46",0.918,4347078,"","2018-10-28T21:00:00","Browns at Steelers",FALSE,"nfl","normal",FALSE,"Cleveland Browns at Pittsburgh Steelers","2018-04-20T00:00:00","https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078",FALSE,NA,259,94,1138,94,230,305.5522,522,"2018-08-24T21:53:39Z","QRCODE",FALSE,0,TRUE,"Pittsburgh, PA 15212","Pittsburgh, PA","heinz-field",508,1119,"15212","America/New_York","Pittsburgh","PA","100 Art Rooney Avenue","Heinz Field",9,"https://seatgeek.com/venues/heinz-field/tickets","US",0.9033526,"Heinz Field",40.4468,-80.0158,"2018-10-04T12:42:28Z","QRCODE",FALSE
"54","2018-10-05","2018-10-05_11.05.06","2018-10-28T12:00:00",0.887,"2018-10-28T17:00:00",FALSE,"2018-04-20T00:47:33",0.925,4347007,"","2018-10-28T21:00:00","Jets at Bears",FALSE,"nfl","normal",FALSE,"New York Jets at Chicago Bears","2018-04-20T00:00:00","https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007",FALSE,NA,310,182,1198,190,100,354.77,604,"2018-08-24T21:53:39Z","QRCODE",FALSE,0,TRUE,"Chicago, IL 60605","Chicago, IL","soldier-field",602,31,"60605","America/Chicago","Chicago","IL","1410 S. Museum Campus Drive","Soldier Field",7,"https://seatgeek.com/venues/soldier-field/tickets","US",0.940013,"Soldier Field",41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"55","2018-10-05","2018-10-05_11.05.06","2018-10-28T13:05:00",0.86,"2018-10-28T20:05:00",FALSE,"2018-04-20T01:04:25",0.889,4347153,"","2018-10-29T00:05:00","Colts at Raiders",FALSE,"nfl","normal",FALSE,"Indianapolis Colts at Oakland Raiders","2018-04-20T00:00:00","https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153",FALSE,NA,158,75,482,75,372,168.81989,756,"2018-08-24T21:53:39Z","QRCODE",FALSE,0,TRUE,"Oakland, CA 94621","Oakland, CA","oakland-alameda-county-coliseum",807,14,"94621","America/Los_Angeles","Oakland","CA","7000 Coliseum Way","Oakland-Alameda County Coliseum",8,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US",0.7817843,"Oakland-Alameda County Coliseum",37.7469,-122.201,"2015-06-24T00:00:00Z","PDF417",FALSE
"56","2018-10-05","2018-10-05_11.05.06","2018-10-28T13:25:00",0.924,"2018-10-28T20:25:00",FALSE,"2018-04-20T00:47:14",0.977,4346921,"","2018-10-29T00:25:00","Packers at Rams",FALSE,"nfl","normal",FALSE,"Green Bay Packers at Los Angeles Rams","2018-04-20T00:00:00","https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921",FALSE,NA,471,244,1385,242,410,514.75854,982,"2018-08-24T21:53:39Z","QRCODE",FALSE,0,TRUE,"Los Angeles, CA 90037","Los Angeles, CA","los-angeles-memorial-coliseum-1",0,51012,"90037","America/Los_Angeles","Los Angeles","CA","3911 S Figueroa St","Los Angeles Memorial Coliseum",8,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","US",0.86898464,"Los Angeles Memorial Coliseum",34.0138,-118.288,"2018-08-23T17:59:28Z","QRCODE",FALSE
"57","2018-10-05","2018-10-05_11.05.06","2018-10-28T13:25:00",0.893,"2018-10-28T20:25:00",FALSE,"2018-04-20T00:47:51",0.931,4347101,"","2018-10-29T00:25:00","49ers at Cardinals",FALSE,"nfl","normal",FALSE,"San Francisco 49ers at Arizona Cardinals","2018-04-20T00:00:00","https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101",FALSE,NA,147,59,197,41,5,146.8,912,"2018-08-24T21:53:39Z","QRCODE",FALSE,0,TRUE,"Glendale, AZ 85305","Glendale, AZ","state-farm-stadium",753,43,"85305","America/Phoenix","Glendale","AZ","1 Cardinals Drive","State Farm Stadium",9,"https://seatgeek.com/venues/state-farm-stadium/tickets","US",0.93402725,"State Farm Stadium",33.5294,-112.262,"2015-12-21T17:26:05Z","NONE",FALSE
"58","2018-10-05","2018-10-05_11.05.06","2018-10-28T19:20:00",0.887,"2018-10-29T00:20:00",FALSE,"2018-04-20T01:04:04",0.926,4347136,"","2018-10-29T04:20:00","Saints at Vikings",FALSE,"nfl","normal",FALSE,"New Orleans Saints at Minnesota Vikings","2018-04-20T00:00:00","https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136",FALSE,NA,286,125,2030,128,509,329.54028,753,"2018-08-24T21:53:39Z","QRCODE",FALSE,0,TRUE,"Minneapolis, MN 55415","Minneapolis, MN","u-s-bank-stadium",0,218451,"55415","America/Chicago","Minneapolis","MN","900 South 5th Street","U.S. Bank Stadium",15,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","US",0.88524246,"U.S. Bank Stadium",44.97,-93.26,"2018-08-22T15:34:15Z","NONE",FALSE
"59","2018-10-05","2018-10-05_11.05.06","2018-10-29T20:15:00",0.89,"2018-10-30T00:15:00",FALSE,"2018-04-20T00:47:44",0.935,4347062,"","2018-10-30T04:15:00","Patriots at Bills",FALSE,"nfl","normal",FALSE,"New England Patriots at Buffalo Bills","2018-04-20T00:00:00","https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062",FALSE,NA,148,77,835,77,813,169.78474,943,"2018-08-24T21:53:39Z","QRCODE",FALSE,0,TRUE,"Orchard Park, NY 14127","Orchard Park, NY","new-era-field",514,1135,"14127","America/New_York","Orchard Park","NY","1 Bills Drive","New Era Field",7,"https://seatgeek.com/venues/new-era-field/tickets","US",0.8815085,"New Era Field",42.7737,-78.7874,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"60","2018-10-05","2018-10-05_11.05.06","2018-11-01T17:20:00",0.925,"2018-11-02T00:20:00",FALSE,"2018-04-20T00:47:57",0.988,4347131,"","2018-11-02T04:20:00","Raiders at 49ers",FALSE,"nfl","normal",FALSE,"Oakland Raiders at San Francisco 49ers","2018-04-20T00:00:00","https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131",FALSE,NA,408,201,2989,193,696,439.12643,886,"2018-08-24T21:53:39Z","QRCODE",FALSE,0,TRUE,"Santa Clara, CA 95054","Santa Clara, CA","levi-s-stadium",0,58670,"95054","America/Los_Angeles","Santa Clara","CA","4900 Marie P DeBartolo Way","Levi's Stadium",12,"https://seatgeek.com/venues/levi-s-stadium/tickets","US",0.95768774,"Levi's Stadium",37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"61","2018-10-05","2018-10-05_11.05.06","2018-11-03T13:00:00",0,"2018-11-03T18:00:00",FALSE,"2018-07-28T16:00:52",0,4466234,"","2018-11-03T22:00:00","Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball",FALSE,"sports","normal",FALSE,"Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball","2018-07-28T00:00:00","https://seatgeek.com/texas-tech-red-raiders-at-kansas-jayhawks-womens-volleyball-tickets/sport/2018-11-03-1-pm/4466234",FALSE,NA,82,82,82,NA,1,82,1,NA,NA,NA,0,TRUE,"Lawrence, ","Lawrence","horejsi-center",0,74230,"66045","America/Chicago","Lawrence",NA,"1550 Allen Fieldhhouse Dr","Horejsi Center",6,"https://seatgeek.com/venues/horejsi-center/tickets","",0.56565154,"Horejsi Center",38.9535,-95.2532,NA,NA,NA
