"","date","timestamp","short_title","description","status","title","datetime_tbd","id","datetime_local","time_tbd","url","score","popularity","type","datetime_utc","visible_until_utc","is_open","created_at","date_tbd","announce_date","general_admission","lowest_price_good_deals","listing_count","average_price","visible_listing_count","median_price","lowest_price","highest_price","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","metro_code","name_v2","address","slug","city","postal_code","timezone","url_venue","score_venue","state","name","id_venue","has_upcoming_events","display_location","extended_address","popularity_venue","num_upcoming_events","country","lat","lon","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"64","2018-10-01","2018-10-01_11.06.03","South Alabama at Arkansas State","","normal","South Alabama Jaguars at Arkansas State Red Wolves Football",FALSE,4281935,"2018-11-03T14:00:00",FALSE,"https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935",0.546,0.576,"ncaa_football","2018-11-03T19:00:00","2018-11-03T23:00:00",FALSE,"2018-02-28T15:00:09",FALSE,"2018-02-28T00:00:00",NA,NA,95,43.757896,46,45,23,78,NA,NA,NA,0,"Centennial Bank Stadium","2180 Aggie Rd","centennial-bank-stadium-1","Jonesboro","72401","America/Chicago","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets",0.47753516,"AR","Centennial Bank Stadium",8896,TRUE,"Jonesboro, AR","Jonesboro, AR 72401",0,3,"US",35.8429,-90.6797,NA,NA,NA
"65","2018-10-01","2018-10-01_11.06.03","Jets at Dolphins","","normal","New York Jets at Miami Dolphins",FALSE,4347083,"2018-11-04T13:00:00",FALSE,"https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083",0.891,0.846,"nfl","2018-11-04T18:00:00","2018-11-04T22:00:00",FALSE,"2018-04-20T00:47:47",FALSE,"2018-04-20T00:00:00",NA,71,159,241.03145,821,195,72,899,"QRCODE","2018-08-24T21:53:39Z",FALSE,528,"Hard Rock Stadium","347 Don Shula Dr.","hard-rock-stadium","Miami Gardens","33056","America/New_York","https://seatgeek.com/venues/hard-rock-stadium/tickets",0.8378203,"FL","Hard Rock Stadium",29,TRUE,"Miami Gardens, FL","Miami Gardens, FL 33056",0,35,"US",25.96,-80.24,"NONE","2017-10-03T18:58:44Z",FALSE
"66","2018-10-01","2018-10-01_11.06.03","Lions at Vikings","","normal","Detroit Lions at Minnesota Vikings",FALSE,4347140,"2018-11-04T12:00:00",FALSE,"https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140",0.908,0.868,"nfl","2018-11-04T18:00:00","2018-11-04T22:00:00",FALSE,"2018-04-20T01:04:05",FALSE,"2018-04-20T00:00:00",NA,109,446,277.60764,708,235,109,1394,"QRCODE","2018-08-24T21:53:39Z",FALSE,0,"U.S. Bank Stadium","900 South 5th Street","u-s-bank-stadium","Minneapolis","55415","America/Chicago","https://seatgeek.com/venues/u-s-bank-stadium/tickets",0.88524246,"MN","U.S. Bank Stadium",218451,TRUE,"Minneapolis, MN","Minneapolis, MN 55415",0,15,"US",44.97,-93.26,"NONE","2018-08-22T15:34:15Z",FALSE
"67","2018-10-01","2018-10-01_11.06.03","Chiefs at Browns","","normal","Kansas City Chiefs at Cleveland Browns",FALSE,4346997,"2018-11-04T13:00:00",FALSE,"https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997",0.857,0.826,"nfl","2018-11-04T18:00:00","2018-11-04T22:00:00",FALSE,"2018-04-20T00:47:31",FALSE,"2018-04-20T00:00:00",NA,54,906,132.99448,1070,117,54,477,"QRCODE","2018-08-24T21:53:39Z",FALSE,510,"FirstEnergy Stadium","100 Alfred Lerner Way","firstenergy-stadium-15","Cleveland","44114","America/New_York","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",0.86852187,"OH","FirstEnergy Stadium",1123,TRUE,"Cleveland, OH","Cleveland, OH 44114",0,6,"US",41.5065,-81.7,"NONE","2015-11-11T20:55:31Z",FALSE
"68","2018-10-01","2018-10-01_11.06.03","Steelers at Ravens","","normal","Pittsburgh Steelers at Baltimore Ravens",FALSE,4347069,"2018-11-04T13:00:00",FALSE,"https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069",0.885,0.843,"nfl","2018-11-04T18:00:00","2018-11-04T22:00:00",FALSE,"2018-04-20T00:47:45",FALSE,"2018-04-20T00:00:00",NA,122,360,296.29166,802,202,120,11310,"QRCODE","2018-08-24T21:53:39Z",FALSE,512,"M&T Bank Stadium","1101 Russell St","m-t-bank-stadium","Baltimore","21230","America/New_York","https://seatgeek.com/venues/m-t-bank-stadium/tickets",0.8927189,"MD","M&T Bank Stadium",1121,TRUE,"Baltimore, MD","Baltimore, MD 21230",0,7,"US",39.2774,-76.623,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"69","2018-10-01","2018-10-01_11.06.03","Falcons at Redskins","","normal","Atlanta Falcons at Washington Redskins",FALSE,4346937,"2018-11-04T13:00:00",FALSE,"https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937",0.918,0.876,"nfl","2018-11-04T18:00:00","2018-11-04T22:00:00",FALSE,"2018-04-20T00:47:17",FALSE,"2018-04-20T00:00:00",NA,79,638,170.15988,861,149,79,420,"QRCODE","2018-08-24T21:53:39Z",FALSE,511,"FedEx Field","1600 Fedex Way","fedex-field","Landover","20785","America/New_York","https://seatgeek.com/venues/fedex-field/tickets",0.9333444,"MD","FedEx Field",35,TRUE,"Landover, MD","Landover, MD 20785",0,6,"US",38.9071,-76.8658,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"70","2018-10-01","2018-10-01_11.06.03","Buccaneers at Panthers","","normal","Tampa Bay Buccaneers at Carolina Panthers",FALSE,4347033,"2018-11-04T13:00:00",FALSE,"https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033",0.873,0.833,"nfl","2018-11-04T18:00:00","2018-11-04T22:00:00",FALSE,"2018-04-20T00:47:38",FALSE,"2018-04-20T00:00:00",NA,71,273,204.13919,697,156,82,956,"QRCODE","2018-08-24T21:53:39Z",FALSE,517,"Bank of America Stadium","800 South Mint Street","bank-of-america-stadium","Charlotte","28202","America/New_York","https://seatgeek.com/venues/bank-of-america-stadium/tickets",0.8968222,"NC","Bank of America Stadium",1122,TRUE,"Charlotte, NC","Charlotte, NC 28202",0,9,"US",35.2243,-80.8524,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"71","2018-10-01","2018-10-01_11.06.03","Bears at Bills","","normal","Chicago Bears at Buffalo Bills",FALSE,4347061,"2018-11-04T13:00:00",FALSE,"https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061",0.898,0.856,"nfl","2018-11-04T18:00:00","2018-11-04T22:00:00",FALSE,"2018-04-20T00:47:43",FALSE,"2018-04-20T00:00:00",NA,54,804,131.91542,1096,105,58,603,"QRCODE","2018-08-24T21:53:39Z",FALSE,514,"New Era Field","1 Bills Drive","new-era-field","Orchard Park","14127","America/New_York","https://seatgeek.com/venues/new-era-field/tickets",0.8815085,"NY","New Era Field",1135,TRUE,"Orchard Park, NY","Orchard Park, NY 14127",0,7,"US",42.7737,-78.7874,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"72","2018-10-01","2018-10-01_11.06.03","Chargers at Seahawks","","normal","Los Angeles Chargers at Seattle Seahawks",FALSE,4347127,"2018-11-04T13:05:00",FALSE,"https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127",0.904,0.859,"nfl","2018-11-04T21:05:00","2018-11-05T01:05:00",FALSE,"2018-04-20T00:47:56",FALSE,"2018-04-20T00:00:00",NA,156,199,366.21106,602,364,156,955,"QRCODE","2018-08-24T21:53:39Z",FALSE,819,"CenturyLink Field","800 Occidental Ave S","centurylink-field","Seattle","98134","America/Los_Angeles","https://seatgeek.com/venues/centurylink-field/tickets",0.87232786,"WA","CenturyLink Field",339,TRUE,"Seattle, WA","Seattle, WA 98134",0,11,"US",47.6,-122.33,"QRCODE","2018-03-02T22:54:54Z",FALSE
"73","2018-10-01","2018-10-01_11.06.03","Texans at Broncos","","normal","Houston Texans at Denver Broncos",FALSE,4347141,"2018-11-04T14:05:00",FALSE,"https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141",0.868,0.836,"nfl","2018-11-04T21:05:00","2018-11-05T01:05:00",FALSE,"2018-04-20T01:04:05",FALSE,"2018-04-20T00:00:00",NA,130,88,358.14774,681,285,133,1271,"QRCODE","2018-08-24T21:53:39Z",FALSE,751,"Sports Authority Field at Mile High","1701 Bryant Street","sports-authority-field-at-mile-high","Denver","80204","America/Denver","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",0.9028296,"CO","Sports Authority Field at Mile High",1131,TRUE,"Denver, CO","Denver, CO 80204",0,7,"US",39.74,-105.02,"QRCODE_TM","2015-08-07T18:39:02Z",FALSE
"74","2018-10-01","2018-10-01_11.06.03","Rams at Saints","","normal","Los Angeles Rams at New Orleans Saints",FALSE,4346970,"2018-11-04T15:25:00",FALSE,"https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970",0.865,0.832,"nfl","2018-11-04T21:25:00","2018-11-05T01:25:00",TRUE,"2018-04-20T00:47:25",FALSE,"2018-04-20T00:00:00",NA,72,1144,265.39075,1221,240,72,5942,"QRCODE","2018-05-29T20:39:08Z",FALSE,622,"Mercedes-Benz Superdome","1500 Sugar Bowl Drive","mercedes-benz-superdome","New Orleans","70112","America/Chicago","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",0.8966978,"LA","Mercedes-Benz Superdome",128,TRUE,"New Orleans, LA","New Orleans, LA 70112",0,17,"US",29.9515,-90.0786,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"75","2018-10-01","2018-10-01_11.06.03","Alex G","","normal","Alex G",FALSE,4494650,"2018-11-04T19:00:00",FALSE,"https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650",0.54,0.575,"concert","2018-11-05T01:00:00","2018-11-05T05:00:00",FALSE,"2018-08-23T19:51:10",FALSE,"2018-08-23T00:00:00",TRUE,NA,29,112.13793,1,64,47,584,NA,NA,NA,0,"Thalia Hall","1807 S Allport St","thalia-hall","Chicago","60608","America/Chicago","https://seatgeek.com/venues/thalia-hall/tickets",0.51888376,"IL","Thalia Hall",60271,TRUE,"Chicago, IL","Chicago, IL 60608",0,56,"US",41.8577,-87.6575,NA,NA,NA
"76","2018-10-01","2018-10-01_11.06.03","Packers at Patriots","","normal","Green Bay Packers at New England Patriots",FALSE,4347089,"2018-11-04T20:20:00",FALSE,"https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089",0.982,0.926,"nfl","2018-11-05T01:20:00","2018-11-05T05:20:00",FALSE,"2018-04-20T00:47:49",FALSE,"2018-04-20T00:00:00",NA,392,154,796.7857,555,691,417,1896,"QRCODE","2018-08-24T21:53:39Z",FALSE,506,"Gillette Stadium","1 Patriot Place","gillette-stadium","Foxborough","02035","America/New_York","https://seatgeek.com/venues/gillette-stadium/tickets",0.8983344,"MA","Gillette Stadium",33,TRUE,"Foxborough, MA","Foxborough, MA 02035",0,14,"US",42.0906,-71.2674,"NONE","2018-08-22T15:36:58Z",FALSE
"77","2018-10-01","2018-10-01_11.06.03","Titans at Cowboys","","normal","Tennessee Titans at Dallas Cowboys",FALSE,4327922,"2018-11-05T19:15:00",FALSE,"https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922",0.951,0.898,"nfl","2018-11-06T01:15:00","2018-11-06T05:15:00",TRUE,"2018-04-05T23:08:47",FALSE,"2018-04-05T00:00:00",NA,NA,3753,255.27737,2845,194,NA,2640,"QRCODE","2018-04-17T22:02:33Z",FALSE,623,"AT&T Stadium","1 AT&T Way","at-t-stadium","Arlington","76011","America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets",0.9751414,"TX","AT&T Stadium",4965,TRUE,"Arlington, TX","Arlington, TX 76011",0,23,"US",32.7459,-97.0957,"QRCODE","2018-04-17T22:02:33Z",FALSE
"78","2018-10-01","2018-10-01_11.06.03","Panthers at Steelers","","normal","Carolina Panthers at Pittsburgh Steelers",FALSE,4347075,"2018-11-08T20:20:00",FALSE,"https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075",0.893,0.847,"nfl","2018-11-09T01:20:00","2018-11-09T05:20:00",FALSE,"2018-04-20T00:47:46",FALSE,"2018-04-20T00:00:00",NA,87,527,220.59203,934,164,87,1197,"QRCODE","2018-08-24T21:53:39Z",FALSE,508,"Heinz Field","100 Art Rooney Avenue","heinz-field","Pittsburgh","15212","America/New_York","https://seatgeek.com/venues/heinz-field/tickets",0.9033526,"PA","Heinz Field",1119,TRUE,"Pittsburgh, PA","Pittsburgh, PA 15212",0,9,"US",40.4468,-80.0158,"QRCODE_TM","2015-12-08T15:36:23Z",FALSE
"79","2018-10-01","2018-10-01_11.06.03","Patriots at Titans","","normal","New England Patriots at Tennessee Titans",FALSE,4346990,"2018-11-11T12:00:00",FALSE,"https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990",0.931,0.875,"nfl","2018-11-11T17:00:00","2018-11-11T21:00:00",FALSE,"2018-04-20T00:47:30",FALSE,"2018-04-20T00:00:00",NA,250,316,536.481,606,472,252,2389,"QRCODE","2018-08-24T21:53:40Z",FALSE,659,"Nissan Stadium","1 Titans Way","nissan-stadium","Nashville","37213","America/New_York","https://seatgeek.com/venues/nissan-stadium/tickets",0.8546275,"TN","Nissan Stadium",1126,TRUE,"Nashville, TN","Nashville, TN 37213",0,16,"US",36.1665,-86.7713,"NONE","2015-10-19T15:09:39Z",FALSE
"80","2018-10-01","2018-10-01_11.06.03","Lions at Bears","","normal","Detroit Lions at Chicago Bears",FALSE,4347006,"2018-11-11T12:00:00",FALSE,"https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006",0.895,0.846,"nfl","2018-11-11T18:00:00","2018-11-11T22:00:00",FALSE,"2018-04-20T00:47:32",FALSE,"2018-04-20T00:00:00",NA,163,144,355.68054,767,315,163,1197,"QRCODE","2018-08-24T21:53:40Z",FALSE,602,"Soldier Field","1410 S. Museum Campus Drive","soldier-field","Chicago","60605","America/Chicago","https://seatgeek.com/venues/soldier-field/tickets",0.940013,"IL","Soldier Field",31,TRUE,"Chicago, IL","Chicago, IL 60605",0,8,"US",41.8623,-87.6159,"NONE","2018-06-02T00:44:08Z",FALSE
"81","2018-10-01","2018-10-01_11.06.03","Saints at Bengals","","normal","New Orleans Saints at Cincinnati Bengals",FALSE,4347040,"2018-11-11T13:00:00",FALSE,"https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040",0.873,0.828,"nfl","2018-11-11T18:00:00","2018-11-11T22:00:00",FALSE,"2018-04-20T00:47:40",FALSE,"2018-04-20T00:00:00",NA,55,466,126.86266,782,111,55,412,"QRCODE","2018-08-24T21:53:40Z",FALSE,515,"Paul Brown Stadium","1 Paul Brown Stadium","paul-brown-stadium","Cincinnati","45202","America/New_York","https://seatgeek.com/venues/paul-brown-stadium/tickets",0.86166537,"OH","Paul Brown Stadium",1124,TRUE,"Cincinnati, OH","Cincinnati, OH 45202",0,7,"US",39.0961,-84.5177,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"82","2018-10-01","2018-10-01_11.06.03","Cardinals at Chiefs","","normal","Arizona Cardinals at Kansas City Chiefs",FALSE,4346980,"2018-11-11T12:00:00",FALSE,"https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980",0.875,0.83,"nfl","2018-11-11T18:00:00","2018-11-11T22:00:00",FALSE,"2018-04-20T00:47:27",FALSE,"2018-04-20T00:00:00",NA,50,942,145.87048,1073,121,50,968,"QRCODE","2018-08-24T21:53:40Z",FALSE,616,"Arrowhead Stadium","1 Arrowhead Drive","arrowhead-stadium","Kansas City","64129","America/Chicago","https://seatgeek.com/venues/arrowhead-stadium/tickets",0.8827867,"MO","Arrowhead Stadium",1128,TRUE,"Kansas City, MO","Kansas City, MO 64129",0,8,"US",39.0489,-94.4839,"QRCODE_TM","2015-08-20T16:20:51Z",FALSE
"83","2018-10-01","2018-10-01_11.06.03","Jaguars at Colts","","normal","Jacksonville Jaguars at Indianapolis Colts",FALSE,4346958,"2018-11-11T13:00:00",FALSE,"https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958",0.842,0.81,"nfl","2018-11-11T18:00:00","2018-11-11T22:00:00",FALSE,"2018-04-20T00:47:22",FALSE,"2018-04-20T00:00:00",NA,32,565,108.469025,1011,96,32,868,"QRCODE","2018-08-24T21:53:40Z",FALSE,527,"Lucas Oil Stadium","500 South Capitol Avenue","lucas-oil-stadium","Indianapolis","46225","America/Indiana/Indianapolis","https://seatgeek.com/venues/lucas-oil-stadium/tickets",0.9071682,"IN","Lucas Oil Stadium",1130,TRUE,"Indianapolis, IN","Indianapolis, IN 46225",0,12,"US",39.7601,-86.1639,"QRCODE_TM","2018-09-13T22:29:37Z",FALSE
"84","2018-10-01","2018-10-01_11.06.03","Redskins at Buccaneers","","normal","Washington Redskins at Tampa Bay Buccaneers",FALSE,4346930,"2018-11-11T13:00:00",FALSE,"https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930",0.879,0.831,"nfl","2018-11-11T18:00:00","2018-11-11T22:00:00",FALSE,"2018-04-20T00:47:16",FALSE,"2018-04-20T00:00:00",NA,79,37,196.27026,377,174,78,434,"QRCODE","2018-08-24T21:53:40Z",FALSE,539,"Raymond James Stadium","4201 North Dale Mabry Highway","raymond-james-stadium","Tampa","33607","America/New_York","https://seatgeek.com/venues/raymond-james-stadium/tickets",0.86513025,"FL","Raymond James Stadium",39,TRUE,"Tampa, FL","Tampa, FL 33607",0,15,"US",27.9753,-82.5034,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"85","2018-10-01","2018-10-01_11.06.03","Falcons at Browns","","normal","Atlanta Falcons at Cleveland Browns",FALSE,4346996,"2018-11-11T13:00:00",FALSE,"https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",0.852,0.816,"nfl","2018-11-11T18:00:00","2018-11-11T22:00:00",FALSE,"2018-04-20T00:47:31",FALSE,"2018-04-20T00:00:00",NA,36,1004,121.74701,1166,103,49,1172,"QRCODE","2018-08-24T21:53:40Z",FALSE,510,"FirstEnergy Stadium","100 Alfred Lerner Way","firstenergy-stadium-15","Cleveland","44114","America/New_York","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",0.86852187,"OH","FirstEnergy Stadium",1123,TRUE,"Cleveland, OH","Cleveland, OH 44114",0,6,"US",41.5065,-81.7,"NONE","2015-11-11T20:55:31Z",FALSE
"86","2018-10-01","2018-10-01_11.06.03","Bills at Jets","","normal","Buffalo Bills at New York Jets",FALSE,4347060,"2018-11-11T13:00:00",FALSE,"https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",0.904,0.852,"nfl","2018-11-11T18:00:00","2018-11-11T22:00:00",FALSE,"2018-04-20T00:47:43",FALSE,"2018-04-20T00:00:00",NA,45,906,171.13466,1135,143,54,911,"QRCODE","2018-08-24T21:53:40Z",FALSE,501,"MetLife Stadium","1 MetLife Stadium Drive","metlife-stadium","East Rutherford","07073","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"NJ","MetLife Stadium",1587,TRUE,"East Rutherford, NJ","East Rutherford, NJ 07073",0,15,"US",40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"87","2018-10-01","2018-10-01_11.06.03","Dolphins at Packers","","normal","Miami Dolphins at Green Bay Packers",FALSE,4346912,"2018-11-11T12:00:00",FALSE,"https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",0.908,0.863,"nfl","2018-11-11T18:00:00","2018-11-11T22:00:00",FALSE,"2018-04-20T00:47:13",FALSE,"2018-04-20T00:00:00",NA,182,128,421.5078,448,426,238,730,"QRCODE","2018-08-24T21:53:40Z",FALSE,658,"Lambeau Field","1265 Lombardi Avenue","lambeau-field","Green Bay","54304","America/Chicago","https://seatgeek.com/venues/lambeau-field/tickets",0.92909414,"WI","Lambeau Field",1125,TRUE,"Green Bay, WI","Green Bay, WI 54304",0,5,"US",44.5013,-88.0622,"QRCODE_TM","2015-09-02T22:43:34Z",FALSE
"88","2018-10-01","2018-10-01_11.06.03","Chargers at Raiders","","normal","Los Angeles Chargers at Oakland Raiders",FALSE,4347130,"2018-11-11T13:05:00",FALSE,"https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",0.869,0.823,"nfl","2018-11-11T21:05:00","2018-11-12T01:05:00",FALSE,"2018-04-20T00:47:56",FALSE,"2018-04-20T00:00:00",NA,81,429,197.61539,743,183,82,498,"QRCODE","2018-08-24T21:53:40Z",FALSE,807,"Oakland-Alameda County Coliseum","7000 Coliseum Way","oakland-alameda-county-coliseum","Oakland","94621","America/Los_Angeles","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",0.7817843,"CA","Oakland-Alameda County Coliseum",14,TRUE,"Oakland, CA","Oakland, CA 94621",0,18,"US",37.7469,-122.201,"PDF417","2015-06-24T00:00:00Z",FALSE
"89","2018-10-01","2018-10-01_11.06.03","Seahawks at Rams","","normal","Seattle Seahawks at Los Angeles Rams",FALSE,4346920,"2018-11-11T13:25:00",FALSE,"https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",0.89,0.842,"nfl","2018-11-11T21:25:00","2018-11-12T01:25:00",FALSE,"2018-04-20T00:47:14",FALSE,"2018-04-20T00:00:00",NA,59,700,196.10286,1247,148,64,922,"QRCODE","2018-08-24T21:53:40Z",FALSE,0,"Los Angeles Memorial Coliseum","3911 S Figueroa St","los-angeles-memorial-coliseum-1","Los Angeles","90037","America/Los_Angeles","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",0.86898464,"CA","Los Angeles Memorial Coliseum",51012,TRUE,"Los Angeles, CA","Los Angeles, CA 90037",0,8,"US",34.0138,-118.288,"QRCODE","2018-08-23T17:59:28Z",FALSE
"90","2018-10-01","2018-10-01_11.06.03","Alex G with Half Waif","","normal","Alex G with Half Waif",FALSE,4500554,"2018-11-11T19:00:00",FALSE,"https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",0.464,0.497,"concert","2018-11-12T00:00:00","2018-11-12T04:00:00",FALSE,"2018-08-23T20:13:51",FALSE,"2018-08-23T00:00:00",TRUE,NA,14,235.28572,1,244,102,584,NA,NA,NA,539,"Crowbar","1812 North 17th Street","crowbar-2","Tampa","33605","America/New_York","https://seatgeek.com/venues/crowbar-2/tickets",0.42424366,"FL","Crowbar",3160,TRUE,"Tampa, FL","Tampa, FL 33605",0,32,"US",27.9608,-82.4406,NA,NA,NA
"91","2018-10-01","2018-10-01_11.06.03","Cowboys at Eagles","","normal","Dallas Cowboys at Philadelphia Eagles",FALSE,4347031,"2018-11-11T20:20:00",FALSE,"https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",0.951,0.89,"nfl","2018-11-12T01:20:00","2018-11-12T05:20:00",FALSE,"2018-04-20T00:47:38",FALSE,"2018-04-20T00:00:00",NA,142,429,510.19113,924,442,211,1382,"QRCODE","2018-08-24T21:53:40Z",FALSE,504,"Lincoln Financial Field","1020 Pattison Ave","lincoln-financial-field","Philadelphia","19148","America/New_York","https://seatgeek.com/venues/lincoln-financial-field/tickets",0.90542686,"PA","Lincoln Financial Field",330,TRUE,"Philadelphia, PA","Philadelphia, PA 19148",0,14,"US",39.9046,-75.1675,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"92","2018-10-01","2018-10-01_11.06.03","Giants at 49ers","","normal","New York Giants at San Francisco 49ers",FALSE,4347117,"2018-11-12T17:15:00",FALSE,"https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",0.912,0.857,"nfl","2018-11-13T01:15:00","2018-11-13T05:15:00",FALSE,"2018-04-20T00:47:54",FALSE,"2018-04-20T00:00:00",NA,63,1052,184.02852,1106,155,63,2998,"QRCODE","2018-08-24T21:53:40Z",FALSE,0,"Levi's Stadium","4900 Marie P DeBartolo Way","levi-s-stadium","Santa Clara","95054","America/Los_Angeles","https://seatgeek.com/venues/levi-s-stadium/tickets",0.95768774,"CA","Levi's Stadium",58670,TRUE,"Santa Clara, CA","Santa Clara, CA 95054",0,12,"US",37.4023,-121.969,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"93","2018-10-01","2018-10-01_11.06.03","Packers at Seahawks","","normal","Green Bay Packers at Seattle Seahawks",FALSE,4347126,"2018-11-15T17:20:00",FALSE,"https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",0.955,0.891,"nfl","2018-11-16T01:20:00","2018-11-16T05:20:00",FALSE,"2018-04-20T00:47:56",FALSE,"2018-04-20T00:00:00",NA,249,166,544.4337,538,472,249,1597,"QRCODE","2018-08-24T21:53:40Z",FALSE,819,"CenturyLink Field","800 Occidental Ave S","centurylink-field","Seattle","98134","America/Los_Angeles","https://seatgeek.com/venues/centurylink-field/tickets",0.87232786,"WA","CenturyLink Field",339,TRUE,"Seattle, WA","Seattle, WA 98134",0,11,"US",47.6,-122.33,"QRCODE","2018-03-02T22:54:54Z",FALSE
"94","2018-10-01","2018-10-01_11.06.03","South Alabama at Louisiana","","normal","South Alabama Jaguars at Louisiana Ragin Cajuns Football",FALSE,4281956,"2018-11-17T16:00:00",FALSE,"https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956",0.504,0.517,"ncaa_football","2018-11-17T22:00:00","2018-11-18T02:00:00",FALSE,"2018-02-28T15:00:12",FALSE,"2018-02-28T00:00:00",NA,54,112,62.785713,37,57,54,103,NA,NA,NA,642,"Cajun Field","201 Rhienhardt Drive","cajun-field","Lafayette","70506","America/Chicago","https://seatgeek.com/venues/cajun-field/tickets",0.43303972,"LA","Cajun Field",2796,TRUE,"Lafayette, LA","Lafayette, LA 70506",0,4,"US",30.22,-92.04,NA,NA,NA
