"","date","timestamp","short_title","time_tbd","visible_until_utc","date_tbd","description","title","datetime_tbd","datetime_local","is_open","announce_date","popularity","created_at","status","url","score","datetime_utc","type","id","general_admission","lowest_price_good_deals","highest_price","average_price","visible_listing_count","median_price","lowest_price","listing_count","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","slug","has_upcoming_events","country","city","address","state","name_v2","timezone","extended_address","num_upcoming_events","popularity_venue","postal_code","url_venue","score_venue","name","display_location","id_venue","lon","lat","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"129","2018-09-11","2018-09-11_16.00.13","Patriots at Titans",FALSE,"2018-11-11T21:00:00",FALSE,"","New England Patriots at Tennessee Titans",FALSE,"2018-11-11T12:00:00",FALSE,"2018-04-20T00:00:00",0.869,"2018-04-20T00:47:30","normal","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990",0.92,"2018-11-11T17:00:00","nfl",4346990,NA,278,1934,591.2,NA,NA,278,318,"2018-08-24T21:53:40Z","QRCODE",FALSE,"nissan-stadium",TRUE,"US","Nashville","1 Titans Way","TN","Nissan Stadium","America/New_York","Nashville, TN 37213",16,0,"37213","https://seatgeek.com/venues/nissan-stadium/tickets",0.8546275,"Nissan Stadium","Nashville, TN",1126,-86.7713,36.1665,"2015-10-19T15:09:39Z","NONE",FALSE
"130","2018-09-11","2018-09-11_16.00.13","Saints at Bengals",FALSE,"2018-11-11T22:00:00",FALSE,"","New Orleans Saints at Cincinnati Bengals",FALSE,"2018-11-11T13:00:00",FALSE,"2018-04-20T00:00:00",0.822,"2018-04-20T00:47:40","normal","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040",0.865,"2018-11-11T18:00:00","nfl",4347040,NA,52,422,116.26,NA,NA,52,537,"2018-08-24T21:53:40Z","QRCODE",FALSE,"paul-brown-stadium",TRUE,"US","Cincinnati","1 Paul Brown Stadium","OH","Paul Brown Stadium","America/New_York","Cincinnati, OH 45202",8,0,"45202","https://seatgeek.com/venues/paul-brown-stadium/tickets",0.86166537,"Paul Brown Stadium","Cincinnati, OH",1124,-84.5177,39.0961,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"131","2018-09-11","2018-09-11_16.00.13","Cardinals at Chiefs",FALSE,"2018-11-11T22:00:00",FALSE,"","Arizona Cardinals at Kansas City Chiefs",FALSE,"2018-11-11T12:00:00",FALSE,"2018-04-20T00:00:00",0.823,"2018-04-20T00:47:27","normal","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980",0.864,"2018-11-11T18:00:00","nfl",4346980,NA,42,534,142.47,NA,NA,42,819,"2018-08-24T21:53:40Z","QRCODE",FALSE,"arrowhead-stadium",TRUE,"US","Kansas City","1 Arrowhead Drive","MO","Arrowhead Stadium","America/Chicago","Kansas City, MO 64129",9,0,"64129","https://seatgeek.com/venues/arrowhead-stadium/tickets",0.8827867,"Arrowhead Stadium","Kansas City, MO",1128,-94.4839,39.0489,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"132","2018-09-11","2018-09-11_16.00.13","Lions at Bears",FALSE,"2018-11-11T22:00:00",FALSE,"","Detroit Lions at Chicago Bears",FALSE,"2018-11-11T12:00:00",FALSE,"2018-04-20T00:00:00",0.841,"2018-04-20T00:47:32","normal","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006",0.887,"2018-11-11T18:00:00","nfl",4347006,NA,117,1197,291.24,NA,NA,112,177,"2018-08-24T21:53:40Z","QRCODE",FALSE,"soldier-field",TRUE,"US","Chicago","1410 S. Museum Campus Drive","IL","Soldier Field","America/Chicago","Chicago, IL 60605",12,0,"60605","https://seatgeek.com/venues/soldier-field/tickets",0.940013,"Soldier Field","Chicago, IL",31,-87.6159,41.8623,"2018-06-02T00:44:08Z","NONE",FALSE
"133","2018-09-11","2018-09-11_16.00.13","Jaguars at Colts",FALSE,"2018-11-11T22:00:00",FALSE,"","Jacksonville Jaguars at Indianapolis Colts",FALSE,"2018-11-11T13:00:00",FALSE,"2018-04-20T00:00:00",0.813,"2018-04-20T00:47:22","normal","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958",0.845,"2018-11-11T18:00:00","nfl",4346958,NA,33,1198,109.63,NA,NA,33,772,"2018-08-24T21:53:40Z","QRCODE",FALSE,"lucas-oil-stadium",TRUE,"US","Indianapolis","500 South Capitol Avenue","IN","Lucas Oil Stadium","America/Indiana/Indianapolis","Indianapolis, IN 46225",13,0,"46225","https://seatgeek.com/venues/lucas-oil-stadium/tickets",0.9071682,"Lucas Oil Stadium","Indianapolis, IN",1130,-86.1639,39.7601,"2015-08-22T16:51:43Z","QRCODE_TM",FALSE
"134","2018-09-11","2018-09-11_16.00.13","Redskins at Buccaneers",FALSE,"2018-11-11T22:00:00",FALSE,"","Washington Redskins at Tampa Bay Buccaneers",FALSE,"2018-11-11T13:00:00",FALSE,"2018-04-20T00:00:00",0.817,"2018-04-20T00:47:16","normal","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930",0.86,"2018-11-11T18:00:00","nfl",4346930,NA,79,528,220.61,NA,NA,79,31,"2018-08-24T21:53:40Z","QRCODE",FALSE,"raymond-james-stadium",TRUE,"US","Tampa","4201 North Dale Mabry Highway","FL","Raymond James Stadium","America/New_York","Tampa, FL 33607",15,0,"33607","https://seatgeek.com/venues/raymond-james-stadium/tickets",0.86513025,"Raymond James Stadium","Tampa, FL",39,-82.5034,27.9753,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"135","2018-09-11","2018-09-11_16.00.13","Falcons at Browns",FALSE,"2018-11-11T22:00:00",FALSE,"","Atlanta Falcons at Cleveland Browns",FALSE,"2018-11-11T13:00:00",FALSE,"2018-04-20T00:00:00",0.817,"2018-04-20T00:47:31","normal","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",0.851,"2018-11-11T18:00:00","nfl",4346996,NA,33,1172,96.27,NA,NA,31,1146,"2018-08-24T21:53:40Z","QRCODE",FALSE,"firstenergy-stadium-15",TRUE,"US","Cleveland","100 Alfred Lerner Way","OH","FirstEnergy Stadium","America/New_York","Cleveland, OH 44114",7,0,"44114","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",0.86852187,"FirstEnergy Stadium","Cleveland, OH",1123,-81.7,41.5065,"2015-11-11T20:55:31Z","NONE",FALSE
"136","2018-09-11","2018-09-11_16.00.13","Bills at Jets",FALSE,"2018-11-11T22:00:00",FALSE,"","Buffalo Bills at New York Jets",FALSE,"2018-11-11T13:00:00",FALSE,"2018-04-20T00:00:00",0.847,"2018-04-20T00:47:43","normal","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",0.899,"2018-11-11T18:00:00","nfl",4347060,NA,46,871,151.7,NA,NA,46,935,"2018-08-24T21:53:40Z","QRCODE",FALSE,"metlife-stadium",TRUE,"US","East Rutherford","1 MetLife Stadium Drive","NJ","MetLife Stadium","America/New_York","East Rutherford, NJ 07073",19,0,"07073","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"MetLife Stadium","East Rutherford, NJ",1587,-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"137","2018-09-11","2018-09-11_16.00.13","Dolphins at Packers",FALSE,"2018-11-11T22:00:00",FALSE,"","Miami Dolphins at Green Bay Packers",FALSE,"2018-11-11T12:00:00",FALSE,"2018-04-20T00:00:00",0.859,"2018-04-20T00:47:13","normal","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",0.9,"2018-11-11T18:00:00","nfl",4346912,NA,195,797,390.85,NA,NA,195,184,"2018-08-24T21:53:40Z","QRCODE",FALSE,"lambeau-field",TRUE,"US","Green Bay","1265 Lombardi Avenue","WI","Lambeau Field","America/Chicago","Green Bay, WI 54304",7,0,"54304","https://seatgeek.com/venues/lambeau-field/tickets",0.92909414,"Lambeau Field","Green Bay, WI",1125,-88.0622,44.5013,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"138","2018-09-11","2018-09-11_16.00.13","Chargers at Raiders",FALSE,"2018-11-12T01:05:00",FALSE,"","Los Angeles Chargers at Oakland Raiders",FALSE,"2018-11-11T13:05:00",FALSE,"2018-04-20T00:00:00",0.823,"2018-04-20T00:47:56","normal","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",0.867,"2018-11-11T21:05:00","nfl",4347130,NA,97,629,202.8,NA,NA,97,494,"2018-08-24T21:53:40Z","QRCODE",FALSE,"oakland-alameda-county-coliseum",TRUE,"US","Oakland","7000 Coliseum Way","CA","Oakland-Alameda County Coliseum","America/Los_Angeles","Oakland, CA 94621",26,0,"94621","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",0.7817843,"Oakland-Alameda County Coliseum","Oakland, CA",14,-122.201,37.7469,"2015-06-24T00:00:00Z","PDF417",FALSE
"139","2018-09-11","2018-09-11_16.00.13","Seahawks at Rams",FALSE,"2018-11-12T01:25:00",FALSE,"","Seattle Seahawks at Los Angeles Rams",FALSE,"2018-11-11T13:25:00",FALSE,"2018-04-20T00:00:00",0.839,"2018-04-20T00:47:14","normal","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",0.886,"2018-11-11T21:25:00","nfl",4346920,NA,58,922,187.8,NA,NA,58,871,"2018-08-24T21:53:40Z","QRCODE",FALSE,"los-angeles-memorial-coliseum-1",TRUE,"US","Los Angeles","3911 S Figueroa St","CA","Los Angeles Memorial Coliseum","America/Los_Angeles","Los Angeles, CA 90037",12,0,"90037","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",0.86898464,"Los Angeles Memorial Coliseum","Los Angeles, CA",51012,-118.288,34.0138,"2018-08-23T17:59:28Z","QRCODE",FALSE
"140","2018-09-11","2018-09-11_16.00.13","Alex G with Half Waif",FALSE,"2018-11-12T04:00:00",FALSE,"","Alex G with Half Waif",FALSE,"2018-11-11T19:00:00",FALSE,"2018-08-23T00:00:00",0.516,"2018-08-23T20:13:51","normal","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",0.467,"2018-11-12T00:00:00","concert",4500554,TRUE,NA,569,207.53,NA,NA,45,17,NA,NA,NA,"crowbar-2",TRUE,"US","Tampa","1812 North 17th Street","FL","Crowbar","America/New_York","Tampa, FL 33605",29,0,"33605","https://seatgeek.com/venues/crowbar-2/tickets",0.42424366,"Crowbar","Tampa, FL",3160,-82.4406,27.9608,NA,NA,NA
"141","2018-09-11","2018-09-11_16.00.13","Cowboys at Eagles",FALSE,"2018-11-12T05:20:00",FALSE,"","Dallas Cowboys at Philadelphia Eagles",FALSE,"2018-11-11T20:20:00",FALSE,"2018-04-20T00:00:00",0.881,"2018-04-20T00:47:38","normal","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",0.94,"2018-11-12T01:20:00","nfl",4347031,NA,230,1535,490.65,NA,NA,223,445,"2018-08-24T21:53:40Z","QRCODE",FALSE,"lincoln-financial-field",TRUE,"US","Philadelphia","1020 Pattison Ave","PA","Lincoln Financial Field","America/New_York","Philadelphia, PA 19148",16,0,"19148","https://seatgeek.com/venues/lincoln-financial-field/tickets",0.90542686,"Lincoln Financial Field","Philadelphia, PA",330,-75.1675,39.9046,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
