"","date","timestamp","time_tbd","url","visible_until_utc","datetime_tbd","date_tbd","datetime_local","score","description","title","id","type","announce_date","short_title","datetime_utc","popularity","status","created_at","is_open","general_admission","median_price","visible_listing_count","listing_count","average_price","lowest_price","lowest_price_good_deals","highest_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","slug","url_venue","name_v2","has_upcoming_events","country","score_venue","timezone","address","postal_code","metro_code","display_location","id_venue","extended_address","num_upcoming_events","popularity_venue","state","name","city","lat","lon","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"42","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081","2018-10-14T21:00:00",FALSE,FALSE,"2018-10-14T13:00:00",0.931,"","Chicago Bears at Miami Dolphins",4347081,"nfl","2018-04-20T00:00:00","Bears at Dolphins","2018-10-14T17:00:00",0.94,"normal","2018-04-20T00:47:47",FALSE,NA,207,856,62,237.04839,112,80,918,"QRCODE",FALSE,"2018-08-24T21:53:35Z","hard-rock-stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium",TRUE,"US",0.8378203,"America/New_York","347 Don Shula Dr.","33056",528,"Miami Gardens, FL",29,"Miami Gardens, FL 33056",36,0,"FL","Hard Rock Stadium","Miami Gardens",25.96,-80.24,"NONE",FALSE,"2017-10-03T18:58:44Z"
"43","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145","2018-10-14T21:00:00",FALSE,FALSE,"2018-10-14T12:00:00",0.915,"","Arizona Cardinals at Minnesota Vikings",4347145,"nfl","2018-04-20T00:00:00","Cardinals at Vikings","2018-10-14T17:00:00",0.927,"normal","2018-04-20T01:04:06",FALSE,NA,271,682,415,318.01205,111,104,1401,"QRCODE",FALSE,"2018-08-24T21:53:38Z","u-s-bank-stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium",TRUE,"US",0.88524246,"America/Chicago","900 South 5th Street","55415",0,"Minneapolis, MN",218451,"Minneapolis, MN 55415",15,0,"MN","U.S. Bank Stadium","Minneapolis",44.97,-93.26,"NONE",FALSE,"2018-08-22T15:34:15Z"
"44","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942","2018-10-14T21:00:00",FALSE,FALSE,"2018-10-14T13:00:00",0.946,"","Carolina Panthers at Washington Redskins",4346942,"nfl","2018-04-20T00:00:00","Panthers at Redskins","2018-10-14T17:00:00",0.957,"normal","2018-04-20T00:47:18",FALSE,NA,155,978,451,184.57649,98,88,826,"QRCODE",FALSE,"2018-08-24T21:52:02Z","fedex-field","https://seatgeek.com/venues/fedex-field/tickets","FedEx Field",TRUE,"US",0.9333444,"America/New_York","1600 Fedex Way","20785",511,"Landover, MD",35,"Landover, MD 20785",6,0,"MD","FedEx Field","Landover",38.9071,-76.8658,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"45","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998","2018-10-14T21:00:00",FALSE,FALSE,"2018-10-14T13:00:00",0.873,"","Los Angeles Chargers at Cleveland Browns",4346998,"nfl","2018-04-20T00:00:00","Chargers at Browns","2018-10-14T17:00:00",0.895,"normal","2018-04-20T00:47:31",FALSE,NA,98,993,472,111.03814,59,61,396,"QRCODE",FALSE,"2018-08-24T21:53:35Z","firstenergy-stadium-15","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium",TRUE,"US",0.86852187,"America/New_York","100 Alfred Lerner Way","44114",510,"Cleveland, OH",1123,"Cleveland, OH 44114",6,0,"OH","FirstEnergy Stadium","Cleveland",41.5065,-81.7,"NONE",FALSE,"2015-11-11T20:55:31Z"
"46","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019","2018-10-14T21:00:00",FALSE,FALSE,"2018-10-14T12:00:00",0.894,"","Buffalo Bills at Houston Texans",4347019,"nfl","2018-04-20T00:00:00","Bills at Texans","2018-10-14T17:00:00",0.909,"normal","2018-04-20T00:47:36",FALSE,NA,153,1018,638,180.0721,51,46,602,"QRCODE",FALSE,"2018-08-24T21:53:35Z","nrg-stadium","https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium",TRUE,"US",0.8624192,"America/Chicago","1 Reliant Park","77054",618,"Houston, TX",41,"Houston, TX 77054",47,0,"TX","NRG Stadium","Houston",29.6847,-95.4107,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"47","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991","2018-10-14T23:25:00",FALSE,FALSE,"2018-10-14T15:25:00",0.873,"","Baltimore Ravens at Tennessee Titans",4346991,"nfl","2018-04-20T00:00:00","Ravens at Titans","2018-10-14T19:25:00",0.893,"normal","2018-04-20T00:47:30",FALSE,NA,182,670,392,199.46173,66,63,720,"QRCODE",FALSE,"2018-08-24T21:53:35Z","nissan-stadium","https://seatgeek.com/venues/nissan-stadium/tickets","Nissan Stadium",TRUE,"US",0.8546275,"America/New_York","1 Titans Way","37213",659,"Nashville, TN",1126,"Nashville, TN 37213",16,0,"TN","Nissan Stadium","Nashville",36.1665,-86.7713,"NONE",FALSE,"2015-10-19T15:09:39Z"
"48","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138","2018-10-15T00:05:00",FALSE,FALSE,"2018-10-14T14:05:00",0.902,"","Los Angeles Rams at Denver Broncos",4347138,"nfl","2018-04-20T00:00:00","Rams at Broncos","2018-10-14T20:05:00",0.918,"normal","2018-04-20T01:04:04",FALSE,NA,297,726,66,377.84848,167,131,1194,"QRCODE",FALSE,"2018-08-24T21:53:38Z","sports-authority-field-at-mile-high","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Sports Authority Field at Mile High",TRUE,"US",0.9028296,"America/Denver","1701 Bryant St.","80204",751,"Denver, CO",1131,"Denver, CO 80204",7,0,"CO","Sports Authority Field at Mile High","Denver",39.74,-105.02,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"49","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923","2018-10-15T00:25:00",FALSE,FALSE,"2018-10-14T15:25:00",0.96,"","Jacksonville Jaguars at Dallas Cowboys",4327923,"nfl","2018-04-05T00:00:00","Jaguars at Cowboys","2018-10-14T20:25:00",0.965,"normal","2018-04-05T23:08:47",TRUE,NA,269,2029,2512,335.67316,31,31,2642,"QRCODE",FALSE,"2018-04-17T22:02:33Z","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium",TRUE,"US",0.9751414,"America/Chicago","1 AT&T Way","76011",623,"Arlington, TX",4965,"Arlington, TX 76011",21,0,"TX","AT&T Stadium","Arlington",32.7459,-97.0957,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"50","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095","2018-10-15T04:20:00",FALSE,FALSE,"2018-10-14T20:20:00",0.953,"","Kansas City Chiefs at New England Patriots",4347095,"nfl","2018-04-20T00:00:00","Chiefs at Patriots","2018-10-15T00:20:00",0.954,"normal","2018-04-20T00:47:50",FALSE,NA,426,687,171,509.1111,236,212,1439,"QRCODE",FALSE,"2018-08-24T21:53:35Z","gillette-stadium","https://seatgeek.com/venues/gillette-stadium/tickets","Gillette Stadium",TRUE,"US",0.8983344,"America/New_York","1 Patriot Place","02035",506,"Foxborough, MA",33,"Foxborough, MA 02035",15,0,"MA","Gillette Stadium","Foxborough",42.0906,-71.2674,"NONE",FALSE,"2018-08-22T15:36:58Z"
"51","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914","2018-10-16T04:15:00",FALSE,FALSE,"2018-10-15T19:15:00",0.945,"","San Francisco 49ers at Green Bay Packers",4346914,"nfl","2018-04-20T00:00:00","49ers at Packers","2018-10-16T00:15:00",0.948,"normal","2018-04-20T00:47:13",FALSE,NA,323,569,124,352.64517,168,168,1107,"QRCODE",FALSE,"2018-08-24T21:53:38Z","lambeau-field","https://seatgeek.com/venues/lambeau-field/tickets","Lambeau Field",TRUE,"US",0.92909414,"America/Chicago","1265 Lombardi Avenue","54304",658,"Green Bay, WI",1125,"Green Bay, WI 54304",6,0,"WI","Lambeau Field","Green Bay",44.5013,-88.0622,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"52","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102","2018-10-19T04:20:00",FALSE,FALSE,"2018-10-18T17:20:00",0.935,"","Denver Broncos at Arizona Cardinals",4347102,"nfl","2018-04-20T00:00:00","Broncos at Cardinals","2018-10-19T00:20:00",0.936,"normal","2018-04-20T00:47:51",FALSE,NA,132,790,258,159.65504,56,57,571,"QRCODE",FALSE,"2018-08-24T21:53:38Z","state-farm-stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium",TRUE,"US",0.93402725,"America/Phoenix","1 Cardinals Drive","85305",753,"Glendale, AZ",43,"Glendale, AZ 85305",10,0,"AZ","State Farm Stadium","Glendale",33.5294,-112.262,"NONE",FALSE,"2015-12-21T17:26:05Z"
"53","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/10-20-2018-jonesboro-arkansas-asu-convocation-center-1/nfl/4471322","2018-10-21T03:30:00",FALSE,FALSE,"2018-10-20T18:30:00",0.455,"","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",4471322,"nfl","2018-08-01T00:00:00","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","2018-10-20T23:30:00",0.555,"normal","2018-08-01T16:01:33",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:38Z","asu-convocation-center-1","https://seatgeek.com/venues/asu-convocation-center-1/tickets","ASU Convocation Center",TRUE,"US",0.5808074,"America/Chicago","217 Olympic Drive","72401",734,"Jonesboro, AR",4081,"Jonesboro, AR 72401",42,0,"AR","ASU Convocation Center","Jonesboro",35.8438,-90.6691,NA,NA,NA
"54","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008","2018-10-21T21:00:00",FALSE,FALSE,"2018-10-21T12:00:00",0.982,"","New England Patriots at Chicago Bears",4347008,"nfl","2018-04-20T00:00:00","Patriots at Bears","2018-10-21T17:00:00",0.97,"normal","2018-04-20T00:47:33",FALSE,NA,577,550,32,636.5625,255,255,1108,"QRCODE",FALSE,"2018-08-24T21:53:38Z","soldier-field","https://seatgeek.com/venues/soldier-field/tickets","Soldier Field",TRUE,"US",0.940013,"America/Chicago","1410 S. Museum Campus Drive","60605",602,"Chicago, IL",31,"Chicago, IL 60605",9,0,"IL","Soldier Field","Chicago",41.8623,-87.6159,"NONE",FALSE,"2018-06-02T00:44:08Z"
"55","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960","2018-10-21T21:00:00",FALSE,FALSE,"2018-10-21T13:00:00",0.86,"","Buffalo Bills at Indianapolis Colts",4346960,"nfl","2018-04-20T00:00:00","Bills at Colts","2018-10-21T17:00:00",0.877,"normal","2018-04-20T00:47:22",FALSE,NA,67,975,493,90.44016,33,34,875,"QRCODE",FALSE,"2018-08-24T21:53:38Z","lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Lucas Oil Stadium",TRUE,"US",0.9071682,"America/Indiana/Indianapolis","500 South Capitol Avenue","46225",527,"Indianapolis, IN",1130,"Indianapolis, IN 46225",14,0,"IN","Lucas Oil Stadium","Indianapolis",39.7601,-86.1639,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"56","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975","2018-10-21T21:00:00",FALSE,FALSE,"2018-10-21T13:00:00",0.952,"","Minnesota Vikings at New York Jets",4346975,"nfl","2018-04-20T00:00:00","Vikings at Jets","2018-10-21T17:00:00",0.946,"normal","2018-04-20T00:47:26",FALSE,NA,189,951,474,225.89662,71,71,1063,"QRCODE",FALSE,"2018-08-24T21:53:38Z","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium",TRUE,"US",0.94873494,"America/New_York","1 MetLife Stadium Drive","07073",501,"East Rutherford, NJ",1587,"East Rutherford, NJ 07073",16,0,"NJ","MetLife Stadium","East Rutherford",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"57","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084","2018-10-21T21:00:00",FALSE,FALSE,"2018-10-21T13:00:00",0.898,"","Detroit Lions at Miami Dolphins",4347084,"nfl","2018-04-20T00:00:00","Lions at Dolphins","2018-10-21T17:00:00",0.904,"normal","2018-04-20T00:47:47",FALSE,NA,136,919,141,154.87943,62,53,902,"QRCODE",FALSE,"2018-08-24T21:53:38Z","hard-rock-stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium",TRUE,"US",0.8378203,"America/New_York","347 Don Shula Dr.","33056",528,"Miami Gardens, FL",29,"Miami Gardens, FL 33056",36,0,"FL","Hard Rock Stadium","Miami Gardens",25.96,-80.24,"NONE",FALSE,"2017-10-03T18:58:44Z"
"58","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931","2018-10-21T21:00:00",FALSE,FALSE,"2018-10-21T13:00:00",0.874,"","Cleveland Browns at Tampa Bay Buccaneers",4346931,"nfl","2018-04-20T00:00:00","Browns at Buccaneers","2018-10-21T17:00:00",0.883,"normal","2018-04-20T00:47:16",FALSE,NA,205,327,19,268,82,82,558,"QRCODE",FALSE,"2018-08-24T21:53:38Z","raymond-james-stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium",TRUE,"US",0.86513025,"America/New_York","4201 North Dale Mabry Highway","33607",539,"Tampa, FL",39,"Tampa, FL 33607",15,0,"FL","Raymond James Stadium","Tampa",27.9753,-82.5034,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"59","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982","2018-10-21T21:00:00",FALSE,FALSE,"2018-10-21T12:00:00",0.895,"","Cincinnati Bengals at Kansas City Chiefs",4346982,"nfl","2018-04-20T00:00:00","Bengals at Chiefs","2018-10-21T17:00:00",0.902,"normal","2018-04-20T00:47:27",FALSE,NA,137,1106,960,147.6375,51,51,605,"QRCODE",FALSE,"2018-08-24T21:53:38Z","arrowhead-stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium",TRUE,"US",0.8827867,"America/Chicago","1 Arrowhead Drive","64129",616,"Kansas City, MO",1128,"Kansas City, MO 64129",8,0,"MO","Arrowhead Stadium","Kansas City",39.0489,-94.4839,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"60","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036","2018-10-21T21:00:00",FALSE,FALSE,"2018-10-21T13:00:00",0.948,"","Carolina Panthers at Philadelphia Eagles",4347036,"nfl","2018-04-20T00:00:00","Panthers at Eagles","2018-10-21T17:00:00",0.945,"normal","2018-04-20T00:47:39",FALSE,NA,369,891,316,420.8766,206,156,3680,"QRCODE",FALSE,"2018-08-24T21:53:38Z","lincoln-financial-field","https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field",TRUE,"US",0.90542686,"America/New_York","1020 Pattison Ave","19148",504,"Philadelphia, PA",330,"Philadelphia, PA 19148",15,0,"PA","Lincoln Financial Field","Philadelphia",39.9046,-75.1675,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"61","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948","2018-10-21T21:00:00",FALSE,FALSE,"2018-10-21T13:00:00",0.816,"","Houston Texans at Jacksonville Jaguars",4346948,"nfl","2018-04-20T00:00:00","Texans at Jaguars","2018-10-21T17:00:00",0.837,"normal","2018-04-20T00:47:19",FALSE,NA,97,892,590,122.340675,48,48,588,"QRCODE",FALSE,"2018-08-24T21:53:38Z","everbank-field","https://seatgeek.com/venues/everbank-field/tickets","EverBank Field",TRUE,"US",0.83759147,"America/New_York","1 Everbank Field Dr","32202",561,"Jacksonville, FL",5178,"Jacksonville, FL 32202",8,0,"FL","EverBank Field","Jacksonville",30.3239,-81.6373,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"62","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071","2018-10-22T00:05:00",FALSE,FALSE,"2018-10-21T16:05:00",0.876,"","New Orleans Saints at Baltimore Ravens",4347071,"nfl","2018-04-20T00:00:00","Saints at Ravens","2018-10-21T20:05:00",0.886,"normal","2018-04-20T00:47:45",FALSE,NA,122,880,402,146.62437,51,51,611,"QRCODE",FALSE,"2018-08-24T21:53:38Z","m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium",TRUE,"US",0.8927189,"America/New_York","1101 Russell St","21230",512,"Baltimore, MD",1121,"Baltimore, MD 21230",7,0,"MD","M&T Bank Stadium","Baltimore",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"63","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941","2018-10-22T00:25:00",FALSE,FALSE,"2018-10-21T16:25:00",0.987,"","Dallas Cowboys at Washington Redskins",4346941,"nfl","2018-04-20T00:00:00","Cowboys at Redskins","2018-10-21T20:25:00",0.977,"normal","2018-04-20T00:47:18",FALSE,NA,286,1018,462,346.4394,191,180,1101,"QRCODE",FALSE,"2018-08-24T21:53:38Z","fedex-field","https://seatgeek.com/venues/fedex-field/tickets","FedEx Field",TRUE,"US",0.9333444,"America/New_York","1600 Fedex Way","20785",511,"Landover, MD",35,"Landover, MD 20785",6,0,"MD","FedEx Field","Landover",38.9071,-76.8658,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"64","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118","2018-10-22T04:20:00",FALSE,FALSE,"2018-10-21T17:20:00",0.934,"","Los Angeles Rams at San Francisco 49ers",4347118,"nfl","2018-04-20T00:00:00","Rams at 49ers","2018-10-22T00:20:00",0.931,"normal","2018-04-20T00:47:54",FALSE,NA,207,1016,768,554.84503,89,89,123726,"QRCODE",FALSE,"2018-08-24T21:53:38Z","levi-s-stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium",TRUE,"US",0.95768774,"America/Los_Angeles","4900 Marie P DeBartolo Way","95054",0,"Santa Clara, CA",58670,"Santa Clara, CA 95054",13,0,"CA","Levi's Stadium","Santa Clara",37.4023,-121.969,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"65","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050","2018-10-23T04:15:00",FALSE,FALSE,"2018-10-22T20:15:00",0.952,"","New York Giants at Atlanta Falcons",4347050,"nfl","2018-04-20T00:00:00","Giants at Falcons","2018-10-23T00:15:00",0.944,"normal","2018-04-20T00:47:42",FALSE,NA,205,890,374,264.31015,125,122,956,"QRCODE",FALSE,"2018-08-24T21:53:38Z","mercedes-benz-stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Mercedes-Benz Stadium",TRUE,"US",0.76958936,"America/New_York","441 M.L.K. Jr Dr NW","30313",0,"Atlanta, GA",419590,"Atlanta, GA 30313",19,0,"GA","Mercedes-Benz Stadium","Atlanta",33.76,-84.4,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"66","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985","2018-10-24T04:00:00",FALSE,FALSE,"2018-10-23T19:00:00",0.262,"","Troy Trojans at South Alabama Jaguars Football",4281985,"ncaa_football","2018-02-28T00:00:00","Troy at South Alabama","2018-10-24T00:00:00",0.396,"normal","2018-02-28T15:00:17",FALSE,NA,36,11,29,43.58621,26,26,92,NA,NA,NA,"ladd-peebles-stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Ladd Peebles Stadium",TRUE,"US",0.50177634,"America/Chicago","1621 Virginia St.","36604",686,"Mobile, AL",3716,"Mobile, AL 36604",5,0,"AL","Ladd Peebles Stadium","Mobile",30.6748,-88.0761,NA,NA,NA
"67","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018","2018-10-26T04:20:00",FALSE,FALSE,"2018-10-25T19:20:00",0.89,"","Miami Dolphins at Houston Texans",4347018,"nfl","2018-04-20T00:00:00","Dolphins at Texans","2018-10-26T00:20:00",0.883,"normal","2018-04-20T00:47:36",FALSE,NA,129,954,470,157.01703,42,41,622,"QRCODE",FALSE,"2018-08-24T21:53:38Z","nrg-stadium","https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium",TRUE,"US",0.8624192,"America/Chicago","1 Reliant Park","77054",618,"Houston, TX",41,"Houston, TX 77054",47,0,"TX","NRG Stadium","Houston",29.6847,-95.4107,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"68","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026","2018-10-28T21:00:00",FALSE,FALSE,"2018-10-28T13:00:00",0.93,"","Seattle Seahawks at Detroit Lions",4347026,"nfl","2018-04-20T00:00:00","Seahawks at Lions","2018-10-28T17:00:00",0.924,"normal","2018-04-20T00:47:37",FALSE,NA,132,807,528,161.23106,66,63,2392,"QRCODE",FALSE,"2018-08-24T21:53:39Z","ford-field","https://seatgeek.com/venues/ford-field/tickets","Ford Field",TRUE,"US",0.9029952,"America/Detroit","2000 Brush St.","48226",505,"Detroit, MI",346,"Detroit, MI 48226",11,0,"MI","Ford Field","Detroit",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
"69","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041","2018-10-28T21:00:00",FALSE,FALSE,"2018-10-28T13:00:00",0.857,"","Tampa Bay Buccaneers at Cincinnati Bengals",4347041,"nfl","2018-04-20T00:00:00","Buccaneers at Bengals","2018-10-28T17:00:00",0.862,"normal","2018-04-20T00:47:40",FALSE,NA,88,889,560,99.15714,41,41,332,"QRCODE",FALSE,"2018-08-24T21:53:39Z","paul-brown-stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","Paul Brown Stadium",TRUE,"US",0.86166537,"America/New_York","1 Paul Brown Stadium","45202",515,"Cincinnati, OH",1124,"Cincinnati, OH 45202",7,0,"OH","Paul Brown Stadium","Cincinnati",39.0961,-84.5177,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"70","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940","2018-10-28T21:00:00",FALSE,FALSE,"2018-10-28T13:00:00",0.939,"","Washington Redskins at New York Giants",4346940,"nfl","2018-04-20T00:00:00","Redskins at Giants","2018-10-28T17:00:00",0.924,"normal","2018-04-20T00:47:17",FALSE,NA,232,924,456,289.95395,134,132,1498,"QRCODE",FALSE,"2018-08-24T21:53:39Z","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium",TRUE,"US",0.94873494,"America/New_York","1 MetLife Stadium Drive","07073",501,"East Rutherford, NJ",1587,"East Rutherford, NJ 07073",16,0,"NJ","MetLife Stadium","East Rutherford",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"71","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070","2018-10-28T21:00:00",FALSE,FALSE,"2018-10-28T13:00:00",0.913,"","Baltimore Ravens at Carolina Panthers",4347070,"nfl","2018-04-20T00:00:00","Ravens at Panthers","2018-10-28T17:00:00",0.904,"normal","2018-04-20T00:47:45",FALSE,NA,165,794,289,209.05191,95,89,588,"QRCODE",FALSE,"2018-08-24T21:53:39Z","bank-of-america-stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium",TRUE,"US",0.8968222,"America/New_York","800 South Mint Street","28202",517,"Charlotte, NC",1122,"Charlotte, NC 28202",8,0,"NC","Bank of America Stadium","Charlotte",35.2243,-80.8524,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"72","2018-09-24","2018-09-24_16.00.30",FALSE,"https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078","2018-10-28T21:00:00",FALSE,FALSE,"2018-10-28T13:00:00",0.91,"","Cleveland Browns at Pittsburgh Steelers",4347078,"nfl","2018-04-20T00:00:00","Browns at Steelers","2018-10-28T17:00:00",0.904,"normal","2018-04-20T00:47:46",FALSE,NA,254,646,281,295.37012,105,105,1138,"QRCODE",FALSE,"2018-08-24T21:53:39Z","heinz-field","https://seatgeek.com/venues/heinz-field/tickets","Heinz Field",TRUE,"US",0.9033526,"America/New_York","100 Art Rooney Avenue","15212",508,"Pittsburgh, PA",1119,"Pittsburgh, PA 15212",10,0,"PA","Heinz Field","Pittsburgh",40.4468,-80.0158,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
