"","date","timestamp","id","short_title","announce_date","datetime_tbd","popularity","status","time_tbd","is_open","url","created_at","type","datetime_local","title","score","datetime_utc","date_tbd","visible_until_utc","description","general_admission","listing_count","lowest_price_good_deals","median_price","visible_listing_count","lowest_price","average_price","highest_price","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","state","id_venue","num_upcoming_events","city","popularity_venue","metro_code","timezone","name","postal_code","url_venue","extended_address","slug","display_location","name_v2","score_venue","address","country","has_upcoming_events","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"62","2018-10-04","2018-10-04_16.02.20",4466234,"Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball","2018-07-28T00:00:00",FALSE,0,"normal",FALSE,FALSE,"https://seatgeek.com/texas-tech-red-raiders-at-kansas-jayhawks-womens-volleyball-tickets/sport/2018-11-03-1-pm/4466234","2018-07-28T16:00:52","sports","2018-11-03T13:00:00","Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball",0,"2018-11-03T18:00:00",FALSE,"2018-11-03T22:00:00","",NA,1,NA,82,1,82,82,82,NA,NA,NA,NA,74230,6,"Lawrence",0,0,"America/Chicago","Horejsi Center","66045","https://seatgeek.com/venues/horejsi-center/tickets","Lawrence, ","horejsi-center","Lawrence","Horejsi Center",0.56565154,"1550 Allen Fieldhhouse Dr","",TRUE,38.9535,-95.2532,NA,NA,NA
"63","2018-10-04","2018-10-04_16.02.20",4281935,"South Alabama at Arkansas State","2018-02-28T00:00:00",FALSE,0.538,"normal",FALSE,FALSE,"https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935","2018-02-28T15:00:09","ncaa_football","2018-11-03T14:00:00","South Alabama Jaguars at Arkansas State Red Wolves Football",0.522,"2018-11-03T19:00:00",FALSE,"2018-11-03T23:00:00","",NA,134,NA,44,48,23,43.373135,78,NA,NA,NA,"AR",8896,3,"Jonesboro",0,0,"America/Chicago","Centennial Bank Stadium","72401","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","Jonesboro, AR 72401","centennial-bank-stadium-1","Jonesboro, AR","Centennial Bank Stadium",0.47753516,"2180 Aggie Rd","US",TRUE,35.8429,-90.6797,NA,NA,NA
"64","2018-10-04","2018-10-04_16.02.20",4347083,"Jets at Dolphins","2018-04-20T00:00:00",FALSE,0.843,"normal",FALSE,FALSE,"https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083","2018-04-20T00:47:47","nfl","2018-11-04T13:00:00","New York Jets at Miami Dolphins",0.921,"2018-11-04T18:00:00",FALSE,"2018-11-04T22:00:00","",NA,145,72,200,823,77,248.84828,899,"2018-08-24T21:53:39Z",FALSE,"QRCODE","FL",29,35,"Miami Gardens",0,528,"America/New_York","Hard Rock Stadium","33056","https://seatgeek.com/venues/hard-rock-stadium/tickets","Miami Gardens, FL 33056","hard-rock-stadium","Miami Gardens, FL","Hard Rock Stadium",0.8378203,"347 Don Shula Dr.","US",TRUE,25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"65","2018-10-04","2018-10-04_16.02.20",4347140,"Lions at Vikings","2018-04-20T00:00:00",FALSE,0.855,"normal",FALSE,FALSE,"https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140","2018-04-20T01:04:05","nfl","2018-11-04T12:00:00","Detroit Lions at Minnesota Vikings",0.927,"2018-11-04T18:00:00",FALSE,"2018-11-04T22:00:00","",NA,568,115,229,784,115,262.75177,1267,"2018-08-24T21:53:39Z",FALSE,"QRCODE","MN",218451,15,"Minneapolis",0,0,"America/Chicago","U.S. Bank Stadium","55415","https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis, MN 55415","u-s-bank-stadium","Minneapolis, MN","U.S. Bank Stadium",0.88524246,"900 South 5th Street","US",TRUE,44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"66","2018-10-04","2018-10-04_16.02.20",4346997,"Chiefs at Browns","2018-04-20T00:00:00",FALSE,0.828,"normal",FALSE,FALSE,"https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997","2018-04-20T00:47:31","nfl","2018-11-04T13:00:00","Kansas City Chiefs at Cleveland Browns",0.893,"2018-11-04T18:00:00",FALSE,"2018-11-04T22:00:00","",NA,879,56,109,1047,59,127.28669,477,"2018-08-24T21:53:39Z",FALSE,"QRCODE","OH",1123,6,"Cleveland",0,510,"America/New_York","FirstEnergy Stadium","44114","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland, OH 44114","firstenergy-stadium-15","Cleveland, OH","FirstEnergy Stadium",0.86852187,"100 Alfred Lerner Way","US",TRUE,41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"67","2018-10-04","2018-10-04_16.02.20",4346937,"Falcons at Redskins","2018-04-20T00:00:00",FALSE,0.871,"normal",FALSE,FALSE,"https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937","2018-04-20T00:47:17","nfl","2018-11-04T13:00:00","Atlanta Falcons at Washington Redskins",0.949,"2018-11-04T18:00:00",FALSE,"2018-11-04T22:00:00","",NA,644,80,155,951,80,171.97205,420,"2018-08-24T21:53:39Z",FALSE,"QRCODE","MD",35,6,"Landover",0,511,"America/New_York","FedEx Field","20785","https://seatgeek.com/venues/fedex-field/tickets","Landover, MD 20785","fedex-field","Landover, MD","FedEx Field",0.9333444,"1600 Fedex Way","US",TRUE,38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"68","2018-10-04","2018-10-04_16.02.20",4347069,"Steelers at Ravens","2018-04-20T00:00:00",FALSE,0.85,"normal",FALSE,FALSE,"https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069","2018-04-20T00:47:45","nfl","2018-11-04T13:00:00","Pittsburgh Steelers at Baltimore Ravens",0.928,"2018-11-04T18:00:00",FALSE,"2018-11-04T22:00:00","",NA,449,120,201,800,120,276.35858,11280,"2018-08-24T21:53:39Z",FALSE,"QRCODE","MD",1121,7,"Baltimore",0,512,"America/New_York","M&T Bank Stadium","21230","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD 21230","m-t-bank-stadium","Baltimore, MD","M&T Bank Stadium",0.8927189,"1101 Russell St","US",TRUE,39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"69","2018-10-04","2018-10-04_16.02.20",4347061,"Bears at Bills","2018-04-20T00:00:00",FALSE,0.843,"normal",FALSE,FALSE,"https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061","2018-04-20T00:47:43","nfl","2018-11-04T13:00:00","Chicago Bears at Buffalo Bills",0.916,"2018-11-04T18:00:00",FALSE,"2018-11-04T22:00:00","",NA,786,54,109,1109,58,136.04326,602,"2018-08-24T21:53:39Z",FALSE,"QRCODE","NY",1135,7,"Orchard Park",0,514,"America/New_York","New Era Field","14127","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY 14127","new-era-field","Orchard Park, NY","New Era Field",0.8815085,"1 Bills Drive","US",TRUE,42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"70","2018-10-04","2018-10-04_16.02.20",4347033,"Buccaneers at Panthers","2018-04-20T00:00:00",FALSE,0.832,"normal",FALSE,FALSE,"https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033","2018-04-20T00:47:38","nfl","2018-11-04T13:00:00","Tampa Bay Buccaneers at Carolina Panthers",0.904,"2018-11-04T18:00:00",FALSE,"2018-11-04T22:00:00","",NA,355,71,160,705,82,191.53802,956,"2018-08-24T21:53:39Z",FALSE,"QRCODE","NC",1122,9,"Charlotte",0,517,"America/New_York","Bank of America Stadium","28202","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte, NC 28202","bank-of-america-stadium","Charlotte, NC","Bank of America Stadium",0.8968222,"800 South Mint Street","US",TRUE,35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"71","2018-10-04","2018-10-04_16.02.20",4347127,"Chargers at Seahawks","2018-04-20T00:00:00",FALSE,0.859,"normal",FALSE,FALSE,"https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","2018-04-20T00:47:56","nfl","2018-11-04T13:05:00","Los Angeles Chargers at Seattle Seahawks",0.94,"2018-11-04T21:05:00",FALSE,"2018-11-05T01:05:00","",NA,178,157,362,570,165,370.73035,955,"2018-08-24T21:53:39Z",FALSE,"QRCODE","WA",339,11,"Seattle",0,819,"America/Los_Angeles","CenturyLink Field","98134","https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA 98134","centurylink-field","Seattle, WA","CenturyLink Field",0.87232786,"800 Occidental Ave S","US",TRUE,47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"72","2018-10-04","2018-10-04_16.02.20",4347141,"Texans at Broncos","2018-04-20T00:00:00",FALSE,0.84,"normal",FALSE,FALSE,"https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","2018-04-20T01:04:05","nfl","2018-11-04T14:05:00","Houston Texans at Denver Broncos",0.908,"2018-11-04T21:05:00",FALSE,"2018-11-05T01:05:00","",NA,84,119,324,649,161,1843.3928,123582,"2018-08-24T21:53:39Z",FALSE,"QRCODE","CO",1131,6,"Denver",0,751,"America/Denver","Sports Authority Field at Mile High","80204","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Denver, CO 80204","sports-authority-field-at-mile-high","Denver, CO","Sports Authority Field at Mile High",0.9028296,"1701 Bryant St.","US",TRUE,39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"73","2018-10-04","2018-10-04_16.02.20",4346970,"Rams at Saints","2018-04-20T00:00:00",FALSE,0.835,"normal",FALSE,TRUE,"https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970","2018-04-20T00:47:25","nfl","2018-11-04T15:25:00","Los Angeles Rams at New Orleans Saints",0.902,"2018-11-04T21:25:00",FALSE,"2018-11-05T01:25:00","",NA,1187,66,240,1234,66,257.53497,1740,"2018-05-29T20:39:08Z",FALSE,"QRCODE","LA",128,16,"New Orleans",0,622,"America/Chicago","Mercedes-Benz Superdome","70112","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","New Orleans, LA 70112","mercedes-benz-superdome","New Orleans, LA","Mercedes-Benz Superdome",0.8966978,"1500 Sugar Bowl Drive","US",TRUE,29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"74","2018-10-04","2018-10-04_16.02.20",4494650,"Alex G","2018-08-23T00:00:00",FALSE,0.553,"normal",FALSE,FALSE,"https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","2018-08-23T19:51:10","concert","2018-11-04T19:00:00","Alex G",0.539,"2018-11-05T01:00:00",FALSE,"2018-11-05T05:00:00","",TRUE,29,NA,63,1,47,111.24138,584,NA,NA,NA,"IL",60271,58,"Chicago",0,0,"America/Chicago","Thalia Hall","60608","https://seatgeek.com/venues/thalia-hall/tickets","Chicago, IL 60608","thalia-hall","Chicago, IL","Thalia Hall",0.51888376,"1807 S Allport St","US",TRUE,41.8577,-87.6575,NA,NA,NA
"75","2018-10-04","2018-10-04_16.02.20",4347089,"Packers at Patriots","2018-04-20T00:00:00",FALSE,0.926,"normal",FALSE,FALSE,"https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","2018-04-20T00:47:49","nfl","2018-11-04T20:20:00","Green Bay Packers at New England Patriots",1.023,"2018-11-05T01:20:00",FALSE,"2018-11-05T05:20:00","",NA,204,392,641,542,442,737.11273,1837,"2018-08-24T21:53:39Z",FALSE,"QRCODE","MA",33,14,"Foxborough",0,506,"America/New_York","Gillette Stadium","02035","https://seatgeek.com/venues/gillette-stadium/tickets","Foxborough, MA 02035","gillette-stadium","Foxborough, MA","Gillette Stadium",0.8983344,"1 Patriot Place","US",TRUE,42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"76","2018-10-04","2018-10-04_16.02.20",4327922,"Titans at Cowboys","2018-04-05T00:00:00",FALSE,0.908,"normal",FALSE,TRUE,"https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","2018-04-05T23:08:47","nfl","2018-11-05T19:15:00","Tennessee Titans at Dallas Cowboys",1.002,"2018-11-06T01:15:00",FALSE,"2018-11-06T05:15:00","",NA,3815,NA,190,2639,NA,248.66107,2640,"2018-04-17T22:02:33Z",FALSE,"QRCODE","TX",4965,19,"Arlington",0,623,"America/Chicago","AT&T Stadium","76011","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX 76011","at-t-stadium","Arlington, TX","AT&T Stadium",0.9751414,"1 AT&T Way","US",TRUE,32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"77","2018-10-04","2018-10-04_16.02.20",4347075,"Panthers at Steelers","2018-04-20T00:00:00",FALSE,0.84,"normal",FALSE,FALSE,"https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","2018-04-20T00:47:46","nfl","2018-11-08T20:20:00","Carolina Panthers at Pittsburgh Steelers",0.92,"2018-11-09T01:20:00",FALSE,"2018-11-09T05:20:00","",NA,523,86,151,903,86,206.78203,1197,"2018-08-24T21:53:39Z",FALSE,"QRCODE","PA",1119,9,"Pittsburgh",0,508,"America/New_York","Heinz Field","15212","https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA 15212","heinz-field","Pittsburgh, PA","Heinz Field",0.9033526,"100 Art Rooney Avenue","US",TRUE,40.4468,-80.0158,"2018-10-04T12:42:28Z",FALSE,"QRCODE"
"78","2018-10-04","2018-10-04_16.02.20",4346990,"Patriots at Titans","2018-04-20T00:00:00",FALSE,0.879,"normal",FALSE,FALSE,"https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","2018-04-20T00:47:30","nfl","2018-11-11T12:00:00","New England Patriots at Tennessee Titans",0.973,"2018-11-11T17:00:00",FALSE,"2018-11-11T21:00:00","",NA,308,256,452,549,264,516.4773,2389,"2018-08-24T21:53:40Z",FALSE,"QRCODE","TN",1126,16,"Nashville",0,659,"America/New_York","Nissan Stadium","37213","https://seatgeek.com/venues/nissan-stadium/tickets","Nashville, TN 37213","nissan-stadium","Nashville, TN","Nissan Stadium",0.8546275,"1 Titans Way","US",TRUE,36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"79","2018-10-04","2018-10-04_16.02.20",4347040,"Saints at Bengals","2018-04-20T00:00:00",FALSE,0.812,"normal",FALSE,FALSE,"https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","2018-04-20T00:47:40","nfl","2018-11-11T13:00:00","New Orleans Saints at Cincinnati Bengals",0.901,"2018-11-11T18:00:00",FALSE,"2018-11-11T22:00:00","",NA,428,55,110,759,55,125.47897,412,"2018-08-24T21:53:40Z",FALSE,"QRCODE","OH",1124,7,"Cincinnati",0,515,"America/New_York","Paul Brown Stadium","45202","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH 45202","paul-brown-stadium","Cincinnati, OH","Paul Brown Stadium",0.86166537,"1 Paul Brown Stadium","US",TRUE,39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"80","2018-10-04","2018-10-04_16.02.20",4347006,"Lions at Bears","2018-04-20T00:00:00",FALSE,0.849,"normal",FALSE,FALSE,"https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","2018-04-20T00:47:32","nfl","2018-11-11T12:00:00","Detroit Lions at Chicago Bears",0.934,"2018-11-11T18:00:00",FALSE,"2018-11-11T22:00:00","",NA,135,153,331,768,187,366.9852,1197,"2018-08-24T21:53:40Z",FALSE,"QRCODE","IL",31,8,"Chicago",0,602,"America/Chicago","Soldier Field","60605","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL 60605","soldier-field","Chicago, IL","Soldier Field",0.940013,"1410 S. Museum Campus Drive","US",TRUE,41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"81","2018-10-04","2018-10-04_16.02.20",4346980,"Cardinals at Chiefs","2018-04-20T00:00:00",FALSE,0.834,"normal",FALSE,FALSE,"https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","2018-04-20T00:47:27","nfl","2018-11-11T12:00:00","Arizona Cardinals at Kansas City Chiefs",0.915,"2018-11-11T18:00:00",FALSE,"2018-11-11T22:00:00","",NA,1021,52,122,1125,52,148.51714,454,"2018-08-24T21:53:40Z",FALSE,"QRCODE","MO",1128,8,"Kansas City",0,616,"America/Chicago","Arrowhead Stadium","64129","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO 64129","arrowhead-stadium","Kansas City, MO","Arrowhead Stadium",0.8827867,"1 Arrowhead Drive","US",TRUE,39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"82","2018-10-04","2018-10-04_16.02.20",4346958,"Jaguars at Colts","2018-04-20T00:00:00",FALSE,0.809,"normal",FALSE,FALSE,"https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","2018-04-20T00:47:22","nfl","2018-11-11T13:00:00","Jacksonville Jaguars at Indianapolis Colts",0.875,"2018-11-11T18:00:00",FALSE,"2018-11-11T22:00:00","",NA,574,32,93,1029,32,106.95819,868,"2018-08-24T21:53:40Z",FALSE,"QRCODE","IN",1130,12,"Indianapolis",0,527,"America/Indiana/Indianapolis","Lucas Oil Stadium","46225","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN 46225","lucas-oil-stadium","Indianapolis, IN","Lucas Oil Stadium",0.9071682,"500 South Capitol Avenue","US",TRUE,39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"83","2018-10-04","2018-10-04_16.02.20",4346930,"Redskins at Buccaneers","2018-04-20T00:00:00",FALSE,0.816,"normal",FALSE,FALSE,"https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","2018-04-20T00:47:16","nfl","2018-11-11T13:00:00","Washington Redskins at Tampa Bay Buccaneers",0.894,"2018-11-11T18:00:00",FALSE,"2018-11-11T22:00:00","",NA,32,77,174,351,77,194.34375,429,"2018-08-24T21:53:40Z",FALSE,"QRCODE","FL",39,15,"Tampa",0,539,"America/New_York","Raymond James Stadium","33607","https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa, FL 33607","raymond-james-stadium","Tampa, FL","Raymond James Stadium",0.86513025,"4201 North Dale Mabry Highway","US",TRUE,27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"84","2018-10-04","2018-10-04_16.02.20",4346996,"Falcons at Browns","2018-04-20T00:00:00",FALSE,0.818,"normal",FALSE,FALSE,"https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","2018-04-20T00:47:31","nfl","2018-11-11T13:00:00","Atlanta Falcons at Cleveland Browns",0.887,"2018-11-11T18:00:00",FALSE,"2018-11-11T22:00:00","",NA,970,36,103,1148,48,121.80309,1172,"2018-08-24T21:53:40Z",FALSE,"QRCODE","OH",1123,6,"Cleveland",0,510,"America/New_York","FirstEnergy Stadium","44114","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland, OH 44114","firstenergy-stadium-15","Cleveland, OH","FirstEnergy Stadium",0.86852187,"100 Alfred Lerner Way","US",TRUE,41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"85","2018-10-04","2018-10-04_16.02.20",4347060,"Bills at Jets","2018-04-20T00:00:00",FALSE,0.85,"normal",FALSE,FALSE,"https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","2018-04-20T00:47:43","nfl","2018-11-11T13:00:00","Buffalo Bills at New York Jets",0.937,"2018-11-11T18:00:00",FALSE,"2018-11-11T22:00:00","",NA,930,45,142,1155,54,172.1871,942,"2018-08-24T21:53:40Z",FALSE,"QRCODE","NJ",1587,15,"East Rutherford",0,501,"America/New_York","MetLife Stadium","07073","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","metlife-stadium","East Rutherford, NJ","MetLife Stadium",0.94873494,"1 MetLife Stadium Drive","US",TRUE,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"86","2018-10-04","2018-10-04_16.02.20",4346912,"Dolphins at Packers","2018-04-20T00:00:00",FALSE,0.867,"normal",FALSE,FALSE,"https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","2018-04-20T00:47:13","nfl","2018-11-11T12:00:00","Miami Dolphins at Green Bay Packers",0.949,"2018-11-11T18:00:00",FALSE,"2018-11-11T22:00:00","",NA,142,182,408,453,245,412.50705,1077,"2018-08-24T21:53:40Z",FALSE,"QRCODE","WI",1125,5,"Green Bay",0,658,"America/Chicago","Lambeau Field","54304","https://seatgeek.com/venues/lambeau-field/tickets","Green Bay, WI 54304","lambeau-field","Green Bay, WI","Lambeau Field",0.92909414,"1265 Lombardi Avenue","US",TRUE,44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"87","2018-10-04","2018-10-04_16.02.20",4347130,"Chargers at Raiders","2018-04-20T00:00:00",FALSE,0.825,"normal",FALSE,FALSE,"https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","2018-04-20T00:47:56","nfl","2018-11-11T13:05:00","Los Angeles Chargers at Oakland Raiders",0.904,"2018-11-11T21:05:00",FALSE,"2018-11-12T01:05:00","",NA,505,87,180,770,87,193.98218,524,"2018-08-24T21:53:40Z",FALSE,"QRCODE","CA",14,8,"Oakland",0,807,"America/Los_Angeles","Oakland-Alameda County Coliseum","94621","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA 94621","oakland-alameda-county-coliseum","Oakland, CA","Oakland-Alameda County Coliseum",0.7817843,"7000 Coliseum Way","US",TRUE,37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"88","2018-10-04","2018-10-04_16.02.20",4346920,"Seahawks at Rams","2018-04-20T00:00:00",FALSE,0.834,"normal",FALSE,FALSE,"https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","2018-04-20T00:47:14","nfl","2018-11-11T13:25:00","Seattle Seahawks at Los Angeles Rams",0.915,"2018-11-11T21:25:00",FALSE,"2018-11-12T01:25:00","",NA,693,60,149,1253,64,197.52525,922,"2018-08-24T21:53:40Z",FALSE,"QRCODE","CA",51012,8,"Los Angeles",0,0,"America/Los_Angeles","Los Angeles Memorial Coliseum","90037","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles, CA 90037","los-angeles-memorial-coliseum-1","Los Angeles, CA","Los Angeles Memorial Coliseum",0.86898464,"3911 S Figueroa St","US",TRUE,34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"89","2018-10-04","2018-10-04_16.02.20",4500554,"Alex G with Half Waif","2018-08-23T00:00:00",FALSE,0.491,"normal",FALSE,FALSE,"https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","2018-08-23T20:13:51","concert","2018-11-11T19:00:00","Alex G with Half Waif",0.461,"2018-11-12T00:00:00",FALSE,"2018-11-12T04:00:00","",TRUE,14,NA,244,1,102,235.42857,584,NA,NA,NA,"FL",3160,33,"Tampa",0,539,"America/New_York","Crowbar","33605","https://seatgeek.com/venues/crowbar-2/tickets","Tampa, FL 33605","crowbar-2","Tampa, FL","Crowbar",0.42424366,"1812 North 17th Street","US",TRUE,27.9608,-82.4406,NA,NA,NA
"90","2018-10-04","2018-10-04_16.02.20",4347031,"Cowboys at Eagles","2018-04-20T00:00:00",FALSE,0.893,"normal",FALSE,FALSE,"https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","2018-04-20T00:47:38","nfl","2018-11-11T20:20:00","Dallas Cowboys at Philadelphia Eagles",0.992,"2018-11-12T01:20:00",FALSE,"2018-11-12T05:20:00","",NA,418,152,421,906,204,474.97607,1346,"2018-08-24T21:53:40Z",FALSE,"QRCODE","PA",330,14,"Philadelphia",0,504,"America/New_York","Lincoln Financial Field","19148","https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA 19148","lincoln-financial-field","Philadelphia, PA","Lincoln Financial Field",0.90542686,"1020 Pattison Ave","US",TRUE,39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"91","2018-10-04","2018-10-04_16.02.20",4347117,"Giants at 49ers","2018-04-20T00:00:00",FALSE,0.864,"normal",FALSE,FALSE,"https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","2018-04-20T00:47:54","nfl","2018-11-12T17:15:00","New York Giants at San Francisco 49ers",0.956,"2018-11-13T01:15:00",FALSE,"2018-11-13T05:15:00","",NA,1162,52,149,1130,62,173.54388,2989,"2018-08-24T21:53:40Z",FALSE,"QRCODE","CA",58670,12,"Santa Clara",0,0,"America/Los_Angeles","Levi's Stadium","95054","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA 95054","levi-s-stadium","Santa Clara, CA","Levi's Stadium",0.95768774,"4900 Marie P DeBartolo Way","US",TRUE,37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"92","2018-10-04","2018-10-04_16.02.20",4347126,"Packers at Seahawks","2018-04-20T00:00:00",FALSE,0.898,"normal",FALSE,FALSE,"https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","2018-04-20T00:47:56","nfl","2018-11-15T17:20:00","Green Bay Packers at Seattle Seahawks",1.001,"2018-11-16T01:20:00",FALSE,"2018-11-16T05:20:00","",NA,166,265,447,531,275,539.2108,1597,"2018-08-24T21:53:40Z",FALSE,"QRCODE","WA",339,11,"Seattle",0,819,"America/Los_Angeles","CenturyLink Field","98134","https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA 98134","centurylink-field","Seattle, WA","CenturyLink Field",0.87232786,"800 Occidental Ave S","US",TRUE,47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
