"","date","timestamp","popularity","description","type","announce_date","time_tbd","title","datetime_utc","date_tbd","datetime_local","url","id","datetime_tbd","visible_until_utc","status","created_at","short_title","score","is_open","general_admission","listing_count","highest_price","visible_listing_count","lowest_price","average_price","median_price","lowest_price_good_deals","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","popularity_venue","address","country","metro_code","extended_address","timezone","url_venue","display_location","has_upcoming_events","id_venue","num_upcoming_events","postal_code","name","name_v2","score_venue","city","state","slug","lat","lon","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"124","2018-09-14","2018-09-14_11.02.26",0.565,"","concert","2018-08-23T00:00:00",FALSE,"Alex G","2018-11-05T01:00:00",FALSE,"2018-11-04T19:00:00","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650",4494650,FALSE,"2018-11-05T05:00:00","normal","2018-08-23T19:51:10","Alex G",0.551,FALSE,TRUE,27,562,1,53,118,62,NA,NA,NA,NA,0,"1807 S Allport St","US",0,"Chicago, IL 60608","America/Chicago","https://seatgeek.com/venues/thalia-hall/tickets","Chicago, IL",TRUE,60271,58,"60608","Thalia Hall","Thalia Hall",0.51888376,"Chicago","IL","thalia-hall",41.8577,-87.6575,NA,NA,NA
"125","2018-09-14","2018-09-14_11.02.26",0.919,"","nfl","2018-04-20T00:00:00",FALSE,"Green Bay Packers at New England Patriots","2018-11-05T01:20:00",FALSE,"2018-11-04T20:20:00","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089",4347089,FALSE,"2018-11-05T05:20:00","normal","2018-04-20T00:47:49","Packers at Patriots",1.003,FALSE,NA,259,2780,643,445,871.5946,764,420,"QRCODE",FALSE,"2018-08-24T21:53:39Z",0,"1 Patriot Place","US",506,"Foxborough, MA 02035","America/New_York","https://seatgeek.com/venues/gillette-stadium/tickets","Foxborough, MA",TRUE,33,17,"02035","Gillette Stadium","Gillette Stadium",0.8983344,"Foxborough","MA","gillette-stadium",42.0906,-71.2674,"NONE",FALSE,"2018-08-22T15:36:58Z"
"126","2018-09-14","2018-09-14_11.02.26",0.886,"","nfl","2018-04-05T00:00:00",FALSE,"Tennessee Titans at Dallas Cowboys","2018-11-06T01:15:00",FALSE,"2018-11-05T19:15:00","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922",4327922,FALSE,"2018-11-06T05:15:00","normal","2018-04-05T23:08:47","Titans at Cowboys",0.971,TRUE,NA,3778,6034,2663,23,286.05585,226,23,"QRCODE",FALSE,"2018-04-17T22:02:33Z",0,"1 AT&T Way","US",623,"Arlington, TX 76011","America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX",TRUE,4965,23,"76011","AT&T Stadium","AT&T Stadium",0.9751414,"Arlington","TX","at-t-stadium",32.7459,-97.0957,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"127","2018-09-14","2018-09-14_11.02.26",0.833,"","nfl","2018-04-20T00:00:00",FALSE,"Carolina Panthers at Pittsburgh Steelers","2018-11-09T01:20:00",FALSE,"2018-11-08T20:20:00","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075",4347075,FALSE,"2018-11-09T05:20:00","normal","2018-04-20T00:47:46","Panthers at Steelers",0.911,FALSE,NA,630,1197,1123,90,209.53493,164,90,"QRCODE",FALSE,"2018-08-24T21:53:39Z",0,"100 Art Rooney Avenue","US",508,"Pittsburgh, PA 15212","America/New_York","https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA",TRUE,1119,12,"15212","Heinz Field","Heinz Field",0.9033526,"Pittsburgh","PA","heinz-field",40.4468,-80.0158,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"128","2018-09-14","2018-09-14_11.02.26",0.86,"","nfl","2018-04-20T00:00:00",FALSE,"New England Patriots at Tennessee Titans","2018-11-11T17:00:00",FALSE,"2018-11-11T12:00:00","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990",4346990,FALSE,"2018-11-11T21:00:00","normal","2018-04-20T00:47:30","Patriots at Titans",0.945,FALSE,NA,333,14928,615,209,613.7868,518,209,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"1 Titans Way","US",659,"Nashville, TN 37213","America/New_York","https://seatgeek.com/venues/nissan-stadium/tickets","Nashville, TN",TRUE,1126,15,"37213","Nissan Stadium","Nissan Stadium",0.8546275,"Nashville","TN","nissan-stadium",36.1665,-86.7713,"NONE",FALSE,"2015-10-19T15:09:39Z"
"129","2018-09-14","2018-09-14_11.02.26",0.827,"","nfl","2018-04-20T00:00:00",FALSE,"Detroit Lions at Chicago Bears","2018-11-11T18:00:00",FALSE,"2018-11-11T12:00:00","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006",4347006,FALSE,"2018-11-11T22:00:00","normal","2018-04-20T00:47:32","Lions at Bears",0.905,FALSE,NA,168,1197,935,122,307.9345,275,115,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"1410 S. Museum Campus Drive","US",602,"Chicago, IL 60605","America/Chicago","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL",TRUE,31,12,"60605","Soldier Field","Soldier Field",0.940013,"Chicago","IL","soldier-field",41.8623,-87.6159,"NONE",FALSE,"2018-06-02T00:44:08Z"
"130","2018-09-14","2018-09-14_11.02.26",0.814,"","nfl","2018-04-20T00:00:00",FALSE,"New Orleans Saints at Cincinnati Bengals","2018-11-11T18:00:00",FALSE,"2018-11-11T13:00:00","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040",4347040,FALSE,"2018-11-11T22:00:00","normal","2018-04-20T00:47:40","Saints at Bengals",0.891,FALSE,NA,536,414,781,53,117.5653,104,51,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"1 Paul Brown Stadium","US",515,"Cincinnati, OH 45202","America/New_York","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH",TRUE,1124,7,"45202","Paul Brown Stadium","Paul Brown Stadium",0.86166537,"Cincinnati","OH","paul-brown-stadium",39.0961,-84.5177,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"131","2018-09-14","2018-09-14_11.02.26",0.818,"","nfl","2018-04-20T00:00:00",FALSE,"Arizona Cardinals at Kansas City Chiefs","2018-11-11T18:00:00",FALSE,"2018-11-11T12:00:00","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980",4346980,FALSE,"2018-11-11T22:00:00","normal","2018-04-20T00:47:27","Cardinals at Chiefs",0.893,FALSE,NA,830,11704,1057,40,155.83736,125,40,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"1 Arrowhead Drive","US",616,"Kansas City, MO 64129","America/Chicago","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO",TRUE,1128,9,"64129","Arrowhead Stadium","Arrowhead Stadium",0.8827867,"Kansas City","MO","arrowhead-stadium",39.0489,-94.4839,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"132","2018-09-14","2018-09-14_11.02.26",0.807,"","nfl","2018-04-20T00:00:00",FALSE,"Jacksonville Jaguars at Indianapolis Colts","2018-11-11T18:00:00",FALSE,"2018-11-11T13:00:00","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958",4346958,FALSE,"2018-11-11T22:00:00","normal","2018-04-20T00:47:22","Jaguars at Colts",0.873,FALSE,NA,745,1198,1178,33,106.120804,87,33,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"500 South Capitol Avenue","US",527,"Indianapolis, IN 46225","America/Indiana/Indianapolis","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN",TRUE,1130,13,"46225","Lucas Oil Stadium","Lucas Oil Stadium",0.9071682,"Indianapolis","IN","lucas-oil-stadium",39.7601,-86.1639,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"133","2018-09-14","2018-09-14_11.02.26",0.807,"","nfl","2018-04-20T00:00:00",FALSE,"Washington Redskins at Tampa Bay Buccaneers","2018-11-11T18:00:00",FALSE,"2018-11-11T13:00:00","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930",4346930,FALSE,"2018-11-11T22:00:00","normal","2018-04-20T00:47:16","Redskins at Buccaneers",0.883,FALSE,NA,26,528,643,79,228.15384,180,132,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"4201 North Dale Mabry Highway","US",539,"Tampa, FL 33607","America/New_York","https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa, FL",TRUE,39,15,"33607","Raymond James Stadium","Raymond James Stadium",0.86513025,"Tampa","FL","raymond-james-stadium",27.9753,-82.5034,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"134","2018-09-14","2018-09-14_11.02.26",0.803,"","nfl","2018-04-20T00:00:00",FALSE,"Atlanta Falcons at Cleveland Browns","2018-11-11T18:00:00",FALSE,"2018-11-11T13:00:00","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",4346996,FALSE,"2018-11-11T22:00:00","normal","2018-04-20T00:47:31","Falcons at Browns",0.869,FALSE,NA,1127,1172,1450,31,96.28394,77,30,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"100 Alfred Lerner Way","US",510,"Cleveland, OH 44114","America/New_York","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland, OH",TRUE,1123,7,"44114","FirstEnergy Stadium","FirstEnergy Stadium",0.86852187,"Cleveland","OH","firstenergy-stadium-15",41.5065,-81.7,"NONE",FALSE,"2015-11-11T20:55:31Z"
"135","2018-09-14","2018-09-14_11.02.26",0.834,"","nfl","2018-04-20T00:00:00",FALSE,"Buffalo Bills at New York Jets","2018-11-11T18:00:00",FALSE,"2018-11-11T13:00:00","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",4347060,FALSE,"2018-11-11T22:00:00","normal","2018-04-20T00:47:43","Bills at Jets",0.919,FALSE,NA,953,871,1392,46,151.2875,126,46,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"1 MetLife Stadium Drive","US",501,"East Rutherford, NJ 07073","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ",TRUE,1587,18,"07073","MetLife Stadium","MetLife Stadium",0.94873494,"East Rutherford","NJ","metlife-stadium",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"136","2018-09-14","2018-09-14_11.02.26",0.851,"","nfl","2018-04-20T00:00:00",FALSE,"Miami Dolphins at Green Bay Packers","2018-11-11T18:00:00",FALSE,"2018-11-11T12:00:00","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",4346912,FALSE,"2018-11-11T22:00:00","normal","2018-04-20T00:47:13","Dolphins at Packers",0.926,FALSE,NA,167,1197,599,195,414.4431,401,192,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"1265 Lombardi Avenue","US",658,"Green Bay, WI 54304","America/Chicago","https://seatgeek.com/venues/lambeau-field/tickets","Green Bay, WI",TRUE,1125,7,"54304","Lambeau Field","Lambeau Field",0.92909414,"Green Bay","WI","lambeau-field",44.5013,-88.0622,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"137","2018-09-14","2018-09-14_11.02.26",0.811,"","nfl","2018-04-20T00:00:00",FALSE,"Los Angeles Chargers at Oakland Raiders","2018-11-11T21:05:00",FALSE,"2018-11-11T13:05:00","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",4347130,FALSE,"2018-11-12T01:05:00","normal","2018-04-20T00:47:56","Chargers at Raiders",0.888,FALSE,NA,493,628,814,79,199.51927,188,75,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"7000 Coliseum Way","US",807,"Oakland, CA 94621","America/Los_Angeles","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA",TRUE,14,26,"94621","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum",0.7817843,"Oakland","CA","oakland-alameda-county-coliseum",37.7469,-122.201,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"138","2018-09-14","2018-09-14_11.02.26",0.829,"","nfl","2018-04-20T00:00:00",FALSE,"Seattle Seahawks at Los Angeles Rams","2018-11-11T21:25:00",FALSE,"2018-11-11T13:25:00","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",4346920,FALSE,"2018-11-12T01:25:00","normal","2018-04-20T00:47:14","Seahawks at Rams",0.909,FALSE,NA,842,922,1571,55,182.76485,134,51,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"3911 S Figueroa St","US",0,"Los Angeles, CA 90037","America/Los_Angeles","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles, CA",TRUE,51012,12,"90037","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum",0.86898464,"Los Angeles","CA","los-angeles-memorial-coliseum-1",34.0138,-118.288,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"139","2018-09-14","2018-09-14_11.02.26",0.468,"","concert","2018-08-23T00:00:00",FALSE,"Alex G with Half Waif","2018-11-12T00:00:00",FALSE,"2018-11-11T19:00:00","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",4500554,FALSE,"2018-11-12T04:00:00","normal","2018-08-23T20:13:51","Alex G with Half Waif",0.458,FALSE,TRUE,15,569,1,45,220.8,243,NA,NA,NA,NA,0,"1812 North 17th Street","US",539,"Tampa, FL 33605","America/New_York","https://seatgeek.com/venues/crowbar-2/tickets","Tampa, FL",TRUE,3160,31,"33605","Crowbar","Crowbar",0.42424366,"Tampa","FL","crowbar-2",27.9608,-82.4406,NA,NA,NA
"140","2018-09-14","2018-09-14_11.02.26",0.878,"","nfl","2018-04-20T00:00:00",FALSE,"Dallas Cowboys at Philadelphia Eagles","2018-11-12T01:20:00",FALSE,"2018-11-11T20:20:00","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",4347031,FALSE,"2018-11-12T05:20:00","normal","2018-04-20T00:47:38","Cowboys at Eagles",0.972,FALSE,NA,459,1535,1052,204,489.42267,439,144,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"1020 Pattison Ave","US",504,"Philadelphia, PA 19148","America/New_York","https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA",TRUE,330,16,"19148","Lincoln Financial Field","Lincoln Financial Field",0.90542686,"Philadelphia","PA","lincoln-financial-field",39.9046,-75.1675,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"141","2018-09-14","2018-09-14_11.02.26",0.852,"","nfl","2018-04-20T00:00:00",FALSE,"New York Giants at San Francisco 49ers","2018-11-13T01:15:00",FALSE,"2018-11-12T17:15:00","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",4347117,FALSE,"2018-11-13T05:15:00","normal","2018-04-20T00:47:54","Giants at 49ers",0.942,FALSE,NA,1050,3699,1196,88,236.23143,212,86,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"4900 Marie P DeBartolo Way","US",0,"Santa Clara, CA 95054","America/Los_Angeles","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA",TRUE,58670,13,"95054","Levi's Stadium","Levi's Stadium",0.95768774,"Santa Clara","CA","levi-s-stadium",37.4023,-121.969,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"142","2018-09-14","2018-09-14_11.02.26",0.887,"","nfl","2018-04-20T00:00:00",FALSE,"Green Bay Packers at Seattle Seahawks","2018-11-16T01:20:00",FALSE,"2018-11-15T17:20:00","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",4347126,FALSE,"2018-11-16T05:20:00","normal","2018-04-20T00:47:56","Packers at Seahawks",0.985,FALSE,NA,218,1809,600,266,514.2615,416,249,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"800 Occidental Ave S","US",819,"Seattle, WA 98134","America/Los_Angeles","https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA",TRUE,339,18,"98134","CenturyLink Field","CenturyLink Field",0.87232786,"Seattle","WA","centurylink-field",47.6,-122.33,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"143","2018-09-14","2018-09-14_11.02.26",0.406,"","ncaa_football","2018-02-28T00:00:00",FALSE,"South Alabama Jaguars at Louisiana Ragin Cajuns Football","2018-11-17T22:00:00",FALSE,"2018-11-17T16:00:00","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956",4281956,FALSE,"2018-11-18T02:00:00","normal","2018-02-28T15:00:12","South Alabama at Louisiana",0.432,FALSE,NA,115,99,69,54,66.72174,68,53,NA,NA,NA,0,"201 Reinhardt Dr","US",642,"Lafayette, LA 70506","America/Chicago","https://seatgeek.com/venues/cajun-field/tickets","Lafayette, LA",TRUE,2796,5,"70506","Cajun Field","Cajun Field",0.43303972,"Lafayette","LA","cajun-field",30.22,-92.04,NA,NA,NA
"144","2018-09-14","2018-09-14_11.02.26",0.778,"","nfl","2018-04-20T00:00:00",FALSE,"Cincinnati Bengals at Baltimore Ravens","2018-11-18T18:00:00",FALSE,"2018-11-18T13:00:00","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068",4347068,FALSE,"2018-11-18T22:00:00","normal","2018-04-20T00:47:45","Bengals at Ravens",0.852,FALSE,NA,688,550,1307,39,129.15117,104,39,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"1101 Russell St","US",512,"Baltimore, MD 21230","America/New_York","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD",TRUE,1121,8,"21230","M&T Bank Stadium","M&T Bank Stadium",0.8927189,"Baltimore","MD","m-t-bank-stadium",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"145","2018-09-14","2018-09-14_11.02.26",0.845,"","nfl","2018-04-20T00:00:00",FALSE,"Carolina Panthers at Detroit Lions","2018-11-18T18:00:00",FALSE,"2018-11-18T13:00:00","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025",4347025,FALSE,"2018-11-18T22:00:00","normal","2018-04-20T00:47:37","Panthers at Lions",0.924,FALSE,NA,684,899,1032,67,153.22076,132,64,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"2000 Brush St.","US",505,"Detroit, MI 48226","America/Detroit","https://seatgeek.com/venues/ford-field/tickets","Detroit, MI",TRUE,346,9,"48226","Ford Field","Ford Field",0.9029952,"Detroit","MI","ford-field",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
"146","2018-09-14","2018-09-14_11.02.26",0.885,"","nfl","2018-04-20T00:00:00",FALSE,"Dallas Cowboys at Atlanta Falcons","2018-11-18T18:00:00",FALSE,"2018-11-18T13:00:00","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049",4347049,FALSE,"2018-11-18T22:00:00","normal","2018-04-20T00:47:41","Cowboys at Falcons",0.975,FALSE,NA,655,123594,1043,213,646.7939,390,213,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"441 M.L.K. Jr Dr NW","US",0,"Atlanta, GA 30313","America/New_York","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA",TRUE,419590,20,"30313","Mercedes-Benz Stadium","Mercedes-Benz Stadium",0.76958936,"Atlanta","GA","mercedes-benz-stadium",33.76,-84.4,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"147","2018-09-14","2018-09-14_11.02.26",0.83,"","nfl","2018-04-20T00:00:00",FALSE,"Minnesota Vikings at Chicago Bears","2018-11-18T18:00:00",FALSE,"2018-11-18T12:00:00","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005",4347005,FALSE,"2018-11-18T22:00:00","normal","2018-04-20T00:47:32","Vikings at Bears",0.914,FALSE,NA,192,1197,939,119,324.51562,279,119,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"1410 S. Museum Campus Drive","US",602,"Chicago, IL 60605","America/Chicago","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL",TRUE,31,12,"60605","Soldier Field","Soldier Field",0.940013,"Chicago","IL","soldier-field",41.8623,-87.6159,"NONE",FALSE,"2018-06-02T00:44:08Z"
"148","2018-09-14","2018-09-14_11.02.26",0.841,"","nfl","2018-04-20T00:00:00",FALSE,"Philadelphia Eagles at New Orleans Saints","2018-11-18T18:00:00",FALSE,"2018-11-18T12:00:00","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969",4346969,FALSE,"2018-11-18T22:00:00","normal","2018-04-20T00:47:25","Eagles at Saints",0.923,TRUE,NA,1373,3000,1261,167,386.0313,360,167,"QRCODE",FALSE,"2018-05-29T20:39:16Z",0,"1500 Sugar Bowl Drive","US",622,"New Orleans, LA 70112","America/Chicago","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","New Orleans, LA",TRUE,128,18,"70112","Mercedes-Benz Superdome","Mercedes-Benz Superdome",0.8966978,"New Orleans","LA","mercedes-benz-superdome",29.9515,-90.0786,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"149","2018-09-14","2018-09-14_11.02.26",0.793,"","nfl","2018-04-20T00:00:00",FALSE,"Tennessee Titans at Indianapolis Colts","2018-11-18T18:00:00",FALSE,"2018-11-18T13:00:00","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957",4346957,FALSE,"2018-11-18T22:00:00","normal","2018-04-20T00:47:22","Titans at Colts",0.864,FALSE,NA,747,440,1175,28,103.57162,83,28,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"500 South Capitol Avenue","US",527,"Indianapolis, IN 46225","America/Indiana/Indianapolis","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN",TRUE,1130,13,"46225","Lucas Oil Stadium","Lucas Oil Stadium",0.9071682,"Indianapolis","IN","lucas-oil-stadium",39.7601,-86.1639,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"150","2018-09-14","2018-09-14_11.02.26",0.827,"","nfl","2018-04-20T00:00:00",FALSE,"Tampa Bay Buccaneers at New York Giants","2018-11-18T18:00:00",FALSE,"2018-11-18T13:00:00","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929",4346929,FALSE,"2018-11-18T22:00:00","normal","2018-04-20T00:47:16","Buccaneers at Giants",0.915,FALSE,NA,569,1488,1220,100,259.86642,204,93,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"1 MetLife Stadium Drive","US",501,"East Rutherford, NJ 07073","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ",TRUE,1587,18,"07073","MetLife Stadium","MetLife Stadium",0.94873494,"East Rutherford","NJ","metlife-stadium",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"151","2018-09-14","2018-09-14_11.02.26",0.837,"","nfl","2018-04-20T00:00:00",FALSE,"Houston Texans at Washington Redskins","2018-11-18T18:00:00",FALSE,"2018-11-18T13:00:00","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939",4346939,FALSE,"2018-11-18T22:00:00","normal","2018-04-20T00:47:17","Texans at Redskins",0.921,FALSE,NA,847,1011,1256,78,174.75916,159,78,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"1600 Fedex Way","US",511,"Landover, MD 20785","America/New_York","https://seatgeek.com/venues/fedex-field/tickets","Landover, MD",TRUE,35,8,"20785","FedEx Field","FedEx Field",0.9333444,"Landover","MD","fedex-field",38.9071,-76.8658,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"152","2018-09-14","2018-09-14_11.02.26",0.858,"","nfl","2018-04-20T00:00:00",FALSE,"Denver Broncos at Los Angeles Chargers","2018-11-18T21:05:00",FALSE,"2018-11-18T13:05:00","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110",4347110,FALSE,"2018-11-19T01:05:00","normal","2018-04-20T00:47:52","Broncos at Chargers",0.957,FALSE,NA,330,765,529,186,302.29092,259,163,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"18400 Avalon Blvd","US",803,"Carson, CA 90746","America/Los_Angeles","https://seatgeek.com/venues/stubhub-center/tickets","Carson, CA",TRUE,52,12,"90746","StubHub Center","StubHub Center",0.7228164,"Carson","CA","stubhub-center",33.8643,-118.261,NA,NA,NA
"153","2018-09-14","2018-09-14_11.02.26",0.854,"","nfl","2018-04-20T00:00:00",FALSE,"Oakland Raiders at Arizona Cardinals","2018-11-18T21:05:00",FALSE,"2018-11-18T14:05:00","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100",4347100,FALSE,"2018-11-19T01:05:00","normal","2018-04-20T00:47:51","Raiders at Cardinals",0.938,FALSE,NA,475,908,900,97,252.56842,224,97,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"1 Cardinals Drive","US",753,"Glendale, AZ 85305","America/Phoenix","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ",TRUE,43,10,"85305","State Farm Stadium","State Farm Stadium",0.93402725,"Glendale","AZ","state-farm-stadium",33.5294,-112.262,"NONE",FALSE,"2015-12-21T17:26:05Z"
"154","2018-09-14","2018-09-14_11.02.26",0.807,"","nfl","2018-04-20T00:00:00",FALSE,"Pittsburgh Steelers at Jacksonville Jaguars","2018-11-19T01:20:00",FALSE,"2018-11-18T20:20:00","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947",4346947,FALSE,"2018-11-19T05:20:00","normal","2018-04-20T00:47:19","Steelers at Jaguars",0.894,FALSE,NA,503,1048,860,156,375.68588,321,151,"QRCODE",FALSE,"2018-08-24T21:53:40Z",0,"1 Everbank Field Dr","US",561,"Jacksonville, FL 32202","America/New_York","https://seatgeek.com/venues/everbank-field/tickets","Jacksonville, FL",TRUE,5178,10,"32202","EverBank Field","EverBank Field",0.83759147,"Jacksonville","FL","everbank-field",30.3239,-81.6373,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
