"","date","timestamp","date_tbd","datetime_utc","datetime_local","type","created_at","description","time_tbd","visible_until_utc","id","score","title","status","datetime_tbd","is_open","popularity","url","announce_date","short_title","general_admission","lowest_price_good_deals","median_price","lowest_price","average_price","listing_count","highest_price","visible_listing_count","employee_only_accessMethod","method_accessMethod","created_at_accessMethod","state","score_venue","address","url_venue","city","postal_code","country","num_upcoming_events","timezone","display_location","name_v2","name","id_venue","popularity_venue","slug","extended_address","metro_code","has_upcoming_events","lon","lat","employee_only_AccessMethod","method_AccessMethod","created_at_AccessMethod"
"42","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-21T17:00:00","2018-10-21T12:00:00","nfl","2018-04-20T00:47:27","",FALSE,"2018-10-21T21:00:00",4346982,0.919,"Cincinnati Bengals at Kansas City Chiefs","normal",FALSE,FALSE,0.9,"https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982","2018-04-20T00:00:00","Bengals at Chiefs",NA,57,139,52,151.65388,861,604,1048,FALSE,"QRCODE","2018-08-24T21:53:38Z","MO",0.8827867,"1 Arrowhead Drive","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City","64129","US",8,"America/Chicago","Kansas City, MO","Arrowhead Stadium","Arrowhead Stadium",1128,0,"arrowhead-stadium","Kansas City, MO 64129",616,TRUE,-94.4839,39.0489,FALSE,"QRCODE_TM","2015-08-20T16:20:51Z"
"43","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-21T17:00:00","2018-10-21T13:00:00","nfl","2018-04-20T00:47:19","",FALSE,"2018-10-21T21:00:00",4346948,0.811,"Houston Texans at Jacksonville Jaguars","normal",FALSE,FALSE,0.813,"https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948","2018-04-20T00:00:00","Texans at Jaguars",NA,44,92,44,114.74457,552,490,825,FALSE,"QRCODE","2018-08-24T21:53:38Z","FL",0.83759147,"1 Everbank Field Dr","https://seatgeek.com/venues/everbank-field/tickets","Jacksonville","32202","US",7,"America/New_York","Jacksonville, FL","EverBank Field","EverBank Field",5178,0,"everbank-field","Jacksonville, FL 32202",561,TRUE,-81.6373,30.3239,FALSE,"QRCODE_TM","2015-10-17T20:03:42Z"
"44","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-21T20:05:00","2018-10-21T16:05:00","nfl","2018-04-20T00:47:45","",FALSE,"2018-10-22T00:05:00",4347071,0.88,"New Orleans Saints at Baltimore Ravens","normal",FALSE,FALSE,0.869,"https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071","2018-04-20T00:00:00","Saints at Ravens",NA,54,120,54,146.187,369,619,829,FALSE,"QRCODE","2018-08-24T21:53:38Z","MD",0.8927189,"1101 Russell St","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore","21230","US",7,"America/New_York","Baltimore, MD","M&T Bank Stadium","M&T Bank Stadium",1121,0,"m-t-bank-stadium","Baltimore, MD 21230",512,TRUE,-76.623,39.2774,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z"
"45","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-21T20:25:00","2018-10-21T16:25:00","nfl","2018-04-20T00:47:18","",FALSE,"2018-10-22T00:25:00",4346941,0.993,"Dallas Cowboys at Washington Redskins","normal",FALSE,FALSE,0.962,"https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941","2018-04-20T00:00:00","Cowboys at Redskins",NA,164,269,172,315.1681,702,1049,1048,FALSE,"QRCODE","2018-08-24T21:53:38Z","MD",0.9333444,"1600 Fedex Way","https://seatgeek.com/venues/fedex-field/tickets","Landover","20785","US",6,"America/New_York","Landover, MD","FedEx Field","FedEx Field",35,0,"fedex-field","Landover, MD 20785",511,TRUE,-76.8658,38.9071,FALSE,"QRCODE_TM","2015-09-12T14:13:58Z"
"46","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-22T00:20:00","2018-10-21T17:20:00","nfl","2018-04-20T00:47:54","",FALSE,"2018-10-22T04:20:00",4347118,0.939,"Los Angeles Rams at San Francisco 49ers","normal",FALSE,FALSE,0.913,"https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118","2018-04-20T00:00:00","Rams at 49ers",NA,82,185,73,216.48163,789,3004,1027,FALSE,"QRCODE","2018-08-24T21:53:38Z","CA",0.95768774,"4900 Marie P DeBartolo Way","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara","95054","US",12,"America/Los_Angeles","Santa Clara, CA","Levi's Stadium","Levi's Stadium",58670,0,"levi-s-stadium","Santa Clara, CA 95054",0,TRUE,-121.969,37.4023,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"47","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-23T00:15:00","2018-10-22T20:15:00","nfl","2018-04-20T00:47:42","",FALSE,"2018-10-23T04:15:00",4347050,0.948,"New York Giants at Atlanta Falcons","normal",FALSE,FALSE,0.919,"https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050","2018-04-20T00:00:00","Giants at Falcons",NA,110,280,116,299.05243,801,1791,846,FALSE,"QRCODE","2018-08-24T21:53:38Z","GA",0.76958936,"35 Northside Dr NW","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta","30313","US",19,"America/New_York","Atlanta, GA","Mercedes-Benz Stadium","Mercedes-Benz Stadium",419590,0,"mercedes-benz-stadium","Atlanta, GA 30313",0,TRUE,-84.4,33.76,FALSE,"QRCODE","2018-08-23T20:14:46Z"
"48","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-24T00:00:00","2018-10-23T19:00:00","ncaa_football","2018-02-28T15:00:17","",FALSE,"2018-10-24T04:00:00",4281985,0.309,"Troy Trojans at South Alabama Jaguars Football","normal",FALSE,FALSE,0.406,"https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985","2018-02-28T00:00:00","Troy at South Alabama",NA,25,36,25,42.931034,29,93,11,NA,NA,NA,"AL",0.50177634,"1621 Virginia St.","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Mobile","36604","US",5,"America/Chicago","Mobile, AL","Ladd Peebles Stadium","Ladd Peebles Stadium",3716,0,"ladd-peebles-stadium","Mobile, AL 36604",686,TRUE,-88.0761,30.6748,NA,NA,NA
"49","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-26T00:20:00","2018-10-25T19:20:00","nfl","2018-04-20T00:47:36","",FALSE,"2018-10-26T04:20:00",4347018,0.902,"Miami Dolphins at Houston Texans","normal",FALSE,FALSE,0.872,"https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018","2018-04-20T00:00:00","Dolphins at Texans",NA,38,136,38,163.79274,661,620,1045,FALSE,"QRCODE","2018-08-24T21:53:38Z","TX",0.8624192,"1 Reliant Park","https://seatgeek.com/venues/nrg-stadium/tickets","Houston","77054","US",44,"America/Chicago","Houston, TX","NRG Stadium","NRG Stadium",41,0,"nrg-stadium","Houston, TX 77054",618,TRUE,-95.4107,29.6847,FALSE,"QRCODE_TM","2015-11-04T18:42:27Z"
"50","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-28T17:00:00","2018-10-28T13:00:00","nfl","2018-04-20T00:47:37","",FALSE,"2018-10-28T21:00:00",4347026,0.94,"Seattle Seahawks at Detroit Lions","normal",FALSE,FALSE,0.91,"https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026","2018-04-20T00:00:00","Seahawks at Lions",NA,69,134,66,183.35402,435,2396,656,FALSE,"QRCODE","2018-08-24T21:53:39Z","MI",0.9029952,"2000 Brush St.","https://seatgeek.com/venues/ford-field/tickets","Detroit","48226","US",11,"America/Detroit","Detroit, MI","Ford Field","Ford Field",346,0,"ford-field","Detroit, MI 48226",505,TRUE,-83.0459,42.34,FALSE,"NONE","2015-11-04T17:31:52Z"
"51","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-28T17:00:00","2018-10-28T13:00:00","nfl","2018-04-20T00:47:40","",FALSE,"2018-10-28T21:00:00",4347041,0.871,"Tampa Bay Buccaneers at Cincinnati Bengals","normal",FALSE,FALSE,0.851,"https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041","2018-04-20T00:00:00","Buccaneers at Bengals",NA,42,94,42,106.52206,544,333,859,FALSE,"QRCODE","2018-08-24T21:53:39Z","OH",0.86166537,"1 Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati","45202","US",7,"America/New_York","Cincinnati, OH","Paul Brown Stadium","Paul Brown Stadium",1124,0,"paul-brown-stadium","Cincinnati, OH 45202",515,TRUE,-84.5177,39.0961,FALSE,"QRCODE_TM","2015-10-09T16:14:37Z"
"52","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-28T17:00:00","2018-10-28T13:00:00","nfl","2018-04-20T00:47:17","",FALSE,"2018-10-28T21:00:00",4346940,0.948,"Washington Redskins at New York Giants","normal",FALSE,FALSE,0.909,"https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940","2018-04-20T00:00:00","Redskins at Giants",NA,132,227,135,292.5122,451,1438,748,FALSE,"QRCODE","2018-08-24T21:53:39Z","NJ",0.94873494,"1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford","07073","US",15,"America/New_York","East Rutherford, NJ","MetLife Stadium","MetLife Stadium",1587,0,"metlife-stadium","East Rutherford, NJ 07073",501,TRUE,-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"53","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-28T17:00:00","2018-10-28T13:00:00","nfl","2018-04-20T00:47:45","",FALSE,"2018-10-28T21:00:00",4347070,0.905,"Baltimore Ravens at Carolina Panthers","normal",FALSE,FALSE,0.876,"https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070","2018-04-20T00:00:00","Ravens at Panthers",NA,93,173,83,230.26271,236,589,604,FALSE,"QRCODE","2018-08-24T21:53:39Z","NC",0.8968222,"800 South Mint Street","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte","28202","US",9,"America/New_York","Charlotte, NC","Bank of America Stadium","Bank of America Stadium",1122,0,"bank-of-america-stadium","Charlotte, NC 28202",517,TRUE,-80.8524,35.2243,FALSE,"QRCODE_TM","2015-09-25T18:23:51Z"
"54","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-28T17:00:00","2018-10-28T12:00:00","nfl","2018-04-20T00:47:27","",FALSE,"2018-10-28T21:00:00",4346981,0.934,"Denver Broncos at Kansas City Chiefs","normal",FALSE,FALSE,0.9,"https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981","2018-04-20T00:00:00","Broncos at Chiefs",NA,130,222,126,241.15414,759,845,997,FALSE,"QRCODE","2018-08-24T21:53:39Z","MO",0.8827867,"1 Arrowhead Drive","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City","64129","US",8,"America/Chicago","Kansas City, MO","Arrowhead Stadium","Arrowhead Stadium",1128,0,"arrowhead-stadium","Kansas City, MO 64129",616,TRUE,-94.4839,39.0489,FALSE,"QRCODE_TM","2015-08-20T16:20:51Z"
"55","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-28T17:00:00","2018-10-28T13:00:00","nfl","2018-04-20T00:47:46","",FALSE,"2018-10-28T21:00:00",4347078,0.917,"Cleveland Browns at Pittsburgh Steelers","normal",FALSE,FALSE,0.888,"https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078","2018-04-20T00:00:00","Browns at Steelers",NA,87,272,89,316.4245,245,1144,565,FALSE,"QRCODE","2018-08-24T21:53:39Z","PA",0.9033526,"100 Art Rooney Avenue","https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh","15212","US",9,"America/New_York","Pittsburgh, PA","Heinz Field","Heinz Field",1119,0,"heinz-field","Pittsburgh, PA 15212",508,TRUE,-80.0158,40.4468,FALSE,"QRCODE_TM","2015-12-08T15:36:23Z"
"56","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-28T17:00:00","2018-10-28T12:00:00","nfl","2018-04-20T00:47:33","",FALSE,"2018-10-28T21:00:00",4347007,0.928,"New York Jets at Chicago Bears","normal",FALSE,FALSE,0.896,"https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007","2018-04-20T00:00:00","Jets at Bears",NA,133,302,133,343.23215,112,1198,626,FALSE,"QRCODE","2018-08-24T21:53:39Z","IL",0.940013,"1410 S. Museum Campus Drive","https://seatgeek.com/venues/soldier-field/tickets","Chicago","60605","US",8,"America/Chicago","Chicago, IL","Soldier Field","Soldier Field",31,0,"soldier-field","Chicago, IL 60605",602,TRUE,-87.6159,41.8623,FALSE,"NONE","2018-06-02T00:44:08Z"
"57","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-28T20:05:00","2018-10-28T13:05:00","nfl","2018-04-20T01:04:25","",FALSE,"2018-10-29T00:05:00",4347153,0.892,"Indianapolis Colts at Oakland Raiders","normal",FALSE,FALSE,0.867,"https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153","2018-04-20T00:00:00","Colts at Raiders",NA,73,152,75,171.25316,395,481,747,FALSE,"QRCODE","2018-08-24T21:53:39Z","CA",0.7817843,"7000 Coliseum Way","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland","94621","US",18,"America/Los_Angeles","Oakland, CA","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum",14,0,"oakland-alameda-county-coliseum","Oakland, CA 94621",807,TRUE,-122.201,37.7469,FALSE,"PDF417","2015-06-24T00:00:00Z"
"58","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-28T20:25:00","2018-10-28T13:25:00","nfl","2018-04-20T00:47:14","",FALSE,"2018-10-29T00:25:00",4346921,0.979,"Green Bay Packers at Los Angeles Rams","normal",FALSE,FALSE,0.934,"https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921","2018-04-20T00:00:00","Packers at Rams",NA,260,473,260,514.43555,551,1385,1059,FALSE,"QRCODE","2018-08-24T21:53:39Z","CA",0.86898464,"3911 S Figueroa St","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles","90037","US",8,"America/Los_Angeles","Los Angeles, CA","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum",51012,0,"los-angeles-memorial-coliseum-1","Los Angeles, CA 90037",0,TRUE,-118.288,34.0138,FALSE,"QRCODE","2018-08-23T17:59:28Z"
"59","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-28T20:25:00","2018-10-28T13:25:00","nfl","2018-04-20T00:47:51","",FALSE,"2018-10-29T00:25:00",4347101,0.924,"San Francisco 49ers at Arizona Cardinals","normal",FALSE,FALSE,0.895,"https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101","2018-04-20T00:00:00","49ers at Cardinals",NA,39,109,39,134.71956,731,613,979,FALSE,"QRCODE","2018-08-24T21:53:39Z","AZ",0.93402725,"1 Cardinals Drive","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale","85305","US",9,"America/Phoenix","Glendale, AZ","State Farm Stadium","State Farm Stadium",43,0,"state-farm-stadium","Glendale, AZ 85305",753,TRUE,-112.262,33.5294,FALSE,"NONE","2015-12-21T17:26:05Z"
"60","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-29T00:20:00","2018-10-28T19:20:00","nfl","2018-04-20T01:04:04","",FALSE,"2018-10-29T04:20:00",4347136,0.929,"New Orleans Saints at Minnesota Vikings","normal",FALSE,FALSE,0.897,"https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136","2018-04-20T00:00:00","Saints at Vikings",NA,126,274,126,322.44965,556,2033,787,FALSE,"QRCODE","2018-08-24T21:53:39Z","MN",0.88524246,"401 Chicago Avenue","https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis","55415","US",15,"America/Chicago","Minneapolis, MN","U.S. Bank Stadium","U.S. Bank Stadium",218451,0,"u-s-bank-stadium","Minneapolis, MN 55415",0,TRUE,-93.26,44.97,FALSE,"NONE","2018-08-22T15:34:15Z"
"61","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-10-30T00:15:00","2018-10-29T20:15:00","nfl","2018-04-20T00:47:44","",FALSE,"2018-10-30T04:15:00",4347062,0.926,"New England Patriots at Buffalo Bills","normal",FALSE,FALSE,0.891,"https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062","2018-04-20T00:00:00","Patriots at Bills",NA,91,155,95,314.4783,899,123843,984,FALSE,"QRCODE","2018-08-24T21:53:39Z","NY",0.8815085,"1 Bills Drive","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park","14127","US",7,"America/New_York","Orchard Park, NY","New Era Field","New Era Field",1135,0,"new-era-field","Orchard Park, NY 14127",514,TRUE,-78.7874,42.7737,FALSE,"QRCODE_TM","2015-08-12T16:52:53Z"
"62","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-11-02T00:20:00","2018-11-01T17:20:00","nfl","2018-04-20T00:47:57","",FALSE,"2018-11-02T04:20:00",4347131,0.992,"Oakland Raiders at San Francisco 49ers","normal",FALSE,FALSE,0.937,"https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131","2018-04-20T00:00:00","Raiders at 49ers",NA,219,446,219,477.7504,637,3067,882,FALSE,"QRCODE","2018-08-24T21:53:39Z","CA",0.95768774,"4900 Marie P DeBartolo Way","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara","95054","US",12,"America/Los_Angeles","Santa Clara, CA","Levi's Stadium","Levi's Stadium",58670,0,"levi-s-stadium","Santa Clara, CA 95054",0,TRUE,-121.969,37.4023,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"63","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-11-03T18:00:00","2018-11-03T13:00:00","sports","2018-07-28T16:00:52","",FALSE,"2018-11-03T22:00:00",4466234,0,"Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball","normal",FALSE,FALSE,0,"https://seatgeek.com/texas-tech-red-raiders-at-kansas-jayhawks-womens-volleyball-tickets/sport/2018-11-03-1-pm/4466234","2018-07-28T00:00:00","Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball",NA,NA,82,82,82,1,82,1,NA,NA,NA,NA,0.56565154,"1550 Allen Fieldhhouse Dr","https://seatgeek.com/venues/horejsi-center/tickets","Lawrence","66045","",7,"America/Chicago","Lawrence","Horejsi Center","Horejsi Center",74230,0,"horejsi-center","Lawrence, ",0,TRUE,-95.2532,38.9535,NA,NA,NA
"64","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-11-03T19:00:00","2018-11-03T14:00:00","ncaa_football","2018-02-28T15:00:09","",FALSE,"2018-11-03T23:00:00",4281935,0.546,"South Alabama Jaguars at Arkansas State Red Wolves Football","normal",FALSE,FALSE,0.576,"https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935","2018-02-28T00:00:00","South Alabama at Arkansas State",NA,NA,44,23,42.0625,112,78,46,NA,NA,NA,"AR",0.47753516,"2180 Aggie Rd","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","Jonesboro","72401","US",3,"America/Chicago","Jonesboro, AR","Centennial Bank Stadium","Centennial Bank Stadium",8896,0,"centennial-bank-stadium-1","Jonesboro, AR 72401",0,TRUE,-90.6797,35.8429,NA,NA,NA
"65","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-11-04T18:00:00","2018-11-04T13:00:00","nfl","2018-04-20T00:47:47","",FALSE,"2018-11-04T22:00:00",4347083,0.9,"New York Jets at Miami Dolphins","normal",FALSE,FALSE,0.862,"https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083","2018-04-20T00:00:00","Jets at Dolphins",NA,71,199,72,241.92993,157,899,820,FALSE,"QRCODE","2018-08-24T21:53:39Z","FL",0.8378203,"347 Don Shula Dr.","https://seatgeek.com/venues/hard-rock-stadium/tickets","Miami Gardens","33056","US",35,"America/New_York","Miami Gardens, FL","Hard Rock Stadium","Hard Rock Stadium",29,0,"hard-rock-stadium","Miami Gardens, FL 33056",528,TRUE,-80.24,25.96,FALSE,"NONE","2017-10-03T18:58:44Z"
"66","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-11-04T18:00:00","2018-11-04T13:00:00","nfl","2018-04-20T00:47:31","",FALSE,"2018-11-04T22:00:00",4346997,0.883,"Kansas City Chiefs at Cleveland Browns","normal",FALSE,FALSE,0.855,"https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997","2018-04-20T00:00:00","Chiefs at Browns",NA,53,117,54,132.72807,901,477,1059,FALSE,"QRCODE","2018-08-24T21:53:39Z","OH",0.86852187,"100 Alfred Lerner Way","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland","44114","US",6,"America/New_York","Cleveland, OH","FirstEnergy Stadium","FirstEnergy Stadium",1123,0,"firstenergy-stadium-15","Cleveland, OH 44114",510,TRUE,-81.7,41.5065,FALSE,"NONE","2015-11-11T20:55:31Z"
"67","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-11-04T18:00:00","2018-11-04T12:00:00","nfl","2018-04-20T01:04:05","",FALSE,"2018-11-04T22:00:00",4347140,0.915,"Detroit Lions at Minnesota Vikings","normal",FALSE,FALSE,0.882,"https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140","2018-04-20T00:00:00","Lions at Vikings",NA,117,236,116,277.67484,449,1394,708,FALSE,"QRCODE","2018-08-24T21:53:39Z","MN",0.88524246,"401 Chicago Avenue","https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis","55415","US",15,"America/Chicago","Minneapolis, MN","U.S. Bank Stadium","U.S. Bank Stadium",218451,0,"u-s-bank-stadium","Minneapolis, MN 55415",0,TRUE,-93.26,44.97,FALSE,"NONE","2018-08-22T15:34:15Z"
"68","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-11-04T18:00:00","2018-11-04T13:00:00","nfl","2018-04-20T00:47:45","",FALSE,"2018-11-04T22:00:00",4347069,0.914,"Pittsburgh Steelers at Baltimore Ravens","normal",FALSE,FALSE,0.874,"https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069","2018-04-20T00:00:00","Steelers at Ravens",NA,122,192,120,284.77377,389,11310,811,FALSE,"QRCODE","2018-08-24T21:53:39Z","MD",0.8927189,"1101 Russell St","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore","21230","US",7,"America/New_York","Baltimore, MD","M&T Bank Stadium","M&T Bank Stadium",1121,0,"m-t-bank-stadium","Baltimore, MD 21230",512,TRUE,-76.623,39.2774,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z"
"69","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-11-04T18:00:00","2018-11-04T13:00:00","nfl","2018-04-20T00:47:17","",FALSE,"2018-11-04T22:00:00",4346937,0.933,"Atlanta Falcons at Washington Redskins","normal",FALSE,FALSE,0.895,"https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937","2018-04-20T00:00:00","Falcons at Redskins",NA,79,149,79,170.64342,631,420,973,FALSE,"QRCODE","2018-08-24T21:53:39Z","MD",0.9333444,"1600 Fedex Way","https://seatgeek.com/venues/fedex-field/tickets","Landover","20785","US",6,"America/New_York","Landover, MD","FedEx Field","FedEx Field",35,0,"fedex-field","Landover, MD 20785",511,TRUE,-76.8658,38.9071,FALSE,"QRCODE_TM","2015-09-12T14:13:58Z"
"70","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-11-04T18:00:00","2018-11-04T13:00:00","nfl","2018-04-20T00:47:38","",FALSE,"2018-11-04T22:00:00",4347033,0.89,"Tampa Bay Buccaneers at Carolina Panthers","normal",FALSE,FALSE,0.855,"https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033","2018-04-20T00:00:00","Buccaneers at Panthers",NA,71,156,82,203.71376,269,956,689,FALSE,"QRCODE","2018-08-24T21:53:39Z","NC",0.8968222,"800 South Mint Street","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte","28202","US",9,"America/New_York","Charlotte, NC","Bank of America Stadium","Bank of America Stadium",1122,0,"bank-of-america-stadium","Charlotte, NC 28202",517,TRUE,-80.8524,35.2243,FALSE,"QRCODE_TM","2015-09-25T18:23:51Z"
"71","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-11-04T18:00:00","2018-11-04T13:00:00","nfl","2018-04-20T00:47:43","",FALSE,"2018-11-04T22:00:00",4347061,0.91,"Chicago Bears at Buffalo Bills","normal",FALSE,FALSE,0.874,"https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061","2018-04-20T00:00:00","Bears at Bills",NA,54,106,58,132.13391,799,603,1089,FALSE,"QRCODE","2018-08-24T21:53:39Z","NY",0.8815085,"1 Bills Drive","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park","14127","US",7,"America/New_York","Orchard Park, NY","New Era Field","New Era Field",1135,0,"new-era-field","Orchard Park, NY 14127",514,TRUE,-78.7874,42.7737,FALSE,"QRCODE_TM","2015-08-12T16:52:53Z"
"72","2018-10-01","2018-10-01_16.00.04",FALSE,"2018-11-04T21:05:00","2018-11-04T13:05:00","nfl","2018-04-20T00:47:56","",FALSE,"2018-11-05T01:05:00",4347127,0.929,"Los Angeles Chargers at Seattle Seahawks","normal",FALSE,FALSE,0.886,"https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","2018-04-20T00:00:00","Chargers at Seahawks",NA,156,362,156,365.25,200,955,599,FALSE,"QRCODE","2018-08-24T21:53:39Z","WA",0.87232786,"800 Occidental Ave S","https://seatgeek.com/venues/centurylink-field/tickets","Seattle","98134","US",11,"America/Los_Angeles","Seattle, WA","CenturyLink Field","CenturyLink Field",339,0,"centurylink-field","Seattle, WA 98134",819,TRUE,-122.33,47.6,FALSE,"QRCODE","2018-03-02T22:54:54Z"
