"","date","timestamp","id","type","time_tbd","title","description","is_open","visible_until_utc","created_at","datetime_utc","score","status","announce_date","short_title","url","datetime_local","datetime_tbd","date_tbd","popularity","general_admission","highest_price","lowest_price_good_deals","listing_count","average_price","lowest_price","median_price","visible_listing_count","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","num_upcoming_events","id_venue","name_v2","postal_code","country","score_venue","timezone","display_location","has_upcoming_events","extended_address","slug","url_venue","address","name","city","metro_code","popularity_venue","state","lat","lon","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"62","2018-10-15","2018-10-15_11.08.54",4281956,"ncaa_football",FALSE,"South Alabama Jaguars at Louisiana Ragin Cajuns Football","",FALSE,"2018-11-18T02:00:00","2018-02-28T15:00:12","2018-11-17T22:00:00",0.503,"normal","2018-02-28T00:00:00","South Alabama at Louisiana","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956","2018-11-17T16:00:00",FALSE,FALSE,0.557,NA,103,53,91,67.84615,57,67,53,NA,NA,NA,3,2796,"Cajun Field","70506","US",0.43303972,"America/Chicago","Lafayette, LA",TRUE,"Lafayette, LA 70506","cajun-field","https://seatgeek.com/venues/cajun-field/tickets","201 Reinhardt Dr","Cajun Field","Lafayette",642,0,"LA",30.22,-92.04,NA,NA,NA
"63","2018-10-15","2018-10-15_11.08.54",4347068,"nfl",FALSE,"Cincinnati Bengals at Baltimore Ravens","",FALSE,"2018-11-18T22:00:00","2018-04-20T00:47:45","2018-11-18T18:00:00",0.796,"normal","2018-04-20T00:00:00","Bengals at Ravens","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","2018-11-18T13:00:00",FALSE,FALSE,0.786,NA,717,43,543,141.12523,44,106,1941,"QRCODE",FALSE,"2018-08-24T21:53:40Z",6,1121,"M&T Bank Stadium","21230","US",0.8927189,"America/New_York","Baltimore, MD",TRUE,"Baltimore, MD 21230","m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St","M&T Bank Stadium","Baltimore",512,0,"MD",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"64","2018-10-15","2018-10-15_11.08.54",4347049,"nfl",FALSE,"Dallas Cowboys at Atlanta Falcons","",FALSE,"2018-11-18T22:00:00","2018-04-20T00:47:41","2018-11-18T18:00:00",0.909,"normal","2018-04-20T00:00:00","Cowboys at Falcons","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","2018-11-18T13:00:00",FALSE,FALSE,0.882,NA,1840,169,677,394.74152,169,319,2312,"QRCODE",FALSE,"2018-08-24T21:53:40Z",16,419590,"Mercedes-Benz Stadium","30313","US",0.76958936,"America/New_York","Atlanta, GA",TRUE,"Atlanta, GA 30313","mercedes-benz-stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","35 Northside Dr NW","Mercedes-Benz Stadium","Atlanta",0,0,"GA",33.76,-84.4,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"65","2018-10-15","2018-10-15_11.08.54",4347025,"nfl",FALSE,"Carolina Panthers at Detroit Lions","",FALSE,"2018-11-18T22:00:00","2018-04-20T00:47:37","2018-11-18T18:00:00",0.857,"normal","2018-04-20T00:00:00","Panthers at Lions","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","2018-11-18T13:00:00",FALSE,FALSE,0.839,NA,905,65,481,127.75052,59,102,704,"QRCODE",FALSE,"2018-08-24T21:53:40Z",11,346,"Ford Field","48226","US",0.9029952,"America/Detroit","Detroit, MI",TRUE,"Detroit, MI 48226","ford-field","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.","Ford Field","Detroit",505,0,"MI",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
"66","2018-10-15","2018-10-15_11.08.54",4347005,"nfl",FALSE,"Minnesota Vikings at Chicago Bears","",FALSE,"2018-11-18T22:00:00","2018-04-20T00:47:32","2018-11-18T18:00:00",0.872,"normal","2018-04-20T00:00:00","Vikings at Bears","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","2018-11-18T12:00:00",FALSE,FALSE,0.845,NA,1050,202,125,410.136,205,378,1164,"QRCODE",FALSE,"2018-08-24T21:53:40Z",8,31,"Soldier Field","60605","US",0.940013,"America/Chicago","Chicago, IL",TRUE,"Chicago, IL 60605","soldier-field","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive","Soldier Field","Chicago",602,0,"IL",41.8623,-87.6159,"NONE",FALSE,"2018-06-02T00:44:08Z"
"67","2018-10-15","2018-10-15_11.08.54",4346969,"nfl",FALSE,"Philadelphia Eagles at New Orleans Saints","",TRUE,"2018-11-18T22:00:00","2018-04-20T00:47:25","2018-11-18T18:00:00",0.859,"normal","2018-04-20T00:00:00","Eagles at Saints","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","2018-11-18T12:00:00",FALSE,FALSE,0.841,NA,3000,167,1213,372.1286,167,353,1109,"QRCODE",FALSE,"2018-05-29T20:39:16Z",15,128,"Mercedes-Benz Superdome","70112","US",0.8966978,"America/Chicago","New Orleans, LA",TRUE,"New Orleans, LA 70112","mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive","Mercedes-Benz Superdome","New Orleans",622,0,"LA",29.9515,-90.0786,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"68","2018-10-15","2018-10-15_11.08.54",4346957,"nfl",FALSE,"Tennessee Titans at Indianapolis Colts","",FALSE,"2018-11-18T22:00:00","2018-04-20T00:47:22","2018-11-18T18:00:00",0.811,"normal","2018-04-20T00:00:00","Titans at Colts","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","2018-11-18T13:00:00",FALSE,FALSE,0.803,NA,438,31,691,101.6657,26,75,1293,"QRCODE",FALSE,"2018-08-24T21:53:40Z",12,1130,"Lucas Oil Stadium","46225","US",0.9071682,"America/Indiana/Indianapolis","Indianapolis, IN",TRUE,"Indianapolis, IN 46225","lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue","Lucas Oil Stadium","Indianapolis",527,0,"IN",39.7601,-86.1639,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"69","2018-10-15","2018-10-15_11.08.54",4346929,"nfl",FALSE,"Tampa Bay Buccaneers at New York Giants","",FALSE,"2018-11-18T22:00:00","2018-04-20T00:47:16","2018-11-18T18:00:00",0.862,"normal","2018-04-20T00:00:00","Buccaneers at Giants","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","2018-11-18T13:00:00",FALSE,FALSE,0.837,NA,1217,89,528,224.00568,89,176,1854,"QRCODE",FALSE,"2018-08-24T21:53:40Z",12,1587,"MetLife Stadium","07073","US",0.94873494,"America/New_York","East Rutherford, NJ",TRUE,"East Rutherford, NJ 07073","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive","MetLife Stadium","East Rutherford",501,0,"NJ",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"70","2018-10-15","2018-10-15_11.08.54",4346939,"nfl",FALSE,"Houston Texans at Washington Redskins","",FALSE,"2018-11-18T22:00:00","2018-04-20T00:47:17","2018-11-18T18:00:00",0.871,"normal","2018-04-20T00:00:00","Texans at Redskins","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","2018-11-18T13:00:00",FALSE,FALSE,0.849,NA,390,78,856,168.21495,81,151,1334,"QRCODE",FALSE,"2018-08-24T21:53:40Z",5,35,"FedEx Field","20785","US",0.9333444,"America/New_York","Landover, MD",TRUE,"Landover, MD 20785","fedex-field","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way","FedEx Field","Landover",511,0,"MD",38.9071,-76.8658,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"71","2018-10-15","2018-10-15_11.08.54",4347100,"nfl",FALSE,"Oakland Raiders at Arizona Cardinals","",FALSE,"2018-11-19T01:05:00","2018-04-20T00:47:51","2018-11-18T21:05:00",0.874,"normal","2018-04-20T00:00:00","Raiders at Cardinals","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","2018-11-18T14:05:00",FALSE,FALSE,0.852,NA,123582,71,523,466.26196,71,210,1180,"QRCODE",FALSE,"2018-08-24T21:53:40Z",10,43,"State Farm Stadium","85305","US",0.93402725,"America/Phoenix","Glendale, AZ",TRUE,"Glendale, AZ 85305","state-farm-stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","1 Cardinals Drive","State Farm Stadium","Glendale",753,0,"AZ",33.5294,-112.262,"NONE",FALSE,"2015-12-21T17:26:05Z"
"72","2018-10-15","2018-10-15_11.08.54",4347110,"nfl",FALSE,"Denver Broncos at Los Angeles Chargers","",FALSE,"2018-11-19T01:05:00","2018-04-20T00:47:52","2018-11-18T21:05:00",0.904,"normal","2018-04-20T00:00:00","Broncos at Chargers","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","2018-11-18T13:05:00",FALSE,FALSE,0.868,NA,612,188,239,291.84937,188,254,638,"QRCODE",FALSE,"2018-08-24T21:53:40Z",10,52,"StubHub Center","90746","US",0.7228164,"America/Los_Angeles","Carson, CA",TRUE,"Carson, CA 90746","stubhub-center","https://seatgeek.com/venues/stubhub-center/tickets","18400 Avalon Blvd","StubHub Center","Carson",803,0,"CA",33.8643,-118.261,NA,NA,NA
"73","2018-10-15","2018-10-15_11.08.54",4346947,"nfl",FALSE,"Pittsburgh Steelers at Jacksonville Jaguars","",FALSE,"2018-11-19T05:20:00","2018-04-20T00:47:19","2018-11-19T01:20:00",0.833,"normal","2018-04-20T00:00:00","Steelers at Jaguars","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947","2018-11-18T20:20:00",FALSE,FALSE,0.812,NA,380,165,3,283.33334,188,282,1118,"QRCODE",FALSE,"2018-08-24T21:53:40Z",7,5178,"TIAA Bank Field","32202","US",0.83759147,"America/New_York","Jacksonville, FL",TRUE,"Jacksonville, FL 32202","tiaa-bank-field","https://seatgeek.com/venues/tiaa-bank-field/tickets","1 Everbank Field Dr","TIAA Bank Field","Jacksonville",561,0,"FL",30.3239,-81.6373,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"74","2018-10-15","2018-10-15_11.08.54",4347137,"nfl",FALSE,"Kansas City Chiefs at Los Angeles Rams","",FALSE,"2018-11-20T05:15:00","2018-04-20T01:04:04","2018-11-20T01:15:00",0.867,"normal","2018-04-20T00:00:00","Chiefs at Rams","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","2018-11-19T19:15:00",FALSE,FALSE,0.844,NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:40Z",1,41952,"Estadio Azteca","14370","Mexico",0,"America/Mexico_City","Mexico City, Mexico",TRUE,"Mexico City, Mexico","estadio-azteca-2","https://seatgeek.com/venues/estadio-azteca-2/tickets","Calzada de Tlalpan 3665","Estadio Azteca","Mexico City",0,0,NA,19.3,-99.15,NA,NA,NA
"75","2018-10-15","2018-10-15_11.08.54",4347024,"nfl",FALSE,"Chicago Bears at Detroit Lions","",FALSE,"2018-11-22T21:30:00","2018-04-20T00:47:36","2018-11-22T17:30:00",0.885,"normal","2018-04-20T00:00:00","Bears at Lions","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","2018-11-22T12:30:00",FALSE,FALSE,0.859,NA,899,110,389,220.31105,122,181,574,"QRCODE",FALSE,"2018-08-24T21:53:40Z",11,346,"Ford Field","48226","US",0.9029952,"America/Detroit","Detroit, MI",TRUE,"Detroit, MI 48226","ford-field","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.","Ford Field","Detroit",505,0,"MI",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
"76","2018-10-15","2018-10-15_11.08.54",4327921,"nfl",FALSE,"Washington Redskins at Dallas Cowboys","",TRUE,"2018-11-23T01:30:00","2018-04-05T23:08:47","2018-11-22T21:30:00",0.918,"normal","2018-04-05T00:00:00","Redskins at Cowboys","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","2018-11-22T15:30:00",FALSE,FALSE,0.881,NA,2986,NA,2790,356.80573,NA,295,2212,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z",17,4965,"AT&T Stadium","76011","US",0.9751414,"America/Chicago","Arlington, TX",TRUE,"Arlington, TX 76011","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way","AT&T Stadium","Arlington",623,0,"TX",32.7459,-97.0957,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z"
"77","2018-10-15","2018-10-15_11.08.54",4346968,"nfl",FALSE,"Atlanta Falcons at New Orleans Saints","",TRUE,"2018-11-23T05:20:00","2018-04-20T00:47:24","2018-11-23T01:20:00",0.836,"normal","2018-04-20T00:00:00","Falcons at Saints","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","2018-11-22T19:20:00",FALSE,FALSE,0.817,NA,4200,128,1040,347.59424,128,323,939,"QRCODE",FALSE,"2018-05-29T20:39:22Z",15,128,"Mercedes-Benz Superdome","70112","US",0.8966978,"America/Chicago","New Orleans, LA",TRUE,"New Orleans, LA 70112","mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive","Mercedes-Benz Superdome","New Orleans",622,0,"LA",29.9515,-90.0786,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"78","2018-10-15","2018-10-15_11.08.54",4455655,"sports",FALSE,"Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball","",FALSE,"2018-11-23T23:00:00","2018-07-18T16:01:12","2018-11-23T19:00:00",0.331,"normal","2018-07-18T00:00:00","Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball","https://seatgeek.com/texas-tech-red-raiders-at-iowa-state-cyclones-womens-volleyball-tickets/sport/2018-11-23-1-pm/4455655","2018-11-23T13:00:00",FALSE,FALSE,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,3458,"Hilton Coliseum","50011","US",0.6426054,"America/Chicago","Ames, IA",TRUE,"Ames, IA 50011","hilton-coliseum","https://seatgeek.com/venues/hilton-coliseum/tickets","1700 Lincoln Way","Hilton Coliseum","Ames",679,0,"IA",42.02,-93.63,NA,NA,NA
"79","2018-10-15","2018-10-15_11.08.54",4281983,"ncaa_football",FALSE,"Coastal Carolina Chanticleers at South Alabama Jaguars Football","",FALSE,"2018-11-24T00:00:00","2018-02-28T15:00:16","2018-11-23T20:00:00",0.291,"normal","2018-02-28T00:00:00","Coastal Carolina at South Alabama","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983","2018-11-23T14:00:00",FALSE,FALSE,0.381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3716,"Ladd Peebles Stadium","36604","US",0.50177634,"America/Chicago","Mobile, AL",TRUE,"Mobile, AL 36604","ladd-peebles-stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","1621 Virginia St.","Ladd Peebles Stadium","Mobile",686,0,"AL",30.6748,-88.0761,NA,NA,NA
"80","2018-10-15","2018-10-15_11.08.54",4241803,"ncaa_football",TRUE,"TFBI Shootout: Texas Tech V Baylor University","*Child Policy:: Children age 2 years and older require a ticket for entry.",TRUE,"2018-11-25T06:00:00","2018-01-31T15:02:10","2018-11-24T09:30:00",0.632,"normal","2018-01-31T00:00:00","TFBI Shootout: Texas Tech V Baylor University","https://seatgeek.com/tfbi-shootout-texas-tech-v-baylor-university-tickets/ncaa-football/2018-11-24-3-30-am/4241803","2018-11-24T03:30:00",FALSE,FALSE,0.661,NA,18355,58,1519,212.9098,58,133,992,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z",16,4965,"AT&T Stadium","76011","US",0.9751414,"America/Chicago","Arlington, TX",TRUE,"Arlington, TX 76011","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way","AT&T Stadium","Arlington",623,0,"TX",32.7459,-97.0957,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z"
"81","2018-10-15","2018-10-15_11.08.54",4346918,"nfl",FALSE,"New York Giants at Philadelphia Eagles","",FALSE,"2018-11-25T22:00:00","2018-04-20T00:47:14","2018-11-25T18:00:00",0.887,"normal","2018-04-20T00:00:00","Giants at Eagles","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","2018-11-25T13:00:00",FALSE,FALSE,0.855,NA,1240,178,336,413.497,210,356,1415,"QRCODE",FALSE,"2018-08-24T21:53:40Z",13,330,"Lincoln Financial Field","19148","US",0.90542686,"America/New_York","Philadelphia, PA",TRUE,"Philadelphia, PA 19148","lincoln-financial-field","https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave","Lincoln Financial Field","Philadelphia",504,0,"PA",39.9046,-75.1675,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"82","2018-10-15","2018-10-15_11.08.54",4347058,"nfl",FALSE,"Jacksonville Jaguars at Buffalo Bills","",FALSE,"2018-11-25T22:00:00","2018-04-20T00:47:43","2018-11-25T18:00:00",0.804,"normal","2018-04-20T00:00:00","Jaguars at Bills","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","2018-11-25T13:00:00",FALSE,FALSE,0.791,NA,1198,23,1245,83.6241,23,60,1831,"QRCODE",FALSE,"2018-08-24T21:53:41Z",6,1135,"New Era Field","14127","US",0.8815085,"America/New_York","Orchard Park, NY",TRUE,"Orchard Park, NY 14127","new-era-field","https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive","New Era Field","Orchard Park",514,0,"NY",42.7737,-78.7874,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"83","2018-10-15","2018-10-15_11.08.54",4347039,"nfl",FALSE,"Cleveland Browns at Cincinnati Bengals","",FALSE,"2018-11-25T22:00:00","2018-04-20T00:47:39","2018-11-25T18:00:00",0.824,"normal","2018-04-20T00:00:00","Browns at Bengals","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","2018-11-25T13:00:00",FALSE,FALSE,0.804,NA,543,80,431,136.7007,80,126,843,"QRCODE",FALSE,"2018-08-24T21:53:40Z",5,1124,"Paul Brown Stadium","45202","US",0.86166537,"America/New_York","Cincinnati, OH",TRUE,"Cincinnati, OH 45202","paul-brown-stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium","Paul Brown Stadium","Cincinnati",515,0,"OH",39.0961,-84.5177,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"84","2018-10-15","2018-10-15_11.08.54",4347098,"nfl",FALSE,"New England Patriots at New York Jets","",FALSE,"2018-11-25T22:00:00","2018-04-20T00:47:50","2018-11-25T18:00:00",0.927,"normal","2018-04-20T00:00:00","Patriots at Jets","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","2018-11-25T13:00:00",FALSE,FALSE,0.884,NA,6034,116,655,320.3084,128,272,1438,"QRCODE",FALSE,"2018-08-24T21:53:41Z",12,1587,"MetLife Stadium","07073","US",0.94873494,"America/New_York","East Rutherford, NJ",TRUE,"East Rutherford, NJ 07073","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive","MetLife Stadium","East Rutherford",501,0,"NJ",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"85","2018-10-15","2018-10-15_11.08.54",4347067,"nfl",FALSE,"Oakland Raiders at Baltimore Ravens","",FALSE,"2018-11-25T22:00:00","2018-04-20T00:47:44","2018-11-25T18:00:00",0.821,"normal","2018-04-20T00:00:00","Raiders at Ravens","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","2018-11-25T13:00:00",FALSE,FALSE,0.801,NA,836,62,551,176.28313,62,140,1856,"QRCODE",FALSE,"2018-08-24T21:53:41Z",6,1121,"M&T Bank Stadium","21230","US",0.8927189,"America/New_York","Baltimore, MD",TRUE,"Baltimore, MD 21230","m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St","M&T Bank Stadium","Baltimore",512,0,"MD",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"86","2018-10-15","2018-10-15_11.08.54",4347125,"nfl",FALSE,"Seattle Seahawks at Carolina Panthers","",FALSE,"2018-11-25T22:00:00","2018-04-20T00:47:55","2018-11-25T18:00:00",0.845,"normal","2018-04-20T00:00:00","Seahawks at Panthers","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","2018-11-25T13:00:00",FALSE,FALSE,0.821,NA,996,80,406,216.21675,94,165,1618,"QRCODE",FALSE,"2018-08-24T21:53:41Z",9,1122,"Bank of America Stadium","28202","US",0.8968222,"America/New_York","Charlotte, NC",TRUE,"Charlotte, NC 28202","bank-of-america-stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","800 South Mint Street","Bank of America Stadium","Charlotte",517,0,"NC",35.2243,-80.8524,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"87","2018-10-15","2018-10-15_11.08.54",4346928,"nfl",FALSE,"San Francisco 49ers at Tampa Bay Buccaneers","",FALSE,"2018-11-25T22:00:00","2018-04-20T00:47:15","2018-11-25T18:00:00",0.841,"normal","2018-04-20T00:00:00","49ers at Buccaneers","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928","2018-11-25T13:00:00",FALSE,FALSE,0.816,NA,475,74,31,217.09677,71,186,662,"QRCODE",FALSE,"2018-08-24T21:53:40Z",14,39,"Raymond James Stadium","33607","US",0.86513025,"America/New_York","Tampa, FL",TRUE,"Tampa, FL 33607","raymond-james-stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","4201 North Dale Mabry Highway","Raymond James Stadium","Tampa",539,0,"FL",27.9753,-82.5034,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"88","2018-10-15","2018-10-15_11.08.54",4346956,"nfl",FALSE,"Miami Dolphins at Indianapolis Colts","",FALSE,"2018-11-25T22:00:00","2018-04-20T00:47:21","2018-11-25T18:00:00",0.824,"normal","2018-04-20T00:00:00","Dolphins at Colts","https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956","2018-11-25T13:00:00",FALSE,FALSE,0.809,NA,930,34,617,116.94976,34,91,1262,"QRCODE",FALSE,"2018-08-24T21:53:40Z",12,1130,"Lucas Oil Stadium","46225","US",0.9071682,"America/Indiana/Indianapolis","Indianapolis, IN",TRUE,"Indianapolis, IN 46225","lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue","Lucas Oil Stadium","Indianapolis",527,0,"IN",39.7601,-86.1639,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"89","2018-10-15","2018-10-15_11.08.54",4347109,"nfl",FALSE,"Arizona Cardinals at Los Angeles Chargers","",FALSE,"2018-11-26T01:05:00","2018-04-20T00:47:52","2018-11-25T21:05:00",0.837,"normal","2018-04-20T00:00:00","Cardinals at Chargers","https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109","2018-11-25T13:05:00",FALSE,FALSE,0.809,NA,661,112,505,208.69704,114,188,805,"QRCODE",FALSE,"2018-08-24T21:53:41Z",10,52,"StubHub Center","90746","US",0.7228164,"America/Los_Angeles","Carson, CA",TRUE,"Carson, CA 90746","stubhub-center","https://seatgeek.com/venues/stubhub-center/tickets","18400 Avalon Blvd","StubHub Center","Carson",803,0,"CA",33.8643,-118.261,NA,NA,NA
"90","2018-10-15","2018-10-15_11.08.54",4347143,"nfl",FALSE,"Pittsburgh Steelers at Denver Broncos","",FALSE,"2018-11-26T01:25:00","2018-04-20T01:04:05","2018-11-25T21:25:00",0.87,"normal","2018-04-20T00:00:00","Steelers at Broncos","https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143","2018-11-25T14:25:00",FALSE,FALSE,0.845,NA,5663,134,170,458.28235,194,356,1782,"QRCODE",FALSE,"2018-08-24T21:53:41Z",6,1131,"Sports Authority Field at Mile High","80204","US",0.9028296,"America/Denver","Denver, CO",TRUE,"Denver, CO 80204","sports-authority-field-at-mile-high","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","1701 Bryant St.","Sports Authority Field at Mile High","Denver",751,0,"CO",39.74,-105.02,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"91","2018-10-15","2018-10-15_11.08.54",4347133,"nfl",FALSE,"Green Bay Packers at Minnesota Vikings","",FALSE,"2018-11-26T05:20:00","2018-04-20T01:04:04","2018-11-26T01:20:00",0.888,"normal","2018-04-20T00:00:00","Packers at Vikings","https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133","2018-11-25T19:20:00",FALSE,FALSE,0.858,NA,3678,233,451,533.26385,249,423,1512,"QRCODE",FALSE,"2018-08-24T21:53:41Z",14,218451,"U.S. Bank Stadium","55415","US",0.88524246,"America/Chicago","Minneapolis, MN",TRUE,"Minneapolis, MN 55415","u-s-bank-stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","900 South 5th Street","U.S. Bank Stadium","Minneapolis",0,0,"MN",44.97,-93.26,"NONE",FALSE,"2018-08-22T15:34:15Z"
"92","2018-10-15","2018-10-15_11.08.54",4347017,"nfl",FALSE,"Tennessee Titans at Houston Texans","",FALSE,"2018-11-27T05:15:00","2018-04-20T00:47:36","2018-11-27T01:15:00",0.819,"normal","2018-04-20T00:00:00","Titans at Texans","https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017","2018-11-26T19:15:00",FALSE,FALSE,0.79,NA,954,37,853,174.71394,37,142,1921,"QRCODE",FALSE,"2018-08-24T21:53:41Z",43,41,"NRG Stadium","77054","US",0.8624192,"America/Chicago","Houston, TX",TRUE,"Houston, TX 77054","nrg-stadium","https://seatgeek.com/venues/nrg-stadium/tickets","1 Reliant Park","NRG Stadium","Houston",618,0,"TX",29.6847,-95.4107,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
