"","date","timestamp","datetime_utc","visible_until_utc","datetime_local","date_tbd","time_tbd","created_at","title","popularity","description","type","announce_date","datetime_tbd","id","is_open","short_title","url","score","status","general_admission","highest_price","lowest_price_good_deals","average_price","listing_count","lowest_price","employee_only_accessMethod","method_accessMethod","created_at_accessMethod","extended_address","num_upcoming_events","display_location","popularity_venue","has_upcoming_events","name_v2","city","state","timezone","slug","id_venue","name","country","url_venue","score_venue","address","postal_code","lon","lat","employee_only_AccessMethod","method_AccessMethod","created_at_AccessMethod"
"131","2018-09-06","2018-09-06_11.03.41","2018-11-03T17:00:00","2018-11-03T21:00:00","2018-11-03T12:00:00",FALSE,FALSE,"2018-02-28T15:00:09","South Alabama Jaguars at Arkansas State Red Wolves Football",0.433,"","ncaa_football","2018-02-28T00:00:00",FALSE,4281935,FALSE,"South Alabama at Arkansas State","https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-12-pm/4281935",0.419,"normal",NA,179,NA,51.24,83,25,NA,NA,NA,"Jonesboro, AR 72401",4,"Jonesboro, AR",0,TRUE,"Centennial Bank Stadium","Jonesboro","AR","America/Chicago","centennial-bank-stadium-1",8896,"Centennial Bank Stadium","US","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets",0.47753516,"2180 Aggie Rd","72401",-90.6797,35.8429,NA,NA,NA
"132","2018-09-06","2018-09-06_11.03.41","2018-11-04T18:00:00","2018-11-04T22:00:00","2018-11-04T13:00:00",FALSE,FALSE,"2018-04-20T00:47:47","New York Jets at Miami Dolphins",0.852,"","nfl","2018-04-20T00:00:00",FALSE,4347083,FALSE,"Jets at Dolphins","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083",0.915,"normal",NA,2636,57,246.39,1945,57,FALSE,"QRCODE","2018-08-24T21:53:39Z","Miami Gardens, FL 33056",39,"Miami Gardens, FL",0,TRUE,"Hard Rock Stadium","Miami Gardens","FL","America/New_York","hard-rock-stadium",29,"Hard Rock Stadium","US","https://seatgeek.com/venues/hard-rock-stadium/tickets",0.8378203,"347 Don Shula Dr.","33056",-80.24,25.96,FALSE,"NONE","2017-10-03T18:58:44Z"
"133","2018-09-06","2018-09-06_11.03.41","2018-11-04T18:00:00","2018-11-04T22:00:00","2018-11-04T12:00:00",FALSE,FALSE,"2018-04-20T01:04:05","Detroit Lions at Minnesota Vikings",0.877,"","nfl","2018-04-20T00:00:00",FALSE,4347140,FALSE,"Lions at Vikings","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140",0.936,"normal",NA,1964,98,299.34,1547,98,FALSE,"QRCODE","2018-08-24T21:53:39Z","Minneapolis, MN 55415",14,"Minneapolis, MN",0,TRUE,"U.S. Bank Stadium","Minneapolis","MN","America/Chicago","u-s-bank-stadium",218451,"U.S. Bank Stadium","US","https://seatgeek.com/venues/u-s-bank-stadium/tickets",0.88524246,"401 Chicago Avenue","55415",-93.26,44.97,FALSE,"NONE","2018-08-22T15:34:15Z"
"134","2018-09-06","2018-09-06_11.03.41","2018-11-04T18:00:00","2018-11-04T22:00:00","2018-11-04T13:00:00",FALSE,FALSE,"2018-04-20T00:47:31","Kansas City Chiefs at Cleveland Browns",0.843,"","nfl","2018-04-20T00:00:00",FALSE,4346997,FALSE,"Chiefs at Browns","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997",0.895,"normal",NA,11968,32,129.86,2363,32,FALSE,"QRCODE","2018-08-24T21:53:39Z","Cleveland, OH 44114",8,"Cleveland, OH",0,TRUE,"FirstEnergy Stadium","Cleveland","OH","America/New_York","firstenergy-stadium-15",1123,"FirstEnergy Stadium","US","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",0.86852187,"100 Alfred Lerner Way","44114",-81.7,41.5065,FALSE,"NONE","2015-11-11T20:55:31Z"
"135","2018-09-06","2018-09-06_11.03.41","2018-11-04T18:00:00","2018-11-04T22:00:00","2018-11-04T13:00:00",FALSE,FALSE,"2018-04-20T00:47:45","Pittsburgh Steelers at Baltimore Ravens",0.854,"","nfl","2018-04-20T00:00:00",FALSE,4347069,FALSE,"Steelers at Ravens","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069",0.916,"normal",NA,1053,121,325.84,1718,121,FALSE,"QRCODE","2018-08-24T21:53:39Z","Baltimore, MD 21230",9,"Baltimore, MD",0,TRUE,"M&T Bank Stadium","Baltimore","MD","America/New_York","m-t-bank-stadium",1121,"M&T Bank Stadium","US","https://seatgeek.com/venues/m-t-bank-stadium/tickets",0.8927189,"1101 Russell St","21230",-76.623,39.2774,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z"
"136","2018-09-06","2018-09-06_11.03.41","2018-11-04T18:00:00","2018-11-04T22:00:00","2018-11-04T13:00:00",FALSE,FALSE,"2018-04-20T00:47:17","Atlanta Falcons at Washington Redskins",0.888,"","nfl","2018-04-20T00:00:00",FALSE,4346937,FALSE,"Falcons at Redskins","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937",0.952,"normal",NA,1276,83,229.98,1715,83,FALSE,"QRCODE","2018-08-24T21:53:39Z","Landover, MD 20785",9,"Landover, MD",0,TRUE,"FedEx Field","Landover","MD","America/New_York","fedex-field",35,"FedEx Field","US","https://seatgeek.com/venues/fedex-field/tickets",0.9333444,"1600 Fedex Way","20785",-76.8658,38.9071,FALSE,"QRCODE_TM","2015-09-12T14:13:58Z"
"137","2018-09-06","2018-09-06_11.03.41","2018-11-04T18:00:00","2018-11-04T22:00:00","2018-11-04T13:00:00",FALSE,FALSE,"2018-04-20T00:47:43","Chicago Bears at Buffalo Bills",0.853,"","nfl","2018-04-20T00:00:00",FALSE,4347061,FALSE,"Bears at Bills","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061",0.908,"normal",NA,1197,54,154.19,2532,54,FALSE,"QRCODE","2018-08-24T21:53:39Z","Orchard Park, NY 14127",8,"Orchard Park, NY",0,TRUE,"New Era Field","Orchard Park","NY","America/New_York","new-era-field",1135,"New Era Field","US","https://seatgeek.com/venues/new-era-field/tickets",0.8815085,"1 Bills Drive","14127",-78.7874,42.7737,FALSE,"QRCODE_TM","2015-08-12T16:52:53Z"
"138","2018-09-06","2018-09-06_11.03.41","2018-11-04T18:00:00","2018-11-04T22:00:00","2018-11-04T13:00:00",FALSE,FALSE,"2018-04-20T00:47:38","Tampa Bay Buccaneers at Carolina Panthers",0.841,"","nfl","2018-04-20T00:00:00",FALSE,4347033,FALSE,"Buccaneers at Panthers","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033",0.898,"normal",NA,5377,67,239.49,1632,67,FALSE,"QRCODE","2018-08-24T21:53:39Z","Charlotte, NC 28202",10,"Charlotte, NC",0,TRUE,"Bank of America Stadium","Charlotte","NC","America/New_York","bank-of-america-stadium",1122,"Bank of America Stadium","US","https://seatgeek.com/venues/bank-of-america-stadium/tickets",0.8968222,"800 South Mint Street","28202",-80.8524,35.2243,FALSE,"QRCODE_TM","2015-09-25T18:23:51Z"
"139","2018-09-06","2018-09-06_11.03.41","2018-11-04T21:05:00","2018-11-05T01:05:00","2018-11-04T13:05:00",FALSE,FALSE,"2018-04-20T00:47:56","Los Angeles Chargers at Seattle Seahawks",0.869,"","nfl","2018-04-20T00:00:00",FALSE,4347127,FALSE,"Chargers at Seahawks","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127",0.934,"normal",NA,1351,127,371.67,1158,127,FALSE,"QRCODE","2018-08-24T21:53:39Z","Seattle, WA 98134",14,"Seattle, WA",0,TRUE,"CenturyLink Field","Seattle","WA","America/Los_Angeles","centurylink-field",339,"CenturyLink Field","US","https://seatgeek.com/venues/centurylink-field/tickets",0.87232786,"800 Occidental Ave S","98134",-122.33,47.6,FALSE,"QRCODE","2018-03-02T22:54:54Z"
"140","2018-09-06","2018-09-06_11.03.41","2018-11-04T21:05:00","2018-11-05T01:05:00","2018-11-04T14:05:00",FALSE,FALSE,"2018-04-20T01:04:05","Houston Texans at Denver Broncos",0.845,"","nfl","2018-04-20T00:00:00",FALSE,4347141,FALSE,"Texans at Broncos","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141",0.897,"normal",NA,123594,112,487.71,1336,112,FALSE,"QRCODE","2018-08-24T21:53:39Z","Denver, CO 80204",8,"Denver, CO",0,TRUE,"Sports Authority Field at Mile High","Denver","CO","America/Denver","sports-authority-field-at-mile-high",1131,"Sports Authority Field at Mile High","US","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",0.9028296,"1701 Bryant St.","80204",-105.02,39.74,FALSE,"QRCODE_TM","2015-08-07T18:39:02Z"
"141","2018-09-06","2018-09-06_11.03.41","2018-11-04T21:25:00","2018-11-05T01:25:00","2018-11-04T15:25:00",FALSE,FALSE,"2018-04-20T00:47:25","Los Angeles Rams at New Orleans Saints",0.836,"","nfl","2018-04-20T00:00:00",FALSE,4346970,TRUE,"Rams at Saints","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970",0.89,"normal",NA,5941,71,243.43,1380,71,FALSE,"QRCODE","2018-05-29T20:39:08Z","New Orleans, LA 70112",20,"New Orleans, LA",0,TRUE,"Mercedes-Benz Superdome","New Orleans","LA","America/Chicago","mercedes-benz-superdome",128,"Mercedes-Benz Superdome","US","https://seatgeek.com/venues/mercedes-benz-superdome/tickets",0.8966978,"1500 Sugar Bowl Drive","70112",-90.0786,29.9515,FALSE,"QRCODE_TM","2018-08-27T20:46:59Z"
"142","2018-09-06","2018-09-06_11.03.41","2018-11-05T01:00:00","2018-11-05T05:00:00","2018-11-04T19:00:00",FALSE,FALSE,"2018-08-23T19:51:10","Alex G",0.591,"","concert","2018-08-23T00:00:00",FALSE,4494650,FALSE,"Alex G","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650",0.555,"normal",TRUE,562,NA,125.46,24,59,NA,NA,NA,"Chicago, IL 60608",58,"Chicago, IL",0,TRUE,"Thalia Hall","Chicago","IL","America/Chicago","thalia-hall",60271,"Thalia Hall","US","https://seatgeek.com/venues/thalia-hall/tickets",0.51888376,"1807 S Allport St","60608",-87.6575,41.8577,NA,NA,NA
"143","2018-09-06","2018-09-06_11.03.41","2018-11-05T01:20:00","2018-11-05T05:20:00","2018-11-04T20:20:00",FALSE,FALSE,"2018-04-20T00:47:49","Green Bay Packers at New England Patriots",0.941,"","nfl","2018-04-20T00:00:00",FALSE,4347089,FALSE,"Packers at Patriots","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089",1.018,"normal",NA,12094,370,1122.86,1192,370,FALSE,"QRCODE","2018-08-24T21:53:39Z","Foxborough, MA 02035",14,"Foxborough, MA",0,TRUE,"Gillette Stadium","Foxborough","MA","America/New_York","gillette-stadium",33,"Gillette Stadium","US","https://seatgeek.com/venues/gillette-stadium/tickets",0.8983344,"1 Patriot Place","02035",-71.2674,42.0906,FALSE,"NONE","2018-08-22T15:36:58Z"
"144","2018-09-06","2018-09-06_11.03.41","2018-11-06T01:15:00","2018-11-06T05:15:00","2018-11-05T19:15:00",FALSE,FALSE,"2018-04-05T23:08:47","Tennessee Titans at Dallas Cowboys",0.925,"","nfl","2018-04-05T00:00:00",FALSE,4327922,TRUE,"Titans at Cowboys","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922",1.003,"normal",NA,2400,36,336.22,1283,36,FALSE,"QRCODE","2018-04-17T22:02:33Z","Arlington, TX 76011",25,"Arlington, TX",0,TRUE,"AT&T Stadium","Arlington","TX","America/Chicago","at-t-stadium",4965,"AT&T Stadium","US","https://seatgeek.com/venues/at-t-stadium/tickets",0.9751414,"1 AT&T Way","76011",-97.0957,32.7459,FALSE,"QRCODE","2018-04-17T22:02:33Z"
"145","2018-09-06","2018-09-06_11.03.41","2018-11-09T01:20:00","2018-11-09T05:20:00","2018-11-08T20:20:00",FALSE,FALSE,"2018-04-20T00:47:46","Carolina Panthers at Pittsburgh Steelers",0.856,"","nfl","2018-04-20T00:00:00",FALSE,4347075,FALSE,"Panthers at Steelers","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075",0.923,"normal",NA,2422,85,260.19,1685,85,FALSE,"QRCODE","2018-08-24T21:53:39Z","Pittsburgh, PA 15212",13,"Pittsburgh, PA",0,TRUE,"Heinz Field","Pittsburgh","PA","America/New_York","heinz-field",1119,"Heinz Field","US","https://seatgeek.com/venues/heinz-field/tickets",0.9033526,"100 Art Rooney Avenue","15212",-80.0158,40.4468,FALSE,"QRCODE_TM","2015-12-08T15:36:23Z"
"146","2018-09-06","2018-09-06_11.03.41","2018-11-11T17:00:00","2018-11-11T21:00:00","2018-11-11T12:00:00",FALSE,FALSE,"2018-04-20T00:47:30","New England Patriots at Tennessee Titans",0.885,"","nfl","2018-04-20T00:00:00",FALSE,4346990,FALSE,"Patriots at Titans","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990",0.96,"normal",NA,12607,267,619.54,815,267,FALSE,"QRCODE","2018-08-24T21:53:40Z","Nashville, TN 37213",16,"Nashville, TN",0,TRUE,"Nissan Stadium","Nashville","TN","America/New_York","nissan-stadium",1126,"Nissan Stadium","US","https://seatgeek.com/venues/nissan-stadium/tickets",0.8546275,"1 Titans Way","37213",-86.7713,36.1665,FALSE,"NONE","2015-10-19T15:09:39Z"
"147","2018-09-06","2018-09-06_11.03.41","2018-11-11T18:00:00","2018-11-11T22:00:00","2018-11-11T12:00:00",FALSE,FALSE,"2018-04-20T00:47:27","Arizona Cardinals at Kansas City Chiefs",0.841,"","nfl","2018-04-20T00:00:00",FALSE,4346980,FALSE,"Cardinals at Chiefs","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980",0.907,"normal",NA,1047,43,163.66,1283,41,FALSE,"QRCODE","2018-08-24T21:53:40Z","Kansas City, MO 64129",10,"Kansas City, MO",0,TRUE,"Arrowhead Stadium","Kansas City","MO","America/Chicago","arrowhead-stadium",1128,"Arrowhead Stadium","US","https://seatgeek.com/venues/arrowhead-stadium/tickets",0.8827867,"1 Arrowhead Drive","64129",-94.4839,39.0489,FALSE,"QRCODE_TM","2015-08-20T16:20:51Z"
"148","2018-09-06","2018-09-06_11.03.41","2018-11-11T18:00:00","2018-11-11T22:00:00","2018-11-11T13:00:00",FALSE,FALSE,"2018-04-20T00:47:40","New Orleans Saints at Cincinnati Bengals",0.837,"","nfl","2018-04-20T00:00:00",FALSE,4347040,FALSE,"Saints at Bengals","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040",0.905,"normal",NA,1109,51,148.79,1543,51,FALSE,"QRCODE","2018-08-24T21:53:40Z","Cincinnati, OH 45202",9,"Cincinnati, OH",0,TRUE,"Paul Brown Stadium","Cincinnati","OH","America/New_York","paul-brown-stadium",1124,"Paul Brown Stadium","US","https://seatgeek.com/venues/paul-brown-stadium/tickets",0.86166537,"1 Paul Brown Stadium","45202",-84.5177,39.0961,FALSE,"QRCODE_TM","2015-10-09T16:14:37Z"
"149","2018-09-06","2018-09-06_11.03.41","2018-11-11T18:00:00","2018-11-11T22:00:00","2018-11-11T12:00:00",FALSE,FALSE,"2018-04-20T00:47:32","Detroit Lions at Chicago Bears",0.855,"","nfl","2018-04-20T00:00:00",FALSE,4347006,FALSE,"Lions at Bears","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006",0.926,"normal",NA,1969,98,360.5,1810,98,FALSE,"QRCODE","2018-08-24T21:53:40Z","Chicago, IL 60605",12,"Chicago, IL",0,TRUE,"Soldier Field","Chicago","IL","America/Chicago","soldier-field",31,"Soldier Field","US","https://seatgeek.com/venues/soldier-field/tickets",0.940013,"1410 S. Museum Campus Drive","60605",-87.6159,41.8623,FALSE,"NONE","2018-06-02T00:44:08Z"
"150","2018-09-06","2018-09-06_11.03.41","2018-11-11T18:00:00","2018-11-11T22:00:00","2018-11-11T13:00:00",FALSE,FALSE,"2018-04-20T00:47:22","Jacksonville Jaguars at Indianapolis Colts",0.832,"","nfl","2018-04-20T00:00:00",FALSE,4346958,FALSE,"Jaguars at Colts","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958",0.889,"normal",NA,6154,34,170.27,2185,34,FALSE,"QRCODE","2018-08-24T21:53:40Z","Indianapolis, IN 46225",14,"Indianapolis, IN",0,TRUE,"Lucas Oil Stadium","Indianapolis","IN","America/Indiana/Indianapolis","lucas-oil-stadium",1130,"Lucas Oil Stadium","US","https://seatgeek.com/venues/lucas-oil-stadium/tickets",0.9071682,"500 South Capitol Avenue","46225",-86.1639,39.7601,FALSE,"QRCODE_TM","2015-08-22T16:51:43Z"
"151","2018-09-06","2018-09-06_11.03.41","2018-11-11T18:00:00","2018-11-11T22:00:00","2018-11-11T13:00:00",FALSE,FALSE,"2018-04-20T00:47:16","Washington Redskins at Tampa Bay Buccaneers",0.826,"","nfl","2018-04-20T00:00:00",FALSE,4346930,FALSE,"Redskins at Buccaneers","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930",0.892,"normal",NA,1268,75,249.66,1132,75,FALSE,"QRCODE","2018-08-24T21:53:40Z","Tampa, FL 33607",16,"Tampa, FL",0,TRUE,"Raymond James Stadium","Tampa","FL","America/New_York","raymond-james-stadium",39,"Raymond James Stadium","US","https://seatgeek.com/venues/raymond-james-stadium/tickets",0.86513025,"4201 North Dale Mabry Highway","33607",-82.5034,27.9753,FALSE,"QRCODE_TM","2015-08-24T14:44:53Z"
"152","2018-09-06","2018-09-06_11.03.41","2018-11-11T18:00:00","2018-11-11T22:00:00","2018-11-11T13:00:00",FALSE,FALSE,"2018-04-20T00:47:43","Buffalo Bills at New York Jets",0.858,"","nfl","2018-04-20T00:00:00",FALSE,4347060,FALSE,"Bills at Jets","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",0.932,"normal",NA,6158,36,177.81,2567,36,FALSE,"QRCODE","2018-08-24T21:53:40Z","East Rutherford, NJ 07073",21,"East Rutherford, NJ",0,TRUE,"MetLife Stadium","East Rutherford","NJ","America/New_York","metlife-stadium",1587,"MetLife Stadium","US","https://seatgeek.com/venues/metlife-stadium/tickets",0.94873494,"1 MetLife Stadium Drive","07073",-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"153","2018-09-06","2018-09-06_11.03.41","2018-11-11T18:00:00","2018-11-11T22:00:00","2018-11-11T13:00:00",FALSE,FALSE,"2018-04-20T00:47:31","Atlanta Falcons at Cleveland Browns",0.835,"","nfl","2018-04-20T00:00:00",FALSE,4346996,FALSE,"Falcons at Browns","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",0.893,"normal",NA,1176,31,126.45,2447,31,FALSE,"QRCODE","2018-08-24T21:53:40Z","Cleveland, OH 44114",8,"Cleveland, OH",0,TRUE,"FirstEnergy Stadium","Cleveland","OH","America/New_York","firstenergy-stadium-15",1123,"FirstEnergy Stadium","US","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",0.86852187,"100 Alfred Lerner Way","44114",-81.7,41.5065,FALSE,"NONE","2015-11-11T20:55:31Z"
"154","2018-09-06","2018-09-06_11.03.41","2018-11-11T18:00:00","2018-11-11T22:00:00","2018-11-11T12:00:00",FALSE,FALSE,"2018-04-20T00:47:13","Miami Dolphins at Green Bay Packers",0.871,"","nfl","2018-04-20T00:00:00",FALSE,4346912,FALSE,"Dolphins at Packers","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",0.938,"normal",NA,1861,193,407.71,1203,193,FALSE,"QRCODE","2018-08-24T21:53:40Z","Green Bay, WI 54304",8,"Green Bay, WI",0,TRUE,"Lambeau Field","Green Bay","WI","America/Chicago","lambeau-field",1125,"Lambeau Field","US","https://seatgeek.com/venues/lambeau-field/tickets",0.92909414,"1265 Lombardi Avenue","54304",-88.0622,44.5013,FALSE,"QRCODE_TM","2015-09-02T22:43:34Z"
"155","2018-09-06","2018-09-06_11.03.41","2018-11-11T21:05:00","2018-11-12T01:05:00","2018-11-11T13:05:00",FALSE,FALSE,"2018-04-20T00:47:56","Los Angeles Chargers at Oakland Raiders",0.841,"","nfl","2018-04-20T00:00:00",FALSE,4347130,FALSE,"Chargers at Raiders","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",0.91,"normal",NA,1268,89,243.11,1389,89,FALSE,"QRCODE","2018-08-24T21:53:40Z","Oakland, CA 94621",30,"Oakland, CA",0,TRUE,"Oakland-Alameda County Coliseum","Oakland","CA","America/Los_Angeles","oakland-alameda-county-coliseum",14,"Oakland-Alameda County Coliseum","US","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",0.7817843,"7000 Coliseum Way","94621",-122.201,37.7469,FALSE,"PDF417","2015-06-24T00:00:00Z"
"156","2018-09-06","2018-09-06_11.03.41","2018-11-11T21:25:00","2018-11-12T01:25:00","2018-11-11T13:25:00",FALSE,FALSE,"2018-04-20T00:47:14","Seattle Seahawks at Los Angeles Rams",0.852,"","nfl","2018-04-20T00:00:00",FALSE,4346920,FALSE,"Seahawks at Rams","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",0.922,"normal",NA,2783,56,196.81,2264,56,FALSE,"QRCODE","2018-08-24T21:53:40Z","Los Angeles, CA 90037",14,"Los Angeles, CA",0,TRUE,"Los Angeles Memorial Coliseum","Los Angeles","CA","America/Los_Angeles","los-angeles-memorial-coliseum-1",51012,"Los Angeles Memorial Coliseum","US","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",0.86898464,"3911 S Figueroa St","90037",-118.29,34.01,FALSE,"QRCODE","2018-08-23T17:59:28Z"
"157","2018-09-06","2018-09-06_11.03.41","2018-11-12T00:00:00","2018-11-12T04:00:00","2018-11-11T19:00:00",FALSE,FALSE,"2018-08-23T20:13:51","Alex G with Half Waif",0.5,"","concert","2018-08-23T00:00:00",FALSE,4500554,FALSE,"Alex G with Half Waif","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",0.466,"normal",TRUE,562,NA,180.64,11,45,NA,NA,NA,"Tampa, FL 33605",30,"Tampa, FL",0,TRUE,"Crowbar","Tampa","FL","America/New_York","crowbar-2",3160,"Crowbar","US","https://seatgeek.com/venues/crowbar-2/tickets",0.42424366,"1812 North 17th Street","33605",-82.4406,27.9608,NA,NA,NA
"158","2018-09-06","2018-09-06_11.03.41","2018-11-12T01:20:00","2018-11-12T05:20:00","2018-11-11T20:20:00",FALSE,FALSE,"2018-04-20T00:47:38","Dallas Cowboys at Philadelphia Eagles",0.893,"","nfl","2018-04-20T00:00:00",FALSE,4347031,FALSE,"Cowboys at Eagles","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",0.975,"normal",NA,7171,144,529.96,1843,144,FALSE,"QRCODE","2018-08-24T21:53:40Z","Philadelphia, PA 19148",18,"Philadelphia, PA",0,TRUE,"Lincoln Financial Field","Philadelphia","PA","America/New_York","lincoln-financial-field",330,"Lincoln Financial Field","US","https://seatgeek.com/venues/lincoln-financial-field/tickets",0.90542686,"1020 Pattison Ave","19148",-75.1675,39.9046,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"159","2018-09-06","2018-09-06_11.03.41","2018-11-13T01:15:00","2018-11-13T05:15:00","2018-11-12T17:15:00",FALSE,FALSE,"2018-04-20T00:47:54","New York Giants at San Francisco 49ers",0.883,"","nfl","2018-04-20T00:00:00",FALSE,4347117,FALSE,"Giants at 49ers","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",0.965,"normal",NA,3694,79,272.75,1988,79,FALSE,"QRCODE","2018-08-24T21:53:40Z","Santa Clara, CA 95054",13,"Santa Clara, CA",0,TRUE,"Levi's Stadium","Santa Clara","CA","America/Los_Angeles","levi-s-stadium",58670,"Levi's Stadium","US","https://seatgeek.com/venues/levi-s-stadium/tickets",0.95768774,"4900 Marie P DeBartolo Way","95054",-121.969,37.4023,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"160","2018-09-06","2018-09-06_11.03.41","2018-11-16T01:20:00","2018-11-16T05:20:00","2018-11-15T17:20:00",FALSE,FALSE,"2018-04-20T00:47:56","Green Bay Packers at Seattle Seahawks",0.895,"","nfl","2018-04-20T00:00:00",FALSE,4347126,FALSE,"Packers at Seahawks","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",0.981,"normal",NA,2124,266,657.76,899,266,FALSE,"QRCODE","2018-08-24T21:53:40Z","Seattle, WA 98134",14,"Seattle, WA",0,TRUE,"CenturyLink Field","Seattle","WA","America/Los_Angeles","centurylink-field",339,"CenturyLink Field","US","https://seatgeek.com/venues/centurylink-field/tickets",0.87232786,"800 Occidental Ave S","98134",-122.33,47.6,FALSE,"QRCODE","2018-03-02T22:54:54Z"
"161","2018-09-06","2018-09-06_11.03.41","2018-11-17T18:00:00","2018-11-17T22:00:00","2018-11-17T12:00:00",FALSE,FALSE,"2018-02-28T15:00:12","South Alabama Jaguars at Louisiana Ragin Cajuns Football",0.478,"","ncaa_football","2018-02-28T00:00:00",FALSE,4281956,FALSE,"South Alabama at Louisiana","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-12-pm/4281956",0.488,"normal",NA,84,56,67.23,145,56,NA,NA,NA,"Lafayette, LA 70506",5,"Lafayette, LA",0,TRUE,"Cajun Field","Lafayette","LA","America/Chicago","cajun-field",2796,"Cajun Field","US","https://seatgeek.com/venues/cajun-field/tickets",0.43303972,"201 Rhienhardt Drive","70506",-92.04,30.22,NA,NA,NA
