"","date","timestamp","datetime_local","time_tbd","type","popularity","visible_until_utc","id","datetime_utc","is_open","score","description","date_tbd","datetime_tbd","status","url","short_title","title","announce_date","created_at","general_admission","lowest_price","median_price","listing_count","highest_price","visible_listing_count","lowest_price_good_deals","average_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","city","id_venue","popularity_venue","has_upcoming_events","name","display_location","name_v2","num_upcoming_events","address","score_venue","metro_code","timezone","country","extended_address","slug","url_venue","state","postal_code","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"31","2018-09-28","2018-09-28_16.02.18","2018-10-07T16:25:00",FALSE,"nfl",0.967,"2018-10-08T00:25:00",4346976,"2018-10-07T20:25:00",FALSE,0.97,"",FALSE,FALSE,"normal","https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976","Vikings at Eagles","Minnesota Vikings at Philadelphia Eagles","2018-04-20T00:00:00","2018-04-20T00:47:26",NA,213,384,267,1024,685,170,422.95505,"QRCODE",FALSE,"2018-08-24T21:03:38Z","Philadelphia",330,0,TRUE,"Lincoln Financial Field","Philadelphia, PA","Lincoln Financial Field",14,"1020 Pattison Ave",0.90542686,504,"America/New_York","US","Philadelphia, PA 19148","lincoln-financial-field","https://seatgeek.com/venues/lincoln-financial-field/tickets","PA","19148",-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"32","2018-09-28","2018-09-28_16.02.18","2018-10-07T19:20:00",FALSE,"nfl",0.982,"2018-10-08T04:20:00",4347020,"2018-10-08T00:20:00",FALSE,0.989,"",FALSE,FALSE,"normal","https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020","Cowboys at Texans","Dallas Cowboys at Houston Texans","2018-04-20T00:00:00","2018-04-20T00:47:36",NA,194,386,391,1575,685,194,416.84143,"QRCODE",FALSE,"2018-08-24T21:04:53Z","Houston",41,0,TRUE,"NRG Stadium","Houston, TX","NRG Stadium",45,"1 Reliant Park",0.8624192,618,"America/Chicago","US","Houston, TX 77054","nrg-stadium","https://seatgeek.com/venues/nrg-stadium/tickets","TX","77054",-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"33","2018-09-28","2018-09-28_16.02.18","2018-10-08T16:00:00",FALSE,"sports",0.559,"2018-10-09T00:00:00",4474093,"2018-10-08T20:00:00",FALSE,0.374,"",FALSE,FALSE,"normal","https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093","Baltimore Ravens at A Purple Evening","Baltimore Ravens at A Purple Evening","2018-08-03T00:00:00","2018-08-03T16:01:06",NA,62,251,10,584,3,NA,277.7,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z","Baltimore",1121,0,TRUE,"M&T Bank Stadium","Baltimore, MD","M&T Bank Stadium",7,"1101 Russell St",0.8927189,512,"America/New_York","US","Baltimore, MD 21230","m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","MD","21230",-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"34","2018-09-28","2018-09-28_16.02.18","2018-10-08T19:15:00",FALSE,"nfl",0.923,"2018-10-09T04:15:00",4346971,"2018-10-09T00:15:00",TRUE,0.914,"",FALSE,FALSE,"normal","https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971","Redskins at Saints","Washington Redskins at New Orleans Saints","2018-04-20T00:00:00","2018-04-20T00:47:25",NA,78,215,1470,5942,1366,78,238.93538,"QRCODE",FALSE,"2018-05-29T20:38:55Z","New Orleans",128,0,TRUE,"Mercedes-Benz Superdome","New Orleans, LA","Mercedes-Benz Superdome",17,"1500 Sugar Bowl Drive",0.8966978,622,"America/Chicago","US","New Orleans, LA 70112","mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","LA","70112",-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"35","2018-09-28","2018-09-28_16.02.18","2018-10-11T20:20:00",FALSE,"nfl",0.971,"2018-10-12T04:20:00",4346917,"2018-10-12T00:20:00",FALSE,0.989,"",FALSE,FALSE,"normal","https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917","Eagles at Giants","Philadelphia Eagles at New York Giants","2018-04-20T00:00:00","2018-04-20T00:47:14",NA,138,249,504,1519,805,138,326.49207,"QRCODE",FALSE,"2018-08-24T21:52:02Z","East Rutherford",1587,0,TRUE,"MetLife Stadium","East Rutherford, NJ","MetLife Stadium",16,"1 MetLife Stadium Drive",0.94873494,501,"America/New_York","US","East Rutherford, NJ 07073","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","NJ","07073",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"36","2018-09-28","2018-09-28_16.02.18","2018-10-13T16:00:00",FALSE,"ncaa_football",0.607,"2018-10-14T01:00:00",4192619,"2018-10-13T21:00:00",FALSE,0.495,"",FALSE,FALSE,"normal","https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-4-pm/4192619","Alabama State at South Alabama","Alabama State Hornets at South Alabama Jaguars Football","2017-12-21T00:00:00","2017-12-21T15:00:36",NA,19,36,13,85,6,19,41.076923,NA,NA,NA,"Mobile",3716,0,TRUE,"Ladd Peebles Stadium","Mobile, AL","Ladd Peebles Stadium",5,"1621 Virginia St.",0.50177634,686,"America/Chicago","US","Mobile, AL 36604","ladd-peebles-stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","AL","36604",-88.0761,30.6748,NA,NA,NA
"37","2018-09-28","2018-09-28_16.02.18","2018-10-14T13:00:00",FALSE,"nfl",0.939,"2018-10-14T21:00:00",4346961,"2018-10-14T17:00:00",FALSE,0.952,"",FALSE,FALSE,"normal","https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961","Colts at Jets","Indianapolis Colts at New York Jets","2018-04-20T00:00:00","2018-04-20T00:47:22",NA,39,131,766,1028,1044,39,156.36162,"QRCODE",FALSE,"2018-08-24T21:52:02Z","East Rutherford",1587,0,TRUE,"MetLife Stadium","East Rutherford, NJ","MetLife Stadium",16,"1 MetLife Stadium Drive",0.94873494,501,"America/New_York","US","East Rutherford, NJ 07073","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","NJ","07073",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"38","2018-09-28","2018-09-28_16.02.18","2018-10-14T13:00:00",FALSE,"nfl",0.918,"2018-10-14T21:00:00",4347051,"2018-10-14T17:00:00",FALSE,0.925,"",FALSE,FALSE,"normal","https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051","Buccaneers at Falcons","Tampa Bay Buccaneers at Atlanta Falcons","2018-04-20T00:00:00","2018-04-20T00:47:42",NA,76,189,807,954,958,76,208.4684,"QRCODE",FALSE,"2018-08-24T21:53:35Z","Atlanta",419590,0,TRUE,"Mercedes-Benz Stadium","Atlanta, GA","Mercedes-Benz Stadium",20,"35 Northside Dr NW",0.76958936,0,"America/New_York","US","Atlanta, GA 30313","mercedes-benz-stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","GA","30313",-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"39","2018-09-28","2018-09-28_16.02.18","2018-10-14T13:00:00",FALSE,"nfl",0.919,"2018-10-14T21:00:00",4347042,"2018-10-14T17:00:00",FALSE,0.926,"",FALSE,FALSE,"normal","https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042","Steelers at Bengals","Pittsburgh Steelers at Cincinnati Bengals","2018-04-20T00:00:00","2018-04-20T00:47:40",NA,102,188,322,123844,600,111,592.96893,"QRCODE",FALSE,"2018-08-24T21:53:35Z","Cincinnati",1124,0,TRUE,"Paul Brown Stadium","Cincinnati, OH","Paul Brown Stadium",7,"1 Paul Brown Stadium",0.86166537,515,"America/New_York","US","Cincinnati, OH 45202","paul-brown-stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","OH","45202",-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"40","2018-09-28","2018-09-28_16.02.18","2018-10-14T13:00:00",FALSE,"nfl",0.925,"2018-10-14T21:00:00",4347081,"2018-10-14T17:00:00",FALSE,0.934,"",FALSE,FALSE,"normal","https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081","Bears at Dolphins","Chicago Bears at Miami Dolphins","2018-04-20T00:00:00","2018-04-20T00:47:47",NA,101,207,115,11370,761,90,322.9739,"QRCODE",FALSE,"2018-08-24T21:53:35Z","Miami Gardens",29,0,TRUE,"Hard Rock Stadium","Miami Gardens, FL","Hard Rock Stadium",35,"347 Don Shula Dr.",0.8378203,528,"America/New_York","US","Miami Gardens, FL 33056","hard-rock-stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","FL","33056",-80.24,25.96,"NONE",FALSE,"2017-10-03T18:58:44Z"
"41","2018-09-28","2018-09-28_16.02.18","2018-10-14T12:00:00",FALSE,"nfl",0.915,"2018-10-14T21:00:00",4347019,"2018-10-14T17:00:00",FALSE,0.923,"",FALSE,FALSE,"normal","https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019","Bills at Texans","Buffalo Bills at Houston Texans","2018-04-20T00:00:00","2018-04-20T00:47:36",NA,45,153,625,585,1004,45,170.1344,"QRCODE",FALSE,"2018-08-24T21:53:35Z","Houston",41,0,TRUE,"NRG Stadium","Houston, TX","NRG Stadium",45,"1 Reliant Park",0.8624192,618,"America/Chicago","US","Houston, TX 77054","nrg-stadium","https://seatgeek.com/venues/nrg-stadium/tickets","TX","77054",-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"42","2018-09-28","2018-09-28_16.02.18","2018-10-14T13:00:00",FALSE,"nfl",0.892,"2018-10-14T21:00:00",4346998,"2018-10-14T17:00:00",FALSE,0.889,"",FALSE,FALSE,"normal","https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998","Chargers at Browns","Los Angeles Chargers at Cleveland Browns","2018-04-20T00:00:00","2018-04-20T00:47:31",NA,63,111,675,675,877,55,134.93925,"QRCODE",FALSE,"2018-08-24T21:53:35Z","Cleveland",1123,0,TRUE,"FirstEnergy Stadium","Cleveland, OH","FirstEnergy Stadium",6,"100 Alfred Lerner Way",0.86852187,510,"America/New_York","US","Cleveland, OH 44114","firstenergy-stadium-15","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","OH","44114",-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"43","2018-09-28","2018-09-28_16.02.18","2018-10-14T12:00:00",FALSE,"nfl",0.917,"2018-10-14T21:00:00",4347145,"2018-10-14T17:00:00",FALSE,0.924,"",FALSE,FALSE,"normal","https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145","Cardinals at Vikings","Arizona Cardinals at Minnesota Vikings","2018-04-20T00:00:00","2018-04-20T01:04:06",NA,113,248,446,4462,567,113,304.86322,"QRCODE",FALSE,"2018-08-24T21:53:38Z","Minneapolis",218451,0,TRUE,"U.S. Bank Stadium","Minneapolis, MN","U.S. Bank Stadium",15,"401 Chicago Avenue",0.88524246,0,"America/Chicago","US","Minneapolis, MN 55415","u-s-bank-stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","MN","55415",-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"44","2018-09-28","2018-09-28_16.02.18","2018-10-14T13:00:00",FALSE,"nfl",0.952,"2018-10-14T21:00:00",4346942,"2018-10-14T17:00:00",FALSE,0.964,"",FALSE,FALSE,"normal","https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942","Panthers at Redskins","Carolina Panthers at Washington Redskins","2018-04-20T00:00:00","2018-04-20T00:47:18",NA,97,149,555,770,940,89,173.34955,"QRCODE",FALSE,"2018-08-24T21:52:02Z","Landover",35,0,TRUE,"FedEx Field","Landover, MD","FedEx Field",6,"1600 Fedex Way",0.9333444,511,"America/New_York","US","Landover, MD 20785","fedex-field","https://seatgeek.com/venues/fedex-field/tickets","MD","20785",-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"45","2018-09-28","2018-09-28_16.02.18","2018-10-14T15:25:00",FALSE,"nfl",0.891,"2018-10-14T23:25:00",4346991,"2018-10-14T19:25:00",FALSE,0.889,"",FALSE,FALSE,"normal","https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991","Ravens at Titans","Baltimore Ravens at Tennessee Titans","2018-04-20T00:00:00","2018-04-20T00:47:30",NA,75,183,355,511,622,63,195.95493,"QRCODE",FALSE,"2018-08-24T21:53:35Z","Nashville",1126,0,TRUE,"Nissan Stadium","Nashville, TN","Nissan Stadium",16,"1 Titans Way",0.8546275,659,"America/New_York","US","Nashville, TN 37213","nissan-stadium","https://seatgeek.com/venues/nissan-stadium/tickets","TN","37213",-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"46","2018-09-28","2018-09-28_16.02.18","2018-10-14T14:05:00",FALSE,"nfl",0.919,"2018-10-15T00:05:00",4347138,"2018-10-14T20:05:00",FALSE,0.925,"",FALSE,FALSE,"normal","https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138","Rams at Broncos","Los Angeles Rams at Denver Broncos","2018-04-20T00:00:00","2018-04-20T01:04:04",NA,186,298,67,1193,583,188,377.02985,"QRCODE",FALSE,"2018-08-24T21:53:38Z","Denver",1131,0,TRUE,"Sports Authority Field at Mile High","Denver, CO","Sports Authority Field at Mile High",7,"1701 Bryant Street",0.9028296,751,"America/Denver","US","Denver, CO 80204","sports-authority-field-at-mile-high","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","CO","80204",-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"47","2018-09-28","2018-09-28_16.02.18","2018-10-14T15:25:00",FALSE,"nfl",0.957,"2018-10-15T00:25:00",4327923,"2018-10-14T20:25:00",TRUE,0.976,"",FALSE,FALSE,"normal","https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923","Jaguars at Cowboys","Jacksonville Jaguars at Dallas Cowboys","2018-04-05T00:00:00","2018-04-05T23:08:47",NA,NA,258,2419,2570,1934,NA,319.3328,"QRCODE",FALSE,"2018-04-17T22:02:33Z","Arlington",4965,0,TRUE,"AT&T Stadium","Arlington, TX","AT&T Stadium",24,"1 AT&T Way",0.9751414,623,"America/Chicago","US","Arlington, TX 76011","at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","TX","76011",-97.0957,32.7459,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"48","2018-09-28","2018-09-28_16.02.18","2018-10-14T20:20:00",FALSE,"nfl",0.946,"2018-10-15T04:20:00",4347095,"2018-10-15T00:20:00",FALSE,0.967,"",FALSE,FALSE,"normal","https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095","Chiefs at Patriots","Kansas City Chiefs at New England Patriots","2018-04-20T00:00:00","2018-04-20T00:47:50",NA,213,378,196,1475,626,196,467.33673,"QRCODE",FALSE,"2018-08-24T21:53:35Z","Foxborough",33,0,TRUE,"Gillette Stadium","Foxborough, MA","Gillette Stadium",15,"1 Patriot Place",0.8983344,506,"America/New_York","US","Foxborough, MA 02035","gillette-stadium","https://seatgeek.com/venues/gillette-stadium/tickets","MA","02035",-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"49","2018-09-28","2018-09-28_16.02.18","2018-10-15T19:15:00",FALSE,"nfl",0.939,"2018-10-16T04:15:00",4346914,"2018-10-16T00:15:00",FALSE,0.959,"",FALSE,FALSE,"normal","https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914","49ers at Packers","San Francisco 49ers at Green Bay Packers","2018-04-20T00:00:00","2018-04-20T00:47:13",NA,181,310,136,644,496,162,314.77206,"QRCODE",FALSE,"2018-08-24T21:53:38Z","Green Bay",1125,0,TRUE,"Lambeau Field","Green Bay, WI","Lambeau Field",6,"1265 Lombardi Avenue",0.92909414,658,"America/Chicago","US","Green Bay, WI 54304","lambeau-field","https://seatgeek.com/venues/lambeau-field/tickets","WI","54304",-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"50","2018-09-28","2018-09-28_16.02.18","2018-10-18T17:20:00",FALSE,"nfl",0.931,"2018-10-19T04:20:00",4347102,"2018-10-19T00:20:00",FALSE,0.953,"",FALSE,FALSE,"normal","https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102","Broncos at Cardinals","Denver Broncos at Arizona Cardinals","2018-04-20T00:00:00","2018-04-20T00:47:51",NA,48,128,501,720,750,48,167.8523,"QRCODE",FALSE,"2018-08-24T21:53:38Z","Glendale",43,0,TRUE,"State Farm Stadium","Glendale, AZ","State Farm Stadium",10,"1 Cardinals Drive",0.93402725,753,"America/Phoenix","US","Glendale, AZ 85305","state-farm-stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","AZ","85305",-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"51","2018-09-28","2018-09-28_16.02.18","2018-10-20T18:30:00",FALSE,"nfl",0.528,"2018-10-21T03:30:00",4471322,"2018-10-20T23:30:00",FALSE,0.444,"",FALSE,FALSE,"normal","https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/10-20-2018-jonesboro-arkansas-asu-convocation-center-1/nfl/4471322","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","2018-08-01T00:00:00","2018-08-01T16:01:33",NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:38Z","Jonesboro",4081,0,TRUE,"ASU Convocation Center","Jonesboro, AR","ASU Convocation Center",42,"217 Olympic Drive",0.5808074,734,"America/Chicago","US","Jonesboro, AR 72401","asu-convocation-center-1","https://seatgeek.com/venues/asu-convocation-center-1/tickets","AR","72401",-90.6691,35.8438,NA,NA,NA
"52","2018-09-28","2018-09-28_16.02.18","2018-10-21T13:00:00",FALSE,"nfl",0.875,"2018-10-21T21:00:00",4346960,"2018-10-21T17:00:00",FALSE,0.879,"",FALSE,FALSE,"normal","https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960","Bills at Colts","Buffalo Bills at Indianapolis Colts","2018-04-20T00:00:00","2018-04-20T00:47:22",NA,30,112,660,840,945,30,121.621216,"QRCODE",FALSE,"2018-08-24T21:53:38Z","Indianapolis",1130,0,TRUE,"Lucas Oil Stadium","Indianapolis, IN","Lucas Oil Stadium",13,"500 South Capitol Avenue",0.9071682,527,"America/Indiana/Indianapolis","US","Indianapolis, IN 46225","lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","IN","46225",-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"53","2018-09-28","2018-09-28_16.02.18","2018-10-21T12:00:00",FALSE,"nfl",0.965,"2018-10-21T21:00:00",4347008,"2018-10-21T17:00:00",FALSE,1.002,"",FALSE,FALSE,"normal","https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008","Patriots at Bears","New England Patriots at Chicago Bears","2018-04-20T00:00:00","2018-04-20T00:47:33",NA,357,689,57,1157,455,328,660.1228,"QRCODE",FALSE,"2018-08-24T21:53:38Z","Chicago",31,0,TRUE,"Soldier Field","Chicago, IL","Soldier Field",9,"1410 S. Museum Campus Drive",0.940013,602,"America/Chicago","US","Chicago, IL 60605","soldier-field","https://seatgeek.com/venues/soldier-field/tickets","IL","60605",-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"54","2018-09-28","2018-09-28_16.02.18","2018-10-21T13:00:00",FALSE,"nfl",0.951,"2018-10-21T21:00:00",4346975,"2018-10-21T17:00:00",FALSE,0.984,"",FALSE,FALSE,"normal","https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975","Vikings at Jets","Minnesota Vikings at New York Jets","2018-04-20T00:00:00","2018-04-20T00:47:26",NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:38Z","East Rutherford",1587,0,TRUE,"MetLife Stadium","East Rutherford, NJ","MetLife Stadium",16,"1 MetLife Stadium Drive",0.94873494,501,"America/New_York","US","East Rutherford, NJ 07073","metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","NJ","07073",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"55","2018-09-28","2018-09-28_16.02.18","2018-10-21T13:00:00",FALSE,"nfl",0.9,"2018-10-21T21:00:00",4347084,"2018-10-21T17:00:00",FALSE,0.915,"",FALSE,FALSE,"normal","https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084","Lions at Dolphins","Detroit Lions at Miami Dolphins","2018-04-20T00:00:00","2018-04-20T00:47:47",NA,61,150,179,899,896,56,160.45251,"QRCODE",FALSE,"2018-08-24T21:53:38Z","Miami Gardens",29,0,TRUE,"Hard Rock Stadium","Miami Gardens, FL","Hard Rock Stadium",35,"347 Don Shula Dr.",0.8378203,528,"America/New_York","US","Miami Gardens, FL 33056","hard-rock-stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","FL","33056",-80.24,25.96,"NONE",FALSE,"2017-10-03T18:58:44Z"
"56","2018-09-28","2018-09-28_16.02.18","2018-10-21T13:00:00",FALSE,"nfl",0.877,"2018-10-21T21:00:00",4346931,"2018-10-21T17:00:00",FALSE,0.888,"",FALSE,FALSE,"normal","https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931","Browns at Buccaneers","Cleveland Browns at Tampa Bay Buccaneers","2018-04-20T00:00:00","2018-04-20T00:47:16",NA,95,194,24,505,310,79,235.95833,"QRCODE",FALSE,"2018-08-24T21:53:38Z","Tampa",39,0,TRUE,"Raymond James Stadium","Tampa, FL","Raymond James Stadium",14,"4201 North Dale Mabry Highway",0.86513025,539,"America/New_York","US","Tampa, FL 33607","raymond-james-stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","FL","33607",-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"57","2018-09-28","2018-09-28_16.02.18","2018-10-21T13:00:00",FALSE,"nfl",0.839,"2018-10-21T21:00:00",4346948,"2018-10-21T17:00:00",FALSE,0.836,"",FALSE,FALSE,"normal","https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948","Texans at Jaguars","Houston Texans at Jacksonville Jaguars","2018-04-20T00:00:00","2018-04-20T00:47:19",NA,46,93,557,489,832,46,117.41472,"QRCODE",FALSE,"2018-08-24T21:53:38Z","Jacksonville",5178,0,TRUE,"EverBank Field","Jacksonville, FL","EverBank Field",8,"1 Everbank Field Dr",0.83759147,561,"America/New_York","US","Jacksonville, FL 32202","everbank-field","https://seatgeek.com/venues/everbank-field/tickets","FL","32202",-81.6373,30.3239,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"58","2018-09-28","2018-09-28_16.02.18","2018-10-21T13:00:00",FALSE,"nfl",0.938,"2018-10-21T21:00:00",4347036,"2018-10-21T17:00:00",FALSE,0.965,"",FALSE,FALSE,"normal","https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036","Panthers at Eagles","Carolina Panthers at Philadelphia Eagles","2018-04-20T00:00:00","2018-04-20T00:47:39",NA,206,373,330,3680,746,156,415.71817,"QRCODE",FALSE,"2018-08-24T21:53:38Z","Philadelphia",330,0,TRUE,"Lincoln Financial Field","Philadelphia, PA","Lincoln Financial Field",14,"1020 Pattison Ave",0.90542686,504,"America/New_York","US","Philadelphia, PA 19148","lincoln-financial-field","https://seatgeek.com/venues/lincoln-financial-field/tickets","PA","19148",-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"59","2018-09-28","2018-09-28_16.02.18","2018-10-21T12:00:00",FALSE,"nfl",0.899,"2018-10-21T21:00:00",4346982,"2018-10-21T17:00:00",FALSE,0.914,"",FALSE,FALSE,"normal","https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982","Bengals at Chiefs","Cincinnati Bengals at Kansas City Chiefs","2018-04-20T00:00:00","2018-04-20T00:47:27",NA,49,133,906,602,1091,49,146.60927,"QRCODE",FALSE,"2018-08-24T21:53:38Z","Kansas City",1128,0,TRUE,"Arrowhead Stadium","Kansas City, MO","Arrowhead Stadium",8,"1 Arrowhead Drive",0.8827867,616,"America/Chicago","US","Kansas City, MO 64129","arrowhead-stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","MO","64129",-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"60","2018-09-28","2018-09-28_16.02.18","2018-10-21T16:05:00",FALSE,"nfl",0.887,"2018-10-22T00:05:00",4347071,"2018-10-21T20:05:00",FALSE,0.899,"",FALSE,FALSE,"normal","https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071","Saints at Ravens","New Orleans Saints at Baltimore Ravens","2018-04-20T00:00:00","2018-04-20T00:47:45",NA,55,121,379,619,847,55,149.12401,"QRCODE",FALSE,"2018-08-24T21:53:38Z","Baltimore",1121,0,TRUE,"M&T Bank Stadium","Baltimore, MD","M&T Bank Stadium",7,"1101 Russell St",0.8927189,512,"America/New_York","US","Baltimore, MD 21230","m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","MD","21230",-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"61","2018-09-28","2018-09-28_16.02.18","2018-10-21T16:25:00",FALSE,"nfl",0.978,"2018-10-22T00:25:00",4346941,"2018-10-21T20:25:00",FALSE,1.014,"",FALSE,FALSE,"normal","https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941","Cowboys at Redskins","Dallas Cowboys at Washington Redskins","2018-04-20T00:00:00","2018-04-20T00:47:18",NA,182,282,660,1048,995,164,329.37424,"QRCODE",FALSE,"2018-08-24T21:53:38Z","Landover",35,0,TRUE,"FedEx Field","Landover, MD","FedEx Field",6,"1600 Fedex Way",0.9333444,511,"America/New_York","US","Landover, MD 20785","fedex-field","https://seatgeek.com/venues/fedex-field/tickets","MD","20785",-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
