"","date","timestamp","short_title","status","created_at","visible_until_utc","datetime_tbd","id","is_open","time_tbd","title","announce_date","type","description","score","popularity","url","datetime_local","date_tbd","datetime_utc","general_admission","lowest_price_good_deals","median_price","average_price","visible_listing_count","lowest_price","listing_count","highest_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","name","postal_code","score_venue","num_upcoming_events","id_venue","slug","city","state","name_v2","display_location","extended_address","metro_code","country","address","popularity_venue","url_venue","timezone","has_upcoming_events","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"73","2018-09-23","2018-09-23_17.19.58","Seahawks at Lions","normal","2018-04-20T00:47:37","2018-10-28T21:00:00",FALSE,4347026,FALSE,FALSE,"Seattle Seahawks at Detroit Lions","2018-04-20T00:00:00","nfl","",0.958,0.929,"https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026","2018-10-28T13:00:00",FALSE,"2018-10-28T17:00:00",NA,72,NA,163.23,NA,70,430,780,"QRCODE",FALSE,"2018-08-24T21:53:39Z","Ford Field","48226",0.9029952,12,346,"ford-field","Detroit","MI","Ford Field","Detroit, MI","Detroit, MI 48226",505,"US","2000 Brush St.",0,"https://seatgeek.com/venues/ford-field/tickets","America/Detroit",TRUE,-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"74","2018-09-23","2018-09-23_17.19.58","Ravens at Panthers","normal","2018-04-20T00:47:45","2018-10-28T21:00:00",FALSE,4347070,FALSE,FALSE,"Baltimore Ravens at Carolina Panthers","2018-04-20T00:00:00","nfl","",0.944,0.911,"https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070","2018-10-28T13:00:00",FALSE,"2018-10-28T17:00:00",NA,83,164,213.9322,800,92,354,588,"QRCODE",FALSE,"2018-08-24T21:53:39Z","Bank of America Stadium","28202",0.8968222,9,1122,"bank-of-america-stadium","Charlotte","NC","Bank of America Stadium","Charlotte, NC","Charlotte, NC 28202",517,"US","800 South Mint Street",0,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","America/New_York",TRUE,-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"75","2018-09-23","2018-09-23_17.19.58","Redskins at Giants","normal","2018-04-20T00:47:17","2018-10-28T21:00:00",FALSE,4346940,FALSE,FALSE,"Washington Redskins at New York Giants","2018-04-20T00:00:00","nfl","",0.967,0.928,"https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940","2018-10-28T13:00:00",FALSE,"2018-10-28T17:00:00",NA,131,235,294.33658,939,134,514,1497,"QRCODE",FALSE,"2018-08-24T21:53:39Z","MetLife Stadium","07073",0.94873494,16,1587,"metlife-stadium","East Rutherford","NJ","MetLife Stadium","East Rutherford, NJ","East Rutherford, NJ 07073",501,"US","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","America/New_York",TRUE,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"76","2018-09-23","2018-09-23_17.19.58","Browns at Steelers","normal","2018-04-20T00:47:46","2018-10-28T21:00:00",FALSE,4347078,FALSE,FALSE,"Cleveland Browns at Pittsburgh Steelers","2018-04-20T00:00:00","nfl","",0.942,0.913,"https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078","2018-10-28T13:00:00",FALSE,"2018-10-28T17:00:00",NA,111,254,297.6263,656,122,289,1140,"QRCODE",FALSE,"2018-08-24T21:53:39Z","Heinz Field","15212",0.9033526,10,1119,"heinz-field","Pittsburgh","PA","Heinz Field","Pittsburgh, PA","Pittsburgh, PA 15212",508,"US","100 Art Rooney Avenue",0,"https://seatgeek.com/venues/heinz-field/tickets","America/New_York",TRUE,-80.0158,40.4468,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"77","2018-09-23","2018-09-23_17.19.58","Broncos at Chiefs","normal","2018-04-20T00:47:27","2018-10-28T21:00:00",FALSE,4346981,FALSE,FALSE,"Denver Broncos at Kansas City Chiefs","2018-04-20T00:00:00","nfl","",0.955,0.921,"https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981","2018-10-28T12:00:00",FALSE,"2018-10-28T17:00:00",NA,78,NA,187.59,NA,78,975,691,"QRCODE",FALSE,"2018-08-24T21:53:39Z","Arrowhead Stadium","64129",0.8827867,9,1128,"arrowhead-stadium","Kansas City","MO","Arrowhead Stadium","Kansas City, MO","Kansas City, MO 64129",616,"US","1 Arrowhead Drive",0,"https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago",TRUE,-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"78","2018-09-23","2018-09-23_17.19.58","Jets at Bears","normal","2018-04-20T00:47:33","2018-10-28T21:00:00",FALSE,4347007,FALSE,FALSE,"New York Jets at Chicago Bears","2018-04-20T00:00:00","nfl","",0.945,0.913,"https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007","2018-10-28T12:00:00",FALSE,"2018-10-28T17:00:00",NA,107,NA,292.57,NA,107,154,1197,"QRCODE",FALSE,"2018-08-24T21:53:39Z","Soldier Field","60605",0.940013,9,31,"soldier-field","Chicago","IL","Soldier Field","Chicago, IL","Chicago, IL 60605",602,"US","1410 S. Museum Campus Drive",0,"https://seatgeek.com/venues/soldier-field/tickets","America/Chicago",TRUE,-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"79","2018-09-23","2018-09-23_17.19.58","Colts at Raiders","normal","2018-04-20T01:04:25","2018-10-29T00:05:00",FALSE,4347153,FALSE,FALSE,"Indianapolis Colts at Oakland Raiders","2018-04-20T00:00:00","nfl","",0.918,0.892,"https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153","2018-10-28T13:05:00",FALSE,"2018-10-28T20:05:00",NA,79,176,184.92844,829,83,517,588,"QRCODE",FALSE,"2018-08-24T21:53:39Z","Oakland-Alameda County Coliseum","94621",0.7817843,22,14,"oakland-alameda-county-coliseum","Oakland","CA","Oakland-Alameda County Coliseum","Oakland, CA","Oakland, CA 94621",807,"US","7000 Coliseum Way",0,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","America/Los_Angeles",TRUE,-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"80","2018-09-23","2018-09-23_17.19.58","Packers at Rams","normal","2018-04-20T00:47:14","2018-10-29T00:25:00",FALSE,4346921,FALSE,FALSE,"Green Bay Packers at Los Angeles Rams","2018-04-20T00:00:00","nfl","",1.009,0.963,"https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921","2018-10-28T13:25:00",FALSE,"2018-10-28T20:25:00",NA,263,538,865.02124,1078,295,471,126738,"QRCODE",FALSE,"2018-08-24T21:53:39Z","Los Angeles Memorial Coliseum","90037",0.86898464,10,51012,"los-angeles-memorial-coliseum-1","Los Angeles","CA","Los Angeles Memorial Coliseum","Los Angeles, CA","Los Angeles, CA 90037",0,"US","3911 S Figueroa St",0,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","America/Los_Angeles",TRUE,-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"81","2018-09-23","2018-09-23_17.19.58","49ers at Cardinals","normal","2018-04-20T00:47:51","2018-10-29T00:25:00",FALSE,4347101,FALSE,FALSE,"San Francisco 49ers at Arizona Cardinals","2018-04-20T00:00:00","nfl","",0.952,0.922,"https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101","2018-10-28T13:25:00",FALSE,"2018-10-28T20:25:00",NA,40,115,141.65195,1097,40,770,668,"QRCODE",FALSE,"2018-08-24T21:53:39Z","State Farm Stadium","85305",0.93402725,11,43,"state-farm-stadium","Glendale","AZ","State Farm Stadium","Glendale, AZ","Glendale, AZ 85305",753,"US","1 Cardinals Drive",0,"https://seatgeek.com/venues/state-farm-stadium/tickets","America/Phoenix",TRUE,-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"82","2018-09-23","2018-09-23_17.19.58","Saints at Vikings","normal","2018-04-20T01:04:04","2018-10-29T04:20:00",FALSE,4347136,FALSE,FALSE,"New Orleans Saints at Minnesota Vikings","2018-04-20T00:00:00","nfl","",0.952,0.92,"https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136","2018-10-28T19:20:00",FALSE,"2018-10-29T00:20:00",NA,127,288,336.33115,832,135,459,2282,"QRCODE",FALSE,"2018-08-24T21:53:39Z","U.S. Bank Stadium","55415",0.88524246,17,218451,"u-s-bank-stadium","Minneapolis","MN","U.S. Bank Stadium","Minneapolis, MN","Minneapolis, MN 55415",0,"US","900 South 5th Street",0,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","America/Chicago",TRUE,-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"83","2018-09-23","2018-09-23_17.19.58","Patriots at Bills","normal","2018-04-20T00:47:44","2018-10-30T04:15:00",FALSE,4347062,FALSE,FALSE,"New England Patriots at Buffalo Bills","2018-04-20T00:00:00","nfl","",0.955,0.917,"https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062","2018-10-29T20:15:00",FALSE,"2018-10-30T00:15:00",NA,94,163,314.45523,1123,94,938,124052,"QRCODE",FALSE,"2018-08-24T21:53:39Z","New Era Field","14127",0.8815085,7,1135,"new-era-field","Orchard Park","NY","New Era Field","Orchard Park, NY","Orchard Park, NY 14127",514,"US","1 Bills Drive",0,"https://seatgeek.com/venues/new-era-field/tickets","America/New_York",TRUE,-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"84","2018-09-23","2018-09-23_17.19.58","Raiders at 49ers","normal","2018-04-20T00:47:57","2018-11-02T04:20:00",FALSE,4347131,FALSE,FALSE,"Oakland Raiders at San Francisco 49ers","2018-04-20T00:00:00","nfl","",1.02,0.966,"https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131","2018-11-01T17:20:00",FALSE,"2018-11-02T00:20:00",NA,246,494,536.6098,942,264,715,3066,"QRCODE",FALSE,"2018-08-24T21:53:39Z","Levi's Stadium","95054",0.95768774,13,58670,"levi-s-stadium","Santa Clara","CA","Levi's Stadium","Santa Clara, CA","Santa Clara, CA 95054",0,"US","4900 Marie P DeBartolo Way",0,"https://seatgeek.com/venues/levi-s-stadium/tickets","America/Los_Angeles",TRUE,-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"85","2018-09-23","2018-09-23_17.19.58","South Alabama at Arkansas State","normal","2018-02-28T15:00:09","2018-11-03T23:00:00",FALSE,4281935,FALSE,FALSE,"South Alabama Jaguars at Arkansas State Red Wolves Football","2018-02-28T00:00:00","ncaa_football","",0.555,0.605,"https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935","2018-11-03T14:00:00",FALSE,"2018-11-03T19:00:00",NA,NA,45,43.867767,92,23,121,78,NA,NA,NA,"Centennial Bank Stadium","72401",0.47753516,3,8896,"centennial-bank-stadium-1","Jonesboro","AR","Centennial Bank Stadium","Jonesboro, AR","Jonesboro, AR 72401",0,"US","2180 Aggie Rd",0,"https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","America/Chicago",TRUE,-90.6797,35.8429,NA,NA,NA
"86","2018-09-23","2018-09-23_17.19.58","Jets at Dolphins","normal","2018-04-20T00:47:47","2018-11-04T22:00:00",FALSE,4347083,FALSE,FALSE,"New York Jets at Miami Dolphins","2018-04-20T00:00:00","nfl","",0.939,0.899,"https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083","2018-11-04T13:00:00",FALSE,"2018-11-04T18:00:00",NA,62,NA,221.72,NA,62,192,899,"QRCODE",FALSE,"2018-08-24T21:53:39Z","Hard Rock Stadium","33056",0.8378203,37,29,"hard-rock-stadium","Miami Gardens","FL","Hard Rock Stadium","Miami Gardens, FL","Miami Gardens, FL 33056",528,"US","347 Don Shula Dr.",0,"https://seatgeek.com/venues/hard-rock-stadium/tickets","America/New_York",TRUE,-80.24,25.96,"NONE",FALSE,"2017-10-03T18:58:44Z"
"87","2018-09-23","2018-09-23_17.19.58","Chiefs at Browns","normal","2018-04-20T00:47:31","2018-11-04T22:00:00",FALSE,4346997,FALSE,FALSE,"Kansas City Chiefs at Cleveland Browns","2018-04-20T00:00:00","nfl","",0.903,0.876,"https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997","2018-11-04T13:00:00",FALSE,"2018-11-04T18:00:00",NA,44,96,116.32313,1217,49,947,478,"QRCODE",FALSE,"2018-08-24T21:53:39Z","FirstEnergy Stadium","44114",0.86852187,6,1123,"firstenergy-stadium-15","Cleveland","OH","FirstEnergy Stadium","Cleveland, OH","Cleveland, OH 44114",510,"US","100 Alfred Lerner Way",0,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","America/New_York",TRUE,-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"88","2018-09-23","2018-09-23_17.19.58","Lions at Vikings","normal","2018-04-20T01:04:05","2018-11-04T22:00:00",FALSE,4347140,FALSE,FALSE,"Detroit Lions at Minnesota Vikings","2018-04-20T00:00:00","nfl","",0.942,0.909,"https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140","2018-11-04T12:00:00",FALSE,"2018-11-04T18:00:00",NA,110,220,265.34476,842,118,467,1390,"QRCODE",FALSE,"2018-08-24T21:53:39Z","U.S. Bank Stadium","55415",0.88524246,17,218451,"u-s-bank-stadium","Minneapolis","MN","U.S. Bank Stadium","Minneapolis, MN","Minneapolis, MN 55415",0,"US","900 South 5th Street",0,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","America/Chicago",TRUE,-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"89","2018-09-23","2018-09-23_17.19.58","Falcons at Redskins","normal","2018-04-20T00:47:17","2018-11-04T22:00:00",FALSE,4346937,FALSE,FALSE,"Atlanta Falcons at Washington Redskins","2018-04-20T00:00:00","nfl","",0.964,0.925,"https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937","2018-11-04T13:00:00",FALSE,"2018-11-04T18:00:00",NA,79,143,166.0233,1013,79,558,451,"QRCODE",FALSE,"2018-08-24T21:53:39Z","FedEx Field","20785",0.9333444,7,35,"fedex-field","Landover","MD","FedEx Field","Landover, MD","Landover, MD 20785",511,"US","1600 Fedex Way",0,"https://seatgeek.com/venues/fedex-field/tickets","America/New_York",TRUE,-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"90","2018-09-23","2018-09-23_17.19.58","Steelers at Ravens","normal","2018-04-20T00:47:45","2018-11-04T22:00:00",FALSE,4347069,FALSE,FALSE,"Pittsburgh Steelers at Baltimore Ravens","2018-04-20T00:00:00","nfl","",0.933,0.895,"https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069","2018-11-04T13:00:00",FALSE,"2018-11-04T18:00:00",NA,123,193,267.85077,912,126,516,11447,"QRCODE",FALSE,"2018-08-24T21:53:39Z","M&T Bank Stadium","21230",0.8927189,8,1121,"m-t-bank-stadium","Baltimore","MD","M&T Bank Stadium","Baltimore, MD","Baltimore, MD 21230",512,"US","1101 Russell St",0,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","America/New_York",TRUE,-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"91","2018-09-23","2018-09-23_17.19.58","Buccaneers at Panthers","normal","2018-04-20T00:47:38","2018-11-04T22:00:00",FALSE,4347033,FALSE,FALSE,"Tampa Bay Buccaneers at Carolina Panthers","2018-04-20T00:00:00","nfl","",0.903,0.871,"https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033","2018-11-04T13:00:00",FALSE,"2018-11-04T18:00:00",NA,71,159,197.26216,849,77,370,1081,"QRCODE",FALSE,"2018-08-24T21:53:39Z","Bank of America Stadium","28202",0.8968222,9,1122,"bank-of-america-stadium","Charlotte","NC","Bank of America Stadium","Charlotte, NC","Charlotte, NC 28202",517,"US","800 South Mint Street",0,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","America/New_York",TRUE,-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"92","2018-09-23","2018-09-23_17.19.58","Bears at Bills","normal","2018-04-20T00:47:43","2018-11-04T22:00:00",FALSE,4347061,FALSE,FALSE,"Chicago Bears at Buffalo Bills","2018-04-20T00:00:00","nfl","",0.935,0.899,"https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061","2018-11-04T13:00:00",FALSE,"2018-11-04T18:00:00",NA,48,104,130.6578,1240,52,827,602,"QRCODE",FALSE,"2018-08-24T21:53:39Z","New Era Field","14127",0.8815085,7,1135,"new-era-field","Orchard Park","NY","New Era Field","Orchard Park, NY","Orchard Park, NY 14127",514,"US","1 Bills Drive",0,"https://seatgeek.com/venues/new-era-field/tickets","America/New_York",TRUE,-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"93","2018-09-23","2018-09-23_17.19.58","Chargers at Seahawks","normal","2018-04-20T00:47:56","2018-11-05T01:05:00",FALSE,4347127,FALSE,FALSE,"Los Angeles Chargers at Seattle Seahawks","2018-04-20T00:00:00","nfl","",0.945,0.904,"https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","2018-11-04T13:05:00",FALSE,"2018-11-04T21:05:00",NA,154,349,354.2457,663,154,232,1015,"QRCODE",FALSE,"2018-08-24T21:53:39Z","CenturyLink Field","98134",0.87232786,13,339,"centurylink-field","Seattle","WA","CenturyLink Field","Seattle, WA","Seattle, WA 98134",819,"US","800 Occidental Ave S",0,"https://seatgeek.com/venues/centurylink-field/tickets","America/Los_Angeles",TRUE,-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"94","2018-09-23","2018-09-23_17.19.58","Texans at Broncos","normal","2018-04-20T01:04:05","2018-11-05T01:05:00",FALSE,4347141,FALSE,FALSE,"Houston Texans at Denver Broncos","2018-04-20T00:00:00","nfl","",0.911,0.884,"https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","2018-11-04T14:05:00",FALSE,"2018-11-04T21:05:00",NA,126,283,351.73468,837,145,98,1270,"QRCODE",FALSE,"2018-08-24T21:53:39Z","Sports Authority Field at Mile High","80204",0.9028296,7,1131,"sports-authority-field-at-mile-high","Denver","CO","Sports Authority Field at Mile High","Denver, CO","Denver, CO 80204",751,"US","1701 Bryant Street",0,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","America/Denver",TRUE,-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"95","2018-09-23","2018-09-23_17.19.58","Rams at Saints","normal","2018-04-20T00:47:25","2018-11-05T01:25:00",FALSE,4346970,TRUE,FALSE,"Los Angeles Rams at New Orleans Saints","2018-04-20T00:00:00","nfl","",0.914,0.884,"https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970","2018-11-04T15:25:00",FALSE,"2018-11-04T21:25:00",NA,81,222,252.46808,1301,81,1269,5941,"QRCODE",FALSE,"2018-05-29T20:39:08Z","Mercedes-Benz Superdome","70112",0.8966978,17,128,"mercedes-benz-superdome","New Orleans","LA","Mercedes-Benz Superdome","New Orleans, LA","New Orleans, LA 70112",622,"US","1500 Sugar Bowl Drive",0,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","America/Chicago",TRUE,-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"96","2018-09-23","2018-09-23_17.19.58","Alex G","normal","2018-08-23T19:51:10","2018-11-05T05:00:00",FALSE,4494650,FALSE,FALSE,"Alex G","2018-08-23T00:00:00","concert","",0.552,0.61,"https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","2018-11-04T19:00:00",FALSE,"2018-11-05T01:00:00",TRUE,NA,64,115.27586,1,47,29,584,NA,NA,NA,"Thalia Hall","60608",0.51888376,56,60271,"thalia-hall","Chicago","IL","Thalia Hall","Chicago, IL","Chicago, IL 60608",0,"US","1807 S Allport St",0,"https://seatgeek.com/venues/thalia-hall/tickets","America/Chicago",TRUE,-87.6575,41.8577,NA,NA,NA
"97","2018-09-23","2018-09-23_17.19.58","Packers at Patriots","normal","2018-04-20T00:47:49","2018-11-05T05:20:00",FALSE,4347089,FALSE,FALSE,"Green Bay Packers at New England Patriots","2018-04-20T00:00:00","nfl","",1.031,0.978,"https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","2018-11-04T20:20:00",FALSE,"2018-11-05T01:20:00",NA,384,740,828.21643,621,458,231,1929,"QRCODE",FALSE,"2018-08-24T21:53:39Z","Gillette Stadium","02035",0.8983344,15,33,"gillette-stadium","Foxborough","MA","Gillette Stadium","Foxborough, MA","Foxborough, MA 02035",506,"US","1 Patriot Place",0,"https://seatgeek.com/venues/gillette-stadium/tickets","America/New_York",TRUE,-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"98","2018-09-23","2018-09-23_17.19.58","Titans at Cowboys","normal","2018-04-05T23:08:47","2018-11-06T05:15:00",FALSE,4327922,TRUE,FALSE,"Tennessee Titans at Dallas Cowboys","2018-04-05T00:00:00","nfl","",1.005,0.953,"https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","2018-11-05T19:15:00",FALSE,"2018-11-06T01:15:00",NA,NA,211,270.38705,2701,NA,3847,6034,"QRCODE",FALSE,"2018-04-17T22:02:33Z","AT&T Stadium","76011",0.9751414,23,4965,"at-t-stadium","Arlington","TX","AT&T Stadium","Arlington, TX","Arlington, TX 76011",623,"US","1 AT&T Way",0,"https://seatgeek.com/venues/at-t-stadium/tickets","America/Chicago",TRUE,-97.0957,32.7459,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"99","2018-09-23","2018-09-23_17.19.58","Panthers at Steelers","normal","2018-04-20T00:47:46","2018-11-09T05:20:00",FALSE,4347075,FALSE,FALSE,"Carolina Panthers at Pittsburgh Steelers","2018-04-20T00:00:00","nfl","",0.937,0.896,"https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","2018-11-08T20:20:00",FALSE,"2018-11-09T01:20:00",NA,83,161,207.7,994,83,580,1197,"QRCODE",FALSE,"2018-08-24T21:53:39Z","Heinz Field","15212",0.9033526,10,1119,"heinz-field","Pittsburgh","PA","Heinz Field","Pittsburgh, PA","Pittsburgh, PA 15212",508,"US","100 Art Rooney Avenue",0,"https://seatgeek.com/venues/heinz-field/tickets","America/New_York",TRUE,-80.0158,40.4468,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"100","2018-09-23","2018-09-23_17.19.58","Patriots at Titans","normal","2018-04-20T00:47:30","2018-11-11T21:00:00",FALSE,4346990,FALSE,FALSE,"New England Patriots at Tennessee Titans","2018-04-20T00:00:00","nfl","",0.972,0.922,"https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","2018-11-11T12:00:00",FALSE,"2018-11-11T17:00:00",NA,269,500,565.3098,579,269,326,1932,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Nissan Stadium","37213",0.8546275,15,1126,"nissan-stadium","Nashville","TN","Nissan Stadium","Nashville, TN","Nashville, TN 37213",659,"US","1 Titans Way",0,"https://seatgeek.com/venues/nissan-stadium/tickets","America/New_York",TRUE,-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"101","2018-09-23","2018-09-23_17.19.58","Lions at Bears","normal","2018-04-20T00:47:32","2018-11-11T22:00:00",FALSE,4347006,FALSE,FALSE,"Detroit Lions at Chicago Bears","2018-04-20T00:00:00","nfl","",0.935,0.892,"https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","2018-11-11T12:00:00",FALSE,"2018-11-11T18:00:00",NA,133,320,348.3566,877,133,129,1197,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Soldier Field","60605",0.940013,9,31,"soldier-field","Chicago","IL","Soldier Field","Chicago, IL","Chicago, IL 60605",602,"US","1410 S. Museum Campus Drive",0,"https://seatgeek.com/venues/soldier-field/tickets","America/Chicago",TRUE,-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"102","2018-09-23","2018-09-23_17.19.58","Saints at Bengals","normal","2018-04-20T00:47:40","2018-11-11T22:00:00",FALSE,4347040,FALSE,FALSE,"New Orleans Saints at Cincinnati Bengals","2018-04-20T00:00:00","nfl","",0.919,0.878,"https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","2018-11-11T13:00:00",FALSE,"2018-11-11T18:00:00",NA,55,104,117.95957,825,53,470,412,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Paul Brown Stadium","45202",0.86166537,7,1124,"paul-brown-stadium","Cincinnati","OH","Paul Brown Stadium","Cincinnati, OH","Cincinnati, OH 45202",515,"US","1 Paul Brown Stadium",0,"https://seatgeek.com/venues/paul-brown-stadium/tickets","America/New_York",TRUE,-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"103","2018-09-23","2018-09-23_17.19.58","Cardinals at Chiefs","normal","2018-04-20T00:47:27","2018-11-11T22:00:00",FALSE,4346980,FALSE,FALSE,"Arizona Cardinals at Kansas City Chiefs","2018-04-20T00:00:00","nfl","",0.923,0.882,"https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","2018-11-11T12:00:00",FALSE,"2018-11-11T18:00:00",NA,49,119,144.04863,1081,49,987,4684,"QRCODE",FALSE,"2018-08-24T21:53:40Z","Arrowhead Stadium","64129",0.8827867,9,1128,"arrowhead-stadium","Kansas City","MO","Arrowhead Stadium","Kansas City, MO","Kansas City, MO 64129",616,"US","1 Arrowhead Drive",0,"https://seatgeek.com/venues/arrowhead-stadium/tickets","America/Chicago",TRUE,-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
