"","date","timestamp","status","date_tbd","type","id","score","datetime_tbd","datetime_local","visible_until_utc","url","created_at","description","popularity","is_open","announce_date","datetime_utc","short_title","title","time_tbd","general_admission","highest_price","average_price","lowest_price_good_deals","lowest_price","listing_count","median_price","visible_listing_count","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","num_upcoming_events","popularity_venue","name","score_venue","slug","city","extended_address","metro_code","has_upcoming_events","name_v2","country","address","postal_code","display_location","url_venue","state","timezone","id_venue","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"42","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"concert",4494650,0.509,FALSE,"2018-11-04T19:00:00","2018-11-05T05:00:00","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","2018-08-23T19:51:10","",0.601,FALSE,"2018-08-23T00:00:00","2018-11-05T01:00:00","Alex G","Alex G",FALSE,TRUE,584,112.37931,NA,47,29,64,1,NA,NA,NA,58,0,"Thalia Hall",0.51888376,"thalia-hall","Chicago","Chicago, IL 60608",0,TRUE,"Thalia Hall","US","1807 S Allport St","60608","Chicago, IL","https://seatgeek.com/venues/thalia-hall/tickets","IL","America/Chicago",60271,-87.6575,41.8577,NA,NA,NA
"43","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347089,1.011,FALSE,"2018-11-04T20:20:00","2018-11-05T05:20:00","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","2018-04-20T00:47:49","",0.971,FALSE,"2018-04-20T00:00:00","2018-11-05T01:20:00","Packers at Patriots","Green Bay Packers at New England Patriots",FALSE,NA,1789,669.8223,326,389,197,585,897,"QRCODE",FALSE,"2018-08-24T21:53:39Z",11,0,"Gillette Stadium",0.8983344,"gillette-stadium","Foxborough","Foxborough, MA 02035",506,TRUE,"Gillette Stadium","US","1 Patriot Place","02035","Foxborough, MA","https://seatgeek.com/venues/gillette-stadium/tickets","MA","America/New_York",33,-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"44","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4327922,0.959,FALSE,"2018-11-05T19:15:00","2018-11-06T05:15:00","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","2018-04-05T23:08:47","",0.932,TRUE,"2018-04-05T00:00:00","2018-11-06T01:15:00","Titans at Cowboys","Tennessee Titans at Dallas Cowboys",FALSE,NA,2400,233.48216,NA,NA,3644,180,2685,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z",17,0,"AT&T Stadium",0.9751414,"at-t-stadium","Arlington","Arlington, TX 76011",623,TRUE,"AT&T Stadium","US","1 AT&T Way","76011","Arlington, TX","https://seatgeek.com/venues/at-t-stadium/tickets","TX","America/Chicago",4965,-97.0957,32.7459,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z"
"45","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347075,0.893,FALSE,"2018-11-08T20:20:00","2018-11-09T05:20:00","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","2018-04-20T00:47:46","",0.874,FALSE,"2018-04-20T00:00:00","2018-11-09T01:20:00","Panthers at Steelers","Carolina Panthers at Pittsburgh Steelers",FALSE,NA,1197,206.43231,87,88,458,155,1932,"QRCODE",FALSE,"2018-08-24T21:53:39Z",7,0,"Heinz Field",0.9033526,"heinz-field","Pittsburgh","Pittsburgh, PA 15212",508,TRUE,"Heinz Field","US","100 Art Rooney Avenue","15212","Pittsburgh, PA","https://seatgeek.com/venues/heinz-field/tickets","PA","America/New_York",1119,-80.0158,40.4468,"QRCODE",FALSE,"2018-10-04T12:42:28Z"
"46","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346990,0.947,FALSE,"2018-11-11T12:00:00","2018-11-11T21:00:00","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","2018-04-20T00:47:30","",0.912,FALSE,"2018-04-20T00:00:00","2018-11-11T17:00:00","Patriots at Titans","New England Patriots at Tennessee Titans",FALSE,NA,2443,561.4124,252,247,274,479,1073,"QRCODE",FALSE,"2018-08-24T21:53:40Z",16,0,"Nissan Stadium",0.8546275,"nissan-stadium","Nashville","Nashville, TN 37213",659,TRUE,"Nissan Stadium","US","1 Titans Way","37213","Nashville, TN","https://seatgeek.com/venues/nissan-stadium/tickets","TN","America/New_York",1126,-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"47","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347006,0.92,FALSE,"2018-11-11T12:00:00","2018-11-11T22:00:00","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","2018-04-20T00:47:32","",0.892,FALSE,"2018-04-20T00:00:00","2018-11-11T18:00:00","Lions at Bears","Detroit Lions at Chicago Bears",FALSE,NA,1197,392.53638,137,194,110,369,1068,"QRCODE",FALSE,"2018-08-24T21:53:40Z",8,0,"Soldier Field",0.940013,"soldier-field","Chicago","Chicago, IL 60605",602,TRUE,"Soldier Field","US","1410 S. Museum Campus Drive","60605","Chicago, IL","https://seatgeek.com/venues/soldier-field/tickets","IL","America/Chicago",31,-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"48","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346980,0.891,FALSE,"2018-11-11T12:00:00","2018-11-11T22:00:00","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","2018-04-20T00:47:27","",0.87,FALSE,"2018-04-20T00:00:00","2018-11-11T18:00:00","Cardinals at Chiefs","Arizona Cardinals at Kansas City Chiefs",FALSE,NA,448,166.68616,72,72,975,142,1269,"QRCODE",FALSE,"2018-08-24T21:53:40Z",6,0,"Arrowhead Stadium",0.8827867,"arrowhead-stadium","Kansas City","Kansas City, MO 64129",616,TRUE,"Arrowhead Stadium","US","1 Arrowhead Drive","64129","Kansas City, MO","https://seatgeek.com/venues/arrowhead-stadium/tickets","MO","America/Chicago",1128,-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"49","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347040,0.893,FALSE,"2018-11-11T13:00:00","2018-11-11T22:00:00","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","2018-04-20T00:47:40","",0.871,FALSE,"2018-04-20T00:00:00","2018-11-11T18:00:00","Saints at Bengals","New Orleans Saints at Cincinnati Bengals",FALSE,NA,10755,165.21931,62,62,383,121,783,"QRCODE",FALSE,"2018-08-24T21:53:40Z",5,0,"Paul Brown Stadium",0.86166537,"paul-brown-stadium","Cincinnati","Cincinnati, OH 45202",515,TRUE,"Paul Brown Stadium","US","1 Paul Brown Stadium","45202","Cincinnati, OH","https://seatgeek.com/venues/paul-brown-stadium/tickets","OH","America/New_York",1124,-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"50","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346958,0.853,FALSE,"2018-11-11T13:00:00","2018-11-11T22:00:00","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","2018-04-20T00:47:22","",0.845,FALSE,"2018-04-20T00:00:00","2018-11-11T18:00:00","Jaguars at Colts","Jacksonville Jaguars at Indianapolis Colts",FALSE,NA,848,107.27934,28,28,673,90,1237,"QRCODE",FALSE,"2018-08-24T21:53:40Z",12,0,"Lucas Oil Stadium",0.9071682,"lucas-oil-stadium","Indianapolis","Indianapolis, IN 46225",527,TRUE,"Lucas Oil Stadium","US","500 South Capitol Avenue","46225","Indianapolis, IN","https://seatgeek.com/venues/lucas-oil-stadium/tickets","IN","America/Indiana/Indianapolis",1130,-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"51","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346930,0.894,FALSE,"2018-11-11T13:00:00","2018-11-11T22:00:00","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","2018-04-20T00:47:16","",0.87,FALSE,"2018-04-20T00:00:00","2018-11-11T18:00:00","Redskins at Buccaneers","Washington Redskins at Tampa Bay Buccaneers",FALSE,NA,430,197.07692,79,80,13,168,731,"QRCODE",FALSE,"2018-08-24T21:53:40Z",14,0,"Raymond James Stadium",0.86513025,"raymond-james-stadium","Tampa","Tampa, FL 33607",539,TRUE,"Raymond James Stadium","US","4201 North Dale Mabry Highway","33607","Tampa, FL","https://seatgeek.com/venues/raymond-james-stadium/tickets","FL","America/New_York",39,-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"52","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347060,0.912,FALSE,"2018-11-11T13:00:00","2018-11-11T22:00:00","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","2018-04-20T00:47:43","",0.884,FALSE,"2018-04-20T00:00:00","2018-11-11T18:00:00","Bills at Jets","Buffalo Bills at New York Jets",FALSE,NA,942,164.97646,50,50,722,137,1510,"QRCODE",FALSE,"2018-08-24T21:53:40Z",12,0,"MetLife Stadium",0.94873494,"metlife-stadium","East Rutherford","East Rutherford, NJ 07073",501,TRUE,"MetLife Stadium","US","1 MetLife Stadium Drive","07073","East Rutherford, NJ","https://seatgeek.com/venues/metlife-stadium/tickets","NJ","America/New_York",1587,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"53","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346996,0.874,FALSE,"2018-11-11T13:00:00","2018-11-11T22:00:00","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","2018-04-20T00:47:31","",0.861,FALSE,"2018-04-20T00:00:00","2018-11-11T18:00:00","Falcons at Browns","Atlanta Falcons at Cleveland Browns",FALSE,NA,1172,118.25687,47,49,837,96,1382,"QRCODE",FALSE,"2018-08-24T21:53:40Z",5,0,"FirstEnergy Stadium",0.86852187,"firstenergy-stadium-15","Cleveland","Cleveland, OH 44114",510,TRUE,"FirstEnergy Stadium","US","100 Alfred Lerner Way","44114","Cleveland, OH","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","OH","America/New_York",1123,-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"54","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346912,0.925,FALSE,"2018-11-11T12:00:00","2018-11-11T22:00:00","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","2018-04-20T00:47:13","",0.901,FALSE,"2018-04-20T00:00:00","2018-11-11T18:00:00","Dolphins at Packers","Miami Dolphins at Green Bay Packers",FALSE,NA,1077,389.2,180,227,105,379,655,"QRCODE",FALSE,"2018-08-24T21:53:40Z",4,0,"Lambeau Field",0.92909414,"lambeau-field","Green Bay","Green Bay, WI 54304",658,TRUE,"Lambeau Field","US","1265 Lombardi Avenue","54304","Green Bay, WI","https://seatgeek.com/venues/lambeau-field/tickets","WI","America/Chicago",1125,-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"55","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347130,0.901,FALSE,"2018-11-11T13:05:00","2018-11-12T01:05:00","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","2018-04-20T00:47:56","",0.877,FALSE,"2018-04-20T00:00:00","2018-11-11T21:05:00","Chargers at Raiders","Los Angeles Chargers at Oakland Raiders",FALSE,NA,497,187.31377,74,74,443,181,1614,"QRCODE",FALSE,"2018-08-24T21:53:40Z",9,0,"Oakland-Alameda County Coliseum",0.7817843,"oakland-alameda-county-coliseum","Oakland","Oakland, CA 94621",807,TRUE,"Oakland-Alameda County Coliseum","US","7000 Coliseum Way","94621","Oakland, CA","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","CA","America/Los_Angeles",14,-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"56","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346920,0.895,FALSE,"2018-11-11T13:25:00","2018-11-12T01:25:00","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","2018-04-20T00:47:14","",0.872,FALSE,"2018-04-20T00:00:00","2018-11-11T21:25:00","Seahawks at Rams","Seattle Seahawks at Los Angeles Rams",FALSE,NA,922,227.65454,68,89,440,170,1465,"QRCODE",FALSE,"2018-08-24T21:53:40Z",8,0,"Los Angeles Memorial Coliseum",0.86898464,"los-angeles-memorial-coliseum-1","Los Angeles","Los Angeles, CA 90037",0,TRUE,"Los Angeles Memorial Coliseum","US","3911 S Figueroa St","90037","Los Angeles, CA","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","CA","America/Los_Angeles",51012,-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"57","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"concert",4500554,0.463,FALSE,"2018-11-11T19:00:00","2018-11-12T04:00:00","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","2018-08-23T20:13:51","",0.552,FALSE,"2018-08-23T00:00:00","2018-11-12T00:00:00","Alex G with Half Waif","Alex G with Half Waif",FALSE,TRUE,584,199.8,NA,102,10,113,1,NA,NA,NA,30,0,"Crowbar",0.42424366,"crowbar-2","Tampa","Tampa, FL 33605",539,TRUE,"Crowbar","US","1812 North 17th Street","33605","Tampa, FL","https://seatgeek.com/venues/crowbar-2/tickets","FL","America/New_York",3160,-82.4406,27.9608,NA,NA,NA
"58","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347031,0.971,FALSE,"2018-11-11T20:20:00","2018-11-12T05:20:00","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","2018-04-20T00:47:38","",0.928,FALSE,"2018-04-20T00:00:00","2018-11-12T01:20:00","Cowboys at Eagles","Dallas Cowboys at Philadelphia Eagles",FALSE,NA,2588,483.76102,156,211,318,432,1561,"QRCODE",FALSE,"2018-08-24T21:53:40Z",13,0,"Lincoln Financial Field",0.90542686,"lincoln-financial-field","Philadelphia","Philadelphia, PA 19148",504,TRUE,"Lincoln Financial Field","US","1020 Pattison Ave","19148","Philadelphia, PA","https://seatgeek.com/venues/lincoln-financial-field/tickets","PA","America/New_York",330,-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"59","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347117,0.929,FALSE,"2018-11-12T17:15:00","2018-11-13T05:15:00","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","2018-04-20T00:47:54","",0.897,FALSE,"2018-04-20T00:00:00","2018-11-13T01:15:00","Giants at 49ers","New York Giants at San Francisco 49ers",FALSE,NA,5663,154.00098,46,50,1030,131,2234,"QRCODE",FALSE,"2018-08-24T21:53:40Z",10,0,"Levi's Stadium",0.95768774,"levi-s-stadium","Santa Clara","Santa Clara, CA 95054",0,TRUE,"Levi's Stadium","US","4900 Marie P DeBartolo Way","95054","Santa Clara, CA","https://seatgeek.com/venues/levi-s-stadium/tickets","CA","America/Los_Angeles",58670,-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"60","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347126,0.972,FALSE,"2018-11-15T17:20:00","2018-11-16T05:20:00","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","2018-04-20T00:47:56","",0.927,FALSE,"2018-04-20T00:00:00","2018-11-16T01:20:00","Packers at Seahawks","Green Bay Packers at Seattle Seahawks",FALSE,NA,1599,553.55554,224,256,144,453,1452,"QRCODE",FALSE,"2018-08-24T21:53:40Z",8,0,"CenturyLink Field",0.87232786,"centurylink-field","Seattle","Seattle, WA 98134",819,TRUE,"CenturyLink Field","US","800 Occidental Ave S","98134","Seattle, WA","https://seatgeek.com/venues/centurylink-field/tickets","WA","America/Los_Angeles",339,-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"61","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"ncaa_football",4281956,0.494,FALSE,"2018-11-17T16:00:00","2018-11-18T02:00:00","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956","2018-02-28T15:00:12","",0.565,FALSE,"2018-02-28T00:00:00","2018-11-17T22:00:00","South Alabama at Louisiana","South Alabama Jaguars at Louisiana Ragin Cajuns Football",FALSE,NA,103,65.02752,53,54,109,59,53,NA,NA,NA,3,0,"Cajun Field",0.43303972,"cajun-field","Lafayette","Lafayette, LA 70506",642,TRUE,"Cajun Field","US","201 Rhienhardt Drive","70506","Lafayette, LA","https://seatgeek.com/venues/cajun-field/tickets","LA","America/Chicago",2796,-92.04,30.22,NA,NA,NA
"62","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347068,0.855,FALSE,"2018-11-18T13:00:00","2018-11-18T22:00:00","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","2018-04-20T00:47:45","",0.836,FALSE,"2018-04-20T00:00:00","2018-11-18T18:00:00","Bengals at Ravens","Cincinnati Bengals at Baltimore Ravens",FALSE,NA,718,138.61635,40,45,563,105,1870,"QRCODE",FALSE,"2018-08-24T21:53:40Z",6,0,"M&T Bank Stadium",0.8927189,"m-t-bank-stadium","Baltimore","Baltimore, MD 21230",512,TRUE,"M&T Bank Stadium","US","1101 Russell St","21230","Baltimore, MD","https://seatgeek.com/venues/m-t-bank-stadium/tickets","MD","America/New_York",1121,-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"63","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347049,0.972,FALSE,"2018-11-18T13:00:00","2018-11-18T22:00:00","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","2018-04-20T00:47:41","",0.933,FALSE,"2018-04-20T00:00:00","2018-11-18T18:00:00","Cowboys at Falcons","Dallas Cowboys at Atlanta Falcons",FALSE,NA,1644,400.59027,167,167,720,336,2303,"QRCODE",FALSE,"2018-08-24T21:53:40Z",16,0,"Mercedes-Benz Stadium",0.76958936,"mercedes-benz-stadium","Atlanta","Atlanta, GA 30313",0,TRUE,"Mercedes-Benz Stadium","US","441 M.L.K. Jr Dr NW","30313","Atlanta, GA","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","GA","America/New_York",419590,-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"64","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347005,0.929,FALSE,"2018-11-18T12:00:00","2018-11-18T22:00:00","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","2018-04-20T00:47:32","",0.894,FALSE,"2018-04-20T00:00:00","2018-11-18T18:00:00","Vikings at Bears","Minnesota Vikings at Chicago Bears",FALSE,NA,1049,406.75,202,193,132,362,1143,"QRCODE",FALSE,"2018-08-24T21:53:40Z",8,0,"Soldier Field",0.940013,"soldier-field","Chicago","Chicago, IL 60605",602,TRUE,"Soldier Field","US","1410 S. Museum Campus Drive","60605","Chicago, IL","https://seatgeek.com/venues/soldier-field/tickets","IL","America/Chicago",31,-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"65","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347025,0.913,FALSE,"2018-11-18T13:00:00","2018-11-18T22:00:00","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","2018-04-20T00:47:37","",0.887,FALSE,"2018-04-20T00:00:00","2018-11-18T18:00:00","Panthers at Lions","Carolina Panthers at Detroit Lions",FALSE,NA,900,124.2695,58,58,564,101,786,"QRCODE",FALSE,"2018-08-24T21:53:40Z",11,0,"Ford Field",0.9029952,"ford-field","Detroit","Detroit, MI 48226",505,TRUE,"Ford Field","US","2000 Brush St.","48226","Detroit, MI","https://seatgeek.com/venues/ford-field/tickets","MI","America/Detroit",346,-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"66","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346969,0.921,FALSE,"2018-11-18T12:00:00","2018-11-18T22:00:00","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","2018-04-20T00:47:25","",0.892,TRUE,"2018-04-20T00:00:00","2018-11-18T18:00:00","Eagles at Saints","Philadelphia Eagles at New Orleans Saints",FALSE,NA,3000,367.18484,167,167,1201,335,1105,"QRCODE",FALSE,"2018-05-29T20:39:16Z",15,0,"Mercedes-Benz Superdome",0.8966978,"mercedes-benz-superdome","New Orleans","New Orleans, LA 70112",622,TRUE,"Mercedes-Benz Superdome","US","1500 Sugar Bowl Drive","70112","New Orleans, LA","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","LA","America/Chicago",128,-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"67","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346929,0.918,FALSE,"2018-11-18T13:00:00","2018-11-18T22:00:00","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","2018-04-20T00:47:16","",0.883,FALSE,"2018-04-20T00:00:00","2018-11-18T18:00:00","Buccaneers at Giants","Tampa Bay Buccaneers at New York Giants",FALSE,NA,1217,227.16083,89,89,485,176,1881,"QRCODE",FALSE,"2018-08-24T21:53:40Z",12,0,"MetLife Stadium",0.94873494,"metlife-stadium","East Rutherford","East Rutherford, NJ 07073",501,TRUE,"MetLife Stadium","US","1 MetLife Stadium Drive","07073","East Rutherford, NJ","https://seatgeek.com/venues/metlife-stadium/tickets","NJ","America/New_York",1587,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"68","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346957,0.858,FALSE,"2018-11-18T13:00:00","2018-11-18T22:00:00","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","2018-04-20T00:47:22","",0.844,FALSE,"2018-04-20T00:00:00","2018-11-18T18:00:00","Titans at Colts","Tennessee Titans at Indianapolis Colts",FALSE,NA,1162,101.20977,26,26,696,75,1297,"QRCODE",FALSE,"2018-08-24T21:53:40Z",12,0,"Lucas Oil Stadium",0.9071682,"lucas-oil-stadium","Indianapolis","Indianapolis, IN 46225",527,TRUE,"Lucas Oil Stadium","US","500 South Capitol Avenue","46225","Indianapolis, IN","https://seatgeek.com/venues/lucas-oil-stadium/tickets","IN","America/Indiana/Indianapolis",1130,-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"69","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346939,0.928,FALSE,"2018-11-18T13:00:00","2018-11-18T22:00:00","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","2018-04-20T00:47:17","",0.898,FALSE,"2018-04-20T00:00:00","2018-11-18T18:00:00","Texans at Redskins","Houston Texans at Washington Redskins",FALSE,NA,377,165.68625,77,77,647,158,1270,"QRCODE",FALSE,"2018-08-24T21:53:40Z",5,0,"FedEx Field",0.9333444,"fedex-field","Landover","Landover, MD 20785",511,TRUE,"FedEx Field","US","1600 Fedex Way","20785","Landover, MD","https://seatgeek.com/venues/fedex-field/tickets","MD","America/New_York",35,-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"70","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347100,0.932,FALSE,"2018-11-18T14:05:00","2018-11-19T01:05:00","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","2018-04-20T00:47:51","",0.9,FALSE,"2018-04-20T00:00:00","2018-11-18T21:05:00","Raiders at Cardinals","Oakland Raiders at Arizona Cardinals",FALSE,NA,688,230.78711,76,76,512,206,1189,"QRCODE",FALSE,"2018-08-24T21:53:40Z",10,0,"State Farm Stadium",0.93402725,"state-farm-stadium","Glendale","Glendale, AZ 85305",753,TRUE,"State Farm Stadium","US","1 Cardinals Drive","85305","Glendale, AZ","https://seatgeek.com/venues/state-farm-stadium/tickets","AZ","America/Phoenix",43,-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"71","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4347110,0.951,FALSE,"2018-11-18T13:05:00","2018-11-19T01:05:00","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","2018-04-20T00:47:52","",0.907,FALSE,"2018-04-20T00:00:00","2018-11-18T21:05:00","Broncos at Chargers","Denver Broncos at Los Angeles Chargers",FALSE,NA,612,293.52155,188,188,209,254,623,"QRCODE",FALSE,"2018-08-24T21:53:40Z",10,0,"StubHub Center",0.7228164,"stubhub-center","Carson","Carson, CA 90746",803,TRUE,"StubHub Center","US","18400 Avalon Blvd","90746","Carson, CA","https://seatgeek.com/venues/stubhub-center/tickets","CA","America/Los_Angeles",52,-118.261,33.8643,NA,NA,NA
"72","2018-10-17","2018-10-17_11.03.14","normal",FALSE,"nfl",4346947,0.893,FALSE,"2018-11-18T20:20:00","2018-11-19T05:20:00","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947","2018-04-20T00:47:19","",0.862,FALSE,"2018-04-20T00:00:00","2018-11-19T01:20:00","Steelers at Jaguars","Pittsburgh Steelers at Jacksonville Jaguars",FALSE,NA,123582,647.1421,152,156,387,282,1158,"QRCODE",FALSE,"2018-08-24T21:53:40Z",7,0,"TIAA Bank Field",0.83759147,"tiaa-bank-field","Jacksonville","Jacksonville, FL 32202",561,TRUE,"TIAA Bank Field","US","1 Everbank Field Dr","32202","Jacksonville, FL","https://seatgeek.com/venues/tiaa-bank-field/tickets","FL","America/New_York",5178,-81.6373,30.3239,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
