"","date","timestamp","is_open","url","id","datetime_utc","visible_until_utc","status","score","time_tbd","date_tbd","datetime_local","datetime_tbd","popularity","type","description","created_at","announce_date","title","short_title","general_admission","lowest_price","highest_price","listing_count","average_price","visible_listing_count","lowest_price_good_deals","median_price","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","name_v2","timezone","has_upcoming_events","id_venue","num_upcoming_events","score_venue","extended_address","metro_code","name","state","city","display_location","slug","address","popularity_venue","url_venue","country","postal_code","lon","lat","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"181","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/falcons-at-packers-tickets/12-9-2018-green-bay-wisconsin-lambeau-field/nfl/4346910",4346910,"2018-12-09T18:00:00","2018-12-09T22:00:00","normal",0.913,FALSE,FALSE,"2018-12-09T12:00:00",FALSE,0.844,"nfl","","2018-04-20T00:47:13","2018-04-20T00:00:00","Atlanta Falcons at Green Bay Packers","Falcons at Packers",NA,159,672,439,273.33713,1084,151,236,"2018-08-24T21:53:42Z","QRCODE",FALSE,"Lambeau Field","America/Chicago",TRUE,1125,6,0.92909414,"Green Bay, WI 54304",658,"Lambeau Field","WI","Green Bay","Green Bay, WI","lambeau-field","1265 Lombardi Avenue",0,"https://seatgeek.com/venues/lambeau-field/tickets","US","54304",-88.0622,44.5013,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"182","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/jets-at-bills-tickets/12-9-2018-orchard-park-new-york-new-era-field/nfl/4347059",4347059,"2018-12-09T18:00:00","2018-12-09T22:00:00","normal",0.88,FALSE,FALSE,"2018-12-09T13:00:00",FALSE,0.819,"nfl","","2018-04-20T00:47:43","2018-04-20T00:00:00","New York Jets at Buffalo Bills","Jets at Bills",NA,29,636,1138,95.03427,1498,25,71,"2018-08-24T21:53:42Z","QRCODE",FALSE,"New Era Field","America/New_York",TRUE,1135,7,0.8815085,"Orchard Park, NY 14127",514,"New Era Field","NY","Orchard Park","Orchard Park, NY","new-era-field","1 Bills Drive",0,"https://seatgeek.com/venues/new-era-field/tickets","US","14127",-78.7874,42.7737,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"183","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/bengals-at-chargers-tickets/12-9-2018-carson-california-stubhub-center/nfl/4347107",4347107,"2018-12-09T21:05:00","2018-12-10T01:05:00","normal",0.924,FALSE,FALSE,"2018-12-09T13:05:00",FALSE,0.842,"nfl","","2018-04-20T00:47:52","2018-04-20T00:00:00","Cincinnati Bengals at Los Angeles Chargers","Bengals at Chargers",NA,113,581,502,211.09761,605,103,194,"2018-08-24T21:53:42Z","QRCODE",FALSE,"StubHub Center","America/Los_Angeles",TRUE,52,16,0.7228164,"Carson, CA 90746",803,"StubHub Center","CA","Carson","Carson, CA","stubhub-center","18400 Avalon Blvd",0,"https://seatgeek.com/venues/stubhub-center/tickets","US","90746",-118.261,33.8643,NA,NA,NA
"184","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/broncos-at-49ers-tickets/12-9-2018-santa-clara-california-levi-s-stadium/nfl/4347114",4347114,"2018-12-09T21:05:00","2018-12-10T01:05:00","normal",0.965,FALSE,FALSE,"2018-12-09T13:05:00",FALSE,0.883,"nfl","","2018-04-20T00:47:53","2018-04-20T00:00:00","Denver Broncos at San Francisco 49ers","Broncos at 49ers",NA,100,3006,1007,245.3565,1165,100,222,"2018-08-24T21:53:42Z","QRCODE",FALSE,"Levi's Stadium","America/Los_Angeles",TRUE,58670,12,0.95768774,"Santa Clara, CA 95054",0,"Levi's Stadium","CA","Santa Clara","Santa Clara, CA","levi-s-stadium","4900 Marie P DeBartolo Way",0,"https://seatgeek.com/venues/levi-s-stadium/tickets","US","95054",-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"185","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/lions-at-cardinals-tickets/12-9-2018-glendale-arizona-state-farm-stadium/nfl/4347099",4347099,"2018-12-09T21:25:00","2018-12-10T01:25:00","normal",0.923,FALSE,FALSE,"2018-12-09T14:25:00",FALSE,0.855,"nfl","","2018-04-20T00:47:51","2018-04-20T00:00:00","Detroit Lions at Arizona Cardinals","Lions at Cardinals",NA,31,613,960,117.78646,1297,32,98,"2018-08-24T21:53:42Z","QRCODE",FALSE,"State Farm Stadium","America/Phoenix",TRUE,43,10,0.93402725,"Glendale, AZ 85305",753,"State Farm Stadium","AZ","Glendale","Glendale, AZ","state-farm-stadium","1 Cardinals Drive",0,"https://seatgeek.com/venues/state-farm-stadium/tickets","US","85305",-112.262,33.5294,"2015-12-21T17:26:05Z","NONE",FALSE
"186","2018-09-17","2018-09-17_11.00.14",TRUE,"https://seatgeek.com/eagles-at-cowboys-tickets/12-9-2018-arlington-texas-at-t-stadium/nfl/4327919",4327919,"2018-12-09T21:25:00","2018-12-10T01:25:00","normal",0.991,FALSE,FALSE,"2018-12-09T15:25:00",FALSE,0.899,"nfl","","2018-04-05T23:08:46","2018-04-05T00:00:00","Philadelphia Eagles at Dallas Cowboys","Eagles at Cowboys",NA,50,4422,3043,457.29773,2497,50,373,"2018-04-17T22:02:33Z","QRCODE",FALSE,"AT&T Stadium","America/Chicago",TRUE,4965,21,0.9751414,"Arlington, TX 76011",623,"AT&T Stadium","TX","Arlington","Arlington, TX","at-t-stadium","1 AT&T Way",0,"https://seatgeek.com/venues/at-t-stadium/tickets","US","76011",-97.0957,32.7459,"2018-04-17T22:02:33Z","QRCODE",FALSE
"187","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/steelers-at-raiders-tickets/12-9-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347151",4347151,"2018-12-10T01:20:00","2018-12-10T05:20:00","normal",0.928,FALSE,FALSE,"2018-12-09T17:20:00",FALSE,0.85,"nfl","","2018-04-20T01:04:24","2018-04-20T00:00:00","Pittsburgh Steelers at Oakland Raiders","Steelers at Raiders",NA,196,1467,512,410.2168,787,188,372,"2018-08-24T21:53:42Z","QRCODE",FALSE,"Oakland-Alameda County Coliseum","America/Los_Angeles",TRUE,14,24,0.7817843,"Oakland, CA 94621",807,"Oakland-Alameda County Coliseum","CA","Oakland","Oakland, CA","oakland-alameda-county-coliseum","7000 Coliseum Way",0,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US","94621",-122.201,37.7469,"2015-06-24T00:00:00Z","PDF417",FALSE
"188","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/vikings-at-seahawks-tickets/12-10-2018-seattle-washington-centurylink-field/nfl/4347123",4347123,"2018-12-11T01:15:00","2018-12-11T05:15:00","normal",0.941,FALSE,FALSE,"2018-12-10T17:15:00",FALSE,0.86,"nfl","","2018-04-20T00:47:55","2018-04-20T00:00:00","Minnesota Vikings at Seattle Seahawks","Vikings at Seahawks",NA,142,1596,359,389.45682,806,142,350,"2018-08-24T21:53:42Z","QRCODE",FALSE,"CenturyLink Field","America/Los_Angeles",TRUE,339,18,0.87232786,"Seattle, WA 98134",819,"CenturyLink Field","WA","Seattle","Seattle, WA","centurylink-field","800 Occidental Ave S",0,"https://seatgeek.com/venues/centurylink-field/tickets","US","98134",-122.33,47.6,"2018-03-02T22:54:54Z","QRCODE",FALSE
"189","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/chargers-at-chiefs-tickets/12-13-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346978",4346978,"2018-12-14T01:20:00","2018-12-14T05:20:00","normal",0.897,FALSE,FALSE,"2018-12-13T19:20:00",FALSE,0.822,"nfl","","2018-04-20T00:47:26","2018-04-20T00:00:00","Los Angeles Chargers at Kansas City Chiefs","Chargers at Chiefs",NA,37,711,902,141.45898,1092,37,123,"2018-08-24T21:53:42Z","QRCODE",FALSE,"Arrowhead Stadium","America/Chicago",TRUE,1128,9,0.8827867,"Kansas City, MO 64129",616,"Arrowhead Stadium","MO","Kansas City","Kansas City, MO","arrowhead-stadium","1 Arrowhead Drive",0,"https://seatgeek.com/venues/arrowhead-stadium/tickets","US","64129",-94.4839,39.0489,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"190","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/texans-at-jets-tickets/12-15-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347015",4347015,"2018-12-15T21:30:00","2018-12-16T01:30:00","normal",0.93,FALSE,FALSE,"2018-12-15T16:30:00",FALSE,0.851,"nfl","","2018-04-20T00:47:35","2018-04-20T00:00:00","Houston Texans at New York Jets","Texans at Jets",NA,36,918,1138,151.3761,1380,36,124,"2018-08-24T21:53:42Z","QRCODE",FALSE,"MetLife Stadium","America/New_York",TRUE,1587,17,0.94873494,"East Rutherford, NJ 07073",501,"MetLife Stadium","NJ","East Rutherford","East Rutherford, NJ","metlife-stadium","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","US","07073",-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"191","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/browns-at-broncos-tickets/12-15-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347135",4347135,"2018-12-15T21:30:00","2018-12-16T01:30:00","normal",0.878,FALSE,FALSE,"2018-12-15T14:30:00",FALSE,0.816,"nfl","","2018-04-20T01:04:04","2018-04-20T00:00:00","Cleveland Browns at Denver Broncos","Browns at Broncos",NA,105,1089,148,261.68243,808,84,207,"2018-08-24T21:53:42Z","QRCODE",FALSE,"Sports Authority Field at Mile High","America/Denver",TRUE,1131,6,0.9028296,"Denver, CO 80204",751,"Sports Authority Field at Mile High","CO","Denver","Denver, CO","sports-authority-field-at-mile-high","1701 Bryant Street",0,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","US","80204",-105.02,39.74,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"192","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/cardinals-at-falcons-tickets/12-16-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347047",4347047,"2018-12-16T18:00:00","2018-12-16T22:00:00","normal",0.921,FALSE,FALSE,"2018-12-16T13:00:00",FALSE,0.853,"nfl","","2018-04-20T00:47:41","2018-04-20T00:00:00","Arizona Cardinals at Atlanta Falcons","Cardinals at Falcons",NA,64,1193,1040,195.5173,1301,62,163,"2018-08-24T21:53:42Z","QRCODE",FALSE,"Mercedes-Benz Stadium","America/New_York",TRUE,419590,19,0.76958936,"Atlanta, GA 30313",0,"Mercedes-Benz Stadium","GA","Atlanta","Atlanta, GA","mercedes-benz-stadium","441 M.L.K. Jr Dr NW",0,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","US","30313",-84.4,33.76,"2018-08-23T20:14:46Z","QRCODE",FALSE
"193","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/lions-at-bills-tickets/12-16-2018-orchard-park-new-york-new-era-field/nfl/4347057",4347057,"2018-12-16T18:00:00","2018-12-16T22:00:00","normal",0.885,FALSE,FALSE,"2018-12-16T13:00:00",FALSE,0.818,"nfl","","2018-04-20T00:47:43","2018-04-20T00:00:00","Detroit Lions at Buffalo Bills","Lions at Bills",NA,25,639,1149,87.89382,1483,21,67,"2018-08-24T21:53:42Z","QRCODE",FALSE,"New Era Field","America/New_York",TRUE,1135,7,0.8815085,"Orchard Park, NY 14127",514,"New Era Field","NY","Orchard Park","Orchard Park, NY","new-era-field","1 Bills Drive",0,"https://seatgeek.com/venues/new-era-field/tickets","US","14127",-78.7874,42.7737,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"194","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/cowboys-at-colts-tickets/12-16-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346955",4346955,"2018-12-16T18:00:00","2018-12-16T22:00:00","normal",0.945,FALSE,FALSE,"2018-12-16T13:00:00",FALSE,0.867,"nfl","","2018-04-20T00:47:20","2018-04-20T00:00:00","Dallas Cowboys at Indianapolis Colts","Cowboys at Colts",NA,104,11414,473,307.6448,932,104,217,"2018-08-24T21:53:42Z","QRCODE",FALSE,"Lucas Oil Stadium","America/Indiana/Indianapolis",TRUE,1130,12,0.9071682,"Indianapolis, IN 46225",527,"Lucas Oil Stadium","IN","Indianapolis","Indianapolis, IN","lucas-oil-stadium","500 South Capitol Avenue",0,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","US","46225",-86.1639,39.7601,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"195","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/packers-at-bears-tickets/12-16-2018-chicago-illinois-soldier-field/nfl/4347002",4347002,"2018-12-16T18:00:00","2018-12-16T22:00:00","normal",0.961,FALSE,FALSE,"2018-12-16T12:00:00",FALSE,0.877,"nfl","","2018-04-20T00:47:32","2018-04-20T00:00:00","Green Bay Packers at Chicago Bears","Packers at Bears",NA,179,2226,175,426.25143,957,163,343,"2018-08-24T21:53:42Z","QRCODE",FALSE,"Soldier Field","America/Chicago",TRUE,31,11,0.940013,"Chicago, IL 60605",602,"Soldier Field","IL","Chicago","Chicago, IL","soldier-field","1410 S. Museum Campus Drive",0,"https://seatgeek.com/venues/soldier-field/tickets","US","60605",-87.6159,41.8623,"2018-06-02T00:44:08Z","NONE",FALSE
"196","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/buccaneers-at-ravens-tickets/12-16-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347066",4347066,"2018-12-16T18:00:00","2018-12-16T22:00:00","normal",0.858,FALSE,FALSE,"2018-12-16T13:00:00",FALSE,0.794,"nfl","","2018-04-20T00:47:44","2018-04-20T00:00:00","Tampa Bay Buccaneers at Baltimore Ravens","Buccaneers at Ravens",NA,39,607,754,126.04907,1370,39,95,"2018-08-24T21:53:42Z","QRCODE",FALSE,"M&T Bank Stadium","America/New_York",TRUE,1121,8,0.8927189,"Baltimore, MD 21230",512,"M&T Bank Stadium","MD","Baltimore","Baltimore, MD","m-t-bank-stadium","1101 Russell St",0,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","US","21230",-76.623,39.2774,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"197","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/redskins-at-jaguars-tickets/12-16-2018-jacksonville-florida-everbank-field/nfl/4346945",4346945,"2018-12-16T18:00:00","2018-12-16T22:00:00","normal",0.859,FALSE,FALSE,"2018-12-16T13:00:00",FALSE,0.791,"nfl","","2018-04-20T00:47:18","2018-04-20T00:00:00","Washington Redskins at Jacksonville Jaguars","Redskins at Jaguars",NA,62,653,666,162.91292,869,62,127,"2018-08-24T21:53:42Z","QRCODE",FALSE,"EverBank Field","America/New_York",TRUE,5178,9,0.83759147,"Jacksonville, FL 32202",561,"EverBank Field","FL","Jacksonville","Jacksonville, FL","everbank-field","1 Everbank Field Dr",0,"https://seatgeek.com/venues/everbank-field/tickets","US","32202",-81.6373,30.3239,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"198","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/dolphins-at-vikings-tickets/12-16-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347144",4347144,"2018-12-16T18:00:00","2018-12-16T22:00:00","normal",0.925,FALSE,FALSE,"2018-12-16T12:00:00",FALSE,0.855,"nfl","","2018-04-20T01:04:05","2018-04-20T00:00:00","Miami Dolphins at Minnesota Vikings","Dolphins at Vikings",NA,100,2698,615,253.60326,1030,99,204,"2018-08-24T21:53:42Z","QRCODE",FALSE,"U.S. Bank Stadium","America/Chicago",TRUE,218451,13,0.88524246,"Minneapolis, MN 55415",0,"U.S. Bank Stadium","MN","Minneapolis","Minneapolis, MN","u-s-bank-stadium","401 Chicago Avenue",0,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","US","55415",-93.26,44.97,"2018-08-22T15:34:15Z","NONE",FALSE
"199","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/titans-at-giants-tickets/12-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346988",4346988,"2018-12-16T18:00:00","2018-12-16T22:00:00","normal",0.91,FALSE,FALSE,"2018-12-16T13:00:00",FALSE,0.83,"nfl","","2018-04-20T00:47:29","2018-04-20T00:00:00","Tennessee Titans at New York Giants","Titans at Giants",NA,79,1488,926,214.84773,1292,76,173,"2018-08-24T21:53:42Z","QRCODE",FALSE,"MetLife Stadium","America/New_York",TRUE,1587,17,0.94873494,"East Rutherford, NJ 07073",501,"MetLife Stadium","NJ","East Rutherford","East Rutherford, NJ","metlife-stadium","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","US","07073",-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"200","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/raiders-at-bengals-tickets/12-16-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347037",4347037,"2018-12-16T18:00:00","2018-12-16T22:00:00","normal",0.898,FALSE,FALSE,"2018-12-16T13:00:00",FALSE,0.824,"nfl","","2018-04-20T00:47:39","2018-04-20T00:00:00","Oakland Raiders at Cincinnati Bengals","Raiders at Bengals",NA,53,602,603,122.92371,932,57,106,"2018-08-24T21:53:42Z","QRCODE",FALSE,"Paul Brown Stadium","America/New_York",TRUE,1124,7,0.86166537,"Cincinnati, OH 45202",515,"Paul Brown Stadium","OH","Cincinnati","Cincinnati, OH","paul-brown-stadium","1 Paul Brown Stadium",0,"https://seatgeek.com/venues/paul-brown-stadium/tickets","US","45202",-84.5177,39.0961,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"201","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/seahawks-at-49ers-tickets/12-16-2018-santa-clara-california-levi-s-stadium/nfl/4347122",4347122,"2018-12-16T21:05:00","2018-12-17T01:05:00","normal",0.954,FALSE,FALSE,"2018-12-16T13:05:00",FALSE,0.871,"nfl","","2018-04-20T00:47:55","2018-04-20T00:00:00","Seattle Seahawks at San Francisco 49ers","Seahawks at 49ers",NA,98,2989,1100,229.60272,1215,98,195,"2018-08-24T21:53:42Z","QRCODE",FALSE,"Levi's Stadium","America/Los_Angeles",TRUE,58670,12,0.95768774,"Santa Clara, CA 95054",0,"Levi's Stadium","CA","Santa Clara","Santa Clara, CA","levi-s-stadium","4900 Marie P DeBartolo Way",0,"https://seatgeek.com/venues/levi-s-stadium/tickets","US","95054",-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"202","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/patriots-at-steelers-tickets/12-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347077",4347077,"2018-12-16T21:25:00","2018-12-17T01:25:00","normal",0.969,FALSE,FALSE,"2018-12-16T16:25:00",FALSE,0.881,"nfl","","2018-04-20T00:47:46","2018-04-20T00:00:00","New England Patriots at Pittsburgh Steelers","Patriots at Steelers",NA,212,1507,683,422.3499,1176,200,353,"2018-08-24T21:53:42Z","QRCODE",FALSE,"Heinz Field","America/New_York",TRUE,1119,10,0.9033526,"Pittsburgh, PA 15212",508,"Heinz Field","PA","Pittsburgh","Pittsburgh, PA","heinz-field","100 Art Rooney Avenue",0,"https://seatgeek.com/venues/heinz-field/tickets","US","15212",-80.0158,40.4468,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
"203","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/eagles-at-rams-tickets/12-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346919",4346919,"2018-12-17T01:20:00","2018-12-17T05:20:00","normal",0.935,FALSE,FALSE,"2018-12-16T17:20:00",FALSE,0.853,"nfl","","2018-04-20T00:47:14","2018-04-20T00:00:00","Philadelphia Eagles at Los Angeles Rams","Eagles at Rams",NA,113,1947,836,326.7201,1413,113,262,"2018-08-24T21:53:42Z","QRCODE",FALSE,"Los Angeles Memorial Coliseum","America/Los_Angeles",TRUE,51012,11,0.86898464,"Los Angeles, CA 90037",0,"Los Angeles Memorial Coliseum","CA","Los Angeles","Los Angeles, CA","los-angeles-memorial-coliseum-1","3911 S Figueroa St",0,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","US","90037",-118.288,34.0138,"2018-08-23T17:59:28Z","QRCODE",FALSE
"204","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/saints-at-panthers-tickets/12-17-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347035",4347035,"2018-12-18T01:15:00","2018-12-18T05:15:00","normal",0.924,FALSE,FALSE,"2018-12-17T20:15:00",FALSE,0.84,"nfl","","2018-04-20T00:47:38","2018-04-20T00:00:00","New Orleans Saints at Carolina Panthers","Saints at Panthers",NA,77,1423,526,222.32129,1076,77,159,"2018-08-24T21:53:42Z","QRCODE",FALSE,"Bank of America Stadium","America/New_York",TRUE,1122,9,0.8968222,"Charlotte, NC 28202",517,"Bank of America Stadium","NC","Charlotte","Charlotte, NC","bank-of-america-stadium","800 South Mint Street",0,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","US","28202",-80.8524,35.2243,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"205","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/redskins-at-titans-tickets/12-23-2018-nashville-tennessee-nissan-stadium/nfl/4346986",4346986,"2018-12-23T17:00:00","2018-12-23T21:00:00","normal",0.845,FALSE,FALSE,"2018-12-23T12:00:00",FALSE,0.779,"nfl","","2018-04-20T00:47:29","2018-04-20T00:00:00","Washington Redskins at Tennessee Titans","Redskins at Titans",NA,40,788,637,150.73627,1027,40,137,"2018-08-24T21:53:43Z","QRCODE",FALSE,"Nissan Stadium","America/New_York",TRUE,1126,14,0.8546275,"Nashville, TN 37213",659,"Nissan Stadium","TN","Nashville","Nashville, TN","nissan-stadium","1 Titans Way",0,"https://seatgeek.com/venues/nissan-stadium/tickets","US","37213",-86.7713,36.1665,"2015-10-19T15:09:39Z","NONE",FALSE
"206","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/bengals-at-browns-tickets/12-23-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346994",4346994,"2018-12-23T18:00:00","2018-12-23T22:00:00","normal",0.88,FALSE,FALSE,"2018-12-23T13:00:00",FALSE,0.807,"nfl","","2018-04-20T00:47:31","2018-04-20T00:00:00","Cincinnati Bengals at Cleveland Browns","Bengals at Browns",NA,32,757,1331,93.3997,1559,29,74,"2018-08-24T21:53:43Z","QRCODE",FALSE,"FirstEnergy Stadium","America/New_York",TRUE,1123,7,0.86852187,"Cleveland, OH 44114",510,"FirstEnergy Stadium","OH","Cleveland","Cleveland, OH","firstenergy-stadium-15","100 Alfred Lerner Way",0,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US","44114",-81.7,41.5065,"2015-11-11T20:55:31Z","NONE",FALSE
"207","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/texans-at-eagles-tickets/12-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347013",4347013,"2018-12-23T18:00:00","2018-12-23T22:00:00","normal",0.914,FALSE,FALSE,"2018-12-23T13:00:00",FALSE,0.829,"nfl","","2018-04-20T00:47:35","2018-04-20T00:00:00","Houston Texans at Philadelphia Eagles","Texans at Eagles",NA,147,1339,583,341.38422,1148,104,287,"2018-08-24T21:53:43Z","QRCODE",FALSE,"Lincoln Financial Field","America/New_York",TRUE,330,16,0.90542686,"Philadelphia, PA 19148",504,"Lincoln Financial Field","PA","Philadelphia","Philadelphia, PA","lincoln-financial-field","1020 Pattison Ave",0,"https://seatgeek.com/venues/lincoln-financial-field/tickets","US","19148",-75.1675,39.9046,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"208","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/vikings-at-lions-tickets/12-23-2018-detroit-michigan-ford-field/nfl/4347022",4347022,"2018-12-23T18:00:00","2018-12-23T22:00:00","normal",0.942,FALSE,FALSE,"2018-12-23T13:00:00",FALSE,0.862,"nfl","","2018-04-20T00:47:36","2018-04-20T00:00:00","Minnesota Vikings at Detroit Lions","Vikings at Lions",NA,79,2392,702,207.87321,922,74,176,"2018-08-24T21:53:43Z","QRCODE",FALSE,"Ford Field","America/Detroit",TRUE,346,9,0.9029952,"Detroit, MI 48226",505,"Ford Field","MI","Detroit","Detroit, MI","ford-field","2000 Brush St.",0,"https://seatgeek.com/venues/ford-field/tickets","US","48226",-83.0459,42.34,"2015-11-04T17:31:52Z","NONE",FALSE
"209","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/falcons-at-panthers-tickets/12-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347046",4347046,"2018-12-23T18:00:00","2018-12-23T22:00:00","normal",0.909,FALSE,FALSE,"2018-12-23T13:00:00",FALSE,0.827,"nfl","","2018-04-20T00:47:41","2018-04-20T00:00:00","Atlanta Falcons at Carolina Panthers","Falcons at Panthers",NA,83,1132,616,234.41072,1082,83,173,"2018-08-24T21:53:43Z","QRCODE",FALSE,"Bank of America Stadium","America/New_York",TRUE,1122,9,0.8968222,"Charlotte, NC 28202",517,"Bank of America Stadium","NC","Charlotte","Charlotte, NC","bank-of-america-stadium","800 South Mint Street",0,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","US","28202",-80.8524,35.2243,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"210","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/jaguars-at-dolphins-tickets/12-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347085",4347085,"2018-12-23T18:00:00","2018-12-23T22:00:00","normal",0.866,FALSE,FALSE,"2018-12-23T13:00:00",FALSE,0.779,"nfl","","2018-04-20T00:47:48","2018-04-20T00:00:00","Jacksonville Jaguars at Miami Dolphins","Jaguars at Dolphins",NA,52,903,261,151.08429,855,52,131,"2018-08-24T21:53:43Z","QRCODE",FALSE,"Hard Rock Stadium","America/New_York",TRUE,29,38,0.8378203,"Miami Gardens, FL 33056",528,"Hard Rock Stadium","FL","Miami Gardens","Miami Gardens, FL","hard-rock-stadium","347 Don Shula Dr.",0,"https://seatgeek.com/venues/hard-rock-stadium/tickets","US","33056",-80.24,25.96,"2017-10-03T18:58:44Z","NONE",FALSE
"211","2018-09-17","2018-09-17_11.00.14",FALSE,"https://seatgeek.com/packers-at-jets-tickets/12-23-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346959",4346959,"2018-12-23T18:00:00","2018-12-23T22:00:00","normal",0.985,FALSE,FALSE,"2018-12-23T13:00:00",FALSE,0.886,"nfl","","2018-04-20T00:47:22","2018-04-20T00:00:00","Green Bay Packers at New York Jets","Packers at Jets",NA,92,6043,855,307.34,NA,92,NA,"2018-08-24T21:53:43Z","QRCODE",FALSE,"MetLife Stadium","America/New_York",TRUE,1587,17,0.94873494,"East Rutherford, NJ 07073",501,"MetLife Stadium","NJ","East Rutherford","East Rutherford, NJ","metlife-stadium","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","US","07073",-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
