"","date","timestamp","datetime_tbd","score","url","description","created_at","date_tbd","visible_until_utc","announce_date","status","datetime_utc","type","id","title","popularity","short_title","time_tbd","datetime_local","is_open","general_admission","highest_price","lowest_price","average_price","lowest_price_good_deals","listing_count","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","extended_address","display_location","slug","address","score_venue","url_venue","name","postal_code","state","city","country","id_venue","timezone","num_upcoming_events","popularity_venue","name_v2","has_upcoming_events","lon","lat","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"21","2018-09-07","2018-09-07_08.07.42",FALSE,0.894,"https://seatgeek.com/colts-at-redskins-tickets/9-16-2018-landover-maryland-fedex-field/nfl/4346944","","2018-04-20T00:47:18",FALSE,"2018-09-16T21:00:00","2018-04-20T00:00:00","normal","2018-09-16T17:00:00","nfl",4346944,"Indianapolis Colts at Washington Redskins",0.951,"Colts at Redskins",FALSE,"2018-09-16T13:00:00",FALSE,NA,1276,86,199.97,86,2063,"QRCODE","2018-08-24T18:23:09Z",FALSE,"Landover, MD 20785","Landover, MD","fedex-field","1600 Fedex Way",0.9333444,"https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","20785","MD","Landover","US",35,"America/New_York",9,0,"FedEx Field",TRUE,-76.8658,38.9071,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"22","2018-09-07","2018-09-07_08.07.42",FALSE,0.874,"https://seatgeek.com/chiefs-at-steelers-tickets/9-16-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347074","","2018-04-20T00:47:45",FALSE,"2018-09-16T21:00:00","2018-04-20T00:00:00","normal","2018-09-16T17:00:00","nfl",4347074,"Kansas City Chiefs at Pittsburgh Steelers",0.929,"Chiefs at Steelers",FALSE,"2018-09-16T13:00:00",FALSE,NA,1351,126,324.3,126,824,"QRCODE","2018-08-24T18:24:29Z",FALSE,"Pittsburgh, PA 15212","Pittsburgh, PA","heinz-field","100 Art Rooney Avenue",0.9033526,"https://seatgeek.com/venues/heinz-field/tickets","Heinz Field","15212","PA","Pittsburgh","US",1119,"America/New_York",13,0,"Heinz Field",TRUE,-80.0158,40.4468,"QRCODE_TM","2015-12-08T15:36:23Z",FALSE
"23","2018-09-07","2018-09-07_08.07.42",FALSE,0.852,"https://seatgeek.com/eagles-at-buccaneers-tickets/9-16-2018-tampa-florida-raymond-james-stadium/nfl/4346933","","2018-04-20T00:47:16",FALSE,"2018-09-16T21:00:00","2018-04-20T00:00:00","normal","2018-09-16T17:00:00","nfl",4346933,"Philadelphia Eagles at Tampa Bay Buccaneers",0.913,"Eagles at Buccaneers",FALSE,"2018-09-16T13:00:00",FALSE,NA,1268,138,404.6,138,1172,"QRCODE","2018-08-24T17:04:19Z",FALSE,"Tampa, FL 33607","Tampa, FL","raymond-james-stadium","4201 North Dale Mabry Highway",0.86513025,"https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","33607","FL","Tampa","US",39,"America/New_York",16,0,"Raymond James Stadium",TRUE,-82.5034,27.9753,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"24","2018-09-07","2018-09-07_08.07.42",FALSE,0.904,"https://seatgeek.com/vikings-at-packers-tickets/9-16-2018-green-bay-wisconsin-lambeau-field/nfl/4346915","","2018-04-20T00:47:14",FALSE,"2018-09-16T21:00:00","2018-04-20T00:00:00","normal","2018-09-16T17:00:00","nfl",4346915,"Minnesota Vikings at Green Bay Packers",0.95,"Vikings at Packers",FALSE,"2018-09-16T12:00:00",FALSE,NA,1949,200,500.98,200,1095,"QRCODE","2018-08-24T17:03:48Z",FALSE,"Green Bay, WI 54304","Green Bay, WI","lambeau-field","1265 Lombardi Avenue",0.92909414,"https://seatgeek.com/venues/lambeau-field/tickets","Lambeau Field","54304","WI","Green Bay","US",1125,"America/Chicago",8,0,"Lambeau Field",TRUE,-88.0622,44.5013,"QRCODE_TM","2015-09-02T22:43:34Z",FALSE
"25","2018-09-07","2018-09-07_08.07.42",FALSE,0.838,"https://seatgeek.com/browns-at-saints-tickets/9-16-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346973","","2018-04-20T00:47:25",FALSE,"2018-09-16T21:00:00","2018-04-20T00:00:00","normal","2018-09-16T17:00:00","nfl",4346973,"Cleveland Browns at New Orleans Saints",0.905,"Browns at Saints",FALSE,"2018-09-16T12:00:00",TRUE,NA,1800,58,197.27,58,1440,"QRCODE","2018-05-29T20:38:49Z",FALSE,"New Orleans, LA 70112","New Orleans, LA","mercedes-benz-superdome","1500 Sugar Bowl Drive",0.8966978,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","Mercedes-Benz Superdome","70112","LA","New Orleans","US",128,"America/Chicago",20,0,"Mercedes-Benz Superdome",TRUE,-90.0786,29.9515,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"26","2018-09-07","2018-09-07_08.07.42",FALSE,0.852,"https://seatgeek.com/chargers-at-bills-tickets/9-16-2018-orchard-park-new-york-new-era-field/nfl/4347064","","2018-04-20T00:47:44",FALSE,"2018-09-16T21:00:00","2018-04-20T00:00:00","normal","2018-09-16T17:00:00","nfl",4347064,"Los Angeles Chargers at Buffalo Bills",0.912,"Chargers at Bills",FALSE,"2018-09-16T13:00:00",FALSE,NA,2149,126,244.57,126,1053,"QRCODE","2018-08-24T18:24:17Z",FALSE,"Orchard Park, NY 14127","Orchard Park, NY","new-era-field","1 Bills Drive",0.8815085,"https://seatgeek.com/venues/new-era-field/tickets","New Era Field","14127","NY","Orchard Park","US",1135,"America/New_York",8,0,"New Era Field",TRUE,-78.7874,42.7737,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"27","2018-09-07","2018-09-07_08.07.42",FALSE,0.909,"https://seatgeek.com/dolphins-at-jets-tickets/9-16-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346953","","2018-04-20T00:47:20",FALSE,"2018-09-16T21:00:00","2018-04-20T00:00:00","normal","2018-09-16T17:00:00","nfl",4346953,"Miami Dolphins at New York Jets",0.961,"Dolphins at Jets",FALSE,"2018-09-16T13:00:00",FALSE,NA,1979,69,222.16,69,1691,"QRCODE","2018-08-24T18:23:39Z",FALSE,"East Rutherford, NJ 07073","East Rutherford, NJ","metlife-stadium","1 MetLife Stadium Drive",0.94873494,"https://seatgeek.com/venues/metlife-stadium/tickets","MetLife Stadium","07073","NJ","East Rutherford","US",1587,"America/New_York",21,0,"MetLife Stadium",TRUE,-74.0737,40.8142,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"28","2018-09-07","2018-09-07_08.07.42",FALSE,0.823,"https://seatgeek.com/cardinals-at-rams-tickets/9-16-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346924","","2018-04-20T00:47:15",FALSE,"2018-09-17T00:05:00","2018-04-20T00:00:00","normal","2018-09-16T20:05:00","nfl",4346924,"Arizona Cardinals at Los Angeles Rams",0.889,"Cardinals at Rams",FALSE,"2018-09-16T13:05:00",FALSE,NA,1692,30,119.58,30,2711,"QRCODE","2018-08-24T17:04:03Z",FALSE,"Los Angeles, CA 90037","Los Angeles, CA","los-angeles-memorial-coliseum-1","3911 S Figueroa St",0.86898464,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","90037","CA","Los Angeles","US",51012,"America/Los_Angeles",14,0,"Los Angeles Memorial Coliseum",TRUE,-118.29,34.01,"QRCODE","2018-08-23T17:59:28Z",FALSE
"29","2018-09-07","2018-09-07_08.07.42",FALSE,0.894,"https://seatgeek.com/lions-at-49ers-tickets/9-16-2018-santa-clara-california-levi-s-stadium/nfl/4347119","","2018-04-20T00:47:54",FALSE,"2018-09-17T00:05:00","2018-04-20T00:00:00","normal","2018-09-16T20:05:00","nfl",4347119,"Detroit Lions at San Francisco 49ers",0.945,"Lions at 49ers",FALSE,"2018-09-16T13:05:00",FALSE,NA,2989,85,240.45,85,1342,"QRCODE","2018-08-24T18:24:41Z",FALSE,"Santa Clara, CA 95054","Santa Clara, CA","levi-s-stadium","4900 Marie P DeBartolo Way",0.95768774,"https://seatgeek.com/venues/levi-s-stadium/tickets","Levi's Stadium","95054","CA","Santa Clara","US",58670,"America/Los_Angeles",13,0,"Levi's Stadium",TRUE,-121.969,37.4023,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"30","2018-09-07","2018-09-07_08.07.42",FALSE,0.871,"https://seatgeek.com/raiders-at-broncos-tickets/9-16-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347149","","2018-04-20T01:04:06",FALSE,"2018-09-17T00:25:00","2018-04-20T00:00:00","normal","2018-09-16T20:25:00","nfl",4347149,"Oakland Raiders at Denver Broncos",0.929,"Raiders at Broncos",FALSE,"2018-09-16T14:25:00",FALSE,NA,1706,156,421.54,156,968,"QRCODE","2018-08-24T18:24:52Z",FALSE,"Denver, CO 80204","Denver, CO","sports-authority-field-at-mile-high","1701 Bryant St.",0.9028296,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Sports Authority Field at Mile High","80204","CO","Denver","US",1131,"America/Denver",8,0,"Sports Authority Field at Mile High",TRUE,-105.02,39.74,"QRCODE_TM","2015-08-07T18:39:02Z",FALSE
"31","2018-09-07","2018-09-07_08.07.42",FALSE,0.86,"https://seatgeek.com/patriots-at-jaguars-tickets/9-16-2018-jacksonville-florida-tiaa-bank-field/nfl/4346951","","2018-04-20T00:47:19",FALSE,"2018-09-17T00:25:00","2018-04-20T00:00:00","normal","2018-09-16T20:25:00","nfl",4346951,"New England Patriots at Jacksonville Jaguars",0.922,"Patriots at Jaguars",FALSE,"2018-09-16T16:25:00",FALSE,NA,1346,149,335.31,149,808,"QRCODE","2018-08-24T18:23:21Z",FALSE,"Jacksonville, FL 32202","Jacksonville, FL","tiaa-bank-field","1 Everbank Field Dr",0.83759147,"https://seatgeek.com/venues/tiaa-bank-field/tickets","TIAA Bank Field","32202","FL","Jacksonville","US",5178,"America/New_York",10,0,"TIAA Bank Field",TRUE,-81.6373,30.3239,"QRCODE_TM","2015-10-17T20:03:42Z",FALSE
"32","2018-09-07","2018-09-07_08.07.42",FALSE,0.931,"https://seatgeek.com/giants-at-cowboys-tickets/9-16-2018-arlington-texas-at-t-stadium/nfl/4327925","","2018-04-05T23:08:47",FALSE,"2018-09-17T04:20:00","2018-04-05T00:00:00","normal","2018-09-17T00:20:00","nfl",4327925,"New York Giants at Dallas Cowboys",0.972,"Giants at Cowboys",FALSE,"2018-09-16T19:20:00",TRUE,NA,3000,47,388.1,47,2278,"QRCODE","2018-04-17T22:02:33Z",FALSE,"Arlington, TX 76011","Arlington, TX","at-t-stadium","1 AT&T Way",0.9751414,"https://seatgeek.com/venues/at-t-stadium/tickets","AT&T Stadium","76011","TX","Arlington","US",4965,"America/Chicago",25,0,"AT&T Stadium",TRUE,-97.0957,32.7459,"QRCODE","2018-04-17T22:02:33Z",FALSE
"33","2018-09-07","2018-09-07_08.07.42",FALSE,0.903,"https://seatgeek.com/seahawks-at-bears-tickets/9-17-2018-chicago-illinois-soldier-field/nfl/4347010","","2018-04-20T00:47:34",FALSE,"2018-09-18T04:15:00","2018-04-20T00:00:00","normal","2018-09-18T00:15:00","nfl",4347010,"Seattle Seahawks at Chicago Bears",0.948,"Seahawks at Bears",FALSE,"2018-09-17T19:15:00",FALSE,NA,11645,153,473.59,153,944,"QRCODE","2018-08-24T18:25:05Z",FALSE,"Chicago, IL 60605","Chicago, IL","soldier-field","1410 S. Museum Campus Drive",0.940013,"https://seatgeek.com/venues/soldier-field/tickets","Soldier Field","60605","IL","Chicago","US",31,"America/Chicago",12,0,"Soldier Field",TRUE,-87.6159,41.8623,"NONE","2018-06-02T00:44:08Z",FALSE
"34","2018-09-07","2018-09-07_08.07.42",FALSE,0.831,"https://seatgeek.com/jets-at-browns-tickets/9-20-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4347000","","2018-04-20T00:47:31",FALSE,"2018-09-21T04:20:00","2018-04-20T00:00:00","normal","2018-09-21T00:20:00","nfl",4347000,"New York Jets at Cleveland Browns",0.882,"Jets at Browns",FALSE,"2018-09-20T20:20:00",FALSE,NA,1507,37,142.55,38,1739,"QRCODE","2018-08-24T18:25:16Z",FALSE,"Cleveland, OH 44114","Cleveland, OH","firstenergy-stadium-15","100 Alfred Lerner Way",0.86852187,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","FirstEnergy Stadium","44114","OH","Cleveland","US",1123,"America/New_York",8,0,"FirstEnergy Stadium",TRUE,-81.7,41.5065,"NONE","2015-11-11T20:55:31Z",FALSE
"35","2018-09-07","2018-09-07_08.07.42",FALSE,0.485,"https://seatgeek.com/south-alabama-jaguars-at-memphis-tigers-football-tickets/ncaa-football/2018-09-22-7-pm/4241762","","2018-01-31T15:00:53",FALSE,"2018-09-23T04:00:00","2018-01-31T00:00:00","normal","2018-09-23T00:00:00","ncaa_football",4241762,"South Alabama Jaguars at Memphis Tigers Football",0.616,"South Alabama at Memphis",FALSE,"2018-09-22T19:00:00",FALSE,NA,245,23,54.64,23,181,NA,NA,NA,"Memphis, TN 38104","Memphis, TN","liberty-bowl-stadium","335 South Hollywood St.",0.6733288,"https://seatgeek.com/venues/liberty-bowl-stadium/tickets","Liberty Bowl Stadium","38104","TN","Memphis","US",2827,"America/Chicago",8,0,"Liberty Bowl Stadium",TRUE,-89.98,35.12,NA,NA,NA
"36","2018-09-07","2018-09-07_08.07.42",FALSE,0.895,"https://seatgeek.com/colts-at-eagles-tickets/9-23-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346963","","2018-04-20T00:47:23",FALSE,"2018-09-23T21:00:00","2018-04-20T00:00:00","normal","2018-09-23T17:00:00","nfl",4346963,"Indianapolis Colts at Philadelphia Eagles",0.93,"Colts at Eagles",FALSE,"2018-09-23T13:00:00",FALSE,NA,1226,214,392.8,214,294,"QRCODE","2018-08-24T18:26:28Z",FALSE,"Philadelphia, PA 19148","Philadelphia, PA","lincoln-financial-field","1020 Pattison Ave",0.90542686,"https://seatgeek.com/venues/lincoln-financial-field/tickets","Lincoln Financial Field","19148","PA","Philadelphia","US",330,"America/New_York",17,0,"Lincoln Financial Field",TRUE,-75.1675,39.9046,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"37","2018-09-07","2018-09-07_08.07.42",FALSE,0.859,"https://seatgeek.com/raiders-at-dolphins-tickets/9-23-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347088","","2018-04-20T00:47:48",FALSE,"2018-09-23T21:00:00","2018-04-20T00:00:00","normal","2018-09-23T17:00:00","nfl",4347088,"Oakland Raiders at Miami Dolphins",0.899,"Raiders at Dolphins",FALSE,"2018-09-23T13:00:00",FALSE,NA,2636,63,252.08,63,2241,"QRCODE","2018-08-24T20:34:12Z",FALSE,"Miami Gardens, FL 33056","Miami Gardens, FL","hard-rock-stadium","347 Don Shula Dr.",0.8378203,"https://seatgeek.com/venues/hard-rock-stadium/tickets","Hard Rock Stadium","33056","FL","Miami Gardens","US",29,"America/New_York",39,0,"Hard Rock Stadium",TRUE,-80.24,25.96,"NONE","2017-10-03T18:58:44Z",FALSE
"38","2018-09-07","2018-09-07_08.07.42",FALSE,0.87,"https://seatgeek.com/bills-at-vikings-tickets/9-23-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347142","","2018-04-20T01:04:05",FALSE,"2018-09-23T21:00:00","2018-04-20T00:00:00","normal","2018-09-23T17:00:00","nfl",4347142,"Buffalo Bills at Minnesota Vikings",0.909,"Bills at Vikings",FALSE,"2018-09-23T12:00:00",FALSE,NA,1667,99,277.84,99,1214,"QRCODE","2018-08-23T16:03:24Z",FALSE,"Minneapolis, MN 55415","Minneapolis, MN","u-s-bank-stadium","401 Chicago Avenue",0.88524246,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","U.S. Bank Stadium","55415","MN","Minneapolis","US",218451,"America/Chicago",14,0,"U.S. Bank Stadium",TRUE,-93.26,44.97,"NONE","2018-08-22T15:34:15Z",FALSE
"39","2018-09-07","2018-09-07_08.07.42",FALSE,0.934,"https://seatgeek.com/packers-at-redskins-tickets/9-23-2018-landover-maryland-fedex-field/nfl/4346943","","2018-04-20T00:47:18",FALSE,"2018-09-23T21:00:00","2018-04-20T00:00:00","normal","2018-09-23T17:00:00","nfl",4346943,"Green Bay Packers at Washington Redskins",0.963,"Packers at Redskins",FALSE,"2018-09-23T13:00:00",FALSE,NA,1276,159,361.13,159,1945,"QRCODE","2018-08-24T18:25:58Z",FALSE,"Landover, MD 20785","Landover, MD","fedex-field","1600 Fedex Way",0.9333444,"https://seatgeek.com/venues/fedex-field/tickets","FedEx Field","20785","MD","Landover","US",35,"America/New_York",9,0,"FedEx Field",TRUE,-76.8658,38.9071,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"40","2018-09-07","2018-09-07_08.07.42",FALSE,0.864,"https://seatgeek.com/49ers-at-chiefs-tickets/9-23-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346985","","2018-04-20T00:47:28",FALSE,"2018-09-23T21:00:00","2018-04-20T00:00:00","normal","2018-09-23T17:00:00","nfl",4346985,"San Francisco 49ers at Kansas City Chiefs",0.904,"49ers at Chiefs",FALSE,"2018-09-23T12:00:00",FALSE,NA,123594,88,316.23,88,1719,"QRCODE","2018-08-24T18:27:03Z",FALSE,"Kansas City, MO 64129","Kansas City, MO","arrowhead-stadium","1 Arrowhead Drive",0.8827867,"https://seatgeek.com/venues/arrowhead-stadium/tickets","Arrowhead Stadium","64129","MO","Kansas City","US",1128,"America/Chicago",10,0,"Arrowhead Stadium",TRUE,-94.4839,39.0489,"QRCODE_TM","2015-08-20T16:20:51Z",FALSE
"41","2018-09-07","2018-09-07_08.07.42",FALSE,0.848,"https://seatgeek.com/broncos-at-ravens-tickets/9-23-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347072","","2018-04-20T00:47:45",FALSE,"2018-09-23T21:00:00","2018-04-20T00:00:00","normal","2018-09-23T17:00:00","nfl",4347072,"Denver Broncos at Baltimore Ravens",0.89,"Broncos at Ravens",FALSE,"2018-09-23T13:00:00",FALSE,NA,927,82,238.36,82,1420,"QRCODE","2018-08-24T18:29:20Z",FALSE,"Baltimore, MD 21230","Baltimore, MD","m-t-bank-stadium","1101 Russell St",0.8927189,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","M&T Bank Stadium","21230","MD","Baltimore","US",1121,"America/New_York",9,0,"M&T Bank Stadium",TRUE,-76.623,39.2774,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"42","2018-09-07","2018-09-07_08.07.42",FALSE,0.889,"https://seatgeek.com/giants-at-texans-tickets/9-23-2018-houston-texas-nrg-stadium/nfl/4347021","","2018-04-20T00:47:36",FALSE,"2018-09-23T21:00:00","2018-04-20T00:00:00","normal","2018-09-23T17:00:00","nfl",4347021,"New York Giants at Houston Texans",0.921,"Giants at Texans",FALSE,"2018-09-23T12:00:00",FALSE,NA,5735,100,278.89,100,1294,"QRCODE","2018-08-24T18:27:18Z",FALSE,"Houston, TX 77054","Houston, TX","nrg-stadium","1 Reliant Park",0.8624192,"https://seatgeek.com/venues/nrg-stadium/tickets","NRG Stadium","77054","TX","Houston","US",41,"America/Chicago",47,0,"NRG Stadium",TRUE,-95.4107,29.6847,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"43","2018-09-07","2018-09-07_08.07.42",FALSE,0.895,"https://seatgeek.com/saints-at-falcons-tickets/9-23-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347053","","2018-04-20T00:47:42",FALSE,"2018-09-23T21:00:00","2018-04-20T00:00:00","normal","2018-09-23T17:00:00","nfl",4347053,"New Orleans Saints at Atlanta Falcons",0.931,"Saints at Falcons",FALSE,"2018-09-23T13:00:00",FALSE,NA,2539,133,399.21,133,1078,"QRCODE","2018-08-24T18:29:05Z",FALSE,"Atlanta, GA 30313","Atlanta, GA","mercedes-benz-stadium","441 M.L.K. Jr Dr NW",0.76958936,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Mercedes-Benz Stadium","30313","GA","Atlanta","US",419590,"America/New_York",15,0,"Mercedes-Benz Stadium",TRUE,-84.4,33.76,"QRCODE","2018-08-23T20:14:46Z",FALSE
"44","2018-09-07","2018-09-07_08.07.42",FALSE,0.852,"https://seatgeek.com/bengals-at-panthers-tickets/9-23-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347045","","2018-04-20T00:47:41",FALSE,"2018-09-23T21:00:00","2018-04-20T00:00:00","normal","2018-09-23T17:00:00","nfl",4347045,"Cincinnati Bengals at Carolina Panthers",0.894,"Bengals at Panthers",FALSE,"2018-09-23T13:00:00",FALSE,NA,5377,77,235.08,77,1456,"QRCODE","2018-08-24T18:28:54Z",FALSE,"Charlotte, NC 28202","Charlotte, NC","bank-of-america-stadium","800 South Mint Street",0.8968222,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","Bank of America Stadium","28202","NC","Charlotte","US",1122,"America/New_York",10,0,"Bank of America Stadium",TRUE,-80.8524,35.2243,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"45","2018-09-07","2018-09-07_08.07.42",FALSE,0.78,"https://seatgeek.com/titans-at-jaguars-tickets/9-23-2018-jacksonville-florida-tiaa-bank-field/nfl/4346950","","2018-04-20T00:47:19",FALSE,"2018-09-23T21:00:00","2018-04-20T00:00:00","normal","2018-09-23T17:00:00","nfl",4346950,"Tennessee Titans at Jacksonville Jaguars",0.835,"Titans at Jaguars",FALSE,"2018-09-23T13:00:00",FALSE,NA,2558,46,119.48,46,1204,"QRCODE","2018-08-24T18:26:19Z",FALSE,"Jacksonville, FL 32202","Jacksonville, FL","tiaa-bank-field","1 Everbank Field Dr",0.83759147,"https://seatgeek.com/venues/tiaa-bank-field/tickets","TIAA Bank Field","32202","FL","Jacksonville","US",5178,"America/New_York",10,0,"TIAA Bank Field",TRUE,-81.6373,30.3239,"QRCODE_TM","2015-10-17T20:03:42Z",FALSE
"46","2018-09-07","2018-09-07_08.07.42",FALSE,0.84,"https://seatgeek.com/chargers-at-rams-tickets/9-23-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346923","","2018-04-20T00:47:14",FALSE,"2018-09-24T00:05:00","2018-04-20T00:00:00","normal","2018-09-23T20:05:00","nfl",4346923,"Los Angeles Chargers at Los Angeles Rams",0.883,"Chargers at Rams",FALSE,"2018-09-23T13:05:00",FALSE,NA,2361,59,160.27,59,2411,"QRCODE","2018-09-05T22:17:11Z",FALSE,"Los Angeles, CA 90037","Los Angeles, CA","los-angeles-memorial-coliseum-1","3911 S Figueroa St",0.86898464,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","90037","CA","Los Angeles","US",51012,"America/Los_Angeles",14,0,"Los Angeles Memorial Coliseum",TRUE,-118.29,34.01,"QRCODE","2018-08-23T17:59:28Z",FALSE
"47","2018-09-07","2018-09-07_08.07.42",FALSE,0.925,"https://seatgeek.com/cowboys-at-seahawks-tickets/9-23-2018-seattle-washington-centurylink-field/nfl/4347129","","2018-04-20T00:47:56",FALSE,"2018-09-24T00:25:00","2018-04-20T00:00:00","normal","2018-09-23T20:25:00","nfl",4347129,"Dallas Cowboys at Seattle Seahawks",0.952,"Cowboys at Seahawks",FALSE,"2018-09-23T13:25:00",FALSE,NA,2719,229,767.08,229,484,"QRCODE","2018-03-02T22:54:54Z",FALSE,"Seattle, WA 98134","Seattle, WA","centurylink-field","800 Occidental Ave S",0.87232786,"https://seatgeek.com/venues/centurylink-field/tickets","CenturyLink Field","98134","WA","Seattle","US",339,"America/Los_Angeles",14,0,"CenturyLink Field",TRUE,-122.33,47.6,"QRCODE","2018-03-02T22:54:54Z",FALSE
"48","2018-09-07","2018-09-07_08.07.42",FALSE,0.91,"https://seatgeek.com/bears-at-cardinals-tickets/9-23-2018-glendale-arizona-state-farm-stadium/nfl/4347104","","2018-04-20T00:47:52",FALSE,"2018-09-24T00:25:00","2018-04-20T00:00:00","normal","2018-09-23T20:25:00","nfl",4347104,"Chicago Bears at Arizona Cardinals",0.941,"Bears at Cardinals",FALSE,"2018-09-23T13:25:00",FALSE,NA,5735,77,256.22,77,1558,"QRCODE","2018-08-24T20:34:25Z",FALSE,"Glendale, AZ 85305","Glendale, AZ","state-farm-stadium","1 Cardinals Drive",0.93402725,"https://seatgeek.com/venues/state-farm-stadium/tickets","State Farm Stadium","85305","AZ","Glendale","US",43,"America/Phoenix",11,0,"State Farm Stadium",TRUE,-112.262,33.5294,"NONE","2015-12-21T17:26:05Z",FALSE
"49","2018-09-07","2018-09-07_08.07.42",FALSE,0.929,"https://seatgeek.com/patriots-at-lions-tickets/9-23-2018-detroit-michigan-ford-field/nfl/4347028","","2018-04-20T00:47:37",FALSE,"2018-09-24T04:20:00","2018-04-20T00:00:00","normal","2018-09-24T00:20:00","nfl",4347028,"New England Patriots at Detroit Lions",0.956,"Patriots at Lions",FALSE,"2018-09-23T20:20:00",FALSE,NA,123594,135,541.58,135,1225,"QRCODE","2018-08-24T18:27:28Z",FALSE,"Detroit, MI 48226","Detroit, MI","ford-field","2000 Brush St.",0.9029952,"https://seatgeek.com/venues/ford-field/tickets","Ford Field","48226","MI","Detroit","US",346,"America/Detroit",11,0,"Ford Field",TRUE,-83.0459,42.34,"NONE","2015-11-04T17:31:52Z",FALSE
"50","2018-09-07","2018-09-07_08.07.42",FALSE,0.858,"https://seatgeek.com/steelers-at-buccaneers-tickets/9-24-2018-tampa-florida-raymond-james-stadium/nfl/4346932","","2018-04-20T00:47:16",FALSE,"2018-09-25T04:15:00","2018-04-20T00:00:00","normal","2018-09-25T00:15:00","nfl",4346932,"Pittsburgh Steelers at Tampa Bay Buccaneers",0.889,"Steelers at Buccaneers",FALSE,"2018-09-24T20:15:00",FALSE,NA,1268,154,412.23,154,1161,"QRCODE","2018-08-24T20:35:07Z",FALSE,"Tampa, FL 33607","Tampa, FL","raymond-james-stadium","4201 North Dale Mabry Highway",0.86513025,"https://seatgeek.com/venues/raymond-james-stadium/tickets","Raymond James Stadium","33607","FL","Tampa","US",39,"America/New_York",16,0,"Raymond James Stadium",TRUE,-82.5034,27.9753,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"51","2018-09-07","2018-09-07_08.07.42",FALSE,0.855,"https://seatgeek.com/vikings-at-rams-tickets/9-27-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346922","","2018-04-20T00:47:14",FALSE,"2018-09-28T04:20:00","2018-04-20T00:00:00","normal","2018-09-28T00:20:00","nfl",4346922,"Minnesota Vikings at Los Angeles Rams",0.885,"Vikings at Rams",FALSE,"2018-09-27T17:20:00",FALSE,NA,3883,60,210.83,60,1972,"QRCODE","2018-09-05T22:17:16Z",FALSE,"Los Angeles, CA 90037","Los Angeles, CA","los-angeles-memorial-coliseum-1","3911 S Figueroa St",0.86898464,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles Memorial Coliseum","90037","CA","Los Angeles","US",51012,"America/Los_Angeles",14,0,"Los Angeles Memorial Coliseum",TRUE,-118.29,34.01,"QRCODE","2018-08-23T17:59:28Z",FALSE
