"","date","timestamp","date_tbd","created_at","popularity","visible_until_utc","description","datetime_local","datetime_utc","type","id","score","status","title","time_tbd","url","announce_date","short_title","datetime_tbd","is_open","general_admission","lowest_price","listing_count","highest_price","visible_listing_count","lowest_price_good_deals","average_price","median_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","address","state","popularity_venue","city","country","postal_code","timezone","num_upcoming_events","id_venue","score_venue","slug","extended_address","metro_code","display_location","name_v2","name","url_venue","has_upcoming_events","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"45","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:30",0.872,"2018-10-14T23:25:00","","2018-10-14T15:25:00","2018-10-14T19:25:00","nfl",4346991,0.826,"normal","Baltimore Ravens at Tennessee Titans",FALSE,"https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991","2018-04-20T00:00:00","Ravens at Titans",FALSE,FALSE,NA,75,361,511,633,63,197.13297,184,"QRCODE",FALSE,"2018-08-24T21:53:35Z","1 Titans Way","TN",0,"Nashville","US","37213","America/New_York",16,1126,0.8546275,"nissan-stadium","Nashville, TN 37213",659,"Nashville, TN","Nissan Stadium","Nissan Stadium","https://seatgeek.com/venues/nissan-stadium/tickets",TRUE,-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"46","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T01:04:04",0.902,"2018-10-15T00:05:00","","2018-10-14T14:05:00","2018-10-14T20:05:00","nfl",4347138,0.858,"normal","Los Angeles Rams at Denver Broncos",FALSE,"https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138","2018-04-20T00:00:00","Rams at Broncos",FALSE,FALSE,NA,186,67,1193,590,188,377.20895,298,"QRCODE",FALSE,"2018-08-24T21:53:38Z","1701 Bryant Street","CO",0,"Denver","US","80204","America/Denver",7,1131,0.9028296,"sports-authority-field-at-mile-high","Denver, CO 80204",751,"Denver, CO","Sports Authority Field at Mile High","Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",TRUE,-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"47","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-05T23:08:47",0.974,"2018-10-15T00:25:00","","2018-10-14T15:25:00","2018-10-14T20:25:00","nfl",4327923,0.939,"normal","Jacksonville Jaguars at Dallas Cowboys",FALSE,"https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923","2018-04-05T00:00:00","Jaguars at Cowboys",FALSE,TRUE,NA,25,2436,2570,1940,25,320.64697,258,"QRCODE",FALSE,"2018-04-17T22:02:33Z","1 AT&T Way","TX",0,"Arlington","US","76011","America/Chicago",20,4965,0.9751414,"at-t-stadium","Arlington, TX 76011",623,"Arlington, TX","AT&T Stadium","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets",TRUE,-97.0957,32.7459,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"48","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:50",0.947,"2018-10-15T04:20:00","","2018-10-14T20:20:00","2018-10-15T00:20:00","nfl",4347095,0.914,"normal","Kansas City Chiefs at New England Patriots",FALSE,"https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095","2018-04-20T00:00:00","Chiefs at Patriots",FALSE,FALSE,NA,220,193,1475,627,196,474.01038,387,"QRCODE",FALSE,"2018-08-24T21:53:35Z","1 Patriot Place","MA",0,"Foxborough","US","02035","America/New_York",15,33,0.8983344,"gillette-stadium","Foxborough, MA 02035",506,"Foxborough, MA","Gillette Stadium","Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets",TRUE,-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"49","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:13",0.924,"2018-10-16T04:15:00","","2018-10-15T19:15:00","2018-10-16T00:15:00","nfl",4346914,0.888,"normal","San Francisco 49ers at Green Bay Packers",FALSE,"https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914","2018-04-20T00:00:00","49ers at Packers",FALSE,FALSE,NA,181,135,644,494,162,313.63702,304,"QRCODE",FALSE,"2018-08-24T21:53:38Z","1265 Lombardi Avenue","WI",0,"Green Bay","US","54304","America/Chicago",6,1125,0.92909414,"lambeau-field","Green Bay, WI 54304",658,"Green Bay, WI","Lambeau Field","Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets",TRUE,-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"50","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:51",0.925,"2018-10-19T04:20:00","","2018-10-18T17:20:00","2018-10-19T00:20:00","nfl",4347102,0.895,"normal","Denver Broncos at Arizona Cardinals",FALSE,"https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102","2018-04-20T00:00:00","Broncos at Cardinals",FALSE,FALSE,NA,48,511,720,746,48,166.92955,127,"QRCODE",FALSE,"2018-08-24T21:53:38Z","1 Cardinals Drive","AZ",0,"Glendale","US","85305","America/Phoenix",10,43,0.93402725,"state-farm-stadium","Glendale, AZ 85305",753,"Glendale, AZ","State Farm Stadium","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets",TRUE,-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
"51","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-08-01T16:01:33",0.528,"2018-10-21T03:30:00","","2018-10-20T18:30:00","2018-10-20T23:30:00","nfl",4471322,0.444,"normal","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",FALSE,"https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/10-20-2018-jonesboro-arkansas-asu-convocation-center-1/nfl/4471322","2018-08-01T00:00:00","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:38Z","217 Olympic Drive","AR",0,"Jonesboro","US","72401","America/Chicago",42,4081,0.5808074,"asu-convocation-center-1","Jonesboro, AR 72401",734,"Jonesboro, AR","ASU Convocation Center","ASU Convocation Center","https://seatgeek.com/venues/asu-convocation-center-1/tickets",TRUE,-90.6691,35.8438,NA,NA,NA
"52","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:22",0.865,"2018-10-21T21:00:00","","2018-10-21T13:00:00","2018-10-21T17:00:00","nfl",4346960,0.828,"normal","Buffalo Bills at Indianapolis Colts",FALSE,"https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960","2018-04-20T00:00:00","Bills at Colts",FALSE,FALSE,NA,30,621,841,974,30,118.68438,101,"QRCODE",FALSE,"2018-08-24T21:53:38Z","500 South Capitol Avenue","IN",0,"Indianapolis","US","46225","America/Indiana/Indianapolis",13,1130,0.9071682,"lucas-oil-stadium","Indianapolis, IN 46225",527,"Indianapolis, IN","Lucas Oil Stadium","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets",TRUE,-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"53","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:33",0.957,"2018-10-21T21:00:00","","2018-10-21T12:00:00","2018-10-21T17:00:00","nfl",4347008,0.934,"normal","New England Patriots at Chicago Bears",FALSE,"https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008","2018-04-20T00:00:00","Patriots at Bears",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:38Z","1410 S. Museum Campus Drive","IL",0,"Chicago","US","60605","America/Chicago",9,31,0.940013,"soldier-field","Chicago, IL 60605",602,"Chicago, IL","Soldier Field","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets",TRUE,-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"54","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:26",0.924,"2018-10-21T21:00:00","","2018-10-21T13:00:00","2018-10-21T17:00:00","nfl",4346975,0.898,"normal","Minnesota Vikings at New York Jets",FALSE,"https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975","2018-04-20T00:00:00","Vikings at Jets",FALSE,FALSE,NA,69,575,1032,928,69,215.39131,178,"QRCODE",FALSE,"2018-08-24T21:53:38Z","1 MetLife Stadium Drive","NJ",0,"East Rutherford","US","07073","America/New_York",16,1587,0.94873494,"metlife-stadium","East Rutherford, NJ 07073",501,"East Rutherford, NJ","MetLife Stadium","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets",TRUE,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"55","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:16",0.858,"2018-10-21T21:00:00","","2018-10-21T13:00:00","2018-10-21T17:00:00","nfl",4346931,0.826,"normal","Cleveland Browns at Tampa Bay Buccaneers",FALSE,"https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931","2018-04-20T00:00:00","Browns at Buccaneers",FALSE,FALSE,NA,95,25,505,369,79,234.56,192,"QRCODE",FALSE,"2018-08-24T21:53:38Z","4201 North Dale Mabry Highway","FL",0,"Tampa","US","33607","America/New_York",14,39,0.86513025,"raymond-james-stadium","Tampa, FL 33607",539,"Tampa, FL","Raymond James Stadium","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets",TRUE,-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"56","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:47",0.877,"2018-10-21T21:00:00","","2018-10-21T13:00:00","2018-10-21T17:00:00","nfl",4347084,0.844,"normal","Detroit Lions at Miami Dolphins",FALSE,"https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084","2018-04-20T00:00:00","Lions at Dolphins",FALSE,FALSE,NA,61,181,899,940,53,159.55801,149,"QRCODE",FALSE,"2018-08-24T21:53:38Z","347 Don Shula Dr.","FL",0,"Miami Gardens","US","33056","America/New_York",35,29,0.8378203,"hard-rock-stadium","Miami Gardens, FL 33056",528,"Miami Gardens, FL","Hard Rock Stadium","Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets",TRUE,-80.24,25.96,"NONE",FALSE,"2017-10-03T18:58:44Z"
"57","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:19",0.823,"2018-10-21T21:00:00","","2018-10-21T13:00:00","2018-10-21T17:00:00","nfl",4346948,0.786,"normal","Houston Texans at Jacksonville Jaguars",FALSE,"https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948","2018-04-20T00:00:00","Texans at Jaguars",FALSE,FALSE,NA,46,560,489,846,46,117.66428,93,"QRCODE",FALSE,"2018-08-24T21:53:38Z","1 Everbank Field Dr","FL",0,"Jacksonville","US","32202","America/New_York",8,5178,0.83759147,"everbank-field","Jacksonville, FL 32202",561,"Jacksonville, FL","EverBank Field","EverBank Field","https://seatgeek.com/venues/everbank-field/tickets",TRUE,-81.6373,30.3239,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"58","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:27",0.903,"2018-10-21T21:00:00","","2018-10-21T12:00:00","2018-10-21T17:00:00","nfl",4346982,0.873,"normal","Cincinnati Bengals at Kansas City Chiefs",FALSE,"https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982","2018-04-20T00:00:00","Bengals at Chiefs",FALSE,FALSE,NA,49,907,602,1085,47,146.76846,134,"QRCODE",FALSE,"2018-08-24T21:53:38Z","1 Arrowhead Drive","MO",0,"Kansas City","US","64129","America/Chicago",8,1128,0.8827867,"arrowhead-stadium","Kansas City, MO 64129",616,"Kansas City, MO","Arrowhead Stadium","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets",TRUE,-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"59","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:39",0.924,"2018-10-21T21:00:00","","2018-10-21T13:00:00","2018-10-21T17:00:00","nfl",4347036,0.895,"normal","Carolina Panthers at Philadelphia Eagles",FALSE,"https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036","2018-04-20T00:00:00","Panthers at Eagles",FALSE,FALSE,NA,206,335,3680,758,156,422.03284,373,"QRCODE",FALSE,"2018-08-24T21:53:38Z","1020 Pattison Ave","PA",0,"Philadelphia","US","19148","America/New_York",14,330,0.90542686,"lincoln-financial-field","Philadelphia, PA 19148",504,"Philadelphia, PA","Lincoln Financial Field","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets",TRUE,-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"60","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:45",0.862,"2018-10-22T00:05:00","","2018-10-21T16:05:00","2018-10-21T20:05:00","nfl",4347071,0.827,"normal","New Orleans Saints at Baltimore Ravens",FALSE,"https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071","2018-04-20T00:00:00","Saints at Ravens",FALSE,FALSE,NA,55,387,619,880,55,148.13179,121,"QRCODE",FALSE,"2018-08-24T21:53:38Z","1101 Russell St","MD",0,"Baltimore","US","21230","America/New_York",7,1121,0.8927189,"m-t-bank-stadium","Baltimore, MD 21230",512,"Baltimore, MD","M&T Bank Stadium","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets",TRUE,-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"61","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:18",0.962,"2018-10-22T00:25:00","","2018-10-21T16:25:00","2018-10-21T20:25:00","nfl",4346941,0.936,"normal","Dallas Cowboys at Washington Redskins",FALSE,"https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941","2018-04-20T00:00:00","Cowboys at Redskins",FALSE,FALSE,NA,182,666,1048,1015,164,329.06305,281,"QRCODE",FALSE,"2018-08-24T21:53:38Z","1600 Fedex Way","MD",0,"Landover","US","20785","America/New_York",6,35,0.9333444,"fedex-field","Landover, MD 20785",511,"Landover, MD","FedEx Field","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets",TRUE,-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"62","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:54",0.933,"2018-10-22T04:20:00","","2018-10-21T17:20:00","2018-10-22T00:20:00","nfl",4347118,0.91,"normal","Los Angeles Rams at San Francisco 49ers",FALSE,"https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118","2018-04-20T00:00:00","Rams at 49ers",FALSE,FALSE,NA,82,732,2989,974,82,222.35246,192,"QRCODE",FALSE,"2018-08-24T21:53:38Z","4900 Marie P DeBartolo Way","CA",0,"Santa Clara","US","95054","America/Los_Angeles",13,58670,0.95768774,"levi-s-stadium","Santa Clara, CA 95054",0,"Santa Clara, CA","Levi's Stadium","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets",TRUE,-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"63","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:42",0.923,"2018-10-23T04:15:00","","2018-10-22T20:15:00","2018-10-23T00:15:00","nfl",4347050,0.899,"normal","New York Giants at Atlanta Falcons",FALSE,"https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050","2018-04-20T00:00:00","Giants at Falcons",FALSE,FALSE,NA,123,809,1791,838,121,307.23856,286,"QRCODE",FALSE,"2018-08-24T21:53:38Z","35 Northside Dr NW","GA",0,"Atlanta","US","30313","America/New_York",20,419590,0.76958936,"mercedes-benz-stadium","Atlanta, GA 30313",0,"Atlanta, GA","Mercedes-Benz Stadium","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",TRUE,-84.4,33.76,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"64","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-02-28T15:00:17",0.406,"2018-10-24T04:00:00","","2018-10-23T19:00:00","2018-10-24T00:00:00","ncaa_football",4281985,0.315,"normal","Troy Trojans at South Alabama Jaguars Football",FALSE,"https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985","2018-02-28T00:00:00","Troy at South Alabama",FALSE,FALSE,NA,26,29,92,11,26,43.58621,36,NA,NA,NA,"1621 Virginia St.","AL",0,"Mobile","US","36604","America/Chicago",5,3716,0.50177634,"ladd-peebles-stadium","Mobile, AL 36604",686,"Mobile, AL","Ladd Peebles Stadium","Ladd Peebles Stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets",TRUE,-88.0761,30.6748,NA,NA,NA
"65","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:36",0.863,"2018-10-26T04:20:00","","2018-10-25T19:20:00","2018-10-26T00:20:00","nfl",4347018,0.845,"normal","Miami Dolphins at Houston Texans",FALSE,"https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018","2018-04-20T00:00:00","Dolphins at Texans",FALSE,FALSE,NA,32,681,620,1080,32,162.83406,135,"QRCODE",FALSE,"2018-08-24T21:53:38Z","1 Reliant Park","TX",0,"Houston","US","77054","America/Chicago",45,41,0.8624192,"nrg-stadium","Houston, TX 77054",618,"Houston, TX","NRG Stadium","NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets",TRUE,-95.4107,29.6847,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"66","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:37",0.902,"2018-10-28T21:00:00","","2018-10-28T13:00:00","2018-10-28T17:00:00","nfl",4347026,0.878,"normal","Seattle Seahawks at Detroit Lions",FALSE,"https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026","2018-04-20T00:00:00","Seahawks at Lions",FALSE,FALSE,NA,66,496,2392,733,62,174.43951,129,"QRCODE",FALSE,"2018-08-24T21:53:39Z","2000 Brush St.","MI",0,"Detroit","US","48226","America/Detroit",11,346,0.9029952,"ford-field","Detroit, MI 48226",505,"Detroit, MI","Ford Field","Ford Field","https://seatgeek.com/venues/ford-field/tickets",TRUE,-83.0459,42.34,"NONE",FALSE,"2015-11-04T17:31:52Z"
"67","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:40",0.856,"2018-10-28T21:00:00","","2018-10-28T13:00:00","2018-10-28T17:00:00","nfl",4347041,0.832,"normal","Tampa Bay Buccaneers at Cincinnati Bengals",FALSE,"https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041","2018-04-20T00:00:00","Buccaneers at Bengals",FALSE,FALSE,NA,40,574,332,915,40,100.82753,90,"QRCODE",FALSE,"2018-08-24T21:53:39Z","1 Paul Brown Stadium","OH",0,"Cincinnati","US","45202","America/New_York",7,1124,0.86166537,"paul-brown-stadium","Cincinnati, OH 45202",515,"Cincinnati, OH","Paul Brown Stadium","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets",TRUE,-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"68","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:17",0.899,"2018-10-28T21:00:00","","2018-10-28T13:00:00","2018-10-28T17:00:00","nfl",4346940,0.884,"normal","Washington Redskins at New York Giants",FALSE,"https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940","2018-04-20T00:00:00","Redskins at Giants",FALSE,FALSE,NA,135,512,1498,805,131,297.30078,239,"QRCODE",FALSE,"2018-08-24T21:53:39Z","1 MetLife Stadium Drive","NJ",0,"East Rutherford","US","07073","America/New_York",16,1587,0.94873494,"metlife-stadium","East Rutherford, NJ 07073",501,"East Rutherford, NJ","MetLife Stadium","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets",TRUE,-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"69","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:45",0.874,"2018-10-28T21:00:00","","2018-10-28T13:00:00","2018-10-28T17:00:00","nfl",4347070,0.855,"normal","Baltimore Ravens at Carolina Panthers",FALSE,"https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070","2018-04-20T00:00:00","Ravens at Panthers",FALSE,FALSE,NA,84,261,588,666,84,227.67433,174,"QRCODE",FALSE,"2018-08-24T21:53:39Z","800 South Mint Street","NC",0,"Charlotte","US","28202","America/New_York",8,1122,0.8968222,"bank-of-america-stadium","Charlotte, NC 28202",517,"Charlotte, NC","Bank of America Stadium","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets",TRUE,-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"70","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:46",0.879,"2018-10-28T21:00:00","","2018-10-28T13:00:00","2018-10-28T17:00:00","nfl",4347078,0.857,"normal","Cleveland Browns at Pittsburgh Steelers",FALSE,"https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078","2018-04-20T00:00:00","Browns at Steelers",FALSE,FALSE,NA,78,294,1138,612,78,304.62244,257,"QRCODE",FALSE,"2018-08-24T21:53:39Z","100 Art Rooney Avenue","PA",0,"Pittsburgh","US","15212","America/New_York",10,1119,0.9033526,"heinz-field","Pittsburgh, PA 15212",508,"Pittsburgh, PA","Heinz Field","Heinz Field","https://seatgeek.com/venues/heinz-field/tickets",TRUE,-80.0158,40.4468,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"71","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:27",0.898,"2018-10-28T21:00:00","","2018-10-28T12:00:00","2018-10-28T17:00:00","nfl",4346981,0.88,"normal","Denver Broncos at Kansas City Chiefs",FALSE,"https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981","2018-04-20T00:00:00","Broncos at Chiefs",FALSE,FALSE,NA,109,788,840,1026,109,219.69797,197,"QRCODE",FALSE,"2018-08-24T21:53:39Z","1 Arrowhead Drive","MO",0,"Kansas City","US","64129","America/Chicago",8,1128,0.8827867,"arrowhead-stadium","Kansas City, MO 64129",616,"Kansas City, MO","Arrowhead Stadium","Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets",TRUE,-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"72","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:33",0.892,"2018-10-28T21:00:00","","2018-10-28T12:00:00","2018-10-28T17:00:00","nfl",4347007,0.873,"normal","New York Jets at Chicago Bears",FALSE,"https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007","2018-04-20T00:00:00","Jets at Bears",FALSE,FALSE,NA,133,131,1197,707,133,327.23663,295,"QRCODE",FALSE,"2018-08-24T21:53:39Z","1410 S. Museum Campus Drive","IL",0,"Chicago","US","60605","America/Chicago",9,31,0.940013,"soldier-field","Chicago, IL 60605",602,"Chicago, IL","Soldier Field","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets",TRUE,-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"73","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T01:04:25",0.868,"2018-10-29T00:05:00","","2018-10-28T13:05:00","2018-10-28T20:05:00","nfl",4347153,0.847,"normal","Indianapolis Colts at Oakland Raiders",FALSE,"https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153","2018-04-20T00:00:00","Colts at Raiders",FALSE,FALSE,NA,76,532,482,839,76,166.80827,152,"QRCODE",FALSE,"2018-08-24T21:53:39Z","7000 Coliseum Way","CA",0,"Oakland","US","94621","America/Los_Angeles",20,14,0.7817843,"oakland-alameda-county-coliseum","Oakland, CA 94621",807,"Oakland, CA","Oakland-Alameda County Coliseum","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",TRUE,-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"74","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:14",0.932,"2018-10-29T00:25:00","","2018-10-28T13:25:00","2018-10-28T20:25:00","nfl",4346921,0.92,"normal","Green Bay Packers at Los Angeles Rams",FALSE,"https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921","2018-04-20T00:00:00","Packers at Rams",FALSE,FALSE,NA,230,579,1350,1097,230,497.44043,445,"QRCODE",FALSE,"2018-08-24T21:53:39Z","3911 S Figueroa St","CA",0,"Los Angeles","US","90037","America/Los_Angeles",8,51012,0.86898464,"los-angeles-memorial-coliseum-1","Los Angeles, CA 90037",0,"Los Angeles, CA","Los Angeles Memorial Coliseum","Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",TRUE,-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"75","2018-09-28","2018-09-28_11.03.25",FALSE,"2018-04-20T00:47:51",0.904,"2018-10-29T00:25:00","","2018-10-28T13:25:00","2018-10-28T20:25:00","nfl",4347101,0.884,"normal","San Francisco 49ers at Arizona Cardinals",FALSE,"https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101","2018-04-20T00:00:00","49ers at Cardinals",FALSE,FALSE,NA,37,766,611,1014,37,137.49217,112,"QRCODE",FALSE,"2018-08-24T21:53:39Z","1 Cardinals Drive","AZ",0,"Glendale","US","85305","America/Phoenix",10,43,0.93402725,"state-farm-stadium","Glendale, AZ 85305",753,"Glendale, AZ","State Farm Stadium","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets",TRUE,-112.262,33.5294,"NONE",FALSE,"2015-12-21T17:26:05Z"
