"","date","timestamp","title","url","type","date_tbd","datetime_tbd","visible_until_utc","datetime_utc","short_title","status","time_tbd","datetime_local","is_open","announce_date","description","popularity","score","id","created_at","general_admission","highest_price","lowest_price_good_deals","lowest_price","listing_count","average_price","visible_listing_count","median_price","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","state","url_venue","extended_address","address","name","metro_code","timezone","name_v2","country","slug","postal_code","city","display_location","popularity_venue","has_upcoming_events","score_venue","num_upcoming_events","id_venue","lat","lon","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"52","2018-09-24","2018-09-24_08.02.47","Denver Broncos at Arizona Cardinals","https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102","nfl",FALSE,FALSE,"2018-10-19T04:20:00","2018-10-19T00:20:00","Broncos at Cardinals","normal",FALSE,"2018-10-18T17:20:00",FALSE,"2018-04-20T00:00:00","",0.934,0.936,4347102,"2018-04-20T00:47:51",NA,721,56,56,477,179.19496,825,145,"QRCODE","2018-08-24T21:53:38Z",FALSE,"AZ","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ 85305","1 Cardinals Drive","State Farm Stadium",753,"America/Phoenix","State Farm Stadium","US","state-farm-stadium","85305","Glendale","Glendale, AZ",0,TRUE,0.93402725,10,43,33.5294,-112.262,"NONE","2015-12-21T17:26:05Z",FALSE
"53","2018-09-24","2018-09-24_08.02.47","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/10-20-2018-jonesboro-arkansas-asu-convocation-center-1/nfl/4471322","nfl",FALSE,FALSE,"2018-10-21T03:30:00","2018-10-20T23:30:00","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","normal",FALSE,"2018-10-20T18:30:00",FALSE,"2018-08-01T00:00:00","",0.555,0.455,4471322,"2018-08-01T16:01:33",NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE","2018-08-24T21:53:38Z",FALSE,"AR","https://seatgeek.com/venues/asu-convocation-center-1/tickets","Jonesboro, AR 72401","217 Olympic Drive","ASU Convocation Center",734,"America/Chicago","ASU Convocation Center","US","asu-convocation-center-1","72401","Jonesboro","Jonesboro, AR",0,TRUE,0.5808074,42,4081,35.8438,-90.6691,NA,NA,NA
"54","2018-09-24","2018-09-24_08.02.47","New England Patriots at Chicago Bears","https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008","nfl",FALSE,FALSE,"2018-10-21T21:00:00","2018-10-21T17:00:00","Patriots at Bears","normal",FALSE,"2018-10-21T12:00:00",FALSE,"2018-04-20T00:00:00","",0.974,0.991,4347008,"2018-04-20T00:47:33",NA,1460,357,343,67,649.49255,557,595,"QRCODE","2018-08-24T21:53:38Z",FALSE,"IL","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL 60605","1410 S. Museum Campus Drive","Soldier Field",602,"America/Chicago","Soldier Field","US","soldier-field","60605","Chicago","Chicago, IL",0,TRUE,0.940013,9,31,41.8623,-87.6159,"NONE","2018-06-02T00:44:08Z",FALSE
"55","2018-09-24","2018-09-24_08.02.47","Buffalo Bills at Indianapolis Colts","https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960","nfl",FALSE,FALSE,"2018-10-21T21:00:00","2018-10-21T17:00:00","Bills at Colts","normal",FALSE,"2018-10-21T13:00:00",FALSE,"2018-04-20T00:00:00","",0.873,0.859,4346960,"2018-04-20T00:47:22",NA,875,33,33,625,106.8832,989,83,"QRCODE","2018-08-24T21:53:38Z",FALSE,"IN","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN 46225","500 South Capitol Avenue","Lucas Oil Stadium",527,"America/Indiana/Indianapolis","Lucas Oil Stadium","US","lucas-oil-stadium","46225","Indianapolis","Indianapolis, IN",0,TRUE,0.9071682,14,1130,39.7601,-86.1639,"QRCODE_TM","2018-09-13T22:29:37Z",FALSE
"56","2018-09-24","2018-09-24_08.02.47","Minnesota Vikings at New York Jets","https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975","nfl",FALSE,FALSE,"2018-10-21T21:00:00","2018-10-21T17:00:00","Vikings at Jets","normal",FALSE,"2018-10-21T13:00:00",FALSE,"2018-04-20T00:00:00","",0.952,0.963,4346975,"2018-04-20T00:47:26",NA,1063,71,71,478,225.25314,932,188,"QRCODE","2018-08-24T21:53:38Z",FALSE,"NJ","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","1 MetLife Stadium Drive","MetLife Stadium",501,"America/New_York","MetLife Stadium","US","metlife-stadium","07073","East Rutherford","East Rutherford, NJ",0,TRUE,0.94873494,16,1587,40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"57","2018-09-24","2018-09-24_08.02.47","Detroit Lions at Miami Dolphins","https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084","nfl",FALSE,FALSE,"2018-10-21T21:00:00","2018-10-21T17:00:00","Lions at Dolphins","normal",FALSE,"2018-10-21T13:00:00",FALSE,"2018-04-20T00:00:00","",0.905,0.902,4347084,"2018-04-20T00:47:47",NA,902,53,62,140,155.51428,903,137,"QRCODE","2018-08-24T21:53:38Z",FALSE,"FL","https://seatgeek.com/venues/hard-rock-stadium/tickets","Miami Gardens, FL 33056","347 Don Shula Dr.","Hard Rock Stadium",528,"America/New_York","Hard Rock Stadium","US","hard-rock-stadium","33056","Miami Gardens","Miami Gardens, FL",0,TRUE,0.8378203,36,29,25.96,-80.24,"NONE","2017-10-03T18:58:44Z",FALSE
"58","2018-09-24","2018-09-24_08.02.47","Cleveland Browns at Tampa Bay Buccaneers","https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931","nfl",FALSE,FALSE,"2018-10-21T21:00:00","2018-10-21T17:00:00","Browns at Buccaneers","normal",FALSE,"2018-10-21T13:00:00",FALSE,"2018-04-20T00:00:00","",0.875,0.868,4346931,"2018-04-20T00:47:16",NA,558,79,82,19,268.05264,331,205,"QRCODE","2018-08-24T21:53:38Z",FALSE,"FL","https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa, FL 33607","4201 North Dale Mabry Highway","Raymond James Stadium",539,"America/New_York","Raymond James Stadium","US","raymond-james-stadium","33607","Tampa","Tampa, FL",0,TRUE,0.86513025,15,39,27.9753,-82.5034,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"59","2018-09-24","2018-09-24_08.02.47","Houston Texans at Jacksonville Jaguars","https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948","nfl",FALSE,FALSE,"2018-10-21T21:00:00","2018-10-21T17:00:00","Texans at Jaguars","normal",FALSE,"2018-10-21T13:00:00",FALSE,"2018-04-20T00:00:00","",0.834,0.815,4346948,"2018-04-20T00:47:19",NA,588,51,51,691,127.69,NA,NA,"QRCODE","2018-08-24T21:53:38Z",FALSE,"FL","https://seatgeek.com/venues/everbank-field/tickets","Jacksonville, FL 32202","1 Everbank Field Dr","EverBank Field",561,"America/New_York","EverBank Field","US","everbank-field","32202","Jacksonville","Jacksonville, FL",0,TRUE,0.83759147,8,5178,30.3239,-81.6373,"QRCODE_TM","2015-10-17T20:03:42Z",FALSE
"60","2018-09-24","2018-09-24_08.02.47","Cincinnati Bengals at Kansas City Chiefs","https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982","nfl",FALSE,FALSE,"2018-10-21T21:00:00","2018-10-21T17:00:00","Bengals at Chiefs","normal",FALSE,"2018-10-21T12:00:00",FALSE,"2018-04-20T00:00:00","",0.902,0.899,4346982,"2018-04-20T00:47:27",NA,605,51,50,936,148.5,1088,136,"QRCODE","2018-08-24T21:53:38Z",FALSE,"MO","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO 64129","1 Arrowhead Drive","Arrowhead Stadium",616,"America/Chicago","Arrowhead Stadium","US","arrowhead-stadium","64129","Kansas City","Kansas City, MO",0,TRUE,0.8827867,8,1128,39.0489,-94.4839,"QRCODE_TM","2015-08-20T16:20:51Z",FALSE
"61","2018-09-24","2018-09-24_08.02.47","Carolina Panthers at Philadelphia Eagles","https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036","nfl",FALSE,FALSE,"2018-10-21T21:00:00","2018-10-21T17:00:00","Panthers at Eagles","normal",FALSE,"2018-10-21T13:00:00",FALSE,"2018-04-20T00:00:00","",0.939,0.943,4347036,"2018-04-20T00:47:39",NA,3680,156,212,338,434.56805,884,391,"QRCODE","2018-08-24T21:53:38Z",FALSE,"PA","https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA 19148","1020 Pattison Ave","Lincoln Financial Field",504,"America/New_York","Lincoln Financial Field","US","lincoln-financial-field","19148","Philadelphia","Philadelphia, PA",0,TRUE,0.90542686,15,330,39.9046,-75.1675,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"62","2018-09-24","2018-09-24_08.02.47","New Orleans Saints at Baltimore Ravens","https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071","nfl",FALSE,FALSE,"2018-10-22T00:05:00","2018-10-21T20:05:00","Saints at Ravens","normal",FALSE,"2018-10-21T16:05:00",FALSE,"2018-04-20T00:00:00","",0.884,0.877,4347071,"2018-04-20T00:47:45",NA,611,51,51,449,153.75946,890,128,"QRCODE","2018-08-24T21:53:38Z",FALSE,"MD","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD 21230","1101 Russell St","M&T Bank Stadium",512,"America/New_York","M&T Bank Stadium","US","m-t-bank-stadium","21230","Baltimore","Baltimore, MD",0,TRUE,0.8927189,7,1121,39.2774,-76.623,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"63","2018-09-24","2018-09-24_08.02.47","Dallas Cowboys at Washington Redskins","https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941","nfl",FALSE,FALSE,"2018-10-22T00:25:00","2018-10-21T20:25:00","Cowboys at Redskins","normal",FALSE,"2018-10-21T16:25:00",FALSE,"2018-04-20T00:00:00","",0.981,0.995,4346941,"2018-04-20T00:47:18",NA,1101,182,183,578,336.47925,1032,285,"QRCODE","2018-08-24T21:53:38Z",FALSE,"MD","https://seatgeek.com/venues/fedex-field/tickets","Landover, MD 20785","1600 Fedex Way","FedEx Field",511,"America/New_York","FedEx Field","US","fedex-field","20785","Landover","Landover, MD",0,TRUE,0.9333444,6,35,38.9071,-76.8658,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"64","2018-09-24","2018-09-24_08.02.47","Los Angeles Rams at San Francisco 49ers","https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118","nfl",FALSE,FALSE,"2018-10-22T04:20:00","2018-10-22T00:20:00","Rams at 49ers","normal",FALSE,"2018-10-21T17:20:00",FALSE,"2018-04-20T00:00:00","",0.922,0.927,4347118,"2018-04-20T00:47:54",NA,123726,91,91,752,575.7447,1011,214,"QRCODE","2018-08-24T21:53:38Z",FALSE,"CA","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA 95054","4900 Marie P DeBartolo Way","Levi's Stadium",0,"America/Los_Angeles","Levi's Stadium","US","levi-s-stadium","95054","Santa Clara","Santa Clara, CA",0,TRUE,0.95768774,13,58670,37.4023,-121.969,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"65","2018-09-24","2018-09-24_08.02.47","New York Giants at Atlanta Falcons","https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050","nfl",FALSE,FALSE,"2018-10-23T04:15:00","2018-10-23T00:15:00","Giants at Falcons","normal",FALSE,"2018-10-22T20:15:00",FALSE,"2018-04-20T00:00:00","",0.933,0.942,4347050,"2018-04-20T00:47:42",NA,1991,122,128,732,324.27185,910,304,"QRCODE","2018-08-24T21:53:38Z",FALSE,"GA","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA 30313","441 M.L.K. Jr Dr NW","Mercedes-Benz Stadium",0,"America/New_York","Mercedes-Benz Stadium","US","mercedes-benz-stadium","30313","Atlanta","Atlanta, GA",0,TRUE,0.76958936,19,419590,33.76,-84.4,"QRCODE","2018-08-23T20:14:46Z",FALSE
"66","2018-09-24","2018-09-24_08.02.47","Troy Trojans at South Alabama Jaguars Football","https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985","ncaa_football",FALSE,FALSE,"2018-10-24T04:00:00","2018-10-24T00:00:00","Troy at South Alabama","normal",FALSE,"2018-10-23T19:00:00",FALSE,"2018-02-28T00:00:00","",0.396,0.262,4281985,"2018-02-28T15:00:17",NA,93,26,26,29,43.689655,11,36,NA,NA,NA,"AL","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Mobile, AL 36604","1621 Virginia St.","Ladd Peebles Stadium",686,"America/Chicago","Ladd Peebles Stadium","US","ladd-peebles-stadium","36604","Mobile","Mobile, AL",0,TRUE,0.50177634,5,3716,30.6748,-88.0761,NA,NA,NA
"67","2018-09-24","2018-09-24_08.02.47","Miami Dolphins at Houston Texans","https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018","nfl",FALSE,FALSE,"2018-10-26T04:20:00","2018-10-26T00:20:00","Dolphins at Texans","normal",FALSE,"2018-10-25T19:20:00",FALSE,"2018-04-20T00:00:00","",0.889,0.901,4347018,"2018-04-20T00:47:36",NA,716,41,42,457,162.69585,948,132,"QRCODE","2018-08-24T21:53:38Z",FALSE,"TX","https://seatgeek.com/venues/nrg-stadium/tickets","Houston, TX 77054","1 Reliant Park","NRG Stadium",618,"America/Chicago","NRG Stadium","US","nrg-stadium","77054","Houston","Houston, TX",0,TRUE,0.8624192,47,41,29.6847,-95.4107,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"68","2018-09-24","2018-09-24_08.02.47","Seattle Seahawks at Detroit Lions","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026","nfl",FALSE,FALSE,"2018-10-28T21:00:00","2018-10-28T17:00:00","Seahawks at Lions","normal",FALSE,"2018-10-28T13:00:00",FALSE,"2018-04-20T00:00:00","",0.915,0.921,4347026,"2018-04-20T00:47:37",NA,2403,42,66,500,169.708,784,141,"QRCODE","2018-08-24T21:53:39Z",FALSE,"MI","https://seatgeek.com/venues/ford-field/tickets","Detroit, MI 48226","2000 Brush St.","Ford Field",505,"America/Detroit","Ford Field","US","ford-field","48226","Detroit","Detroit, MI",0,TRUE,0.9029952,11,346,42.34,-83.0459,"NONE","2015-11-04T17:31:52Z",FALSE
"69","2018-09-24","2018-09-24_08.02.47","Tampa Bay Buccaneers at Cincinnati Bengals","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041","nfl",FALSE,FALSE,"2018-10-28T21:00:00","2018-10-28T17:00:00","Buccaneers at Bengals","normal",FALSE,"2018-10-28T13:00:00",FALSE,"2018-04-20T00:00:00","",0.869,0.869,4347041,"2018-04-20T00:47:40",NA,332,39,39,696,99.16,NA,NA,"QRCODE","2018-08-24T21:53:39Z",FALSE,"OH","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH 45202","1 Paul Brown Stadium","Paul Brown Stadium",515,"America/New_York","Paul Brown Stadium","US","paul-brown-stadium","45202","Cincinnati","Cincinnati, OH",0,TRUE,0.86166537,7,1124,39.0961,-84.5177,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"70","2018-09-24","2018-09-24_08.02.47","Baltimore Ravens at Carolina Panthers","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070","nfl",FALSE,FALSE,"2018-10-28T21:00:00","2018-10-28T17:00:00","Ravens at Panthers","normal",FALSE,"2018-10-28T13:00:00",FALSE,"2018-04-20T00:00:00","",0.892,0.901,4347070,"2018-04-20T00:47:45",NA,588,83,89,346,214.5289,792,164,"QRCODE","2018-08-24T21:53:39Z",FALSE,"NC","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte, NC 28202","800 South Mint Street","Bank of America Stadium",517,"America/New_York","Bank of America Stadium","US","bank-of-america-stadium","28202","Charlotte","Charlotte, NC",0,TRUE,0.8968222,8,1122,35.2243,-80.8524,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"71","2018-09-24","2018-09-24_08.02.47","Washington Redskins at New York Giants","https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940","nfl",FALSE,FALSE,"2018-10-28T21:00:00","2018-10-28T17:00:00","Redskins at Giants","normal",FALSE,"2018-10-28T13:00:00",FALSE,"2018-04-20T00:00:00","",0.924,0.943,4346940,"2018-04-20T00:47:17",NA,1369,133,133,432,308.88,NA,NA,"QRCODE","2018-08-24T21:53:39Z",FALSE,"NJ","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","1 MetLife Stadium Drive","MetLife Stadium",501,"America/New_York","MetLife Stadium","US","metlife-stadium","07073","East Rutherford","East Rutherford, NJ",0,TRUE,0.94873494,16,1587,40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"72","2018-09-24","2018-09-24_08.02.47","Cleveland Browns at Pittsburgh Steelers","https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078","nfl",FALSE,FALSE,"2018-10-28T21:00:00","2018-10-28T17:00:00","Browns at Steelers","normal",FALSE,"2018-10-28T13:00:00",FALSE,"2018-04-20T00:00:00","",0.898,0.906,4347078,"2018-04-20T00:47:46",NA,1140,110,128,282,299.81204,651,255,"QRCODE","2018-08-24T21:53:39Z",FALSE,"PA","https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA 15212","100 Art Rooney Avenue","Heinz Field",508,"America/New_York","Heinz Field","US","heinz-field","15212","Pittsburgh","Pittsburgh, PA",0,TRUE,0.9033526,10,1119,40.4468,-80.0158,"QRCODE_TM","2015-12-08T15:36:23Z",FALSE
"73","2018-09-24","2018-09-24_08.02.47","Denver Broncos at Kansas City Chiefs","https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981","nfl",FALSE,FALSE,"2018-10-28T21:00:00","2018-10-28T17:00:00","Broncos at Chiefs","normal",FALSE,"2018-10-28T12:00:00",FALSE,"2018-04-20T00:00:00","",0.906,0.917,4346981,"2018-04-20T00:47:27",NA,691,78,78,975,187.59,NA,NA,"QRCODE","2018-08-24T21:53:39Z",FALSE,"MO","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO 64129","1 Arrowhead Drive","Arrowhead Stadium",616,"America/Chicago","Arrowhead Stadium","US","arrowhead-stadium","64129","Kansas City","Kansas City, MO",0,TRUE,0.8827867,8,1128,39.0489,-94.4839,"QRCODE_TM","2015-08-20T16:20:51Z",FALSE
"74","2018-09-24","2018-09-24_08.02.47","New York Jets at Chicago Bears","https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007","nfl",FALSE,FALSE,"2018-10-28T21:00:00","2018-10-28T17:00:00","Jets at Bears","normal",FALSE,"2018-10-28T12:00:00",FALSE,"2018-04-20T00:00:00","",0.917,0.93,4347007,"2018-04-20T00:47:33",NA,1197,133,133,118,312.8729,802,281,"QRCODE","2018-08-24T21:53:39Z",FALSE,"IL","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL 60605","1410 S. Museum Campus Drive","Soldier Field",602,"America/Chicago","Soldier Field","US","soldier-field","60605","Chicago","Chicago, IL",0,TRUE,0.940013,9,31,41.8623,-87.6159,"NONE","2018-06-02T00:44:08Z",FALSE
"75","2018-09-24","2018-09-24_08.02.47","Indianapolis Colts at Oakland Raiders","https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153","nfl",FALSE,FALSE,"2018-10-29T00:05:00","2018-10-28T20:05:00","Colts at Raiders","normal",FALSE,"2018-10-28T13:05:00",FALSE,"2018-04-20T00:00:00","",0.882,0.887,4347153,"2018-04-20T01:04:25",NA,588,79,83,513,183.46783,826,175,"QRCODE","2018-08-24T21:53:39Z",FALSE,"CA","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA 94621","7000 Coliseum Way","Oakland-Alameda County Coliseum",807,"America/Los_Angeles","Oakland-Alameda County Coliseum","US","oakland-alameda-county-coliseum","94621","Oakland","Oakland, CA",0,TRUE,0.7817843,21,14,37.7469,-122.201,"PDF417","2015-06-24T00:00:00Z",FALSE
"76","2018-09-24","2018-09-24_08.02.47","Green Bay Packers at Los Angeles Rams","https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921","nfl",FALSE,FALSE,"2018-10-29T00:25:00","2018-10-28T20:25:00","Packers at Rams","normal",FALSE,"2018-10-28T13:25:00",FALSE,"2018-04-20T00:00:00","",0.94,0.962,4346921,"2018-04-20T00:47:14",NA,10988,266,266,489,606.95,NA,NA,"QRCODE","2018-08-24T21:53:39Z",FALSE,"CA","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles, CA 90037","3911 S Figueroa St","Los Angeles Memorial Coliseum",0,"America/Los_Angeles","Los Angeles Memorial Coliseum","US","los-angeles-memorial-coliseum-1","90037","Los Angeles","Los Angeles, CA",0,TRUE,0.86898464,9,51012,34.0138,-118.288,"QRCODE","2018-08-23T17:59:28Z",FALSE
"77","2018-09-24","2018-09-24_08.02.47","San Francisco 49ers at Arizona Cardinals","https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101","nfl",FALSE,FALSE,"2018-10-29T00:25:00","2018-10-28T20:25:00","49ers at Cardinals","normal",FALSE,"2018-10-28T13:25:00",FALSE,"2018-04-20T00:00:00","",0.912,0.922,4347101,"2018-04-20T00:47:51",NA,668,41,41,763,141.39581,1091,116,"QRCODE","2018-08-24T21:53:39Z",FALSE,"AZ","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ 85305","1 Cardinals Drive","State Farm Stadium",753,"America/Phoenix","State Farm Stadium","US","state-farm-stadium","85305","Glendale","Glendale, AZ",0,TRUE,0.93402725,10,43,33.5294,-112.262,"NONE","2015-12-21T17:26:05Z",FALSE
"78","2018-09-24","2018-09-24_08.02.47","New Orleans Saints at Minnesota Vikings","https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136","nfl",FALSE,FALSE,"2018-10-29T04:20:00","2018-10-29T00:20:00","Saints at Vikings","normal",FALSE,"2018-10-28T19:20:00",FALSE,"2018-04-20T00:00:00","",0.911,0.921,4347136,"2018-04-20T01:04:04",NA,2282,129,135,467,334.5482,834,284,"QRCODE","2018-08-24T21:53:39Z",FALSE,"MN","https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis, MN 55415","900 South 5th Street","U.S. Bank Stadium",0,"America/Chicago","U.S. Bank Stadium","US","u-s-bank-stadium","55415","Minneapolis","Minneapolis, MN",0,TRUE,0.88524246,15,218451,44.97,-93.26,"NONE","2018-08-22T15:34:15Z",FALSE
"79","2018-09-24","2018-09-24_08.02.47","New England Patriots at Buffalo Bills","https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062","nfl",FALSE,FALSE,"2018-10-30T04:15:00","2018-10-30T00:15:00","Patriots at Bills","normal",FALSE,"2018-10-29T20:15:00",FALSE,"2018-04-20T00:00:00","",0.904,0.92,4347062,"2018-04-20T00:47:44",NA,124052,94,94,932,315.235,1120,163,"QRCODE","2018-08-24T21:53:39Z",FALSE,"NY","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY 14127","1 Bills Drive","New Era Field",514,"America/New_York","New Era Field","US","new-era-field","14127","Orchard Park","Orchard Park, NY",0,TRUE,0.8815085,7,1135,42.7737,-78.7874,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"80","2018-09-24","2018-09-24_08.02.47","Oakland Raiders at San Francisco 49ers","https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131","nfl",FALSE,FALSE,"2018-11-02T04:20:00","2018-11-02T00:20:00","Raiders at 49ers","normal",FALSE,"2018-11-01T17:20:00",FALSE,"2018-04-20T00:00:00","",0.959,0.994,4347131,"2018-04-20T00:47:57",NA,2990,275,275,755,535.82,NA,NA,"QRCODE","2018-08-24T21:53:39Z",FALSE,"CA","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA 95054","4900 Marie P DeBartolo Way","Levi's Stadium",0,"America/Los_Angeles","Levi's Stadium","US","levi-s-stadium","95054","Santa Clara","Santa Clara, CA",0,TRUE,0.95768774,13,58670,37.4023,-121.969,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"81","2018-09-24","2018-09-24_08.02.47","South Alabama Jaguars at Arkansas State Red Wolves Football","https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935","ncaa_football",FALSE,FALSE,"2018-11-03T23:00:00","2018-11-03T19:00:00","South Alabama at Arkansas State","normal",FALSE,"2018-11-03T14:00:00",FALSE,"2018-02-28T00:00:00","",0.574,0.511,4281935,"2018-02-28T15:00:09",NA,78,NA,23,121,43.842976,92,45,NA,NA,NA,"AR","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","Jonesboro, AR 72401","2180 Aggie Rd","Centennial Bank Stadium",0,"America/Chicago","Centennial Bank Stadium","US","centennial-bank-stadium-1","72401","Jonesboro","Jonesboro, AR",0,TRUE,0.47753516,3,8896,35.8429,-90.6797,NA,NA,NA
"82","2018-09-24","2018-09-24_08.02.47","New York Jets at Miami Dolphins","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083","nfl",FALSE,FALSE,"2018-11-04T22:00:00","2018-11-04T18:00:00","Jets at Dolphins","normal",FALSE,"2018-11-04T13:00:00",FALSE,"2018-04-20T00:00:00","",0.892,0.914,4347083,"2018-04-20T00:47:47",NA,906,61,73,148,176.77702,882,158,"QRCODE","2018-08-24T21:53:39Z",FALSE,"FL","https://seatgeek.com/venues/hard-rock-stadium/tickets","Miami Gardens, FL 33056","347 Don Shula Dr.","Hard Rock Stadium",528,"America/New_York","Hard Rock Stadium","US","hard-rock-stadium","33056","Miami Gardens","Miami Gardens, FL",0,TRUE,0.8378203,36,29,25.96,-80.24,"NONE","2017-10-03T18:58:44Z",FALSE
