"","date","timestamp","datetime_utc","description","id","status","short_title","datetime_local","time_tbd","score","datetime_tbd","announce_date","title","visible_until_utc","is_open","url","created_at","date_tbd","type","popularity","general_admission","lowest_price_good_deals","average_price","listing_count","highest_price","lowest_price","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","name_v2","score_venue","postal_code","city","display_location","id_venue","extended_address","state","address","popularity_venue","has_upcoming_events","country","num_upcoming_events","name","timezone","url_venue","slug","lat","lon","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"160","2018-09-06","2018-09-06_16.00.13","2018-11-16T01:20:00","",4347126,"normal","Packers at Seahawks","2018-11-15T17:20:00",FALSE,0.957,FALSE,"2018-04-20T00:00:00","Green Bay Packers at Seattle Seahawks","2018-11-16T05:20:00",FALSE,"https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","2018-04-20T00:47:56",FALSE,"nfl",0.861,NA,266,655.66,900,2124,266,"QRCODE","2018-08-24T21:53:40Z",FALSE,"CenturyLink Field",0.87232786,"98134","Seattle","Seattle, WA",339,"Seattle, WA 98134","WA","800 Occidental Ave S",0,TRUE,"US",14,"CenturyLink Field","America/Los_Angeles","https://seatgeek.com/venues/centurylink-field/tickets","centurylink-field",47.6,-122.33,"QRCODE","2018-03-02T22:54:54Z",FALSE
"161","2018-09-06","2018-09-06_16.00.13","2018-11-17T18:00:00","",4281956,"normal","South Alabama at Louisiana","2018-11-17T12:00:00",FALSE,0.488,FALSE,"2018-02-28T00:00:00","South Alabama Jaguars at Louisiana Ragin Cajuns Football","2018-11-17T22:00:00",FALSE,"https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-12-pm/4281956","2018-02-28T15:00:12",FALSE,"ncaa_football",0.478,NA,56,67.23,145,84,56,NA,NA,NA,"Cajun Field",0.43303972,"70506","Lafayette","Lafayette, LA",2796,"Lafayette, LA 70506","LA","201 Rhienhardt Drive",0,TRUE,"US",5,"Cajun Field","America/Chicago","https://seatgeek.com/venues/cajun-field/tickets","cajun-field",30.22,-92.04,NA,NA,NA
"162","2018-09-06","2018-09-06_16.00.13","2018-11-18T18:00:00","",4347068,"normal","Bengals at Ravens","2018-11-18T13:00:00",FALSE,0.828,FALSE,"2018-04-20T00:00:00","Cincinnati Bengals at Baltimore Ravens","2018-11-18T22:00:00",FALSE,"https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","2018-04-20T00:47:45",FALSE,"nfl",0.75,NA,43,183.82,2571,833,43,"QRCODE","2018-08-24T21:53:40Z",FALSE,"M&T Bank Stadium",0.8927189,"21230","Baltimore","Baltimore, MD",1121,"Baltimore, MD 21230","MD","1101 Russell St",0,TRUE,"US",9,"M&T Bank Stadium","America/New_York","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium",39.2774,-76.623,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"163","2018-09-06","2018-09-06_16.00.13","2018-11-18T18:00:00","",4347025,"normal","Panthers at Lions","2018-11-18T13:00:00",FALSE,0.89,FALSE,"2018-04-20T00:00:00","Carolina Panthers at Detroit Lions","2018-11-18T22:00:00",FALSE,"https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","2018-04-20T00:47:37",FALSE,"nfl",0.812,NA,67,254.97,1269,11426,67,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Ford Field",0.9029952,"48226","Detroit","Detroit, MI",346,"Detroit, MI 48226","MI","2000 Brush St.",0,TRUE,"US",11,"Ford Field","America/Detroit","https://seatgeek.com/venues/ford-field/tickets","ford-field",42.34,-83.0459,"NONE","2015-11-04T17:31:52Z",FALSE
"164","2018-09-06","2018-09-06_16.00.13","2018-11-18T18:00:00","",4347005,"normal","Vikings at Bears","2018-11-18T12:00:00",FALSE,0.903,FALSE,"2018-04-20T00:00:00","Minnesota Vikings at Chicago Bears","2018-11-18T22:00:00",FALSE,"https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","2018-04-20T00:47:32",FALSE,"nfl",0.815,NA,103,381.89,1933,1969,103,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Soldier Field",0.940013,"60605","Chicago","Chicago, IL",31,"Chicago, IL 60605","IL","1410 S. Museum Campus Drive",0,TRUE,"US",12,"Soldier Field","America/Chicago","https://seatgeek.com/venues/soldier-field/tickets","soldier-field",41.8623,-87.6159,"NONE","2018-06-02T00:44:08Z",FALSE
"165","2018-09-06","2018-09-06_16.00.13","2018-11-18T18:00:00","",4347049,"normal","Cowboys at Falcons","2018-11-18T13:00:00",FALSE,0.952,FALSE,"2018-04-20T00:00:00","Dallas Cowboys at Atlanta Falcons","2018-11-18T22:00:00",FALSE,"https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","2018-04-20T00:47:41",FALSE,"nfl",0.865,NA,212,534.85,1587,2946,212,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Mercedes-Benz Stadium",0.76958936,"30313","Atlanta","Atlanta, GA",419590,"Atlanta, GA 30313","GA","441 M.L.K. Jr Dr NW",0,TRUE,"US",15,"Mercedes-Benz Stadium","America/New_York","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","mercedes-benz-stadium",33.76,-84.4,"QRCODE","2018-08-23T20:14:46Z",FALSE
"166","2018-09-06","2018-09-06_16.00.13","2018-11-18T18:00:00","",4346969,"normal","Eagles at Saints","2018-11-18T12:00:00",FALSE,0.91,FALSE,"2018-04-20T00:00:00","Philadelphia Eagles at New Orleans Saints","2018-11-18T22:00:00",TRUE,"https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","2018-04-20T00:47:25",FALSE,"nfl",0.823,NA,160,393.62,1298,3000,160,"QRCODE","2018-05-29T20:39:16Z",FALSE,"Mercedes-Benz Superdome",0.8966978,"70112","New Orleans","New Orleans, LA",128,"New Orleans, LA 70112","LA","1500 Sugar Bowl Drive",0,TRUE,"US",20,"Mercedes-Benz Superdome","America/Chicago","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome",29.9515,-90.0786,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"167","2018-09-06","2018-09-06_16.00.13","2018-11-18T18:00:00","",4346957,"normal","Titans at Colts","2018-11-18T13:00:00",FALSE,0.846,FALSE,"2018-04-20T00:00:00","Tennessee Titans at Indianapolis Colts","2018-11-18T22:00:00",FALSE,"https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","2018-04-20T00:47:22",FALSE,"nfl",0.773,NA,31,169.85,2435,6154,31,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Lucas Oil Stadium",0.9071682,"46225","Indianapolis","Indianapolis, IN",1130,"Indianapolis, IN 46225","IN","500 South Capitol Avenue",0,TRUE,"US",14,"Lucas Oil Stadium","America/Indiana/Indianapolis","https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium",39.7601,-86.1639,"QRCODE_TM","2015-08-22T16:51:43Z",FALSE
"168","2018-09-06","2018-09-06_16.00.13","2018-11-18T18:00:00","",4346929,"normal","Buccaneers at Giants","2018-11-18T13:00:00",FALSE,0.898,FALSE,"2018-04-20T00:00:00","Tampa Bay Buccaneers at New York Giants","2018-11-18T22:00:00",FALSE,"https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","2018-04-20T00:47:16",FALSE,"nfl",0.808,NA,94,274.69,2394,6022,94,"QRCODE","2018-08-24T21:53:40Z",FALSE,"MetLife Stadium",0.94873494,"07073","East Rutherford","East Rutherford, NJ",1587,"East Rutherford, NJ 07073","NJ","1 MetLife Stadium Drive",0,TRUE,"US",21,"MetLife Stadium","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium",40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"169","2018-09-06","2018-09-06_16.00.13","2018-11-18T18:00:00","",4346939,"normal","Texans at Redskins","2018-11-18T13:00:00",FALSE,0.9,FALSE,"2018-04-20T00:00:00","Houston Texans at Washington Redskins","2018-11-18T22:00:00",FALSE,"https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","2018-04-20T00:47:17",FALSE,"nfl",0.812,NA,80,209.46,2019,1276,80,"QRCODE","2018-08-24T21:53:40Z",FALSE,"FedEx Field",0.9333444,"20785","Landover","Landover, MD",35,"Landover, MD 20785","MD","1600 Fedex Way",0,TRUE,"US",9,"FedEx Field","America/New_York","https://seatgeek.com/venues/fedex-field/tickets","fedex-field",38.9071,-76.8658,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"170","2018-09-06","2018-09-06_16.00.13","2018-11-18T21:05:00","",4347100,"normal","Raiders at Cardinals","2018-11-18T14:05:00",FALSE,0.913,FALSE,"2018-04-20T00:00:00","Oakland Raiders at Arizona Cardinals","2018-11-19T01:05:00",FALSE,"https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","2018-04-20T00:47:51",FALSE,"nfl",0.831,NA,101,312.41,1609,1360,101,"QRCODE","2018-08-24T21:53:40Z",FALSE,"State Farm Stadium",0.93402725,"85305","Glendale","Glendale, AZ",43,"Glendale, AZ 85305","AZ","1 Cardinals Drive",0,TRUE,"US",11,"State Farm Stadium","America/Phoenix","https://seatgeek.com/venues/state-farm-stadium/tickets","state-farm-stadium",33.5294,-112.262,"NONE","2015-12-21T17:26:05Z",FALSE
"171","2018-09-06","2018-09-06_16.00.13","2018-11-18T21:05:00","",4347110,"normal","Broncos at Chargers","2018-11-18T13:05:00",FALSE,0.93,FALSE,"2018-04-20T00:00:00","Denver Broncos at Los Angeles Chargers","2018-11-19T01:05:00",FALSE,"https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","2018-04-20T00:47:52",FALSE,"nfl",0.83,NA,163,316.48,803,4606,163,"QRCODE","2018-08-24T21:53:40Z",FALSE,"StubHub Center",0.7228164,"90746","Carson","Carson, CA",52,"Carson, CA 90746","CA","18400 Avalon Blvd",0,TRUE,"US",14,"StubHub Center","America/Los_Angeles","https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center",33.8643,-118.261,NA,NA,NA
"172","2018-09-06","2018-09-06_16.00.13","2018-11-19T01:20:00","",4346947,"normal","Steelers at Jaguars","2018-11-18T20:20:00",FALSE,0.866,FALSE,"2018-04-20T00:00:00","Pittsburgh Steelers at Jacksonville Jaguars","2018-11-19T05:20:00",FALSE,"https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947","2018-04-20T00:47:19",FALSE,"nfl",0.776,NA,151,373.16,995,2558,151,"QRCODE","2018-08-24T21:53:40Z",FALSE,"TIAA Bank Field",0.83759147,"32202","Jacksonville","Jacksonville, FL",5178,"Jacksonville, FL 32202","FL","1 Everbank Field Dr",0,TRUE,"US",10,"TIAA Bank Field","America/New_York","https://seatgeek.com/venues/tiaa-bank-field/tickets","tiaa-bank-field",30.3239,-81.6373,"QRCODE_TM","2015-10-17T20:03:42Z",FALSE
"173","2018-09-06","2018-09-06_16.00.13","2018-11-20T01:15:00","",4347137,"normal","Chiefs at Rams","2018-11-19T19:15:00",FALSE,0.895,FALSE,"2018-04-20T00:00:00","Kansas City Chiefs at Los Angeles Rams","2018-11-20T05:15:00",FALSE,"https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","2018-04-20T01:04:04",FALSE,"nfl",0.801,NA,164,439.43,253,1795,164,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Estadio Azteca",0,"14370","Mexico City","Mexico City, Mexico",41952,"Mexico City, Mexico",NA,"Calzada de Tlalpan 3665",0,TRUE,"Mexico",1,"Estadio Azteca","America/Mexico_City","https://seatgeek.com/venues/estadio-azteca-2/tickets","estadio-azteca-2",19.3,-99.15,NA,NA,NA
"174","2018-09-06","2018-09-06_16.00.13","2018-11-22T17:30:00","",4347024,"normal","Bears at Lions","2018-11-22T12:30:00",FALSE,0.911,FALSE,"2018-04-20T00:00:00","Chicago Bears at Detroit Lions","2018-11-22T21:30:00",FALSE,"https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","2018-04-20T00:47:36",FALSE,"nfl",0.827,NA,98,282.11,1167,2571,98,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Ford Field",0.9029952,"48226","Detroit","Detroit, MI",346,"Detroit, MI 48226","MI","2000 Brush St.",0,TRUE,"US",11,"Ford Field","America/Detroit","https://seatgeek.com/venues/ford-field/tickets","ford-field",42.34,-83.0459,"NONE","2015-11-04T17:31:52Z",FALSE
"175","2018-09-06","2018-09-06_16.00.13","2018-11-22T21:30:00","",4327921,"normal","Redskins at Cowboys","2018-11-22T15:30:00",FALSE,0.954,FALSE,"2018-04-05T00:00:00","Washington Redskins at Dallas Cowboys","2018-11-23T01:30:00",TRUE,"https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","2018-04-05T23:08:47",FALSE,"nfl",0.851,NA,36,436.47,1041,3000,36,"QRCODE","2018-04-17T22:02:33Z",FALSE,"AT&T Stadium",0.9751414,"76011","Arlington","Arlington, TX",4965,"Arlington, TX 76011","TX","1 AT&T Way",0,TRUE,"US",25,"AT&T Stadium","America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium",32.7459,-97.0957,"QRCODE","2018-04-17T22:02:33Z",FALSE
"176","2018-09-06","2018-09-06_16.00.13","2018-11-23T01:20:00","",4346968,"normal","Falcons at Saints","2018-11-22T19:20:00",FALSE,0.881,FALSE,"2018-04-20T00:00:00","Atlanta Falcons at New Orleans Saints","2018-11-23T05:20:00",TRUE,"https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","2018-04-20T00:47:24",FALSE,"nfl",0.785,NA,119,326.39,1288,4200,119,"QRCODE","2018-05-29T20:39:22Z",FALSE,"Mercedes-Benz Superdome",0.8966978,"70112","New Orleans","New Orleans, LA",128,"New Orleans, LA 70112","LA","1500 Sugar Bowl Drive",0,TRUE,"US",20,"Mercedes-Benz Superdome","America/Chicago","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome",29.9515,-90.0786,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"177","2018-09-06","2018-09-06_16.00.13","2018-11-23T18:00:00","",4281983,"normal","Coastal Carolina at South Alabama","2018-11-23T12:00:00",FALSE,0.21,FALSE,"2018-02-28T00:00:00","Coastal Carolina Chanticleers at South Alabama Jaguars Football","2018-11-23T22:00:00",FALSE,"https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-12-pm/4281983","2018-02-28T15:00:16",FALSE,"ncaa_football",0.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ladd Peebles Stadium",0.50177634,"36604","Mobile","Mobile, AL",3716,"Mobile, AL 36604","AL","1621 Virginia St.",0,TRUE,"US",7,"Ladd Peebles Stadium","America/Chicago","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","ladd-peebles-stadium",30.6748,-88.0761,NA,NA,NA
"178","2018-09-06","2018-09-06_16.00.13","2018-11-25T18:00:00","",4346918,"normal","Giants at Eagles","2018-11-25T13:00:00",FALSE,0.931,FALSE,"2018-04-20T00:00:00","New York Giants at Philadelphia Eagles","2018-11-25T22:00:00",FALSE,"https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","2018-04-20T00:47:14",FALSE,"nfl",0.834,NA,144,438.31,1865,1861,144,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Lincoln Financial Field",0.90542686,"19148","Philadelphia","Philadelphia, PA",330,"Philadelphia, PA 19148","PA","1020 Pattison Ave",0,TRUE,"US",18,"Lincoln Financial Field","America/New_York","https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field",39.9046,-75.1675,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"179","2018-09-06","2018-09-06_16.00.13","2018-11-25T18:00:00","",4347058,"normal","Jaguars at Bills","2018-11-25T13:00:00",FALSE,0.855,FALSE,"2018-04-20T00:00:00","Jacksonville Jaguars at Buffalo Bills","2018-11-25T22:00:00",FALSE,"https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","2018-04-20T00:47:43",FALSE,"nfl",0.771,NA,36,122.5,3228,1275,36,"QRCODE","2018-08-24T21:53:41Z",FALSE,"New Era Field",0.8815085,"14127","Orchard Park","Orchard Park, NY",1135,"Orchard Park, NY 14127","NY","1 Bills Drive",0,TRUE,"US",8,"New Era Field","America/New_York","https://seatgeek.com/venues/new-era-field/tickets","new-era-field",42.7737,-78.7874,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"180","2018-09-06","2018-09-06_16.00.13","2018-11-25T18:00:00","",4347039,"normal","Browns at Bengals","2018-11-25T13:00:00",FALSE,0.857,FALSE,"2018-04-20T00:00:00","Cleveland Browns at Cincinnati Bengals","2018-11-25T22:00:00",FALSE,"https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","2018-04-20T00:47:39",FALSE,"nfl",0.766,NA,50,137.75,1700,1109,50,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Paul Brown Stadium",0.86166537,"45202","Cincinnati","Cincinnati, OH",1124,"Cincinnati, OH 45202","OH","1 Paul Brown Stadium",0,TRUE,"US",9,"Paul Brown Stadium","America/New_York","https://seatgeek.com/venues/paul-brown-stadium/tickets","paul-brown-stadium",39.0961,-84.5177,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"181","2018-09-06","2018-09-06_16.00.13","2018-11-25T18:00:00","",4347125,"normal","Seahawks at Panthers","2018-11-25T13:00:00",FALSE,0.876,FALSE,"2018-04-20T00:00:00","Seattle Seahawks at Carolina Panthers","2018-11-25T22:00:00",FALSE,"https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","2018-04-20T00:47:55",FALSE,"nfl",0.784,NA,78,287.16,1736,5377,78,"QRCODE","2018-08-24T21:53:41Z",FALSE,"Bank of America Stadium",0.8968222,"28202","Charlotte","Charlotte, NC",1122,"Charlotte, NC 28202","NC","800 South Mint Street",0,TRUE,"US",10,"Bank of America Stadium","America/New_York","https://seatgeek.com/venues/bank-of-america-stadium/tickets","bank-of-america-stadium",35.2243,-80.8524,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"182","2018-09-06","2018-09-06_16.00.13","2018-11-25T18:00:00","",4347067,"normal","Raiders at Ravens","2018-11-25T13:00:00",FALSE,0.857,FALSE,"2018-04-20T00:00:00","Oakland Raiders at Baltimore Ravens","2018-11-25T22:00:00",FALSE,"https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","2018-04-20T00:47:44",FALSE,"nfl",0.769,NA,68,232.33,2165,1013,68,"QRCODE","2018-08-24T21:53:41Z",FALSE,"M&T Bank Stadium",0.8927189,"21230","Baltimore","Baltimore, MD",1121,"Baltimore, MD 21230","MD","1101 Russell St",0,TRUE,"US",9,"M&T Bank Stadium","America/New_York","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium",39.2774,-76.623,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"183","2018-09-06","2018-09-06_16.00.13","2018-11-25T18:00:00","",4347098,"normal","Patriots at Jets","2018-11-25T13:00:00",FALSE,0.965,FALSE,"2018-04-20T00:00:00","New England Patriots at New York Jets","2018-11-25T22:00:00",FALSE,"https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","2018-04-20T00:47:50",FALSE,"nfl",0.859,NA,105,290.18,2161,2081,105,"QRCODE","2018-08-24T21:53:41Z",FALSE,"MetLife Stadium",0.94873494,"07073","East Rutherford","East Rutherford, NJ",1587,"East Rutherford, NJ 07073","NJ","1 MetLife Stadium Drive",0,TRUE,"US",21,"MetLife Stadium","America/New_York","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium",40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"184","2018-09-06","2018-09-06_16.00.13","2018-11-25T18:00:00","",4346928,"normal","49ers at Buccaneers","2018-11-25T13:00:00",FALSE,0.878,FALSE,"2018-04-20T00:00:00","San Francisco 49ers at Tampa Bay Buccaneers","2018-11-25T22:00:00",FALSE,"https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928","2018-04-20T00:47:15",FALSE,"nfl",0.784,NA,73,248.64,1212,1268,73,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Raymond James Stadium",0.86513025,"33607","Tampa","Tampa, FL",39,"Tampa, FL 33607","FL","4201 North Dale Mabry Highway",0,TRUE,"US",16,"Raymond James Stadium","America/New_York","https://seatgeek.com/venues/raymond-james-stadium/tickets","raymond-james-stadium",27.9753,-82.5034,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"185","2018-09-06","2018-09-06_16.00.13","2018-11-25T18:00:00","",4346956,"normal","Dolphins at Colts","2018-11-25T13:00:00",FALSE,0.858,FALSE,"2018-04-20T00:00:00","Miami Dolphins at Indianapolis Colts","2018-11-25T22:00:00",FALSE,"https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956","2018-04-20T00:47:21",FALSE,"nfl",0.777,NA,35,174.35,2239,6154,35,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Lucas Oil Stadium",0.9071682,"46225","Indianapolis","Indianapolis, IN",1130,"Indianapolis, IN 46225","IN","500 South Capitol Avenue",0,TRUE,"US",14,"Lucas Oil Stadium","America/Indiana/Indianapolis","https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium",39.7601,-86.1639,"QRCODE_TM","2015-08-22T16:51:43Z",FALSE
"186","2018-09-06","2018-09-06_16.00.13","2018-11-25T21:05:00","",4347109,"normal","Cardinals at Chargers","2018-11-25T13:05:00",FALSE,0.859,FALSE,"2018-04-20T00:00:00","Arizona Cardinals at Los Angeles Chargers","2018-11-26T01:05:00",FALSE,"https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109","2018-04-20T00:47:52",FALSE,"nfl",0.756,NA,99,233.59,1067,4732,99,"QRCODE","2018-08-24T21:53:41Z",FALSE,"StubHub Center",0.7228164,"90746","Carson","Carson, CA",52,"Carson, CA 90746","CA","18400 Avalon Blvd",0,TRUE,"US",14,"StubHub Center","America/Los_Angeles","https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center",33.8643,-118.261,NA,NA,NA
"187","2018-09-06","2018-09-06_16.00.13","2018-11-25T21:25:00","",4347143,"normal","Steelers at Broncos","2018-11-25T14:25:00",FALSE,0.918,FALSE,"2018-04-20T00:00:00","Pittsburgh Steelers at Denver Broncos","2018-11-26T01:25:00",FALSE,"https://seatgeek.com/steelers-at-broncos-tickets/11-25-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347143","2018-04-20T01:04:05",FALSE,"nfl",0.83,NA,164,549.98,1489,4940,164,"QRCODE","2018-08-24T21:53:41Z",FALSE,"Sports Authority Field at Mile High",0.9028296,"80204","Denver","Denver, CO",1131,"Denver, CO 80204","CO","1701 Bryant St.",0,TRUE,"US",8,"Sports Authority Field at Mile High","America/Denver","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","sports-authority-field-at-mile-high",39.74,-105.02,"QRCODE_TM","2015-08-07T18:39:02Z",FALSE
"188","2018-09-06","2018-09-06_16.00.13","2018-11-26T01:20:00","",4347133,"normal","Packers at Vikings","2018-11-25T19:20:00",FALSE,0.934,FALSE,"2018-04-20T00:00:00","Green Bay Packers at Minnesota Vikings","2018-11-26T05:20:00",FALSE,"https://seatgeek.com/packers-at-vikings-tickets/11-25-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347133","2018-04-20T01:04:04",FALSE,"nfl",0.841,NA,200,489.55,1654,3606,200,"QRCODE","2018-08-24T21:53:41Z",FALSE,"U.S. Bank Stadium",0.88524246,"55415","Minneapolis","Minneapolis, MN",218451,"Minneapolis, MN 55415","MN","401 Chicago Avenue",0,TRUE,"US",14,"U.S. Bank Stadium","America/Chicago","https://seatgeek.com/venues/u-s-bank-stadium/tickets","u-s-bank-stadium",44.97,-93.26,"NONE","2018-08-22T15:34:15Z",FALSE
"189","2018-09-06","2018-09-06_16.00.13","2018-11-27T01:15:00","",4347017,"normal","Titans at Texans","2018-11-26T19:15:00",FALSE,0.844,FALSE,"2018-04-20T00:00:00","Tennessee Titans at Houston Texans","2018-11-27T05:15:00",FALSE,"https://seatgeek.com/titans-at-texans-tickets/11-26-2018-houston-texas-nrg-stadium/nfl/4347017","2018-04-20T00:47:36",FALSE,"nfl",0.734,NA,44,205,2222,5735,44,"QRCODE","2018-08-24T21:53:41Z",FALSE,"NRG Stadium",0.8624192,"77054","Houston","Houston, TX",41,"Houston, TX 77054","TX","1 Reliant Park",0,TRUE,"US",47,"NRG Stadium","America/Chicago","https://seatgeek.com/venues/nrg-stadium/tickets","nrg-stadium",29.6847,-95.4107,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"190","2018-09-06","2018-09-06_16.00.13","2018-11-30T01:20:00","",4327920,"normal","Saints at Cowboys","2018-11-29T19:20:00",FALSE,0.969,FALSE,"2018-04-05T00:00:00","New Orleans Saints at Dallas Cowboys","2018-11-30T05:20:00",TRUE,"https://seatgeek.com/saints-at-cowboys-tickets/11-29-2018-arlington-texas-at-t-stadium/nfl/4327920","2018-04-05T23:08:47",FALSE,"nfl",0.857,NA,49,433.84,929,3000,49,"QRCODE","2018-04-17T22:02:33Z",FALSE,"AT&T Stadium",0.9751414,"76011","Arlington","Arlington, TX",4965,"Arlington, TX 76011","TX","1 AT&T Way",0,TRUE,"US",25,"AT&T Stadium","America/Chicago","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium",32.7459,-97.0957,"QRCODE","2018-04-17T22:02:33Z",FALSE
"191","2018-09-06","2018-09-06_16.00.13","2018-12-02T18:00:00","",4347023,"normal","Rams at Lions","2018-12-02T13:00:00",FALSE,0.88,FALSE,"2018-04-20T00:00:00","Los Angeles Rams at Detroit Lions","2018-12-02T22:00:00",FALSE,"https://seatgeek.com/rams-at-lions-tickets/12-2-2018-detroit-michigan-ford-field/nfl/4347023","2018-04-20T00:47:36",FALSE,"nfl",0.79,NA,67,252.42,1233,11494,67,"QRCODE","2018-08-24T21:53:41Z",FALSE,"Ford Field",0.9029952,"48226","Detroit","Detroit, MI",346,"Detroit, MI 48226","MI","2000 Brush St.",0,TRUE,"US",11,"Ford Field","America/Detroit","https://seatgeek.com/venues/ford-field/tickets","ford-field",42.34,-83.0459,"NONE","2015-11-04T17:31:52Z",FALSE
