"","date","timestamp","datetime_utc","popularity","short_title","created_at","time_tbd","id","description","visible_until_utc","datetime_tbd","url","is_open","datetime_local","type","announce_date","date_tbd","status","title","score","general_admission","median_price","visible_listing_count","listing_count","lowest_price","highest_price","average_price","lowest_price_good_deals","employee_only_accessMethod","created_at_accessMethod","method_accessMethod","display_location","id_venue","has_upcoming_events","state","country","slug","city","postal_code","timezone","name_v2","num_upcoming_events","name","score_venue","url_venue","address","extended_address","popularity_venue","lat","lon","employee_only_AccessMethod","created_at_AccessMethod","method_AccessMethod"
"138","2018-09-09","2018-09-09_11.16.59","2018-11-04T21:05:00",0.839,"Texans at Broncos","2018-04-20T01:04:05",FALSE,4347141,"","2018-11-05T01:05:00",FALSE,"https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141",FALSE,"2018-11-04T14:05:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Houston Texans at Denver Broncos",0.895,NA,NA,NA,126,133,123593,1304.53,142,FALSE,"2018-08-24T21:53:39Z","QRCODE","Denver, CO",1131,TRUE,"CO","US","sports-authority-field-at-mile-high","Denver","80204","America/Denver","Sports Authority Field at Mile High",8,"Sports Authority Field at Mile High",0.9028296,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","1701 Bryant St.","Denver, CO 80204",0,39.74,-105.02,FALSE,"2015-08-07T18:39:02Z","QRCODE_TM"
"139","2018-09-09","2018-09-09_11.16.59","2018-11-04T21:25:00",0.83,"Rams at Saints","2018-04-20T00:47:25",FALSE,4346970,"","2018-11-05T01:25:00",FALSE,"https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970",TRUE,"2018-11-04T15:25:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Los Angeles Rams at New Orleans Saints",0.887,NA,NA,NA,1376,71,5944,244.94,71,FALSE,"2018-05-29T20:39:08Z","QRCODE","New Orleans, LA",128,TRUE,"LA","US","mercedes-benz-superdome","New Orleans","70112","America/Chicago","Mercedes-Benz Superdome",20,"Mercedes-Benz Superdome",0.8966978,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive","New Orleans, LA 70112",0,29.9515,-90.0786,FALSE,"2018-08-27T20:46:59Z","QRCODE_TM"
"140","2018-09-09","2018-09-09_11.16.59","2018-11-05T01:00:00",0.587,"Alex G","2018-08-23T19:51:10",FALSE,4494650,"","2018-11-05T05:00:00",FALSE,"https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650",FALSE,"2018-11-04T19:00:00","concert","2018-08-23T00:00:00",FALSE,"normal","Alex G",0.543,TRUE,NA,NA,27,53,562,118.85,NA,NA,NA,NA,"Chicago, IL",60271,TRUE,"IL","US","thalia-hall","Chicago","60608","America/Chicago","Thalia Hall",58,"Thalia Hall",0.51888376,"https://seatgeek.com/venues/thalia-hall/tickets","1807 S Allport St","Chicago, IL 60608",0,41.8577,-87.6575,NA,NA,NA
"141","2018-09-09","2018-09-09_11.16.59","2018-11-05T01:20:00",0.924,"Packers at Patriots","2018-04-20T00:47:49",FALSE,4347089,"","2018-11-05T05:20:00",FALSE,"https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089",FALSE,"2018-11-04T20:20:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Green Bay Packers at New England Patriots",1.008,NA,NA,NA,154,429,2780,851.65,429,FALSE,"2018-08-24T21:53:39Z","QRCODE","Foxborough, MA",33,TRUE,"MA","US","gillette-stadium","Foxborough","02035","America/New_York","Gillette Stadium",14,"Gillette Stadium",0.8983344,"https://seatgeek.com/venues/gillette-stadium/tickets","1 Patriot Place","Foxborough, MA 02035",0,42.0906,-71.2674,FALSE,"2018-08-22T15:36:58Z","NONE"
"142","2018-09-09","2018-09-09_11.16.59","2018-11-06T01:15:00",0.903,"Titans at Cowboys","2018-04-05T23:08:47",FALSE,4327922,"","2018-11-06T05:15:00",FALSE,"https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922",TRUE,"2018-11-05T19:15:00","nfl","2018-04-05T00:00:00",FALSE,"normal","Tennessee Titans at Dallas Cowboys",0.986,NA,NA,NA,3600,25,6037,291.05,25,FALSE,"2018-04-17T22:02:33Z","QRCODE","Arlington, TX",4965,TRUE,"TX","US","at-t-stadium","Arlington","76011","America/Chicago","AT&T Stadium",24,"AT&T Stadium",0.9751414,"https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way","Arlington, TX 76011",0,32.7459,-97.0957,FALSE,"2018-04-17T22:02:33Z","QRCODE"
"143","2018-09-09","2018-09-09_11.16.59","2018-11-09T01:20:00",0.844,"Panthers at Steelers","2018-04-20T00:47:46",FALSE,4347075,"","2018-11-09T05:20:00",FALSE,"https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075",FALSE,"2018-11-08T20:20:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Carolina Panthers at Pittsburgh Steelers",0.914,NA,NA,NA,545,89,2441,207.75,89,FALSE,"2018-08-24T21:53:39Z","QRCODE","Pittsburgh, PA",1119,TRUE,"PA","US","heinz-field","Pittsburgh","15212","America/New_York","Heinz Field",12,"Heinz Field",0.9033526,"https://seatgeek.com/venues/heinz-field/tickets","100 Art Rooney Avenue","Pittsburgh, PA 15212",0,40.4468,-80.0158,FALSE,"2015-12-08T15:36:23Z","QRCODE_TM"
"144","2018-09-09","2018-09-09_11.16.59","2018-11-11T17:00:00",0.873,"Patriots at Titans","2018-04-20T00:47:30",FALSE,4346990,"","2018-11-11T21:00:00",FALSE,"https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990",FALSE,"2018-11-11T12:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","New England Patriots at Tennessee Titans",0.951,NA,NA,NA,322,316,2120,617.92,316,FALSE,"2018-08-24T21:53:40Z","QRCODE","Nashville, TN",1126,TRUE,"TN","US","nissan-stadium","Nashville","37213","America/New_York","Nissan Stadium",16,"Nissan Stadium",0.8546275,"https://seatgeek.com/venues/nissan-stadium/tickets","1 Titans Way","Nashville, TN 37213",0,36.1665,-86.7713,FALSE,"2015-10-19T15:09:39Z","NONE"
"145","2018-09-09","2018-09-09_11.16.59","2018-11-11T18:00:00",0.829,"Cardinals at Chiefs","2018-04-20T00:47:27",FALSE,4346980,"","2018-11-11T22:00:00",FALSE,"https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980",FALSE,"2018-11-11T12:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Arizona Cardinals at Kansas City Chiefs",0.896,NA,NA,NA,813,42,533,142.18,42,FALSE,"2018-08-24T21:53:40Z","QRCODE","Kansas City, MO",1128,TRUE,"MO","US","arrowhead-stadium","Kansas City","64129","America/Chicago","Arrowhead Stadium",9,"Arrowhead Stadium",0.8827867,"https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive","Kansas City, MO 64129",0,39.0489,-94.4839,FALSE,"2015-08-20T16:20:51Z","QRCODE_TM"
"146","2018-09-09","2018-09-09_11.16.59","2018-11-11T18:00:00",0.842,"Lions at Bears","2018-04-20T00:47:32",FALSE,4347006,"","2018-11-11T22:00:00",FALSE,"https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006",FALSE,"2018-11-11T12:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Detroit Lions at Chicago Bears",0.913,NA,NA,NA,209,111,5597,303.53,111,FALSE,"2018-08-24T21:53:40Z","QRCODE","Chicago, IL",31,TRUE,"IL","US","soldier-field","Chicago","60605","America/Chicago","Soldier Field",12,"Soldier Field",0.940013,"https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive","Chicago, IL 60605",0,41.8623,-87.6159,FALSE,"2018-06-02T00:44:08Z","NONE"
"147","2018-09-09","2018-09-09_11.16.59","2018-11-11T18:00:00",0.825,"Saints at Bengals","2018-04-20T00:47:40",FALSE,4347040,"","2018-11-11T22:00:00",FALSE,"https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040",FALSE,"2018-11-11T13:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","New Orleans Saints at Cincinnati Bengals",0.894,NA,NA,NA,535,52,452,116.21,52,FALSE,"2018-08-24T21:53:40Z","QRCODE","Cincinnati, OH",1124,TRUE,"OH","US","paul-brown-stadium","Cincinnati","45202","America/New_York","Paul Brown Stadium",8,"Paul Brown Stadium",0.86166537,"https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium","Cincinnati, OH 45202",0,39.0961,-84.5177,FALSE,"2015-10-09T16:14:37Z","QRCODE_TM"
"148","2018-09-09","2018-09-09_11.16.59","2018-11-11T18:00:00",0.82,"Jaguars at Colts","2018-04-20T00:47:22",FALSE,4346958,"","2018-11-11T22:00:00",FALSE,"https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958",FALSE,"2018-11-11T13:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Jacksonville Jaguars at Indianapolis Colts",0.878,NA,NA,NA,772,33,1204,110.52,33,FALSE,"2018-08-24T21:53:40Z","QRCODE","Indianapolis, IN",1130,TRUE,"IN","US","lucas-oil-stadium","Indianapolis","46225","America/Indiana/Indianapolis","Lucas Oil Stadium",14,"Lucas Oil Stadium",0.9071682,"https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue","Indianapolis, IN 46225",0,39.7601,-86.1639,FALSE,"2015-08-22T16:51:43Z","QRCODE_TM"
"149","2018-09-09","2018-09-09_11.16.59","2018-11-11T18:00:00",0.819,"Redskins at Buccaneers","2018-04-20T00:47:16",FALSE,4346930,"","2018-11-11T22:00:00",FALSE,"https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930",FALSE,"2018-11-11T13:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Washington Redskins at Tampa Bay Buccaneers",0.886,NA,NA,NA,32,74,1202,257.31,74,FALSE,"2018-08-24T21:53:40Z","QRCODE","Tampa, FL",39,TRUE,"FL","US","raymond-james-stadium","Tampa","33607","America/New_York","Raymond James Stadium",15,"Raymond James Stadium",0.86513025,"https://seatgeek.com/venues/raymond-james-stadium/tickets","4201 North Dale Mabry Highway","Tampa, FL 33607",0,27.9753,-82.5034,FALSE,"2015-08-24T14:44:53Z","QRCODE_TM"
"150","2018-09-09","2018-09-09_11.16.59","2018-11-11T18:00:00",0.82,"Falcons at Browns","2018-04-20T00:47:31",FALSE,4346996,"","2018-11-11T22:00:00",FALSE,"https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",FALSE,"2018-11-11T13:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Atlanta Falcons at Cleveland Browns",0.879,NA,NA,NA,1125,31,1172,95.6,33,FALSE,"2018-08-24T21:53:40Z","QRCODE","Cleveland, OH",1123,TRUE,"OH","US","firstenergy-stadium-15","Cleveland","44114","America/New_York","FirstEnergy Stadium",8,"FirstEnergy Stadium",0.86852187,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","100 Alfred Lerner Way","Cleveland, OH 44114",0,41.5065,-81.7,FALSE,"2015-11-11T20:55:31Z","NONE"
"151","2018-09-09","2018-09-09_11.16.59","2018-11-11T18:00:00",0.842,"Bills at Jets","2018-04-20T00:47:43",FALSE,4347060,"","2018-11-11T22:00:00",FALSE,"https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",FALSE,"2018-11-11T13:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Buffalo Bills at New York Jets",0.918,NA,NA,NA,967,40,872,147.02,40,FALSE,"2018-08-24T21:53:40Z","QRCODE","East Rutherford, NJ",1587,TRUE,"NJ","US","metlife-stadium","East Rutherford","07073","America/New_York","MetLife Stadium",20,"MetLife Stadium",0.94873494,"https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive","East Rutherford, NJ 07073",0,40.8142,-74.0737,FALSE,"2015-09-12T14:14:07Z","QRCODE_TM"
"152","2018-09-09","2018-09-09_11.16.59","2018-11-11T18:00:00",0.86,"Dolphins at Packers","2018-04-20T00:47:13",FALSE,4346912,"","2018-11-11T22:00:00",FALSE,"https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",FALSE,"2018-11-11T12:00:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Miami Dolphins at Green Bay Packers",0.929,NA,NA,NA,199,195,797,388.66,210,FALSE,"2018-08-24T21:53:40Z","QRCODE","Green Bay, WI",1125,TRUE,"WI","US","lambeau-field","Green Bay","54304","America/Chicago","Lambeau Field",8,"Lambeau Field",0.92909414,"https://seatgeek.com/venues/lambeau-field/tickets","1265 Lombardi Avenue","Green Bay, WI 54304",0,44.5013,-88.0622,FALSE,"2015-09-02T22:43:34Z","QRCODE_TM"
"153","2018-09-09","2018-09-09_11.16.59","2018-11-11T21:05:00",0.83,"Chargers at Raiders","2018-04-20T00:47:56",FALSE,4347130,"","2018-11-12T01:05:00",FALSE,"https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",FALSE,"2018-11-11T13:05:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Los Angeles Chargers at Oakland Raiders",0.9,NA,NA,NA,508,99,630,206.58,99,FALSE,"2018-08-24T21:53:40Z","QRCODE","Oakland, CA",14,TRUE,"CA","US","oakland-alameda-county-coliseum","Oakland","94621","America/Los_Angeles","Oakland-Alameda County Coliseum",28,"Oakland-Alameda County Coliseum",0.7817843,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","7000 Coliseum Way","Oakland, CA 94621",0,37.7469,-122.201,FALSE,"2015-06-24T00:00:00Z","PDF417"
"154","2018-09-09","2018-09-09_11.16.59","2018-11-11T21:25:00",0.835,"Seahawks at Rams","2018-04-20T00:47:14",FALSE,4346920,"","2018-11-12T01:25:00",FALSE,"https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",FALSE,"2018-11-11T13:25:00","nfl","2018-04-20T00:00:00",FALSE,"normal","Seattle Seahawks at Los Angeles Rams",0.906,NA,NA,NA,829,58,924,186.65,58,FALSE,"2018-08-24T21:53:40Z","QRCODE","Los Angeles, CA",51012,TRUE,"CA","US","los-angeles-memorial-coliseum-1","Los Angeles","90037","America/Los_Angeles","Los Angeles Memorial Coliseum",13,"Los Angeles Memorial Coliseum",0.86898464,"https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","3911 S Figueroa St","Los Angeles, CA 90037",0,34.01,-118.29,FALSE,"2018-08-23T17:59:28Z","QRCODE"
"155","2018-09-09","2018-09-09_11.16.59","2018-11-12T00:00:00",0.511,"Alex G with Half Waif","2018-08-23T20:13:51",FALSE,4500554,"","2018-11-12T04:00:00",FALSE,"https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",FALSE,"2018-11-11T19:00:00","concert","2018-08-23T00:00:00",FALSE,"normal","Alex G with Half Waif",0.468,TRUE,NA,NA,11,45,562,180.64,NA,NA,NA,NA,"Tampa, FL",3160,TRUE,"FL","US","crowbar-2","Tampa","33605","America/New_York","Crowbar",29,"Crowbar",0.42424366,"https://seatgeek.com/venues/crowbar-2/tickets","1812 North 17th Street","Tampa, FL 33605",0,27.9608,-82.4406,NA,NA,NA
