"","date","timestamp","description","id","visible_until_utc","datetime_local","date_tbd","status","announce_date","created_at","datetime_utc","short_title","url","time_tbd","popularity","type","title","score","datetime_tbd","is_open","general_admission","listing_count","median_price","visible_listing_count","highest_price","lowest_price","average_price","lowest_price_good_deals","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","id_venue","extended_address","country","state","slug","score_venue","city","timezone","num_upcoming_events","has_upcoming_events","display_location","name","url_venue","address","popularity_venue","metro_code","postal_code","name_v2","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"120","2018-09-19","2018-09-19_11.22.19","",4346912,"2018-11-11T22:00:00","2018-11-11T12:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:13","2018-11-11T18:00:00","Dolphins at Packers","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",FALSE,0.859,"nfl","Miami Dolphins at Green Bay Packers",0.917,FALSE,FALSE,NA,136,402,551,797,237,409.79413,168,"2018-08-24T21:53:40Z",FALSE,"QRCODE",1125,"Green Bay, WI 54304","US","WI","lambeau-field",0.92909414,"Green Bay","America/Chicago",6,TRUE,"Green Bay, WI","Lambeau Field","https://seatgeek.com/venues/lambeau-field/tickets","1265 Lombardi Avenue",0,658,"54304","Lambeau Field",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"121","2018-09-19","2018-09-19_11.22.19","",4347130,"2018-11-12T01:05:00","2018-11-11T13:05:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:56","2018-11-11T21:05:00","Chargers at Raiders","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",FALSE,0.827,"nfl","Los Angeles Chargers at Oakland Raiders",0.886,FALSE,FALSE,NA,480,184,823,628,81,199.35625,81,"2018-08-24T21:53:40Z",FALSE,"QRCODE",14,"Oakland, CA 94621","US","CA","oakland-alameda-county-coliseum",0.7817843,"Oakland","America/Los_Angeles",23,TRUE,"Oakland, CA","Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","7000 Coliseum Way",0,807,"94621","Oakland-Alameda County Coliseum",37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"122","2018-09-19","2018-09-19_11.22.19","",4346920,"2018-11-12T01:25:00","2018-11-11T13:25:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:14","2018-11-11T21:25:00","Seahawks at Rams","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",FALSE,0.834,"nfl","Seattle Seahawks at Los Angeles Rams",0.894,FALSE,FALSE,NA,736,143,1407,922,50,191.90082,47,"2018-08-24T21:53:40Z",FALSE,"QRCODE",51012,"Los Angeles, CA 90037","US","CA","los-angeles-memorial-coliseum-1",0.86898464,"Los Angeles","America/Los_Angeles",11,TRUE,"Los Angeles, CA","Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","3911 S Figueroa St",0,0,"90037","Los Angeles Memorial Coliseum",34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"123","2018-09-19","2018-09-19_11.22.19","",4500554,"2018-11-12T04:00:00","2018-11-11T19:00:00",FALSE,"normal","2018-08-23T00:00:00","2018-08-23T20:13:51","2018-11-12T00:00:00","Alex G with Half Waif","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",FALSE,0.499,"concert","Alex G with Half Waif",0.451,FALSE,FALSE,TRUE,14,244,1,584,102,235.42857,NA,NA,NA,NA,3160,"Tampa, FL 33605","US","FL","crowbar-2",0.42424366,"Tampa","America/New_York",33,TRUE,"Tampa, FL","Crowbar","https://seatgeek.com/venues/crowbar-2/tickets","1812 North 17th Street",0,539,"33605","Crowbar",27.9608,-82.4406,NA,NA,NA
"124","2018-09-19","2018-09-19_11.22.19","",4347031,"2018-11-12T05:20:00","2018-11-11T20:20:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:38","2018-11-12T01:20:00","Cowboys at Eagles","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",FALSE,0.884,"nfl","Dallas Cowboys at Philadelphia Eagles",0.961,FALSE,FALSE,NA,371,440,1038,1535,204,490.7035,149,"2018-08-24T21:53:40Z",FALSE,"QRCODE",330,"Philadelphia, PA 19148","US","PA","lincoln-financial-field",0.90542686,"Philadelphia","America/New_York",17,TRUE,"Philadelphia, PA","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave",0,504,"19148","Lincoln Financial Field",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"125","2018-09-19","2018-09-19_11.22.19","",4347117,"2018-11-13T05:15:00","2018-11-12T17:15:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:54","2018-11-13T01:15:00","Giants at 49ers","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",FALSE,0.864,"nfl","New York Giants at San Francisco 49ers",0.936,FALSE,FALSE,NA,1000,208,1085,3694,89,235.007,95,"2018-08-24T21:53:40Z",FALSE,"QRCODE",58670,"Santa Clara, CA 95054","US","CA","levi-s-stadium",0.95768774,"Santa Clara","America/Los_Angeles",13,TRUE,"Santa Clara, CA","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way",0,0,"95054","Levi's Stadium",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"126","2018-09-19","2018-09-19_11.22.19","",4347126,"2018-11-16T05:20:00","2018-11-15T17:20:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:56","2018-11-16T01:20:00","Packers at Seahawks","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",FALSE,0.881,"nfl","Green Bay Packers at Seattle Seahawks",0.96,FALSE,FALSE,NA,187,452,568,1597,237,515.9144,231,"2018-08-24T21:53:40Z",FALSE,"QRCODE",339,"Seattle, WA 98134","US","WA","centurylink-field",0.87232786,"Seattle","America/Los_Angeles",13,TRUE,"Seattle, WA","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","800 Occidental Ave S",0,819,"98134","CenturyLink Field",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"127","2018-09-19","2018-09-19_11.22.19","",4281956,"2018-11-18T02:00:00","2018-11-17T16:00:00",FALSE,"normal","2018-02-28T00:00:00","2018-02-28T15:00:12","2018-11-17T22:00:00","South Alabama at Louisiana","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956",FALSE,0.517,"ncaa_football","South Alabama Jaguars at Louisiana Ragin Cajuns Football",0.501,FALSE,FALSE,NA,88,63,47,103,54,64.63636,53,NA,NA,NA,2796,"Lafayette, LA 70506","US","LA","cajun-field",0.43303972,"Lafayette","America/Chicago",5,TRUE,"Lafayette, LA","Cajun Field","https://seatgeek.com/venues/cajun-field/tickets","201 Rhienhardt Drive",0,642,"70506","Cajun Field",30.22,-92.04,NA,NA,NA
"128","2018-09-19","2018-09-19_11.22.19","",4347068,"2018-11-18T22:00:00","2018-11-18T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:45","2018-11-18T18:00:00","Bengals at Ravens","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068",FALSE,0.798,"nfl","Cincinnati Bengals at Baltimore Ravens",0.854,FALSE,FALSE,NA,683,102,1191,550,40,130.07321,40,"2018-08-24T21:53:40Z",FALSE,"QRCODE",1121,"Baltimore, MD 21230","US","MD","m-t-bank-stadium",0.8927189,"Baltimore","America/New_York",8,TRUE,"Baltimore, MD","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St",0,512,"21230","M&T Bank Stadium",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"129","2018-09-19","2018-09-19_11.22.19","",4347025,"2018-11-18T22:00:00","2018-11-18T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:37","2018-11-18T18:00:00","Panthers at Lions","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025",FALSE,0.855,"nfl","Carolina Panthers at Detroit Lions",0.915,FALSE,FALSE,NA,706,135,990,2392,67,161.37111,41,"2018-08-24T21:53:40Z",FALSE,"QRCODE",346,"Detroit, MI 48226","US","MI","ford-field",0.9029952,"Detroit","America/Detroit",9,TRUE,"Detroit, MI","Ford Field","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.",0,505,"48226","Ford Field",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"130","2018-09-19","2018-09-19_11.22.19","",4347005,"2018-11-18T22:00:00","2018-11-18T12:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:32","2018-11-18T18:00:00","Vikings at Bears","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005",FALSE,0.852,"nfl","Minnesota Vikings at Chicago Bears",0.922,FALSE,FALSE,NA,167,290,890,1197,127,338.6946,127,"2018-08-24T21:53:40Z",FALSE,"QRCODE",31,"Chicago, IL 60605","US","IL","soldier-field",0.940013,"Chicago","America/Chicago",10,TRUE,"Chicago, IL","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive",0,602,"60605","Soldier Field",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"131","2018-09-19","2018-09-19_11.22.19","",4347049,"2018-11-18T22:00:00","2018-11-18T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:41","2018-11-18T18:00:00","Cowboys at Falcons","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049",FALSE,0.89,"nfl","Dallas Cowboys at Atlanta Falcons",0.964,FALSE,FALSE,NA,669,377,1045,2149,213,449.33035,216,"2018-08-24T21:53:40Z",FALSE,"QRCODE",419590,"Atlanta, GA 30313","US","GA","mercedes-benz-stadium",0.76958936,"Atlanta","America/New_York",19,TRUE,"Atlanta, GA","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","441 M.L.K. Jr Dr NW",0,0,"30313","Mercedes-Benz Stadium",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"132","2018-09-19","2018-09-19_11.22.19","",4346969,"2018-11-18T22:00:00","2018-11-18T12:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:25","2018-11-18T18:00:00","Eagles at Saints","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969",FALSE,0.855,"nfl","Philadelphia Eagles at New Orleans Saints",0.919,FALSE,TRUE,NA,1383,360,1260,3000,167,384.29358,167,"2018-05-29T20:39:16Z",FALSE,"QRCODE",128,"New Orleans, LA 70112","US","LA","mercedes-benz-superdome",0.8966978,"New Orleans","America/Chicago",18,TRUE,"New Orleans, LA","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive",0,622,"70112","Mercedes-Benz Superdome",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"133","2018-09-19","2018-09-19_11.22.19","",4346957,"2018-11-18T22:00:00","2018-11-18T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:22","2018-11-18T18:00:00","Titans at Colts","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957",FALSE,0.813,"nfl","Tennessee Titans at Indianapolis Colts",0.863,FALSE,FALSE,NA,753,80,1098,440,28,104.30677,28,"2018-08-24T21:53:40Z",FALSE,"QRCODE",1130,"Indianapolis, IN 46225","US","IN","lucas-oil-stadium",0.9071682,"Indianapolis","America/Indiana/Indianapolis",14,TRUE,"Indianapolis, IN","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue",0,527,"46225","Lucas Oil Stadium",39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"134","2018-09-19","2018-09-19_11.22.19","",4346929,"2018-11-18T22:00:00","2018-11-18T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:16","2018-11-18T18:00:00","Buccaneers at Giants","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929",FALSE,0.843,"nfl","Tampa Bay Buccaneers at New York Giants",0.912,FALSE,FALSE,NA,657,187,1183,1289,91,234.66362,91,"2018-08-24T21:53:40Z",FALSE,"QRCODE",1587,"East Rutherford, NJ 07073","US","NJ","metlife-stadium",0.94873494,"East Rutherford","America/New_York",17,TRUE,"East Rutherford, NJ","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",0,501,"07073","MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"135","2018-09-19","2018-09-19_11.22.19","",4346939,"2018-11-18T22:00:00","2018-11-18T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:17","2018-11-18T18:00:00","Texans at Redskins","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939",FALSE,0.848,"nfl","Houston Texans at Washington Redskins",0.911,FALSE,FALSE,NA,877,155,1193,928,82,170.748,79,"2018-08-24T21:53:40Z",FALSE,"QRCODE",35,"Landover, MD 20785","US","MD","fedex-field",0.9333444,"Landover","America/New_York",7,TRUE,"Landover, MD","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way",0,511,"20785","FedEx Field",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"136","2018-09-19","2018-09-19_11.22.19","",4347110,"2018-11-19T01:05:00","2018-11-18T13:05:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:52","2018-11-18T21:05:00","Broncos at Chargers","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110",FALSE,0.86,"nfl","Denver Broncos at Los Angeles Chargers",0.941,FALSE,FALSE,NA,307,262,464,766,191,307.77197,164,"2018-08-24T21:53:40Z",FALSE,"QRCODE",52,"Carson, CA 90746","US","CA","stubhub-center",0.7228164,"Carson","America/Los_Angeles",16,TRUE,"Carson, CA","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","18400 Avalon Blvd",0,803,"90746","StubHub Center",33.8643,-118.261,NA,NA,NA
"137","2018-09-19","2018-09-19_11.22.19","",4347100,"2018-11-19T01:05:00","2018-11-18T14:05:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:51","2018-11-18T21:05:00","Raiders at Cardinals","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100",FALSE,0.866,"nfl","Oakland Raiders at Arizona Cardinals",0.93,FALSE,FALSE,NA,533,239,934,911,104,252.28517,100,"2018-08-24T21:53:40Z",FALSE,"QRCODE",43,"Glendale, AZ 85305","US","AZ","state-farm-stadium",0.93402725,"Glendale","America/Phoenix",10,TRUE,"Glendale, AZ","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","1 Cardinals Drive",0,753,"85305","State Farm Stadium",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"138","2018-09-19","2018-09-19_11.22.19","",4346947,"2018-11-19T05:20:00","2018-11-18T20:20:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:19","2018-11-19T01:20:00","Steelers at Jaguars","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947",FALSE,0.806,"nfl","Pittsburgh Steelers at Jacksonville Jaguars",0.871,FALSE,FALSE,NA,500,320,749,899,138,349.96,138,"2018-08-24T21:53:40Z",FALSE,"QRCODE",5178,"Jacksonville, FL 32202","US","FL","everbank-field",0.83759147,"Jacksonville","America/New_York",9,TRUE,"Jacksonville, FL","EverBank Field","https://seatgeek.com/venues/everbank-field/tickets","1 Everbank Field Dr",0,561,"32202","EverBank Field",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"139","2018-09-19","2018-09-19_11.22.19","",4347137,"2018-11-20T05:15:00","2018-11-19T19:15:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T01:04:04","2018-11-20T01:15:00","Chiefs at Rams","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137",FALSE,0.806,"nfl","Kansas City Chiefs at Los Angeles Rams",0.866,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE",41952,"Mexico City, Mexico","Mexico",NA,"estadio-azteca-2",0,"Mexico City","America/Mexico_City",1,TRUE,"Mexico City, Mexico","Estadio Azteca","https://seatgeek.com/venues/estadio-azteca-2/tickets","Calzada de Tlalpan 3665",0,0,"14370","Estadio Azteca",19.3,-99.15,NA,NA,NA
"140","2018-09-19","2018-09-19_11.22.19","",4347024,"2018-11-22T21:30:00","2018-11-22T12:30:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:36","2018-11-22T17:30:00","Bears at Lions","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024",FALSE,0.869,"nfl","Chicago Bears at Detroit Lions",0.938,FALSE,FALSE,NA,657,181,913,2393,98,219.67732,98,"2018-08-24T21:53:40Z",FALSE,"QRCODE",346,"Detroit, MI 48226","US","MI","ford-field",0.9029952,"Detroit","America/Detroit",9,TRUE,"Detroit, MI","Ford Field","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.",0,505,"48226","Ford Field",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"141","2018-09-19","2018-09-19_11.22.19","",4327921,"2018-11-23T01:30:00","2018-11-22T15:30:00",FALSE,"normal","2018-04-05T00:00:00","2018-04-05T23:08:47","2018-11-22T21:30:00","Redskins at Cowboys","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921",FALSE,0.874,"nfl","Washington Redskins at Dallas Cowboys",0.954,FALSE,TRUE,NA,3177,311,2427,3288,32,379.36575,32,"2018-04-17T22:02:33Z",FALSE,"QRCODE",4965,"Arlington, TX 76011","US","TX","at-t-stadium",0.9751414,"Arlington","America/Chicago",22,TRUE,"Arlington, TX","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way",0,623,"76011","AT&T Stadium",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"142","2018-09-19","2018-09-19_11.22.19","",4346968,"2018-11-23T05:20:00","2018-11-22T19:20:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:24","2018-11-23T01:20:00","Falcons at Saints","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968",FALSE,0.822,"nfl","Atlanta Falcons at New Orleans Saints",0.888,FALSE,TRUE,NA,1394,297,1240,4200,120,318.5086,120,"2018-05-29T20:39:22Z",FALSE,"QRCODE",128,"New Orleans, LA 70112","US","LA","mercedes-benz-superdome",0.8966978,"New Orleans","America/Chicago",18,TRUE,"New Orleans, LA","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive",0,622,"70112","Mercedes-Benz Superdome",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"143","2018-09-19","2018-09-19_11.22.19","",4281983,"2018-11-24T00:00:00","2018-11-23T14:00:00",FALSE,"normal","2018-02-28T00:00:00","2018-02-28T15:00:16","2018-11-23T20:00:00","Coastal Carolina at South Alabama","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983",FALSE,0.362,"ncaa_football","Coastal Carolina Chanticleers at South Alabama Jaguars Football",0.327,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3716,"Mobile, AL 36604","US","AL","ladd-peebles-stadium",0.50177634,"Mobile","America/Chicago",6,TRUE,"Mobile, AL","Ladd Peebles Stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","1621 Virginia St.",0,686,"36604","Ladd Peebles Stadium",30.6748,-88.0761,NA,NA,NA
"144","2018-09-19","2018-09-19_11.22.19","",4347039,"2018-11-25T22:00:00","2018-11-25T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:39","2018-11-25T18:00:00","Browns at Bengals","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039",FALSE,0.812,"nfl","Cleveland Browns at Cincinnati Bengals",0.88,FALSE,FALSE,NA,613,96,905,11988,50,126.27732,50,"2018-08-24T21:53:40Z",FALSE,"QRCODE",1124,"Cincinnati, OH 45202","US","OH","paul-brown-stadium",0.86166537,"Cincinnati","America/New_York",7,TRUE,"Cincinnati, OH","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium",0,515,"45202","Paul Brown Stadium",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"145","2018-09-19","2018-09-19_11.22.19","",4347058,"2018-11-25T22:00:00","2018-11-25T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:43","2018-11-25T18:00:00","Jaguars at Bills","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058",FALSE,0.814,"nfl","Jacksonville Jaguars at Buffalo Bills",0.876,FALSE,FALSE,NA,1282,71,1538,639,27,92.24103,20,"2018-08-24T21:53:41Z",FALSE,"QRCODE",1135,"Orchard Park, NY 14127","US","NY","new-era-field",0.8815085,"Orchard Park","America/New_York",7,TRUE,"Orchard Park, NY","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive",0,514,"14127","New Era Field",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"146","2018-09-19","2018-09-19_11.22.19","",4346918,"2018-11-25T22:00:00","2018-11-25T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:14","2018-11-25T18:00:00","Giants at Eagles","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918",FALSE,0.864,"nfl","New York Giants at Philadelphia Eagles",0.944,FALSE,FALSE,NA,388,351,1065,1241,166,414.49484,142,"2018-08-24T21:53:40Z",FALSE,"QRCODE",330,"Philadelphia, PA 19148","US","PA","lincoln-financial-field",0.90542686,"Philadelphia","America/New_York",17,TRUE,"Philadelphia, PA","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave",0,504,"19148","Lincoln Financial Field",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"147","2018-09-19","2018-09-19_11.22.19","",4347098,"2018-11-25T22:00:00","2018-11-25T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:50","2018-11-25T18:00:00","Patriots at Jets","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098",FALSE,0.887,"nfl","New England Patriots at New York Jets",0.978,FALSE,FALSE,NA,726,260,1161,6034,113,308.87878,101,"2018-08-24T21:53:41Z",FALSE,"QRCODE",1587,"East Rutherford, NJ 07073","US","NJ","metlife-stadium",0.94873494,"East Rutherford","America/New_York",17,TRUE,"East Rutherford, NJ","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",0,501,"07073","MetLife Stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"148","2018-09-19","2018-09-19_11.22.19","",4347067,"2018-11-25T22:00:00","2018-11-25T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:44","2018-11-25T18:00:00","Raiders at Ravens","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067",FALSE,0.807,"nfl","Oakland Raiders at Baltimore Ravens",0.873,FALSE,FALSE,NA,589,138,1075,722,66,179.10696,66,"2018-08-24T21:53:41Z",FALSE,"QRCODE",1121,"Baltimore, MD 21230","US","MD","m-t-bank-stadium",0.8927189,"Baltimore","America/New_York",8,TRUE,"Baltimore, MD","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St",0,512,"21230","M&T Bank Stadium",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"149","2018-09-19","2018-09-19_11.22.19","",4347125,"2018-11-25T22:00:00","2018-11-25T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:55","2018-11-25T18:00:00","Seahawks at Panthers","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125",FALSE,0.829,"nfl","Seattle Seahawks at Carolina Panthers",0.901,FALSE,FALSE,NA,525,170,1029,1132,91,228.02095,80,"2018-08-24T21:53:41Z",FALSE,"QRCODE",1122,"Charlotte, NC 28202","US","NC","bank-of-america-stadium",0.8968222,"Charlotte","America/New_York",9,TRUE,"Charlotte, NC","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","800 South Mint Street",0,517,"28202","Bank of America Stadium",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"150","2018-09-19","2018-09-19_11.22.19","",4346928,"2018-11-25T22:00:00","2018-11-25T13:00:00",FALSE,"normal","2018-04-20T00:00:00","2018-04-20T00:47:15","2018-11-25T18:00:00","49ers at Buccaneers","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928",FALSE,0.813,"nfl","San Francisco 49ers at Tampa Bay Buccaneers",0.883,FALSE,FALSE,NA,27,206,381,528,80,239.81482,71,"2018-08-24T21:53:40Z",FALSE,"QRCODE",39,"Tampa, FL 33607","US","FL","raymond-james-stadium",0.86513025,"Tampa","America/New_York",14,TRUE,"Tampa, FL","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","4201 North Dale Mabry Highway",0,539,"33607","Raymond James Stadium",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
