"","date","timestamp","short_title","status","visible_until_utc","score","time_tbd","date_tbd","datetime_tbd","description","is_open","datetime_local","title","datetime_utc","created_at","id","announce_date","popularity","url","type","general_admission","lowest_price_good_deals","median_price","visible_listing_count","lowest_price","average_price","highest_price","listing_count","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","has_upcoming_events","score_venue","slug","country","name_v2","address","name","metro_code","display_location","state","id_venue","num_upcoming_events","city","popularity_venue","postal_code","url_venue","extended_address","timezone","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"129","2018-09-13","2018-09-13_11.00.27","Patriots at Titans","normal","2018-11-11T21:00:00",0.933,FALSE,FALSE,FALSE,"",FALSE,"2018-11-11T12:00:00","New England Patriots at Tennessee Titans","2018-11-11T17:00:00","2018-04-20T00:47:30",4346990,"2018-04-20T00:00:00",0.86,"https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","nfl",NA,269,524,541,269,575.3526,1932,329,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.8546275,"nissan-stadium","US","Nissan Stadium","1 Titans Way","Nissan Stadium",659,"Nashville, TN","TN",1126,15,"Nashville",0,"37213","https://seatgeek.com/venues/nissan-stadium/tickets","Nashville, TN 37213","America/New_York",36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"130","2018-09-13","2018-09-13_11.00.27","Cardinals at Chiefs","normal","2018-11-11T22:00:00",0.901,FALSE,FALSE,FALSE,"",FALSE,"2018-11-11T12:00:00","Arizona Cardinals at Kansas City Chiefs","2018-11-11T18:00:00","2018-04-20T00:47:27",4346980,"2018-04-20T00:00:00",0.835,"https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","nfl",NA,40,124,898,40,141.80849,525,825,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.8827867,"arrowhead-stadium","US","Arrowhead Stadium","1 Arrowhead Drive","Arrowhead Stadium",616,"Kansas City, MO","MO",1128,9,"Kansas City",0,"64129","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO 64129","America/Chicago",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"131","2018-09-13","2018-09-13_11.00.27","Saints at Bengals","normal","2018-11-11T22:00:00",0.901,FALSE,FALSE,FALSE,"",FALSE,"2018-11-11T13:00:00","New Orleans Saints at Cincinnati Bengals","2018-11-11T18:00:00","2018-04-20T00:47:40",4347040,"2018-04-20T00:00:00",0.834,"https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","nfl",NA,51,104,735,52,117.76838,422,544,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.86166537,"paul-brown-stadium","US","Paul Brown Stadium","1 Paul Brown Stadium","Paul Brown Stadium",515,"Cincinnati, OH","OH",1124,8,"Cincinnati",0,"45202","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH 45202","America/New_York",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"132","2018-09-13","2018-09-13_11.00.27","Lions at Bears","normal","2018-11-11T22:00:00",0.914,FALSE,FALSE,FALSE,"",FALSE,"2018-11-11T12:00:00","Detroit Lions at Chicago Bears","2018-11-11T18:00:00","2018-04-20T00:47:32",4347006,"2018-04-20T00:00:00",0.845,"https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","nfl",NA,105,274,876,112,301.3943,1197,175,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.940013,"soldier-field","US","Soldier Field","1410 S. Museum Campus Drive","Soldier Field",602,"Chicago, IL","IL",31,12,"Chicago",0,"60605","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL 60605","America/Chicago",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"133","2018-09-13","2018-09-13_11.00.27","Jaguars at Colts","normal","2018-11-11T22:00:00",0.876,FALSE,FALSE,FALSE,"",FALSE,"2018-11-11T13:00:00","Jacksonville Jaguars at Indianapolis Colts","2018-11-11T18:00:00","2018-04-20T00:47:22",4346958,"2018-04-20T00:00:00",0.822,"https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","nfl",NA,33,85,1063,33,105.80769,1198,754,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.9071682,"lucas-oil-stadium","US","Lucas Oil Stadium","500 South Capitol Avenue","Lucas Oil Stadium",527,"Indianapolis, IN","IN",1130,13,"Indianapolis",0,"46225","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN 46225","America/Indiana/Indianapolis",39.7601,-86.1639,"2015-08-22T16:51:43Z",FALSE,"QRCODE_TM"
"134","2018-09-13","2018-09-13_11.00.27","Redskins at Buccaneers","normal","2018-11-11T22:00:00",0.887,FALSE,FALSE,FALSE,"",FALSE,"2018-11-11T13:00:00","Washington Redskins at Tampa Bay Buccaneers","2018-11-11T18:00:00","2018-04-20T00:47:16",4346930,"2018-04-20T00:00:00",0.823,"https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","nfl",NA,71,180,560,79,223.25926,528,27,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.86513025,"raymond-james-stadium","US","Raymond James Stadium","4201 North Dale Mabry Highway","Raymond James Stadium",539,"Tampa, FL","FL",39,15,"Tampa",0,"33607","https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa, FL 33607","America/New_York",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"135","2018-09-13","2018-09-13_11.00.27","Falcons at Browns","normal","2018-11-11T22:00:00",0.875,FALSE,FALSE,FALSE,"",FALSE,"2018-11-11T13:00:00","Atlanta Falcons at Cleveland Browns","2018-11-11T18:00:00","2018-04-20T00:47:31",4346996,"2018-04-20T00:00:00",0.82,"https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","nfl",NA,30,77,1374,31,96.38679,1172,1135,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.86852187,"firstenergy-stadium-15","US","FirstEnergy Stadium","100 Alfred Lerner Way","FirstEnergy Stadium",510,"Cleveland, OH","OH",1123,7,"Cleveland",0,"44114","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland, OH 44114","America/New_York",41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"136","2018-09-13","2018-09-13_11.00.27","Bills at Jets","normal","2018-11-11T22:00:00",0.942,FALSE,FALSE,FALSE,"",FALSE,"2018-11-11T13:00:00","Buffalo Bills at New York Jets","2018-11-11T18:00:00","2018-04-20T00:47:43",4347060,"2018-04-20T00:00:00",0.864,"https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","nfl",NA,44,125,1305,44,149.633,871,970,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.94873494,"metlife-stadium","US","MetLife Stadium","1 MetLife Stadium Drive","MetLife Stadium",501,"East Rutherford, NJ","NJ",1587,18,"East Rutherford",0,"07073","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","America/New_York",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"137","2018-09-13","2018-09-13_11.00.27","Dolphins at Packers","normal","2018-11-11T22:00:00",0.921,FALSE,FALSE,FALSE,"",FALSE,"2018-11-11T12:00:00","Miami Dolphins at Green Bay Packers","2018-11-11T18:00:00","2018-04-20T00:47:13",4346912,"2018-04-20T00:00:00",0.857,"https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","nfl",NA,193,390,536,195,389.09143,797,175,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.92909414,"lambeau-field","US","Lambeau Field","1265 Lombardi Avenue","Lambeau Field",658,"Green Bay, WI","WI",1125,7,"Green Bay",0,"54304","https://seatgeek.com/venues/lambeau-field/tickets","Green Bay, WI 54304","America/Chicago",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"138","2018-09-13","2018-09-13_11.00.27","Chargers at Raiders","normal","2018-11-12T01:05:00",0.894,FALSE,FALSE,FALSE,"",FALSE,"2018-11-11T13:05:00","Los Angeles Chargers at Oakland Raiders","2018-11-11T21:05:00","2018-04-20T00:47:56",4347130,"2018-04-20T00:00:00",0.828,"https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","nfl",NA,75,190,741,79,202.5743,628,498,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.7817843,"oakland-alameda-county-coliseum","US","Oakland-Alameda County Coliseum","7000 Coliseum Way","Oakland-Alameda County Coliseum",807,"Oakland, CA","CA",14,26,"Oakland",0,"94621","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA 94621","America/Los_Angeles",37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"139","2018-09-13","2018-09-13_11.00.27","Seahawks at Rams","normal","2018-11-12T01:25:00",0.921,FALSE,FALSE,FALSE,"",FALSE,"2018-11-11T13:25:00","Seattle Seahawks at Los Angeles Rams","2018-11-11T21:25:00","2018-04-20T00:47:14",4346920,"2018-04-20T00:00:00",0.849,"https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","nfl",NA,54,138,1505,54,185.59254,922,859,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.86898464,"los-angeles-memorial-coliseum-1","US","Los Angeles Memorial Coliseum","3911 S Figueroa St","Los Angeles Memorial Coliseum",0,"Los Angeles, CA","CA",51012,12,"Los Angeles",0,"90037","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles, CA 90037","America/Los_Angeles",34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"140","2018-09-13","2018-09-13_11.00.27","Alex G with Half Waif","normal","2018-11-12T04:00:00",0.468,FALSE,FALSE,FALSE,"",FALSE,"2018-11-11T19:00:00","Alex G with Half Waif","2018-11-12T00:00:00","2018-08-23T20:13:51",4500554,"2018-08-23T00:00:00",0.513,"https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","concert",TRUE,NA,113,1,45,207.52942,569,17,NA,NA,NA,TRUE,0.42424366,"crowbar-2","US","Crowbar","1812 North 17th Street","Crowbar",539,"Tampa, FL","FL",3160,32,"Tampa",0,"33605","https://seatgeek.com/venues/crowbar-2/tickets","Tampa, FL 33605","America/New_York",27.9608,-82.4406,NA,NA,NA
"141","2018-09-13","2018-09-13_11.00.27","Cowboys at Eagles","normal","2018-11-12T05:20:00",0.964,FALSE,FALSE,FALSE,"",FALSE,"2018-11-11T20:20:00","Dallas Cowboys at Philadelphia Eagles","2018-11-12T01:20:00","2018-04-20T00:47:38",4347031,"2018-04-20T00:00:00",0.88,"https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","nfl",NA,144,415,992,204,480.25934,1535,482,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.90542686,"lincoln-financial-field","US","Lincoln Financial Field","1020 Pattison Ave","Lincoln Financial Field",504,"Philadelphia, PA","PA",330,16,"Philadelphia",0,"19148","https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA 19148","America/New_York",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"142","2018-09-13","2018-09-13_11.00.27","Giants at 49ers","normal","2018-11-13T05:15:00",0.961,FALSE,FALSE,FALSE,"",FALSE,"2018-11-12T17:15:00","New York Giants at San Francisco 49ers","2018-11-13T01:15:00","2018-04-20T00:47:54",4347117,"2018-04-20T00:00:00",0.877,"https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","nfl",NA,86,212,1133,87,237.20076,3699,1061,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.95768774,"levi-s-stadium","US","Levi's Stadium","4900 Marie P DeBartolo Way","Levi's Stadium",0,"Santa Clara, CA","CA",58670,13,"Santa Clara",0,"95054","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA 95054","America/Los_Angeles",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"143","2018-09-13","2018-09-13_11.00.27","Packers at Seahawks","normal","2018-11-16T05:20:00",0.965,FALSE,FALSE,FALSE,"",FALSE,"2018-11-15T17:20:00","Green Bay Packers at Seattle Seahawks","2018-11-16T01:20:00","2018-04-20T00:47:56",4347126,"2018-04-20T00:00:00",0.879,"https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","nfl",NA,247,416,544,270,513.2949,1809,217,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.87232786,"centurylink-field","US","CenturyLink Field","800 Occidental Ave S","CenturyLink Field",819,"Seattle, WA","WA",339,18,"Seattle",0,"98134","https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA 98134","America/Los_Angeles",47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"144","2018-09-13","2018-09-13_11.00.27","South Alabama at Louisiana","normal","2018-11-17T22:00:00",0.498,FALSE,FALSE,FALSE,"",FALSE,"2018-11-17T12:00:00","South Alabama Jaguars at Louisiana Ragin Cajuns Football","2018-11-17T18:00:00","2018-02-28T15:00:12",4281956,"2018-02-28T00:00:00",0.508,"https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-12-pm/4281956","ncaa_football",NA,53,68,75,54,64.67052,99,173,NA,NA,NA,TRUE,0.43303972,"cajun-field","US","Cajun Field","201 Rhienhardt Drive","Cajun Field",642,"Lafayette, LA","LA",2796,5,"Lafayette",0,"70506","https://seatgeek.com/venues/cajun-field/tickets","Lafayette, LA 70506","America/Chicago",30.22,-92.04,NA,NA,NA
"145","2018-09-13","2018-09-13_11.00.27","Bengals at Ravens","normal","2018-11-18T22:00:00",0.864,FALSE,FALSE,FALSE,"",FALSE,"2018-11-18T13:00:00","Cincinnati Bengals at Baltimore Ravens","2018-11-18T18:00:00","2018-04-20T00:47:45",4347068,"2018-04-20T00:00:00",0.801,"https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","nfl",NA,39,102,1249,39,127.23864,550,704,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.8927189,"m-t-bank-stadium","US","M&T Bank Stadium","1101 Russell St","M&T Bank Stadium",512,"Baltimore, MD","MD",1121,8,"Baltimore",0,"21230","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD 21230","America/New_York",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"146","2018-09-13","2018-09-13_11.00.27","Panthers at Lions","normal","2018-11-18T22:00:00",0.929,FALSE,FALSE,FALSE,"",FALSE,"2018-11-18T13:00:00","Carolina Panthers at Detroit Lions","2018-11-18T18:00:00","2018-04-20T00:47:37",4347025,"2018-04-20T00:00:00",0.859,"https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","nfl",NA,64,132,959,67,153.27948,899,687,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.9029952,"ford-field","US","Ford Field","2000 Brush St.","Ford Field",505,"Detroit, MI","MI",346,9,"Detroit",0,"48226","https://seatgeek.com/venues/ford-field/tickets","Detroit, MI 48226","America/Detroit",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"147","2018-09-13","2018-09-13_11.00.27","Vikings at Bears","normal","2018-11-18T22:00:00",0.924,FALSE,FALSE,FALSE,"",FALSE,"2018-11-18T12:00:00","Minnesota Vikings at Chicago Bears","2018-11-18T18:00:00","2018-04-20T00:47:32",4347005,"2018-04-20T00:00:00",0.847,"https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","nfl",NA,119,277,884,119,316.01572,1197,191,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.940013,"soldier-field","US","Soldier Field","1410 S. Museum Campus Drive","Soldier Field",602,"Chicago, IL","IL",31,12,"Chicago",0,"60605","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL 60605","America/Chicago",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"148","2018-09-13","2018-09-13_11.00.27","Cowboys at Falcons","normal","2018-11-18T22:00:00",0.965,FALSE,FALSE,FALSE,"",FALSE,"2018-11-18T13:00:00","Dallas Cowboys at Atlanta Falcons","2018-11-18T18:00:00","2018-04-20T00:47:41",4347049,"2018-04-20T00:00:00",0.885,"https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","nfl",NA,215,389,1045,218,458.4242,2149,653,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.76958936,"mercedes-benz-stadium","US","Mercedes-Benz Stadium","441 M.L.K. Jr Dr NW","Mercedes-Benz Stadium",0,"Atlanta, GA","GA",419590,20,"Atlanta",0,"30313","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA 30313","America/New_York",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"149","2018-09-13","2018-09-13_11.00.27","Eagles at Saints","normal","2018-11-18T22:00:00",0.914,FALSE,FALSE,FALSE,"",TRUE,"2018-11-18T12:00:00","Philadelphia Eagles at New Orleans Saints","2018-11-18T18:00:00","2018-04-20T00:47:25",4346969,"2018-04-20T00:00:00",0.845,"https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","nfl",NA,167,360,1267,167,479.91776,123594,1362,"2018-05-29T20:39:16Z",FALSE,"QRCODE",TRUE,0.8966978,"mercedes-benz-superdome","US","Mercedes-Benz Superdome","1500 Sugar Bowl Drive","Mercedes-Benz Superdome",622,"New Orleans, LA","LA",128,19,"New Orleans",0,"70112","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","New Orleans, LA 70112","America/Chicago",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"150","2018-09-13","2018-09-13_11.00.27","Titans at Colts","normal","2018-11-18T22:00:00",0.878,FALSE,FALSE,FALSE,"",FALSE,"2018-11-18T13:00:00","Tennessee Titans at Indianapolis Colts","2018-11-18T18:00:00","2018-04-20T00:47:22",4346957,"2018-04-20T00:00:00",0.818,"https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","nfl",NA,28,83,972,28,103.763756,440,745,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.9071682,"lucas-oil-stadium","US","Lucas Oil Stadium","500 South Capitol Avenue","Lucas Oil Stadium",527,"Indianapolis, IN","IN",1130,13,"Indianapolis",0,"46225","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN 46225","America/Indiana/Indianapolis",39.7601,-86.1639,"2015-08-22T16:51:43Z",FALSE,"QRCODE_TM"
"151","2018-09-13","2018-09-13_11.00.27","Buccaneers at Giants","normal","2018-11-18T22:00:00",0.912,FALSE,FALSE,FALSE,"",FALSE,"2018-11-18T13:00:00","Tampa Bay Buccaneers at New York Giants","2018-11-18T18:00:00","2018-04-20T00:47:16",4346929,"2018-04-20T00:00:00",0.837,"https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","nfl",NA,97,198,1107,97,252.79611,1488,618,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.94873494,"metlife-stadium","US","MetLife Stadium","1 MetLife Stadium Drive","MetLife Stadium",501,"East Rutherford, NJ","NJ",1587,18,"East Rutherford",0,"07073","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ 07073","America/New_York",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"152","2018-09-13","2018-09-13_11.00.27","Texans at Redskins","normal","2018-11-18T22:00:00",0.924,FALSE,FALSE,FALSE,"",FALSE,"2018-11-18T13:00:00","Houston Texans at Washington Redskins","2018-11-18T18:00:00","2018-04-20T00:47:17",4346939,"2018-04-20T00:00:00",0.851,"https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","nfl",NA,79,161,1055,79,177.08394,1011,834,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.9333444,"fedex-field","US","FedEx Field","1600 Fedex Way","FedEx Field",511,"Landover, MD","MD",35,8,"Landover",0,"20785","https://seatgeek.com/venues/fedex-field/tickets","Landover, MD 20785","America/New_York",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"153","2018-09-13","2018-09-13_11.00.27","Raiders at Cardinals","normal","2018-11-19T01:05:00",0.947,FALSE,FALSE,FALSE,"",FALSE,"2018-11-18T14:05:00","Oakland Raiders at Arizona Cardinals","2018-11-18T21:05:00","2018-04-20T00:47:51",4347100,"2018-04-20T00:00:00",0.872,"https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","nfl",NA,97,209,838,97,238.9261,909,433,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.93402725,"state-farm-stadium","US","State Farm Stadium","1 Cardinals Drive","State Farm Stadium",753,"Glendale, AZ","AZ",43,10,"Glendale",0,"85305","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ 85305","America/Phoenix",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"154","2018-09-13","2018-09-13_11.00.27","Broncos at Chargers","normal","2018-11-19T01:05:00",0.954,FALSE,FALSE,FALSE,"",FALSE,"2018-11-18T13:05:00","Denver Broncos at Los Angeles Chargers","2018-11-18T21:05:00","2018-04-20T00:47:52",4347110,"2018-04-20T00:00:00",0.864,"https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","nfl",NA,163,253,456,186,296.83087,765,337,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.7228164,"stubhub-center","US","StubHub Center","18400 Avalon Blvd","StubHub Center",803,"Carson, CA","CA",52,12,"Carson",0,"90746","https://seatgeek.com/venues/stubhub-center/tickets","Carson, CA 90746","America/Los_Angeles",33.8643,-118.261,NA,NA,NA
"155","2018-09-13","2018-09-13_11.00.27","Steelers at Jaguars","normal","2018-11-19T05:20:00",0.891,FALSE,FALSE,FALSE,"",FALSE,"2018-11-18T20:20:00","Pittsburgh Steelers at Jacksonville Jaguars","2018-11-19T01:20:00","2018-04-20T00:47:19",4346947,"2018-04-20T00:00:00",0.817,"https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947","nfl",NA,157,321,727,156,375.4721,1048,502,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.83759147,"everbank-field","US","EverBank Field","1 Everbank Field Dr","EverBank Field",561,"Jacksonville, FL","FL",5178,10,"Jacksonville",0,"32202","https://seatgeek.com/venues/everbank-field/tickets","Jacksonville, FL 32202","America/New_York",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"156","2018-09-13","2018-09-13_11.00.27","Chiefs at Rams","normal","2018-11-20T05:15:00",0.923,FALSE,FALSE,FALSE,"",FALSE,"2018-11-19T19:15:00","Kansas City Chiefs at Los Angeles Rams","2018-11-20T01:15:00","2018-04-20T01:04:04",4347137,"2018-04-20T00:00:00",0.844,"https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","nfl",NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0,"estadio-azteca-2","Mexico","Estadio Azteca","Calzada de Tlalpan 3665","Estadio Azteca",0,"Mexico City, Mexico",NA,41952,1,"Mexico City",0,"04650","https://seatgeek.com/venues/estadio-azteca-2/tickets","Mexico City, Mexico","America/Mexico_City",19.3,-99.15,NA,NA,NA
"157","2018-09-13","2018-09-13_11.00.27","Bears at Lions","normal","2018-11-22T21:30:00",0.96,FALSE,FALSE,FALSE,"",FALSE,"2018-11-22T12:30:00","Chicago Bears at Detroit Lions","2018-11-22T17:30:00","2018-04-20T00:47:36",4347024,"2018-04-20T00:00:00",0.88,"https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","nfl",NA,99,174,868,103,209.00159,1198,631,"2018-08-24T21:53:40Z",FALSE,"QRCODE",TRUE,0.9029952,"ford-field","US","Ford Field","2000 Brush St.","Ford Field",505,"Detroit, MI","MI",346,9,"Detroit",0,"48226","https://seatgeek.com/venues/ford-field/tickets","Detroit, MI 48226","America/Detroit",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"158","2018-09-13","2018-09-13_11.00.27","Washington Redskins at Dallas Cowboys","normal","2018-11-23T01:30:00",1.002,FALSE,FALSE,FALSE,"",TRUE,"2018-11-22T15:30:00","Washington Redskins at Dallas Cowboys","2018-11-22T21:30:00","2018-04-05T23:08:47",4327921,"2018-04-05T00:00:00",0.906,"https://seatgeek.com/washington-redskins-at-dallas-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","nfl",NA,34,329,2348,34,397.17804,4309,2932,"2018-04-17T22:02:33Z",FALSE,"QRCODE",TRUE,0.9751414,"at-t-stadium","US","AT&T Stadium","1 AT&T Way","AT&T Stadium",623,"Arlington, TX","TX",4965,23,"Arlington",0,"76011","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX 76011","America/Chicago",32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"159","2018-09-13","2018-09-13_11.00.27","Falcons at Saints","normal","2018-11-23T05:20:00",0.894,FALSE,FALSE,FALSE,"",TRUE,"2018-11-22T19:20:00","Atlanta Falcons at New Orleans Saints","2018-11-23T01:20:00","2018-04-20T00:47:24",4346968,"2018-04-20T00:00:00",0.82,"https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","nfl",NA,119,300,1258,119,323.23346,4200,1405,"2018-05-29T20:39:22Z",FALSE,"QRCODE",TRUE,0.8966978,"mercedes-benz-superdome","US","Mercedes-Benz Superdome","1500 Sugar Bowl Drive","Mercedes-Benz Superdome",622,"New Orleans, LA","LA",128,19,"New Orleans",0,"70112","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","New Orleans, LA 70112","America/Chicago",29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
