"","date","timestamp","url","title","short_title","datetime_utc","status","created_at","date_tbd","description","id","visible_until_utc","datetime_local","is_open","datetime_tbd","score","announce_date","popularity","type","time_tbd","general_admission","average_price","lowest_price","lowest_price_good_deals","highest_price","listing_count","median_price","visible_listing_count","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","url_venue","address","num_upcoming_events","display_location","name","city","timezone","extended_address","slug","has_upcoming_events","country","state","id_venue","name_v2","postal_code","score_venue","popularity_venue","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"138","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","Los Angeles Chargers at Seattle Seahawks","Chargers at Seahawks","2018-11-04T21:05:00","normal","2018-04-20T00:47:56",FALSE,"",4347127,"2018-11-05T01:05:00","2018-11-04T13:05:00",FALSE,FALSE,0.919,"2018-04-20T00:00:00",0.852,"nfl",FALSE,NA,355.89,145,145,1351,293,NA,NA,"2018-08-24T21:53:39Z",FALSE,"QRCODE","https://seatgeek.com/venues/centurylink-field/tickets","800 Occidental Ave S",14,"Seattle, WA","CenturyLink Field","Seattle","America/Los_Angeles","Seattle, WA 98134","centurylink-field",TRUE,"US","WA",339,"CenturyLink Field","98134",0.87232786,0,47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"139","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","Houston Texans at Denver Broncos","Texans at Broncos","2018-11-04T21:05:00","normal","2018-04-20T01:04:05",FALSE,"",4347141,"2018-11-05T01:05:00","2018-11-04T14:05:00",FALSE,FALSE,0.895,"2018-04-20T00:00:00",0.839,"nfl",FALSE,NA,1284.43,133,133,123593,129,NA,NA,"2018-08-24T21:53:39Z",FALSE,"QRCODE","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","1701 Bryant St.",8,"Denver, CO","Sports Authority Field at Mile High","Denver","America/Denver","Denver, CO 80204","sports-authority-field-at-mile-high",TRUE,"US","CO",1131,"Sports Authority Field at Mile High","80204",0.9028296,0,39.74,-105.02,"2015-08-07T18:39:02Z",FALSE,"QRCODE_TM"
"140","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970","Los Angeles Rams at New Orleans Saints","Rams at Saints","2018-11-04T21:25:00","normal","2018-04-20T00:47:25",FALSE,"",4346970,"2018-11-05T01:25:00","2018-11-04T15:25:00",TRUE,FALSE,0.887,"2018-04-20T00:00:00",0.83,"nfl",FALSE,NA,244.55,71,71,5944,1384,NA,NA,"2018-05-29T20:39:08Z",FALSE,"QRCODE","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive",20,"New Orleans, LA","Mercedes-Benz Superdome","New Orleans","America/Chicago","New Orleans, LA 70112","mercedes-benz-superdome",TRUE,"US","LA",128,"Mercedes-Benz Superdome","70112",0.8966978,0,29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"141","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","Alex G","Alex G","2018-11-05T01:00:00","normal","2018-08-23T19:51:10",FALSE,"",4494650,"2018-11-05T05:00:00","2018-11-04T19:00:00",FALSE,FALSE,0.543,"2018-08-23T00:00:00",0.587,"concert",FALSE,TRUE,121.12,58,NA,562,25,NA,NA,NA,NA,NA,"https://seatgeek.com/venues/thalia-hall/tickets","1807 S Allport St",58,"Chicago, IL","Thalia Hall","Chicago","America/Chicago","Chicago, IL 60608","thalia-hall",TRUE,"US","IL",60271,"Thalia Hall","60608",0.51888376,0,41.8577,-87.6575,NA,NA,NA
"142","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","Green Bay Packers at New England Patriots","Packers at Patriots","2018-11-05T01:20:00","normal","2018-04-20T00:47:49",FALSE,"",4347089,"2018-11-05T05:20:00","2018-11-04T20:20:00",FALSE,FALSE,1.008,"2018-04-20T00:00:00",0.924,"nfl",FALSE,NA,850.1,429,429,2780,156,NA,NA,"2018-08-24T21:53:39Z",FALSE,"QRCODE","https://seatgeek.com/venues/gillette-stadium/tickets","1 Patriot Place",14,"Foxborough, MA","Gillette Stadium","Foxborough","America/New_York","Foxborough, MA 02035","gillette-stadium",TRUE,"US","MA",33,"Gillette Stadium","02035",0.8983344,0,42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"143","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","Tennessee Titans at Dallas Cowboys","Titans at Cowboys","2018-11-06T01:15:00","normal","2018-04-05T23:08:47",FALSE,"",4327922,"2018-11-06T05:15:00","2018-11-05T19:15:00",TRUE,FALSE,0.986,"2018-04-05T00:00:00",0.903,"nfl",FALSE,NA,290.4,25,25,6034,3622,NA,NA,"2018-04-17T22:02:33Z",FALSE,"QRCODE","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way",24,"Arlington, TX","AT&T Stadium","Arlington","America/Chicago","Arlington, TX 76011","at-t-stadium",TRUE,"US","TX",4965,"AT&T Stadium","76011",0.9751414,0,32.7459,-97.0957,"2018-04-17T22:02:33Z",FALSE,"QRCODE"
"144","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","Carolina Panthers at Pittsburgh Steelers","Panthers at Steelers","2018-11-09T01:20:00","normal","2018-04-20T00:47:46",FALSE,"",4347075,"2018-11-09T05:20:00","2018-11-08T20:20:00",FALSE,FALSE,0.914,"2018-04-20T00:00:00",0.844,"nfl",FALSE,NA,208.21,90,91,2446,551,NA,NA,"2018-08-24T21:53:39Z",FALSE,"QRCODE","https://seatgeek.com/venues/heinz-field/tickets","100 Art Rooney Avenue",13,"Pittsburgh, PA","Heinz Field","Pittsburgh","America/New_York","Pittsburgh, PA 15212","heinz-field",TRUE,"US","PA",1119,"Heinz Field","15212",0.9033526,0,40.4468,-80.0158,"2015-12-08T15:36:23Z",FALSE,"QRCODE_TM"
"145","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","New England Patriots at Tennessee Titans","Patriots at Titans","2018-11-11T17:00:00","normal","2018-04-20T00:47:30",FALSE,"",4346990,"2018-11-11T21:00:00","2018-11-11T12:00:00",FALSE,FALSE,0.951,"2018-04-20T00:00:00",0.873,"nfl",FALSE,NA,617.79,317,317,2117,325,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/nissan-stadium/tickets","1 Titans Way",16,"Nashville, TN","Nissan Stadium","Nashville","America/New_York","Nashville, TN 37213","nissan-stadium",TRUE,"US","TN",1126,"Nissan Stadium","37213",0.8546275,0,36.1665,-86.7713,"2015-10-19T15:09:39Z",FALSE,"NONE"
"146","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","Arizona Cardinals at Kansas City Chiefs","Cardinals at Chiefs","2018-11-11T18:00:00","normal","2018-04-20T00:47:27",FALSE,"",4346980,"2018-11-11T22:00:00","2018-11-11T12:00:00",FALSE,FALSE,0.896,"2018-04-20T00:00:00",0.829,"nfl",FALSE,NA,141.2,42,42,533,827,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive",10,"Kansas City, MO","Arrowhead Stadium","Kansas City","America/Chicago","Kansas City, MO 64129","arrowhead-stadium",TRUE,"US","MO",1128,"Arrowhead Stadium","64129",0.8827867,0,39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"147","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","Detroit Lions at Chicago Bears","Lions at Bears","2018-11-11T18:00:00","normal","2018-04-20T00:47:32",FALSE,"",4347006,"2018-11-11T22:00:00","2018-11-11T12:00:00",FALSE,FALSE,0.913,"2018-04-20T00:00:00",0.842,"nfl",FALSE,NA,302.73,108,108,5585,200,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive",12,"Chicago, IL","Soldier Field","Chicago","America/Chicago","Chicago, IL 60605","soldier-field",TRUE,"US","IL",31,"Soldier Field","60605",0.940013,0,41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"148","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","New Orleans Saints at Cincinnati Bengals","Saints at Bengals","2018-11-11T18:00:00","normal","2018-04-20T00:47:40",FALSE,"",4347040,"2018-11-11T22:00:00","2018-11-11T13:00:00",FALSE,FALSE,0.894,"2018-04-20T00:00:00",0.825,"nfl",FALSE,NA,116.32,52,52,452,542,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium",9,"Cincinnati, OH","Paul Brown Stadium","Cincinnati","America/New_York","Cincinnati, OH 45202","paul-brown-stadium",TRUE,"US","OH",1124,"Paul Brown Stadium","45202",0.86166537,0,39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"149","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","Jacksonville Jaguars at Indianapolis Colts","Jaguars at Colts","2018-11-11T18:00:00","normal","2018-04-20T00:47:22",FALSE,"",4346958,"2018-11-11T22:00:00","2018-11-11T13:00:00",FALSE,FALSE,0.878,"2018-04-20T00:00:00",0.82,"nfl",FALSE,NA,112.37,33,34,1203,794,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue",14,"Indianapolis, IN","Lucas Oil Stadium","Indianapolis","America/Indiana/Indianapolis","Indianapolis, IN 46225","lucas-oil-stadium",TRUE,"US","IN",1130,"Lucas Oil Stadium","46225",0.9071682,0,39.7601,-86.1639,"2015-08-22T16:51:43Z",FALSE,"QRCODE_TM"
"150","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","Washington Redskins at Tampa Bay Buccaneers","Redskins at Buccaneers","2018-11-11T18:00:00","normal","2018-04-20T00:47:16",FALSE,"",4346930,"2018-11-11T22:00:00","2018-11-11T13:00:00",FALSE,FALSE,0.886,"2018-04-20T00:00:00",0.819,"nfl",FALSE,NA,251.44,73,73,1196,32,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/raymond-james-stadium/tickets","4201 North Dale Mabry Highway",16,"Tampa, FL","Raymond James Stadium","Tampa","America/New_York","Tampa, FL 33607","raymond-james-stadium",TRUE,"US","FL",39,"Raymond James Stadium","33607",0.86513025,0,27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"151","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","Atlanta Falcons at Cleveland Browns","Falcons at Browns","2018-11-11T18:00:00","normal","2018-04-20T00:47:31",FALSE,"",4346996,"2018-11-11T22:00:00","2018-11-11T13:00:00",FALSE,FALSE,0.879,"2018-04-20T00:00:00",0.82,"nfl",FALSE,NA,96.2,31,33,1172,1127,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","100 Alfred Lerner Way",8,"Cleveland, OH","FirstEnergy Stadium","Cleveland","America/New_York","Cleveland, OH 44114","firstenergy-stadium-15",TRUE,"US","OH",1123,"FirstEnergy Stadium","44114",0.86852187,0,41.5065,-81.7,"2015-11-11T20:55:31Z",FALSE,"NONE"
"152","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","Buffalo Bills at New York Jets","Bills at Jets","2018-11-11T18:00:00","normal","2018-04-20T00:47:43",FALSE,"",4347060,"2018-11-11T22:00:00","2018-11-11T13:00:00",FALSE,FALSE,0.918,"2018-04-20T00:00:00",0.842,"nfl",FALSE,NA,147.36,36,41,871,977,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",20,"East Rutherford, NJ","MetLife Stadium","East Rutherford","America/New_York","East Rutherford, NJ 07073","metlife-stadium",TRUE,"US","NJ",1587,"MetLife Stadium","07073",0.94873494,0,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"153","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","Miami Dolphins at Green Bay Packers","Dolphins at Packers","2018-11-11T18:00:00","normal","2018-04-20T00:47:13",FALSE,"",4346912,"2018-11-11T22:00:00","2018-11-11T12:00:00",FALSE,FALSE,0.929,"2018-04-20T00:00:00",0.86,"nfl",FALSE,NA,389.73,195,195,797,197,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/lambeau-field/tickets","1265 Lombardi Avenue",8,"Green Bay, WI","Lambeau Field","Green Bay","America/Chicago","Green Bay, WI 54304","lambeau-field",TRUE,"US","WI",1125,"Lambeau Field","54304",0.92909414,0,44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"154","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130","Los Angeles Chargers at Oakland Raiders","Chargers at Raiders","2018-11-11T21:05:00","normal","2018-04-20T00:47:56",FALSE,"",4347130,"2018-11-12T01:05:00","2018-11-11T13:05:00",FALSE,FALSE,0.9,"2018-04-20T00:00:00",0.83,"nfl",FALSE,NA,206.65,98,98,630,512,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","7000 Coliseum Way",29,"Oakland, CA","Oakland-Alameda County Coliseum","Oakland","America/Los_Angeles","Oakland, CA 94621","oakland-alameda-county-coliseum",TRUE,"US","CA",14,"Oakland-Alameda County Coliseum","94621",0.7817843,0,37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"155","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920","Seattle Seahawks at Los Angeles Rams","Seahawks at Rams","2018-11-11T21:25:00","normal","2018-04-20T00:47:14",FALSE,"",4346920,"2018-11-12T01:25:00","2018-11-11T13:25:00",FALSE,FALSE,0.906,"2018-04-20T00:00:00",0.835,"nfl",FALSE,NA,186.45,58,60,922,829,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","3911 S Figueroa St",13,"Los Angeles, CA","Los Angeles Memorial Coliseum","Los Angeles","America/Los_Angeles","Los Angeles, CA 90037","los-angeles-memorial-coliseum-1",TRUE,"US","CA",51012,"Los Angeles Memorial Coliseum","90037",0.86898464,0,34.01,-118.29,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"156","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554","Alex G with Half Waif","Alex G with Half Waif","2018-11-12T00:00:00","normal","2018-08-23T20:13:51",FALSE,"",4500554,"2018-11-12T04:00:00","2018-11-11T19:00:00",FALSE,FALSE,0.468,"2018-08-23T00:00:00",0.511,"concert",FALSE,TRUE,180.64,45,NA,562,11,NA,NA,NA,NA,NA,"https://seatgeek.com/venues/crowbar-2/tickets","1812 North 17th Street",30,"Tampa, FL","Crowbar","Tampa","America/New_York","Tampa, FL 33605","crowbar-2",TRUE,"US","FL",3160,"Crowbar","33605",0.42424366,0,27.9608,-82.4406,NA,NA,NA
"157","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","Dallas Cowboys at Philadelphia Eagles","Cowboys at Eagles","2018-11-12T01:20:00","normal","2018-04-20T00:47:38",FALSE,"",4347031,"2018-11-12T05:20:00","2018-11-11T20:20:00",FALSE,FALSE,0.976,"2018-04-20T00:00:00",0.887,"nfl",FALSE,NA,498.79,165,165,7168,452,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave",17,"Philadelphia, PA","Lincoln Financial Field","Philadelphia","America/New_York","Philadelphia, PA 19148","lincoln-financial-field",TRUE,"US","PA",330,"Lincoln Financial Field","19148",0.90542686,0,39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"158","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","New York Giants at San Francisco 49ers","Giants at 49ers","2018-11-13T01:15:00","normal","2018-04-20T00:47:54",FALSE,"",4347117,"2018-11-13T05:15:00","2018-11-12T17:15:00",FALSE,FALSE,0.952,"2018-04-20T00:00:00",0.869,"nfl",FALSE,NA,248.1,86,86,3700,1014,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way",13,"Santa Clara, CA","Levi's Stadium","Santa Clara","America/Los_Angeles","Santa Clara, CA 95054","levi-s-stadium",TRUE,"US","CA",58670,"Levi's Stadium","95054",0.95768774,0,37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"159","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","Green Bay Packers at Seattle Seahawks","Packers at Seahawks","2018-11-16T01:20:00","normal","2018-04-20T00:47:56",FALSE,"",4347126,"2018-11-16T05:20:00","2018-11-15T17:20:00",FALSE,FALSE,0.973,"2018-04-20T00:00:00",0.884,"nfl",FALSE,NA,530.82,287,290,1809,213,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/centurylink-field/tickets","800 Occidental Ave S",14,"Seattle, WA","CenturyLink Field","Seattle","America/Los_Angeles","Seattle, WA 98134","centurylink-field",TRUE,"US","WA",339,"CenturyLink Field","98134",0.87232786,0,47.6,-122.33,"2018-03-02T22:54:54Z",FALSE,"QRCODE"
"160","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-12-pm/4281956","South Alabama Jaguars at Louisiana Ragin Cajuns Football","South Alabama at Louisiana","2018-11-17T18:00:00","normal","2018-02-28T15:00:12",FALSE,"",4281956,"2018-11-17T22:00:00","2018-11-17T12:00:00",FALSE,FALSE,0.465,"2018-02-28T00:00:00",0.464,"ncaa_football",FALSE,NA,65.82,54,54,84,162,NA,NA,NA,NA,NA,"https://seatgeek.com/venues/cajun-field/tickets","201 Rhienhardt Drive",5,"Lafayette, LA","Cajun Field","Lafayette","America/Chicago","Lafayette, LA 70506","cajun-field",TRUE,"US","LA",2796,"Cajun Field","70506",0.43303972,0,30.22,-92.04,NA,NA,NA
"161","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","Cincinnati Bengals at Baltimore Ravens","Bengals at Ravens","2018-11-18T18:00:00","normal","2018-04-20T00:47:45",FALSE,"",4347068,"2018-11-18T22:00:00","2018-11-18T13:00:00",FALSE,FALSE,0.853,"2018-04-20T00:00:00",0.791,"nfl",FALSE,NA,139.98,43,43,550,502,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St",9,"Baltimore, MD","M&T Bank Stadium","Baltimore","America/New_York","Baltimore, MD 21230","m-t-bank-stadium",TRUE,"US","MD",1121,"M&T Bank Stadium","21230",0.8927189,0,39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"162","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","Philadelphia Eagles at New Orleans Saints","Eagles at Saints","2018-11-18T18:00:00","normal","2018-04-20T00:47:25",FALSE,"",4346969,"2018-11-18T22:00:00","2018-11-18T12:00:00",TRUE,FALSE,0.924,"2018-04-20T00:00:00",0.847,"nfl",FALSE,NA,393.58,160,160,3000,1321,NA,NA,"2018-05-29T20:39:16Z",FALSE,"QRCODE","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive",20,"New Orleans, LA","Mercedes-Benz Superdome","New Orleans","America/Chicago","New Orleans, LA 70112","mercedes-benz-superdome",TRUE,"US","LA",128,"Mercedes-Benz Superdome","70112",0.8966978,0,29.9515,-90.0786,"2018-08-27T20:46:59Z",FALSE,"QRCODE_TM"
"163","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","Dallas Cowboys at Atlanta Falcons","Cowboys at Falcons","2018-11-18T18:00:00","normal","2018-04-20T00:47:41",FALSE,"",4347049,"2018-11-18T22:00:00","2018-11-18T13:00:00",FALSE,FALSE,0.977,"2018-04-20T00:00:00",0.895,"nfl",FALSE,NA,471.24,215,215,2388,671,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","441 M.L.K. Jr Dr NW",15,"Atlanta, GA","Mercedes-Benz Stadium","Atlanta","America/New_York","Atlanta, GA 30313","mercedes-benz-stadium",TRUE,"US","GA",419590,"Mercedes-Benz Stadium","30313",0.76958936,0,33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"164","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","Carolina Panthers at Detroit Lions","Panthers at Lions","2018-11-18T18:00:00","normal","2018-04-20T00:47:37",FALSE,"",4347025,"2018-11-18T22:00:00","2018-11-18T13:00:00",FALSE,FALSE,0.927,"2018-04-20T00:00:00",0.856,"nfl",FALSE,NA,168.03,71,71,899,565,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/ford-field/tickets","2000 Brush St.",11,"Detroit, MI","Ford Field","Detroit","America/Detroit","Detroit, MI 48226","ford-field",TRUE,"US","MI",346,"Ford Field","48226",0.9029952,0,42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"165","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","Minnesota Vikings at Chicago Bears","Vikings at Bears","2018-11-18T18:00:00","normal","2018-04-20T00:47:32",FALSE,"",4347005,"2018-11-18T22:00:00","2018-11-18T12:00:00",FALSE,FALSE,0.926,"2018-04-20T00:00:00",0.849,"nfl",FALSE,NA,290.45,106,106,1197,226,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive",12,"Chicago, IL","Soldier Field","Chicago","America/Chicago","Chicago, IL 60605","soldier-field",TRUE,"US","IL",31,"Soldier Field","60605",0.940013,0,41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"166","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","Tennessee Titans at Indianapolis Colts","Titans at Colts","2018-11-18T18:00:00","normal","2018-04-20T00:47:22",FALSE,"",4346957,"2018-11-18T22:00:00","2018-11-18T13:00:00",FALSE,FALSE,0.878,"2018-04-20T00:00:00",0.815,"nfl",FALSE,NA,109.56,31,31,447,788,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue",14,"Indianapolis, IN","Lucas Oil Stadium","Indianapolis","America/Indiana/Indianapolis","Indianapolis, IN 46225","lucas-oil-stadium",TRUE,"US","IN",1130,"Lucas Oil Stadium","46225",0.9071682,0,39.7601,-86.1639,"2015-08-22T16:51:43Z",FALSE,"QRCODE_TM"
"167","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","Tampa Bay Buccaneers at New York Giants","Buccaneers at Giants","2018-11-18T18:00:00","normal","2018-04-20T00:47:16",FALSE,"",4346929,"2018-11-18T22:00:00","2018-11-18T13:00:00",FALSE,FALSE,0.925,"2018-04-20T00:00:00",0.844,"nfl",FALSE,NA,244.01,96,96,1498,491,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive",20,"East Rutherford, NJ","MetLife Stadium","East Rutherford","America/New_York","East Rutherford, NJ 07073","metlife-stadium",TRUE,"US","NJ",1587,"MetLife Stadium","07073",0.94873494,0,40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"168","2018-09-08","2018-09-08_11.16.21","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","Houston Texans at Washington Redskins","Texans at Redskins","2018-11-18T18:00:00","normal","2018-04-20T00:47:17",FALSE,"",4346939,"2018-11-18T22:00:00","2018-11-18T13:00:00",FALSE,FALSE,0.931,"2018-04-20T00:00:00",0.85,"nfl",FALSE,NA,193.42,84,84,472,595,NA,NA,"2018-08-24T21:53:40Z",FALSE,"QRCODE","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way",9,"Landover, MD","FedEx Field","Landover","America/New_York","Landover, MD 20785","fedex-field",TRUE,"US","MD",35,"FedEx Field","20785",0.9333444,0,38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
