"","date","timestamp","is_open","datetime_utc","score","status","created_at","visible_until_utc","description","time_tbd","title","type","id","datetime_local","popularity","datetime_tbd","date_tbd","announce_date","short_title","url","general_admission","lowest_price_good_deals","highest_price","median_price","visible_listing_count","lowest_price","listing_count","average_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","postal_code","timezone","country","score_venue","display_location","num_upcoming_events","name_v2","id_venue","city","name","state","popularity_venue","metro_code","has_upcoming_events","slug","url_venue","address","extended_address","lon","lat","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"62","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-04T18:00:00",0.894,"normal","2018-04-20T00:47:47","2018-11-04T22:00:00","",FALSE,"New York Jets at Miami Dolphins","nfl",4347083,"2018-11-04T13:00:00",0.824,FALSE,FALSE,"2018-04-20T00:00:00","Jets at Dolphins","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083",NA,74,899,199,791,78,98,200.48979,"QRCODE",FALSE,"2018-08-24T21:53:39Z","33056","America/New_York","US",0.8378203,"Miami Gardens, FL",34,"Hard Rock Stadium",29,"Miami Gardens","Hard Rock Stadium","FL",0,528,TRUE,"hard-rock-stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","347 Don Shula Dr.","Miami Gardens, FL 33056",-80.24,25.96,"NONE",FALSE,"2017-10-03T18:58:44Z"
"63","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-04T18:00:00",0.865,"normal","2018-04-20T00:47:31","2018-11-04T22:00:00","",FALSE,"Kansas City Chiefs at Cleveland Browns","nfl",4346997,"2018-11-04T13:00:00",0.807,FALSE,FALSE,"2018-04-20T00:00:00","Chiefs at Browns","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997",NA,56,476,106,1019,56,804,123.91791,"QRCODE",FALSE,"2018-08-24T21:53:39Z","44114","America/New_York","US",0.86852187,"Cleveland, OH",6,"FirstEnergy Stadium",1123,"Cleveland","FirstEnergy Stadium","OH",0,510,TRUE,"firstenergy-stadium-15","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","100 Alfred Lerner Way","Cleveland, OH 44114",-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"64","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-04T18:00:00",0.898,"normal","2018-04-20T01:04:05","2018-11-04T22:00:00","",FALSE,"Detroit Lions at Minnesota Vikings","nfl",4347140,"2018-11-04T12:00:00",0.834,FALSE,FALSE,"2018-04-20T00:00:00","Lions at Vikings","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140",NA,115,1267,231,785,115,527,265.62048,"QRCODE",FALSE,"2018-08-24T21:53:39Z","55415","America/Chicago","US",0.88524246,"Minneapolis, MN",15,"U.S. Bank Stadium",218451,"Minneapolis","U.S. Bank Stadium","MN",0,0,TRUE,"u-s-bank-stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","401 Chicago Avenue","Minneapolis, MN 55415",-93.26,44.97,"NONE",FALSE,"2018-08-22T15:34:15Z"
"65","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-04T18:00:00",0.901,"normal","2018-04-20T00:47:45","2018-11-04T22:00:00","",FALSE,"Pittsburgh Steelers at Baltimore Ravens","nfl",4347069,"2018-11-04T13:00:00",0.831,FALSE,FALSE,"2018-04-20T00:00:00","Steelers at Ravens","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069",NA,120,11280,205,755,120,384,280.79947,"QRCODE",FALSE,"2018-08-24T21:53:39Z","21230","America/New_York","US",0.8927189,"Baltimore, MD",7,"M&T Bank Stadium",1121,"Baltimore","M&T Bank Stadium","MD",0,512,TRUE,"m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St","Baltimore, MD 21230",-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"66","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-04T18:00:00",0.92,"normal","2018-04-20T00:47:17","2018-11-04T22:00:00","",FALSE,"Atlanta Falcons at Washington Redskins","nfl",4346937,"2018-11-04T13:00:00",0.852,FALSE,FALSE,"2018-04-20T00:00:00","Falcons at Redskins","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937",NA,79,420,150,932,79,541,171.62846,"QRCODE",FALSE,"2018-08-24T21:53:39Z","20785","America/New_York","US",0.9333444,"Landover, MD",6,"FedEx Field",35,"Landover","FedEx Field","MD",0,511,TRUE,"fedex-field","https://seatgeek.com/venues/fedex-field/tickets","1600 Fedex Way","Landover, MD 20785",-76.8658,38.9071,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"67","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-04T18:00:00",0.875,"normal","2018-04-20T00:47:38","2018-11-04T22:00:00","",FALSE,"Tampa Bay Buccaneers at Carolina Panthers","nfl",4347033,"2018-11-04T13:00:00",0.811,FALSE,FALSE,"2018-04-20T00:00:00","Buccaneers at Panthers","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033",NA,71,957,176,700,85,331,204.09668,"QRCODE",FALSE,"2018-08-24T21:53:39Z","28202","America/New_York","US",0.8968222,"Charlotte, NC",9,"Bank of America Stadium",1122,"Charlotte","Bank of America Stadium","NC",0,517,TRUE,"bank-of-america-stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","800 South Mint Street","Charlotte, NC 28202",-80.8524,35.2243,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"68","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-04T18:00:00",0.89,"normal","2018-04-20T00:47:43","2018-11-04T22:00:00","",FALSE,"Chicago Bears at Buffalo Bills","nfl",4347061,"2018-11-04T13:00:00",0.825,FALSE,FALSE,"2018-04-20T00:00:00","Bears at Bills","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061",NA,57,602,112,986,61,621,140.87439,"QRCODE",FALSE,"2018-08-24T21:53:39Z","14127","America/New_York","US",0.8815085,"Orchard Park, NY",7,"New Era Field",1135,"Orchard Park","New Era Field","NY",0,514,TRUE,"new-era-field","https://seatgeek.com/venues/new-era-field/tickets","1 Bills Drive","Orchard Park, NY 14127",-78.7874,42.7737,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"69","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-04T21:05:00",0.911,"normal","2018-04-20T00:47:56","2018-11-05T01:05:00","",FALSE,"Los Angeles Chargers at Seattle Seahawks","nfl",4347127,"2018-11-04T13:05:00",0.838,FALSE,FALSE,"2018-04-20T00:00:00","Chargers at Seahawks","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127",NA,156,955,351,558,163,158,364.2658,"QRCODE",FALSE,"2018-08-24T21:53:39Z","98134","America/Los_Angeles","US",0.87232786,"Seattle, WA",10,"CenturyLink Field",339,"Seattle","CenturyLink Field","WA",0,819,TRUE,"centurylink-field","https://seatgeek.com/venues/centurylink-field/tickets","800 Occidental Ave S","Seattle, WA 98134",-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"70","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-04T21:05:00",0.872,"normal","2018-04-20T01:04:05","2018-11-05T01:05:00","",FALSE,"Houston Texans at Denver Broncos","nfl",4347141,"2018-11-04T14:05:00",0.813,FALSE,FALSE,"2018-04-20T00:00:00","Texans at Broncos","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141",NA,115,1270,366,627,162,78,385.53845,"QRCODE",FALSE,"2018-08-24T21:53:39Z","80204","America/Denver","US",0.9028296,"Denver, CO",6,"Sports Authority Field at Mile High",1131,"Denver","Sports Authority Field at Mile High","CO",0,751,TRUE,"sports-authority-field-at-mile-high","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","1701 Bryant St.","Denver, CO 80204",-105.02,39.74,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"71","2018-10-07","2018-10-07_15.37.06",TRUE,"2018-11-04T21:25:00",0.87,"normal","2018-04-20T00:47:25","2018-11-05T01:25:00","",FALSE,"Los Angeles Rams at New Orleans Saints","nfl",4346970,"2018-11-04T15:25:00",0.813,FALSE,FALSE,"2018-04-20T00:00:00","Rams at Saints","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970",NA,82,1800,245,1208,82,1125,259.128,"QRCODE",FALSE,"2018-05-29T20:39:08Z","70112","America/Chicago","US",0.8966978,"New Orleans, LA",16,"Mercedes-Benz Superdome",128,"New Orleans","Mercedes-Benz Superdome","LA",0,622,TRUE,"mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","1500 Sugar Bowl Drive","New Orleans, LA 70112",-90.0786,29.9515,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"72","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-05T01:00:00",0.522,"normal","2018-08-23T19:51:10","2018-11-05T05:00:00","",FALSE,"Alex G","concert",4494650,"2018-11-04T19:00:00",0.548,FALSE,FALSE,"2018-08-23T00:00:00","Alex G","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650",TRUE,NA,584,63,1,46,29,111.10345,NA,NA,NA,"60608","America/Chicago","US",0.51888376,"Chicago, IL",55,"Thalia Hall",60271,"Chicago","Thalia Hall","IL",0,0,TRUE,"thalia-hall","https://seatgeek.com/venues/thalia-hall/tickets","1807 S Allport St","Chicago, IL 60608",-87.6575,41.8577,NA,NA,NA
"73","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-05T01:20:00",0.979,"normal","2018-04-20T00:47:49","2018-11-05T05:20:00","",FALSE,"Green Bay Packers at New England Patriots","nfl",4347089,"2018-11-04T20:20:00",0.895,FALSE,FALSE,"2018-04-20T00:00:00","Packers at Patriots","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089",NA,413,14928,603,576,413,198,782.6313,"QRCODE",FALSE,"2018-08-24T21:53:39Z","02035","America/New_York","US",0.8983344,"Foxborough, MA",13,"Gillette Stadium",33,"Foxborough","Gillette Stadium","MA",0,506,TRUE,"gillette-stadium","https://seatgeek.com/venues/gillette-stadium/tickets","1 Patriot Place","Foxborough, MA 02035",-71.2674,42.0906,"NONE",FALSE,"2018-08-22T15:36:58Z"
"74","2018-10-07","2018-10-07_15.37.06",TRUE,"2018-11-06T01:15:00",0.959,"normal","2018-04-05T23:08:47","2018-11-06T05:15:00","",FALSE,"Tennessee Titans at Dallas Cowboys","nfl",4327922,"2018-11-05T19:15:00",0.878,FALSE,FALSE,"2018-04-05T00:00:00","Titans at Cowboys","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922",NA,NA,2640,191,2602,NA,3629,248.42023,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z","76011","America/Chicago","US",0.9751414,"Arlington, TX",17,"AT&T Stadium",4965,"Arlington","AT&T Stadium","TX",0,623,TRUE,"at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","1 AT&T Way","Arlington, TX 76011",-97.0957,32.7459,"QRCODE_TM",FALSE,"2018-10-06T23:29:11Z"
"75","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-09T01:20:00",0.883,"normal","2018-04-20T00:47:46","2018-11-09T05:20:00","",FALSE,"Carolina Panthers at Pittsburgh Steelers","nfl",4347075,"2018-11-08T20:20:00",0.814,FALSE,FALSE,"2018-04-20T00:00:00","Panthers at Steelers","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075",NA,87,1197,146,864,86,480,205.11458,"QRCODE",FALSE,"2018-08-24T21:53:39Z","15212","America/New_York","US",0.9033526,"Pittsburgh, PA",8,"Heinz Field",1119,"Pittsburgh","Heinz Field","PA",0,508,TRUE,"heinz-field","https://seatgeek.com/venues/heinz-field/tickets","100 Art Rooney Avenue","Pittsburgh, PA 15212",-80.0158,40.4468,"QRCODE",FALSE,"2018-10-04T12:42:28Z"
"76","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-11T17:00:00",0.934,"normal","2018-04-20T00:47:30","2018-11-11T21:00:00","",FALSE,"New England Patriots at Tennessee Titans","nfl",4346990,"2018-11-11T12:00:00",0.851,FALSE,FALSE,"2018-04-20T00:00:00","Patriots at Titans","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990",NA,256,2389,457,511,260,272,531.5809,"QRCODE",FALSE,"2018-08-24T21:53:40Z","37213","America/New_York","US",0.8546275,"Nashville, TN",15,"Nissan Stadium",1126,"Nashville","Nissan Stadium","TN",0,659,TRUE,"nissan-stadium","https://seatgeek.com/venues/nissan-stadium/tickets","1 Titans Way","Nashville, TN 37213",-86.7713,36.1665,"NONE",FALSE,"2015-10-19T15:09:39Z"
"77","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-11T18:00:00",0.882,"normal","2018-04-20T00:47:27","2018-11-11T22:00:00","",FALSE,"Arizona Cardinals at Kansas City Chiefs","nfl",4346980,"2018-11-11T12:00:00",0.811,FALSE,FALSE,"2018-04-20T00:00:00","Cardinals at Chiefs","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980",NA,52,454,125,1118,52,1005,149.48756,"QRCODE",FALSE,"2018-08-24T21:53:40Z","64129","America/Chicago","US",0.8827867,"Kansas City, MO",8,"Arrowhead Stadium",1128,"Kansas City","Arrowhead Stadium","MO",0,616,TRUE,"arrowhead-stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","1 Arrowhead Drive","Kansas City, MO 64129",-94.4839,39.0489,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"78","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-11T18:00:00",0.874,"normal","2018-04-20T00:47:40","2018-11-11T22:00:00","",FALSE,"New Orleans Saints at Cincinnati Bengals","nfl",4347040,"2018-11-11T13:00:00",0.805,FALSE,FALSE,"2018-04-20T00:00:00","Saints at Bengals","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040",NA,62,412,113,742,59,406,128.3793,"QRCODE",FALSE,"2018-08-24T21:53:40Z","45202","America/New_York","US",0.86166537,"Cincinnati, OH",7,"Paul Brown Stadium",1124,"Cincinnati","Paul Brown Stadium","OH",0,515,TRUE,"paul-brown-stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","1 Paul Brown Stadium","Cincinnati, OH 45202",-84.5177,39.0961,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"79","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-11T18:00:00",0.903,"normal","2018-04-20T00:47:32","2018-11-11T22:00:00","",FALSE,"Detroit Lions at Chicago Bears","nfl",4347006,"2018-11-11T12:00:00",0.828,FALSE,FALSE,"2018-04-20T00:00:00","Lions at Bears","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006",NA,172,1197,332,729,187,122,375.31146,"QRCODE",FALSE,"2018-08-24T21:53:40Z","60605","America/Chicago","US",0.940013,"Chicago, IL",7,"Soldier Field",31,"Chicago","Soldier Field","IL",0,602,TRUE,"soldier-field","https://seatgeek.com/venues/soldier-field/tickets","1410 S. Museum Campus Drive","Chicago, IL 60605",-87.6159,41.8623,"NONE",FALSE,"2018-06-02T00:44:08Z"
"80","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-11T18:00:00",0.843,"normal","2018-04-20T00:47:22","2018-11-11T22:00:00","",FALSE,"Jacksonville Jaguars at Indianapolis Colts","nfl",4346958,"2018-11-11T13:00:00",0.786,FALSE,FALSE,"2018-04-20T00:00:00","Jaguars at Colts","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958",NA,32,868,97,1001,32,574,114.11672,"QRCODE",FALSE,"2018-08-24T21:53:40Z","46225","America/Indiana/Indianapolis","US",0.9071682,"Indianapolis, IN",11,"Lucas Oil Stadium",1130,"Indianapolis","Lucas Oil Stadium","IN",0,527,TRUE,"lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","500 South Capitol Avenue","Indianapolis, IN 46225",-86.1639,39.7601,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"81","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-11T18:00:00",0.865,"normal","2018-04-20T00:47:16","2018-11-11T22:00:00","",FALSE,"Washington Redskins at Tampa Bay Buccaneers","nfl",4346930,"2018-11-11T13:00:00",0.797,FALSE,FALSE,"2018-04-20T00:00:00","Redskins at Buccaneers","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930",NA,77,429,174,349,77,18,191.88889,"QRCODE",FALSE,"2018-08-24T21:53:40Z","33607","America/New_York","US",0.86513025,"Tampa, FL",15,"Raymond James Stadium",39,"Tampa","Raymond James Stadium","FL",0,539,TRUE,"raymond-james-stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","4201 North Dale Mabry Highway","Tampa, FL 33607",-82.5034,27.9753,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
"82","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-11T18:00:00",0.861,"normal","2018-04-20T00:47:31","2018-11-11T22:00:00","",FALSE,"Atlanta Falcons at Cleveland Browns","nfl",4346996,"2018-11-11T13:00:00",0.799,FALSE,FALSE,"2018-04-20T00:00:00","Falcons at Browns","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996",NA,51,1172,100,1114,56,884,120.52489,"QRCODE",FALSE,"2018-08-24T21:53:40Z","44114","America/New_York","US",0.86852187,"Cleveland, OH",6,"FirstEnergy Stadium",1123,"Cleveland","FirstEnergy Stadium","OH",0,510,TRUE,"firstenergy-stadium-15","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","100 Alfred Lerner Way","Cleveland, OH 44114",-81.7,41.5065,"NONE",FALSE,"2015-11-11T20:55:31Z"
"83","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-11T18:00:00",0.911,"normal","2018-04-20T00:47:43","2018-11-11T22:00:00","",FALSE,"Buffalo Bills at New York Jets","nfl",4347060,"2018-11-11T13:00:00",0.832,FALSE,FALSE,"2018-04-20T00:00:00","Bills at Jets","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060",NA,45,942,142,1133,52,783,175.36781,"QRCODE",FALSE,"2018-08-24T21:53:40Z","07073","America/New_York","US",0.94873494,"East Rutherford, NJ",15,"MetLife Stadium",1587,"East Rutherford","MetLife Stadium","NJ",0,501,TRUE,"metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","1 MetLife Stadium Drive","East Rutherford, NJ 07073",-74.0737,40.8142,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"84","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-11T18:00:00",0.912,"normal","2018-04-20T00:47:13","2018-11-11T22:00:00","",FALSE,"Miami Dolphins at Green Bay Packers","nfl",4346912,"2018-11-11T12:00:00",0.841,FALSE,FALSE,"2018-04-20T00:00:00","Dolphins at Packers","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",NA,175,730,408,447,242,121,403.6942,"QRCODE",FALSE,"2018-08-24T21:53:40Z","54304","America/Chicago","US",0.92909414,"Green Bay, WI",5,"Lambeau Field",1125,"Green Bay","Lambeau Field","WI",0,658,TRUE,"lambeau-field","https://seatgeek.com/venues/lambeau-field/tickets","1265 Lombardi Avenue","Green Bay, WI 54304",-88.0622,44.5013,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"85","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-11T21:05:00",0.871,"normal","2018-04-20T00:47:56","2018-11-12T01:05:00","",FALSE,"Los Angeles Chargers at Oakland Raiders","nfl",4347130,"2018-11-11T13:05:00",0.802,FALSE,FALSE,"2018-04-20T00:00:00","Chargers at Raiders","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",NA,87,497,183,743,87,387,194.25581,"QRCODE",FALSE,"2018-08-24T21:53:40Z","94621","America/Los_Angeles","US",0.7817843,"Oakland, CA",8,"Oakland-Alameda County Coliseum",14,"Oakland","Oakland-Alameda County Coliseum","CA",0,807,TRUE,"oakland-alameda-county-coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","7000 Coliseum Way","Oakland, CA 94621",-122.201,37.7469,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"86","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-11T21:25:00",0.895,"normal","2018-04-20T00:47:14","2018-11-12T01:25:00","",FALSE,"Seattle Seahawks at Los Angeles Rams","nfl",4346920,"2018-11-11T13:25:00",0.821,FALSE,FALSE,"2018-04-20T00:00:00","Seahawks at Rams","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",NA,61,922,155,1177,61,567,204.62257,"QRCODE",FALSE,"2018-08-24T21:53:40Z","90037","America/Los_Angeles","US",0.86898464,"Los Angeles, CA",8,"Los Angeles Memorial Coliseum",51012,"Los Angeles","Los Angeles Memorial Coliseum","CA",0,0,TRUE,"los-angeles-memorial-coliseum-1","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","3911 S Figueroa St","Los Angeles, CA 90037",-118.288,34.0138,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"87","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-12T00:00:00",0.471,"normal","2018-08-23T20:13:51","2018-11-12T04:00:00","",FALSE,"Alex G with Half Waif","concert",4500554,"2018-11-11T19:00:00",0.496,FALSE,FALSE,"2018-08-23T00:00:00","Alex G with Half Waif","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",TRUE,NA,584,113,1,102,10,199.8,NA,NA,NA,"33605","America/New_York","US",0.42424366,"Tampa, FL",32,"Crowbar",3160,"Tampa","Crowbar","FL",0,539,TRUE,"crowbar-2","https://seatgeek.com/venues/crowbar-2/tickets","1812 North 17th Street","Tampa, FL 33605",-82.4406,27.9608,NA,NA,NA
"88","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-12T01:20:00",0.955,"normal","2018-04-20T00:47:38","2018-11-12T05:20:00","",FALSE,"Dallas Cowboys at Philadelphia Eagles","nfl",4347031,"2018-11-11T20:20:00",0.866,FALSE,FALSE,"2018-04-20T00:00:00","Cowboys at Eagles","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",NA,198,1346,423,874,224,340,491.73822,"QRCODE",FALSE,"2018-08-24T21:53:40Z","19148","America/New_York","US",0.90542686,"Philadelphia, PA",13,"Lincoln Financial Field",330,"Philadelphia","Lincoln Financial Field","PA",0,504,TRUE,"lincoln-financial-field","https://seatgeek.com/venues/lincoln-financial-field/tickets","1020 Pattison Ave","Philadelphia, PA 19148",-75.1675,39.9046,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"89","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-13T01:15:00",0.931,"normal","2018-04-20T00:47:54","2018-11-13T05:15:00","",FALSE,"New York Giants at San Francisco 49ers","nfl",4347117,"2018-11-12T17:15:00",0.847,FALSE,FALSE,"2018-04-20T00:00:00","Giants at 49ers","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",NA,55,2989,152,1191,60,1103,174.21849,"QRCODE",FALSE,"2018-08-24T21:53:40Z","95054","America/Los_Angeles","US",0.95768774,"Santa Clara, CA",12,"Levi's Stadium",58670,"Santa Clara","Levi's Stadium","CA",0,0,TRUE,"levi-s-stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","4900 Marie P DeBartolo Way","Santa Clara, CA 95054",-121.969,37.4023,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"90","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-16T01:20:00",0.955,"normal","2018-04-20T00:47:56","2018-11-16T05:20:00","",FALSE,"Green Bay Packers at Seattle Seahawks","nfl",4347126,"2018-11-15T17:20:00",0.864,FALSE,FALSE,"2018-04-20T00:00:00","Packers at Seahawks","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",NA,255,1597,437,519,255,150,537.8,"QRCODE",FALSE,"2018-08-24T21:53:40Z","98134","America/Los_Angeles","US",0.87232786,"Seattle, WA",10,"CenturyLink Field",339,"Seattle","CenturyLink Field","WA",0,819,TRUE,"centurylink-field","https://seatgeek.com/venues/centurylink-field/tickets","800 Occidental Ave S","Seattle, WA 98134",-122.33,47.6,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"91","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-17T22:00:00",0.483,"normal","2018-02-28T15:00:12","2018-11-18T02:00:00","",FALSE,"South Alabama Jaguars at Louisiana Ragin Cajuns Football","ncaa_football",4281956,"2018-11-17T16:00:00",0.492,FALSE,FALSE,"2018-02-28T00:00:00","South Alabama at Louisiana","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956",NA,56,103,66,38,56,89,64.89888,NA,NA,NA,"70506","America/Chicago","US",0.43303972,"Lafayette, LA",4,"Cajun Field",2796,"Lafayette","Cajun Field","LA",0,642,TRUE,"cajun-field","https://seatgeek.com/venues/cajun-field/tickets","201 Reinhardt Dr","Lafayette, LA 70506",-92.04,30.22,NA,NA,NA
"92","2018-10-07","2018-10-07_15.37.06",FALSE,"2018-11-18T18:00:00",0.838,"normal","2018-04-20T00:47:45","2018-11-18T22:00:00","",FALSE,"Cincinnati Bengals at Baltimore Ravens","nfl",4347068,"2018-11-18T13:00:00",0.774,FALSE,FALSE,"2018-04-20T00:00:00","Bengals at Ravens","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068",NA,45,547,105,1045,45,551,134.94374,"QRCODE",FALSE,"2018-08-24T21:53:40Z","21230","America/New_York","US",0.8927189,"Baltimore, MD",7,"M&T Bank Stadium",1121,"Baltimore","M&T Bank Stadium","MD",0,512,TRUE,"m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","1101 Russell St","Baltimore, MD 21230",-76.623,39.2774,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
