"","date","timestamp","id","datetime_utc","type","score","status","description","popularity","datetime_tbd","date_tbd","visible_until_utc","announce_date","short_title","time_tbd","title","is_open","datetime_local","url","created_at","general_admission","listing_count","highest_price","visible_listing_count","lowest_price","average_price","median_price","lowest_price_good_deals","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","id_venue","num_upcoming_events","postal_code","score_venue","state","slug","extended_address","timezone","name","popularity_venue","address","country","city","has_upcoming_events","metro_code","name_v2","url_venue","display_location","lat","lon","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"65","2018-09-24","2018-09-24_11.03.25",4347050,"2018-10-23T00:15:00","nfl",0.942,"normal","",0.933,FALSE,FALSE,"2018-10-23T04:15:00","2018-04-20T00:00:00","Giants at Falcons",FALSE,"New York Giants at Atlanta Falcons",FALSE,"2018-10-22T20:15:00","https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050","2018-04-20T00:47:42",NA,733,1984,913,128,323.10504,303,122,"QRCODE",FALSE,"2018-08-24T21:53:38Z",419590,19,"30313",0.76958936,"GA","mercedes-benz-stadium","Atlanta, GA 30313","America/New_York","Mercedes-Benz Stadium",0,"441 M.L.K. Jr Dr NW","US","Atlanta",TRUE,0,"Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA",33.76,-84.4,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"66","2018-09-24","2018-09-24_11.03.25",4281985,"2018-10-24T00:00:00","ncaa_football",0.262,"normal","",0.396,FALSE,FALSE,"2018-10-24T04:00:00","2018-02-28T00:00:00","Troy at South Alabama",FALSE,"Troy Trojans at South Alabama Jaguars Football",FALSE,"2018-10-23T19:00:00","https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985","2018-02-28T15:00:17",NA,29,93,11,26,43.689655,36,26,NA,NA,NA,3716,5,"36604",0.50177634,"AL","ladd-peebles-stadium","Mobile, AL 36604","America/Chicago","Ladd Peebles Stadium",0,"1621 Virginia St.","US","Mobile",TRUE,686,"Ladd Peebles Stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Mobile, AL",30.6748,-88.0761,NA,NA,NA
"67","2018-09-24","2018-09-24_11.03.25",4347018,"2018-10-26T00:20:00","nfl",0.901,"normal","",0.889,FALSE,FALSE,"2018-10-26T04:20:00","2018-04-20T00:00:00","Dolphins at Texans",FALSE,"Miami Dolphins at Houston Texans",FALSE,"2018-10-25T19:20:00","https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018","2018-04-20T00:47:36",NA,464,717,948,42,156.67241,119,41,"QRCODE",FALSE,"2018-08-24T21:53:38Z",41,47,"77054",0.8624192,"TX","nrg-stadium","Houston, TX 77054","America/Chicago","NRG Stadium",0,"1 Reliant Park","US","Houston",TRUE,618,"NRG Stadium","https://seatgeek.com/venues/nrg-stadium/tickets","Houston, TX",29.6847,-95.4107,"QRCODE_TM",FALSE,"2015-11-04T18:42:27Z"
"68","2018-09-24","2018-09-24_11.03.25",4347041,"2018-10-28T17:00:00","nfl",0.869,"normal","",0.869,FALSE,FALSE,"2018-10-28T21:00:00","2018-04-20T00:00:00","Buccaneers at Bengals",FALSE,"Tampa Bay Buccaneers at Cincinnati Bengals",FALSE,"2018-10-28T13:00:00","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041","2018-04-20T00:47:40",NA,571,332,888,41,99.32049,89,41,"QRCODE",FALSE,"2018-08-24T21:53:39Z",1124,7,"45202",0.86166537,"OH","paul-brown-stadium","Cincinnati, OH 45202","America/New_York","Paul Brown Stadium",0,"1 Paul Brown Stadium","US","Cincinnati",TRUE,515,"Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH",39.0961,-84.5177,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"69","2018-09-24","2018-09-24_11.03.25",4347026,"2018-10-28T17:00:00","nfl",0.921,"normal","",0.915,FALSE,FALSE,"2018-10-28T21:00:00","2018-04-20T00:00:00","Seahawks at Lions",FALSE,"Seattle Seahawks at Detroit Lions",FALSE,"2018-10-28T13:00:00","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026","2018-04-20T00:47:37",NA,530,2392,805,66,161.21698,131,63,"QRCODE",FALSE,"2018-08-24T21:53:39Z",346,11,"48226",0.9029952,"MI","ford-field","Detroit, MI 48226","America/Detroit","Ford Field",0,"2000 Brush St.","US","Detroit",TRUE,505,"Ford Field","https://seatgeek.com/venues/ford-field/tickets","Detroit, MI",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
"70","2018-09-24","2018-09-24_11.03.25",4346940,"2018-10-28T17:00:00","nfl",0.943,"normal","",0.924,FALSE,FALSE,"2018-10-28T21:00:00","2018-04-20T00:00:00","Redskins at Giants",FALSE,"Washington Redskins at New York Giants",FALSE,"2018-10-28T13:00:00","https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940","2018-04-20T00:47:17",NA,503,1498,925,134,294.49503,236,132,"QRCODE",FALSE,"2018-08-24T21:53:39Z",1587,16,"07073",0.94873494,"NJ","metlife-stadium","East Rutherford, NJ 07073","America/New_York","MetLife Stadium",0,"1 MetLife Stadium Drive","US","East Rutherford",TRUE,501,"MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"71","2018-09-24","2018-09-24_11.03.25",4347070,"2018-10-28T17:00:00","nfl",0.901,"normal","",0.892,FALSE,FALSE,"2018-10-28T21:00:00","2018-04-20T00:00:00","Ravens at Panthers",FALSE,"Baltimore Ravens at Carolina Panthers",FALSE,"2018-10-28T13:00:00","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070","2018-04-20T00:47:45",NA,352,588,798,89,212.59943,163,84,"QRCODE",FALSE,"2018-08-24T21:53:39Z",1122,8,"28202",0.8968222,"NC","bank-of-america-stadium","Charlotte, NC 28202","America/New_York","Bank of America Stadium",0,"800 South Mint Street","US","Charlotte",TRUE,517,"Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte, NC",35.2243,-80.8524,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"72","2018-09-24","2018-09-24_11.03.25",4346981,"2018-10-28T17:00:00","nfl",0.917,"normal","",0.906,FALSE,FALSE,"2018-10-28T21:00:00","2018-04-20T00:00:00","Broncos at Chiefs",FALSE,"Denver Broncos at Kansas City Chiefs",FALSE,"2018-10-28T12:00:00","https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981","2018-04-20T00:47:27",NA,816,840,1039,94,195.31004,170,94,"QRCODE",FALSE,"2018-08-24T21:53:39Z",1128,8,"64129",0.8827867,"MO","arrowhead-stadium","Kansas City, MO 64129","America/Chicago","Arrowhead Stadium",0,"1 Arrowhead Drive","US","Kansas City",TRUE,616,"Arrowhead Stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO",39.0489,-94.4839,"QRCODE_TM",FALSE,"2015-08-20T16:20:51Z"
"73","2018-09-24","2018-09-24_11.03.25",4347078,"2018-10-28T17:00:00","nfl",0.906,"normal","",0.898,FALSE,FALSE,"2018-10-28T21:00:00","2018-04-20T00:00:00","Browns at Steelers",FALSE,"Cleveland Browns at Pittsburgh Steelers",FALSE,"2018-10-28T13:00:00","https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078","2018-04-20T00:47:46",NA,282,1140,647,105,298.45035,255,105,"QRCODE",FALSE,"2018-08-24T21:53:39Z",1119,10,"15212",0.9033526,"PA","heinz-field","Pittsburgh, PA 15212","America/New_York","Heinz Field",0,"100 Art Rooney Avenue","US","Pittsburgh",TRUE,508,"Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA",40.4468,-80.0158,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
"74","2018-09-24","2018-09-24_11.03.25",4347007,"2018-10-28T17:00:00","nfl",0.93,"normal","",0.917,FALSE,FALSE,"2018-10-28T21:00:00","2018-04-20T00:00:00","Jets at Bears",FALSE,"New York Jets at Chicago Bears",FALSE,"2018-10-28T12:00:00","https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007","2018-04-20T00:47:33",NA,116,1197,602,133,310.39655,280,133,"QRCODE",FALSE,"2018-08-24T21:53:39Z",31,9,"60605",0.940013,"IL","soldier-field","Chicago, IL 60605","America/Chicago","Soldier Field",0,"1410 S. Museum Campus Drive","US","Chicago",TRUE,602,"Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL",41.8623,-87.6159,"NONE",FALSE,"2018-06-02T00:44:08Z"
"75","2018-09-24","2018-09-24_11.03.25",4347153,"2018-10-28T20:05:00","nfl",0.887,"normal","",0.882,FALSE,FALSE,"2018-10-29T00:05:00","2018-04-20T00:00:00","Colts at Raiders",FALSE,"Indianapolis Colts at Oakland Raiders",FALSE,"2018-10-28T13:05:00","https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153","2018-04-20T01:04:25",NA,510,588,824,83,183.3549,174,79,"QRCODE",FALSE,"2018-08-24T21:53:39Z",14,21,"94621",0.7817843,"CA","oakland-alameda-county-coliseum","Oakland, CA 94621","America/Los_Angeles","Oakland-Alameda County Coliseum",0,"7000 Coliseum Way","US","Oakland",TRUE,807,"Oakland-Alameda County Coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA",37.7469,-122.201,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"76","2018-09-24","2018-09-24_11.03.25",4346921,"2018-10-28T20:25:00","nfl",0.962,"normal","",0.94,FALSE,FALSE,"2018-10-29T00:25:00","2018-04-20T00:00:00","Packers at Rams",FALSE,"Green Bay Packers at Los Angeles Rams",FALSE,"2018-10-28T13:25:00","https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921","2018-04-20T00:47:14",NA,468,123594,1070,263,822.31836,507,255,"QRCODE",FALSE,"2018-08-24T21:53:39Z",51012,9,"90037",0.86898464,"CA","los-angeles-memorial-coliseum-1","Los Angeles, CA 90037","America/Los_Angeles","Los Angeles Memorial Coliseum",0,"3911 S Figueroa St","US","Los Angeles",TRUE,0,"Los Angeles Memorial Coliseum","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles, CA",34.0138,-118.288,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"77","2018-09-24","2018-09-24_11.03.25",4347101,"2018-10-28T20:25:00","nfl",0.922,"normal","",0.912,FALSE,FALSE,"2018-10-29T00:25:00","2018-04-20T00:00:00","49ers at Cardinals",FALSE,"San Francisco 49ers at Arizona Cardinals",FALSE,"2018-10-28T13:25:00","https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101","2018-04-20T00:47:51",NA,759,667,1085,41,140.78787,113,41,"QRCODE",FALSE,"2018-08-24T21:53:39Z",43,10,"85305",0.93402725,"AZ","state-farm-stadium","Glendale, AZ 85305","America/Phoenix","State Farm Stadium",0,"1 Cardinals Drive","US","Glendale",TRUE,753,"State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ",33.5294,-112.262,"NONE",FALSE,"2015-12-21T17:26:05Z"
"78","2018-09-24","2018-09-24_11.03.25",4347136,"2018-10-29T00:20:00","nfl",0.921,"normal","",0.911,FALSE,FALSE,"2018-10-29T04:20:00","2018-04-20T00:00:00","Saints at Vikings",FALSE,"New Orleans Saints at Minnesota Vikings",FALSE,"2018-10-28T19:20:00","https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136","2018-04-20T01:04:04",NA,479,2269,840,135,329.3716,276,135,"QRCODE",FALSE,"2018-08-24T21:53:39Z",218451,15,"55415",0.88524246,"MN","u-s-bank-stadium","Minneapolis, MN 55415","America/Chicago","U.S. Bank Stadium",0,"900 South 5th Street","US","Minneapolis",TRUE,0,"U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis, MN",44.97,-93.26,"NONE",FALSE,"2018-08-22T15:34:15Z"
"79","2018-09-24","2018-09-24_11.03.25",4347062,"2018-10-30T00:15:00","nfl",0.92,"normal","",0.904,FALSE,FALSE,"2018-10-30T04:15:00","2018-04-20T00:00:00","Patriots at Bills",FALSE,"New England Patriots at Buffalo Bills",FALSE,"2018-10-29T20:15:00","https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062","2018-04-20T00:47:44",NA,925,123594,1119,95,315.04648,163,95,"QRCODE",FALSE,"2018-08-24T21:53:39Z",1135,7,"14127",0.8815085,"NY","new-era-field","Orchard Park, NY 14127","America/New_York","New Era Field",0,"1 Bills Drive","US","Orchard Park",TRUE,514,"New Era Field","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY",42.7737,-78.7874,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"80","2018-09-24","2018-09-24_11.03.25",4347131,"2018-11-02T00:20:00","nfl",0.994,"normal","",0.959,FALSE,FALSE,"2018-11-02T04:20:00","2018-04-20T00:00:00","Raiders at 49ers",FALSE,"Oakland Raiders at San Francisco 49ers",FALSE,"2018-11-01T17:20:00","https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131","2018-04-20T00:47:57",NA,711,2989,940,233,499.3305,466,233,"QRCODE",FALSE,"2018-08-24T21:53:39Z",58670,13,"95054",0.95768774,"CA","levi-s-stadium","Santa Clara, CA 95054","America/Los_Angeles","Levi's Stadium",0,"4900 Marie P DeBartolo Way","US","Santa Clara",TRUE,0,"Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA",37.4023,-121.969,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"81","2018-09-24","2018-09-24_11.03.25",4281935,"2018-11-03T19:00:00","ncaa_football",0.511,"normal","",0.574,FALSE,FALSE,"2018-11-03T23:00:00","2018-02-28T00:00:00","South Alabama at Arkansas State",FALSE,"South Alabama Jaguars at Arkansas State Red Wolves Football",FALSE,"2018-11-03T14:00:00","https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935","2018-02-28T15:00:09",NA,121,78,92,23,43.842976,45,NA,NA,NA,NA,8896,3,"72401",0.47753516,"AR","centennial-bank-stadium-1","Jonesboro, AR 72401","America/Chicago","Centennial Bank Stadium",0,"2180 Aggie Rd","US","Jonesboro",TRUE,0,"Centennial Bank Stadium","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","Jonesboro, AR",35.8429,-90.6797,NA,NA,NA
"82","2018-09-24","2018-09-24_11.03.25",4347083,"2018-11-04T18:00:00","nfl",0.914,"normal","",0.892,FALSE,FALSE,"2018-11-04T22:00:00","2018-04-20T00:00:00","Jets at Dolphins",FALSE,"New York Jets at Miami Dolphins",FALSE,"2018-11-04T13:00:00","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083","2018-04-20T00:47:47",NA,146,899,879,73,177.76027,164,58,"QRCODE",FALSE,"2018-08-24T21:53:39Z",29,36,"33056",0.8378203,"FL","hard-rock-stadium","Miami Gardens, FL 33056","America/New_York","Hard Rock Stadium",0,"347 Don Shula Dr.","US","Miami Gardens",TRUE,528,"Hard Rock Stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","Miami Gardens, FL",25.96,-80.24,"NONE",FALSE,"2017-10-03T18:58:44Z"
"83","2018-09-24","2018-09-24_11.03.25",4347140,"2018-11-04T18:00:00","nfl",0.908,"normal","",0.896,FALSE,FALSE,"2018-11-04T22:00:00","2018-04-20T00:00:00","Lions at Vikings",FALSE,"Detroit Lions at Minnesota Vikings",FALSE,"2018-11-04T12:00:00","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140","2018-04-20T01:04:05",NA,477,1384,848,110,261.97693,218,108,"QRCODE",FALSE,"2018-08-24T21:53:39Z",218451,15,"55415",0.88524246,"MN","u-s-bank-stadium","Minneapolis, MN 55415","America/Chicago","U.S. Bank Stadium",0,"900 South 5th Street","US","Minneapolis",TRUE,0,"U.S. Bank Stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis, MN",44.97,-93.26,"NONE",FALSE,"2018-08-22T15:34:15Z"
"84","2018-09-24","2018-09-24_11.03.25",4346997,"2018-11-04T18:00:00","nfl",0.862,"normal","",0.858,FALSE,FALSE,"2018-11-04T22:00:00","2018-04-20T00:00:00","Chiefs at Browns",FALSE,"Kansas City Chiefs at Cleveland Browns",FALSE,"2018-11-04T13:00:00","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997","2018-04-20T00:47:31",NA,931,476,1064,49,117.02578,97,45,"QRCODE",FALSE,"2018-08-24T21:53:39Z",1123,6,"44114",0.86852187,"OH","firstenergy-stadium-15","Cleveland, OH 44114","America/New_York","FirstEnergy Stadium",0,"100 Alfred Lerner Way","US","Cleveland",TRUE,510,"FirstEnergy Stadium","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland, OH",41.5065,-81.7,"NONE",FALSE,"2015-11-11T20:55:31Z"
"85","2018-09-24","2018-09-24_11.03.25",4346937,"2018-11-04T18:00:00","nfl",0.932,"normal","",0.914,FALSE,FALSE,"2018-11-04T22:00:00","2018-04-20T00:00:00","Falcons at Redskins",FALSE,"Atlanta Falcons at Washington Redskins",FALSE,"2018-11-04T13:00:00","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937","2018-04-20T00:47:17",NA,551,451,1007,79,167.48276,144,79,"QRCODE",FALSE,"2018-08-24T21:53:39Z",35,6,"20785",0.9333444,"MD","fedex-field","Landover, MD 20785","America/New_York","FedEx Field",0,"1600 Fedex Way","US","Landover",TRUE,511,"FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","Landover, MD",38.9071,-76.8658,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"86","2018-09-24","2018-09-24_11.03.25",4347069,"2018-11-04T18:00:00","nfl",0.918,"normal","",0.897,FALSE,FALSE,"2018-11-04T22:00:00","2018-04-20T00:00:00","Steelers at Ravens",FALSE,"Pittsburgh Steelers at Baltimore Ravens",FALSE,"2018-11-04T13:00:00","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069","2018-04-20T00:47:45",NA,511,11447,908,125,269.19373,193,123,"QRCODE",FALSE,"2018-08-24T21:53:39Z",1121,7,"21230",0.8927189,"MD","m-t-bank-stadium","Baltimore, MD 21230","America/New_York","M&T Bank Stadium",0,"1101 Russell St","US","Baltimore",TRUE,512,"M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"87","2018-09-24","2018-09-24_11.03.25",4347061,"2018-11-04T18:00:00","nfl",0.89,"normal","",0.877,FALSE,FALSE,"2018-11-04T22:00:00","2018-04-20T00:00:00","Bears at Bills",FALSE,"Chicago Bears at Buffalo Bills",FALSE,"2018-11-04T13:00:00","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061","2018-04-20T00:47:43",NA,810,602,1227,52,131.1074,102,51,"QRCODE",FALSE,"2018-08-24T21:53:39Z",1135,7,"14127",0.8815085,"NY","new-era-field","Orchard Park, NY 14127","America/New_York","New Era Field",0,"1 Bills Drive","US","Orchard Park",TRUE,514,"New Era Field","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY",42.7737,-78.7874,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"88","2018-09-24","2018-09-24_11.03.25",4347033,"2018-11-04T18:00:00","nfl",0.869,"normal","",0.858,FALSE,FALSE,"2018-11-04T22:00:00","2018-04-20T00:00:00","Buccaneers at Panthers",FALSE,"Tampa Bay Buccaneers at Carolina Panthers",FALSE,"2018-11-04T13:00:00","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033","2018-04-20T00:47:38",NA,369,1081,853,77,192.83469,156,71,"QRCODE",FALSE,"2018-08-24T21:53:39Z",1122,8,"28202",0.8968222,"NC","bank-of-america-stadium","Charlotte, NC 28202","America/New_York","Bank of America Stadium",0,"800 South Mint Street","US","Charlotte",TRUE,517,"Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte, NC",35.2243,-80.8524,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"89","2018-09-24","2018-09-24_11.03.25",4347127,"2018-11-04T21:05:00","nfl",0.928,"normal","",0.905,FALSE,FALSE,"2018-11-05T01:05:00","2018-04-20T00:00:00","Chargers at Seahawks",FALSE,"Los Angeles Chargers at Seattle Seahawks",FALSE,"2018-11-04T13:05:00","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","2018-04-20T00:47:56",NA,217,1015,655,157,356.8341,350,156,"QRCODE",FALSE,"2018-08-24T21:53:39Z",339,12,"98134",0.87232786,"WA","centurylink-field","Seattle, WA 98134","America/Los_Angeles","CenturyLink Field",0,"800 Occidental Ave S","US","Seattle",TRUE,819,"CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA",47.6,-122.33,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"90","2018-09-24","2018-09-24_11.03.25",4347141,"2018-11-04T21:05:00","nfl",0.89,"normal","",0.881,FALSE,FALSE,"2018-11-05T01:05:00","2018-04-20T00:00:00","Texans at Broncos",FALSE,"Houston Texans at Denver Broncos",FALSE,"2018-11-04T14:05:00","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","2018-04-20T01:04:05",NA,97,1270,834,144,349.7732,283,157,"QRCODE",FALSE,"2018-08-24T21:53:39Z",1131,7,"80204",0.9028296,"CO","sports-authority-field-at-mile-high","Denver, CO 80204","America/Denver","Sports Authority Field at Mile High",0,"1701 Bryant St.","US","Denver",TRUE,751,"Sports Authority Field at Mile High","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Denver, CO",39.74,-105.02,"QRCODE_TM",FALSE,"2015-08-07T18:39:02Z"
"91","2018-09-24","2018-09-24_11.03.25",4346970,"2018-11-04T21:25:00","nfl",0.886,"normal","",0.875,FALSE,FALSE,"2018-11-05T01:25:00","2018-04-20T00:00:00","Rams at Saints",FALSE,"Los Angeles Rams at New Orleans Saints",TRUE,"2018-11-04T15:25:00","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970","2018-04-20T00:47:25",NA,1265,5941,1134,81,253.12094,224,81,"QRCODE",FALSE,"2018-05-29T20:39:08Z",128,17,"70112",0.8966978,"LA","mercedes-benz-superdome","New Orleans, LA 70112","America/Chicago","Mercedes-Benz Superdome",0,"1500 Sugar Bowl Drive","US","New Orleans",TRUE,622,"Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","New Orleans, LA",29.9515,-90.0786,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"92","2018-09-24","2018-09-24_11.03.25",4494650,"2018-11-05T01:00:00","concert",0.543,"normal","",0.607,FALSE,FALSE,"2018-11-05T05:00:00","2018-08-23T00:00:00","Alex G",FALSE,"Alex G",FALSE,"2018-11-04T19:00:00","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","2018-08-23T19:51:10",TRUE,29,584,1,47,115.27586,64,NA,NA,NA,NA,60271,59,"60608",0.51888376,"IL","thalia-hall","Chicago, IL 60608","America/Chicago","Thalia Hall",0,"1807 S Allport St","US","Chicago",TRUE,0,"Thalia Hall","https://seatgeek.com/venues/thalia-hall/tickets","Chicago, IL",41.8577,-87.6575,NA,NA,NA
"93","2018-09-24","2018-09-24_11.03.25",4347089,"2018-11-05T01:20:00","nfl",0.996,"normal","",0.964,FALSE,FALSE,"2018-11-05T05:20:00","2018-04-20T00:00:00","Packers at Patriots",FALSE,"Green Bay Packers at New England Patriots",FALSE,"2018-11-04T20:20:00","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","2018-04-20T00:47:49",NA,210,1857,598,446,781.1095,687,384,"QRCODE",FALSE,"2018-08-24T21:53:39Z",33,15,"02035",0.8983344,"MA","gillette-stadium","Foxborough, MA 02035","America/New_York","Gillette Stadium",0,"1 Patriot Place","US","Foxborough",TRUE,506,"Gillette Stadium","https://seatgeek.com/venues/gillette-stadium/tickets","Foxborough, MA",42.0906,-71.2674,"NONE",FALSE,"2018-08-22T15:36:58Z"
"94","2018-09-24","2018-09-24_11.03.25",4327922,"2018-11-06T01:15:00","nfl",0.957,"normal","",0.928,FALSE,FALSE,"2018-11-06T05:15:00","2018-04-05T00:00:00","Titans at Cowboys",FALSE,"Tennessee Titans at Dallas Cowboys",TRUE,"2018-11-05T19:15:00","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","2018-04-05T23:08:47",NA,3820,6034,2698,NA,270.45575,212,NA,"QRCODE",FALSE,"2018-04-17T22:02:33Z",4965,21,"76011",0.9751414,"TX","at-t-stadium","Arlington, TX 76011","America/Chicago","AT&T Stadium",0,"1 AT&T Way","US","Arlington",TRUE,623,"AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","Arlington, TX",32.7459,-97.0957,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"95","2018-09-24","2018-09-24_11.03.25",4347075,"2018-11-09T01:20:00","nfl",0.894,"normal","",0.875,FALSE,FALSE,"2018-11-09T05:20:00","2018-04-20T00:00:00","Panthers at Steelers",FALSE,"Carolina Panthers at Pittsburgh Steelers",FALSE,"2018-11-08T20:20:00","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","2018-04-20T00:47:46",NA,572,1197,987,91,208.07692,162,87,"QRCODE",FALSE,"2018-08-24T21:53:39Z",1119,10,"15212",0.9033526,"PA","heinz-field","Pittsburgh, PA 15212","America/New_York","Heinz Field",0,"100 Art Rooney Avenue","US","Pittsburgh",TRUE,508,"Heinz Field","https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA",40.4468,-80.0158,"QRCODE_TM",FALSE,"2015-12-08T15:36:23Z"
