"","date","timestamp","datetime_tbd","announce_date","datetime_utc","date_tbd","status","time_tbd","is_open","title","visible_until_utc","url","type","id","description","created_at","popularity","score","datetime_local","short_title","general_admission","listing_count","median_price","lowest_price_good_deals","average_price","lowest_price","highest_price","visible_listing_count","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","address","has_upcoming_events","postal_code","extended_address","timezone","display_location","num_upcoming_events","city","country","name","url_venue","slug","metro_code","id_venue","popularity_venue","name_v2","state","score_venue","lat","lon","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"73","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-12T01:20:00",FALSE,"normal",FALSE,FALSE,"Dallas Cowboys at Philadelphia Eagles","2018-11-12T05:20:00","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031","nfl",4347031,"","2018-04-20T00:47:38",0.879,0.973,"2018-11-11T20:20:00","Cowboys at Eagles",NA,327,430,164,484.81345,213,1371,1602,"2018-08-24T21:53:40Z","QRCODE",FALSE,"1020 Pattison Ave",TRUE,"19148","Philadelphia, PA 19148","America/New_York","Philadelphia, PA",13,"Philadelphia","US","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field",504,330,0,"Lincoln Financial Field","PA",0.90542686,39.9046,-75.1675,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"74","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-13T01:15:00",FALSE,"normal",FALSE,FALSE,"New York Giants at San Francisco 49ers","2018-11-13T05:15:00","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117","nfl",4347117,"","2018-04-20T00:47:54",0.855,0.942,"2018-11-12T17:15:00","Giants at 49ers",NA,1046,144,50,168.56215,50,5663,2236,"2018-08-24T21:53:40Z","QRCODE",FALSE,"4900 Marie P DeBartolo Way",TRUE,"95054","Santa Clara, CA 95054","America/Los_Angeles","Santa Clara, CA",11,"Santa Clara","US","Levi's Stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","levi-s-stadium",0,58670,0,"Levi's Stadium","CA",0.95768774,37.4023,-121.969,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"75","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-16T01:20:00",FALSE,"normal",FALSE,FALSE,"Green Bay Packers at Seattle Seahawks","2018-11-16T05:20:00","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126","nfl",4347126,"","2018-04-20T00:47:56",0.89,0.967,"2018-11-15T17:20:00","Packers at Seahawks",NA,141,442,207,532.305,229,1596,1513,"2018-08-24T21:53:40Z","QRCODE",FALSE,"800 Occidental Ave S",TRUE,"98134","Seattle, WA 98134","America/Los_Angeles","Seattle, WA",8,"Seattle","US","CenturyLink Field","https://seatgeek.com/venues/centurylink-field/tickets","centurylink-field",819,339,0,"CenturyLink Field","WA",0.87232786,47.6,-122.33,"2018-03-02T22:54:54Z","QRCODE",FALSE
"76","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-02-28T00:00:00","2018-11-17T22:00:00",FALSE,"normal",FALSE,FALSE,"South Alabama Jaguars at Louisiana Ragin Cajuns Football","2018-11-18T02:00:00","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956","ncaa_football",4281956,"","2018-02-28T15:00:12",0.486,0.447,"2018-11-17T16:00:00","South Alabama at Louisiana",NA,88,65,54,65.98864,56,103,68,NA,NA,NA,"201 Reinhardt Dr",TRUE,"70506","Lafayette, LA 70506","America/Chicago","Lafayette, LA",4,"Lafayette","US","Cajun Field","https://seatgeek.com/venues/cajun-field/tickets","cajun-field",642,2796,0,"Cajun Field","LA",0.43303972,30.22,-92.04,NA,NA,NA
"77","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-18T18:00:00",FALSE,"normal",FALSE,FALSE,"Cincinnati Bengals at Baltimore Ravens","2018-11-18T22:00:00","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068","nfl",4347068,"","2018-04-20T00:47:45",0.805,0.857,"2018-11-18T13:00:00","Bengals at Ravens",NA,543,105,43,136.46962,44,715,1959,"2018-08-24T21:53:40Z","QRCODE",FALSE,"1101 Russell St",TRUE,"21230","Baltimore, MD 21230","America/New_York","Baltimore, MD",6,"Baltimore","US","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium",512,1121,0,"M&T Bank Stadium","MD",0.8927189,39.2774,-76.623,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"78","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-18T18:00:00",FALSE,"normal",FALSE,TRUE,"Philadelphia Eagles at New Orleans Saints","2018-11-18T22:00:00","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969","nfl",4346969,"","2018-04-20T00:47:25",0.839,0.918,"2018-11-18T12:00:00","Eagles at Saints",NA,1285,350,144,368.5035,144,3000,1160,"2018-05-29T20:39:16Z","QRCODE",FALSE,"1500 Sugar Bowl Drive",TRUE,"70112","New Orleans, LA 70112","America/Chicago","New Orleans, LA",15,"New Orleans","US","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome",622,128,0,"Mercedes-Benz Superdome","LA",0.8966978,29.9515,-90.0786,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"79","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-18T18:00:00",FALSE,"normal",FALSE,FALSE,"Dallas Cowboys at Atlanta Falcons","2018-11-18T22:00:00","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049","nfl",4347049,"","2018-04-20T00:47:41",0.881,0.97,"2018-11-18T13:00:00","Cowboys at Falcons",NA,681,336,175,406.43466,175,1796,2300,"2018-08-24T21:53:40Z","QRCODE",FALSE,"441 M.L.K. Jr Dr NW",TRUE,"30313","Atlanta, GA 30313","America/New_York","Atlanta, GA",18,"Atlanta","US","Mercedes-Benz Stadium","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","mercedes-benz-stadium",0,419590,0,"Mercedes-Benz Stadium","GA",0.76958936,33.76,-84.4,"2018-08-23T20:14:46Z","QRCODE",FALSE
"80","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-18T18:00:00",FALSE,"normal",FALSE,FALSE,"Minnesota Vikings at Chicago Bears","2018-11-18T22:00:00","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005","nfl",4347005,"","2018-04-20T00:47:32",0.842,0.927,"2018-11-18T12:00:00","Vikings at Bears",NA,1465,396,NA,467.8273,171,1923,1109,"2018-08-24T21:53:40Z","QRCODE",FALSE,"1410 S. Museum Campus Drive",TRUE,"60605","Chicago, IL 60605","America/Chicago","Chicago, IL",8,"Chicago","US","Soldier Field","https://seatgeek.com/venues/soldier-field/tickets","soldier-field",602,31,0,"Soldier Field","IL",0.940013,41.8623,-87.6159,"2018-06-02T00:44:08Z","NONE",FALSE
"81","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-18T18:00:00",FALSE,"normal",FALSE,FALSE,"Carolina Panthers at Detroit Lions","2018-11-18T22:00:00","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025","nfl",4347025,"","2018-04-20T00:47:37",0.843,0.92,"2018-11-18T13:00:00","Panthers at Lions",NA,1377,118,NA,153.35149,63,12480,751,"2018-08-24T21:53:40Z","QRCODE",FALSE,"2000 Brush St.",TRUE,"48226","Detroit, MI 48226","America/Detroit","Detroit, MI",10,"Detroit","US","Ford Field","https://seatgeek.com/venues/ford-field/tickets","ford-field",505,346,0,"Ford Field","MI",0.9029952,42.34,-83.0459,"2015-11-04T17:31:52Z","NONE",FALSE
"82","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-18T18:00:00",FALSE,"normal",FALSE,FALSE,"Tennessee Titans at Indianapolis Colts","2018-11-18T22:00:00","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957","nfl",4346957,"","2018-04-20T00:47:22",0.815,0.862,"2018-11-18T13:00:00","Titans at Colts",NA,694,74,31,101.28963,29,439,1322,"2018-08-24T21:53:40Z","QRCODE",FALSE,"500 South Capitol Avenue",TRUE,"46225","Indianapolis, IN 46225","America/Indiana/Indianapolis","Indianapolis, IN",12,"Indianapolis","US","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium",527,1130,0,"Lucas Oil Stadium","IN",0.9071682,39.7601,-86.1639,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"83","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-18T18:00:00",FALSE,"normal",FALSE,FALSE,"Tampa Bay Buccaneers at New York Giants","2018-11-18T22:00:00","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929","nfl",4346929,"","2018-04-20T00:47:16",0.848,0.915,"2018-11-18T13:00:00","Buccaneers at Giants",NA,513,179,89,238.30605,94,1217,1797,"2018-08-24T21:53:40Z","QRCODE",FALSE,"1 MetLife Stadium Drive",TRUE,"07073","East Rutherford, NJ 07073","America/New_York","East Rutherford, NJ",14,"East Rutherford","US","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium",501,1587,0,"MetLife Stadium","NJ",0.94873494,40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"84","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-18T18:00:00",FALSE,"normal",FALSE,FALSE,"Houston Texans at Washington Redskins","2018-11-18T22:00:00","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939","nfl",4346939,"","2018-04-20T00:47:17",0.845,0.926,"2018-11-18T13:00:00","Texans at Redskins",NA,877,151,78,170.06728,84,409,1350,"2018-08-24T21:53:40Z","QRCODE",FALSE,"1600 Fedex Way",TRUE,"20785","Landover, MD 20785","America/New_York","Landover, MD",6,"Landover","US","FedEx Field","https://seatgeek.com/venues/fedex-field/tickets","fedex-field",511,35,0,"FedEx Field","MD",0.9333444,38.9071,-76.8658,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"85","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-18T21:05:00",FALSE,"normal",FALSE,FALSE,"Oakland Raiders at Arizona Cardinals","2018-11-19T01:05:00","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100","nfl",4347100,"","2018-04-20T00:47:51",0.869,0.933,"2018-11-18T14:05:00","Raiders at Cardinals",NA,523,211,71,463.54877,71,123713,1190,"2018-08-24T21:53:40Z","QRCODE",FALSE,"1 Cardinals Drive",TRUE,"85305","Glendale, AZ 85305","America/Phoenix","Glendale, AZ",10,"Glendale","US","State Farm Stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","state-farm-stadium",753,43,0,"State Farm Stadium","AZ",0.93402725,33.5294,-112.262,"2015-12-21T17:26:05Z","NONE",FALSE
"86","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-18T21:05:00",FALSE,"normal",FALSE,FALSE,"Denver Broncos at Los Angeles Chargers","2018-11-19T01:05:00","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110","nfl",4347110,"","2018-04-20T00:47:52",0.873,0.949,"2018-11-18T13:05:00","Broncos at Chargers",NA,264,247,185,289.41666,185,636,655,"2018-08-24T21:53:40Z","QRCODE",FALSE,"18400 Avalon Blvd",TRUE,"90746","Carson, CA 90746","America/Los_Angeles","Carson, CA",10,"Carson","US","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center",803,52,0,"StubHub Center","CA",0.7228164,33.8643,-118.261,NA,NA,NA
"87","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-19T01:20:00",FALSE,"normal",FALSE,FALSE,"Pittsburgh Steelers at Jacksonville Jaguars","2018-11-19T05:20:00","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-tiaa-bank-field/nfl/4346947","nfl",4346947,"","2018-04-20T00:47:19",0.823,0.886,"2018-11-18T20:20:00","Steelers at Jaguars",NA,409,309,142,346.74817,144,1107,1179,"2018-08-24T21:53:40Z","QRCODE",FALSE,"1 Everbank Field Dr",TRUE,"32202","Jacksonville, FL 32202","America/New_York","Jacksonville, FL",7,"Jacksonville","US","TIAA Bank Field","https://seatgeek.com/venues/tiaa-bank-field/tickets","tiaa-bank-field",561,5178,0,"TIAA Bank Field","FL",0.83759147,30.3239,-81.6373,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"88","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-20T01:15:00",FALSE,"normal",FALSE,FALSE,"Kansas City Chiefs at Los Angeles Rams","2018-11-20T05:15:00","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137","nfl",4347137,"","2018-04-20T01:04:04",0.857,0.945,"2018-11-19T19:15:00","Chiefs at Rams",NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:40Z","QRCODE",FALSE,"Calzada de Tlalpan 3665",TRUE,"04950","Mexico City, Mexico","America/Mexico_City","Mexico City, Mexico",1,"Mexico City","Mexico","Estadio Azteca","https://seatgeek.com/venues/estadio-azteca-2/tickets","estadio-azteca-2",0,41952,0,"Estadio Azteca",NA,0,19.3,-99.15,NA,NA,NA
"89","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-22T17:30:00",FALSE,"normal",FALSE,FALSE,"Chicago Bears at Detroit Lions","2018-11-22T21:30:00","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024","nfl",4347024,"","2018-04-20T00:47:36",0.873,0.962,"2018-11-22T12:30:00","Bears at Lions",NA,418,176,103,211.27034,103,942,628,"2018-08-24T21:53:40Z","QRCODE",FALSE,"2000 Brush St.",TRUE,"48226","Detroit, MI 48226","America/Detroit","Detroit, MI",10,"Detroit","US","Ford Field","https://seatgeek.com/venues/ford-field/tickets","ford-field",505,346,0,"Ford Field","MI",0.9029952,42.34,-83.0459,"2015-11-04T17:31:52Z","NONE",FALSE
"90","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-05T00:00:00","2018-11-22T21:30:00",FALSE,"normal",FALSE,TRUE,"Washington Redskins at Dallas Cowboys","2018-11-23T01:30:00","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921","nfl",4327921,"","2018-04-05T23:08:47",0.894,0.996,"2018-11-22T15:30:00","Redskins at Cowboys",NA,2788,299,27,363.13953,27,3052,2234,"2018-10-06T23:29:11Z","QRCODE_TM",FALSE,"1 AT&T Way",TRUE,"76011","Arlington, TX 76011","America/Chicago","Arlington, TX",17,"Arlington","US","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium",623,4965,0,"AT&T Stadium","TX",0.9751414,32.7459,-97.0957,"2018-10-06T23:29:11Z","QRCODE_TM",FALSE
"91","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-23T01:20:00",FALSE,"normal",FALSE,TRUE,"Atlanta Falcons at New Orleans Saints","2018-11-23T05:20:00","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968","nfl",4346968,"","2018-04-20T00:47:24",0.815,0.895,"2018-11-22T19:20:00","Falcons at Saints",NA,1148,310,134,336.7953,138,4200,1037,"2018-05-29T20:39:22Z","QRCODE",FALSE,"1500 Sugar Bowl Drive",TRUE,"70112","New Orleans, LA 70112","America/Chicago","New Orleans, LA",15,"New Orleans","US","Mercedes-Benz Superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","mercedes-benz-superdome",622,128,0,"Mercedes-Benz Superdome","LA",0.8966978,29.9515,-90.0786,"2018-08-27T20:46:59Z","QRCODE_TM",FALSE
"92","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-07-18T00:00:00","2018-11-23T19:00:00",FALSE,"normal",FALSE,FALSE,"Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball","2018-11-23T23:00:00","https://seatgeek.com/texas-tech-red-raiders-at-iowa-state-cyclones-womens-volleyball-tickets/sport/2018-11-23-1-pm/4455655","sports",4455655,"","2018-07-18T16:01:12",0.409,0.357,"2018-11-23T13:00:00","Texas Tech Red Raiders at Iowa State Cyclones Womens Volleyball",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1700 Lincoln Way",TRUE,"50010","Ames, IA 50010","America/Chicago","Ames, IA",45,"Ames","US","Hilton Coliseum","https://seatgeek.com/venues/hilton-coliseum/tickets","hilton-coliseum",679,3458,0,"Hilton Coliseum","IA",0.6426054,42.02,-93.63,NA,NA,NA
"93","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-02-28T00:00:00","2018-11-23T20:00:00",FALSE,"normal",FALSE,FALSE,"Coastal Carolina Chanticleers at South Alabama Jaguars Football","2018-11-24T00:00:00","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983","ncaa_football",4281983,"","2018-02-28T15:00:16",0.389,0.334,"2018-11-23T14:00:00","Coastal Carolina at South Alabama",NA,5,37,25,35.6,25,42,5,NA,NA,NA,"1621 Virginia St.",TRUE,"36604","Mobile, AL 36604","America/Chicago","Mobile, AL",5,"Mobile","US","Ladd Peebles Stadium","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","ladd-peebles-stadium",686,3716,0,"Ladd Peebles Stadium","AL",0.50177634,30.6748,-88.0761,NA,NA,NA
"94","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-01-31T00:00:00","2018-11-24T09:30:00",FALSE,"normal",TRUE,TRUE,"TFBI Shootout: Texas Tech V Baylor University","2018-11-25T06:00:00","https://seatgeek.com/tfbi-shootout-texas-tech-v-baylor-university-tickets/ncaa-football/2018-11-24-3-30-am/4241803","ncaa_football",4241803,"*Child Policy:: Children age 2 years and older require a ticket for entry.","2018-01-31T15:02:10",0.663,0.67,"2018-11-24T03:30:00","TFBI Shootout: Texas Tech V Baylor University",NA,752,79,79,113.93218,79,151,716,"2018-10-06T23:29:11Z","QRCODE_TM",FALSE,"1 AT&T Way",TRUE,"76011","Arlington, TX 76011","America/Chicago","Arlington, TX",17,"Arlington","US","AT&T Stadium","https://seatgeek.com/venues/at-t-stadium/tickets","at-t-stadium",623,4965,0,"AT&T Stadium","TX",0.9751414,32.7459,-97.0957,"2018-10-06T23:29:11Z","QRCODE_TM",FALSE
"95","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-25T18:00:00",FALSE,"normal",FALSE,FALSE,"Cleveland Browns at Cincinnati Bengals","2018-11-25T22:00:00","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039","nfl",4347039,"","2018-04-20T00:47:39",0.812,0.894,"2018-11-25T13:00:00","Browns at Bengals",NA,453,127,80,137.74834,80,543,916,"2018-08-24T21:53:40Z","QRCODE",FALSE,"1 Paul Brown Stadium",TRUE,"45202","Cincinnati, OH 45202","America/New_York","Cincinnati, OH",6,"Cincinnati","US","Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","paul-brown-stadium",515,1124,0,"Paul Brown Stadium","OH",0.86166537,39.0961,-84.5177,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"96","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-25T18:00:00",FALSE,"normal",FALSE,FALSE,"Jacksonville Jaguars at Buffalo Bills","2018-11-25T22:00:00","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058","nfl",4347058,"","2018-04-20T00:47:43",0.799,0.874,"2018-11-25T13:00:00","Jaguars at Bills",NA,1263,60,24,84.01742,24,1198,1899,"2018-08-24T21:53:41Z","QRCODE",FALSE,"1 Bills Drive",TRUE,"14127","Orchard Park, NY 14127","America/New_York","Orchard Park, NY",6,"Orchard Park","US","New Era Field","https://seatgeek.com/venues/new-era-field/tickets","new-era-field",514,1135,0,"New Era Field","NY",0.8815085,42.7737,-78.7874,"2015-08-12T16:52:53Z","QRCODE_TM",FALSE
"97","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-25T18:00:00",FALSE,"normal",FALSE,FALSE,"New York Giants at Philadelphia Eagles","2018-11-25T22:00:00","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918","nfl",4346918,"","2018-04-20T00:47:14",0.863,0.958,"2018-11-25T13:00:00","Giants at Eagles",NA,331,357,138,412.86102,206,1241,1452,"2018-08-24T21:53:40Z","QRCODE",FALSE,"1020 Pattison Ave",TRUE,"19148","Philadelphia, PA 19148","America/New_York","Philadelphia, PA",13,"Philadelphia","US","Lincoln Financial Field","https://seatgeek.com/venues/lincoln-financial-field/tickets","lincoln-financial-field",504,330,0,"Lincoln Financial Field","PA",0.90542686,39.9046,-75.1675,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"98","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-25T18:00:00",FALSE,"normal",FALSE,FALSE,"Oakland Raiders at Baltimore Ravens","2018-11-25T22:00:00","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067","nfl",4347067,"","2018-04-20T00:47:44",0.81,0.871,"2018-11-25T13:00:00","Raiders at Ravens",NA,527,137,65,177.6869,67,835,1872,"2018-08-24T21:53:41Z","QRCODE",FALSE,"1101 Russell St",TRUE,"21230","Baltimore, MD 21230","America/New_York","Baltimore, MD",6,"Baltimore","US","M&T Bank Stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","m-t-bank-stadium",512,1121,0,"M&T Bank Stadium","MD",0.8927189,39.2774,-76.623,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"99","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-25T18:00:00",FALSE,"normal",FALSE,FALSE,"Seattle Seahawks at Carolina Panthers","2018-11-25T22:00:00","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125","nfl",4347125,"","2018-04-20T00:47:55",0.844,0.913,"2018-11-25T13:00:00","Seahawks at Panthers",NA,419,165,80,214.53699,91,996,1650,"2018-08-24T21:53:41Z","QRCODE",FALSE,"800 South Mint Street",TRUE,"28202","Charlotte, NC 28202","America/New_York","Charlotte, NC",9,"Charlotte","US","Bank of America Stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","bank-of-america-stadium",517,1122,0,"Bank of America Stadium","NC",0.8968222,35.2243,-80.8524,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"100","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-25T18:00:00",FALSE,"normal",FALSE,FALSE,"New England Patriots at New York Jets","2018-11-25T22:00:00","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098","nfl",4347098,"","2018-04-20T00:47:50",0.877,0.98,"2018-11-25T13:00:00","Patriots at Jets",NA,657,270,116,326.84323,126,6034,1438,"2018-08-24T21:53:41Z","QRCODE",FALSE,"1 MetLife Stadium Drive",TRUE,"07073","East Rutherford, NJ 07073","America/New_York","East Rutherford, NJ",14,"East Rutherford","US","MetLife Stadium","https://seatgeek.com/venues/metlife-stadium/tickets","metlife-stadium",501,1587,0,"MetLife Stadium","NJ",0.94873494,40.8142,-74.0737,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"101","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-25T18:00:00",FALSE,"normal",FALSE,FALSE,"San Francisco 49ers at Tampa Bay Buccaneers","2018-11-25T22:00:00","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928","nfl",4346928,"","2018-04-20T00:47:15",0.82,0.885,"2018-11-25T13:00:00","49ers at Buccaneers",NA,27,182,77,211.40741,82,434,742,"2018-08-24T21:53:40Z","QRCODE",FALSE,"4201 North Dale Mabry Highway",TRUE,"33607","Tampa, FL 33607","America/New_York","Tampa, FL",15,"Tampa","US","Raymond James Stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","raymond-james-stadium",539,39,0,"Raymond James Stadium","FL",0.86513025,27.9753,-82.5034,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"102","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-25T18:00:00",FALSE,"normal",FALSE,FALSE,"Miami Dolphins at Indianapolis Colts","2018-11-25T22:00:00","https://seatgeek.com/dolphins-at-colts-tickets/11-25-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346956","nfl",4346956,"","2018-04-20T00:47:21",0.808,0.88,"2018-11-25T13:00:00","Dolphins at Colts",NA,617,93,33,117.53647,33,936,1289,"2018-08-24T21:53:40Z","QRCODE",FALSE,"500 South Capitol Avenue",TRUE,"46225","Indianapolis, IN 46225","America/Indiana/Indianapolis","Indianapolis, IN",12,"Indianapolis","US","Lucas Oil Stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","lucas-oil-stadium",527,1130,0,"Lucas Oil Stadium","IN",0.9071682,39.7601,-86.1639,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"103","2018-10-10","2018-10-10_15.16.02",FALSE,"2018-04-20T00:00:00","2018-11-25T21:05:00",FALSE,"normal",FALSE,FALSE,"Arizona Cardinals at Los Angeles Chargers","2018-11-26T01:05:00","https://seatgeek.com/cardinals-at-chargers-tickets/11-25-2018-carson-california-stubhub-center/nfl/4347109","nfl",4347109,"","2018-04-20T00:47:52",0.822,0.894,"2018-11-25T13:05:00","Cardinals at Chargers",NA,521,188,99,207.90787,110,660,812,"2018-08-24T21:53:41Z","QRCODE",FALSE,"18400 Avalon Blvd",TRUE,"90746","Carson, CA 90746","America/Los_Angeles","Carson, CA",10,"Carson","US","StubHub Center","https://seatgeek.com/venues/stubhub-center/tickets","stubhub-center",803,52,0,"StubHub Center","CA",0.7228164,33.8643,-118.261,NA,NA,NA
