"","date","timestamp","datetime_local","time_tbd","type","announce_date","score","visible_until_utc","id","datetime_utc","status","url","description","date_tbd","datetime_tbd","title","created_at","popularity","is_open","short_title","general_admission","lowest_price","highest_price","lowest_price_good_deals","average_price","visible_listing_count","listing_count","median_price","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","city","name","display_location","num_upcoming_events","name_v2","address","metro_code","score_venue","id_venue","popularity_venue","has_upcoming_events","slug","url_venue","country","timezone","extended_address","state","postal_code","lat","lon","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"56","2018-10-02","2018-10-02_16.01.32","2018-10-28T13:05:00",FALSE,"nfl","2018-04-20T00:00:00",0.854,"2018-10-29T00:05:00",4347153,"2018-10-28T20:05:00","normal","https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153","",FALSE,FALSE,"Indianapolis Colts at Oakland Raiders","2018-04-20T01:04:25",0.83,FALSE,"Colts at Raiders",NA,75,481,75,171.1671,603,383,153,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Oakland","Oakland-Alameda County Coliseum","Oakland, CA",18,"Oakland-Alameda County Coliseum","7000 Coliseum Way",807,0.7817843,14,0,TRUE,"oakland-alameda-county-coliseum","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","US","America/Los_Angeles","Oakland, CA 94621","CA","94621",37.7469,-122.201,"PDF417","2015-06-24T00:00:00Z",FALSE
"57","2018-10-02","2018-10-02_16.01.32","2018-10-28T13:25:00",FALSE,"nfl","2018-04-20T00:00:00",0.919,"2018-10-29T00:25:00",4346921,"2018-10-28T20:25:00","normal","https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921","",FALSE,FALSE,"Green Bay Packers at Los Angeles Rams","2018-04-20T00:47:14",0.877,FALSE,"Packers at Rams",NA,250,123582,250,734.9142,1059,536,461,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Los Angeles","Los Angeles Memorial Coliseum","Los Angeles, CA",8,"Los Angeles Memorial Coliseum","3911 S Figueroa St",0,0.86898464,51012,0,TRUE,"los-angeles-memorial-coliseum-1","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","US","America/Los_Angeles","Los Angeles, CA 90037","CA","90037",34.0138,-118.288,"QRCODE","2018-08-23T17:59:28Z",FALSE
"58","2018-10-02","2018-10-02_16.01.32","2018-10-28T13:25:00",FALSE,"nfl","2018-04-20T00:00:00",0.891,"2018-10-29T00:25:00",4347101,"2018-10-28T20:25:00","normal","https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101","",FALSE,FALSE,"San Francisco 49ers at Arizona Cardinals","2018-04-20T00:47:51",0.859,FALSE,"49ers at Cardinals",NA,39,611,39,136.18759,853,709,111,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Glendale","State Farm Stadium","Glendale, AZ",9,"State Farm Stadium","1 Cardinals Drive",753,0.93402725,43,0,TRUE,"state-farm-stadium","https://seatgeek.com/venues/state-farm-stadium/tickets","US","America/Phoenix","Glendale, AZ 85305","AZ","85305",33.5294,-112.262,"NONE","2015-12-21T17:26:05Z",FALSE
"59","2018-10-02","2018-10-02_16.01.32","2018-10-28T19:20:00",FALSE,"nfl","2018-04-20T00:00:00",0.89,"2018-10-29T04:20:00",4347136,"2018-10-29T00:20:00","normal","https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136","",FALSE,FALSE,"New Orleans Saints at Minnesota Vikings","2018-04-20T01:04:04",0.857,FALSE,"Saints at Vikings",NA,126,2034,126,325.36996,752,546,273,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Minneapolis","U.S. Bank Stadium","Minneapolis, MN",15,"U.S. Bank Stadium","900 South 5th Street",0,0.88524246,218451,0,TRUE,"u-s-bank-stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","US","America/Chicago","Minneapolis, MN 55415","MN","55415",44.97,-93.26,"NONE","2018-08-22T15:34:15Z",FALSE
"60","2018-10-02","2018-10-02_16.01.32","2018-10-29T20:15:00",FALSE,"nfl","2018-04-20T00:00:00",0.894,"2018-10-30T04:15:00",4347062,"2018-10-30T00:15:00","normal","https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062","",FALSE,FALSE,"New England Patriots at Buffalo Bills","2018-04-20T00:47:44",0.856,FALSE,"Patriots at Bills",NA,97,123712,86,314.16815,976,892,152,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Orchard Park","New Era Field","Orchard Park, NY",7,"New Era Field","1 Bills Drive",514,0.8815085,1135,0,TRUE,"new-era-field","https://seatgeek.com/venues/new-era-field/tickets","US","America/New_York","Orchard Park, NY 14127","NY","14127",42.7737,-78.7874,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"61","2018-10-02","2018-10-02_16.01.32","2018-11-01T17:20:00",FALSE,"nfl","2018-04-20T00:00:00",0.933,"2018-11-02T04:20:00",4347131,"2018-11-02T00:20:00","normal","https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131","",FALSE,FALSE,"Oakland Raiders at San Francisco 49ers","2018-04-20T00:47:57",0.88,FALSE,"Raiders at 49ers",NA,184,2989,184,458.3924,822,632,426,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Santa Clara","Levi's Stadium","Santa Clara, CA",12,"Levi's Stadium","4900 Marie P DeBartolo Way",0,0.95768774,58670,0,TRUE,"levi-s-stadium","https://seatgeek.com/venues/levi-s-stadium/tickets","US","America/Los_Angeles","Santa Clara, CA 95054","CA","95054",37.4023,-121.969,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"62","2018-10-02","2018-10-02_16.01.32","2018-11-03T13:00:00",FALSE,"nfl","2018-07-28T00:00:00",0,"2018-11-03T22:00:00",4466234,"2018-11-03T18:00:00","normal","https://seatgeek.com/texas-tech-red-raiders-at-kansas-jayhawks-womens-volleyball-tickets/11-3-2018-lawrence-horejsi-center/nfl/4466234","",FALSE,FALSE,"Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball","2018-07-28T16:00:52",0,FALSE,"Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball",NA,82,82,NA,82,1,1,82,NA,NA,NA,"Lawrence","Horejsi Center","Lawrence",7,"Horejsi Center","1550 Allen Fieldhhouse Dr",0,0.56565154,74230,0,TRUE,"horejsi-center","https://seatgeek.com/venues/horejsi-center/tickets","","America/Chicago","Lawrence, ",NA,"66045",38.9535,-95.2532,NA,NA,NA
"63","2018-10-02","2018-10-02_16.01.32","2018-11-03T14:00:00",FALSE,"ncaa_football","2018-02-28T00:00:00",0.51,"2018-11-03T23:00:00",4281935,"2018-11-03T19:00:00","normal","https://seatgeek.com/south-alabama-jaguars-at-arkansas-state-red-wolves-football-tickets/ncaa-football/2018-11-03-2-pm/4281935","",FALSE,FALSE,"South Alabama Jaguars at Arkansas State Red Wolves Football","2018-02-28T15:00:09",0.558,FALSE,"South Alabama at Arkansas State",NA,23,78,NA,44.141937,99,155,45,NA,NA,NA,"Jonesboro","Centennial Bank Stadium","Jonesboro, AR",3,"Centennial Bank Stadium","2180 Aggie Rd",0,0.47753516,8896,0,TRUE,"centennial-bank-stadium-1","https://seatgeek.com/venues/centennial-bank-stadium-1/tickets","US","America/Chicago","Jonesboro, AR 72401","AR","72401",35.8429,-90.6797,NA,NA,NA
"64","2018-10-02","2018-10-02_16.01.32","2018-11-04T13:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.872,"2018-11-04T22:00:00",4347083,"2018-11-04T18:00:00","normal","https://seatgeek.com/jets-at-dolphins-tickets/11-4-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347083","",FALSE,FALSE,"New York Jets at Miami Dolphins","2018-04-20T00:47:47",0.831,FALSE,"Jets at Dolphins",NA,76,899,71,243.59091,704,154,199,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Miami Gardens","Hard Rock Stadium","Miami Gardens, FL",35,"Hard Rock Stadium","347 Don Shula Dr.",528,0.8378203,29,0,TRUE,"hard-rock-stadium","https://seatgeek.com/venues/hard-rock-stadium/tickets","US","America/New_York","Miami Gardens, FL 33056","FL","33056",25.96,-80.24,"NONE","2017-10-03T18:58:44Z",FALSE
"65","2018-10-02","2018-10-02_16.01.32","2018-11-04T12:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.881,"2018-11-04T22:00:00",4347140,"2018-11-04T18:00:00","normal","https://seatgeek.com/lions-at-vikings-tickets/11-4-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347140","",FALSE,FALSE,"Detroit Lions at Minnesota Vikings","2018-04-20T01:04:05",0.846,FALSE,"Lions at Vikings",NA,115,1385,115,268.19583,733,480,226,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Minneapolis","U.S. Bank Stadium","Minneapolis, MN",15,"U.S. Bank Stadium","900 South 5th Street",0,0.88524246,218451,0,TRUE,"u-s-bank-stadium","https://seatgeek.com/venues/u-s-bank-stadium/tickets","US","America/Chicago","Minneapolis, MN 55415","MN","55415",44.97,-93.26,"NONE","2018-08-22T15:34:15Z",FALSE
"66","2018-10-02","2018-10-02_16.01.32","2018-11-04T13:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.852,"2018-11-04T22:00:00",4346997,"2018-11-04T18:00:00","normal","https://seatgeek.com/chiefs-at-browns-tickets/11-4-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346997","",FALSE,FALSE,"Kansas City Chiefs at Cleveland Browns","2018-04-20T00:47:31",0.822,FALSE,"Chiefs at Browns",NA,62,477,60,131.18323,950,906,113,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Cleveland","FirstEnergy Stadium","Cleveland, OH",6,"FirstEnergy Stadium","100 Alfred Lerner Way",510,0.86852187,1123,0,TRUE,"firstenergy-stadium-15","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US","America/New_York","Cleveland, OH 44114","OH","44114",41.5065,-81.7,"NONE","2015-11-11T20:55:31Z",FALSE
"67","2018-10-02","2018-10-02_16.01.32","2018-11-04T13:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.899,"2018-11-04T22:00:00",4346937,"2018-11-04T18:00:00","normal","https://seatgeek.com/falcons-at-redskins-tickets/11-4-2018-landover-maryland-fedex-field/nfl/4346937","",FALSE,FALSE,"Atlanta Falcons at Washington Redskins","2018-04-20T00:47:17",0.858,FALSE,"Falcons at Redskins",NA,80,420,80,171.93042,1017,618,150,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Landover","FedEx Field","Landover, MD",6,"FedEx Field","1600 Fedex Way",511,0.9333444,35,0,TRUE,"fedex-field","https://seatgeek.com/venues/fedex-field/tickets","US","America/New_York","Landover, MD 20785","MD","20785",38.9071,-76.8658,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"68","2018-10-02","2018-10-02_16.01.32","2018-11-04T13:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.857,"2018-11-04T22:00:00",4347069,"2018-11-04T18:00:00","normal","https://seatgeek.com/steelers-at-ravens-tickets/11-4-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347069","",FALSE,FALSE,"Pittsburgh Steelers at Baltimore Ravens","2018-04-20T00:47:45",0.821,FALSE,"Steelers at Ravens",NA,120,11280,120,286.19263,629,379,192,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Baltimore","M&T Bank Stadium","Baltimore, MD",7,"M&T Bank Stadium","1101 Russell St",512,0.8927189,1121,0,TRUE,"m-t-bank-stadium","https://seatgeek.com/venues/m-t-bank-stadium/tickets","US","America/New_York","Baltimore, MD 21230","MD","21230",39.2774,-76.623,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"69","2018-10-02","2018-10-02_16.01.32","2018-11-04T13:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.862,"2018-11-04T22:00:00",4347033,"2018-11-04T18:00:00","normal","https://seatgeek.com/buccaneers-at-panthers-tickets/11-4-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347033","",FALSE,FALSE,"Tampa Bay Buccaneers at Carolina Panthers","2018-04-20T00:47:38",0.824,FALSE,"Buccaneers at Panthers",NA,82,956,71,203.90909,520,264,156,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Charlotte","Bank of America Stadium","Charlotte, NC",8,"Bank of America Stadium","800 South Mint Street",517,0.8968222,1122,0,TRUE,"bank-of-america-stadium","https://seatgeek.com/venues/bank-of-america-stadium/tickets","US","America/New_York","Charlotte, NC 28202","NC","28202",35.2243,-80.8524,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"70","2018-10-02","2018-10-02_16.01.32","2018-11-04T13:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.893,"2018-11-04T22:00:00",4347061,"2018-11-04T18:00:00","normal","https://seatgeek.com/bears-at-bills-tickets/11-4-2018-orchard-park-new-york-new-era-field/nfl/4347061","",FALSE,FALSE,"Chicago Bears at Buffalo Bills","2018-04-20T00:47:43",0.851,FALSE,"Bears at Bills",NA,58,603,54,133.11757,1130,774,106,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Orchard Park","New Era Field","Orchard Park, NY",7,"New Era Field","1 Bills Drive",514,0.8815085,1135,0,TRUE,"new-era-field","https://seatgeek.com/venues/new-era-field/tickets","US","America/New_York","Orchard Park, NY 14127","NY","14127",42.7737,-78.7874,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"71","2018-10-02","2018-10-02_16.01.32","2018-11-04T13:05:00",FALSE,"nfl","2018-04-20T00:00:00",0.878,"2018-11-05T01:05:00",4347127,"2018-11-04T21:05:00","normal","https://seatgeek.com/chargers-at-seahawks-tickets/11-4-2018-seattle-washington-centurylink-field/nfl/4347127","",FALSE,FALSE,"Los Angeles Chargers at Seattle Seahawks","2018-04-20T00:47:56",0.836,FALSE,"Chargers at Seahawks",NA,156,955,156,365.132,490,197,363,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Seattle","CenturyLink Field","Seattle, WA",11,"CenturyLink Field","800 Occidental Ave S",819,0.87232786,339,0,TRUE,"centurylink-field","https://seatgeek.com/venues/centurylink-field/tickets","US","America/Los_Angeles","Seattle, WA 98134","WA","98134",47.6,-122.33,"QRCODE","2018-03-02T22:54:54Z",FALSE
"72","2018-10-02","2018-10-02_16.01.32","2018-11-04T14:05:00",FALSE,"nfl","2018-04-20T00:00:00",0.84,"2018-11-05T01:05:00",4347141,"2018-11-04T21:05:00","normal","https://seatgeek.com/texans-at-broncos-tickets/11-4-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347141","",FALSE,FALSE,"Houston Texans at Denver Broncos","2018-04-20T01:04:05",0.813,FALSE,"Texans at Broncos",NA,158,1053,119,359.76828,549,82,286,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Denver","Sports Authority Field at Mile High","Denver, CO",6,"Sports Authority Field at Mile High","1701 Bryant Street",751,0.9028296,1131,0,TRUE,"sports-authority-field-at-mile-high","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","US","America/Denver","Denver, CO 80204","CO","80204",39.74,-105.02,"QRCODE_TM","2015-08-07T18:39:02Z",FALSE
"73","2018-10-02","2018-10-02_16.01.32","2018-11-04T15:25:00",FALSE,"nfl","2018-04-20T00:00:00",0.851,"2018-11-05T01:25:00",4346970,"2018-11-04T21:25:00","normal","https://seatgeek.com/rams-at-saints-tickets/11-4-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346970","",FALSE,FALSE,"Los Angeles Rams at New Orleans Saints","2018-04-20T00:47:25",0.821,TRUE,"Rams at Saints",NA,82,1740,82,279.94052,1220,639,266,"QRCODE","2018-05-29T20:39:08Z",FALSE,"New Orleans","Mercedes-Benz Superdome","New Orleans, LA",16,"Mercedes-Benz Superdome","1500 Sugar Bowl Drive",622,0.8966978,128,0,TRUE,"mercedes-benz-superdome","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","US","America/Chicago","New Orleans, LA 70112","LA","70112",29.9515,-90.0786,"QRCODE_TM","2018-08-27T20:46:59Z",FALSE
"74","2018-10-02","2018-10-02_16.01.32","2018-11-04T19:00:00",FALSE,"concert","2018-08-23T00:00:00",0.542,"2018-11-05T05:00:00",4494650,"2018-11-05T01:00:00","normal","https://seatgeek.com/alex-g-tickets/chicago-illinois-thalia-hall-2018-11-04-7-pm/concert/4494650","",FALSE,FALSE,"Alex G","2018-08-23T19:51:10",0.588,FALSE,"Alex G",TRUE,47,584,NA,111.37931,1,29,63,NA,NA,NA,"Chicago","Thalia Hall","Chicago, IL",56,"Thalia Hall","1807 S Allport St",0,0.51888376,60271,0,TRUE,"thalia-hall","https://seatgeek.com/venues/thalia-hall/tickets","US","America/Chicago","Chicago, IL 60608","IL","60608",41.8577,-87.6575,NA,NA,NA
"75","2018-10-02","2018-10-02_16.01.32","2018-11-04T20:20:00",FALSE,"nfl","2018-04-20T00:00:00",0.931,"2018-11-05T05:20:00",4347089,"2018-11-05T01:20:00","normal","https://seatgeek.com/packers-at-patriots-tickets/11-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347089","",FALSE,FALSE,"Green Bay Packers at New England Patriots","2018-04-20T00:47:49",0.881,FALSE,"Packers at Patriots",NA,412,1846,392,774.65753,408,146,685,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Foxborough","Gillette Stadium","Foxborough, MA",14,"Gillette Stadium","1 Patriot Place",506,0.8983344,33,0,TRUE,"gillette-stadium","https://seatgeek.com/venues/gillette-stadium/tickets","US","America/New_York","Foxborough, MA 02035","MA","02035",42.0906,-71.2674,"NONE","2018-08-22T15:36:58Z",FALSE
"76","2018-10-02","2018-10-02_16.01.32","2018-11-05T19:15:00",FALSE,"nfl","2018-04-05T00:00:00",0.914,"2018-11-06T05:15:00",4327922,"2018-11-06T01:15:00","normal","https://seatgeek.com/titans-at-cowboys-tickets/11-5-2018-arlington-texas-at-t-stadium/nfl/4327922","",FALSE,FALSE,"Tennessee Titans at Dallas Cowboys","2018-04-05T23:08:47",0.865,TRUE,"Titans at Cowboys",NA,NA,2640,NA,253.38924,2610,3756,192,"QRCODE","2018-04-17T22:02:33Z",FALSE,"Arlington","AT&T Stadium","Arlington, TX",23,"AT&T Stadium","1 AT&T Way",623,0.9751414,4965,0,TRUE,"at-t-stadium","https://seatgeek.com/venues/at-t-stadium/tickets","US","America/Chicago","Arlington, TX 76011","TX","76011",32.7459,-97.0957,"QRCODE","2018-04-17T22:02:33Z",FALSE
"77","2018-10-02","2018-10-02_16.01.32","2018-11-08T20:20:00",FALSE,"nfl","2018-04-20T00:00:00",0.853,"2018-11-09T05:20:00",4347075,"2018-11-09T01:20:00","normal","https://seatgeek.com/panthers-at-steelers-tickets/11-8-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347075","",FALSE,FALSE,"Carolina Panthers at Pittsburgh Steelers","2018-04-20T00:47:46",0.814,FALSE,"Panthers at Steelers",NA,74,1198,74,209.9634,806,519,152,"QRCODE","2018-08-24T21:53:39Z",FALSE,"Pittsburgh","Heinz Field","Pittsburgh, PA",9,"Heinz Field","100 Art Rooney Avenue",508,0.9033526,1119,0,TRUE,"heinz-field","https://seatgeek.com/venues/heinz-field/tickets","US","America/New_York","Pittsburgh, PA 15212","PA","15212",40.4468,-80.0158,"QRCODE_TM","2015-12-08T15:36:23Z",FALSE
"78","2018-10-02","2018-10-02_16.01.32","2018-11-11T12:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.891,"2018-11-11T21:00:00",4346990,"2018-11-11T17:00:00","normal","https://seatgeek.com/patriots-at-titans-tickets/11-11-2018-nashville-tennessee-nissan-stadium/nfl/4346990","",FALSE,FALSE,"New England Patriots at Tennessee Titans","2018-04-20T00:47:30",0.841,FALSE,"Patriots at Titans",NA,261,2449,257,555.0461,461,304,485,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Nashville","Nissan Stadium","Nashville, TN",16,"Nissan Stadium","1 Titans Way",659,0.8546275,1126,0,TRUE,"nissan-stadium","https://seatgeek.com/venues/nissan-stadium/tickets","US","America/New_York","Nashville, TN 37213","TN","37213",36.1665,-86.7713,"NONE","2015-10-19T15:09:39Z",FALSE
"79","2018-10-02","2018-10-02_16.01.32","2018-11-11T13:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.862,"2018-11-11T22:00:00",4347040,"2018-11-11T18:00:00","normal","https://seatgeek.com/saints-at-bengals-tickets/11-11-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347040","",FALSE,FALSE,"New Orleans Saints at Cincinnati Bengals","2018-04-20T00:47:40",0.818,FALSE,"Saints at Bengals",NA,55,413,59,125.97321,780,448,111,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Cincinnati","Paul Brown Stadium","Cincinnati, OH",7,"Paul Brown Stadium","1 Paul Brown Stadium",515,0.86166537,1124,0,TRUE,"paul-brown-stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets","US","America/New_York","Cincinnati, OH 45202","OH","45202",39.0961,-84.5177,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"80","2018-10-02","2018-10-02_16.01.32","2018-11-11T12:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.874,"2018-11-11T22:00:00",4347006,"2018-11-11T18:00:00","normal","https://seatgeek.com/lions-at-bears-tickets/11-11-2018-chicago-illinois-soldier-field/nfl/4347006","",FALSE,FALSE,"Detroit Lions at Chicago Bears","2018-04-20T00:47:32",0.828,FALSE,"Lions at Bears",NA,178,1197,171,360.21896,646,137,314,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Chicago","Soldier Field","Chicago, IL",8,"Soldier Field","1410 S. Museum Campus Drive",602,0.940013,31,0,TRUE,"soldier-field","https://seatgeek.com/venues/soldier-field/tickets","US","America/Chicago","Chicago, IL 60605","IL","60605",41.8623,-87.6159,"NONE","2018-06-02T00:44:08Z",FALSE
"81","2018-10-02","2018-10-02_16.01.32","2018-11-11T12:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.859,"2018-11-11T22:00:00",4346980,"2018-11-11T18:00:00","normal","https://seatgeek.com/cardinals-at-chiefs-tickets/11-11-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346980","",FALSE,FALSE,"Arizona Cardinals at Kansas City Chiefs","2018-04-20T00:47:27",0.817,FALSE,"Cardinals at Chiefs",NA,122,122,56,122,943,1,122,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Kansas City","Arrowhead Stadium","Kansas City, MO",8,"Arrowhead Stadium","1 Arrowhead Drive",616,0.8827867,1128,0,TRUE,"arrowhead-stadium","https://seatgeek.com/venues/arrowhead-stadium/tickets","US","America/Chicago","Kansas City, MO 64129","MO","64129",39.0489,-94.4839,"QRCODE_TM","2015-08-20T16:20:51Z",FALSE
"82","2018-10-02","2018-10-02_16.01.32","2018-11-11T13:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.837,"2018-11-11T22:00:00",4346958,"2018-11-11T18:00:00","normal","https://seatgeek.com/jaguars-at-colts-tickets/11-11-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346958","",FALSE,FALSE,"Jacksonville Jaguars at Indianapolis Colts","2018-04-20T00:47:22",0.805,FALSE,"Jaguars at Colts",NA,32,871,32,105.77368,926,570,92,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Indianapolis","Lucas Oil Stadium","Indianapolis, IN",12,"Lucas Oil Stadium","500 South Capitol Avenue",527,0.9071682,1130,0,TRUE,"lucas-oil-stadium","https://seatgeek.com/venues/lucas-oil-stadium/tickets","US","America/Indiana/Indianapolis","Indianapolis, IN 46225","IN","46225",39.7601,-86.1639,"QRCODE_TM","2018-09-13T22:29:37Z",FALSE
"83","2018-10-02","2018-10-02_16.01.32","2018-11-11T13:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.847,"2018-11-11T22:00:00",4346930,"2018-11-11T18:00:00","normal","https://seatgeek.com/redskins-at-buccaneers-tickets/11-11-2018-tampa-florida-raymond-james-stadium/nfl/4346930","",FALSE,FALSE,"Washington Redskins at Tampa Bay Buccaneers","2018-04-20T00:47:16",0.804,FALSE,"Redskins at Buccaneers",NA,79,429,82,193.52942,378,34,174,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Tampa","Raymond James Stadium","Tampa, FL",15,"Raymond James Stadium","4201 North Dale Mabry Highway",539,0.86513025,39,0,TRUE,"raymond-james-stadium","https://seatgeek.com/venues/raymond-james-stadium/tickets","US","America/New_York","Tampa, FL 33607","FL","33607",27.9753,-82.5034,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"84","2018-10-02","2018-10-02_16.01.32","2018-11-11T13:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.893,"2018-11-11T22:00:00",4347060,"2018-11-11T18:00:00","normal","https://seatgeek.com/bills-at-jets-tickets/11-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347060","",FALSE,FALSE,"Buffalo Bills at New York Jets","2018-04-20T00:47:43",0.841,FALSE,"Bills at Jets",NA,49,942,45,173.12238,1052,907,143,"QRCODE","2018-08-24T21:53:40Z",FALSE,"East Rutherford","MetLife Stadium","East Rutherford, NJ",15,"MetLife Stadium","1 MetLife Stadium Drive",501,0.94873494,1587,0,TRUE,"metlife-stadium","https://seatgeek.com/venues/metlife-stadium/tickets","US","America/New_York","East Rutherford, NJ 07073","NJ","07073",40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"85","2018-10-02","2018-10-02_16.01.32","2018-11-11T13:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.846,"2018-11-11T22:00:00",4346996,"2018-11-11T18:00:00","normal","https://seatgeek.com/falcons-at-browns-tickets/11-11-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346996","",FALSE,FALSE,"Atlanta Falcons at Cleveland Browns","2018-04-20T00:47:31",0.811,FALSE,"Falcons at Browns",NA,49,1172,36,121.60747,1045,991,103,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Cleveland","FirstEnergy Stadium","Cleveland, OH",6,"FirstEnergy Stadium","100 Alfred Lerner Way",510,0.86852187,1123,0,TRUE,"firstenergy-stadium-15","https://seatgeek.com/venues/firstenergy-stadium-15/tickets","US","America/New_York","Cleveland, OH 44114","OH","44114",41.5065,-81.7,"NONE","2015-11-11T20:55:31Z",FALSE
"86","2018-10-02","2018-10-02_16.01.32","2018-11-11T12:00:00",FALSE,"nfl","2018-04-20T00:00:00",0.882,"2018-11-11T22:00:00",4346912,"2018-11-11T18:00:00","normal","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912","",FALSE,FALSE,"Miami Dolphins at Green Bay Packers","2018-04-20T00:47:13",0.84,FALSE,"Dolphins at Packers",NA,248,732,223,421.39062,358,128,427,"QRCODE","2018-08-24T21:53:40Z",FALSE,"Green Bay","Lambeau Field","Green Bay, WI",5,"Lambeau Field","1265 Lombardi Avenue",658,0.92909414,1125,0,TRUE,"lambeau-field","https://seatgeek.com/venues/lambeau-field/tickets","US","America/Chicago","Green Bay, WI 54304","WI","54304",44.5013,-88.0622,"QRCODE_TM","2015-09-02T22:43:34Z",FALSE
