"","date","timestamp","time_tbd","title","announce_date","popularity","type","description","url","datetime_local","score","date_tbd","datetime_utc","status","created_at","short_title","datetime_tbd","id","visible_until_utc","is_open","general_admission","lowest_price_good_deals","median_price","lowest_price","average_price","listing_count","highest_price","visible_listing_count","employee_only_accessMethod","method_accessMethod","created_at_accessMethod","country","extended_address","address","popularity_venue","url_venue","display_location","timezone","has_upcoming_events","postal_code","score_venue","name","id_venue","num_upcoming_events","city","state","slug","name_v2","lon","lat","employee_only_AccessMethod","method_AccessMethod","created_at_AccessMethod"
"64","2018-09-08","2018-09-08_18.39.13",FALSE,"Cleveland Browns at Oakland Raiders","2018-04-20T00:00:00",0.86,"nfl","","https://seatgeek.com/browns-at-raiders-tickets/9-30-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347154","2018-09-30T13:05:00",0.887,FALSE,"2018-09-30T20:05:00","normal","2018-04-20T01:04:25","Browns at Raiders",FALSE,4347154,"2018-10-01T00:05:00",FALSE,NA,93,NA,93,192.51,426,712,NA,FALSE,"QRCODE","2018-08-24T20:56:48Z","US","Oakland, CA 94621","7000 Coliseum Way",0,"https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA","America/Los_Angeles",TRUE,"94621",0.7817843,"Oakland-Alameda County Coliseum",14,29,"Oakland","CA","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum",-122.201,37.7469,FALSE,"PDF417","2015-06-24T00:00:00Z"
"65","2018-09-08","2018-09-08_18.39.13",FALSE,"San Francisco 49ers at Los Angeles Chargers","2018-04-20T00:00:00",0.928,"nfl","","https://seatgeek.com/49ers-at-chargers-tickets/9-30-2018-carson-california-stubhub-center/nfl/4347112","2018-09-30T13:25:00",0.979,FALSE,"2018-09-30T20:25:00","normal","2018-04-20T00:47:52","49ers at Chargers",FALSE,4347112,"2018-10-01T00:25:00",FALSE,NA,213,NA,213,319.89,172,812,NA,FALSE,"QRCODE","2018-08-24T20:52:20Z","US","Carson, CA 90746","18400 Avalon Blvd",0,"https://seatgeek.com/venues/stubhub-center/tickets","Carson, CA","America/Los_Angeles",TRUE,"90746",0.7228164,"StubHub Center",52,14,"Carson","CA","stubhub-center","StubHub Center",-118.261,33.8643,NA,NA,NA
"66","2018-09-08","2018-09-08_18.39.13",FALSE,"New Orleans Saints at New York Giants","2018-04-20T00:00:00",0.915,"nfl","","https://seatgeek.com/saints-at-giants-tickets/9-30-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346972","2018-09-30T16:25:00",0.962,FALSE,"2018-09-30T20:25:00","normal","2018-04-20T00:47:25","Saints at Giants",FALSE,4346972,"2018-10-01T00:25:00",FALSE,NA,138,NA,138,368.78,350,1499,NA,FALSE,"QRCODE","2018-08-24T20:47:31Z","US","East Rutherford, NJ 07073","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ","America/New_York",TRUE,"07073",0.94873494,"MetLife Stadium",1587,20,"East Rutherford","NJ","metlife-stadium","MetLife Stadium",-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"67","2018-09-08","2018-09-08_18.39.13",FALSE,"Baltimore Ravens at Pittsburgh Steelers","2018-04-20T00:00:00",0.892,"nfl","","https://seatgeek.com/ravens-at-steelers-tickets/9-30-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347080","2018-09-30T20:20:00",0.931,FALSE,"2018-10-01T00:20:00","normal","2018-04-20T00:47:47","Ravens at Steelers",FALSE,4347080,"2018-10-01T04:20:00",FALSE,NA,113,NA,113,351.06,329,6452,NA,FALSE,"QRCODE","2018-08-24T20:51:27Z","US","Pittsburgh, PA 15212","100 Art Rooney Avenue",0,"https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA","America/New_York",TRUE,"15212",0.9033526,"Heinz Field",1119,13,"Pittsburgh","PA","heinz-field","Heinz Field",-80.0158,40.4468,FALSE,"QRCODE_TM","2015-12-08T15:36:23Z"
"68","2018-09-08","2018-09-08_18.39.13",FALSE,"Kansas City Chiefs at Denver Broncos","2018-04-20T00:00:00",0.876,"nfl","","https://seatgeek.com/chiefs-at-broncos-tickets/10-1-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347139","2018-10-01T18:15:00",0.906,FALSE,"2018-10-02T00:15:00","normal","2018-04-20T01:04:05","Chiefs at Broncos",FALSE,4347139,"2018-10-02T04:15:00",FALSE,NA,154,NA,153,304.56,126,885,NA,FALSE,"QRCODE","2018-08-24T20:57:25Z","US","Denver, CO 80204","1701 Bryant St.",0,"https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets","Denver, CO","America/Denver",TRUE,"80204",0.9028296,"Sports Authority Field at Mile High",1131,8,"Denver","CO","sports-authority-field-at-mile-high","Sports Authority Field at Mile High",-105.02,39.74,FALSE,"QRCODE_TM","2015-08-07T18:39:02Z"
"69","2018-09-08","2018-09-08_18.39.13",FALSE,"Indianapolis Colts at New England Patriots","2018-04-20T00:00:00",0.913,"nfl","","https://seatgeek.com/colts-at-patriots-tickets/10-4-2018-foxborough-massachusetts-gillette-stadium/nfl/4347096","2018-10-04T20:20:00",0.96,FALSE,"2018-10-05T00:20:00","normal","2018-04-20T00:47:50","Colts at Patriots",FALSE,4347096,"2018-10-05T04:20:00",FALSE,NA,194,NA,194,368.13,154,1205,NA,FALSE,"QRCODE","2018-08-24T21:03:24Z","US","Foxborough, MA 02035","1 Patriot Place",0,"https://seatgeek.com/venues/gillette-stadium/tickets","Foxborough, MA","America/New_York",TRUE,"02035",0.8983344,"Gillette Stadium",33,14,"Foxborough","MA","gillette-stadium","Gillette Stadium",-71.2674,42.0906,FALSE,"NONE","2018-08-22T15:36:58Z"
"70","2018-09-08","2018-09-08_18.39.13",FALSE,"South Alabama Jaguars at Georgia Southern Eagles Football","2018-02-28T00:00:00",0.584,"ncaa_football","","https://seatgeek.com/south-alabama-jaguars-at-georgia-southern-eagles-football-tickets/ncaa-football/2018-10-06-12-pm/4281989","2018-10-06T12:00:00",0.526,FALSE,"2018-10-06T16:00:00","normal","2018-02-28T15:00:17","South Alabama at Georgia Southern",FALSE,4281989,"2018-10-06T20:00:00",FALSE,NA,NA,NA,28,45.4,20,96,NA,NA,NA,NA,"US","Statesboro, GA 30460","225 Lanier Drive",0,"https://seatgeek.com/venues/allen-e-paulson-stadium/tickets","Statesboro, GA","America/New_York",TRUE,"30460",0.41380084,"Allen E. Paulson Stadium",2352,5,"Statesboro","GA","allen-e-paulson-stadium","Allen E. Paulson Stadium",-81.7832,32.4488,NA,NA,NA
"71","2018-09-08","2018-09-08_18.39.13",FALSE,"Atlanta Falcons at Pittsburgh Steelers","2018-04-20T00:00:00",0.893,"nfl","","https://seatgeek.com/falcons-at-steelers-tickets/10-7-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347079","2018-10-07T13:00:00",0.938,FALSE,"2018-10-07T17:00:00","normal","2018-04-20T00:47:47","Falcons at Steelers",FALSE,4347079,"2018-10-07T21:00:00",FALSE,NA,153,NA,153,422.07,337,3131,NA,FALSE,"QRCODE","2018-08-24T21:16:40Z","US","Pittsburgh, PA 15212","100 Art Rooney Avenue",0,"https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA","America/New_York",TRUE,"15212",0.9033526,"Heinz Field",1119,13,"Pittsburgh","PA","heinz-field","Heinz Field",-80.0158,40.4468,FALSE,"QRCODE_TM","2015-12-08T15:36:23Z"
"72","2018-09-08","2018-09-08_18.39.13",FALSE,"Green Bay Packers at Detroit Lions","2018-04-20T00:00:00",0.898,"nfl","","https://seatgeek.com/packers-at-lions-tickets/10-7-2018-detroit-michigan-ford-field/nfl/4347027","2018-10-07T13:00:00",0.939,FALSE,"2018-10-07T17:00:00","normal","2018-04-20T00:47:37","Packers at Lions",FALSE,4347027,"2018-10-07T21:00:00",FALSE,NA,93,NA,91,201.28,479,2401,NA,FALSE,"QRCODE","2018-08-24T21:05:06Z","US","Detroit, MI 48226","2000 Brush St.",0,"https://seatgeek.com/venues/ford-field/tickets","Detroit, MI","America/Detroit",TRUE,"48226",0.9029952,"Ford Field",346,11,"Detroit","MI","ford-field","Ford Field",-83.0459,42.34,FALSE,"NONE","2015-11-04T17:31:52Z"
"73","2018-09-08","2018-09-08_18.39.13",FALSE,"New York Giants at Carolina Panthers","2018-04-20T00:00:00",0.897,"nfl","","https://seatgeek.com/giants-at-panthers-tickets/10-7-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347032","2018-10-07T13:00:00",0.946,FALSE,"2018-10-07T17:00:00","normal","2018-04-20T00:47:38","Giants at Panthers",FALSE,4347032,"2018-10-07T21:00:00",FALSE,NA,161,NA,161,389.12,247,1336,NA,FALSE,"QRCODE","2018-08-24T21:15:58Z","US","Charlotte, NC 28202","800 South Mint Street",0,"https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte, NC","America/New_York",TRUE,"28202",0.8968222,"Bank of America Stadium",1122,10,"Charlotte","NC","bank-of-america-stadium","Bank of America Stadium",-80.8524,35.2243,FALSE,"QRCODE_TM","2015-09-25T18:23:51Z"
"74","2018-09-08","2018-09-08_18.39.13",FALSE,"Denver Broncos at New York Jets","2018-04-20T00:00:00",0.493,"nfl","","https://seatgeek.com/broncos-at-jets-tickets/10-7-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347011","2018-10-07T13:00:00",0.448,FALSE,"2018-10-07T17:00:00","normal","2018-04-20T00:47:34","Broncos at Jets",FALSE,4347011,"2018-10-07T21:00:00",FALSE,NA,65,NA,65,173.28,721,1197,NA,FALSE,"QRCODE","2018-09-05T19:53:41Z","US","East Rutherford, NJ 07073","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ","America/New_York",TRUE,"07073",0.94873494,"MetLife Stadium",1587,20,"East Rutherford","NJ","metlife-stadium","MetLife Stadium",-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"75","2018-09-08","2018-09-08_18.39.13",FALSE,"Miami Dolphins at Cincinnati Bengals","2018-04-20T00:00:00",0.856,"nfl","","https://seatgeek.com/dolphins-at-bengals-tickets/10-7-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347043","2018-10-07T13:00:00",0.893,FALSE,"2018-10-07T17:00:00","normal","2018-04-20T00:47:40","Dolphins at Bengals",FALSE,4347043,"2018-10-07T21:00:00",FALSE,NA,42,NA,41,103.87,456,422,NA,FALSE,"QRCODE","2018-08-24T21:16:15Z","US","Cincinnati, OH 45202","1 Paul Brown Stadium",0,"https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH","America/New_York",TRUE,"45202",0.86166537,"Paul Brown Stadium",1124,9,"Cincinnati","OH","paul-brown-stadium","Paul Brown Stadium",-84.5177,39.0961,FALSE,"QRCODE_TM","2015-10-09T16:14:37Z"
"76","2018-09-08","2018-09-08_18.39.13",FALSE,"Baltimore Ravens at Cleveland Browns","2018-04-20T00:00:00",0.854,"nfl","","https://seatgeek.com/ravens-at-browns-tickets/10-7-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346999","2018-10-07T13:00:00",0.883,FALSE,"2018-10-07T17:00:00","normal","2018-04-20T00:47:31","Ravens at Browns",FALSE,4346999,"2018-10-07T21:00:00",FALSE,NA,37,NA,37,108.08,754,640,NA,FALSE,"QRCODE","2018-08-24T21:04:01Z","US","Cleveland, OH 44114","100 Alfred Lerner Way",0,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland, OH","America/New_York",TRUE,"44114",0.86852187,"FirstEnergy Stadium",1123,8,"Cleveland","OH","firstenergy-stadium-15","FirstEnergy Stadium",-81.7,41.5065,FALSE,"NONE","2015-11-11T20:55:31Z"
"77","2018-09-08","2018-09-08_18.39.13",FALSE,"Tennessee Titans at Buffalo Bills","2018-04-20T00:00:00",0.857,"nfl","","https://seatgeek.com/titans-at-bills-tickets/10-7-2018-orchard-park-new-york-new-era-field/nfl/4347063","2018-10-07T13:00:00",0.892,FALSE,"2018-10-07T17:00:00","normal","2018-04-20T00:47:44","Titans at Bills",FALSE,4347063,"2018-10-07T21:00:00",FALSE,NA,67,NA,67,135.69,593,483,NA,FALSE,"QRCODE","2018-08-24T21:16:26Z","US","Orchard Park, NY 14127","1 Bills Drive",0,"https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY","America/New_York",TRUE,"14127",0.8815085,"New Era Field",1135,8,"Orchard Park","NY","new-era-field","New Era Field",-78.7874,42.7737,FALSE,"QRCODE_TM","2015-08-12T16:52:53Z"
"78","2018-09-08","2018-09-08_18.39.13",FALSE,"Jacksonville Jaguars at Kansas City Chiefs","2018-04-20T00:00:00",0.851,"nfl","","https://seatgeek.com/jaguars-at-chiefs-tickets/10-7-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346983","2018-10-07T12:00:00",0.887,FALSE,"2018-10-07T17:00:00","normal","2018-04-20T00:47:28","Jaguars at Chiefs",FALSE,4346983,"2018-10-07T21:00:00",FALSE,NA,43,NA,43,157.92,796,766,NA,FALSE,"QRCODE","2018-08-24T21:03:49Z","US","Kansas City, MO 64129","1 Arrowhead Drive",0,"https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO","America/Chicago",TRUE,"64129",0.8827867,"Arrowhead Stadium",1128,10,"Kansas City","MO","arrowhead-stadium","Arrowhead Stadium",-94.4839,39.0489,FALSE,"QRCODE_TM","2015-08-20T16:20:51Z"
"79","2018-09-08","2018-09-08_18.39.13",FALSE,"Oakland Raiders at Los Angeles Chargers","2018-04-20T00:00:00",0.913,"nfl","","https://seatgeek.com/raiders-at-chargers-tickets/10-7-2018-carson-california-stubhub-center/nfl/4347111","2018-10-07T13:05:00",0.972,FALSE,"2018-10-07T20:05:00","normal","2018-04-20T00:47:52","Raiders at Chargers",FALSE,4347111,"2018-10-08T00:05:00",FALSE,NA,266,NA,266,383.8,246,1039,NA,FALSE,"QRCODE","2018-08-24T21:17:06Z","US","Carson, CA 90746","18400 Avalon Blvd",0,"https://seatgeek.com/venues/stubhub-center/tickets","Carson, CA","America/Los_Angeles",TRUE,"90746",0.7228164,"StubHub Center",52,14,"Carson","CA","stubhub-center","StubHub Center",-118.261,33.8643,NA,NA,NA
"80","2018-09-08","2018-09-08_18.39.13",FALSE,"Arizona Cardinals at San Francisco 49ers","2018-04-20T00:00:00",0.88,"nfl","","https://seatgeek.com/cardinals-at-49ers-tickets/10-7-2018-santa-clara-california-levi-s-stadium/nfl/4347115","2018-10-07T13:25:00",0.925,FALSE,"2018-10-07T20:25:00","normal","2018-04-20T00:47:53","Cardinals at 49ers",FALSE,4347115,"2018-10-08T00:25:00",FALSE,NA,67,NA,67,240.3,976,3701,NA,FALSE,"QRCODE","2018-09-05T19:47:23Z","US","Santa Clara, CA 95054","4900 Marie P DeBartolo Way",0,"https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA","America/Los_Angeles",TRUE,"95054",0.95768774,"Levi's Stadium",58670,13,"Santa Clara","CA","levi-s-stadium","Levi's Stadium",-121.969,37.4023,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"81","2018-09-08","2018-09-08_18.39.13",FALSE,"Los Angeles Rams at Seattle Seahawks","2018-04-20T00:00:00",0.878,"nfl","","https://seatgeek.com/rams-at-seahawks-tickets/10-7-2018-seattle-washington-centurylink-field/nfl/4347128","2018-10-07T13:25:00",0.923,FALSE,"2018-10-07T20:25:00","normal","2018-04-20T00:47:56","Rams at Seahawks",FALSE,4347128,"2018-10-08T00:25:00",FALSE,NA,196,NA,196,390.22,183,1019,NA,FALSE,"QRCODE","2018-08-24T21:19:14Z","US","Seattle, WA 98134","800 Occidental Ave S",0,"https://seatgeek.com/venues/centurylink-field/tickets","Seattle, WA","America/Los_Angeles",TRUE,"98134",0.87232786,"CenturyLink Field",339,14,"Seattle","WA","centurylink-field","CenturyLink Field",-122.33,47.6,FALSE,"QRCODE","2018-03-02T22:54:54Z"
"82","2018-09-08","2018-09-08_18.39.13",FALSE,"Minnesota Vikings at Philadelphia Eagles","2018-04-20T00:00:00",0.905,"nfl","","https://seatgeek.com/vikings-at-eagles-tickets/10-7-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346976","2018-10-07T16:25:00",0.956,FALSE,"2018-10-07T20:25:00","normal","2018-04-20T00:47:26","Vikings at Eagles",FALSE,4346976,"2018-10-08T00:25:00",FALSE,NA,243,NA,219,462.05,359,1250,NA,FALSE,"QRCODE","2018-08-24T21:03:38Z","US","Philadelphia, PA 19148","1020 Pattison Ave",0,"https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA","America/New_York",TRUE,"19148",0.90542686,"Lincoln Financial Field",330,17,"Philadelphia","PA","lincoln-financial-field","Lincoln Financial Field",-75.1675,39.9046,FALSE,"QRCODE_TM","2015-07-10T00:00:00Z"
"83","2018-09-08","2018-09-08_18.39.13",FALSE,"Dallas Cowboys at Houston Texans","2018-04-20T00:00:00",0.918,"nfl","","https://seatgeek.com/cowboys-at-texans-tickets/10-7-2018-houston-texas-nrg-stadium/nfl/4347020","2018-10-07T19:20:00",0.983,FALSE,"2018-10-08T00:20:00","normal","2018-04-20T00:47:36","Cowboys at Texans",FALSE,4347020,"2018-10-08T04:20:00",FALSE,NA,289,NA,289,672.65,430,2388,NA,FALSE,"QRCODE","2018-08-24T21:04:53Z","US","Houston, TX 77054","1 Reliant Park",0,"https://seatgeek.com/venues/nrg-stadium/tickets","Houston, TX","America/Chicago",TRUE,"77054",0.8624192,"NRG Stadium",41,46,"Houston","TX","nrg-stadium","NRG Stadium",-95.4107,29.6847,FALSE,"QRCODE_TM","2015-11-04T18:42:27Z"
"84","2018-09-08","2018-09-08_18.39.13",FALSE,"Baltimore Ravens at A Purple Evening","2018-08-03T00:00:00",0.43,"sports","","https://seatgeek.com/baltimore-ravens-at-a-purple-evening-tickets/sport/2018-10-08-4-pm/4474093","2018-10-08T16:00:00",0.349,FALSE,"2018-10-08T20:00:00","normal","2018-08-03T16:01:06","Baltimore Ravens at A Purple Evening",FALSE,4474093,"2018-10-09T00:00:00",FALSE,NA,NA,NA,75,243.92,12,569,NA,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z","US","Baltimore, MD 21230","1101 Russell St",0,"https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD","America/New_York",TRUE,"21230",0.8927189,"M&T Bank Stadium",1121,9,"Baltimore","MD","m-t-bank-stadium","M&T Bank Stadium",-76.623,39.2774,FALSE,"QRCODE_TM","2015-08-04T00:00:00Z"
"85","2018-09-08","2018-09-08_18.39.13",FALSE,"Washington Redskins at New Orleans Saints","2018-04-20T00:00:00",0.866,"nfl","","https://seatgeek.com/redskins-at-saints-tickets/10-8-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346971","2018-10-08T19:15:00",0.903,FALSE,"2018-10-09T00:15:00","normal","2018-04-20T00:47:25","Redskins at Saints",FALSE,4346971,"2018-10-09T04:15:00",TRUE,NA,83,NA,83,247.02,1436,5941,NA,FALSE,"QRCODE","2018-05-29T20:38:55Z","US","New Orleans, LA 70112","1500 Sugar Bowl Drive",0,"https://seatgeek.com/venues/mercedes-benz-superdome/tickets","New Orleans, LA","America/Chicago",TRUE,"70112",0.8966978,"Mercedes-Benz Superdome",128,20,"New Orleans","LA","mercedes-benz-superdome","Mercedes-Benz Superdome",-90.0786,29.9515,FALSE,"QRCODE_TM","2018-08-27T20:46:59Z"
"86","2018-09-08","2018-09-08_18.39.13",FALSE,"Philadelphia Eagles at New York Giants","2018-04-20T00:00:00",0.905,"nfl","","https://seatgeek.com/eagles-at-giants-tickets/10-11-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346917","2018-10-11T20:20:00",0.968,FALSE,"2018-10-12T00:20:00","normal","2018-04-20T00:47:14","Eagles at Giants",FALSE,4346917,"2018-10-12T04:20:00",FALSE,NA,143,NA,143,364.38,563,1677,NA,FALSE,"QRCODE","2018-08-24T21:52:02Z","US","East Rutherford, NJ 07073","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ","America/New_York",TRUE,"07073",0.94873494,"MetLife Stadium",1587,20,"East Rutherford","NJ","metlife-stadium","MetLife Stadium",-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"87","2018-09-08","2018-09-08_18.39.13",FALSE,"Alabama State Hornets at South Alabama Jaguars Football","2017-12-21T00:00:00",0.575,"ncaa_football","","https://seatgeek.com/alabama-state-hornets-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-13-12-pm/4192619","2018-10-13T12:00:00",0.526,FALSE,"2018-10-13T17:00:00","normal","2017-12-21T15:00:36","Alabama State at South Alabama",FALSE,4192619,"2018-10-13T21:00:00",FALSE,NA,32,NA,32,52.62,17,124,NA,NA,NA,NA,"US","Mobile, AL 36604","1621 Virginia St.",0,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Mobile, AL","America/Chicago",TRUE,"36604",0.50177634,"Ladd Peebles Stadium",3716,7,"Mobile","AL","ladd-peebles-stadium","Ladd Peebles Stadium",-88.0761,30.6748,NA,NA,NA
"88","2018-09-08","2018-09-08_18.39.13",FALSE,"Indianapolis Colts at New York Jets","2018-04-20T00:00:00",0.885,"nfl","","https://seatgeek.com/colts-at-jets-tickets/10-14-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346961","2018-10-14T13:00:00",0.941,FALSE,"2018-10-14T17:00:00","normal","2018-04-20T00:47:22","Colts at Jets",FALSE,4346961,"2018-10-14T21:00:00",FALSE,NA,55,NA,55,190.93,795,6037,NA,FALSE,"QRCODE","2018-08-24T21:52:02Z","US","East Rutherford, NJ 07073","1 MetLife Stadium Drive",0,"https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ","America/New_York",TRUE,"07073",0.94873494,"MetLife Stadium",1587,20,"East Rutherford","NJ","metlife-stadium","MetLife Stadium",-74.0737,40.8142,FALSE,"QRCODE_TM","2015-09-12T14:14:07Z"
"89","2018-09-08","2018-09-08_18.39.13",FALSE,"Tampa Bay Buccaneers at Atlanta Falcons","2018-04-20T00:00:00",0.878,"nfl","","https://seatgeek.com/buccaneers-at-falcons-tickets/10-14-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347051","2018-10-14T13:00:00",0.92,FALSE,"2018-10-14T17:00:00","normal","2018-04-20T00:47:42","Buccaneers at Falcons",FALSE,4347051,"2018-10-14T21:00:00",FALSE,NA,66,NA,66,207.07,955,1145,NA,FALSE,"QRCODE","2018-08-24T21:53:35Z","US","Atlanta, GA 30313","441 M.L.K. Jr Dr NW",0,"https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA","America/New_York",TRUE,"30313",0.76958936,"Mercedes-Benz Stadium",419590,15,"Atlanta","GA","mercedes-benz-stadium","Mercedes-Benz Stadium",-84.4,33.76,FALSE,"QRCODE","2018-08-23T20:14:46Z"
"90","2018-09-08","2018-09-08_18.39.13",FALSE,"Pittsburgh Steelers at Cincinnati Bengals","2018-04-20T00:00:00",0.864,"nfl","","https://seatgeek.com/steelers-at-bengals-tickets/10-14-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347042","2018-10-14T13:00:00",0.912,FALSE,"2018-10-14T17:00:00","normal","2018-04-20T00:47:40","Steelers at Bengals",FALSE,4347042,"2018-10-14T21:00:00",FALSE,NA,76,NA,74,159.59,420,718,NA,FALSE,"QRCODE","2018-08-24T21:53:35Z","US","Cincinnati, OH 45202","1 Paul Brown Stadium",0,"https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH","America/New_York",TRUE,"45202",0.86166537,"Paul Brown Stadium",1124,9,"Cincinnati","OH","paul-brown-stadium","Paul Brown Stadium",-84.5177,39.0961,FALSE,"QRCODE_TM","2015-10-09T16:14:37Z"
"91","2018-09-08","2018-09-08_18.39.13",FALSE,"Chicago Bears at Miami Dolphins","2018-04-20T00:00:00",0.869,"nfl","","https://seatgeek.com/bears-at-dolphins-tickets/10-14-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347081","2018-10-14T13:00:00",0.922,FALSE,"2018-10-14T17:00:00","normal","2018-04-20T00:47:47","Bears at Dolphins",FALSE,4347081,"2018-10-14T21:00:00",FALSE,NA,99,NA,99,328.55,132,11345,NA,FALSE,"QRCODE","2018-08-24T21:53:35Z","US","Miami Gardens, FL 33056","347 Don Shula Dr.",0,"https://seatgeek.com/venues/hard-rock-stadium/tickets","Miami Gardens, FL","America/New_York",TRUE,"33056",0.8378203,"Hard Rock Stadium",29,38,"Miami Gardens","FL","hard-rock-stadium","Hard Rock Stadium",-80.24,25.96,FALSE,"NONE","2017-10-03T18:58:44Z"
"92","2018-09-08","2018-09-08_18.39.13",FALSE,"Carolina Panthers at Washington Redskins","2018-04-20T00:00:00",0.905,"nfl","","https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942","2018-10-14T13:00:00",0.957,FALSE,"2018-10-14T17:00:00","normal","2018-04-20T00:47:18","Panthers at Redskins",FALSE,4346942,"2018-10-14T21:00:00",FALSE,NA,101,NA,101,214.85,646,670,NA,FALSE,"QRCODE","2018-08-24T21:52:02Z","US","Landover, MD 20785","1600 Fedex Way",0,"https://seatgeek.com/venues/fedex-field/tickets","Landover, MD","America/New_York",TRUE,"20785",0.9333444,"FedEx Field",35,9,"Landover","MD","fedex-field","FedEx Field",-76.8658,38.9071,FALSE,"QRCODE_TM","2015-09-12T14:13:58Z"
"93","2018-09-08","2018-09-08_18.39.13",FALSE,"Los Angeles Chargers at Cleveland Browns","2018-04-20T00:00:00",0.847,"nfl","","https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998","2018-10-14T13:00:00",0.882,FALSE,"2018-10-14T17:00:00","normal","2018-04-20T00:47:31","Chargers at Browns",FALSE,4346998,"2018-10-14T21:00:00",FALSE,NA,32,NA,31,94.69,915,678,NA,FALSE,"QRCODE","2018-08-24T21:53:35Z","US","Cleveland, OH 44114","100 Alfred Lerner Way",0,"https://seatgeek.com/venues/firstenergy-stadium-15/tickets","Cleveland, OH","America/New_York",TRUE,"44114",0.86852187,"FirstEnergy Stadium",1123,8,"Cleveland","OH","firstenergy-stadium-15","FirstEnergy Stadium",-81.7,41.5065,FALSE,"NONE","2015-11-11T20:55:31Z"
"94","2018-09-08","2018-09-08_18.39.13",FALSE,"Arizona Cardinals at Minnesota Vikings","2018-04-20T00:00:00",0.871,"nfl","","https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145","2018-10-14T12:00:00",0.912,FALSE,"2018-10-14T17:00:00","normal","2018-04-20T01:04:06","Cardinals at Vikings",FALSE,4347145,"2018-10-14T21:00:00",FALSE,NA,111,NA,111,265.84,430,1315,NA,FALSE,"QRCODE","2018-08-24T21:53:38Z","US","Minneapolis, MN 55415","401 Chicago Avenue",0,"https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis, MN","America/Chicago",TRUE,"55415",0.88524246,"U.S. Bank Stadium",218451,14,"Minneapolis","MN","u-s-bank-stadium","U.S. Bank Stadium",-93.26,44.97,FALSE,"NONE","2018-08-22T15:34:15Z"
