"","date","timestamp","datetime_utc","url","is_open","status","popularity","datetime_local","id","description","type","date_tbd","score","visible_until_utc","short_title","created_at","time_tbd","datetime_tbd","announce_date","title","general_admission","listing_count","median_price","lowest_price_good_deals","average_price","lowest_price","highest_price","visible_listing_count","created_at_accessMethod","employee_only_accessMethod","method_accessMethod","extended_address","address","num_upcoming_events","metro_code","city","country","timezone","popularity_venue","name_v2","state","has_upcoming_events","id_venue","score_venue","name","postal_code","url_venue","display_location","slug","lat","lon","created_at_AccessMethod","employee_only_AccessMethod","method_AccessMethod"
"31","2018-10-02","2018-10-02_11.13.29","2018-10-15T00:20:00","https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095",FALSE,"normal",0.931,"2018-10-14T20:20:00",4347095,"","nfl",FALSE,0.945,"2018-10-15T04:20:00","Chiefs at Patriots","2018-04-20T00:47:50",FALSE,FALSE,"2018-04-20T00:00:00","Kansas City Chiefs at New England Patriots",NA,149,366,177,442.1074,212,1014,586,"2018-08-24T21:53:35Z",FALSE,"QRCODE","Foxborough, MA 02035","1 Patriot Place",14,506,"Foxborough","US","America/New_York",0,"Gillette Stadium","MA",TRUE,33,0.8983344,"Gillette Stadium","02035","https://seatgeek.com/venues/gillette-stadium/tickets","Foxborough, MA","gillette-stadium",42.0906,-71.2674,"2018-08-22T15:36:58Z",FALSE,"NONE"
"32","2018-10-02","2018-10-02_11.13.29","2018-10-16T00:15:00","https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914",FALSE,"normal",0.93,"2018-10-15T19:15:00",4346914,"","nfl",FALSE,0.945,"2018-10-16T04:15:00","49ers at Packers","2018-04-20T00:47:13",FALSE,FALSE,"2018-04-20T00:00:00","San Francisco 49ers at Green Bay Packers",NA,137,275,155,299.61313,174,645,497,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Green Bay, WI 54304","1265 Lombardi Avenue",5,658,"Green Bay","US","America/Chicago",0,"Lambeau Field","WI",TRUE,1125,0.92909414,"Lambeau Field","54304","https://seatgeek.com/venues/lambeau-field/tickets","Green Bay, WI","lambeau-field",44.5013,-88.0622,"2015-09-02T22:43:34Z",FALSE,"QRCODE_TM"
"33","2018-10-02","2018-10-02_11.13.29","2018-10-19T00:20:00","https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102",FALSE,"normal",0.917,"2018-10-18T17:20:00",4347102,"","nfl",FALSE,0.936,"2018-10-19T04:20:00","Broncos at Cardinals","2018-04-20T00:47:51",FALSE,FALSE,"2018-04-20T00:00:00","Denver Broncos at Arizona Cardinals",NA,444,136,52,170.76352,55,601,697,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Glendale, AZ 85305","1 Cardinals Drive",9,753,"Glendale","US","America/Phoenix",0,"State Farm Stadium","AZ",TRUE,43,0.93402725,"State Farm Stadium","85305","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ","state-farm-stadium",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"34","2018-10-02","2018-10-02_11.13.29","2018-10-20T23:30:00","https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322",FALSE,"normal",0.471,"2018-10-20T18:30:00",4471322,"","sports",FALSE,0.352,"2018-10-21T03:30:00","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","2018-08-01T16:01:33",FALSE,FALSE,"2018-08-01T00:00:00","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Jonesboro, AR 72401","217 Olympic Drive",42,734,"Jonesboro","US","America/Chicago",0,"ASU Convocation Center","AR",TRUE,4081,0.5808074,"ASU Convocation Center","72401","https://seatgeek.com/venues/asu-convocation-center-1/tickets","Jonesboro, AR","asu-convocation-center-1",35.8438,-90.6691,NA,NA,NA
"35","2018-10-02","2018-10-02_11.13.29","2018-10-21T17:00:00","https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960",FALSE,"normal",0.86,"2018-10-21T13:00:00",4346960,"","nfl",FALSE,0.866,"2018-10-21T21:00:00","Bills at Colts","2018-04-20T00:47:22",FALSE,FALSE,"2018-04-20T00:00:00","Buffalo Bills at Indianapolis Colts",NA,652,115,32,123.10736,33,840,990,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Indianapolis, IN 46225","500 South Capitol Avenue",12,527,"Indianapolis","US","America/Indiana/Indianapolis",0,"Lucas Oil Stadium","IN",TRUE,1130,0.9071682,"Lucas Oil Stadium","46225","https://seatgeek.com/venues/lucas-oil-stadium/tickets","Indianapolis, IN","lucas-oil-stadium",39.7601,-86.1639,"2018-09-13T22:29:37Z",FALSE,"QRCODE_TM"
"36","2018-10-02","2018-10-02_11.13.29","2018-10-21T17:00:00","https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008",FALSE,"normal",0.946,"2018-10-21T12:00:00",4347008,"","nfl",FALSE,0.978,"2018-10-21T21:00:00","Patriots at Bears","2018-04-20T00:47:33",FALSE,FALSE,"2018-04-20T00:00:00","New England Patriots at Chicago Bears",NA,56,603,386,657.1071,386,1219,429,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Chicago, IL 60605","1410 S. Museum Campus Drive",8,602,"Chicago","US","America/Chicago",0,"Soldier Field","IL",TRUE,31,0.940013,"Soldier Field","60605","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL","soldier-field",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"37","2018-10-02","2018-10-02_11.13.29","2018-10-21T17:00:00","https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975",FALSE,"normal",0.934,"2018-10-21T13:00:00",4346975,"","nfl",FALSE,0.963,"2018-10-21T21:00:00","Vikings at Jets","2018-04-20T00:47:26",FALSE,FALSE,"2018-04-20T00:00:00","Minnesota Vikings at New York Jets",NA,547,179,69,216.30896,71,1032,898,"2018-08-24T21:53:38Z",FALSE,"QRCODE","East Rutherford, NJ 07073","1 MetLife Stadium Drive",15,501,"East Rutherford","US","America/New_York",0,"MetLife Stadium","NJ",TRUE,1587,0.94873494,"MetLife Stadium","07073","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ","metlife-stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"38","2018-10-02","2018-10-02_11.13.29","2018-10-21T17:00:00","https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084",FALSE,"normal",0.879,"2018-10-21T13:00:00",4347084,"","nfl",FALSE,0.892,"2018-10-21T21:00:00","Lions at Dolphins","2018-04-20T00:47:47",FALSE,FALSE,"2018-04-20T00:00:00","Detroit Lions at Miami Dolphins",NA,200,149,56,168.45,69,899,982,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Miami Gardens, FL 33056","347 Don Shula Dr.",35,528,"Miami Gardens","US","America/New_York",0,"Hard Rock Stadium","FL",TRUE,29,0.8378203,"Hard Rock Stadium","33056","https://seatgeek.com/venues/hard-rock-stadium/tickets","Miami Gardens, FL","hard-rock-stadium",25.96,-80.24,"2017-10-03T18:58:44Z",FALSE,"NONE"
"39","2018-10-02","2018-10-02_11.13.29","2018-10-21T17:00:00","https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931",FALSE,"normal",0.862,"2018-10-21T13:00:00",4346931,"","nfl",FALSE,0.875,"2018-10-21T21:00:00","Browns at Buccaneers","2018-04-20T00:47:16",FALSE,FALSE,"2018-04-20T00:00:00","Cleveland Browns at Tampa Bay Buccaneers",NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Tampa, FL 33607","4201 North Dale Mabry Highway",15,539,"Tampa","US","America/New_York",0,"Raymond James Stadium","FL",TRUE,39,0.86513025,"Raymond James Stadium","33607","https://seatgeek.com/venues/raymond-james-stadium/tickets","Tampa, FL","raymond-james-stadium",27.9753,-82.5034,"2015-08-24T14:44:53Z",FALSE,"QRCODE_TM"
"40","2018-10-02","2018-10-02_11.13.29","2018-10-21T17:00:00","https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036",FALSE,"normal",0.928,"2018-10-21T13:00:00",4347036,"","nfl",FALSE,0.953,"2018-10-21T21:00:00","Panthers at Eagles","2018-04-20T00:47:39",FALSE,FALSE,"2018-04-20T00:00:00","Carolina Panthers at Philadelphia Eagles",NA,304,377,158,421.3684,213,3680,716,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Philadelphia, PA 19148","1020 Pattison Ave",14,504,"Philadelphia","US","America/New_York",0,"Lincoln Financial Field","PA",TRUE,330,0.90542686,"Lincoln Financial Field","19148","https://seatgeek.com/venues/lincoln-financial-field/tickets","Philadelphia, PA","lincoln-financial-field",39.9046,-75.1675,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"41","2018-10-02","2018-10-02_11.13.29","2018-10-21T17:00:00","https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948",FALSE,"normal",0.813,"2018-10-21T13:00:00",4346948,"","nfl",FALSE,0.811,"2018-10-21T21:00:00","Texans at Jaguars","2018-04-20T00:47:19",FALSE,FALSE,"2018-04-20T00:00:00","Houston Texans at Jacksonville Jaguars",NA,554,92,43,115.409744,44,489,828,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Jacksonville, FL 32202","1 Everbank Field Dr",7,561,"Jacksonville","US","America/New_York",0,"EverBank Field","FL",TRUE,5178,0.83759147,"EverBank Field","32202","https://seatgeek.com/venues/everbank-field/tickets","Jacksonville, FL","everbank-field",30.3239,-81.6373,"2015-10-17T20:03:42Z",FALSE,"QRCODE_TM"
"42","2018-10-02","2018-10-02_11.13.29","2018-10-21T17:00:00","https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982",FALSE,"normal",0.9,"2018-10-21T12:00:00",4346982,"","nfl",FALSE,0.919,"2018-10-21T21:00:00","Bengals at Chiefs","2018-04-20T00:47:27",FALSE,FALSE,"2018-04-20T00:00:00","Cincinnati Bengals at Kansas City Chiefs",NA,1,96,74,96,96,96,1008,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Kansas City, MO 64129","1 Arrowhead Drive",8,616,"Kansas City","US","America/Chicago",0,"Arrowhead Stadium","MO",TRUE,1128,0.8827867,"Arrowhead Stadium","64129","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO","arrowhead-stadium",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"43","2018-10-02","2018-10-02_11.13.29","2018-10-21T20:05:00","https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071",FALSE,"normal",0.869,"2018-10-21T16:05:00",4347071,"","nfl",FALSE,0.88,"2018-10-22T00:05:00","Saints at Ravens","2018-04-20T00:47:45",FALSE,FALSE,"2018-04-20T00:00:00","New Orleans Saints at Baltimore Ravens",NA,351,121,54,148.26212,54,619,809,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Baltimore, MD 21230","1101 Russell St",7,512,"Baltimore","US","America/New_York",0,"M&T Bank Stadium","MD",TRUE,1121,0.8927189,"M&T Bank Stadium","21230","https://seatgeek.com/venues/m-t-bank-stadium/tickets","Baltimore, MD","m-t-bank-stadium",39.2774,-76.623,"2015-08-04T00:00:00Z",FALSE,"QRCODE_TM"
"44","2018-10-02","2018-10-02_11.13.29","2018-10-21T20:25:00","https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941",FALSE,"normal",0.962,"2018-10-21T16:25:00",4346941,"","nfl",FALSE,0.993,"2018-10-22T00:25:00","Cowboys at Redskins","2018-04-20T00:47:18",FALSE,FALSE,"2018-04-20T00:00:00","Dallas Cowboys at Washington Redskins",NA,691,272,164,315.84225,173,1052,1040,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Landover, MD 20785","1600 Fedex Way",6,511,"Landover","US","America/New_York",0,"FedEx Field","MD",TRUE,35,0.9333444,"FedEx Field","20785","https://seatgeek.com/venues/fedex-field/tickets","Landover, MD","fedex-field",38.9071,-76.8658,"2015-09-12T14:13:58Z",FALSE,"QRCODE_TM"
"45","2018-10-02","2018-10-02_11.13.29","2018-10-22T00:20:00","https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118",FALSE,"normal",0.913,"2018-10-21T17:20:00",4347118,"","nfl",FALSE,0.939,"2018-10-22T04:20:00","Rams at 49ers","2018-04-20T00:47:54",FALSE,FALSE,"2018-04-20T00:00:00","Los Angeles Rams at San Francisco 49ers",NA,782,185,73,215.98082,73,3004,1023,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Santa Clara, CA 95054","4900 Marie P DeBartolo Way",12,0,"Santa Clara","US","America/Los_Angeles",0,"Levi's Stadium","CA",TRUE,58670,0.95768774,"Levi's Stadium","95054","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA","levi-s-stadium",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
"46","2018-10-02","2018-10-02_11.13.29","2018-10-23T00:15:00","https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050",FALSE,"normal",0.919,"2018-10-22T20:15:00",4347050,"","nfl",FALSE,0.948,"2018-10-23T04:15:00","Giants at Falcons","2018-04-20T00:47:42",FALSE,FALSE,"2018-04-20T00:00:00","New York Giants at Atlanta Falcons",NA,789,279,108,298.20026,108,1793,841,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Atlanta, GA 30313","35 Northside Dr NW",19,0,"Atlanta","US","America/New_York",0,"Mercedes-Benz Stadium","GA",TRUE,419590,0.76958936,"Mercedes-Benz Stadium","30313","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","Atlanta, GA","mercedes-benz-stadium",33.76,-84.4,"2018-08-23T20:14:46Z",FALSE,"QRCODE"
"47","2018-10-02","2018-10-02_11.13.29","2018-10-24T00:00:00","https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985",FALSE,"normal",0.402,"2018-10-23T19:00:00",4281985,"","ncaa_football",FALSE,0.285,"2018-10-24T04:00:00","Troy at South Alabama","2018-02-28T15:00:17",FALSE,FALSE,"2018-02-28T00:00:00","Troy Trojans at South Alabama Jaguars Football",NA,32,41,25,42.9375,25,93,11,NA,NA,NA,"Mobile, AL 36604","1621 Virginia St.",5,686,"Mobile","US","America/Chicago",0,"Ladd Peebles Stadium","AL",TRUE,3716,0.50177634,"Ladd Peebles Stadium","36604","https://seatgeek.com/venues/ladd-peebles-stadium/tickets","Mobile, AL","ladd-peebles-stadium",30.6748,-88.0761,NA,NA,NA
"48","2018-10-02","2018-10-02_11.13.29","2018-10-26T00:20:00","https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018",FALSE,"normal",0.872,"2018-10-25T19:20:00",4347018,"","nfl",FALSE,0.902,"2018-10-26T04:20:00","Dolphins at Texans","2018-04-20T00:47:36",FALSE,FALSE,"2018-04-20T00:00:00","Miami Dolphins at Houston Texans",NA,651,137,38,162.92166,38,620,1031,"2018-08-24T21:53:38Z",FALSE,"QRCODE","Houston, TX 77054","1 Reliant Park",44,618,"Houston","US","America/Chicago",0,"NRG Stadium","TX",TRUE,41,0.8624192,"NRG Stadium","77054","https://seatgeek.com/venues/nrg-stadium/tickets","Houston, TX","nrg-stadium",29.6847,-95.4107,"2015-11-04T18:42:27Z",FALSE,"QRCODE_TM"
"49","2018-10-02","2018-10-02_11.13.29","2018-10-28T17:00:00","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026",FALSE,"normal",0.91,"2018-10-28T13:00:00",4347026,"","nfl",FALSE,0.94,"2018-10-28T21:00:00","Seahawks at Lions","2018-04-20T00:47:37",FALSE,FALSE,"2018-04-20T00:00:00","Seattle Seahawks at Detroit Lions",NA,449,125,68,176.98218,72,2396,686,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Detroit, MI 48226","2000 Brush St.",11,505,"Detroit","US","America/Detroit",0,"Ford Field","MI",TRUE,346,0.9029952,"Ford Field","48226","https://seatgeek.com/venues/ford-field/tickets","Detroit, MI","ford-field",42.34,-83.0459,"2015-11-04T17:31:52Z",FALSE,"NONE"
"50","2018-10-02","2018-10-02_11.13.29","2018-10-28T17:00:00","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041",FALSE,"normal",0.851,"2018-10-28T13:00:00",4347041,"","nfl",FALSE,0.871,"2018-10-28T21:00:00","Buccaneers at Bengals","2018-04-20T00:47:40",FALSE,FALSE,"2018-04-20T00:00:00","Tampa Bay Buccaneers at Cincinnati Bengals",NA,539,94,43,107.09462,43,332,885,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Cincinnati, OH 45202","1 Paul Brown Stadium",7,515,"Cincinnati","US","America/New_York",0,"Paul Brown Stadium","OH",TRUE,1124,0.86166537,"Paul Brown Stadium","45202","https://seatgeek.com/venues/paul-brown-stadium/tickets","Cincinnati, OH","paul-brown-stadium",39.0961,-84.5177,"2015-10-09T16:14:37Z",FALSE,"QRCODE_TM"
"51","2018-10-02","2018-10-02_11.13.29","2018-10-28T17:00:00","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070",FALSE,"normal",0.876,"2018-10-28T13:00:00",4347070,"","nfl",FALSE,0.905,"2018-10-28T21:00:00","Ravens at Panthers","2018-04-20T00:47:45",FALSE,FALSE,"2018-04-20T00:00:00","Baltimore Ravens at Carolina Panthers",NA,232,173,83,231.59052,83,589,645,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Charlotte, NC 28202","800 South Mint Street",9,517,"Charlotte","US","America/New_York",0,"Bank of America Stadium","NC",TRUE,1122,0.8968222,"Bank of America Stadium","28202","https://seatgeek.com/venues/bank-of-america-stadium/tickets","Charlotte, NC","bank-of-america-stadium",35.2243,-80.8524,"2015-09-25T18:23:51Z",FALSE,"QRCODE_TM"
"52","2018-10-02","2018-10-02_11.13.29","2018-10-28T17:00:00","https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940",FALSE,"normal",0.909,"2018-10-28T13:00:00",4346940,"","nfl",FALSE,0.948,"2018-10-28T21:00:00","Redskins at Giants","2018-04-20T00:47:17",FALSE,FALSE,"2018-04-20T00:00:00","Washington Redskins at New York Giants",NA,476,239,132,302.61136,136,1438,766,"2018-08-24T21:53:39Z",FALSE,"QRCODE","East Rutherford, NJ 07073","1 MetLife Stadium Drive",15,501,"East Rutherford","US","America/New_York",0,"MetLife Stadium","NJ",TRUE,1587,0.94873494,"MetLife Stadium","07073","https://seatgeek.com/venues/metlife-stadium/tickets","East Rutherford, NJ","metlife-stadium",40.8142,-74.0737,"2015-09-12T14:14:07Z",FALSE,"QRCODE_TM"
"53","2018-10-02","2018-10-02_11.13.29","2018-10-28T17:00:00","https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078",FALSE,"normal",0.888,"2018-10-28T13:00:00",4347078,"","nfl",FALSE,0.917,"2018-10-28T21:00:00","Browns at Steelers","2018-04-20T00:47:46",FALSE,FALSE,"2018-04-20T00:00:00","Cleveland Browns at Pittsburgh Steelers",NA,239,272,97,313.05438,97,1142,555,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Pittsburgh, PA 15212","100 Art Rooney Avenue",9,508,"Pittsburgh","US","America/New_York",0,"Heinz Field","PA",TRUE,1119,0.9033526,"Heinz Field","15212","https://seatgeek.com/venues/heinz-field/tickets","Pittsburgh, PA","heinz-field",40.4468,-80.0158,"2015-12-08T15:36:23Z",FALSE,"QRCODE_TM"
"54","2018-10-02","2018-10-02_11.13.29","2018-10-28T17:00:00","https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981",FALSE,"normal",0.9,"2018-10-28T12:00:00",4346981,"","nfl",FALSE,0.934,"2018-10-28T21:00:00","Broncos at Chiefs","2018-04-20T00:47:27",FALSE,FALSE,"2018-04-20T00:00:00","Denver Broncos at Kansas City Chiefs",NA,767,239,139,256.66364,139,840,981,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Kansas City, MO 64129","1 Arrowhead Drive",8,616,"Kansas City","US","America/Chicago",0,"Arrowhead Stadium","MO",TRUE,1128,0.8827867,"Arrowhead Stadium","64129","https://seatgeek.com/venues/arrowhead-stadium/tickets","Kansas City, MO","arrowhead-stadium",39.0489,-94.4839,"2015-08-20T16:20:51Z",FALSE,"QRCODE_TM"
"55","2018-10-02","2018-10-02_11.13.29","2018-10-28T17:00:00","https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007",FALSE,"normal",0.896,"2018-10-28T12:00:00",4347007,"","nfl",FALSE,0.928,"2018-10-28T21:00:00","Jets at Bears","2018-04-20T00:47:33",FALSE,FALSE,"2018-04-20T00:00:00","New York Jets at Chicago Bears",NA,112,305,133,352.42856,133,1197,627,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Chicago, IL 60605","1410 S. Museum Campus Drive",8,602,"Chicago","US","America/Chicago",0,"Soldier Field","IL",TRUE,31,0.940013,"Soldier Field","60605","https://seatgeek.com/venues/soldier-field/tickets","Chicago, IL","soldier-field",41.8623,-87.6159,"2018-06-02T00:44:08Z",FALSE,"NONE"
"56","2018-10-02","2018-10-02_11.13.29","2018-10-28T20:05:00","https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153",FALSE,"normal",0.867,"2018-10-28T13:05:00",4347153,"","nfl",FALSE,0.892,"2018-10-29T00:05:00","Colts at Raiders","2018-04-20T01:04:25",FALSE,FALSE,"2018-04-20T00:00:00","Indianapolis Colts at Oakland Raiders",NA,387,153,76,171.75969,75,481,755,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Oakland, CA 94621","7000 Coliseum Way",18,807,"Oakland","US","America/Los_Angeles",0,"Oakland-Alameda County Coliseum","CA",TRUE,14,0.7817843,"Oakland-Alameda County Coliseum","94621","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","Oakland, CA","oakland-alameda-county-coliseum",37.7469,-122.201,"2015-06-24T00:00:00Z",FALSE,"PDF417"
"57","2018-10-02","2018-10-02_11.13.29","2018-10-28T20:25:00","https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921",FALSE,"normal",0.934,"2018-10-28T13:25:00",4346921,"","nfl",FALSE,0.979,"2018-10-29T00:25:00","Packers at Rams","2018-04-20T00:47:14",FALSE,FALSE,"2018-04-20T00:00:00","Green Bay Packers at Los Angeles Rams",NA,542,458,250,498.2749,250,1350,1060,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Los Angeles, CA 90037","3911 S Figueroa St",8,0,"Los Angeles","US","America/Los_Angeles",0,"Los Angeles Memorial Coliseum","CA",TRUE,51012,0.86898464,"Los Angeles Memorial Coliseum","90037","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","Los Angeles, CA","los-angeles-memorial-coliseum-1",34.0138,-118.288,"2018-08-23T17:59:28Z",FALSE,"QRCODE"
"58","2018-10-02","2018-10-02_11.13.29","2018-10-28T20:25:00","https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101",FALSE,"normal",0.895,"2018-10-28T13:25:00",4347101,"","nfl",FALSE,0.924,"2018-10-29T00:25:00","49ers at Cardinals","2018-04-20T00:47:51",FALSE,FALSE,"2018-04-20T00:00:00","San Francisco 49ers at Arizona Cardinals",NA,714,110,39,135.64845,39,611,974,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Glendale, AZ 85305","1 Cardinals Drive",9,753,"Glendale","US","America/Phoenix",0,"State Farm Stadium","AZ",TRUE,43,0.93402725,"State Farm Stadium","85305","https://seatgeek.com/venues/state-farm-stadium/tickets","Glendale, AZ","state-farm-stadium",33.5294,-112.262,"2015-12-21T17:26:05Z",FALSE,"NONE"
"59","2018-10-02","2018-10-02_11.13.29","2018-10-29T00:20:00","https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136",FALSE,"normal",0.897,"2018-10-28T19:20:00",4347136,"","nfl",FALSE,0.929,"2018-10-29T04:20:00","Saints at Vikings","2018-04-20T01:04:04",FALSE,FALSE,"2018-04-20T00:00:00","New Orleans Saints at Minnesota Vikings",NA,547,273,128,324.00183,128,2034,779,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Minneapolis, MN 55415","401 Chicago Avenue",15,0,"Minneapolis","US","America/Chicago",0,"U.S. Bank Stadium","MN",TRUE,218451,0.88524246,"U.S. Bank Stadium","55415","https://seatgeek.com/venues/u-s-bank-stadium/tickets","Minneapolis, MN","u-s-bank-stadium",44.97,-93.26,"2018-08-22T15:34:15Z",FALSE,"NONE"
"60","2018-10-02","2018-10-02_11.13.29","2018-10-30T00:15:00","https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062",FALSE,"normal",0.891,"2018-10-29T20:15:00",4347062,"","nfl",FALSE,0.926,"2018-10-30T04:15:00","Patriots at Bills","2018-04-20T00:47:44",FALSE,FALSE,"2018-04-20T00:00:00","New England Patriots at Buffalo Bills",NA,875,152,86,317.19656,97,123712,961,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Orchard Park, NY 14127","1 Bills Drive",7,514,"Orchard Park","US","America/New_York",0,"New Era Field","NY",TRUE,1135,0.8815085,"New Era Field","14127","https://seatgeek.com/venues/new-era-field/tickets","Orchard Park, NY","new-era-field",42.7737,-78.7874,"2015-08-12T16:52:53Z",FALSE,"QRCODE_TM"
"61","2018-10-02","2018-10-02_11.13.29","2018-11-02T00:20:00","https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131",FALSE,"normal",0.937,"2018-11-01T17:20:00",4347131,"","nfl",FALSE,0.992,"2018-11-02T04:20:00","Raiders at 49ers","2018-04-20T00:47:57",FALSE,FALSE,"2018-04-20T00:00:00","Oakland Raiders at San Francisco 49ers",NA,636,430,165,462.24057,165,2989,916,"2018-08-24T21:53:39Z",FALSE,"QRCODE","Santa Clara, CA 95054","4900 Marie P DeBartolo Way",12,0,"Santa Clara","US","America/Los_Angeles",0,"Levi's Stadium","CA",TRUE,58670,0.95768774,"Levi's Stadium","95054","https://seatgeek.com/venues/levi-s-stadium/tickets","Santa Clara, CA","levi-s-stadium",37.4023,-121.969,"2015-07-10T00:00:00Z",FALSE,"QRCODE_TM"
