"","date","timestamp","score","popularity","time_tbd","short_title","date_tbd","created_at","title","visible_until_utc","is_open","datetime_local","id","url","status","announce_date","type","datetime_utc","datetime_tbd","description","general_admission","listing_count","lowest_price","visible_listing_count","lowest_price_good_deals","average_price","highest_price","median_price","method_accessMethod","created_at_accessMethod","employee_only_accessMethod","state","metro_code","country","score_venue","display_location","city","popularity_venue","slug","id_venue","address","url_venue","has_upcoming_events","name_v2","extended_address","num_upcoming_events","timezone","name","postal_code","lat","lon","method_AccessMethod","created_at_AccessMethod","employee_only_AccessMethod"
"31","2018-10-05","2018-10-05_19.04.59",0.944,0.887,FALSE,"49ers at Packers",FALSE,"2018-04-20T00:47:13","San Francisco 49ers at Green Bay Packers","2018-10-16T04:15:00",FALSE,"2018-10-15T19:15:00",4346914,"https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914","normal","2018-04-20T00:00:00","nfl","2018-10-16T00:15:00",FALSE,"",NA,177,140,559,126,279.54236,1107,248,"QRCODE","2018-08-24T21:53:38Z",FALSE,"WI",658,"US",0.92909414,"Green Bay, WI","Green Bay",0,"lambeau-field",1125,"1265 Lombardi Avenue","https://seatgeek.com/venues/lambeau-field/tickets",TRUE,"Lambeau Field","Green Bay, WI 54304",5,"America/Chicago","Lambeau Field","54304",44.5013,-88.0622,"QRCODE_TM","2015-09-02T22:43:34Z",FALSE
"32","2018-10-05","2018-10-05_19.04.59",0.936,0.88,FALSE,"Broncos at Cardinals",FALSE,"2018-04-20T00:47:51","Denver Broncos at Arizona Cardinals","2018-10-19T04:20:00",FALSE,"2018-10-18T17:20:00",4347102,"https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102","normal","2018-04-20T00:00:00","nfl","2018-10-19T00:20:00",FALSE,"",NA,383,59,656,44,169.77545,488,145,"QRCODE","2018-08-24T21:53:38Z",FALSE,"AZ",753,"US",0.93402725,"Glendale, AZ","Glendale",0,"state-farm-stadium",43,"1 Cardinals Drive","https://seatgeek.com/venues/state-farm-stadium/tickets",TRUE,"State Farm Stadium","Glendale, AZ 85305",9,"America/Phoenix","State Farm Stadium","85305",33.5294,-112.262,"NONE","2015-12-21T17:26:05Z",FALSE
"33","2018-10-05","2018-10-05_19.04.59",0.319,0.472,FALSE,"Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball",FALSE,"2018-08-01T16:01:33","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","2018-10-21T03:30:00",FALSE,"2018-10-20T18:30:00",4471322,"https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322","normal","2018-08-01T00:00:00","sports","2018-10-20T23:30:00",FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE","2018-08-24T21:53:38Z",FALSE,"AR",734,"US",0.5808074,"Jonesboro, AR","Jonesboro",0,"asu-convocation-center-1",4081,"217 Olympic Drive","https://seatgeek.com/venues/asu-convocation-center-1/tickets",TRUE,"ASU Convocation Center","Jonesboro, AR 72401",42,"America/Chicago","ASU Convocation Center","72401",35.8438,-90.6691,NA,NA,NA
"34","2018-10-05","2018-10-05_19.04.59",0.858,0.821,FALSE,"Bills at Colts",FALSE,"2018-04-20T00:47:22","Buffalo Bills at Indianapolis Colts","2018-10-21T21:00:00",FALSE,"2018-10-21T13:00:00",4346960,"https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960","normal","2018-04-20T00:00:00","nfl","2018-10-21T17:00:00",FALSE,"",NA,738,32,1008,27,110.124664,840,102,"QRCODE","2018-08-24T21:53:38Z",FALSE,"IN",527,"US",0.9071682,"Indianapolis, IN","Indianapolis",0,"lucas-oil-stadium",1130,"500 South Capitol Avenue","https://seatgeek.com/venues/lucas-oil-stadium/tickets",TRUE,"Lucas Oil Stadium","Indianapolis, IN 46225",12,"America/Indiana/Indianapolis","Lucas Oil Stadium","46225",39.7601,-86.1639,"QRCODE_TM","2018-09-13T22:29:37Z",FALSE
"35","2018-10-05","2018-10-05_19.04.59",0.991,0.914,FALSE,"Patriots at Bears",FALSE,"2018-04-20T00:47:33","New England Patriots at Chicago Bears","2018-10-21T21:00:00",FALSE,"2018-10-21T12:00:00",4347008,"https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008","normal","2018-04-20T00:00:00","nfl","2018-10-21T17:00:00",FALSE,"",NA,58,392,412,364,693.5862,1313,660,"QRCODE","2018-08-24T21:53:38Z",FALSE,"IL",602,"US",0.940013,"Chicago, IL","Chicago",0,"soldier-field",31,"1410 S. Museum Campus Drive","https://seatgeek.com/venues/soldier-field/tickets",TRUE,"Soldier Field","Chicago, IL 60605",7,"America/Chicago","Soldier Field","60605",41.8623,-87.6159,"NONE","2018-06-02T00:44:08Z",FALSE
"36","2018-10-05","2018-10-05_19.04.59",0.949,0.885,FALSE,"Vikings at Jets",FALSE,"2018-04-20T00:47:26","Minnesota Vikings at New York Jets","2018-10-21T21:00:00",FALSE,"2018-10-21T13:00:00",4346975,"https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975","normal","2018-04-20T00:00:00","nfl","2018-10-21T17:00:00",FALSE,"",NA,435,73,822,63,221.87357,1032,179,"QRCODE","2018-08-24T21:53:38Z",FALSE,"NJ",501,"US",0.94873494,"East Rutherford, NJ","East Rutherford",0,"metlife-stadium",1587,"1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets",TRUE,"MetLife Stadium","East Rutherford, NJ 07073",15,"America/New_York","MetLife Stadium","07073",40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"37","2018-10-05","2018-10-05_19.04.59",0.884,0.835,FALSE,"Browns at Buccaneers",FALSE,"2018-04-20T00:47:16","Cleveland Browns at Tampa Bay Buccaneers","2018-10-21T21:00:00",FALSE,"2018-10-21T13:00:00",4346931,"https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931","normal","2018-04-20T00:00:00","nfl","2018-10-21T17:00:00",FALSE,"",NA,10,94,332,87,244.9,465,179,"QRCODE","2018-08-24T21:53:38Z",FALSE,"FL",539,"US",0.86513025,"Tampa, FL","Tampa",0,"raymond-james-stadium",39,"4201 North Dale Mabry Highway","https://seatgeek.com/venues/raymond-james-stadium/tickets",TRUE,"Raymond James Stadium","Tampa, FL 33607",15,"America/New_York","Raymond James Stadium","33607",27.9753,-82.5034,"QRCODE_TM","2015-08-24T14:44:53Z",FALSE
"38","2018-10-05","2018-10-05_19.04.59",0.908,0.855,FALSE,"Lions at Dolphins",FALSE,"2018-04-20T00:47:47","Detroit Lions at Miami Dolphins","2018-10-21T21:00:00",FALSE,"2018-10-21T13:00:00",4347084,"https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084","normal","2018-04-20T00:00:00","nfl","2018-10-21T17:00:00",FALSE,"",NA,130,69,943,51,166.17693,899,155,"QRCODE","2018-08-24T21:53:38Z",FALSE,"FL",528,"US",0.8378203,"Miami Gardens, FL","Miami Gardens",0,"hard-rock-stadium",29,"347 Don Shula Dr.","https://seatgeek.com/venues/hard-rock-stadium/tickets",TRUE,"Hard Rock Stadium","Miami Gardens, FL 33056",35,"America/New_York","Hard Rock Stadium","33056",25.96,-80.24,"NONE","2017-10-03T18:58:44Z",FALSE
"39","2018-10-05","2018-10-05_19.04.59",0.825,0.795,FALSE,"Texans at Jaguars",FALSE,"2018-04-20T00:47:19","Houston Texans at Jacksonville Jaguars","2018-10-21T21:00:00",FALSE,"2018-10-21T13:00:00",4346948,"https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948","normal","2018-04-20T00:00:00","nfl","2018-10-21T17:00:00",FALSE,"",NA,502,44,773,44,107.91036,489,88,"QRCODE","2018-08-24T21:53:38Z",FALSE,"FL",561,"US",0.83759147,"Jacksonville, FL","Jacksonville",0,"everbank-field",5178,"1 Everbank Field Dr","https://seatgeek.com/venues/everbank-field/tickets",TRUE,"EverBank Field","Jacksonville, FL 32202",7,"America/New_York","EverBank Field","32202",30.3239,-81.6373,"QRCODE_TM","2015-10-17T20:03:42Z",FALSE
"40","2018-10-05","2018-10-05_19.04.59",0.914,0.86,FALSE,"Bengals at Chiefs",FALSE,"2018-04-20T00:47:27","Cincinnati Bengals at Kansas City Chiefs","2018-10-21T21:00:00",FALSE,"2018-10-21T12:00:00",4346982,"https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982","normal","2018-04-20T00:00:00","nfl","2018-10-21T17:00:00",FALSE,"",NA,904,73,1121,73,164.16704,603,145,"QRCODE","2018-08-24T21:53:38Z",FALSE,"MO",616,"US",0.8827867,"Kansas City, MO","Kansas City",0,"arrowhead-stadium",1128,"1 Arrowhead Drive","https://seatgeek.com/venues/arrowhead-stadium/tickets",TRUE,"Arrowhead Stadium","Kansas City, MO 64129",8,"America/Chicago","Arrowhead Stadium","64129",39.0489,-94.4839,"QRCODE_TM","2015-08-20T16:20:51Z",FALSE
"41","2018-10-05","2018-10-05_19.04.59",0.956,0.89,FALSE,"Panthers at Eagles",FALSE,"2018-04-20T00:47:39","Carolina Panthers at Philadelphia Eagles","2018-10-21T21:00:00",FALSE,"2018-10-21T13:00:00",4347036,"https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036","normal","2018-04-20T00:00:00","nfl","2018-10-21T17:00:00",FALSE,"",NA,237,218,672,187,412.67932,3586,363,"QRCODE","2018-08-24T21:53:38Z",FALSE,"PA",504,"US",0.90542686,"Philadelphia, PA","Philadelphia",0,"lincoln-financial-field",330,"1020 Pattison Ave","https://seatgeek.com/venues/lincoln-financial-field/tickets",TRUE,"Lincoln Financial Field","Philadelphia, PA 19148",14,"America/New_York","Lincoln Financial Field","19148",39.9046,-75.1675,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"42","2018-10-05","2018-10-05_19.04.59",0.874,0.83,FALSE,"Saints at Ravens",FALSE,"2018-04-20T00:47:45","New Orleans Saints at Baltimore Ravens","2018-10-22T00:05:00",FALSE,"2018-10-21T16:05:00",4347071,"https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071","normal","2018-04-20T00:00:00","nfl","2018-10-21T20:05:00",FALSE,"",NA,333,65,725,65,148.8979,619,121,"QRCODE","2018-08-24T21:53:38Z",FALSE,"MD",512,"US",0.8927189,"Baltimore, MD","Baltimore",0,"m-t-bank-stadium",1121,"1101 Russell St","https://seatgeek.com/venues/m-t-bank-stadium/tickets",TRUE,"M&T Bank Stadium","Baltimore, MD 21230",7,"America/New_York","M&T Bank Stadium","21230",39.2774,-76.623,"QRCODE_TM","2015-08-04T00:00:00Z",FALSE
"43","2018-10-05","2018-10-05_19.04.59",0.986,0.913,FALSE,"Cowboys at Redskins",FALSE,"2018-04-20T00:47:18","Dallas Cowboys at Washington Redskins","2018-10-22T00:25:00",FALSE,"2018-10-21T16:25:00",4346941,"https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941","normal","2018-04-20T00:00:00","nfl","2018-10-21T20:25:00",FALSE,"",NA,584,180,960,174,312.31677,1048,267,"QRCODE","2018-08-24T21:53:38Z",FALSE,"MD",511,"US",0.9333444,"Landover, MD","Landover",0,"fedex-field",35,"1600 Fedex Way","https://seatgeek.com/venues/fedex-field/tickets",TRUE,"FedEx Field","Landover, MD 20785",6,"America/New_York","FedEx Field","20785",38.9071,-76.8658,"QRCODE_TM","2015-09-12T14:13:58Z",FALSE
"44","2018-10-05","2018-10-05_19.04.59",0.938,0.874,FALSE,"Rams at 49ers",FALSE,"2018-04-20T00:47:54","Los Angeles Rams at San Francisco 49ers","2018-10-22T04:20:00",FALSE,"2018-10-21T17:20:00",4347118,"https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118","normal","2018-04-20T00:00:00","nfl","2018-10-22T00:20:00",FALSE,"",NA,806,69,988,61,199.19107,1225,180,"QRCODE","2018-08-24T21:53:38Z",FALSE,"CA",0,"US",0.95768774,"Santa Clara, CA","Santa Clara",0,"levi-s-stadium",58670,"4900 Marie P DeBartolo Way","https://seatgeek.com/venues/levi-s-stadium/tickets",TRUE,"Levi's Stadium","Santa Clara, CA 95054",12,"America/Los_Angeles","Levi's Stadium","95054",37.4023,-121.969,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"45","2018-10-05","2018-10-05_19.04.59",0.957,0.886,FALSE,"Giants at Falcons",FALSE,"2018-04-20T00:47:42","New York Giants at Atlanta Falcons","2018-10-23T04:15:00",FALSE,"2018-10-22T20:15:00",4347050,"https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050","normal","2018-04-20T00:00:00","nfl","2018-10-23T00:15:00",FALSE,"",NA,727,109,777,109,280.03714,1216,261,"QRCODE","2018-08-24T21:53:38Z",FALSE,"GA",0,"US",0.76958936,"Atlanta, GA","Atlanta",0,"mercedes-benz-stadium",419590,"35 Northside Dr NW","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",TRUE,"Mercedes-Benz Stadium","Atlanta, GA 30313",19,"America/New_York","Mercedes-Benz Stadium","30313",33.76,-84.4,"QRCODE","2018-08-23T20:14:46Z",FALSE
"46","2018-10-05","2018-10-05_19.04.59",0.346,0.469,FALSE,"Troy at South Alabama",FALSE,"2018-02-28T15:00:17","Troy Trojans at South Alabama Jaguars Football","2018-10-24T04:00:00",FALSE,"2018-10-23T19:00:00",4281985,"https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985","normal","2018-02-28T00:00:00","ncaa_football","2018-10-24T00:00:00",FALSE,"",NA,32,20,11,20,40.90625,93,33,NA,NA,NA,"AL",686,"US",0.50177634,"Mobile, AL","Mobile",0,"ladd-peebles-stadium",3716,"1621 Virginia St.","https://seatgeek.com/venues/ladd-peebles-stadium/tickets",TRUE,"Ladd Peebles Stadium","Mobile, AL 36604",5,"America/Chicago","Ladd Peebles Stadium","36604",30.6748,-88.0761,NA,NA,NA
"47","2018-10-05","2018-10-05_19.04.59",0.901,0.836,FALSE,"Dolphins at Texans",FALSE,"2018-04-20T00:47:36","Miami Dolphins at Houston Texans","2018-10-26T04:20:00",FALSE,"2018-10-25T19:20:00",4347018,"https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018","normal","2018-04-20T00:00:00","nfl","2018-10-26T00:20:00",FALSE,"",NA,652,42,993,42,159.54141,622,129,"QRCODE","2018-08-24T21:53:38Z",FALSE,"TX",618,"US",0.8624192,"Houston, TX","Houston",0,"nrg-stadium",41,"1 Reliant Park","https://seatgeek.com/venues/nrg-stadium/tickets",TRUE,"NRG Stadium","Houston, TX 77054",44,"America/Chicago","NRG Stadium","77054",29.6847,-95.4107,"QRCODE_TM","2015-11-04T18:42:27Z",FALSE
"48","2018-10-05","2018-10-05_19.04.59",0.874,0.82,FALSE,"Buccaneers at Bengals",FALSE,"2018-04-20T00:47:40","Tampa Bay Buccaneers at Cincinnati Bengals","2018-10-28T21:00:00",FALSE,"2018-10-28T13:00:00",4347041,"https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041","normal","2018-04-20T00:00:00","nfl","2018-10-28T17:00:00",FALSE,"",NA,491,43,846,43,106.362526,333,94,"QRCODE","2018-08-24T21:53:39Z",FALSE,"OH",515,"US",0.86166537,"Cincinnati, OH","Cincinnati",0,"paul-brown-stadium",1124,"1 Paul Brown Stadium","https://seatgeek.com/venues/paul-brown-stadium/tickets",TRUE,"Paul Brown Stadium","Cincinnati, OH 45202",7,"America/New_York","Paul Brown Stadium","45202",39.0961,-84.5177,"QRCODE_TM","2015-10-09T16:14:37Z",FALSE
"49","2018-10-05","2018-10-05_19.04.59",0.938,0.87,FALSE,"Seahawks at Lions",FALSE,"2018-04-20T00:47:37","Seattle Seahawks at Detroit Lions","2018-10-28T21:00:00",FALSE,"2018-10-28T13:00:00",4347026,"https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026","normal","2018-04-20T00:00:00","nfl","2018-10-28T17:00:00",FALSE,"",NA,403,72,612,74,154.04715,2328,121,"QRCODE","2018-08-24T21:53:39Z",FALSE,"MI",505,"US",0.9029952,"Detroit, MI","Detroit",0,"ford-field",346,"2000 Brush St.","https://seatgeek.com/venues/ford-field/tickets",TRUE,"Ford Field","Detroit, MI 48226",11,"America/Detroit","Ford Field","48226",42.34,-83.0459,"NONE","2015-11-04T17:31:52Z",FALSE
"50","2018-10-05","2018-10-05_19.04.59",0.909,0.844,FALSE,"Ravens at Panthers",FALSE,"2018-04-20T00:47:45","Baltimore Ravens at Carolina Panthers","2018-10-28T21:00:00",FALSE,"2018-10-28T13:00:00",4347070,"https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070","normal","2018-04-20T00:00:00","nfl","2018-10-28T17:00:00",FALSE,"",NA,283,81,600,81,240.74911,685,194,"QRCODE","2018-08-24T21:53:39Z",FALSE,"NC",517,"US",0.8968222,"Charlotte, NC","Charlotte",0,"bank-of-america-stadium",1122,"800 South Mint Street","https://seatgeek.com/venues/bank-of-america-stadium/tickets",TRUE,"Bank of America Stadium","Charlotte, NC 28202",9,"America/New_York","Bank of America Stadium","28202",35.2243,-80.8524,"QRCODE_TM","2015-09-25T18:23:51Z",FALSE
"51","2018-10-05","2018-10-05_19.04.59",0.942,0.866,FALSE,"Redskins at Giants",FALSE,"2018-04-20T00:47:17","Washington Redskins at New York Giants","2018-10-28T21:00:00",FALSE,"2018-10-28T13:00:00",4346940,"https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940","normal","2018-04-20T00:00:00","nfl","2018-10-28T17:00:00",FALSE,"",NA,384,134,697,130,301.66928,1438,234,"QRCODE","2018-08-24T21:53:39Z",FALSE,"NJ",501,"US",0.94873494,"East Rutherford, NJ","East Rutherford",0,"metlife-stadium",1587,"1 MetLife Stadium Drive","https://seatgeek.com/venues/metlife-stadium/tickets",TRUE,"MetLife Stadium","East Rutherford, NJ 07073",15,"America/New_York","MetLife Stadium","07073",40.8142,-74.0737,"QRCODE_TM","2015-09-12T14:14:07Z",FALSE
"52","2018-10-05","2018-10-05_19.04.59",0.912,0.847,FALSE,"Browns at Steelers",FALSE,"2018-04-20T00:47:46","Cleveland Browns at Pittsburgh Steelers","2018-10-28T21:00:00",FALSE,"2018-10-28T13:00:00",4347078,"https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078","normal","2018-04-20T00:00:00","nfl","2018-10-28T17:00:00",FALSE,"",NA,224,88,515,88,306.3973,1138,262,"QRCODE","2018-08-24T21:53:39Z",FALSE,"PA",508,"US",0.9033526,"Pittsburgh, PA","Pittsburgh",0,"heinz-field",1119,"100 Art Rooney Avenue","https://seatgeek.com/venues/heinz-field/tickets",TRUE,"Heinz Field","Pittsburgh, PA 15212",9,"America/New_York","Heinz Field","15212",40.4468,-80.0158,"QRCODE","2018-10-04T12:42:28Z",FALSE
"53","2018-10-05","2018-10-05_19.04.59",0.936,0.864,FALSE,"Broncos at Chiefs",FALSE,"2018-04-20T00:47:27","Denver Broncos at Kansas City Chiefs","2018-10-28T21:00:00",FALSE,"2018-10-28T12:00:00",4346981,"https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981","normal","2018-04-20T00:00:00","nfl","2018-10-28T17:00:00",FALSE,"",NA,647,147,893,147,267.80527,846,252,"QRCODE","2018-08-24T21:53:39Z",FALSE,"MO",616,"US",0.8827867,"Kansas City, MO","Kansas City",0,"arrowhead-stadium",1128,"1 Arrowhead Drive","https://seatgeek.com/venues/arrowhead-stadium/tickets",TRUE,"Arrowhead Stadium","Kansas City, MO 64129",8,"America/Chicago","Arrowhead Stadium","64129",39.0489,-94.4839,"QRCODE_TM","2015-08-20T16:20:51Z",FALSE
"54","2018-10-05","2018-10-05_19.04.59",0.926,0.857,FALSE,"Jets at Bears",FALSE,"2018-04-20T00:47:33","New York Jets at Chicago Bears","2018-10-28T21:00:00",FALSE,"2018-10-28T12:00:00",4347007,"https://seatgeek.com/jets-at-bears-tickets/10-28-2018-chicago-illinois-soldier-field/nfl/4347007","normal","2018-04-20T00:00:00","nfl","2018-10-28T17:00:00",FALSE,"",NA,95,182,596,190,362.54736,1199,310,"QRCODE","2018-08-24T21:53:39Z",FALSE,"IL",602,"US",0.940013,"Chicago, IL","Chicago",0,"soldier-field",31,"1410 S. Museum Campus Drive","https://seatgeek.com/venues/soldier-field/tickets",TRUE,"Soldier Field","Chicago, IL 60605",7,"America/Chicago","Soldier Field","60605",41.8623,-87.6159,"NONE","2018-06-02T00:44:08Z",FALSE
"55","2018-10-05","2018-10-05_19.04.59",0.893,0.833,FALSE,"Colts at Raiders",FALSE,"2018-04-20T01:04:25","Indianapolis Colts at Oakland Raiders","2018-10-29T00:05:00",FALSE,"2018-10-28T13:05:00",4347153,"https://seatgeek.com/colts-at-raiders-tickets/10-28-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347153","normal","2018-04-20T00:00:00","nfl","2018-10-28T20:05:00",FALSE,"",NA,359,75,745,75,169.73259,483,162,"QRCODE","2018-08-24T21:53:39Z",FALSE,"CA",807,"US",0.7817843,"Oakland, CA","Oakland",0,"oakland-alameda-county-coliseum",14,"7000 Coliseum Way","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets",TRUE,"Oakland-Alameda County Coliseum","Oakland, CA 94621",8,"America/Los_Angeles","Oakland-Alameda County Coliseum","94621",37.7469,-122.201,"PDF417","2015-06-24T00:00:00Z",FALSE
"56","2018-10-05","2018-10-05_19.04.59",0.988,0.9,FALSE,"Packers at Rams",FALSE,"2018-04-20T00:47:14","Green Bay Packers at Los Angeles Rams","2018-10-29T00:25:00",FALSE,"2018-10-28T13:25:00",4346921,"https://seatgeek.com/packers-at-rams-tickets/10-28-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346921","normal","2018-04-20T00:00:00","nfl","2018-10-28T20:25:00",FALSE,"",NA,400,244,976,242,516.73,1385,471,"QRCODE","2018-08-24T21:53:39Z",FALSE,"CA",0,"US",0.86898464,"Los Angeles, CA","Los Angeles",0,"los-angeles-memorial-coliseum-1",51012,"3911 S Figueroa St","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets",TRUE,"Los Angeles Memorial Coliseum","Los Angeles, CA 90037",8,"America/Los_Angeles","Los Angeles Memorial Coliseum","90037",34.0138,-118.288,"QRCODE","2018-08-23T17:59:28Z",FALSE
"57","2018-10-05","2018-10-05_19.04.59",0.921,0.855,FALSE,"49ers at Cardinals",FALSE,"2018-04-20T00:47:51","San Francisco 49ers at Arizona Cardinals","2018-10-29T00:25:00",FALSE,"2018-10-28T13:25:00",4347101,"https://seatgeek.com/49ers-at-cardinals-tickets/10-28-2018-glendale-arizona-state-farm-stadium/nfl/4347101","normal","2018-04-20T00:00:00","nfl","2018-10-28T20:25:00",FALSE,"",NA,631,39,950,39,132.32964,611,114,"QRCODE","2018-08-24T21:53:39Z",FALSE,"AZ",753,"US",0.93402725,"Glendale, AZ","Glendale",0,"state-farm-stadium",43,"1 Cardinals Drive","https://seatgeek.com/venues/state-farm-stadium/tickets",TRUE,"State Farm Stadium","Glendale, AZ 85305",9,"America/Phoenix","State Farm Stadium","85305",33.5294,-112.262,"NONE","2015-12-21T17:26:05Z",FALSE
"58","2018-10-05","2018-10-05_19.04.59",0.928,0.858,FALSE,"Saints at Vikings",FALSE,"2018-04-20T01:04:04","New Orleans Saints at Minnesota Vikings","2018-10-29T04:20:00",FALSE,"2018-10-28T19:20:00",4347136,"https://seatgeek.com/saints-at-vikings-tickets/10-28-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347136","normal","2018-04-20T00:00:00","nfl","2018-10-29T00:20:00",FALSE,"",NA,505,105,749,105,328.47723,2030,286,"QRCODE","2018-08-24T21:53:39Z",FALSE,"MN",0,"US",0.88524246,"Minneapolis, MN","Minneapolis",0,"u-s-bank-stadium",218451,"401 Chicago Avenue","https://seatgeek.com/venues/u-s-bank-stadium/tickets",TRUE,"U.S. Bank Stadium","Minneapolis, MN 55415",15,"America/Chicago","U.S. Bank Stadium","55415",44.97,-93.26,"NONE","2018-08-22T15:34:15Z",FALSE
"59","2018-10-05","2018-10-05_19.04.59",0.94,0.862,FALSE,"Patriots at Bills",FALSE,"2018-04-20T00:47:44","New England Patriots at Buffalo Bills","2018-10-30T04:15:00",FALSE,"2018-10-29T20:15:00",4347062,"https://seatgeek.com/patriots-at-bills-tickets/10-29-2018-orchard-park-new-york-new-era-field/nfl/4347062","normal","2018-04-20T00:00:00","nfl","2018-10-30T00:15:00",FALSE,"",NA,745,78,935,93,170.2188,835,145,"QRCODE","2018-08-24T21:53:39Z",FALSE,"NY",514,"US",0.8815085,"Orchard Park, NY","Orchard Park",0,"new-era-field",1135,"1 Bills Drive","https://seatgeek.com/venues/new-era-field/tickets",TRUE,"New Era Field","Orchard Park, NY 14127",7,"America/New_York","New Era Field","14127",42.7737,-78.7874,"QRCODE_TM","2015-08-12T16:52:53Z",FALSE
"60","2018-10-05","2018-10-05_19.04.59",0.976,0.884,FALSE,"Raiders at 49ers",FALSE,"2018-04-20T00:47:57","Oakland Raiders at San Francisco 49ers","2018-11-02T04:20:00",FALSE,"2018-11-01T17:20:00",4347131,"https://seatgeek.com/raiders-at-49ers-tickets/11-1-2018-santa-clara-california-levi-s-stadium/nfl/4347131","normal","2018-04-20T00:00:00","nfl","2018-11-02T00:20:00",FALSE,"",NA,693,201,881,190,438.59164,2989,408,"QRCODE","2018-08-24T21:53:39Z",FALSE,"CA",0,"US",0.95768774,"Santa Clara, CA","Santa Clara",0,"levi-s-stadium",58670,"4900 Marie P DeBartolo Way","https://seatgeek.com/venues/levi-s-stadium/tickets",TRUE,"Levi's Stadium","Santa Clara, CA 95054",12,"America/Los_Angeles","Levi's Stadium","95054",37.4023,-121.969,"QRCODE_TM","2015-07-10T00:00:00Z",FALSE
"61","2018-10-05","2018-10-05_19.04.59",0.403,0.472,FALSE,"Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball",FALSE,"2018-07-28T16:00:52","Texas Tech Red Raiders at Kansas Jayhawks Women's Volleyball","2018-11-03T22:00:00",FALSE,"2018-11-03T13:00:00",4466234,"https://seatgeek.com/texas-tech-red-raiders-at-kansas-jayhawks-womens-volleyball-tickets/sport/2018-11-03-1-pm/4466234","normal","2018-07-28T00:00:00","sports","2018-11-03T18:00:00",FALSE,"",NA,1,82,1,NA,82,82,82,NA,NA,NA,NA,0,"",0.56565154,"Lawrence","Lawrence",0,"horejsi-center",74230,"1550 Allen Fieldhhouse Dr","https://seatgeek.com/venues/horejsi-center/tickets",TRUE,"Horejsi Center","Lawrence, ",6,"America/Chicago","Horejsi Center","66045",38.9535,-95.2532,NA,NA,NA
