"","date","timestamp","time_tbd","visible_until_utc","type","created_at","announce_date","url","id","date_tbd","is_open","short_title","popularity","title","score","datetime_tbd","datetime_local","datetime_utc","status","description","general_admission","median_price","visible_listing_count","listing_count","average_price","lowest_price","lowest_price_good_deals","highest_price","method_accessMethod","employee_only_accessMethod","created_at_accessMethod","url_venue","postal_code","has_upcoming_events","score_venue","address","id_venue","city","popularity_venue","timezone","state","display_location","extended_address","num_upcoming_events","country","slug","name_v2","metro_code","name","lat","lon","method_AccessMethod","employee_only_AccessMethod","created_at_AccessMethod"
"120","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-11T22:00:00","nfl","2018-04-20T00:47:13","2018-04-20T00:00:00","https://seatgeek.com/dolphins-at-packers-tickets/11-11-2018-green-bay-wisconsin-lambeau-field/nfl/4346912",4346912,FALSE,FALSE,"Dolphins at Packers",0.903,"Miami Dolphins at Green Bay Packers",0.947,FALSE,"2018-11-11T12:00:00","2018-11-11T18:00:00","normal","",NA,404,544,136,414.65442,248,168,718,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/lambeau-field/tickets","54304",TRUE,0.92909414,"1265 Lombardi Avenue",1125,"Green Bay",0,"America/Chicago","WI","Green Bay, WI","Green Bay, WI 54304",6,"US","lambeau-field","Lambeau Field",658,"Lambeau Field",44.5013,-88.0622,"QRCODE_TM",FALSE,"2015-09-02T22:43:34Z"
"121","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-12T01:05:00","nfl","2018-04-20T00:47:56","2018-04-20T00:00:00","https://seatgeek.com/chargers-at-raiders-tickets/11-11-2018-oakland-california-oakland-alameda-county-coliseum/nfl/4347130",4347130,FALSE,FALSE,"Chargers at Raiders",0.865,"Los Angeles Chargers at Oakland Raiders",0.909,FALSE,"2018-11-11T13:05:00","2018-11-11T21:05:00","normal","",NA,183,828,482,198.46059,82,82,589,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/oakland-alameda-county-coliseum/tickets","94621",TRUE,0.7817843,"7000 Coliseum Way",14,"Oakland",0,"America/Los_Angeles","CA","Oakland, CA","Oakland, CA 94621",22,"US","oakland-alameda-county-coliseum","Oakland-Alameda County Coliseum",807,"Oakland-Alameda County Coliseum",37.7469,-122.201,"PDF417",FALSE,"2015-06-24T00:00:00Z"
"122","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-12T01:25:00","nfl","2018-04-20T00:47:14","2018-04-20T00:00:00","https://seatgeek.com/seahawks-at-rams-tickets/11-11-2018-los-angeles-california-los-angeles-memorial-coliseum-1/nfl/4346920",4346920,FALSE,FALSE,"Seahawks at Rams",0.859,"Seattle Seahawks at Los Angeles Rams",0.9,FALSE,"2018-11-11T13:25:00","2018-11-11T21:25:00","normal","",NA,145,1407,720,194.07222,50,49,922,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/los-angeles-memorial-coliseum-1/tickets","90037",TRUE,0.86898464,"3911 S Figueroa St",51012,"Los Angeles",0,"America/Los_Angeles","CA","Los Angeles, CA","Los Angeles, CA 90037",11,"US","los-angeles-memorial-coliseum-1","Los Angeles Memorial Coliseum",0,"Los Angeles Memorial Coliseum",34.0138,-118.288,"QRCODE",FALSE,"2018-08-23T17:59:28Z"
"123","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-12T04:00:00","concert","2018-08-23T20:13:51","2018-08-23T00:00:00","https://seatgeek.com/alex-g-with-half-waif-tickets/tampa-florida-crowbar-2-2018-11-11-7-pm/concert/4500554",4500554,FALSE,FALSE,"Alex G with Half Waif",0.535,"Alex G with Half Waif",0.47,FALSE,"2018-11-11T19:00:00","2018-11-12T00:00:00","normal","",TRUE,244,1,14,235.42857,102,NA,584,NA,NA,NA,"https://seatgeek.com/venues/crowbar-2/tickets","33605",TRUE,0.42424366,"1812 North 17th Street",3160,"Tampa",0,"America/New_York","FL","Tampa, FL","Tampa, FL 33605",34,"US","crowbar-2","Crowbar",539,"Crowbar",27.9608,-82.4406,NA,NA,NA
"124","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-12T05:20:00","nfl","2018-04-20T00:47:38","2018-04-20T00:00:00","https://seatgeek.com/cowboys-at-eagles-tickets/11-11-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347031",4347031,FALSE,FALSE,"Cowboys at Eagles",0.925,"Dallas Cowboys at Philadelphia Eagles",0.988,FALSE,"2018-11-11T20:20:00","2018-11-12T01:20:00","normal","",NA,447,1039,422,492.8365,204,149,1535,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/lincoln-financial-field/tickets","19148",TRUE,0.90542686,"1020 Pattison Ave",330,"Philadelphia",0,"America/New_York","PA","Philadelphia, PA","Philadelphia, PA 19148",17,"US","lincoln-financial-field","Lincoln Financial Field",504,"Lincoln Financial Field",39.9046,-75.1675,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"125","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-13T05:15:00","nfl","2018-04-20T00:47:54","2018-04-20T00:00:00","https://seatgeek.com/giants-at-49ers-tickets/11-12-2018-santa-clara-california-levi-s-stadium/nfl/4347117",4347117,FALSE,FALSE,"Giants at 49ers",0.89,"New York Giants at San Francisco 49ers",0.944,FALSE,"2018-11-12T17:15:00","2018-11-13T01:15:00","normal","",NA,202,1195,998,229.89378,89,87,3694,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/levi-s-stadium/tickets","95054",TRUE,0.95768774,"4900 Marie P DeBartolo Way",58670,"Santa Clara",0,"America/Los_Angeles","CA","Santa Clara, CA","Santa Clara, CA 95054",13,"US","levi-s-stadium","Levi's Stadium",0,"Levi's Stadium",37.4023,-121.969,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"126","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-16T05:20:00","nfl","2018-04-20T00:47:56","2018-04-20T00:00:00","https://seatgeek.com/packers-at-seahawks-tickets/11-15-2018-seattle-washington-centurylink-field/nfl/4347126",4347126,FALSE,FALSE,"Packers at Seahawks",0.919,"Green Bay Packers at Seattle Seahawks",0.983,FALSE,"2018-11-15T17:20:00","2018-11-16T01:20:00","normal","",NA,453,567,187,519.9144,238,238,1597,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/centurylink-field/tickets","98134",TRUE,0.87232786,"800 Occidental Ave S",339,"Seattle",0,"America/Los_Angeles","WA","Seattle, WA","Seattle, WA 98134",12,"US","centurylink-field","CenturyLink Field",819,"CenturyLink Field",47.6,-122.33,"QRCODE",FALSE,"2018-03-02T22:54:54Z"
"127","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-18T02:00:00","ncaa_football","2018-02-28T15:00:12","2018-02-28T00:00:00","https://seatgeek.com/south-alabama-jaguars-at-louisiana-ragin-cajuns-football-tickets/ncaa-football/2018-11-17-4-pm/4281956",4281956,FALSE,FALSE,"South Alabama at Louisiana",0.506,"South Alabama Jaguars at Louisiana Ragin Cajuns Football",0.462,FALSE,"2018-11-17T16:00:00","2018-11-17T22:00:00","normal","",NA,66,45,129,65.29457,54,54,103,NA,NA,NA,"https://seatgeek.com/venues/cajun-field/tickets","70506",TRUE,0.43303972,"201 Reinhardt Dr",2796,"Lafayette",0,"America/Chicago","LA","Lafayette, LA","Lafayette, LA 70506",5,"US","cajun-field","Cajun Field",642,"Cajun Field",30.22,-92.04,NA,NA,NA
"128","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-18T22:00:00","nfl","2018-04-20T00:47:45","2018-04-20T00:00:00","https://seatgeek.com/bengals-at-ravens-tickets/11-18-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347068",4347068,FALSE,FALSE,"Bengals at Ravens",0.827,"Cincinnati Bengals at Baltimore Ravens",0.865,FALSE,"2018-11-18T13:00:00","2018-11-18T18:00:00","normal","",NA,101,1230,672,129.7128,40,40,550,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/m-t-bank-stadium/tickets","21230",TRUE,0.8927189,"1101 Russell St",1121,"Baltimore",0,"America/New_York","MD","Baltimore, MD","Baltimore, MD 21230",8,"US","m-t-bank-stadium","M&T Bank Stadium",512,"M&T Bank Stadium",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"129","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-18T22:00:00","nfl","2018-04-20T00:47:41","2018-04-20T00:00:00","https://seatgeek.com/cowboys-at-falcons-tickets/11-18-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347049",4347049,FALSE,FALSE,"Cowboys at Falcons",0.927,"Dallas Cowboys at Atlanta Falcons",0.987,FALSE,"2018-11-18T13:00:00","2018-11-18T18:00:00","normal","",NA,377,1064,700,448.53427,213,191,2149,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/mercedes-benz-stadium/tickets","30313",TRUE,0.76958936,"35 Northside Dr NW",419590,"Atlanta",0,"America/New_York","GA","Atlanta, GA","Atlanta, GA 30313",19,"US","mercedes-benz-stadium","Mercedes-Benz Stadium",0,"Mercedes-Benz Stadium",33.76,-84.4,"QRCODE",FALSE,"2018-08-23T20:14:46Z"
"130","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-18T22:00:00","nfl","2018-04-20T00:47:32","2018-04-20T00:00:00","https://seatgeek.com/vikings-at-bears-tickets/11-18-2018-chicago-illinois-soldier-field/nfl/4347005",4347005,FALSE,FALSE,"Vikings at Bears",0.891,"Minnesota Vikings at Chicago Bears",0.947,FALSE,"2018-11-18T12:00:00","2018-11-18T18:00:00","normal","",NA,293,896,159,349.15723,127,127,1197,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/soldier-field/tickets","60605",TRUE,0.940013,"1410 S. Museum Campus Drive",31,"Chicago",0,"America/Chicago","IL","Chicago, IL","Chicago, IL 60605",10,"US","soldier-field","Soldier Field",602,"Soldier Field",41.8623,-87.6159,"NONE",FALSE,"2018-06-02T00:44:08Z"
"131","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-18T22:00:00","nfl","2018-04-20T00:47:25","2018-04-20T00:00:00","https://seatgeek.com/eagles-at-saints-tickets/11-18-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346969",4346969,FALSE,TRUE,"Eagles at Saints",0.898,"Philadelphia Eagles at New Orleans Saints",0.949,FALSE,"2018-11-18T12:00:00","2018-11-18T18:00:00","normal","",NA,361,1256,1373,384.61688,180,180,3000,"QRCODE",FALSE,"2018-05-29T20:39:16Z","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","70112",TRUE,0.8966978,"1500 Sugar Bowl Drive",128,"New Orleans",0,"America/Chicago","LA","New Orleans, LA","New Orleans, LA 70112",18,"US","mercedes-benz-superdome","Mercedes-Benz Superdome",622,"Mercedes-Benz Superdome",29.9515,-90.0786,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"132","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-18T22:00:00","nfl","2018-04-20T00:47:37","2018-04-20T00:00:00","https://seatgeek.com/panthers-at-lions-tickets/11-18-2018-detroit-michigan-ford-field/nfl/4347025",4347025,FALSE,FALSE,"Panthers at Lions",0.895,"Carolina Panthers at Detroit Lions",0.94,FALSE,"2018-11-18T13:00:00","2018-11-18T18:00:00","normal","",NA,127,1044,713,156.8359,67,41,2392,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/ford-field/tickets","48226",TRUE,0.9029952,"2000 Brush St.",346,"Detroit",0,"America/Detroit","MI","Detroit, MI","Detroit, MI 48226",11,"US","ford-field","Ford Field",505,"Ford Field",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
"133","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-18T22:00:00","nfl","2018-04-20T00:47:22","2018-04-20T00:00:00","https://seatgeek.com/titans-at-colts-tickets/11-18-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346957",4346957,FALSE,FALSE,"Titans at Colts",0.848,"Tennessee Titans at Indianapolis Colts",0.883,FALSE,"2018-11-18T13:00:00","2018-11-18T18:00:00","normal","",NA,NA,NA,764,106.81,28,28,440,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/lucas-oil-stadium/tickets","46225",TRUE,0.9071682,"500 South Capitol Avenue",1130,"Indianapolis",0,"America/Indiana/Indianapolis","IN","Indianapolis, IN","Indianapolis, IN 46225",14,"US","lucas-oil-stadium","Lucas Oil Stadium",527,"Lucas Oil Stadium",39.7601,-86.1639,"QRCODE_TM",FALSE,"2018-09-13T22:29:37Z"
"134","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-18T22:00:00","nfl","2018-04-20T00:47:16","2018-04-20T00:00:00","https://seatgeek.com/buccaneers-at-giants-tickets/11-18-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346929",4346929,FALSE,FALSE,"Buccaneers at Giants",0.887,"Tampa Bay Buccaneers at New York Giants",0.943,FALSE,"2018-11-18T13:00:00","2018-11-18T18:00:00","normal","",NA,187,1200,664,234.84488,90,90,1288,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/metlife-stadium/tickets","07073",TRUE,0.94873494,"1 MetLife Stadium Drive",1587,"East Rutherford",0,"America/New_York","NJ","East Rutherford, NJ","East Rutherford, NJ 07073",17,"US","metlife-stadium","MetLife Stadium",501,"MetLife Stadium",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"135","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-18T22:00:00","nfl","2018-04-20T00:47:17","2018-04-20T00:00:00","https://seatgeek.com/texans-at-redskins-tickets/11-18-2018-landover-maryland-fedex-field/nfl/4346939",4346939,FALSE,FALSE,"Texans at Redskins",0.891,"Houston Texans at Washington Redskins",0.94,FALSE,"2018-11-18T13:00:00","2018-11-18T18:00:00","normal","",NA,152,1229,873,168.53952,82,78,920,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/fedex-field/tickets","20785",TRUE,0.9333444,"1600 Fedex Way",35,"Landover",0,"America/New_York","MD","Landover, MD","Landover, MD 20785",7,"US","fedex-field","FedEx Field",511,"FedEx Field",38.9071,-76.8658,"QRCODE_TM",FALSE,"2015-09-12T14:13:58Z"
"136","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-19T01:05:00","nfl","2018-04-20T00:47:51","2018-04-20T00:00:00","https://seatgeek.com/raiders-at-cardinals-tickets/11-18-2018-glendale-arizona-state-farm-stadium/nfl/4347100",4347100,FALSE,FALSE,"Raiders at Cardinals",0.9,"Oakland Raiders at Arizona Cardinals",0.95,FALSE,"2018-11-18T14:05:00","2018-11-18T21:05:00","normal","",NA,241,928,551,255.61707,105,105,848,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/state-farm-stadium/tickets","85305",TRUE,0.93402725,"1 Cardinals Drive",43,"Glendale",0,"America/Phoenix","AZ","Glendale, AZ","Glendale, AZ 85305",9,"US","state-farm-stadium","State Farm Stadium",753,"State Farm Stadium",33.5294,-112.262,"NONE",FALSE,"2015-12-21T17:26:05Z"
"137","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-19T01:05:00","nfl","2018-04-20T00:47:52","2018-04-20T00:00:00","https://seatgeek.com/broncos-at-chargers-tickets/11-18-2018-carson-california-stubhub-center/nfl/4347110",4347110,FALSE,FALSE,"Broncos at Chargers",0.901,"Denver Broncos at Los Angeles Chargers",0.967,FALSE,"2018-11-18T13:05:00","2018-11-18T21:05:00","normal","",NA,234,549,439,274.67426,172,173,765,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/stubhub-center/tickets","90746",TRUE,0.7228164,"18400 Avalon Blvd",52,"Carson",0,"America/Los_Angeles","CA","Carson, CA","Carson, CA 90746",16,"US","stubhub-center","StubHub Center",803,"StubHub Center",33.8643,-118.261,NA,NA,NA
"138","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-19T05:20:00","nfl","2018-04-20T00:47:19","2018-04-20T00:00:00","https://seatgeek.com/steelers-at-jaguars-tickets/11-18-2018-jacksonville-florida-everbank-field/nfl/4346947",4346947,FALSE,FALSE,"Steelers at Jaguars",0.85,"Pittsburgh Steelers at Jacksonville Jaguars",0.901,FALSE,"2018-11-18T20:20:00","2018-11-19T01:20:00","normal","",NA,305,782,488,345.69263,138,138,834,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/everbank-field/tickets","32202",TRUE,0.83759147,"1 Everbank Field Dr",5178,"Jacksonville",0,"America/New_York","FL","Jacksonville, FL","Jacksonville, FL 32202",9,"US","everbank-field","EverBank Field",561,"EverBank Field",30.3239,-81.6373,"QRCODE_TM",FALSE,"2015-10-17T20:03:42Z"
"139","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-20T05:15:00","nfl","2018-04-20T01:04:04","2018-04-20T00:00:00","https://seatgeek.com/chiefs-at-rams-tickets/11-19-2018-mexico-city-mexico-estadio-azteca-2/nfl/4347137",4347137,FALSE,FALSE,"Chiefs at Rams",0.87,"Kansas City Chiefs at Los Angeles Rams",0.921,FALSE,"2018-11-19T19:15:00","2018-11-20T01:15:00","normal","",NA,NA,NA,NA,NA,NA,NA,NA,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/estadio-azteca-2/tickets","04650",TRUE,0,"Calzada de Tlalpan 3665",41952,"Mexico City",0,"America/Mexico_City",NA,"Mexico City, Mexico","Mexico City, Mexico",1,"Mexico","estadio-azteca-2","Estadio Azteca",0,"Estadio Azteca",19.3,-99.15,NA,NA,NA
"140","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-22T21:30:00","nfl","2018-04-20T00:47:36","2018-04-20T00:00:00","https://seatgeek.com/bears-at-lions-tickets/11-22-2018-detroit-michigan-ford-field/nfl/4347024",4347024,FALSE,FALSE,"Bears at Lions",0.903,"Chicago Bears at Detroit Lions",0.956,FALSE,"2018-11-22T12:30:00","2018-11-22T17:30:00","normal","",NA,176,930,643,217.06999,97,97,2392,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/ford-field/tickets","48226",TRUE,0.9029952,"2000 Brush St.",346,"Detroit",0,"America/Detroit","MI","Detroit, MI","Detroit, MI 48226",11,"US","ford-field","Ford Field",505,"Ford Field",42.34,-83.0459,"NONE",FALSE,"2015-11-04T17:31:52Z"
"141","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-23T01:30:00","nfl","2018-04-05T23:08:47","2018-04-05T00:00:00","https://seatgeek.com/redskins-at-cowboys-tickets/11-22-2018-arlington-texas-at-t-stadium/nfl/4327921",4327921,FALSE,TRUE,"Redskins at Cowboys",0.917,"Washington Redskins at Dallas Cowboys",0.982,FALSE,"2018-11-22T15:30:00","2018-11-22T21:30:00","normal","",NA,312,2413,3149,379.6856,33,33,3288,"QRCODE",FALSE,"2018-04-17T22:02:33Z","https://seatgeek.com/venues/at-t-stadium/tickets","76011",TRUE,0.9751414,"1 AT&T Way",4965,"Arlington",0,"America/Chicago","TX","Arlington, TX","Arlington, TX 76011",22,"US","at-t-stadium","AT&T Stadium",623,"AT&T Stadium",32.7459,-97.0957,"QRCODE",FALSE,"2018-04-17T22:02:33Z"
"142","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-23T05:20:00","nfl","2018-04-20T00:47:24","2018-04-20T00:00:00","https://seatgeek.com/falcons-at-saints-tickets/11-22-2018-new-orleans-louisiana-mercedes-benz-superdome/nfl/4346968",4346968,FALSE,TRUE,"Falcons at Saints",0.864,"Atlanta Falcons at New Orleans Saints",0.916,FALSE,"2018-11-22T19:20:00","2018-11-23T01:20:00","normal","",NA,298,1234,1380,318.87827,120,120,4200,"QRCODE",FALSE,"2018-05-29T20:39:22Z","https://seatgeek.com/venues/mercedes-benz-superdome/tickets","70112",TRUE,0.8966978,"1500 Sugar Bowl Drive",128,"New Orleans",0,"America/Chicago","LA","New Orleans, LA","New Orleans, LA 70112",18,"US","mercedes-benz-superdome","Mercedes-Benz Superdome",622,"Mercedes-Benz Superdome",29.9515,-90.0786,"QRCODE_TM",FALSE,"2018-08-27T20:46:59Z"
"143","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-24T00:00:00","ncaa_football","2018-02-28T15:00:16","2018-02-28T00:00:00","https://seatgeek.com/coastal-carolina-chanticleers-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-11-23-2-pm/4281983",4281983,FALSE,FALSE,"Coastal Carolina at South Alabama",0.395,"Coastal Carolina Chanticleers at South Alabama Jaguars Football",0.342,FALSE,"2018-11-23T14:00:00","2018-11-23T20:00:00","normal","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://seatgeek.com/venues/ladd-peebles-stadium/tickets","36604",TRUE,0.50177634,"1621 Virginia St.",3716,"Mobile",0,"America/Chicago","AL","Mobile, AL","Mobile, AL 36604",6,"US","ladd-peebles-stadium","Ladd Peebles Stadium",686,"Ladd Peebles Stadium",30.6748,-88.0761,NA,NA,NA
"144","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-25T22:00:00","nfl","2018-04-20T00:47:43","2018-04-20T00:00:00","https://seatgeek.com/jaguars-at-bills-tickets/11-25-2018-orchard-park-new-york-new-era-field/nfl/4347058",4347058,FALSE,FALSE,"Jaguars at Bills",0.837,"Jacksonville Jaguars at Buffalo Bills",0.881,FALSE,"2018-11-25T13:00:00","2018-11-25T18:00:00","normal","",NA,72,1495,1324,92.1722,27,21,636,"QRCODE",FALSE,"2018-08-24T21:53:41Z","https://seatgeek.com/venues/new-era-field/tickets","14127",TRUE,0.8815085,"1 Bills Drive",1135,"Orchard Park",0,"America/New_York","NY","Orchard Park, NY","Orchard Park, NY 14127",7,"US","new-era-field","New Era Field",514,"New Era Field",42.7737,-78.7874,"QRCODE_TM",FALSE,"2015-08-12T16:52:53Z"
"145","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-25T22:00:00","nfl","2018-04-20T00:47:39","2018-04-20T00:00:00","https://seatgeek.com/browns-at-bengals-tickets/11-25-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347039",4347039,FALSE,FALSE,"Browns at Bengals",0.837,"Cleveland Browns at Cincinnati Bengals",0.887,FALSE,"2018-11-25T13:00:00","2018-11-25T18:00:00","normal","",NA,96,933,600,126.17167,50,50,11988,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/paul-brown-stadium/tickets","45202",TRUE,0.86166537,"1 Paul Brown Stadium",1124,"Cincinnati",0,"America/New_York","OH","Cincinnati, OH","Cincinnati, OH 45202",7,"US","paul-brown-stadium","Paul Brown Stadium",515,"Paul Brown Stadium",39.0961,-84.5177,"QRCODE_TM",FALSE,"2015-10-09T16:14:37Z"
"146","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-25T22:00:00","nfl","2018-04-20T00:47:14","2018-04-20T00:00:00","https://seatgeek.com/giants-at-eagles-tickets/11-25-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4346918",4346918,FALSE,FALSE,"Giants at Eagles",0.905,"New York Giants at Philadelphia Eagles",0.97,FALSE,"2018-11-25T13:00:00","2018-11-25T18:00:00","normal","",NA,353,1063,406,414.56403,166,142,1241,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/lincoln-financial-field/tickets","19148",TRUE,0.90542686,"1020 Pattison Ave",330,"Philadelphia",0,"America/New_York","PA","Philadelphia, PA","Philadelphia, PA 19148",17,"US","lincoln-financial-field","Lincoln Financial Field",504,"Lincoln Financial Field",39.9046,-75.1675,"QRCODE_TM",FALSE,"2015-07-10T00:00:00Z"
"147","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-25T22:00:00","nfl","2018-04-20T00:47:55","2018-04-20T00:00:00","https://seatgeek.com/seahawks-at-panthers-tickets/11-25-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347125",4347125,FALSE,FALSE,"Seahawks at Panthers",0.869,"Seattle Seahawks at Carolina Panthers",0.925,FALSE,"2018-11-25T13:00:00","2018-11-25T18:00:00","normal","",NA,171,1047,525,227.11429,85,80,1132,"QRCODE",FALSE,"2018-08-24T21:53:41Z","https://seatgeek.com/venues/bank-of-america-stadium/tickets","28202",TRUE,0.8968222,"800 South Mint Street",1122,"Charlotte",0,"America/New_York","NC","Charlotte, NC","Charlotte, NC 28202",9,"US","bank-of-america-stadium","Bank of America Stadium",517,"Bank of America Stadium",35.2243,-80.8524,"QRCODE_TM",FALSE,"2015-09-25T18:23:51Z"
"148","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-25T22:00:00","nfl","2018-04-20T00:47:50","2018-04-20T00:00:00","https://seatgeek.com/patriots-at-jets-tickets/11-25-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4347098",4347098,FALSE,FALSE,"Patriots at Jets",0.926,"New England Patriots at New York Jets",1.002,FALSE,"2018-11-25T13:00:00","2018-11-25T18:00:00","normal","",NA,260,1240,719,309.3922,109,101,6034,"QRCODE",FALSE,"2018-08-24T21:53:41Z","https://seatgeek.com/venues/metlife-stadium/tickets","07073",TRUE,0.94873494,"1 MetLife Stadium Drive",1587,"East Rutherford",0,"America/New_York","NJ","East Rutherford, NJ","East Rutherford, NJ 07073",17,"US","metlife-stadium","MetLife Stadium",501,"MetLife Stadium",40.8142,-74.0737,"QRCODE_TM",FALSE,"2015-09-12T14:14:07Z"
"149","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-25T22:00:00","nfl","2018-04-20T00:47:44","2018-04-20T00:00:00","https://seatgeek.com/raiders-at-ravens-tickets/11-25-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347067",4347067,FALSE,FALSE,"Raiders at Ravens",0.843,"Oakland Raiders at Baltimore Ravens",0.894,FALSE,"2018-11-25T13:00:00","2018-11-25T18:00:00","normal","",NA,137,1127,596,177.60236,67,67,722,"QRCODE",FALSE,"2018-08-24T21:53:41Z","https://seatgeek.com/venues/m-t-bank-stadium/tickets","21230",TRUE,0.8927189,"1101 Russell St",1121,"Baltimore",0,"America/New_York","MD","Baltimore, MD","Baltimore, MD 21230",8,"US","m-t-bank-stadium","M&T Bank Stadium",512,"M&T Bank Stadium",39.2774,-76.623,"QRCODE_TM",FALSE,"2015-08-04T00:00:00Z"
"150","2018-09-20","2018-09-20_11.21.10",FALSE,"2018-11-25T22:00:00","nfl","2018-04-20T00:47:15","2018-04-20T00:00:00","https://seatgeek.com/49ers-at-buccaneers-tickets/11-25-2018-tampa-florida-raymond-james-stadium/nfl/4346928",4346928,FALSE,FALSE,"49ers at Buccaneers",0.858,"San Francisco 49ers at Tampa Bay Buccaneers",0.915,FALSE,"2018-11-25T13:00:00","2018-11-25T18:00:00","normal","",NA,206,460,28,236.03572,80,71,528,"QRCODE",FALSE,"2018-08-24T21:53:40Z","https://seatgeek.com/venues/raymond-james-stadium/tickets","33607",TRUE,0.86513025,"4201 North Dale Mabry Highway",39,"Tampa",0,"America/New_York","FL","Tampa, FL","Tampa, FL 33607",16,"US","raymond-james-stadium","Raymond James Stadium",539,"Raymond James Stadium",27.9753,-82.5034,"QRCODE_TM",FALSE,"2015-08-24T14:44:53Z"
