"","date","timestamp","is_open","description","created_at","datetime_local","visible_until_utc","popularity","datetime_utc","title","type","announce_date","url","date_tbd","datetime_tbd","id","time_tbd","short_title","status","score","general_admission","average_price","lowest_price","highest_price","listing_count","lowest_price_good_deals","median_price","visible_listing_count","created_at_accessMethod","method_accessMethod","employee_only_accessMethod","timezone","name_v2","name","address","popularity_venue","extended_address","display_location","city","has_upcoming_events","country","postal_code","url_venue","num_upcoming_events","id_venue","slug","metro_code","state","score_venue","lon","lat","created_at_AccessMethod","method_AccessMethod","employee_only_AccessMethod"
"60","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:36","2018-10-14T12:00:00","2018-10-14T21:00:00",0.88,"2018-10-14T17:00:00","Buffalo Bills at Houston Texans","nfl","2018-04-20T00:00:00","https://seatgeek.com/bills-at-texans-tickets/10-14-2018-houston-texas-nrg-stadium/nfl/4347019",FALSE,FALSE,4347019,FALSE,"Bills at Texans","normal",0.876,NA,199.23578,56,716,492,54,169,1087,"2018-08-24T21:53:35Z","QRCODE",FALSE,"America/Chicago","NRG Stadium","NRG Stadium","1 Reliant Park",0,"Houston, TX 77054","Houston, TX","Houston",TRUE,"US","77054","https://seatgeek.com/venues/nrg-stadium/tickets",44,41,"nrg-stadium",618,"TX",0.8624192,-95.4107,29.6847,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"61","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:18","2018-10-14T13:00:00","2018-10-14T21:00:00",0.928,"2018-10-14T17:00:00","Carolina Panthers at Washington Redskins","nfl","2018-04-20T00:00:00","https://seatgeek.com/panthers-at-redskins-tickets/10-14-2018-landover-maryland-fedex-field/nfl/4346942",FALSE,FALSE,4346942,FALSE,"Panthers at Redskins","normal",0.927,NA,185.43123,96,890,538,93,151,961,"2018-08-24T21:52:02Z","QRCODE",FALSE,"America/New_York","FedEx Field","FedEx Field","1600 Fedex Way",0,"Landover, MD 20785","Landover, MD","Landover",TRUE,"US","20785","https://seatgeek.com/venues/fedex-field/tickets",7,35,"fedex-field",511,"MD",0.9333444,-76.8658,38.9071,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"62","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T01:04:06","2018-10-14T12:00:00","2018-10-14T21:00:00",0.892,"2018-10-14T17:00:00","Arizona Cardinals at Minnesota Vikings","nfl","2018-04-20T00:00:00","https://seatgeek.com/cardinals-at-vikings-tickets/10-14-2018-minneapolis-minnesota-u-s-bank-stadium/nfl/4347145",FALSE,FALSE,4347145,FALSE,"Cardinals at Vikings","normal",0.885,NA,292.91714,119,1314,350,104,251,683,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/Chicago","U.S. Bank Stadium","U.S. Bank Stadium","401 Chicago Avenue",0,"Minneapolis, MN 55415","Minneapolis, MN","Minneapolis",TRUE,"US","55415","https://seatgeek.com/venues/u-s-bank-stadium/tickets",13,218451,"u-s-bank-stadium",0,"MN",0.88524246,-93.26,44.97,"2018-08-22T15:34:15Z","NONE",FALSE
"63","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:31","2018-10-14T13:00:00","2018-10-14T21:00:00",0.866,"2018-10-14T17:00:00","Los Angeles Chargers at Cleveland Browns","nfl","2018-04-20T00:00:00","https://seatgeek.com/chargers-at-browns-tickets/10-14-2018-cleveland-ohio-firstenergy-stadium-15/nfl/4346998",FALSE,FALSE,4346998,FALSE,"Chargers at Browns","normal",0.854,NA,93.31373,32,676,816,32,77,1166,"2018-08-24T21:53:35Z","QRCODE",FALSE,"America/New_York","FirstEnergy Stadium","FirstEnergy Stadium","100 Alfred Lerner Way",0,"Cleveland, OH 44114","Cleveland, OH","Cleveland",TRUE,"US","44114","https://seatgeek.com/venues/firstenergy-stadium-15/tickets",7,1123,"firstenergy-stadium-15",510,"OH",0.86852187,-81.7,41.5065,"2015-11-11T20:55:31Z","NONE",FALSE
"64","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:30","2018-10-14T15:25:00","2018-10-14T23:25:00",0.858,"2018-10-14T19:25:00","Baltimore Ravens at Tennessee Titans","nfl","2018-04-20T00:00:00","https://seatgeek.com/ravens-at-titans-tickets/10-14-2018-nashville-tennessee-nissan-stadium/nfl/4346991",FALSE,FALSE,4346991,FALSE,"Ravens at Titans","normal",0.847,NA,196.59645,63,720,394,60,177,715,"2018-08-24T21:53:35Z","QRCODE",FALSE,"America/New_York","Nissan Stadium","Nissan Stadium","1 Titans Way",0,"Nashville, TN 37213","Nashville, TN","Nashville",TRUE,"US","37213","https://seatgeek.com/venues/nissan-stadium/tickets",14,1126,"nissan-stadium",659,"TN",0.8546275,-86.7713,36.1665,"2015-10-19T15:09:39Z","NONE",FALSE
"65","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T01:04:04","2018-10-14T14:05:00","2018-10-15T00:05:00",0.895,"2018-10-14T20:05:00","Los Angeles Rams at Denver Broncos","nfl","2018-04-20T00:00:00","https://seatgeek.com/rams-at-broncos-tickets/10-14-2018-denver-colorado-sports-authority-field-at-mile-high/nfl/4347138",FALSE,FALSE,4347138,FALSE,"Rams at Broncos","normal",0.888,NA,354.95505,180,1193,89,145,292,789,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/Denver","Sports Authority Field at Mile High","Sports Authority Field at Mile High","1701 Bryant Street",0,"Denver, CO 80204","Denver, CO","Denver",TRUE,"US","80204","https://seatgeek.com/venues/sports-authority-field-at-mile-high/tickets",6,1131,"sports-authority-field-at-mile-high",751,"CO",0.9028296,-105.02,39.74,"2015-08-07T18:39:02Z","QRCODE_TM",FALSE
"66","2018-09-17","2018-09-17_16.00.12",TRUE,"","2018-04-05T23:08:47","2018-10-14T15:25:00","2018-10-15T00:25:00",0.945,"2018-10-14T20:25:00","Jacksonville Jaguars at Dallas Cowboys","nfl","2018-04-05T00:00:00","https://seatgeek.com/jaguars-at-cowboys-tickets/10-14-2018-arlington-texas-at-t-stadium/nfl/4327923",FALSE,FALSE,4327923,FALSE,"Jaguars at Cowboys","normal",0.949,NA,330.34436,28,4309,2753,28,260,2175,"2018-04-17T22:02:33Z","QRCODE",FALSE,"America/Chicago","AT&T Stadium","AT&T Stadium","1 AT&T Way",0,"Arlington, TX 76011","Arlington, TX","Arlington",TRUE,"US","76011","https://seatgeek.com/venues/at-t-stadium/tickets",21,4965,"at-t-stadium",623,"TX",0.9751414,-97.0957,32.7459,"2018-04-17T22:02:33Z","QRCODE",FALSE
"67","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:50","2018-10-14T20:20:00","2018-10-15T04:20:00",0.937,"2018-10-15T00:20:00","Kansas City Chiefs at New England Patriots","nfl","2018-04-20T00:00:00","https://seatgeek.com/chiefs-at-patriots-tickets/10-14-2018-foxborough-massachusetts-gillette-stadium/nfl/4347095",FALSE,FALSE,4347095,FALSE,"Chiefs at Patriots","normal",0.944,NA,537.91455,235,1437,199,198,410,699,"2018-08-24T21:53:35Z","QRCODE",FALSE,"America/New_York","Gillette Stadium","Gillette Stadium","1 Patriot Place",0,"Foxborough, MA 02035","Foxborough, MA","Foxborough",TRUE,"US","02035","https://seatgeek.com/venues/gillette-stadium/tickets",15,33,"gillette-stadium",506,"MA",0.8983344,-71.2674,42.0906,"2018-08-22T15:36:58Z","NONE",FALSE
"68","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:13","2018-10-15T19:15:00","2018-10-16T04:15:00",0.924,"2018-10-16T00:15:00","San Francisco 49ers at Green Bay Packers","nfl","2018-04-20T00:00:00","https://seatgeek.com/49ers-at-packers-tickets/10-15-2018-green-bay-wisconsin-lambeau-field/nfl/4346914",FALSE,FALSE,4346914,FALSE,"49ers at Packers","normal",0.93,NA,335.68115,166,719,138,166,331,583,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/Chicago","Lambeau Field","Lambeau Field","1265 Lombardi Avenue",0,"Green Bay, WI 54304","Green Bay, WI","Green Bay",TRUE,"US","54304","https://seatgeek.com/venues/lambeau-field/tickets",6,1125,"lambeau-field",658,"WI",0.92909414,-88.0622,44.5013,"2015-09-02T22:43:34Z","QRCODE_TM",FALSE
"69","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:51","2018-10-18T17:20:00","2018-10-19T04:20:00",0.912,"2018-10-19T00:20:00","Denver Broncos at Arizona Cardinals","nfl","2018-04-20T00:00:00","https://seatgeek.com/broncos-at-cardinals-tickets/10-18-2018-glendale-arizona-state-farm-stadium/nfl/4347102",FALSE,FALSE,4347102,FALSE,"Broncos at Cardinals","normal",0.919,NA,171.11021,57,667,499,57,133,887,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/Phoenix","State Farm Stadium","State Farm Stadium","1 Cardinals Drive",0,"Glendale, AZ 85305","Glendale, AZ","Glendale",TRUE,"US","85305","https://seatgeek.com/venues/state-farm-stadium/tickets",10,43,"state-farm-stadium",753,"AZ",0.93402725,-112.262,33.5294,"2015-12-21T17:26:05Z","NONE",FALSE
"70","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-08-01T16:01:33","2018-10-20T18:30:00","2018-10-21T03:30:00",0.525,"2018-10-20T23:30:00","Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","sports","2018-08-01T00:00:00","https://seatgeek.com/little-rock-trojans-at-arkansas-state-red-wolves-womens-volleyball-tickets/sport/2018-10-20-6-30-pm/4471322",FALSE,FALSE,4471322,FALSE,"Little Rock Trojans at Arkansas State Red Wolves Women's Volleyball","normal",0.44,NA,NA,NA,NA,NA,NA,NA,NA,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/Chicago","ASU Convocation Center","ASU Convocation Center","217 Olympic Drive",0,"Jonesboro, AR 72401","Jonesboro, AR","Jonesboro",TRUE,"US","72401","https://seatgeek.com/venues/asu-convocation-center-1/tickets",32,4081,"asu-convocation-center-1",734,"AR",0.5808074,-90.6691,35.8438,NA,NA,NA
"71","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:33","2018-10-21T12:00:00","2018-10-21T21:00:00",0.95,"2018-10-21T17:00:00","New England Patriots at Chicago Bears","nfl","2018-04-20T00:00:00","https://seatgeek.com/patriots-at-bears-tickets/10-21-2018-chicago-illinois-soldier-field/nfl/4347008",FALSE,FALSE,4347008,FALSE,"Patriots at Bears","normal",0.968,NA,607.35443,250,1132,79,250,568,608,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/Chicago","Soldier Field","Soldier Field","1410 S. Museum Campus Drive",0,"Chicago, IL 60605","Chicago, IL","Chicago",TRUE,"US","60605","https://seatgeek.com/venues/soldier-field/tickets",11,31,"soldier-field",602,"IL",0.940013,-87.6159,41.8623,"2018-06-02T00:44:08Z","NONE",FALSE
"72","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:22","2018-10-21T13:00:00","2018-10-21T21:00:00",0.856,"2018-10-21T17:00:00","Buffalo Bills at Indianapolis Colts","nfl","2018-04-20T00:00:00","https://seatgeek.com/bills-at-colts-tickets/10-21-2018-indianapolis-indiana-lucas-oil-stadium/nfl/4346960",FALSE,FALSE,4346960,FALSE,"Bills at Colts","normal",0.852,NA,109.09568,34,879,648,34,85,922,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/Indiana/Indianapolis","Lucas Oil Stadium","Lucas Oil Stadium","500 South Capitol Avenue",0,"Indianapolis, IN 46225","Indianapolis, IN","Indianapolis",TRUE,"US","46225","https://seatgeek.com/venues/lucas-oil-stadium/tickets",12,1130,"lucas-oil-stadium",527,"IN",0.9071682,-86.1639,39.7601,"2018-09-13T22:29:37Z","QRCODE_TM",FALSE
"73","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:26","2018-10-21T13:00:00","2018-10-21T21:00:00",0.917,"2018-10-21T17:00:00","Minnesota Vikings at New York Jets","nfl","2018-04-20T00:00:00","https://seatgeek.com/vikings-at-jets-tickets/10-21-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346975",FALSE,FALSE,4346975,FALSE,"Vikings at Jets","normal",0.931,NA,221.47423,74,1062,485,71,181,958,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/New_York","MetLife Stadium","MetLife Stadium","1 MetLife Stadium Drive",0,"East Rutherford, NJ 07073","East Rutherford, NJ","East Rutherford",TRUE,"US","07073","https://seatgeek.com/venues/metlife-stadium/tickets",17,1587,"metlife-stadium",501,"NJ",0.94873494,-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"74","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:16","2018-10-21T13:00:00","2018-10-21T21:00:00",0.852,"2018-10-21T17:00:00","Cleveland Browns at Tampa Bay Buccaneers","nfl","2018-04-20T00:00:00","https://seatgeek.com/browns-at-buccaneers-tickets/10-21-2018-tampa-florida-raymond-james-stadium/nfl/4346931",FALSE,FALSE,4346931,FALSE,"Browns at Buccaneers","normal",0.856,NA,251.78261,137,649,23,79,173,404,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/New_York","Raymond James Stadium","Raymond James Stadium","4201 North Dale Mabry Highway",0,"Tampa, FL 33607","Tampa, FL","Tampa",TRUE,"US","33607","https://seatgeek.com/venues/raymond-james-stadium/tickets",14,39,"raymond-james-stadium",539,"FL",0.86513025,-82.5034,27.9753,"2015-08-24T14:44:53Z","QRCODE_TM",FALSE
"75","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:47","2018-10-21T13:00:00","2018-10-21T21:00:00",0.869,"2018-10-21T17:00:00","Detroit Lions at Miami Dolphins","nfl","2018-04-20T00:00:00","https://seatgeek.com/lions-at-dolphins-tickets/10-21-2018-miami-gardens-florida-hard-rock-stadium/nfl/4347084",FALSE,FALSE,4347084,FALSE,"Lions at Dolphins","normal",0.874,NA,151.55882,52,902,170,51,136,959,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/New_York","Hard Rock Stadium","Hard Rock Stadium","347 Don Shula Dr.",0,"Miami Gardens, FL 33056","Miami Gardens, FL","Miami Gardens",TRUE,"US","33056","https://seatgeek.com/venues/hard-rock-stadium/tickets",38,29,"hard-rock-stadium",528,"FL",0.8378203,-80.24,25.96,"2017-10-03T18:58:44Z","NONE",FALSE
"76","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:19","2018-10-21T13:00:00","2018-10-21T21:00:00",0.808,"2018-10-21T17:00:00","Houston Texans at Jacksonville Jaguars","nfl","2018-04-20T00:00:00","https://seatgeek.com/texans-at-jaguars-tickets/10-21-2018-jacksonville-florida-everbank-field/nfl/4346948",FALSE,FALSE,4346948,FALSE,"Texans at Jaguars","normal",0.803,NA,125.8,48,588,635,48,97,879,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/New_York","EverBank Field","EverBank Field","1 Everbank Field Dr",0,"Jacksonville, FL 32202","Jacksonville, FL","Jacksonville",TRUE,"US","32202","https://seatgeek.com/venues/everbank-field/tickets",9,5178,"everbank-field",561,"FL",0.83759147,-81.6373,30.3239,"2015-10-17T20:03:42Z","QRCODE_TM",FALSE
"77","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:27","2018-10-21T12:00:00","2018-10-21T21:00:00",0.879,"2018-10-21T17:00:00","Cincinnati Bengals at Kansas City Chiefs","nfl","2018-04-20T00:00:00","https://seatgeek.com/bengals-at-chiefs-tickets/10-21-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346982",FALSE,FALSE,4346982,FALSE,"Bengals at Chiefs","normal",0.885,NA,138.31694,45,604,956,45,129,1103,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/Chicago","Arrowhead Stadium","Arrowhead Stadium","1 Arrowhead Drive",0,"Kansas City, MO 64129","Kansas City, MO","Kansas City",TRUE,"US","64129","https://seatgeek.com/venues/arrowhead-stadium/tickets",9,1128,"arrowhead-stadium",616,"MO",0.8827867,-94.4839,39.0489,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"78","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:39","2018-10-21T13:00:00","2018-10-21T21:00:00",0.918,"2018-10-21T17:00:00","Carolina Panthers at Philadelphia Eagles","nfl","2018-04-20T00:00:00","https://seatgeek.com/panthers-at-eagles-tickets/10-21-2018-philadelphia-pennsylvania-lincoln-financial-field/nfl/4347036",FALSE,FALSE,4347036,FALSE,"Panthers at Eagles","normal",0.929,NA,440.23642,189,3680,368,152,394,924,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/New_York","Lincoln Financial Field","Lincoln Financial Field","1020 Pattison Ave",0,"Philadelphia, PA 19148","Philadelphia, PA","Philadelphia",TRUE,"US","19148","https://seatgeek.com/venues/lincoln-financial-field/tickets",16,330,"lincoln-financial-field",504,"PA",0.90542686,-75.1675,39.9046,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"79","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:45","2018-10-21T16:05:00","2018-10-22T00:05:00",0.859,"2018-10-21T20:05:00","New Orleans Saints at Baltimore Ravens","nfl","2018-04-20T00:00:00","https://seatgeek.com/saints-at-ravens-tickets/10-21-2018-baltimore-maryland-m-t-bank-stadium/nfl/4347071",FALSE,FALSE,4347071,FALSE,"Saints at Ravens","normal",0.862,NA,154.38722,61,607,501,60,127,1009,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/New_York","M&T Bank Stadium","M&T Bank Stadium","1101 Russell St",0,"Baltimore, MD 21230","Baltimore, MD","Baltimore",TRUE,"US","21230","https://seatgeek.com/venues/m-t-bank-stadium/tickets",8,1121,"m-t-bank-stadium",512,"MD",0.8927189,-76.623,39.2774,"2015-08-04T00:00:00Z","QRCODE_TM",FALSE
"80","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:18","2018-10-21T16:25:00","2018-10-22T00:25:00",0.96,"2018-10-21T20:25:00","Dallas Cowboys at Washington Redskins","nfl","2018-04-20T00:00:00","https://seatgeek.com/cowboys-at-redskins-tickets/10-21-2018-landover-maryland-fedex-field/nfl/4346941",FALSE,FALSE,4346941,FALSE,"Cowboys at Redskins","normal",0.975,NA,354.0201,186,1192,696,187,315,1093,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/New_York","FedEx Field","FedEx Field","1600 Fedex Way",0,"Landover, MD 20785","Landover, MD","Landover",TRUE,"US","20785","https://seatgeek.com/venues/fedex-field/tickets",7,35,"fedex-field",511,"MD",0.9333444,-76.8658,38.9071,"2015-09-12T14:13:58Z","QRCODE_TM",FALSE
"81","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:54","2018-10-21T17:20:00","2018-10-22T04:20:00",0.911,"2018-10-22T00:20:00","Los Angeles Rams at San Francisco 49ers","nfl","2018-04-20T00:00:00","https://seatgeek.com/rams-at-49ers-tickets/10-21-2018-santa-clara-california-levi-s-stadium/nfl/4347118",FALSE,FALSE,4347118,FALSE,"Rams at 49ers","normal",0.924,NA,252.37573,108,2989,849,108,213,1042,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/Los_Angeles","Levi's Stadium","Levi's Stadium","4900 Marie P DeBartolo Way",0,"Santa Clara, CA 95054","Santa Clara, CA","Santa Clara",TRUE,"US","95054","https://seatgeek.com/venues/levi-s-stadium/tickets",12,58670,"levi-s-stadium",0,"CA",0.95768774,-121.969,37.4023,"2015-07-10T00:00:00Z","QRCODE_TM",FALSE
"82","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:42","2018-10-22T20:15:00","2018-10-23T04:15:00",0.913,"2018-10-23T00:15:00","New York Giants at Atlanta Falcons","nfl","2018-04-20T00:00:00","https://seatgeek.com/giants-at-falcons-tickets/10-22-2018-atlanta-georgia-mercedes-benz-stadium/nfl/4347050",FALSE,FALSE,4347050,FALSE,"Giants at Falcons","normal",0.926,NA,499.6789,128,123856,682,122,293,933,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/New_York","Mercedes-Benz Stadium","Mercedes-Benz Stadium","441 M.L.K. Jr Dr NW",0,"Atlanta, GA 30313","Atlanta, GA","Atlanta",TRUE,"US","30313","https://seatgeek.com/venues/mercedes-benz-stadium/tickets",19,419590,"mercedes-benz-stadium",0,"GA",0.76958936,-84.4,33.76,"2018-08-23T20:14:46Z","QRCODE",FALSE
"83","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-02-28T15:00:17","2018-10-23T19:00:00","2018-10-24T04:00:00",0.404,"2018-10-24T00:00:00","Troy Trojans at South Alabama Jaguars Football","ncaa_football","2018-02-28T00:00:00","https://seatgeek.com/troy-trojans-at-south-alabama-jaguars-football-tickets/ncaa-football/2018-10-23-7-pm/4281985",FALSE,FALSE,4281985,FALSE,"Troy at South Alabama","normal",0.287,NA,45.310345,26,93,29,26,42,11,NA,NA,NA,"America/Chicago","Ladd Peebles Stadium","Ladd Peebles Stadium","1621 Virginia St.",0,"Mobile, AL 36604","Mobile, AL","Mobile",TRUE,"US","36604","https://seatgeek.com/venues/ladd-peebles-stadium/tickets",6,3716,"ladd-peebles-stadium",686,"AL",0.50177634,-88.0761,30.6748,NA,NA,NA
"84","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:36","2018-10-25T19:20:00","2018-10-26T04:20:00",0.857,"2018-10-26T00:20:00","Miami Dolphins at Houston Texans","nfl","2018-04-20T00:00:00","https://seatgeek.com/dolphins-at-texans-tickets/10-25-2018-houston-texas-nrg-stadium/nfl/4347018",FALSE,FALSE,4347018,FALSE,"Dolphins at Texans","normal",0.872,NA,172.23222,42,1009,478,42,137,1028,"2018-08-24T21:53:38Z","QRCODE",FALSE,"America/Chicago","NRG Stadium","NRG Stadium","1 Reliant Park",0,"Houston, TX 77054","Houston, TX","Houston",TRUE,"US","77054","https://seatgeek.com/venues/nrg-stadium/tickets",44,41,"nrg-stadium",618,"TX",0.8624192,-95.4107,29.6847,"2015-11-04T18:42:27Z","QRCODE_TM",FALSE
"85","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:40","2018-10-28T13:00:00","2018-10-28T21:00:00",0.844,"2018-10-28T17:00:00","Tampa Bay Buccaneers at Cincinnati Bengals","nfl","2018-04-20T00:00:00","https://seatgeek.com/buccaneers-at-bengals-tickets/10-28-2018-cincinnati-ohio-paul-brown-stadium/nfl/4347041",FALSE,FALSE,4347041,FALSE,"Buccaneers at Bengals","normal",0.852,NA,100.044556,40,403,606,40,90,910,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/New_York","Paul Brown Stadium","Paul Brown Stadium","1 Paul Brown Stadium",0,"Cincinnati, OH 45202","Cincinnati, OH","Cincinnati",TRUE,"US","45202","https://seatgeek.com/venues/paul-brown-stadium/tickets",7,1124,"paul-brown-stadium",515,"OH",0.86166537,-84.5177,39.0961,"2015-10-09T16:14:37Z","QRCODE_TM",FALSE
"86","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:37","2018-10-28T13:00:00","2018-10-28T21:00:00",0.897,"2018-10-28T17:00:00","Seattle Seahawks at Detroit Lions","nfl","2018-04-20T00:00:00","https://seatgeek.com/seahawks-at-lions-tickets/10-28-2018-detroit-michigan-ford-field/nfl/4347026",FALSE,FALSE,4347026,FALSE,"Seahawks at Lions","normal",0.907,NA,167.02347,71,2406,554,41,139,816,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/Detroit","Ford Field","Ford Field","2000 Brush St.",0,"Detroit, MI 48226","Detroit, MI","Detroit",TRUE,"US","48226","https://seatgeek.com/venues/ford-field/tickets",9,346,"ford-field",505,"MI",0.9029952,-83.0459,42.34,"2015-11-04T17:31:52Z","NONE",FALSE
"87","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:45","2018-10-28T13:00:00","2018-10-28T21:00:00",0.864,"2018-10-28T17:00:00","Baltimore Ravens at Carolina Panthers","nfl","2018-04-20T00:00:00","https://seatgeek.com/ravens-at-panthers-tickets/10-28-2018-charlotte-north-carolina-bank-of-america-stadium/nfl/4347070",FALSE,FALSE,4347070,FALSE,"Ravens at Panthers","normal",0.876,NA,222.03693,86,648,352,86,176,817,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/New_York","Bank of America Stadium","Bank of America Stadium","800 South Mint Street",0,"Charlotte, NC 28202","Charlotte, NC","Charlotte",TRUE,"US","28202","https://seatgeek.com/venues/bank-of-america-stadium/tickets",9,1122,"bank-of-america-stadium",517,"NC",0.8968222,-80.8524,35.2243,"2015-09-25T18:23:51Z","QRCODE_TM",FALSE
"88","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:17","2018-10-28T13:00:00","2018-10-28T21:00:00",0.901,"2018-10-28T17:00:00","Washington Redskins at New York Giants","nfl","2018-04-20T00:00:00","https://seatgeek.com/redskins-at-giants-tickets/10-28-2018-east-rutherford-new-jersey-metlife-stadium/nfl/4346940",FALSE,FALSE,4346940,FALSE,"Redskins at Giants","normal",0.921,NA,289.73346,120,1497,529,120,231,988,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/New_York","MetLife Stadium","MetLife Stadium","1 MetLife Stadium Drive",0,"East Rutherford, NJ 07073","East Rutherford, NJ","East Rutherford",TRUE,"US","07073","https://seatgeek.com/venues/metlife-stadium/tickets",17,1587,"metlife-stadium",501,"NJ",0.94873494,-74.0737,40.8142,"2015-09-12T14:14:07Z","QRCODE_TM",FALSE
"89","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:27","2018-10-28T12:00:00","2018-10-28T21:00:00",0.887,"2018-10-28T17:00:00","Denver Broncos at Kansas City Chiefs","nfl","2018-04-20T00:00:00","https://seatgeek.com/broncos-at-chiefs-tickets/10-28-2018-kansas-city-missouri-arrowhead-stadium/nfl/4346981",FALSE,FALSE,4346981,FALSE,"Broncos at Chiefs","normal",0.903,NA,190.67809,81,691,963,81,168,1123,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/Chicago","Arrowhead Stadium","Arrowhead Stadium","1 Arrowhead Drive",0,"Kansas City, MO 64129","Kansas City, MO","Kansas City",TRUE,"US","64129","https://seatgeek.com/venues/arrowhead-stadium/tickets",9,1128,"arrowhead-stadium",616,"MO",0.8827867,-94.4839,39.0489,"2015-08-20T16:20:51Z","QRCODE_TM",FALSE
"90","2018-09-17","2018-09-17_16.00.12",FALSE,"","2018-04-20T00:47:46","2018-10-28T13:00:00","2018-10-28T21:00:00",0.881,"2018-10-28T17:00:00","Cleveland Browns at Pittsburgh Steelers","nfl","2018-04-20T00:00:00","https://seatgeek.com/browns-at-steelers-tickets/10-28-2018-pittsburgh-pennsylvania-heinz-field/nfl/4347078",FALSE,FALSE,4347078,FALSE,"Browns at Steelers","normal",0.894,NA,287.98224,122,1140,338,125,240,798,"2018-08-24T21:53:39Z","QRCODE",FALSE,"America/New_York","Heinz Field","Heinz Field","100 Art Rooney Avenue",0,"Pittsburgh, PA 15212","Pittsburgh, PA","Pittsburgh",TRUE,"US","15212","https://seatgeek.com/venues/heinz-field/tickets",10,1119,"heinz-field",508,"PA",0.9033526,-80.0158,40.4468,"2015-12-08T15:36:23Z","QRCODE_TM",FALSE
